Date,FlexiGroup Ltd/Australia
20101203,9.882729382549233
20101204,9.882729382549233
20101205,9.882729382549233
20101206,9.039946285815505
20101207,9.011259613039108
20101208,9.765253614784644
20101209,11.554476542682433
20101210,10.756689033791464
20101211,10.756689033791464
20101212,10.756689033791464
20101213,10.493756288784715
20101214,10.169975103923212
20101215,10.12937807472887
20101216,10.536758419695076
20101217,10.800789007898192
20101218,10.800789007898192
20101219,10.800789007898192
20101220,10.716362884132437
20101221,10.745819453936358
20101222,10.418065545656585
20101223,10.078204290896466
20101224,10.554170386917853
20101225,10.554170386917853
20101226,10.554170386917853
20101227,10.554170386917853
20101228,10.554170386917853
20101229,10.368476911123974
20101230,10.014561979499922
20101231,10.24826008917384
20110101,10.24826008917384
20110102,10.24826008917384
20110103,10.24826008917384
20110104,10.009752605934638
20110105,10.723994225432516
20110106,10.415669593627273
20110107,10.808165664607623
20110108,10.808165664607623
20110109,10.808165664607623
20110110,11.025561266116243
20110111,10.966526159817942
20110112,11.296554815107916
20110113,10.103999584952506
20110114,10.18608339226278
20110115,10.18608339226278
20110116,10.18608339226278
20110117,10.680708905234464
20110118,10.999908074256798
20110119,11.08634957780232
20110120,10.953555698338155
20110121,10.805463020842419
20110122,10.805463020842419
20110123,10.805463020842419
20110124,10.886465349462407
20110125,10.023303014322755
20110126,10.023303014322755
20110127,10.118137266709416
20110128,9.815141339927221
20110129,9.815141339927221
20110130,9.815141339927221
20110131,9.323370503300568
20110201,9.020162070186043
20110202,8.721950038413018
20110203,8.603568500249917
20110204,7.993226555958868
20110205,7.993226555958868
20110206,7.993226555958868
20110207,6.9259455586193885
20110208,6.811785893131331
20110209,6.24058054923863
20110210,5.535489044991553
20110211,4.94670669113527
20110212,4.94670669113527
20110213,4.94670669113527
20110214,4.777900541850872
20110215,4.768940291361086
20110216,5.068709684076069
20110217,5.20117719933105
20110218,4.921738632024041
20110219,4.921738632024041
20110220,4.921738632024041
20110221,4.827343639338002
20110222,4.856332833070425
20110223,5.017414537564094
20110224,5.09087167885744
20110225,5.127829226267374
20110226,5.127829226267374
20110227,5.127829226267374
20110228,4.104574240793733
20110301,3.9000633617542504
20110302,3.9449946462328485
20110303,3.985989941466806
20110304,3.922566967830336
20110305,3.922566967830336
20110306,3.922566967830336
20110307,3.9437050962674576
20110308,4.011504498794292
20110309,4.267392597392362
20110310,4.23099740663773
20110311,4.409654206348153
20110312,4.409654206348153
20110313,4.409654206348153
20110314,4.312621052079151
20110315,4.426887652513762
20110316,4.729239822383192
20110317,4.8625909502032885
20110318,4.700595052359886
20110319,4.700595052359886
20110320,4.700595052359886
20110321,4.2927869343043525
20110322,4.3006718307747365
20110323,4.336143672758599
20110324,4.2445374497348105
20110325,4.246258522041747
20110326,4.246258522041747
20110327,4.246258522041747
20110328,4.150177370259906
20110329,3.9899325575651075
20110330,3.5816755655419814
20110331,3.587893845937203
20110401,3.2932102089643918
20110402,3.2932102089643918
20110403,3.2932102089643918
20110404,2.9171289055919676
20110405,3.0160429194129423
20110406,3.138671040519213
20110407,3.152686513748043
20110408,2.9214548447165356
20110409,2.9214548447165356
20110410,2.9214548447165356
20110411,2.8771402073407364
20110412,2.7473012854304373
20110413,2.7712031192708415
20110414,2.672872121232237
20110415,2.5956285519923386
20110416,2.5956285519923386
20110417,2.5956285519923386
20110418,2.3905907650396974
20110419,2.556900847358274
20110420,2.388791718498098
20110421,2.1190339258496285
20110422,2.1190339258496285
20110423,2.1190339258496285
20110424,2.1190339258496285
20110425,2.1190339258496285
20110426,2.1190339258496285
20110427,2.1682258480615446
20110428,2.179343777962882
20110429,2.3909081938660885
20110430,2.3909081938660885
20110501,2.3909081938660885
20110502,2.378884215746164
20110503,2.387053949403526
20110504,2.36597231793347
20110505,2.062992404428638
20110506,2.235993564854764
20110507,2.235993564854764
20110508,2.235993564854764
20110509,2.4317329304799413
20110510,2.2854211192057066
20110511,2.2691256344262403
20110512,2.3630619590316906
20110513,2.42580720676524
20110514,2.42580720676524
20110515,2.42580720676524
20110516,2.5622795176518016
20110517,2.5659866759987193
20110518,2.39424376501405
20110519,2.4166540025366583
20110520,2.3913903329322768
20110521,2.3913903329322768
20110522,2.3913903329322768
20110523,2.5572861824686925
20110524,2.7080954346650694
20110525,2.702502726022289
20110526,2.7505992632597
20110527,2.6609592761249337
20110528,2.6609592761249337
20110529,2.6609592761249337
20110530,2.636969872391676
20110531,2.3822306229330135
20110601,2.4315745253609413
20110602,2.7464842359036514
20110603,2.6734415037668224
20110604,2.6734415037668224
20110605,2.6734415037668224
20110606,2.590740267641008
20110607,2.6258258108217953
20110608,2.808388877440558
20110609,2.8283979936804875
20110610,2.625347577176424
20110611,2.625347577176424
20110612,2.625347577176424
20110613,2.625347577176424
20110614,2.8910453894104338
20110615,2.545133781001489
20110616,2.95735729775771
20110617,2.5806409136418784
20110618,2.5806409136418784
20110619,2.5806409136418784
20110620,2.672252376429268
20110621,2.673742428170793
20110622,2.4518498484592826
20110623,2.3112117746528247
20110624,2.4669133576140285
20110625,2.4669133576140285
20110626,2.4669133576140285
20110627,2.587950214830337
20110628,2.844666246015168
20110629,2.9460783072914016
20110630,3.160455354096282
20110701,3.3398892681287937
20110702,3.3398892681287937
20110703,3.3398892681287937
20110704,3.134574947756463
20110705,3.188507358594795
20110706,2.740096766429441
20110707,2.7969275981586703
20110708,2.702656006918177
20110709,2.702656006918177
20110710,2.702656006918177
20110711,2.873016468143218
20110712,2.911006491025604
20110713,2.8197401389632866
20110714,2.87378045711619
20110715,2.823541917989791
20110716,2.823541917989791
20110717,2.823541917989791
20110718,2.9711922602957777
20110719,3.1776899362720092
20110720,3.027236493917678
20110721,3.187014725570325
20110722,2.9691626015697854
20110723,2.9691626015697854
20110724,2.9691626015697854
20110725,2.923370115836914
20110726,2.7029297242692967
20110727,2.743994360454572
20110728,2.9982608312188908
20110729,3.286745866558016
20110730,3.286745866558016
20110731,3.286745866558016
20110801,3.2877955185268
20110802,3.4323284233229847
20110803,3.6347240871782316
20110804,3.6328648198987366
20110805,4.980807294595155
20110806,4.980807294595155
20110807,4.980807294595155
20110808,6.3071765741746
20110809,6.471604726135724
20110810,5.241295480199416
20110811,4.908173325989801
20110812,4.9632248106640695
20110813,4.9632248106640695
20110814,4.9632248106640695
20110815,4.460266335038679
20110816,4.237831791483245
20110817,4.188320491534515
20110818,4.252722706610209
20110819,4.967898676415027
20110820,4.967898676415027
20110821,4.967898676415027
20110822,5.217405882451301
20110823,5.042762831578939
20110824,4.798761421567074
20110825,4.9452553544593
20110826,4.931852082035638
20110827,4.931852082035638
20110828,4.931852082035638
20110829,4.3795329683206
20110830,3.859425129303633
20110831,4.4947979064061405
20110901,4.963152985667111
20110902,5.010813712465526
20110903,5.010813712465526
20110904,5.010813712465526
20110905,5.574010995759607
20110906,6.515390407383957
20110907,5.782851987882069
20110908,6.104905569820433
20110909,6.3362499999763005
20110910,6.3362499999763005
20110911,6.3362499999763005
20110912,7.3650445740974
20110913,6.432173424036653
20110914,6.600020420349047
20110915,6.355717082287259
20110916,5.759477631491688
20110917,5.759477631491688
20110918,5.759477631491688
20110919,6.370283454300004
20110920,6.111598931541459
20110921,5.829281647655804
20110922,6.288100344485931
20110923,6.618701688474277
20110924,6.618701688474277
20110925,6.618701688474277
20110926,6.5321521267402005
20110927,5.867782260572123
20110928,5.668090610646493
20110929,5.385051256604593
20110930,6.097384215656532
20111001,6.097384215656532
20111002,6.097384215656532
20111003,6.068881819273711
20111004,6.556021100637826
20111005,6.287328820045364
20111006,6.294336791135967
20111007,5.819786893704437
20111008,5.819786893704437
20111009,5.819786893704437
20111010,5.413265477828764
20111011,5.514313145848597
20111012,5.3593326913401516
20111013,5.259433833486103
20111014,5.378480764183486
20111015,5.378480764183486
20111016,5.378480764183486
20111017,5.257210718831848
20111018,5.318100178810481
20111019,5.36420154971605
20111020,5.276434715485633
20111021,5.333357399150821
20111022,5.333357399150821
20111023,5.333357399150821
20111024,5.166500675035971
20111025,5.134479235908941
20111026,5.3067727984408535
20111027,4.985438453996213
20111028,5.2755498629627615
20111029,5.2755498629627615
20111030,5.2755498629627615
20111031,5.265000693644416
20111101,5.347190984192887
20111102,5.3525457891127965
20111103,5.244927484443363
20111104,5.132861235074804
20111105,5.132861235074804
20111106,5.132861235074804
20111107,5.346079081221255
20111108,5.627330967921264
20111109,5.379065862237093
20111110,5.75818273710942
20111111,5.412107806326204
20111112,5.412107806326204
20111113,5.412107806326204
20111114,5.438583413903648
20111115,5.635955820674275
20111116,5.6226272328279165
20111117,5.584687330230961
20111118,5.5526974723223494
20111119,5.5526974723223494
20111120,5.5526974723223494
20111121,5.62478815384516
20111122,5.73460011253262
20111123,5.667998721363687
20111124,6.095815393466252
20111125,6.19244203443448
20111126,6.19244203443448
20111127,6.19244203443448
20111128,6.334482296611841
20111129,5.997428994225691
20111130,5.795797277438973
20111201,5.660014971605222
20111202,5.771491378376004
20111203,5.771491378376004
20111204,5.771491378376004
20111205,5.361581644239608
20111206,5.374078609276866
20111207,5.4953852821421325
20111208,5.945728130854692
20111209,6.419365825069853
20111210,6.419365825069853
20111211,6.419365825069853
20111212,6.7999770676623905
20111213,6.434497603601719
20111214,6.191388687933402
20111215,6.67632090557162
20111216,6.899092437163473
20111217,6.899092437163473
20111218,6.899092437163473
20111219,8.259062546769918
20111220,7.452132996459689
20111221,7.56423398831787
20111222,8.316105061442894
20111223,8.480758630684598
20111224,8.480758630684598
20111225,8.480758630684598
20111226,8.480758630684598
20111227,8.480758630684598
20111228,8.997321582089173
20111229,8.532857321264187
20111230,9.722905894222361
20111231,9.722905894222361
20120101,9.722905894222361
20120102,9.722905894222361
20120103,9.4213839632785
20120104,8.704492488976813
20120105,9.049566326217438
20120106,9.146526708591594
20120107,9.146526708591594
20120108,9.146526708591594
20120109,8.967855314718198
20120110,8.704379131790326
20120111,8.721703201302338
20120112,8.732683126432015
20120113,7.962671921145608
20120114,7.962671921145608
20120115,7.962671921145608
20120116,8.380610510075
20120117,8.413303908268347
20120118,8.582345495044152
20120119,8.119385629336053
20120120,8.008133246902135
20120121,8.008133246902135
20120122,8.008133246902135
20120123,7.91245931446815
20120124,7.745972259331546
20120125,7.82826752779043
20120126,7.82826752779043
20120127,7.672597236647751
20120128,7.672597236647751
20120129,7.672597236647751
20120130,7.47250095398508
20120131,7.605325219283029
20120201,7.813417508892755
20120202,7.097101048649974
20120203,7.330164469453468
20120204,7.330164469453468
20120205,7.330164469453468
20120206,6.864106817765195
20120207,6.426041570979325
20120208,6.120184218779561
20120209,8.151636117130332
20120210,8.266633894573145
20120211,8.266633894573145
20120212,8.266633894573145
20120213,7.789847214972078
20120214,8.055117077968738
20120215,7.733171295622165
20120216,7.399621800305981
20120217,7.445005524114122
20120218,7.445005524114122
20120219,7.445005524114122
20120220,7.357959919385526
20120221,7.282614788939934
20120222,7.665379291225406
20120223,7.44794484957511
20120224,7.70425759867253
20120225,7.70425759867253
20120226,7.70425759867253
20120227,7.616608227541706
20120228,7.708450694044563
20120229,7.956363631096976
20120301,8.05085220089693
20120302,7.939264179229375
20120303,7.939264179229375
20120304,7.939264179229375
20120305,7.798257419485133
20120306,8.376657427746647
20120307,8.602603230470596
20120308,8.430587614132719
20120309,8.605087746492773
20120310,8.605087746492773
20120311,8.605087746492773
20120312,8.415110346006221
20120313,8.307677772698083
20120314,7.965703492764272
20120315,7.435047083886456
20120316,7.412373412256754
20120317,7.412373412256754
20120318,7.412373412256754
20120319,7.385696868449431
20120320,7.411343773094076
20120321,7.157911892000529
20120322,7.616229368568824
20120323,7.504286277304317
20120324,7.504286277304317
20120325,7.504286277304317
20120326,7.591744352420049
20120327,7.565054245393674
20120328,7.63541371093941
20120329,7.497604242879309
20120330,7.277672335760921
20120331,7.277672335760921
20120401,7.277672335760921
20120402,7.7320393094072974
20120403,7.574395106931913
20120404,7.5951489541223065
20120405,7.855499092053755
20120406,7.855499092053755
20120407,7.855499092053755
20120408,7.855499092053755
20120409,7.855499092053755
20120410,7.925156955040149
20120411,7.891226372403947
20120412,7.795901798332525
20120413,7.597540742195902
20120414,7.597540742195902
20120415,7.597540742195902
20120416,7.765902982090066
20120417,7.759074868621549
20120418,7.7105487014660445
20120419,7.598188708648021
20120420,7.649229298963784
20120421,7.649229298963784
20120422,7.649229298963784
20120423,7.717711464872691
20120424,7.837193520130645
20120425,7.837193520130645
20120426,7.5670831972594055
20120427,7.623188402259308
20120428,7.623188402259308
20120429,7.623188402259308
20120430,7.428769851115627
20120501,7.557406414844417
20120502,7.319032514434742
20120503,7.440062592213774
20120504,7.397972803280955
20120505,7.397972803280955
20120506,7.397972803280955
20120507,7.268310571128601
20120508,7.509983801808206
20120509,7.38544210520765
20120510,7.54112767470388
20120511,7.448157949968368
20120512,7.448157949968368
20120513,7.448157949968368
20120514,7.554861792260392
20120515,7.752772446510099
20120516,7.885634594517568
20120517,8.381777352268513
20120518,8.507820221201582
20120519,8.507820221201582
20120520,8.507820221201582
20120521,8.619543055621085
20120522,8.541274557895012
20120523,8.531811718127086
20120524,8.594384981963767
20120525,8.388805920907545
20120526,8.388805920907545
20120527,8.388805920907545
20120528,8.317389386685939
20120529,8.407151735232008
20120530,8.490037379658231
20120531,8.01591635584198
20120601,8.069675557311578
20120602,8.069675557311578
20120603,8.069675557311578
20120604,7.814688109977909
20120605,7.952722076620268
20120606,7.027366982866787
20120607,6.302699947978189
20120608,6.392920911349726
20120609,6.392920911349726
20120610,6.392920911349726
20120611,6.392920911349726
20120612,6.327865206305672
20120613,6.361480217930664
20120614,6.310376800279047
20120615,6.577990568574596
20120616,6.577990568574596
20120617,6.577990568574596
20120618,6.356830572869719
20120619,6.518487049280382
20120620,6.420852048431195
20120621,6.195178788732202
20120622,5.983467226688537
20120623,5.983467226688537
20120624,5.983467226688537
20120625,6.131682922754769
20120626,6.1773286576096345
20120627,5.757672305905599
20120628,5.575004658347068
20120629,4.980064095370199
20120630,4.980064095370199
20120701,4.980064095370199
20120702,4.957509773826382
20120703,4.884572868614585
20120704,4.990563368788123
20120705,4.863984436773957
20120706,4.847210288433798
20120707,4.847210288433798
20120708,4.847210288433798
20120709,4.68089745959337
20120710,4.664588962238045
20120711,4.76169710730728
20120712,4.785184408348852
20120713,4.558010890095706
20120714,4.558010890095706
20120715,4.558010890095706
20120716,4.416941314871074
20120717,4.329719470800763
20120718,4.067118661862661
20120719,3.613369777823197
20120720,3.9200896278750066
20120721,3.9200896278750066
20120722,3.9200896278750066
20120723,3.8195829569082886
20120724,3.671887478022838
20120725,3.6338250413208963
20120726,3.598235624750012
20120727,3.5003447595276835
20120728,3.5003447595276835
20120729,3.5003447595276835
20120730,3.396745935305711
20120731,3.0265911619923602
20120801,2.891886923320027
20120802,3.0088945536657534
20120803,3.0353313882163544
20120804,3.0353313882163544
20120805,3.0353313882163544
20120806,2.9324256713283225
20120807,2.6936076268341647
20120808,2.5717918615544835
20120809,4.021998433622591
20120810,4.356400996238205
20120811,4.356400996238205
20120812,4.356400996238205
20120813,3.748179806420678
20120814,3.7632470675447767
20120815,3.746627261486972
20120816,3.1746599689309276
20120817,3.250349295632755
20120818,3.250349295632755
20120819,3.250349295632755
20120820,2.956863035884522
20120821,3.2326862046652565
20120822,3.310000827223941
20120823,3.091096091761765
20120824,3.1403899994032125
20120825,3.1403899994032125
20120826,3.1403899994032125
20120827,3.3138629612729003
20120828,3.2436106918163765
20120829,3.1842179237908277
20120830,3.244050891714059
20120831,3.546269478560245
20120901,3.546269478560245
20120902,3.546269478560245
20120903,3.5616860675653728
20120904,3.657982426897914
20120905,3.4695069169640194
20120906,3.4487651972917353
20120907,3.4721965577851894
20120908,3.4721965577851894
20120909,3.4721965577851894
20120910,3.8354892679638883
20120911,3.68631618884051
20120912,3.4742378005629035
20120913,3.65077642049817
20120914,3.5093225376668213
20120915,3.5093225376668213
20120916,3.5093225376668213
20120917,3.735762689574972
20120918,3.9193392509314973
20120919,4.04023439789271
20120920,3.933956737491146
20120921,3.878890075447902
20120922,3.878890075447902
20120923,3.878890075447902
20120924,3.933159062918001
20120925,3.780764696772534
20120926,3.852088780167208
20120927,3.7542268328645685
20120928,3.3632191717194364
20120929,3.3632191717194364
20120930,3.3632191717194364
20121001,3.452874091088435
20121002,3.4115743532652227
20121003,3.4897982823665203
20121004,3.1743744160136154
20121005,3.126085930658581
20121006,3.126085930658581
20121007,3.126085930658581
20121008,3.233169240764254
20121009,3.2748227652587145
20121010,3.1340449918406197
20121011,3.0899331188975867
20121012,3.1417453808668876
20121013,3.1417453808668876
20121014,3.1417453808668876
20121015,3.1580371555523095
20121016,3.0912924812190083
20121017,2.9364708013026486
20121018,2.9017300940747366
20121019,2.7929571894886185
20121020,2.7929571894886185
20121021,2.7929571894886185
20121022,2.8774064767924457
20121023,2.6987229952585925
20121024,2.509159284636635
20121025,2.3204915964446218
20121026,2.2817395472519424
20121027,2.2817395472519424
20121028,2.2817395472519424
20121029,2.2150994824562513
20121030,2.1648245403071185
20121031,2.114036083289657
20121101,2.3113352241161405
20121102,2.376848243353108
20121103,2.376848243353108
20121104,2.376848243353108
20121105,2.3748569964773174
20121106,2.3327780600093955
20121107,2.1340358099302565
20121108,2.2041411942725317
20121109,2.035054564016688
20121110,2.035054564016688
20121111,2.035054564016688
20121112,1.8953888908763845
20121113,2.000699322791656
20121114,2.140425972059606
20121115,2.202286178757903
20121116,2.1175575954690795
20121117,2.1175575954690795
20121118,2.1175575954690795
20121119,1.963469315650818
20121120,2.122559499604364
20121121,2.4679346459654057
20121122,2.350231885428295
20121123,2.512727056331264
20121124,2.512727056331264
20121125,2.512727056331264
20121126,2.5324984950978213
20121127,2.4327493965433984
20121128,2.4705542159957776
20121129,2.2932286682508534
20121130,2.5740494546439234
20121201,2.5740494546439234
20121202,2.5740494546439234
20121203,2.647639135145126
20121204,2.6809837870003195
20121205,2.6757989501967825
20121206,2.6688462372488115
20121207,2.712042374687397
20121208,2.712042374687397
20121209,2.712042374687397
20121210,2.700226660170378
20121211,2.790596777038078
20121212,2.6629064884762728
20121213,2.5872550096228
20121214,2.530249603050369
20121215,2.530249603050369
20121216,2.530249603050369
20121217,2.5687217015282897
20121218,2.7066401467751224
20121219,2.7428151578811093
20121220,3.004810287483536
20121221,3.119319724123828
20121222,3.119319724123828
20121223,3.119319724123828
20121224,3.1568925328166695
20121225,3.1568925328166695
20121226,3.1568925328166695
20121227,2.7937008163804884
20121228,2.902741418882263
20121229,2.902741418882263
20121230,2.902741418882263
20121231,2.5548122801664155
20130101,2.5541069285104516
20130102,2.4081352522635218
20130103,2.288079674864288
20130104,2.309087132937167
20130105,2.309087132937167
20130106,2.309087132937167
20130107,2.4724458203118576
20130108,2.4260479247222575
20130109,2.375363962732392
20130110,2.602754870632293
20130111,2.6264626267746807
20130112,2.6264626267746807
20130113,2.6264626267746807
20130114,2.743929920000403
20130115,2.8477679397467153
20130116,2.756926272557387
20130117,2.91059710225706
20130118,2.8710310230764873
20130119,2.8710310230764873
20130120,2.8710310230764873
20130121,2.8295563859235595
20130122,2.6747701757707385
20130123,2.7656148779930474
20130124,2.560768858795002
20130125,2.3555516929071745
20130126,2.3555516929071745
20130127,2.3555516929071745
20130128,2.3555516929071745
20130129,1.8957665446963707
20130130,1.962171861566745
20130131,2.4380160431123112
20130201,2.4682723562792384
20130202,2.4682723562792384
20130203,2.4682723562792384
20130204,2.446053684976646
20130205,2.4846865671120897
20130206,2.4150604431170404
20130207,2.70631285975324
20130208,2.671468287937395
20130209,2.671468287937395
20130210,2.671468287937395
20130211,2.6507657665122584
20130212,2.6074979549098907
20130213,2.5492671255580537
20130214,2.5625844576584913
20130215,2.579543047391042
20130216,2.579543047391042
20130217,2.579543047391042
20130218,2.2749429036315507
20130219,2.272340519780286
20130220,2.3591021999747324
20130221,2.613559126010488
20130222,2.4690249284824963
20130223,2.4690249284824963
20130224,2.4690249284824963
20130225,2.3665681496575
20130226,2.522676423527046
20130227,2.6636822722360463
20130228,2.815295759482202
20130301,2.9525094852870453
20130302,2.9525094852870453
20130303,2.9525094852870453
20130304,2.810423668103312
20130305,2.658770187111787
20130306,2.567433861246809
20130307,2.569265530803056
20130308,2.656398568588518
20130309,2.656398568588518
20130310,2.656398568588518
20130311,2.6194051765132396
20130312,2.633239357594334
20130313,2.7183445845314798
20130314,2.674460023567968
20130315,2.538052139391194
20130316,2.538052139391194
20130317,2.538052139391194
20130318,2.6883075300689794
20130319,2.952638881676823
20130320,2.7500509888827507
20130321,2.7493165058257953
20130322,2.8631656930636273
20130323,2.8631656930636273
20130324,2.8631656930636273
20130325,2.826821341677081
20130326,2.8895399102071178
20130327,2.832408266085842
20130328,2.8883567519346727
20130329,2.8883567519346727
20130330,2.8883567519346727
20130331,2.8883567519346727
20130401,2.8883567519346727
20130402,2.898905071411039
20130403,2.9519548674595097
20130404,3.025410978262044
20130405,3.1015886836438797
20130406,3.1015886836438797
20130407,3.1015886836438797
20130408,3.059351743109617
20130409,3.147927312097212
20130410,3.239781478687158
20130411,3.0043269001310753
20130412,2.9213351831991936
20130413,2.9213351831991936
20130414,2.9213351831991936
20130415,3.1218365141639786
20130416,3.149925813318246
20130417,2.9772118807263666
20130418,3.228908282367039
20130419,3.307119138244891
20130420,3.307119138244891
20130421,3.307119138244891
20130422,3.1201384766156157
20130423,3.161961002709286
20130424,2.9807681108672965
20130425,2.9807681108672965
20130426,2.833224255940433
20130427,2.833224255940433
20130428,2.833224255940433
20130429,2.9368958081991465
20130430,2.8473318564000007
20130501,2.989881903719537
20130502,3.085500919466537
20130503,3.011644140992723
20130504,3.011644140992723
20130505,3.011644140992723
20130506,2.9990375889013663
20130507,2.8861695309176314
20130508,2.656076511868724
20130509,2.4469566500380346
20130510,2.3481096314040952
20130511,2.3481096314040952
20130512,2.3481096314040952
20130513,2.374160417067092
20130514,2.4532144346817217
20130515,2.1423294884126753
20130516,2.1797157201258295
20130517,2.0848509388555834
20130518,2.0848509388555834
20130519,2.0848509388555834
20130520,2.2050756551569743
20130521,2.222711289261041
20130522,2.310902475571325
20130523,2.3591827513843704
20130524,2.4575544614855147
20130525,2.4575544614855147
20130526,2.4575544614855147
20130527,2.595682382509099
20130528,2.629651177746012
20130529,2.5834606414346344
20130530,2.5577670969806707
20130531,2.706096212096399
20130601,2.706096212096399
20130602,2.706096212096399
20130603,2.8930371847704497
20130604,2.6946701622904143
20130605,2.695489041669564
20130606,3.0954302415511075
20130607,3.112655772873215
20130608,3.112655772873215
20130609,3.112655772873215
20130610,3.112655772873215
20130611,3.2591525715021255
20130612,3.050919928802581
20130613,3.315899575763275
20130614,2.8073018928709472
20130615,2.8073018928709472
20130616,2.8073018928709472
20130617,2.8451696561291886
20130618,2.898005556185734
20130619,2.9240671060251042
20130620,2.9804760226627405
20130621,2.9651205890853807
20130622,2.9651205890853807
20130623,2.9651205890853807
20130624,3.1913647107619667
20130625,3.199215260559623
20130626,2.965054630461019
20130627,3.07470597232287
20130628,3.5131306116709213
20130629,3.5131306116709213
20130630,3.5131306116709213
20130701,3.628160720906715
20130702,3.4665394216989367
20130703,3.5034442802513404
20130704,3.149657434707114
20130705,3.265863098594763
20130706,3.265863098594763
20130707,3.265863098594763
20130708,3.3270981646963564
20130709,3.1805723863723423
20130710,3.0129938372547955
20130711,2.9753100794357223
20130712,3.016853287181692
20130713,3.016853287181692
20130714,3.016853287181692
20130715,3.051789212875356
20130716,3.0736563095775757
20130717,3.160834457712831
20130718,3.2239672872533465
20130719,3.2734676389073996
20130720,3.2734676389073996
20130721,3.2734676389073996
20130722,3.3234757613148975
20130723,3.1560968330470294
20130724,3.4113394759055113
20130725,3.3187690230633136
20130726,3.2869784801734747
20130727,3.2869784801734747
20130728,3.2869784801734747
20130729,3.247120777868207
20130730,3.329312595987934
20130731,3.2414125767757427
20130801,3.3934476640365094
20130802,3.1437469493252825
20130803,3.1437469493252825
20130804,3.1437469493252825
20130805,3.2858460672457217
20130806,3.1698687974846456
20130807,3.700490779453199
20130808,3.9368680943790015
20130809,4.276686447642513
20130810,4.276686447642513
20130811,4.276686447642513
20130812,4.297536852196744
20130813,3.9139414139345043
20130814,3.7942666743295823
20130815,4.01552379645137
20130816,4.1013562598418325
20130817,4.1013562598418325
20130818,4.1013562598418325
20130819,4.2174241558610985
20130820,4.320365832606405
20130821,4.415396980653406
20130822,4.3828737204116015
20130823,4.259659680889621
20130824,4.259659680889621
20130825,4.259659680889621
20130826,4.209510973464852
20130827,4.417035903592203
20130828,4.434330983681283
20130829,4.436376076917033
20130830,4.206278894381183
20130831,4.206278894381183
20130901,4.206278894381183
20130902,4.215739018668065
20130903,4.097065935097582
20130904,4.148831758223824
20130905,4.158518027464211
20130906,4.160004792525632
20130907,4.160004792525632
20130908,4.160004792525632
20130909,4.303907590426778
20130910,4.298104966474141
20130911,4.69017364224043
20130912,4.549793499379675
20130913,4.54854720303585
20130914,4.54854720303585
20130915,4.54854720303585
20130916,4.625608165775017
20130917,4.767049224907994
20130918,5.063650805727895
20130919,4.461328538973964
20130920,4.499007418803187
20130921,4.499007418803187
20130922,4.499007418803187
20130923,4.619585881345989
20130924,4.598497577886365
20130925,4.562395913775151
20130926,4.369024442472203
20130927,4.2826840980143785
20130928,4.2826840980143785
20130929,4.2826840980143785
20130930,4.351846412402635
20131001,4.294275385104405
20131002,4.360048366540144
20131003,4.034533903623521
20131004,4.158501917273729
20131005,4.158501917273729
20131006,4.158501917273729
20131007,4.474080085679787
20131008,4.403806041549911
20131009,4.37034886004749
20131010,4.473432162502105
20131011,4.174896755497415
20131012,4.174896755497415
20131013,4.174896755497415
20131014,4.479786747550349
20131015,4.133746298273353
20131016,4.237194085976945
20131017,4.238617555387797
20131018,3.9963474257000358
20131019,3.9963474257000358
20131020,3.9963474257000358
20131021,3.837742353271737
20131022,3.6716911028741572
20131023,3.577942881185894
20131024,3.5021099510769806
20131025,3.388216396603093
20131026,3.388216396603093
20131027,3.388216396603093
20131028,3.370434494259102
20131029,3.610852584093269
20131030,3.666862776538812
20131031,3.7754298081423623
20131101,3.7315542477906107
20131102,3.7315542477906107
20131103,3.7315542477906107
20131104,3.9838991849688004
20131105,3.820710778789475
20131106,4.1915959782063466
20131107,3.9521672903931524
20131108,3.9982922455098717
20131109,3.9982922455098717
20131110,3.9982922455098717
20131111,4.016311657180781
20131112,3.8445430688618574
20131113,4.018754105872703
20131114,4.075123114816019
20131115,3.9323781015938972
20131116,3.9323781015938972
20131117,3.9323781015938972
20131118,4.090321216936415
20131119,4.015461287636061
20131120,4.201185189083238
20131121,4.329141784648786
20131122,4.025135322833912
20131123,4.025135322833912
20131124,4.025135322833912
20131125,4.154925273092378
20131126,4.459154544379534
20131127,4.486225641751512
20131128,4.320201234396484
20131129,4.422986542162401
20131130,4.422986542162401
20131201,4.422986542162401
20131202,4.772295953712703
20131203,5.081924955866668
20131204,4.668539368246754
20131205,4.995750455626961
20131206,5.047845083005074
20131207,5.047845083005074
20131208,5.047845083005074
20131209,5.3680664308311785
20131210,5.263991406338158
20131211,5.480347926307692
20131212,5.616917883871902
20131213,5.340306430038496
20131214,5.340306430038496
20131215,5.340306430038496
20131216,5.47006962015225
20131217,5.5052735719702355
20131218,5.485034654596543
20131219,5.387177282663928
20131220,5.097327068618671
20131221,5.097327068618671
20131222,5.097327068618671
20131223,5.005683351742247
20131224,4.8796236990856485
20131225,4.8796236990856485
20131226,4.8796236990856485
20131227,4.888388817001757
20131228,4.888388817001757
20131229,4.888388817001757
20131230,4.69036289029291
20131231,4.868094425262273
20140101,4.868094425262273
20140102,4.967661392967021
20140103,5.165905237433916
20140104,5.165905237433916
20140105,5.165905237433916
20140106,5.176484377863317
20140107,5.398276528443249
20140108,5.4806257042952
20140109,5.4260875128674115
