Date,Metro Land Corp Ltd
20100820,233.9409765415354
20100821,233.9409765415354
20100822,233.9409765415354
20100823,232.4544360816918
20100824,229.32006219683691
20100825,237.381547958945
20100826,235.65578450233747
20100827,234.80459143542612
20100828,234.80459143542612
20100829,234.80459143542612
20100830,254.12746961991718
20100831,236.81687028105281
20100901,240.92897984936175
20100902,239.132466511482
20100903,235.886032811656
20100904,235.886032811656
20100905,235.886032811656
20100906,232.74363359319278
20100907,230.71925115861677
20100908,225.5522094157474
20100909,231.9858502871768
20100910,233.20352260483475
20100911,233.20352260483475
20100912,233.20352260483475
20100913,226.79046031817637
20100914,227.17741366954138
20100915,226.2862004641978
20100916,235.91200715337507
20100917,236.64825831384618
20100918,236.64825831384618
20100919,236.64825831384618
20100920,243.12677875362132
20100921,240.49202058531804
20100922,240.49202058531804
20100923,240.49202058531804
20100924,240.49202058531804
20100925,240.49202058531804
20100926,240.49202058531804
20100927,241.42539625403154
20100928,249.00219945678674
20100929,257.5764759103725
20100930,250.19561718489322
20101001,249.55172702799553
20101002,249.55172702799553
20101003,249.55172702799553
20101004,249.55172702799553
20101005,249.55172702799553
20101006,249.55172702799553
20101007,249.55172702799553
20101008,247.3499849434807
20101009,247.3499849434807
20101010,247.3499849434807
20101011,240.73457983742549
20101012,243.16688014842265
20101013,225.08229718014093
20101014,224.38656179477286
20101015,217.72854848006298
20101016,217.72854848006298
20101017,217.72854848006298
20101018,222.60549854631302
20101019,221.35880429684303
20101020,224.35103262826712
20101021,224.46478130830866
20101022,223.1647185566471
20101023,223.1647185566471
20101024,223.1647185566471
20101025,232.11486447509554
20101026,230.9363049646052
20101027,228.33527791886846
20101028,223.78955252664488
20101029,224.52763920729336
20101030,224.52763920729336
20101031,224.52763920729336
20101101,223.05260194745287
20101102,222.94142256435293
20101103,207.08852843582793
20101104,204.17524884640397
20101105,206.30440509699915
20101106,206.30440509699915
20101107,206.30440509699915
20101108,194.87928084276695
20101109,195.35950631136112
20101110,200.88461132463866
20101111,206.09839249052465
20101112,203.31780738506103
20101113,203.31780738506103
20101114,203.31780738506103
20101115,210.2695717982724
20101116,220.2051476970398
20101117,223.7250824428217
20101118,221.2950535888965
20101119,219.69486708030186
20101120,219.69486708030186
20101121,219.69486708030186
20101122,211.01279252475103
20101123,215.32768147475684
20101124,214.59284419145771
20101125,206.67952895975333
20101126,211.84513246456055
20101127,211.84513246456055
20101128,211.84513246456055
20101129,215.74441575756933
20101130,215.52494424966338
20101201,204.96415323485667
20101202,194.2684937079898
20101203,195.89522777534373
20101204,195.89522777534373
20101205,195.89522777534373
20101206,187.37318151084338
20101207,188.28484331354466
20101208,195.7347254312601
20101209,200.953920694322
20101210,199.1965743920915
20101211,199.1965743920915
20101212,199.1965743920915
20101213,194.16482595919396
20101214,195.7812150962059
20101215,195.47274549384656
20101216,192.13141892297995
20101217,195.20313469597983
20101218,195.20313469597983
20101219,195.20313469597983
20101220,195.6112628914677
20101221,189.26092408440704
20101222,192.61698454244524
20101223,195.34155596149034
20101224,191.21792019036167
20101225,191.21792019036167
20101226,191.21792019036167
20101227,196.99638616227145
20101228,203.00167971290813
20101229,200.4298176906787
20101230,203.8783026405497
20101231,201.2400314821122
20110101,200.73579966963754
20110102,200.73579966963754
20110103,200.73579966963754
20110104,196.1575833847156
20110105,195.84286964181285
20110106,200.07004039507387
20110107,197.55963038032405
20110108,197.55963038032405
20110109,197.55963038032405
20110110,201.87709878043046
20110111,199.12576958057812
20110112,194.09450042984767
20110113,197.67715001185474
20110114,199.68280110551763
20110115,199.68280110551763
20110116,199.68280110551763
20110117,211.82853721860727
20110118,212.10740402258267
20110119,209.91107295298505
20110120,218.99399108958002
20110121,217.89158372947745
20110122,217.89158372947745
20110123,217.89158372947745
20110124,223.93893514236078
20110125,224.50506575832335
20110126,222.36407606598462
20110127,223.11011087678386
20110128,222.61138508429147
20110129,222.61138508429147
20110130,222.61138508429147
20110131,221.2132760371381
20110201,219.6874402994985
20110202,219.6874402994985
20110203,219.6874402994985
20110204,219.6874402994985
20110205,219.6874402994985
20110206,219.6874402994985
20110207,219.6874402994985
20110208,219.6874402994985
20110209,213.9106827009579
20110210,209.6905269467174
20110211,207.27423057716572
20110212,207.27423057716572
20110213,207.27423057716572
20110214,197.46772043383666
20110215,198.64658858825703
20110216,196.8370899835878
20110217,199.83868037342668
20110218,201.91837321036903
20110219,201.91837321036903
20110220,201.91837321036903
20110221,200.4443387193748
20110222,209.76349514278232
20110223,208.37317452458578
20110224,204.0070212531199
20110225,202.37143527293074
20110226,202.37143527293074
20110227,202.37143527293074
20110228,184.79976783067698
20110301,168.6733166992306
20110302,154.5628524186606
20110303,152.6520387870144
20110304,157.0579611597889
20110305,157.0579611597889
20110306,157.0579611597889
20110307,158.42305755943838
20110308,157.86475966271942
20110309,157.37376946076833
20110310,158.95643540817585
20110311,150.72689741900896
20110312,150.72689741900896
20110313,150.72689741900896
20110314,144.21029409146718
20110315,147.40740720971743
20110316,149.14752786668086
20110317,156.47791810363248
20110318,155.06154020247197
20110319,155.06154020247197
20110320,155.06154020247197
20110321,156.81945237220754
20110322,156.86526415466437
20110323,143.43254848369645
20110324,138.21179726431538
20110325,137.78829397407117
20110326,137.78829397407117
20110327,137.78829397407117
20110328,132.0225276530912
20110329,139.52499969663026
20110330,138.22150747393093
20110331,146.03582400021554
20110401,137.00155916454798
20110402,137.00155916454798
20110403,137.00155916454798
20110404,137.00155916454798
20110405,137.00155916454798
20110406,132.3385969706378
20110407,131.18095401620354
20110408,132.921437084454
20110409,132.921437084454
20110410,132.921437084454
20110411,136.59651994449095
20110412,137.0161083462795
20110413,134.29118708679198
20110414,136.07081822992768
20110415,134.18413289729912
20110416,134.18413289729912
20110417,134.18413289729912
20110418,135.32392184833697
20110419,143.92284999798986
20110420,143.0096927164728
20110421,142.1201719008906
20110422,146.0069334494613
20110423,146.0069334494613
20110424,146.0069334494613
20110425,143.87079519792385
20110426,147.8152994605838
20110427,152.23103377246903
20110428,159.4384399526924
20110429,153.5382899173465
20110430,153.5382899173465
20110501,153.1699338387644
20110502,153.1699338387644
20110503,149.10304494437352
20110504,154.09545820455043
20110505,151.4119512749675
20110506,152.94081349677893
20110507,152.94081349677893
20110508,152.94081349677893
20110509,147.56855984799677
20110510,147.0375889023608
20110511,138.07009929261304
20110512,141.01222050705752
20110513,129.45222057088486
20110514,129.45222057088486
20110515,129.45222057088486
20110516,126.96211513191703
20110517,135.6373973038304
20110518,132.25626602112231
20110519,133.04254770338082
20110520,134.50363844562253
20110521,134.50363844562253
20110522,134.50363844562253
20110523,146.7356517891089
20110524,147.343393529812
20110525,152.36411431453413
20110526,152.74803540665937
20110527,159.9527727189652
20110528,159.9527727189652
20110529,159.9527727189652
20110530,159.68889183330566
20110531,152.9416519262033
20110601,152.51292392749716
20110602,156.35245070811624
20110603,156.66232671552524
20110604,156.66232671552524
20110605,156.66232671552524
20110606,156.66232671552524
20110607,152.22863846317372
20110608,151.10940101115173
20110609,155.0677808930025
20110610,154.16931887186502
20110611,154.16931887186502
20110612,154.16931887186502
20110613,154.62618939354948
20110614,148.46540588032212
20110615,151.3649711041695
20110616,153.71694785214646
20110617,155.77358174876196
20110618,155.77358174876196
20110619,155.77358174876196
20110620,152.8320909335875
20110621,148.38317149630228
20110622,150.38548716021776
20110623,148.7042311258498
20110624,145.603246834509
20110625,145.603246834509
20110626,145.603246834509
20110627,143.16950657694977
20110628,144.6258683960976
20110629,150.4456682591805
20110630,148.10761454723976
20110701,146.12614107049382
20110702,146.12614107049382
20110703,146.12614107049382
20110704,143.36518059929944
20110705,143.85659294203552
20110706,143.61898093784887
20110707,138.3628085120919
20110708,140.5294930324337
20110709,140.5294930324337
20110710,140.5294930324337
20110711,139.02615769765893
20110712,143.00603484800075
20110713,142.19000032748372
20110714,141.85696936906118
20110715,145.06110612569202
20110716,145.06110612569202
20110717,145.06110612569202
20110718,145.56685060422262
20110719,143.97466885833921
20110720,143.80459757983914
20110721,144.46279235336894
20110722,141.46655588673156
20110723,141.46655588673156
20110724,141.46655588673156
20110725,147.6050669614556
20110726,148.91519431404603
20110727,149.16128705575403
20110728,145.29814389500717
20110729,146.78501824679063
20110730,146.78501824679063
20110731,146.78501824679063
20110801,146.2096988926893
20110802,148.00456888866694
20110803,149.25074545742237
20110804,148.3629845251232
20110805,154.59000229245078
20110806,154.59000229245078
20110807,154.59000229245078
20110808,163.09375883768922
20110809,160.90442409737153
20110810,160.02967142897307
20110811,157.703831331781
20110812,153.47205418298984
20110813,153.47205418298984
20110814,153.47205418298984
20110815,152.01439771245123
20110816,153.82859712513599
20110817,154.5111539178103
20110818,156.17893609047067
20110819,158.63946308366184
20110820,158.63946308366184
20110821,158.63946308366184
20110822,158.72457961535875
20110823,156.44887564475678
20110824,153.69437352166722
20110825,144.27968839419108
20110826,145.37560799092677
20110827,145.37560799092677
20110828,145.37560799092677
20110829,168.06532839122048
20110830,169.34309683854124
20110831,164.12654349849058
20110901,168.11742781034624
20110902,173.18798044726137
20110903,173.18798044726137
20110904,173.18798044726137
20110905,176.11981307141443
20110906,176.69263727755302
20110907,173.14648217212059
20110908,175.21828033629942
20110909,176.29163043495544
20110910,176.29163043495544
20110911,176.29163043495544
20110912,176.29163043495544
20110913,175.50783813612247
20110914,175.09353387238664
20110915,166.12748078614206
20110916,166.52366346531016
20110917,166.52366346531016
20110918,166.52366346531016
20110919,170.9600651483161
20110920,173.61072754102454
20110921,170.35338063277965
20110922,177.08040084449536
20110923,177.31753350686876
20110924,177.31753350686876
20110925,177.31753350686876
20110926,181.16636448842965
20110927,179.2488449496474
20110928,180.51797647211566
20110929,184.97836977000918
20110930,183.8527391363589
20111001,183.45222307768728
20111002,183.45222307768728
20111003,183.45222307768728
20111004,183.45222307768728
20111005,183.45222307768728
20111006,183.45222307768728
20111007,183.45222307768728
20111008,183.45222307768728
20111009,183.45222307768728
20111010,183.70022860070793
20111011,180.94150722911044
20111012,176.21079451143243
20111013,175.57575636401378
20111014,177.3447370523562
20111015,177.3447370523562
20111016,177.3447370523562
20111017,177.67236990722103
20111018,186.22827128089114
20111019,186.46209630712858
20111020,195.62137697913286
20111021,197.73377921889445
20111022,197.73377921889445
20111023,197.73377921889445
20111024,197.57776483998842
20111025,192.96824064214766
20111026,214.50013799443897
20111027,214.69514554166062
20111028,211.11023666021762
20111029,211.11023666021762
20111030,211.11023666021762
20111031,212.35901025482062
20111101,211.9031102036633
20111102,210.68663588561742
20111103,204.84842567999362
20111104,203.96749041386664
20111105,203.96749041386664
20111106,203.96749041386664
20111107,204.48505836795465
20111108,207.5080527676884
20111109,198.81993825532385
20111110,201.06013170778775
20111111,200.66886853002723
20111112,200.66886853002723
20111113,200.66886853002723
20111114,203.22973240004822
20111115,201.9490615909115
20111116,205.97973196386656
20111117,196.36946464362947
20111118,195.99993897276394
20111119,195.99993897276394
20111120,195.99993897276394
20111121,201.2070268929355
20111122,206.69258279329952
20111123,208.13986244597703
20111124,203.2362410419941
20111125,197.77012955670153
20111126,197.77012955670153
20111127,197.77012955670153
20111128,201.5086933461475
20111129,205.46389175037942
20111130,214.76273948875226
20111201,213.3587328007493
20111202,217.43610045344437
20111203,217.43610045344437
20111204,217.43610045344437
20111205,220.70681037482422
20111206,219.80973728528727
20111207,218.8010346877027
20111208,219.94869230089546
20111209,220.6674468393066
20111210,220.6674468393066
20111211,220.6674468393066
20111212,232.91912942949335
20111213,243.0090270666942
20111214,252.079666846219
20111215,260.41242553431044
20111216,254.98791729224152
20111217,254.98791729224152
20111218,254.98791729224152
20111219,255.08176340863017
20111220,253.44497184621028
20111221,260.22940383147215
20111222,269.02583189442294
20111223,261.0810867062738
20111224,261.0810867062738
20111225,261.0810867062738
20111226,262.12218427866435
20111227,265.98444227512164
20111228,265.1772986902657
20111229,265.22457878404265
20111230,253.63571768235545
20111231,253.63571768235545
20120101,253.14371287551327
20120102,253.14371287551327
20120103,253.14371287551327
20120104,255.44865426922595
20120105,265.7349342457952
20120106,270.7170709674408
20120107,270.7170709674408
20120108,270.7170709674408
20120109,261.6242605832226
20120110,254.6680106721036
20120111,254.42633439815808
20120112,255.8474011950408
20120113,266.2890895338788
20120114,266.2890895338788
20120115,266.2890895338788
20120116,266.53228745688625
20120117,259.53861742508104
20120118,262.56833888239936
20120119,259.47291764431185
20120120,256.0478107166204
20120121,256.0478107166204
20120122,256.0478107166204
20120123,256.0478107166204
20120124,256.0478107166204
20120125,256.0478107166204
20120126,256.0478107166204
20120127,256.0478107166204
20120128,256.0478107166204
20120129,256.0478107166204
20120130,258.02263559094484
20120131,255.90585386556432
20120201,249.75668389195
20120202,231.22178412944882
20120203,234.18778228151942
20120204,234.18778228151942
20120205,234.18778228151942
20120206,238.4365852833291
20120207,242.31332471807977
20120208,235.78179317717795
20120209,230.37284707784173
20120210,233.2665564242872
20120211,233.2665564242872
20120212,233.2665564242872
20120213,235.40132541256818
20120214,234.68278573268606
20120215,232.17946820288293
20120216,233.12833190226587
20120217,230.4905206930609
20120218,230.4905206930609
20120219,230.4905206930609
20120220,230.03094141869312
20120221,226.20630039000991
20120222,224.84868592451818
20120223,223.64332975724795
20120224,218.31363355284006
20120225,218.31363355284006
20120226,218.31363355284006
20120227,218.9742413127697
20120228,214.94209571846855
20120229,215.00581184749393
20120301,199.0978064724145
20120302,199.84662919739208
20120303,199.84662919739208
20120304,199.84662919739208
20120305,196.84294906529988
20120306,194.7577706887842
20120307,188.37396820457994
20120308,180.82433207156987
20120309,185.33649706186202
20120310,185.33649706186202
20120311,185.33649706186202
20120312,188.41007718125607
20120313,188.4258540314957
20120314,201.71294520699922
20120315,213.3263613475283
20120316,207.56574277715535
20120317,207.56574277715535
20120318,207.56574277715535
20120319,204.8554430977992
20120320,210.53828260055474
20120321,207.80123572583062
20120322,204.70860278099278
20120323,209.20801722233668
20120324,209.20801722233668
20120325,209.20801722233668
20120326,214.16942561777498
20120327,213.7544968746594
20120328,225.06741979793645
20120329,224.22570890600713
20120330,221.70260047684926
20120331,221.70260047684926
20120401,221.3152107660562
20120402,221.3152107660562
20120403,221.3152107660562
20120404,221.3152107660562
20120405,215.44557053516738
20120406,211.05938486140167
20120407,211.05938486140167
20120408,211.05938486140167
20120409,212.7009184300591
20120410,210.6550491769711
20120411,205.62704833015957
20120412,202.06169682440566
20120413,202.61727587411454
20120414,202.61727587411454
20120415,202.61727587411454
20120416,200.35869019894074
20120417,201.42339109364104
20120418,195.29784074992293
20120419,215.1817761812006
20120420,212.5512999673864
20120421,212.5512999673864
20120422,212.5512999673864
20120423,217.89009034458428
20120424,200.6369105978228
20120425,185.11200344392662
20120426,197.7803431143388
20120427,191.01207456079726
20120428,191.01207456079726
20120429,191.01207456079726
20120430,191.01207456079726
20120501,190.69117197211557
20120502,188.9801902904182
20120503,190.05163456121497
20120504,185.4815866264099
20120505,185.4815866264099
20120506,185.4815866264099
20120507,193.5500074558977
20120508,205.36238119148157
20120509,205.70602374761773
20120510,195.51706019419302
20120511,195.46355608700594
20120512,195.46355608700594
20120513,195.46355608700594
20120514,204.51520851620867
20120515,207.33314577728805
20120516,209.98977143118483
20120517,206.89098922428207
20120518,207.3071599560028
20120519,207.3071599560028
20120520,207.3071599560028
20120521,208.76201350193816
20120522,206.45620525062955
20120523,213.5545977344811
20120524,213.64828593960854
20120525,212.08533615691854
20120526,212.08533615691854
20120527,212.08533615691854
20120528,211.1517936947768
20120529,211.8976839274896
20120530,212.75722077386126
20120531,208.5507778145385
20120601,211.73886585139277
20120602,211.73886585139277
20120603,211.73886585139277
20120604,228.19523804793607
20120605,231.58138449837762
20120606,234.1052289428624
20120607,233.34003687311755
20120608,238.9015905258015
20120609,238.9015905258015
20120610,238.9015905258015
20120611,238.251674763707
20120612,237.2298357044255
20120613,236.59863688877215
20120614,240.7862457550219
20120615,244.61912070916807
20120616,244.61912070916807
20120617,244.61912070916807
20120618,244.58506542658628
20120619,249.1677021880119
20120620,251.39541202375455
20120621,252.33975576678958
20120622,252.33975576678958
20120623,252.33975576678958
20120624,252.33975576678958
20120625,259.17473040026084
20120626,257.8842353322908
20120627,261.99314401991256
20120628,269.1431598041723
20120629,268.7660518277541
20120630,268.7660518277541
20120701,268.3551792449154
20120702,261.19538621983264
20120703,257.5986021913547
20120704,259.92880530556425
20120705,266.65352952331733
20120706,272.85883306872626
20120707,272.85883306872626
20120708,272.85883306872626
20120709,279.9549606916228
20120710,285.58763472258624
20120711,284.1589255722919
20120712,283.1843744739177
20120713,281.6888632855923
20120714,281.6888632855923
20120715,281.6888632855923
20120716,302.1077778457729
20120717,301.42725726237603
20120718,300.5525731256976
20120719,296.3911114588833
20120720,294.7479461608631
20120721,294.7479461608631
20120722,294.7479461608631
20120723,294.67330619696446
20120724,292.0338196196972
20120725,301.173538607157
20120726,306.32416544994487
20120727,306.5347048346203
20120728,306.5347048346203
20120729,306.5347048346203
20120730,315.5105616709959
20120731,323.5818422537549
20120801,318.6078171615925
20120802,326.6134027799851
20120803,322.80137333376746
20120804,322.80137333376746
20120805,322.80137333376746
20120806,317.61306948863916
20120807,310.9914384926311
20120808,313.1014156180105
20120809,310.17217636977676
20120810,304.1752572229223
20120811,304.1752572229223
20120812,304.1752572229223
20120813,315.1045176222532
20120814,313.39428929295457
20120815,317.90197619136137
20120816,321.52321828331907
20120817,322.36343468452657
20120818,322.36343468452657
20120819,322.36343468452657
20120820,350.8831262334064
20120821,346.86523689053047
20120822,352.56270758850184
20120823,348.2505923071207
20120824,351.65020778781803
20120825,351.65020778781803
20120826,351.65020778781803
20120827,355.21797105102564
20120828,353.6215340138969
20120829,353.16882606748067
20120830,345.3837917747519
20120831,337.1019969589462
20120901,336.6333355383198
20120902,336.6333355383198
20120903,337.30393080477205
20120904,343.6694482571991
20120905,346.3793742253729
20120906,343.9136555932465
20120907,332.4637862436307
20120908,332.4637862436307
20120909,332.4637862436307
20120910,326.81699635194667
20120911,324.9148823571628
20120912,323.8539467391513
20120913,319.3011827593106
20120914,324.17479153607036
20120915,324.17479153607036
20120916,324.17479153607036
20120917,337.64153597596936
20120918,338.5667226975028
20120919,339.5529654946355
20120920,347.5091457544524
20120921,345.2873513960139
20120922,345.2873513960139
20120923,345.2873513960139
20120924,349.51234483627536
20120925,347.97274358321107
20120926,356.47766181443393
20120927,350.2676918277555
20120928,346.6879523416907
20120929,346.6879523416907
20120930,346.6879523416907
20121001,346.2246253940267
20121002,346.2246253940267
20121003,346.2246253940267
20121004,346.2246253940267
20121005,346.2246253940267
20121006,346.2246253940267
20121007,346.2246253940267
20121008,347.23554281828405
20121009,342.680539375766
20121010,340.14841643881283
20121011,344.6010986668591
20121012,341.34854225956883
20121013,341.34854225956883
20121014,341.34854225956883
20121015,344.3563395699892
20121016,344.4150039671816
20121017,345.9425146361822
20121018,341.7355800527104
20121019,340.1513463360355
20121020,340.1513463360355
20121021,340.1513463360355
20121022,340.93881170672324
20121023,338.0198546095803
20121024,331.04162064867
20121025,334.92846437712996
20121026,349.3732518184773
20121027,349.3732518184773
20121028,349.3732518184773
20121029,348.8895223552772
20121030,348.1637600478931
20121031,349.99854171184126
20121101,335.73443300741775
20121102,324.17035966623126
20121103,324.17035966623126
20121104,324.17035966623126
20121105,327.35862280674536
20121106,334.55999187816354
20121107,336.6114418276003
20121108,343.08574168703586
20121109,340.5515514088093
20121110,340.5515514088093
20121111,340.5515514088093
20121112,338.1121523835652
20121113,347.9850074320352
20121114,344.26199697188406
20121115,347.1036673818392
20121116,342.54980286838753
20121117,342.54980286838753
20121118,342.54980286838753
20121119,340.52771870198785
20121120,350.9609641295288
20121121,345.1047037245397
20121122,349.25663052998505
20121123,351.0309472261548
20121124,351.0309472261548
20121125,351.0309472261548
20121126,357.6519210788435
20121127,376.2844707031527
20121128,385.0112483280485
20121129,382.0742770856291
20121130,374.84445166749424
20121201,374.38044836925167
20121202,374.38044836925167
20121203,380.8293484452593
20121204,380.3816218601997
20121205,368.19286871297004
20121206,370.8814031944419
20121207,363.3715274432682
20121208,363.3715274432682
20121209,363.3715274432682
20121210,361.24309597885997
20121211,364.286905288938
20121212,365.45306586969076
20121213,354.99174453850475
20121214,342.41711642032186
20121215,342.41711642032186
20121216,342.41711642032186
20121217,315.19340802386364
20121218,289.40049450832043
20121219,279.3734893890457
20121220,285.4157640711383
20121221,298.39951258528623
20121222,298.39951258528623
20121223,298.39951258528623
20121224,296.86349809515616
20121225,294.8998731204517
20121226,295.1528811567991
20121227,308.41396404066313
20121228,303.7042800053761
20121229,303.7042800053761
20121230,303.7042800053761
20121231,278.36443908804085
20130101,278.026956517334
20130102,278.026956517334
20130103,278.026956517334
20130104,293.2011596957188
20130105,293.2011596957188
20130106,293.2011596957188
20130107,291.74295819882985
20130108,296.5728472010929
20130109,290.2728587228449
20130110,281.5112629925517
20130111,285.24803358602543
20130112,285.24803358602543
20130113,285.24803358602543
20130114,276.1915055507464
20130115,276.7666951544643
20130116,272.64602850963877
20130117,246.33160947927732
20130118,231.12602444832066
20130119,231.12602444832066
20130120,231.12602444832066
20130121,210.08209615057513
20130122,224.62475317466036
20130123,222.38687775240865
20130124,230.64476537497436
20130125,235.89051897565602
20130126,235.89051897565602
20130127,235.89051897565602
20130128,228.52544158049812
20130129,226.74318224158932
20130130,232.07711315878242
20130131,243.35126862145745
20130201,249.04788786816715
20130202,249.04788786816715
20130203,249.04788786816715
20130204,252.94231526095814
20130205,241.35150363050593
20130206,245.43670004567417
20130207,247.82001786585116
20130208,242.34602190418107
20130209,242.34602190418107
20130210,242.34602190418107
20130211,242.34602190418107
20130212,242.34602190418107
20130213,242.34602190418107
20130214,242.34602190418107
20130215,242.34602190418107
20130216,242.34602190418107
20130217,242.34602190418107
20130218,246.44108378407387
20130219,252.34562992303216
20130220,255.28378512004096
20130221,249.2330457731889
20130222,251.65956692424763
20130223,251.65956692424763
20130224,251.65956692424763
20130225,246.8971944306413
20130226,249.81858745458717
20130227,247.3630676336234
20130228,244.71296085217355
20130301,246.3421396972804
20130302,246.3421396972804
20130303,246.3421396972804
20130304,268.90321347991056
20130305,277.49440887184915
20130306,279.8609745656864
20130307,275.152234936206
20130308,280.9426605421124
20130309,280.9426605421124
20130310,280.9426605421124
20130311,281.76074067314477
20130312,287.637342127685
20130313,286.62684159763205
20130314,289.85144920925603
20130315,292.3720928563274
20130316,292.3720928563274
20130317,292.3720928563274
20130318,292.43024959433205
20130319,281.7670755615751
20130320,280.0339758003544
20130321,282.2649989999503
20130322,280.9344720718112
20130323,280.9344720718112
20130324,280.9344720718112
20130325,282.892348014068
20130326,288.44360287802226
20130327,287.9787049377524
20130328,291.80487355467193
20130329,265.12172495634616
20130330,265.12172495634616
20130331,265.12172495634616
20130401,248.49504958496235
20130402,245.74692204095325
20130403,266.0713231577275
20130404,266.0713231577275
20130405,266.0713231577275
20130406,266.0713231577275
20130407,266.0713231577275
20130408,278.707621492525
20130409,273.0868970067123
20130410,280.811349050258
20130411,278.8189307923464
20130412,282.3108735071793
20130413,282.3108735071793
20130414,282.3108735071793
20130415,278.90404258688034
20130416,269.6078504642092
20130417,267.64483145574684
20130418,265.8786879820821
20130419,262.0452713112122
20130420,262.0452713112122
20130421,262.0452713112122
20130422,265.7446607871021
20130423,277.6802999239653
20130424,276.06928942602303
20130425,257.9351161054905
20130426,329.0344309945538
20130427,329.0344309945538
20130428,329.0344309945538
20130429,329.0344309945538
20130430,329.0344309945538
20130501,328.6832834429592
20130502,322.27275392534534
20130503,320.3339572431847
20130504,320.3339572431847
20130505,320.3339572431847
20130506,316.5928141435494
20130507,316.9062771662929
20130508,319.09193815798403
20130509,324.49741678202616
20130510,320.91212128194354
20130511,320.91212128194354
20130512,320.91212128194354
20130513,323.02029255333014
20130514,326.54912373872156
20130515,326.1417490577432
20130516,303.3338776109539
20130517,293.50934177919385
20130518,293.50934177919385
20130519,293.50934177919385
20130520,298.89294560295576
20130521,291.0617729622356
20130522,287.0951996736366
20130523,293.84175897601966
20130524,293.15754814647954
20130525,293.15754814647954
20130526,293.15754814647954
20130527,290.9701702823833
20130528,277.38022810798464
20130529,281.9041904007851
20130530,281.684769993047
20130531,289.6838102959245
20130601,289.3861096959046
20130602,289.3861096959046
20130603,291.31755000152214
20130604,299.60618608829867
20130605,297.4549454874956
20130606,304.2287617272781
20130607,315.29713653162094
20130608,315.29713653162094
20130609,315.29713653162094
20130610,315.29713653162094
20130611,315.29713653162094
20130612,315.29713653162094
20130613,325.3938364207813
20130614,322.64891114292533
20130615,322.64891114292533
20130616,322.64891114292533
20130617,327.23037719861196
20130618,321.39797795889865
20130619,323.3882003078974
20130620,332.81316676692137
20130621,334.2134096770688
20130622,334.2134096770688
20130623,334.2134096770688
20130624,358.200699603752
20130625,362.85538473452226
20130626,357.4415022764566
20130627,354.9832012638113
20130628,347.0855891533195
20130629,347.0855891533195
20130630,347.0855891533195
20130701,351.2288862659485
20130702,350.53451255545247
20130703,353.7789321475695
20130704,349.47230416831025
20130705,339.39027372722677
20130706,339.39027372722677
20130707,339.39027372722677
20130708,353.75856061485416
20130709,354.9118955032152
20130710,344.9777495470089
20130711,340.01724187105737
20130712,345.3233663149857
20130713,345.3233663149857
20130714,345.3233663149857
20130715,343.06932331462065
20130716,343.2868240564952
20130717,341.42346766758635
20130718,356.35832277080766
20130719,367.67301224797865
20130720,367.67301224797865
20130721,367.67301224797865
20130722,363.462241872102
20130723,360.7899613844691
20130724,366.27263994754304
20130725,368.34586137306684
20130726,371.2837644439876
20130727,371.2837644439876
20130728,371.2837644439876
20130729,382.93685811253397
20130730,381.30926273391515
20130731,378.69762279374476
20130801,373.95806778472394
20130802,374.88160875026784
20130803,374.88160875026784
20130804,374.88160875026784
20130805,355.64112833379033
20130806,354.1094083348172
20130807,358.61763406014643
20130808,360.4918158514153
20130809,359.82445474131754
20130810,359.82445474131754
20130811,359.82445474131754
20130812,356.03289723897797
20130813,358.5401290855044
20130814,354.50202608639006
20130815,363.088924555905
20130816,370.79738375437836
20130817,370.79738375437836
20130818,370.79738375437836
20130819,370.2232151847784
20130820,372.2001332571955
20130821,356.26801081405284
20130822,359.23864519755705
20130823,346.0152227080781
20130824,346.0152227080781
20130825,346.0152227080781
20130826,351.2320441797968
20130827,352.29003964927193
20130828,381.60321864635165
20130829,376.4652652677376
20130830,375.3573416865286
20130831,375.3573416865286
20130901,375.0144180418916
20130902,363.2613822262785
20130903,350.489213112241
20130904,355.70752102682303
20130905,367.6955226340746
20130906,365.3921194672362
20130907,365.3921194672362
20130908,365.3921194672362
20130909,363.9040286300535
20130910,368.1900013943769
20130911,371.7722617545237
20130912,373.1544620542561
20130913,369.31157743937376
20130914,369.31157743937376
20130915,369.31157743937376
20130916,375.23386822224177
20130917,390.87362970638276
20130918,392.03002992264675
20130919,392.03002992264675
20130920,392.03002992264675
20130921,392.03002992264675
20130922,392.03002992264675
20130923,389.9676528048859
20130924,389.35487214391054
20130925,389.56396190548264
20130926,369.6315425656729
20130927,388.68339902024115
20130928,388.68339902024115
20130929,388.68339902024115
20130930,390.00366788635694
20131001,389.66079176671934
20131002,389.66079176671934
20131003,389.66079176671934
20131004,389.66079176671934
20131005,389.66079176671934
20131006,389.66079176671934
20131007,389.66079176671934
20131008,389.5616764639245
20131009,387.25575624334635
20131010,383.93125264592237
20131011,371.78056036778565
20131012,371.78056036778565
20131013,371.78056036778565
20131014,365.80398744310185
20131015,368.56148098531327
20131016,380.9588740133951
20131017,376.15838015818355
20131018,361.71194050533444
20131019,361.71194050533444
20131020,361.71194050533444
20131021,367.3896631810723
20131022,375.81658945919423
20131023,371.8343305360096
20131024,394.70001410395264
20131025,402.13115377301654
20131026,402.13115377301654
20131027,402.13115377301654
20131028,403.0434541812998
20131029,409.74915948817045
20131030,407.60118394400695
