Date,Jilin Cheng Cheng Group Co Ltd
20071202,228.42873477531847
20071203,237.63737268752854
20071204,231.3799620577785
20071205,228.20177425451237
20071206,226.69860589724212
20071207,221.9923421614796
20071208,221.9923421614796
20071209,221.9923421614796
20071210,217.12504048601286
20071211,199.3471152885336
20071212,195.3418756840007
20071213,191.75745600032147
20071214,191.60272493836703
20071215,191.60272493836703
20071216,191.60272493836703
20071217,186.96832924325204
20071218,183.68149282379366
20071219,184.5758317670897
20071220,186.38940751703433
20071221,178.21691201583184
20071222,178.21691201583184
20071223,178.21691201583184
20071224,180.68167753242963
20071225,176.2117484846243
20071226,175.0489512793153
20071227,174.1876263024999
20071228,172.1289009742341
20071229,172.1289009742341
20071230,172.1289009742341
20071231,172.1289009742341
20080101,170.150295683678
20080102,165.97964630269976
20080103,166.71031497014252
20080104,166.72533213026128
20080105,166.72533213026128
20080106,166.72533213026128
20080107,169.54451301632477
20080108,167.34647288348992
20080109,164.91574075539594
20080110,164.588580832979
20080111,166.7862448939134
20080112,166.7862448939134
20080113,166.7862448939134
20080114,170.3160424948413
20080115,164.97867787969764
20080116,161.50916403071778
20080117,160.3034651536537
20080118,193.13794639811115
20080119,193.13794639811115
20080120,193.13794639811115
20080121,205.70776237578923
20080122,211.9746737812357
20080123,208.65160649029966
20080124,206.14299385881316
20080125,211.26078835787916
20080126,211.26078835787916
20080127,211.26078835787916
20080128,225.44541075101066
20080129,224.024588628783
20080130,224.44399872861447
20080131,230.78259559494492
20080201,249.11399335348648
20080202,249.11399335348648
20080203,249.11399335348648
20080204,242.28483706944098
20080205,240.43217746719327
20080206,240.43217746719327
20080207,240.43217746719327
20080208,240.43217746719327
20080209,240.43217746719327
20080210,240.43217746719327
20080211,240.43217746719327
20080212,240.43217746719327
20080213,231.21511210952417
20080214,226.14412603469953
20080215,227.3324020873782
20080216,227.3324020873782
20080217,227.3324020873782
20080218,224.77307009432207
20080219,218.16213288358728
20080220,219.1797429675382
20080221,218.51746308911177
20080222,220.72961166389973
20080223,220.72961166389973
20080224,220.72961166389973
20080225,230.59483632762303
20080226,225.3980205163958
20080227,232.06989226477836
20080228,227.69285158457154
20080229,223.14991936170662
20080301,220.77997841025444
20080302,220.77997841025444
20080303,222.2747431638447
20080304,202.1922663621402
20080305,191.8245314444432
20080306,197.91671046806226
20080307,203.4765980194587
20080308,203.4765980194587
20080309,203.4765980194587
20080310,204.0435004950463
20080311,199.37796792594037
20080312,206.4353674367941
20080313,216.24616550590716
20080314,218.30372305634504
20080315,218.30372305634504
20080316,218.30372305634504
20080317,224.928934357935
20080318,225.92800248123675
20080319,216.68763707954048
20080320,211.98141675392114
20080321,206.22555742510346
20080322,206.22555742510346
20080323,206.22555742510346
20080324,199.89267254603777
20080325,192.70253985326602
20080326,199.00455365539824
20080327,191.77243913640524
20080328,199.26452438529384
20080329,199.26452438529384
20080330,199.26452438529384
20080331,214.61510501831967
20080401,227.96330806770771
20080402,246.6396895306947
20080403,247.38659119450475
20080404,247.38659119450475
20080405,247.38659119450475
20080406,247.38659119450475
20080407,241.2516314093273
20080408,238.4092098084184
20080409,256.69331147964795
20080410,249.6096658071542
20080411,243.92596015072547
20080412,243.92596015072547
20080413,243.92596015072547
20080414,248.76407615829558
20080415,240.29501003991942
20080416,240.4588956662634
20080417,245.45373737721826
20080418,262.34518137283766
20080419,262.34518137283766
20080420,262.34518137283766
20080421,272.61559948163506
20080422,285.14963800631574
20080423,272.88700256902865
20080424,255.80379144003442
20080425,252.8386566865115
20080426,252.8386566865115
20080427,252.8386566865115
20080428,202.93746222388114
20080429,199.73173309352563
20080430,199.2826630922471
20080501,197.35355155411972
20080502,197.35355155411972
20080503,197.35355155411972
20080504,197.35355155411972
20080505,191.31737472279502
20080506,175.19213088157807
20080507,184.07414862972792
20080508,175.50148429540215
20080509,182.13473059551202
20080510,182.13473059551202
20080511,182.13473059551202
20080512,183.9510247331067
20080513,189.11085137810187
20080514,183.36035340038234
20080515,187.07439629349744
20080516,189.63831738919296
20080517,189.63831738919296
20080518,189.63831738919296
20080519,189.03845829151285
20080520,203.40461253116894
20080521,196.0975720225552
20080522,197.3652866491599
20080523,198.37820604771758
20080524,198.37820604771758
20080525,198.37820604771758
20080526,206.7735277906397
20080527,206.48406885572368
20080528,201.45061866314123
20080529,200.12753312257888
20080530,210.40119432863966
20080531,210.40119432863966
20080601,208.46901729155186
20080602,209.00080422912418
20080603,205.41793023542868
20080604,206.88537071146663
20080605,206.9859610426712
20080606,204.52492651566234
20080607,204.52492651566234
20080608,204.52492651566234
20080609,204.52492651566234
20080610,214.29064330852967
20080611,219.3279544611261
20080612,219.5325193793271
20080613,234.56774004164177
20080614,234.56774004164177
20080615,234.56774004164177
20080616,244.56211424438246
20080617,265.2279993402308
20080618,251.69327976239617
20080619,272.7696556409714
20080620,272.97018137766054
20080621,272.97018137766054
20080622,272.97018137766054
20080623,270.76174458512946
20080624,264.2886985834814
20080625,255.08162461248796
20080626,251.69980745735558
20080627,267.4370563047504
20080628,267.4370563047504
20080629,267.4370563047504
20080630,270.7251345184299
20080701,277.7867625556593
20080702,254.42654859369162
20080703,251.00998182637846
20080704,251.29801996454825
20080705,251.29801996454825
20080706,251.29801996454825
20080707,245.8784441926015
20080708,239.72014286708279
20080709,235.41009508120308
20080710,246.97804350305063
20080711,250.71445246302412
20080712,250.71445246302412
20080713,250.71445246302412
20080714,238.78932046920508
20080715,249.01519084256412
20080716,260.3319299187646
20080717,259.78933260846145
20080718,253.0576761027826
20080719,253.0576761027826
20080720,253.0576761027826
20080721,242.96498417600228
20080722,242.51239391014138
20080723,243.0584604120086
20080724,237.18750354306204
20080725,237.75908633348473
20080726,237.75908633348473
20080727,237.75908633348473
20080728,234.15870336793938
20080729,230.60548139140852
20080730,233.8325982631227
20080731,231.02515232301786
20080801,231.4016317291168
20080802,231.4016317291168
20080803,231.4016317291168
20080804,233.19602277368327
20080805,240.65752812349788
20080806,240.0881623882297
20080807,236.7353921707365
20080808,251.6575727246392
20080809,251.6575727246392
20080810,251.6575727246392
20080811,274.12660013725804
20080812,281.6249089174313
20080813,286.1739333337544
20080814,285.825755777901
20080815,284.63004662707914
20080816,284.63004662707914
20080817,284.63004662707914
20080818,299.6756968162057
20080819,295.6405939094482
20080820,273.72177985820554
20080821,284.64819569885304
20080822,288.671158645736
20080823,288.671158645736
20080824,288.671158645736
20080825,284.5878287995189
20080826,294.97410875631186
20080827,287.34783368547204
20080828,287.5275843130914
20080829,269.4773521504773
20080830,269.4773521504773
20080831,269.4773521504773
20080901,270.3193850907637
20080902,256.61246322762713
20080903,253.51366785502492
20080904,256.01906249827124
20080905,274.29150060845444
20080906,274.29150060845444
20080907,274.29150060845444
20080908,277.89305464782205
20080909,270.6758295705397
20080910,267.8774174329658
20080911,273.42747310934953
20080912,269.76848949147677
20080913,269.76848949147677
20080914,269.76848949147677
20080915,269.76848949147677
20080916,267.95065274602564
20080917,280.21447595579144
20080918,288.5374030760934
20080919,266.29908569893547
20080920,266.29908569893547
20080921,266.29908569893547
20080922,268.23814814072017
20080923,273.5185471746798
20080924,267.64455056554954
20080925,257.5041746244811
20080926,254.24017272548053
20080927,254.24017272548053
20080928,254.24017272548053
20080929,254.24017272548053
20080930,254.24017272548053
20081001,252.3002118502181
20081002,252.3002118502181
20081003,252.3002118502181
20081004,252.3002118502181
20081005,252.3002118502181
20081006,257.73954468220984
20081007,256.39738340784197
20081008,261.41562709533696
20081009,266.45975691402293
20081010,286.9164553332245
20081011,286.9164553332245
20081012,286.9164553332245
20081013,285.36758961838547
20081014,294.43319694330955
20081015,292.68962621428295
20081016,293.0411532607346
20081017,287.35853510976074
20081018,287.35853510976074
20081019,287.35853510976074
20081020,272.15710267309925
20081021,275.96189445127555
20081022,283.7051875073386
20081023,279.2186971439771
20081024,285.89641132124103
20081025,285.89641132124103
20081026,285.89641132124103
20081027,312.0555780582568
20081028,304.8282304173886
20081029,436.479315862043
20081030,431.7087718809014
20081031,439.5553488708982
20081101,436.4055245146023
20081102,436.4055245146023
20081103,439.4339106838249
20081104,447.069989079636
20081105,428.4378047226376
20081106,435.6953688535379
20081107,426.1474214538206
20081108,426.1474214538206
20081109,426.1474214538206
20081110,401.5637850918184
20081111,415.7749471785407
20081112,403.71266092366227
20081113,387.2072259842683
20081114,371.4391164903061
20081115,371.4391164903061
20081116,371.4391164903061
20081117,354.1939187928001
20081118,369.92002031151645
20081119,340.42194379470953
20081120,330.85750836836877
20081121,330.3223936077123
20081122,330.3223936077123
20081123,330.3223936077123
20081124,330.5322050621648
20081125,330.40746310832344
20081126,330.6166706203448
20081127,373.44549223504646
20081128,373.01180394179863
20081129,373.01180394179863
20081130,373.01180394179863
20081201,370.63932449696983
20081202,370.6053624973341
20081203,371.7957840115067
20081204,372.2793146312051
20081205,371.7090735839406
20081206,371.7090735839406
20081207,371.7090735839406
20081208,372.33292128196337
20081209,371.54377557403535
20081210,371.3761596382921
20081211,370.4692671356344
20081212,369.682333273687
20081213,369.682333273687
20081214,369.682333273687
20081215,370.8672875615064
20081216,371.33793146824394
20081217,372.0168469910222
20081218,372.699730610403
20081219,371.933749614919
20081220,371.933749614919
20081221,371.933749614919
20081222,370.22594730067715
20081223,381.9330262812881
20081224,337.0281054880625
20081225,342.91876743901213
20081226,372.51278266718396
20081227,372.51278266718396
20081228,372.51278266718396
20081229,375.39761328561417
20081230,386.980380180786
20081231,395.54997960317667
20090101,392.9623176248623
20090102,392.9623176248623
20090103,392.9623176248623
20090104,392.9623176248623
20090105,366.1357507790603
20090106,359.37957042255255
20090107,361.4326738965253
20090108,379.2269069836282
20090109,368.9354967457895
20090110,368.9354967457895
20090111,368.9354967457895
20090112,359.7189961289498
20090113,368.9154696480295
20090114,359.30714730875974
20090115,354.17656265006167
20090116,352.6835367251016
20090117,352.6835367251016
20090118,352.6835367251016
20090119,358.27445759515484
20090120,356.1017102493432
20090121,356.35318597249596
20090122,352.4153303161446
20090123,342.9679724285193
20090124,342.9679724285193
20090125,342.9679724285193
20090126,342.9679724285193
20090127,342.9679724285193
20090128,342.9679724285193
20090129,342.9679724285193
20090130,342.9679724285193
20090131,342.9679724285193
20090201,340.7931474085635
20090202,331.7318327021697
20090203,323.44946350482314
20090204,309.42883388142735
20090205,320.7107754372598
20090206,307.30868794729145
20090207,307.30868794729145
20090208,307.30868794729145
20090209,303.8446547858983
20090210,294.7483905472722
20090211,294.76134728502507
20090212,291.8412147182672
20090213,276.10352498973845
20090214,276.10352498973845
20090215,276.10352498973845
20090216,269.08556448751835
20090217,287.63844439420996
20090218,303.06689624121003
20090219,295.05561915478245
20090220,287.08916858940904
20090221,287.08916858940904
20090222,287.08916858940904
20090223,264.2795467125902
20090224,273.2933504473944
20090225,271.68030112760823
20090226,295.34300264593253
20090227,326.44920715517225
20090228,326.44920715517225
20090301,324.45813035664696
20090302,309.1492314442737
20090303,293.886002825575
20090304,271.68408708782295
20090305,274.6792452211681
20090306,264.9672102939779
20090307,264.9672102939779
20090308,264.9672102939779
20090309,282.16772323721955
20090310,278.1422669310788
20090311,265.7073335529248
20090312,255.73530942343524
20090313,263.9792817374185
20090314,263.9792817374185
20090315,263.9792817374185
20090316,258.7393207556522
20090317,253.39541066733133
20090318,258.94015569550135
20090319,251.1179651857606
20090320,256.8583325381937
20090321,256.8583325381937
20090322,256.8583325381937
20090323,257.9093372485376
20090324,252.98258196372433
20090325,262.52776094811486
20090326,262.27907659592944
20090327,268.1033633930339
20090328,268.1033633930339
20090329,268.1033633930339
20090330,256.89533008244047
20090331,252.99011167219777
20090401,250.95048561096124
20090402,255.85226325166835
20090403,262.41594820874525
20090404,262.41594820874525
20090405,262.41594820874525
20090406,262.41594820874525
20090407,256.62291789399524
20090408,248.76231032005387
20090409,236.7016936099341
20090410,236.70051988544495
20090411,236.70051988544495
20090412,236.70051988544495
20090413,242.3686132557801
20090414,245.14216243530225
20090415,247.09788625140638
20090416,245.9724140235523
20090417,247.34991341733792
20090418,247.34991341733792
20090419,247.34991341733792
20090420,246.80849834738615
20090421,239.02925165877568
20090422,251.44236075178375
20090423,252.56491344444288
20090424,246.76827171832994
20090425,246.76827171832994
20090426,246.76827171832994
20090427,264.5002291357414
20090428,255.54606541327848
20090429,243.39450505753302
20090430,233.20196045970485
20090501,231.84751466152275
20090502,231.84751466152275
20090503,231.84751466152275
20090504,227.9095630074557
20090505,226.84655388923096
20090506,223.46982446561987
20090507,222.55695264309466
20090508,210.93022666467456
20090509,210.93022666467456
20090510,210.93022666467456
20090511,217.57878739901844
20090512,208.93965445050628
20090513,213.60367848004225
20090514,216.95976387584903
20090515,214.29860652607908
20090516,214.29860652607908
20090517,214.29860652607908
20090518,215.8575108902256
20090519,216.2747292491688
20090520,211.8095528438168
20090521,214.19254038094255
20090522,214.2420243778363
20090523,214.2420243778363
20090524,214.2420243778363
20090525,206.11456695838768
20090526,209.6250795891216
20090527,199.31631140706347
20090528,199.31631140706347
20090529,199.31631140706347
20090530,199.31631140706347
20090531,199.31631140706347
20090601,197.48251069340267
20090602,198.78082310805289
20090603,198.1284136591688
20090604,203.0887977277686
20090605,185.9262512988893
20090606,185.9262512988893
20090607,185.9262512988893
20090608,181.52714829461198
20090609,188.30782520229968
20090610,189.08892666819804
20090611,195.0567237279329
20090612,201.67306565094913
20090613,201.67306565094913
20090614,201.67306565094913
20090615,202.26660818522672
20090616,204.5827847590817
20090617,200.25079946040054
20090618,200.91428446905152
20090619,202.8957342411228
20090620,202.8957342411228
20090621,202.8957342411228
20090622,201.81800849598656
20090623,203.90497254138134
20090624,204.05009352754846
20090625,201.86022739192745
20090626,202.05806779849237
20090627,202.05806779849237
20090628,202.05806779849237
20090629,206.0426333341819
20090630,204.74438140951088
20090701,204.51404227969624
20090702,205.1198645914186
20090703,197.39334541862095
20090704,197.39334541862095
20090705,197.39334541862095
20090706,192.32736992564944
20090707,194.29621975368107
20090708,190.0083882377775
20090709,188.5582478854914
20090710,188.98982625071832
20090711,188.98982625071832
20090712,188.98982625071832
20090713,189.57414608475526
20090714,184.7691893358133
20090715,177.9826875962423
20090716,185.56728125661573
20090717,184.30020753597353
20090718,184.30020753597353
20090719,184.30020753597353
20090720,183.35770959131358
20090721,188.29541211566257
20090722,188.67893097496972
20090723,187.79348071634467
20090724,183.62589858558954
20090725,183.62589858558954
20090726,183.62589858558954
20090727,183.02600655838845
20090728,184.34582365626468
20090729,199.5211841151572
20090730,199.04650894431583
20090731,197.29784624479024
20090801,196.193246385109
20090802,196.193246385109
20090803,191.11586936276254
20090804,194.6668767167362
20090805,194.65922051927586
20090806,197.42051844689905
20090807,202.02294707456014
20090808,202.02294707456014
20090809,202.02294707456014
20090810,200.52037917329966
20090811,204.30457752861
20090812,214.64753208989035
20090813,216.37681753861506
20090814,232.01888379703968
20090815,232.01888379703968
20090816,232.01888379703968
20090817,251.76539045652675
20090818,248.8699994645553
20090819,261.60414481358697
20090820,248.56364451206707
20090821,249.10578039823758
20090822,249.10578039823758
20090823,249.10578039823758
20090824,232.86633460803202
20090825,242.84891081069736
20090826,225.32246135474554
20090827,217.95920048549766
20090828,225.87981727448732
20090829,225.87981727448732
20090830,225.87981727448732
20090831,248.48358406690363
20090901,244.95172546838953
20090902,246.3656906151949
20090903,237.2088077472751
20090904,236.18885229445164
20090905,236.18885229445164
20090906,236.18885229445164
20090907,241.27554648758684
20090908,239.51545191800744
20090909,243.13737158177184
20090910,241.66363853619026
20090911,243.67506848958004
20090912,243.67506848958004
20090913,243.67506848958004
20090914,239.92379535256077
20090915,240.20021284622356
20090916,232.9211838482008
20090917,233.1427036989476
20090918,240.97589862569328
20090919,240.97589862569328
20090920,240.97589862569328
20090921,233.18881348298805
20090922,233.66304459593565
20090923,240.11090941676255
20090924,241.55282332484384
20090925,237.1152262564349
20090926,237.1152262564349
20090927,237.1152262564349
20090928,243.2355714245911
20090929,250.95565014926342
20090930,247.54244760867306
20091001,246.20368116751627
20091002,246.20368116751627
20091003,246.20368116751627
20091004,246.20368116751627
20091005,246.20368116751627
20091006,246.20368116751627
20091007,246.20368116751627
20091008,246.20368116751627
20091009,248.45351800441836
20091010,248.45351800441836
20091011,248.45351800441836
20091012,252.67209241060732
20091013,244.58113361239623
20091014,246.4321128996982
20091015,246.86818576008554
20091016,252.6053706474448
20091017,252.6053706474448
20091018,252.6053706474448
20091019,247.97814203060838
20091020,243.38592060498345
20091021,223.02129978102516
20091022,206.61300880708492
20091023,191.23677540646457
20091024,191.23677540646457
20091025,191.23677540646457
20091026,202.47898867469718
20091027,205.6203808977429
20091028,210.0925723720423
20091029,212.1200904506404
20091030,208.98771027152983
20091031,208.98771027152983
20091101,207.8575192090788
20091102,205.97464742167517
20091103,202.96614292901117
20091104,211.92588360952462
20091105,209.6008563637239
20091106,218.1394092886798
20091107,218.1394092886798
20091108,218.1394092886798
20091109,214.8396094240227
20091110,203.66686606929747
20091111,210.56154943842603
20091112,209.55820104393928
20091113,201.71850005132194
20091114,201.71850005132194
20091115,201.71850005132194
20091116,201.35076068997668
20091117,197.08615901482275
20091118,208.05071201913432
20091119,198.57673659597583
20091120,199.06015559098884
20091121,199.06015559098884
20091122,199.06015559098884
20091123,194.70667258590197
20091124,211.37799195722073
20091125,210.47991076914636
20091126,189.25731734447157
20091127,195.32390844199196
20091128,195.32390844199196
20091129,195.32390844199196
20091130,193.1897901373664
20091201,189.76536036343603
20091202,193.152162479266
20091203,192.91825320699996
20091204,202.00348735570358
20091205,202.00348735570358
20091206,202.00348735570358
20091207,198.80181456732058
20091208,195.28730988976494
20091209,201.1358174751789
20091210,198.4318744595564
20091211,200.81153516698703
20091212,200.81153516698703
20091213,200.81153516698703
20091214,210.54246039508905
20091215,209.18899797473665
20091216,212.61679710140626
20091217,220.41872487145739
20091218,228.95495815238542
20091219,228.95495815238542
20091220,228.95495815238542
20091221,224.9094986196443
20091222,234.19743098853436
20091223,233.16451012997555
20091224,230.89145177855795
20091225,231.55569981555715
20091226,231.55569981555715
20091227,231.55569981555715
20091228,230.55576553726928
20091229,228.50710696193045
20091230,234.20639016870732
20091231,231.04176720356256
20100101,229.80640542816414
20100102,229.80640542816414
20100103,229.80640542816414
20100104,227.30259395522063
20100105,228.16525541877695
20100106,216.71614456191983
20100107,225.17135687535804
20100108,227.53653354970808
20100109,227.53653354970808
20100110,227.53653354970808
20100111,232.25011204882063
20100112,229.76734737146606
20100113,233.50674680011414
20100114,226.04920678252137
20100115,223.00430844470782
20100116,223.00430844470782
20100117,223.00430844470782
20100118,218.45694641410327
20100119,219.6858522876796
20100120,221.6863751668776
20100121,215.3861421295276
20100122,224.71802194003075
20100123,224.71802194003075
20100124,224.71802194003075
20100125,232.50281788487132
20100126,242.9779860509039
20100127,241.78883834132236
20100128,241.5674858667742
20100129,242.70387974827244
20100130,242.70387974827244
20100131,242.70387974827244
20100201,238.3481534011214
20100202,234.96401592476985
20100203,231.35293010353675
20100204,222.66293676479157
20100205,224.04178946588928
20100206,224.04178946588928
20100207,224.04178946588928
20100208,218.43538158235407
20100209,221.26998980626416
20100210,219.50513291102052
20100211,223.6065296770334
20100212,223.69440069047866
20100213,223.69440069047866
20100214,223.69440069047866
20100215,223.69440069047866
20100216,223.69440069047866
20100217,223.69440069047866
20100218,223.69440069047866
20100219,223.69440069047866
20100220,223.69440069047866
20100221,223.69440069047866
20100222,221.54285194132967
20100223,216.6612467417517
20100224,215.21061567376952
20100225,206.72077700104646
20100226,200.01640622212778
20100227,200.01640622212778
20100228,200.01640622212778
20100301,193.90192526089052
20100302,193.16216440714913
20100303,196.96046131290703
20100304,199.28538215430447
20100305,195.35341144532455
20100306,195.35341144532455
20100307,195.35341144532455
20100308,190.85686143950028
20100309,195.89194763982383
20100310,198.32248249409966
20100311,200.70041192370303
20100312,200.3202791796097
20100313,200.3202791796097
20100314,200.3202791796097
20100315,202.15837442014265
20100316,199.46296149870642
20100317,192.5582490631042
20100318,191.08515357482133
20100319,189.74931352953834
20100320,189.74931352953834
20100321,189.74931352953834
20100322,187.49968951917432
20100323,189.72493759022947
20100324,189.8893041849098
20100325,195.6411738658656
20100326,190.73526889777193
20100327,190.73526889777193
20100328,190.73526889777193
20100329,189.26313772671548
20100330,189.03495492333005
20100331,185.9384877024999
20100401,179.94239326613135
20100402,190.98039621096072
20100403,190.98039621096072
20100404,190.98039621096072
20100405,190.98039621096072
20100406,191.5878458041275
20100407,192.53156147094614
20100408,197.97865045547636
20100409,195.66944779888584
20100410,195.66944779888584
20100411,195.66944779888584
20100412,197.77792883409387
20100413,200.37425787118917
20100414,197.81087464245124
20100415,200.4703579595143
20100416,198.68824215029858
20100417,198.68824215029858
20100418,198.68824215029858
20100419,213.06254428790288
20100420,213.93899063166046
20100421,210.54532723349894
20100422,206.1507725988236
20100423,204.4723953063852
20100424,204.4723953063852
20100425,204.4723953063852
20100426,199.14128188888324
20100427,201.7428907955836
20100428,180.18112296459992
20100429,181.95767993056438
20100430,186.11446834662482
20100501,185.16132883014276
20100502,185.16132883014276
20100503,185.16132883014276
20100504,182.45557253667292
20100505,182.10016520566086
20100506,180.02589337179182
20100507,177.47103687711422
20100508,177.47103687711422
20100509,177.47103687711422
20100510,178.11179684373394
20100511,180.82682176875298
20100512,179.2220271827108
20100513,192.72640345514563
20100514,199.15323145740294
20100515,199.15323145740294
20100516,199.15323145740294
20100517,217.75156335610214
20100518,215.98122448318932
20100519,220.62088838225435
20100520,224.9414696150945
20100521,224.08668474698052
20100522,224.08668474698052
20100523,224.08668474698052
20100524,216.4136836018693
20100525,218.76394397518789
20100526,211.12522726413889
20100527,209.91376285525783
20100528,211.17529379376333
20100529,211.17529379376333
20100530,211.17529379376333
20100531,222.2397494036409
20100601,222.00986186758735
20100602,217.12026846795217
20100603,219.61033090618048
20100604,217.0385858265851
20100605,217.0385858265851
20100606,217.0385858265851
20100607,219.51126109360203
20100608,214.23824696996414
20100609,206.16298522836829
20100610,208.0497933755748
20100611,207.68551021713853
20100612,207.68551021713853
20100613,207.68551021713853
20100614,207.68551021713853
20100615,207.68551021713853
20100616,207.68551021713853
20100617,207.04076239222059
20100618,217.39370561698155
20100619,217.39370561698155
20100620,217.39370561698155
20100621,213.02277462835133
20100622,209.60729796178293
20100623,207.58208396519754
20100624,206.1833817702646
20100625,211.35388728602973
20100626,211.35388728602973
20100627,211.35388728602973
20100628,213.87918663472712
20100629,222.73338202686077
20100630,223.62792931983674
20100701,218.75422535826965
20100702,212.04636585288682
20100703,212.04636585288682
20100704,212.04636585288682
20100705,199.55187585187758
20100706,196.50424226588788
20100707,199.54934391677165
20100708,197.84106001532652
20100709,192.10095049425223
20100710,192.10095049425223
20100711,192.10095049425223
20100712,193.61823276348227
20100713,197.34888076787007
20100714,195.54337278267172
20100715,199.98543801596028
20100716,196.39542582803094
20100717,196.39542582803094
20100718,196.39542582803094
20100719,193.20907406261895
20100720,189.00079581411748
20100721,190.66162717601551
20100722,188.59770667972367
20100723,186.011116164505
20100724,186.011116164505
20100725,186.011116164505
20100726,184.15682262281678
20100727,187.35406537012668
20100728,184.59108103110654
20100729,183.6336090461798
20100730,182.49637423573918
20100731,182.49637423573918
20100801,181.63879521829242
20100802,179.28722484585455
20100803,180.2248176855329
20100804,180.58215090218675
20100805,175.13080360329698
20100806,175.43583449784416
20100807,175.43583449784416
20100808,175.43583449784416
20100809,176.2932358416193
20100810,182.69943188768067
20100811,180.22133261246753
20100812,183.95951432283326
20100813,181.98606467686724
20100814,181.98606467686724
20100815,181.98606467686724
20100816,181.30888111770133
20100817,182.76430785363056
20100818,182.67955412541167
20100819,185.23609891578673
20100820,190.96647216948818
20100821,190.96647216948818
20100822,190.96647216948818
20100823,213.7403827286088
20100824,203.5673267686112
20100825,202.3088923593807
20100826,203.5345485275313
20100827,207.17103543626845
20100828,207.17103543626845
20100829,207.17103543626845
20100830,200.6500192075655
20100831,195.4601842797391
20100901,199.38574323460844
20100902,195.53329010053648
20100903,188.27093384434968
20100904,188.27093384434968
20100905,188.27093384434968
20100906,188.6285613020336
20100907,186.92851043779172
20100908,190.61599641073445
20100909,193.94955944658287
20100910,193.4273379519776
20100911,193.4273379519776
20100912,193.4273379519776
20100913,191.44318575415923
20100914,191.5144999053387
20100915,194.0262065491089
20100916,200.88653539280216
20100917,199.45575060141218
20100918,199.45575060141218
20100919,199.45575060141218
20100920,202.71614988440524
20100921,202.19498026341992
20100922,202.19498026341992
20100923,202.19498026341992
20100924,202.19498026341992
20100925,202.19498026341992
20100926,202.19498026341992
20100927,201.5242545673726
20100928,204.58985863756035
20100929,209.50575094133367
20100930,202.38957383951276
20101001,201.4820652125181
20101002,201.4820652125181
20101003,201.4820652125181
20101004,201.4820652125181
20101005,201.4820652125181
20101006,201.4820652125181
20101007,201.4820652125181
20101008,201.32081197328202
20101009,201.32081197328202
20101010,201.32081197328202
20101011,197.3945773649437
20101012,198.7680997035247
20101013,195.81104996684286
20101014,203.01280155974138
20101015,206.3719959377928
20101016,206.3719959377928
20101017,206.3719959377928
20101018,205.69027762556144
20101019,201.37275259734812
20101020,201.41388510932117
20101021,200.14728788022293
20101022,199.79308686353443
20101023,199.79308686353443
20101024,199.79308686353443
20101025,197.98741144119575
20101026,195.16410720180934
20101027,193.74558570083659
20101028,187.1744301252501
20101029,184.9869262530137
20101030,184.9869262530137
20101031,184.9869262530137
20101101,184.64826074141368
20101102,184.5073544580942
20101103,182.8101259986102
20101104,180.5824037411461
20101105,179.0470686325298
20101106,179.0470686325298
20101107,179.0470686325298
20101108,179.35809341046914
20101109,174.08987534856246
20101110,172.86091869111362
20101111,176.84939010591893
20101112,187.93639525906258
20101113,187.93639525906258
20101114,187.93639525906258
20101115,184.0355088291791
20101116,183.348459730179
20101117,190.88525016773144
20101118,187.0220204526472
20101119,184.1768881692012
20101120,184.1768881692012
20101121,184.1768881692012
20101122,184.92466003818043
20101123,186.27066093104915
20101124,187.25209398572616
20101125,184.6481121582317
20101126,187.83994392308455
20101127,187.83994392308455
20101128,187.83994392308455
20101129,187.3405186315529
20101130,182.89420543814592
20101201,182.38004774570004
20101202,181.84710173928212
20101203,182.18776582086878
20101204,182.18776582086878
20101205,182.18776582086878
20101206,181.303805553872
20101207,180.98017353479997
20101208,181.32389470796596
20101209,186.2410933495327
20101210,185.6872665026715
20101211,185.6872665026715
20101212,185.6872665026715
20101213,183.73946495500462
20101214,181.4170514958514
20101215,180.41277061664894
20101216,177.11221476412638
20101217,177.3207175631956
20101218,177.3207175631956
20101219,177.3207175631956
20101220,180.9488482357199
20101221,175.91207263122578
20101222,179.1933102107564
20101223,181.9675971352335
20101224,180.27164083557943
20101225,180.27164083557943
20101226,180.27164083557943
20101227,172.93847388594114
20101228,173.34582884950615
20101229,172.49074704977343
20101230,174.18425940896304
20101231,166.21901707548827
20110101,165.53099110752984
20110102,165.53099110752984
20110103,165.53099110752984
20110104,162.93801303594475
20110105,154.73101731077858
20110106,153.20600745583948
20110107,156.6442748658806
20110108,156.6442748658806
20110109,156.6442748658806
20110110,154.05977646163709
20110111,156.1962246935531
20110112,151.17883877978366
20110113,154.24587019559328
20110114,157.33170933736483
20110115,157.33170933736483
20110116,157.33170933736483
20110117,166.6357247205435
20110118,164.7187400713262
20110119,162.24222129411103
20110120,167.57600618824284
20110121,166.716218090111
20110122,166.716218090111
20110123,166.716218090111
20110124,166.80113163695847
20110125,163.45893895912127
20110126,164.4490408768248
20110127,165.08662594105536
20110128,162.45332067717152
20110129,162.45332067717152
20110130,162.45332067717152
20110131,159.13956228430067
20110201,159.5419051472693
20110202,159.5419051472693
20110203,159.5419051472693
20110204,159.5419051472693
20110205,159.5419051472693
20110206,159.5419051472693
20110207,159.5419051472693
20110208,159.5419051472693
20110209,153.90802214338134
20110210,148.43218926205785
