Date,Beh-Property Co Ltd
20130725,196.02111887272798
20130726,198.33063579124072
20130727,198.33063579124072
20130728,198.33063579124072
20130729,203.6403946832116
20130730,204.2039731275711
20130731,203.40183300384473
20130801,198.45626026101888
20130802,199.82588600092117
20130803,199.82588600092117
20130804,199.82588600092117
20130805,200.8366065332891
20130806,195.51057995955082
20130807,198.91676780152474
20130808,199.38875270500685
20130809,199.85188619113322
20130810,199.85188619113322
20130811,199.85188619113322
20130812,198.07099968159346
20130813,195.23101601612973
20130814,196.681277610108
20130815,199.3888054336479
20130816,202.21487340963407
20130817,202.21487340963407
20130818,202.21487340963407
20130819,204.01352931121798
20130820,205.3396873020228
20130821,205.71299074270036
20130822,205.627849146215
20130823,209.41658544793512
20130824,209.41658544793512
20130825,209.41658544793512
20130826,206.77089700266524
20130827,205.18775739273315
20130828,195.66422469852188
20130829,190.6254600641676
20130830,200.32658439178783
20130831,200.32658439178783
20130901,200.08971263545388
20130902,217.7325377868021
20130903,214.41077286496707
20130904,214.82633117546396
20130905,219.10371563494027
20130906,218.58366854751117
20130907,218.58366854751117
20130908,218.58366854751117
20130909,215.92061167245635
20130910,214.516621018823
20130911,213.90187832754538
20130912,216.55091424766346
20130913,216.73098251828463
20130914,216.73098251828463
20130915,216.73098251828463
20130916,218.00227582626064
20130917,225.11027193174758
20130918,225.23361387270867
20130919,225.23361387270867
20130920,225.23361387270867
20130921,225.23361387270867
20130922,225.23361387270867
20130923,220.80970994101986
20130924,220.90066751661263
20130925,225.13701451991432
20130926,228.7004838326766
20130927,227.40950429680439
20130928,227.40950429680439
20130929,227.40950429680439
20130930,224.8074339823588
20131001,224.55232650255883
20131002,224.55232650255883
20131003,224.55232650255883
20131004,224.55232650255883
20131005,224.55232650255883
20131006,224.55232650255883
20131007,224.55232650255883
20131008,219.42138137178384
20131009,218.9020653443536
20131010,221.93459490345074
20131011,220.35241534098284
20131012,220.35241534098284
20131013,220.35241534098284
20131014,223.41563491645775
20131015,221.97922622192425
20131016,227.3333097722404
20131017,226.85608739199586
20131018,222.0294563072928
20131019,222.0294563072928
20131020,222.0294563072928
20131021,223.86065507033405
20131022,217.41488029936176
20131023,221.29398890351337
20131024,205.1497322989254
20131025,221.1426064536993
20131026,221.1426064536993
20131027,221.1426064536993
20131028,226.914450766213
20131029,232.34514506218923
20131030,186.46915787761614
20131031,190.38965937712302
20131101,190.81719295605194
20131102,190.81719295605194
20131103,190.81719295605194
20131104,191.03769150694367
20131105,190.77621981923622
20131106,191.13266552129787
20131107,191.86739082643115
20131108,190.82186404204742
20131109,190.82186404204742
20131110,190.82186404204742
20131111,191.53901600509278
20131112,186.43302093373492
20131113,186.51899876652465
20131114,185.86687637160384
20131115,186.6498458814226
20131116,186.6498458814226
20131117,186.6498458814226
20131118,186.48407411380904
20131119,185.1315433106183
20131120,178.07953627690478
20131121,179.9770237985582
20131122,181.40933712470203
20131123,181.40933712470203
20131124,181.40933712470203
20131125,178.42383888109748
20131126,173.77545988852245
20131127,176.7963458872592
20131128,172.1996303036594
20131129,169.04399058276567
20131130,169.04399058276567
20131201,168.86639691994162
20131202,179.14476252120434
20131203,172.94987990044842
20131204,169.17105055101027
20131205,162.18884666401507
20131206,164.75389014213172
20131207,164.75389014213172
20131208,164.75389014213172
20131209,164.28622978664632
20131210,166.70789532715236
20131211,166.4641756521697
20131212,165.6527898245451
20131213,165.69158945521613
20131214,165.69158945521613
20131215,165.69158945521613
20131216,168.30376417811678
20131217,171.63412146909337
20131218,171.70165226410947
20131219,174.26965437228677
20131220,179.20567328530697
20131221,179.20567328530697
20131222,179.20567328530697
20131223,185.10832101154048
20131224,185.22123111520477
20131225,183.23912186756263
20131226,183.2911964233473
20131227,178.1231994849862
20131228,178.1231994849862
20131229,178.1231994849862
20131230,173.58169715485286
20131231,172.7856716948571
20140101,172.6114336506
20140102,184.96771858327213
20140103,197.06171721034235
20140104,197.06171721034235
20140105,197.06171721034235
20140106,204.86188479941208
20140107,206.58333937454051
20140108,207.83945890798947
20140109,212.5038127419646
20140110,217.7054278979058
20140111,217.7054278979058
20140112,217.7054278979058
20140113,219.28314919303648
20140114,215.54037096946846
20140115,218.70085294141452
20140116,215.49346311082064
20140117,218.5995164729209
20140118,218.5995164729209
20140119,218.5995164729209
20140120,222.48101876246082
20140121,219.9668072830627
20140122,213.3230038912724
20140123,216.90032395424535
20140124,211.97421517592898
20140125,211.97421517592898
20140126,211.97421517592898
20140127,218.31677346977506
20140128,220.6962255717517
20140129,222.4912221861824
20140130,224.5449703245194
20140131,224.5449703245194
20140201,224.32897403547776
20140202,224.32897403547776
20140203,224.32897403547776
20140204,224.32897403547776
20140205,224.32897403547776
20140206,224.32897403547776
20140207,224.6582232988955
20140208,224.6582232988955
20140209,224.6582232988955
20140210,217.57277202991324
20140211,214.76507290107617
20140212,207.21126970960105
20140213,210.59170160455582
20140214,211.6458648896176
20140215,211.6458648896176
20140216,211.6458648896176
20140217,208.43038690167816
20140218,204.63088163512543
20140219,207.18301042319283
20140220,207.01269667811343
20140221,203.3430895267995
20140222,203.3430895267995
20140223,203.3430895267995
20140224,219.08326068193512
20140225,219.7087156661379
20140226,221.8769467065642
20140227,227.2582653805905
20140228,223.93828420778684
20140301,223.73167509323602
20140302,223.73167509323602
20140303,221.6021284116856
20140304,222.32465707980373
20140305,222.24024372611336
20140306,219.42124181623936
20140307,228.28891582279212
20140308,228.28891582279212
20140309,228.28891582279212
20140310,240.78030808353773
20140311,241.0161753788464
20140312,229.47826360148176
20140313,233.0019007751015
20140314,236.83779019828648
20140315,236.83779019828648
20140316,236.83779019828648
20140317,231.23497987879313
20140318,232.21823391306864
20140319,228.05369512259537
20140320,204.1789065192863
20140321,198.14922307042937
20140322,198.14922307042937
20140323,198.14922307042937
20140324,181.85018711536125
20140325,166.14993081403566
20140326,166.58685560545197
20140327,169.76844927508859
20140328,181.65836649849248
20140329,181.65836649849248
20140330,181.65836649849248
20140331,196.74601108822063
20140401,185.50298830884958
20140402,182.4448975080353
20140403,195.39397820577534
20140404,194.6655461734534
20140405,194.6655461734534
20140406,194.6655461734534
20140407,194.6655461734534
20140408,197.9082545189933
20140409,199.4259751611656
20140410,202.96946504023632
20140411,203.27602658300896
20140412,203.27602658300896
20140413,203.27602658300896
20140414,200.96873652405034
20140415,208.7124494162894
20140416,207.17389132072245
20140417,214.79134510447793
20140418,213.74012322005635
20140419,213.74012322005635
20140420,213.74012322005635
20140421,218.88516402620763
20140422,216.35619087796186
20140423,220.8506791932359
20140424,219.93435502844574
20140425,219.20254229126556
20140426,219.20254229126556
20140427,219.20254229126556
20140428,237.30425864343343
20140429,236.58976536115657
20140430,235.22714716117432
20140501,235.0282487705947
20140502,235.0282487705947
20140503,235.0282487705947
20140504,235.0282487705947
20140505,237.4311168151707
20140506,235.53320537238534
20140507,241.57281073786302
20140508,237.75796331009462
20140509,242.78848488638366
20140510,242.78848488638366
20140511,242.78848488638366
20140512,238.04653093734723
20140513,236.86066495580957
20140514,237.7344424156186
20140515,244.5564467972973
20140516,241.5827922605929
20140517,241.5827922605929
20140518,241.5827922605929
20140519,242.94244967139633
20140520,239.25380841821547
20140521,236.93638703715376
20140522,235.2196710609866
20140523,233.21710015687418
20140524,233.21710015687418
20140525,233.21710015687418
20140526,236.21834054956108
20140527,239.50300910084266
20140528,238.54516911065718
20140529,243.9700216401348
20140530,242.20888052167743
20140531,242.20888052167743
20140601,242.01305715343665
20140602,242.01305715343665
20140603,241.11717011615195
20140604,241.46254289130496
20140605,239.9438313378709
20140606,238.1734674467192
20140607,238.1734674467192
20140608,238.1734674467192
20140609,240.40882105255824
20140610,239.81183371815442
20140611,237.19952645757627
20140612,240.19739358011154
20140613,241.59211751882796
20140614,241.59211751882796
20140615,241.59211751882796
20140616,242.20065804092988
20140617,244.83544397250083
20140618,248.74395277941525
20140619,253.1826128616546
20140620,252.67735304554802
20140621,252.67735304554802
20140622,252.67735304554802
20140623,254.13971038517502
20140624,257.3341469156343
20140625,255.91248812282336
20140626,254.9246897846831
20140627,254.16837674035284
20140628,254.16837674035284
20140629,254.16837674035284
20140630,246.67828222928873
20140701,244.64844316295907
20140702,243.3294875418137
20140703,244.96142756819955
20140704,243.56079457967343
20140705,243.56079457967343
20140706,243.56079457967343
20140707,243.91521771442237
20140708,245.11438171599184
20140709,247.7711741526594
20140710,247.09851871847707
20140711,240.01959911703244
20140712,240.01959911703244
20140713,240.01959911703244
20140714,238.3880384081482
20140715,238.03749951629229
20140716,238.41745055491012
20140717,237.88223194323274
20140718,234.9606074516377
20140719,234.9606074516377
20140720,234.9606074516377
20140721,241.55222308121424
20140722,240.07123554617232
20140723,233.41856118082595
20140724,231.14659198834795
20140725,235.03786179077628
20140726,235.03786179077628
20140727,235.03786179077628
20140728,235.30221902806446
20140729,233.26387584514015
20140730,235.31469173880097
20140731,224.20155360697086
20140801,225.56015438969703
20140802,225.56015438969703
20140803,225.56015438969703
20140804,220.70902688994144
20140805,222.2106920462909
20140806,226.31861570037046
20140807,233.13944645940177
20140808,231.92967195960205
20140809,231.92967195960205
20140810,231.92967195960205
20140811,231.51887612401285
20140812,228.77253660733922
20140813,230.29990307617823
20140814,233.35860286232833
20140815,232.23151490306634
20140816,232.23151490306634
20140817,232.23151490306634
20140818,229.75426477037198
20140819,229.6586084631661
20140820,229.3738240974307
20140821,228.8636850221274
20140822,228.82241769201048
20140823,228.82241769201048
20140824,228.82241769201048
20140825,229.74406439856037
20140826,229.75659788755067
20140827,233.47559339104512
20140828,236.1475143749469
20140829,231.37218601449052
20140830,231.37218601449052
20140831,231.37218601449052
20140901,227.4317342407507
20140902,227.7531747594442
20140903,227.98684827591796
20140904,225.71471939480145
20140905,227.39932991233252
20140906,227.39932991233252
20140907,227.39932991233252
20140908,227.39932991233252
20140909,222.13082840201918
20140910,219.8492731873284
20140911,220.07927183329625
20140912,216.12374760806034
20140913,216.12374760806034
20140914,216.12374760806034
20140915,215.3236985977066
20140916,218.81510236871162
20140917,212.58357571728112
20140918,213.94780468986968
20140919,197.42668113100186
20140920,197.42668113100186
20140921,197.42668113100186
20140922,196.34968828658918
20140923,178.85975396185512
20140924,179.34631479054318
20140925,185.57004027195103
20140926,179.6969050432039
20140927,179.6969050432039
20140928,179.6969050432039
20140929,182.65870548005765
20140930,185.4472669982624
20141001,185.31645686760618
20141002,185.31645686760618
20141003,185.31645686760618
20141004,185.31645686760618
20141005,185.31645686760618
20141006,185.31645686760618
20141007,185.31645686760618
20141008,184.55923815365543
20141009,187.10734313586184
20141010,177.2272224258112
20141011,177.2272224258112
20141012,177.2272224258112
20141013,173.01156986094364
20141014,175.82149393584572
20141015,161.67486990961854
20141016,167.07597825000215
20141017,172.73922529461848
20141018,172.73922529461848
20141019,172.73922529461848
20141020,175.8596120715429
20141021,185.04010454882314
20141022,195.52900598205682
20141023,199.27823824553144
20141024,197.7103405990819
20141025,197.7103405990819
20141026,197.7103405990819
20141027,199.38793523419238
20141028,195.0461910532223
20141029,187.18085847579522
20141030,190.34725613990102
20141031,190.5725784939566
20141101,190.44179862192496
20141102,190.44179862192496
20141103,187.8934190096198
20141104,190.41996028118385
20141105,193.17187976544497
20141106,193.75155996922427
20141107,195.00482427900434
20141108,195.00482427900434
20141109,195.00482427900434
20141110,196.19595792590576
20141111,206.7933905636897
20141112,200.88337882128081
20141113,202.3925590565747
20141114,198.85056674565715
20141115,198.85056674565715
20141116,198.85056674565715
20141117,200.08801406426338
20141118,196.4831413440268
20141119,195.3995502084159
20141120,194.91074710837034
20141121,194.77424939578745
20141122,194.77424939578745
20141123,194.77424939578745
20141124,191.44111853607427
20141125,195.80759881683224
20141126,200.89936838405757
20141127,198.07627448299212
20141128,188.45525706497497
20141129,188.45525706497497
20141130,188.45525706497497
20141201,195.7038654885635
20141202,198.22953431949497
20141203,199.54436004857516
20141204,200.007060475013
20141205,212.64724600240598
20141206,212.64724600240598
20141207,212.64724600240598
20141208,214.43865542915407
20141209,212.31512639549268
20141210,209.17026116219103
20141211,204.3351528882973
20141212,205.45974813059453
20141213,205.45974813059453
20141214,205.45974813059453
20141215,203.80240709924485
20141216,208.43659216205495
20141217,213.30741119310503
20141218,219.93538372866544
20141219,227.54711735388355
20141220,227.54711735388355
20141221,227.54711735388355
20141222,244.71126320428093
20141223,242.18480339369148
20141224,235.8203063439469
20141225,232.48628328071692
20141226,232.77850571764193
20141227,232.77850571764193
20141228,232.77850571764193
20141229,231.6158523270699
20141230,228.60275106244293
20141231,222.03676317293596
20150101,221.89327604865778
20150102,221.89327604865778
20150103,221.89327604865778
20150104,221.89327604865778
20150105,222.40212180661425
20150106,231.41226083444172
20150107,232.18514282162582
20150108,236.36404339289194
20150109,239.0064131800812
20150110,239.0064131800812
20150111,239.0064131800812
20150112,248.03393475799817
20150113,244.56345326670944
20150114,245.35500683486296
20150115,238.06144019620834
20150116,238.47677195157794
20150117,238.47677195157794
20150118,238.47677195157794
20150119,248.19051224378384
20150120,244.38037375340582
20150121,239.20785280547503
20150122,232.3762108465475
20150123,234.76172319818681
20150124,234.76172319818681
20150125,234.76172319818681
20150126,230.83387533774564
20150127,235.59647772564622
20150128,231.93172021160268
20150129,230.6065577127853
20150130,229.18907217760233
20150131,229.18907217760233
20150201,229.04486047959534
20150202,234.60201376972256
20150203,235.21488092234748
20150204,236.3565856897458
20150205,241.04756969386975
20150206,244.02106445941547
20150207,244.02106445941547
20150208,244.02106445941547
20150209,243.40675398737747
20150210,240.8314196250041
20150211,238.06983505873004
20150212,237.695416174905
20150213,233.80954963505476
20150214,233.80954963505476
20150215,233.80954963505476
20150216,229.61153275483656
20150217,229.3831558988065
20150218,229.3831558988065
20150219,229.3831558988065
20150220,229.3831558988065
20150221,229.3831558988065
20150222,229.3831558988065
20150223,229.3831558988065
20150224,229.3831558988065
20150225,235.09218665069054
20150226,228.6881019293451
20150227,227.32354697783742
20150228,227.32354697783742
20150301,227.1841644293661
20150302,232.199666388195
20150303,236.3861014490344
20150304,233.9639755061231
20150305,227.5863275926653
20150306,219.753478553092
20150307,219.753478553092
20150308,219.753478553092
20150309,207.68383311973594
20150310,212.51850607011923
20150311,208.0703403529914
20150312,209.1873811252633
20150313,212.17184172465758
20150314,212.17184172465758
20150315,212.17184172465758
20150316,204.9942129433255
20150317,207.98814685448232
20150318,209.99170491913952
20150319,207.82200759328074
20150320,207.36375356984215
20150321,207.36375356984215
20150322,207.36375356984215
20150323,205.95545689893927
20150324,212.56112441610713
20150325,210.78924446090554
20150326,209.17329878192464
20150327,205.55996263210156
20150328,205.55996263210156
20150329,205.55996263210156
20150330,200.48547643530694
20150331,181.53685557562062
20150401,180.87860832591164
20150402,180.15914964398306
20150403,180.25520213760305
20150404,180.25520213760305
20150405,180.25520213760305
20150406,180.25520213760305
20150407,176.7383335578344
20150408,167.5830262091758
20150409,160.69214106609826
20150410,159.255119415325
20150411,159.255119415325
20150412,159.255119415325
20150413,158.36294837292888
20150414,163.99517586618418
20150415,172.86823513637637
20150416,169.80976139163712
20150417,162.62096763043107
20150418,162.62096763043107
20150419,162.62096763043107
20150420,169.76933871291544
20150421,165.15016956762435
20150422,158.11609706002199
20150423,154.18119546086493
20150424,148.76687829301733
20150425,148.76687829301733
20150426,148.76687829301733
20150427,154.12268757599531
20150428,156.4789511743964
20150429,148.8911311653229
20150430,153.58872521733315
20150501,153.49593771255644
20150502,153.49593771255644
20150503,153.49593771255644
20150504,155.96489490210897
20150505,162.90047167341348
20150506,168.0047469649433
20150507,181.38907490285916
20150508,175.93587296924642
20150509,175.93587296924642
20150510,175.93587296924642
20150511,175.74403005998667
20150512,175.4026514349301
20150513,161.35926401154515
20150514,164.93244624332357
20150515,172.4144755363133
20150516,172.4144755363133
20150517,172.4144755363133
20150518,172.1351930757883
20150519,167.40466405910038
20150520,162.28903290880322
20150521,152.68323366781257
20150522,139.6287416851475
20150523,139.6287416851475
20150524,139.6287416851475
20150525,134.57613735646746
20150526,137.71705274116363
20150527,145.43437079795248
20150528,142.6074072533246
20150529,158.505409349971
20150530,158.505409349971
20150531,158.505409349971
20150601,151.20406982291604
20150602,147.96641166522562
20150603,144.16686388353008
20150604,151.06188399206874
20150605,137.38974725227354
20150606,137.38974725227354
20150607,137.38974725227354
20150608,135.82501170082384
20150609,140.5547227828915
20150610,135.38027776307072
20150611,124.5119316213224
20150612,122.76301901207601
20150613,122.76301901207601
20150614,122.76301901207601
20150615,122.38909163812683
20150616,132.6427871685083
20150617,125.16752087338777
20150618,131.16271328776358
20150619,143.17126544613018
20150620,143.17126544613018
20150621,143.17126544613018
20150622,143.17126544613018
20150623,146.00293539512663
20150624,142.12685532117496
20150625,147.3993920423966
20150626,158.16076554231353
20150627,158.16076554231353
20150628,158.16076554231353
20150629,180.1682964953444
20150630,205.01738961586975
20150701,220.8987224272402
20150702,240.1148516518017
20150703,257.9657185573363
20150704,257.9657185573363
20150705,257.9657185573363
20150706,290.49125619539365
20150707,319.6148479662947
20150708,342.06584904324325
20150709,353.6982198255848
20150710,361.97160623870036
20150711,361.97160623870036
20150712,361.97160623870036
20150713,336.1506601378306
20150714,305.50640218824185
20150715,315.68390922275063
20150716,305.3808456045088
20150717,285.3873799878734
20150718,285.3873799878734
20150719,285.3873799878734
20150720,273.89697838016053
20150721,271.6786309261939
20150722,273.81336106689685
20150723,262.2975895338319
20150724,262.7571698517892
20150725,262.7571698517892
20150726,262.7571698517892
20150727,276.8964252550667
20150728,278.94372144248206
20150729,260.3059635395255
20150730,257.73412224840854
20150731,273.7023338581488
20150801,273.54980943557746
20150802,273.54980943557746
20150803,289.0176133528008
20150804,279.91910510424907
20150805,289.9649719601799
20150806,298.68654392364124
20150807,291.1613366606434
20150808,291.1613366606434
20150809,291.1613366606434
20150810,281.4049799860124
20150811,276.24236409031465
20150812,284.24517737271026
20150813,269.2168870402373
20150814,271.11814508048843
20150815,271.11814508048843
20150816,271.11814508048843
20150817,248.84186575750505
20150818,266.0707496831091
20150819,255.1911435089951
20150820,263.9967264836241
20150821,272.32395026339196
20150822,272.32395026339196
20150823,272.32395026339196
20150824,289.6600318886754
20150825,311.069850807957
20150826,351.49205223613427
20150827,339.08334221484466
20150828,319.9546327369493
20150829,319.9546327369493
20150830,319.9546327369493
20150831,348.2512724190868
20150901,377.3469561322488
20150902,388.0978192032523
20150903,388.0978192032523
20150904,388.0978192032523
20150905,388.0978192032523
20150906,388.0978192032523
20150907,366.88786215942196
20150908,353.39288702247154
20150909,342.6643890369914
20150910,351.6181891588913
20150911,347.05168298811054
20150912,347.05168298811054
20150913,347.05168298811054
20150914,375.81887448833663
20150915,393.16677626651637
20150916,369.88640108139236
20150917,374.8192867013482
20150918,370.6675389715748
20150919,370.6675389715748
20150920,370.6675389715748
20150921,342.3040026932631
20150922,351.23959465389925
20150923,355.8638155180415
20150924,338.5778698296597
20150925,357.65787754697595
20150926,357.65787754697595
20150927,357.65787754697595
20150928,352.73192275892575
20150929,360.3177309519188
20150930,364.1566339266866
20151001,363.968579230646
20151002,363.968579230646
20151003,363.968579230646
20151004,363.968579230646
20151005,363.968579230646
20151006,363.968579230646
20151007,363.968579230646
20151008,336.8058752707706
20151009,332.20120997186865
20151010,332.20120997186865
20151011,332.20120997186865
20151012,329.15661543776025
20151013,327.9209903174968
20151014,335.8331057558005
20151015,330.02646361272593
20151016,318.75421825375554
20151017,318.75421825375554
20151018,318.75421825375554
20151019,325.82733437888413
20151020,318.9694626638086
20151021,333.31136534610994
20151022,311.3578019752289
20151023,305.96602454008223
20151024,305.96602454008223
20151025,305.96602454008223
20151026,325.2836097691498
20151027,330.3789673188759
20151028,338.538915271648
20151029,330.78673293458974
20151030,331.8882231527929
20151031,331.8882231527929
20151101,331.7222416785873
20151102,337.8935008467141
20151103,326.7393386413937
20151104,305.0841443019003
20151105,310.435863956277
20151106,310.6962317688843
20151107,310.6962317688843
20151108,310.6962317688843
20151109,315.2100322277959
20151110,310.8656229936378
20151111,305.73355554802146
20151112,311.1757037421214
20151113,319.41178640662594
20151114,319.41178640662594
20151115,319.41178640662594
20151116,316.70328797845383
20151117,318.7202327473308
20151118,316.431746648118
20151119,316.12750965014595
20151120,313.74503525810013
20151121,313.74503525810013
20151122,313.74503525810013
20151123,309.45550753078714
20151124,305.26345722354506
20151125,297.3992920881403
20151126,289.95900778985407
20151127,310.7614047425548
20151128,310.7614047425548
20151129,310.7614047425548
20151130,311.34407976206126
20151201,300.2450359075821
20151202,291.82244776235035
20151203,287.1990941526941
20151204,280.12632959809844
20151205,280.12632959809844
20151206,280.12632959809844
20151207,280.5312011638342
20151208,290.26583798992567
20151209,294.7661948416253
20151210,303.48967379498174
20151211,305.53526967083786
20151212,305.53526967083786
20151213,305.53526967083786
20151214,299.65257593498643
20151215,292.8332678263148
20151216,290.61626769185574
20151217,281.22708087112113
20151218,282.0559538882606
20151219,282.0559538882606
20151220,282.0559538882606
20151221,278.58933147808204
20151222,271.56354576243245
20151223,261.407590907804
20151224,271.8856707514895
20151225,270.00806271677703
20151226,270.00806271677703
20151227,270.00806271677703
20151228,274.5878666046852
20151229,270.27376464658215
20151230,269.9240066810396
20151231,273.6283732209787
20160101,273.5001055282207
20160102,273.5001055282207
20160103,273.5001055282207
20160104,295.2662244571082
20160105,296.40298037520955
20160106,283.6653676117972
20160107,293.5273328545787
20160108,272.47548930238906
20160109,272.47548930238906
20160110,272.47548930238906
20160111,275.2781760520473
20160112,272.7396331224414
20160113,280.6885078770536
20160114,272.27304109853617
20160115,260.6552876250671
20160116,260.6552876250671
20160117,260.6552876250671
20160118,248.2904767290548
20160119,249.67616101925478
20160120,267.71717298729254
20160121,289.8011918025705
20160122,315.0600328426914
20160123,315.0600328426914
20160124,315.0600328426914
20160125,313.91299180750815
20160126,338.9365183153208
20160127,361.50191234837064
20160128,395.21870291824445
20160129,392.5476870631346
20160130,392.5476870631346
20160131,392.5476870631346
20160201,401.83435324457463
20160202,390.2105505219868
20160203,383.0613057203045
20160204,379.25198647075547
20160205,387.9542544647467
20160206,387.9542544647467
20160207,387.9542544647467
20160208,387.9542544647467
20160209,387.9542544647467
20160210,387.9542544647467
20160211,387.9542544647467
20160212,387.9542544647467
20160213,387.9542544647467
20160214,387.9542544647467
20160215,389.75209363990996
20160216,374.7941365056561
20160217,371.33272829436453
20160218,367.6088835825678
20160219,368.9910998471798
20160220,368.9910998471798
20160221,368.9910998471798
20160222,362.86849373506817
20160223,366.43738610854973
20160224,356.9790569559809
20160225,386.23369611692897
20160226,381.6146909449582
20160227,381.6146909449582
20160228,381.6146909449582
20160229,399.9595432804533
20160301,384.864205368194
20160302,356.7598329559675
20160303,360.3135829668407
20160304,373.1568655294018
20160305,373.1568655294018
20160306,373.1568655294018
20160307,372.97267970045664
20160308,379.8001757139115
20160309,388.81355474391273
20160310,394.25378247637803
20160311,397.8506534738304
20160312,397.8506534738304
20160313,397.8506534738304
20160314,389.66814094812736
20160315,390.9576162254417
20160316,393.0592094919254
20160317,379.9963545595179
20160318,367.7733073882642
20160319,367.7733073882642
20160320,367.7733073882642
20160321,364.50455682737055
20160322,369.05043564330776
20160323,366.46697389850436
20160324,369.5901836193681
20160325,361.7415207124896
20160326,361.7415207124896
20160327,361.7415207124896
20160328,368.48642929407055
20160329,377.5003008506417
20160330,361.82434078514854
20160331,366.26674319004985
20160401,361.2994424560789
20160402,361.2994424560789
20160403,361.2994424560789
20160404,361.2994424560789
20160405,349.8862033329682
20160406,346.1796490794694
20160407,355.026100262239
20160408,357.6968191307497
20160409,357.6968191307497
20160410,357.6968191307497
20160411,352.16063492935814
20160412,346.89394843420195
20160413,339.2961457612277
20160414,325.5855078346915
20160415,322.65604698648855
20160416,322.65604698648855
20160417,322.65604698648855
20160418,330.89473156225705
20160419,321.83260895270115
20160420,341.4975793783408
20160421,346.3041581424463
20160422,359.51222877054846
20160423,359.51222877054846
20160424,359.51222877054846
20160425,367.935267149261
20160426,360.09176360124843
20160427,359.93708994060466
20160428,349.59931581055736
20160429,350.55510162093657
20160430,350.55510162093657
20160501,350.417460960438
20160502,350.417460960438
20160503,346.07207300553813
20160504,346.0658597022863
20160505,350.8808811409386
20160506,373.2471442368518
20160507,373.2471442368518
20160508,373.2471442368518
20160509,404.92810005695907
20160510,407.51261042457526
20160511,410.5763895288407
20160512,414.7625491339016
20160513,412.7588875342377
20160514,412.7588875342377
20160515,412.7588875342377
20160516,407.88759462909724
20160517,409.90689111780443
20160518,421.9626436672478
20160519,417.83368387051524
20160520,411.72223251397503
20160521,411.72223251397503
20160522,411.72223251397503
20160523,397.1341609655228
20160524,404.12575659158443
20160525,393.54452953542835
20160526,384.7996279256464
20160527,388.2734300347816
20160528,388.2734300347816
20160529,388.2734300347816
20160530,394.64499612941677
20160531,385.14344078230454
20160601,382.27001187498706
20160602,375.20559651014815
20160603,376.4177383965973
20160604,376.4177383965973
20160605,376.4177383965973
20160606,372.7004449235688
20160607,373.628751277282
20160608,377.00011854998814
20160609,377.00011854998814
20160610,377.00011854998814
20160611,377.00011854998814
20160612,377.00011854998814
20160613,390.9856055886176
20160614,392.38857784801064
20160615,375.3478467271206
20160616,375.84508090666685
20160617,372.4208438617853
20160618,372.4208438617853
20160619,372.4208438617853
20160620,381.2777575054861
20160621,381.6921118321639
20160622,379.39022761640905
20160623,380.0602098723785
20160624,381.78807412482183
20160625,381.78807412482183
20160626,381.78807412482183
20160627,385.0162041425835
20160628,383.4531524282212
20160629,388.21844498242706
20160630,373.7303210983253
20160701,378.41246159504425
20160702,378.41246159504425
20160703,378.41246159504425
20160704,381.4213081896673
20160705,374.61638713897844
20160706,375.5677871837845
20160707,377.2044284522482
20160708,385.8154319296852
20160709,385.8154319296852
20160710,385.8154319296852
20160711,377.82350316494484
20160712,374.3380169837093
20160713,366.27819578169914
20160714,367.7122050353789
20160715,369.39254798267325
20160716,369.39254798267325
20160717,369.39254798267325
20160718,373.7526858525679
20160719,370.91515202504434
20160720,369.52008526293525
20160721,365.8262068758023
20160722,367.3824227239605
20160723,367.3824227239605
20160724,367.3824227239605
20160725,363.2620979135284
20160726,358.3346232560097
20160727,387.34942461910964
20160728,381.9657067783681
20160729,371.19948613372264
20160730,371.19948613372264
20160731,371.19948613372264
20160801,379.97473972262384
20160802,377.20640103614994
20160803,361.5187264252845
20160804,360.7365349972885
20160805,362.2804583870618
20160806,362.2804583870618
20160807,362.2804583870618
20160808,358.06738239519365
20160809,357.9467050514993
20160810,355.6597979078726
20160811,357.46298541624685
20160812,348.99270110278746
20160813,348.99270110278746
20160814,348.99270110278746
20160815,338.99362378438707
20160816,340.4947370768174
20160817,344.5345818501867
20160818,346.3614626427786
20160819,349.39645805488044
20160820,349.39645805488044
20160821,349.39645805488044
20160822,341.03958332549934
20160823,351.7305819901111
20160824,362.65115766584506
20160825,377.6329759842974
20160826,363.609347246277
20160827,363.609347246277
20160828,363.609347246277
20160829,352.8433380161665
20160830,349.18143240478383
20160831,332.40877708466246
20160901,340.284201037525
20160902,338.5134951873547
20160903,338.5134951873547
20160904,338.5134951873547
20160905,336.2423601163925
20160906,334.3907948177153
20160907,335.7451973104196
20160908,324.590100556945
20160909,324.52204604834697
20160910,324.52204604834697
20160911,324.52204604834697
20160912,337.42166235226813
20160913,331.7215849954513
20160914,320.79914941793567
20160915,320.79914941793567
20160916,320.79914941793567
20160917,320.79914941793567
20160918,320.79914941793567
20160919,322.701488613696
20160920,324.8915834201732
20160921,313.6828114942197
20160922,317.2847307536181
20160923,322.42003472867333
20160924,322.42003472867333
20160925,322.42003472867333
20160926,331.27654442565205
20160927,319.38151065428826
20160928,325.5607162388187
20160929,317.7556486728486
20160930,309.62537117055365
20161001,309.5227558027128
20161002,309.5227558027128
20161003,309.5227558027128
20161004,309.5227558027128
