Date,Tianjin Songjiang Co Ltd
20020404,758.7299326472087
20020405,753.1116523623516
20020406,753.1116523623516
20020407,753.1116523623516
20020408,740.2921783314702
20020409,728.0892578111983
20020410,680.5876879629728
20020411,706.3831645105137
20020412,690.3822931081778
20020413,690.3822931081778
20020414,690.3822931081778
20020415,673.909839931039
20020416,783.3694386191258
20020417,785.7103773253807
20020418,811.7398008558318
20020419,793.8939185730394
20020420,793.8939185730394
20020421,793.8939185730394
20020422,802.8592743304621
20020423,799.085485679328
20020424,798.3721870854813
20020425,812.94408277811
20020426,808.450765346697
20020427,808.450765346697
20020428,808.450765346697
20020429,785.1556910658888
20020430,814.823613585825
20020501,811.8758833445271
20020502,811.8758833445271
20020503,811.8758833445271
20020504,811.8758833445271
20020505,811.8758833445271
20020506,811.8758833445271
20020507,811.8758833445271
20020508,803.4106562998587
20020509,818.3712457704438
20020510,821.0699472963698
20020511,821.0699472963698
20020512,821.0699472963698
20020513,824.1786882234837
20020514,814.4168048522589
20020515,808.1502954805663
20020516,825.6182970939058
20020517,815.2619045429693
20020518,815.2619045429693
20020519,815.2619045429693
20020520,766.0137998012806
20020521,751.7076695872865
20020522,765.8906518713729
20020523,739.8765729402901
20020524,752.1905694528351
20020525,752.1905694528351
20020526,752.1905694528351
20020527,753.7834831731338
20020528,743.5238627790368
20020529,740.704498990709
20020530,736.619965422367
20020531,732.4544216118985
20020601,729.621151678764
20020602,729.621151678764
20020603,755.6058058440731
20020604,749.0352869976032
20020605,748.6960488520116
20020606,724.0168268961845
20020607,723.0820981995996
20020608,723.0820981995996
20020609,723.0820981995996
20020610,730.9591497698779
20020611,720.0192504675114
20020612,726.6672542326863
20020613,726.3208128029103
20020614,742.8346301042754
20020615,742.8346301042754
20020616,742.8346301042754
20020617,737.4736000901435
20020618,731.6970163763208
20020619,724.0934213570284
20020620,689.9443398631491
20020621,675.0251387526871
20020622,675.0251387526871
20020623,675.0251387526871
20020624,623.9088114461426
20020625,582.1940023565453
20020626,549.2386878259183
20020627,548.0213312537421
20020628,545.577535163438
20020629,545.577535163438
20020630,545.577535163438
20020701,535.8270882445354
20020702,557.5588609834693
20020703,551.4293072114192
20020704,539.7689315173272
20020705,526.2836059298259
20020706,526.2836059298259
20020707,526.2836059298259
20020708,514.7449689831848
20020709,537.45947052812
20020710,538.1381363091463
20020711,517.4623575532786
20020712,517.8745945697917
20020713,517.8745945697917
20020714,517.8745945697917
20020715,513.6024564732629
20020716,512.6897697224043
20020717,508.4924917804109
20020718,499.8793263859527
20020719,515.2992043440657
20020720,515.2992043440657
20020721,515.2992043440657
20020722,517.2792732156628
20020723,522.7821674961525
20020724,534.9306318353948
20020725,533.7390775649798
20020726,540.5060444016457
20020727,540.5060444016457
20020728,540.5060444016457
20020729,534.9872788223616
20020730,561.0780971642314
20020731,559.7649404528669
20020801,564.784218693825
20020802,560.016669773863
20020803,560.016669773863
20020804,560.016669773863
20020805,558.3740013841755
20020806,564.1344759647478
20020807,555.2471129186373
20020808,555.4578669768589
20020809,551.1968403030775
20020810,551.1968403030775
20020811,551.1968403030775
20020812,549.3076792336791
20020813,547.7345409977904
20020814,549.2189915521037
20030630,741.9455525119832
20030701,743.597016617634
20030702,731.1719712704563
20030703,716.7579814457056
20030704,716.3835345019833
20030705,716.3835345019833
20030706,716.3835345019833
20030707,726.6565932111897
20030708,722.9097664699038
20030709,725.4362239965524
20030710,727.793335541434
20030711,740.7851627987227
20030712,740.7851627987227
20030713,740.7851627987227
20030714,751.2772393471281
20030715,756.6154499403165
20030716,751.2757944134538
20030717,757.0125020035376
20030718,777.647957612286
20030719,777.647957612286
20030720,777.647957612286
20030721,809.848782141488
20030722,795.7817529231647
20030723,758.7996089339154
20030724,770.2033780159761
20030725,783.8719144186966
20030726,783.8719144186966
20030727,783.8719144186966
20030728,803.3234181922978
20030729,784.6692885019077
20030730,771.9830902226898
20030731,787.6451381475393
20030801,780.8550464988813
20030802,780.8550464988813
20030803,780.8550464988813
20030804,769.0441733985158
20030805,769.257203843594
20030806,754.6586973499126
20030807,746.9685437276108
20030808,762.7389251240768
20030809,762.7389251240768
20030810,762.7389251240768
20030811,753.3197766911654
20030812,753.5446710104039
20030813,761.3686426590751
20030814,761.5412207919342
20030815,778.2767025617309
20030816,778.2767025617309
20030817,778.2767025617309
20030818,769.4659833419732
20030819,763.5446030625433
20030820,769.4468481924986
20030821,760.7599739951154
20030822,764.1075997836898
20030823,764.1075997836898
20030824,764.1075997836898
20030825,752.9470708542492
20030826,763.2614164651283
20030827,763.4167810786782
20030828,756.368043455562
20030829,767.0762015271303
20030830,767.0762015271303
20030831,767.0762015271303
20030901,746.3464557046964
20030902,752.4683192432021
20030903,748.4766330618176
20030904,711.900920099997
20030905,728.7597880897177
20030906,728.7597880897177
20030907,728.7597880897177
20030908,722.456635882533
20030909,732.7818861961152
20030910,729.3153895866039
20030911,731.1972574081009
20030912,736.2002371093512
20030913,736.2002371093512
20030914,736.2002371093512
20030915,741.1252284513423
20030916,732.9180355969006
20030917,744.2482675011296
20030918,743.115020260878
20030919,735.9172612643572
20030920,735.9172612643572
20030921,735.9172612643572
20030922,715.6972760547636
20030923,713.98949926525
20030924,705.3570306481204
20030925,722.4890612824372
20030926,720.7320581204854
20030927,720.7320581204854
20030928,720.7320581204854
20030929,720.146566605486
20030930,701.5663714894515
20031001,695.3483143009437
20031002,695.3483143009437
20031003,695.3483143009437
20031004,695.3483143009437
20031005,695.3483143009437
20031006,695.3483143009437
20031007,695.3483143009437
20031008,700.953327384282
20031009,708.7435632269884
20031010,693.0216991452656
20031011,693.0216991452656
20031012,693.0216991452656
20031013,692.2544105355972
20031014,671.5453942478528
20031015,677.4324444709831
20031016,681.4926213073978
20031017,694.3528165560851
20031018,694.3528165560851
20031019,694.3528165560851
20031020,687.679102055271
20031021,669.6139514738353
20031022,662.0784450039149
20031023,674.8392602009746
20031024,678.7686022266421
20031025,678.7686022266421
20031026,678.7686022266421
20031027,695.6662954173303
20031028,697.5690259964385
20031029,726.308969946606
20031030,728.1426695123145
20031031,727.0456979401185
20031101,720.3519821472095
20031102,720.3519821472095
20031103,723.4692565169257
20031104,711.2330932617751
20031105,760.2683864296815
20031106,770.4886538761556
20031107,782.778515309861
20031108,782.778515309861
20031109,782.778515309861
20031110,768.8583070953732
20031111,752.8343225655594
20031112,770.5139918968979
20031113,766.3671299453752
20031114,766.30592097226
20031115,766.30592097226
20031116,766.30592097226
20031117,759.9029623484065
20031118,771.7861115582256
20031119,759.743225265343
20031120,737.4827420716639
20031121,765.4709138482416
20031122,765.4709138482416
20031123,765.4709138482416
20031124,738.626561703523
20031125,727.0014046552485
20031126,710.9354386748107
20031127,736.6414507970416
20031128,747.7068371867762
20031129,747.7068371867762
20031130,747.7068371867762
20031201,723.5699748435583
20031202,719.9286025709606
20031203,720.0164444353654
20031204,719.4564268751064
20031205,725.3258255898726
20031206,725.3258255898726
20031207,725.3258255898726
20031208,718.3252020510282
20031209,726.1537508047751
20031210,706.4394890726982
20031211,704.40203849262
20031212,711.8673387731731
20031213,711.8673387731731
20031214,711.8673387731731
20031215,711.4518893429007
20031216,716.3509028550433
20031217,721.9377338167378
20031218,743.710457680721
20031219,805.3421275696234
20031220,805.3421275696234
20031221,805.3421275696234
20031222,807.9750112928303
20031223,816.3031433197123
20031224,825.1877226695007
20031225,814.5656632866766
20031226,823.4586019403419
20031227,823.4586019403419
20031228,823.4586019403419
20031229,832.2973820528541
20031230,824.219817050739
20031231,833.3296012183947
20040101,825.0699732346725
20040102,846.8344409566851
20040103,846.8344409566851
20040104,846.8344409566851
20040105,891.7188200415045
20040106,931.3194759592106
20040107,921.3141700306076
20040108,910.0781404710843
20040109,880.3685142193984
20040110,880.3685142193984
20040111,880.3685142193984
20040112,901.2422044904594
20040113,822.1279585458193
20040114,786.2178098277984
20040115,819.2796751040119
20040116,816.2529795643131
20040117,816.2529795643131
20040118,816.2529795643131
20040119,816.2529795643131
20040120,816.2529795643131
20040121,816.2529795643131
20040122,816.2529795643131
20040123,816.2529795643131
20040124,816.2529795643131
20040125,816.2529795643131
20040126,816.2529795643131
20040127,816.2529795643131
20040128,816.2529795643131
20040129,791.6823197058346
20040130,786.0939942798235
20040131,786.0939942798235
20040201,777.9271583568011
20040202,766.8775977419059
20040203,744.4795075328906
20040204,720.8549292072693
20040205,695.7956227873095
20040206,708.3283775315346
20040207,708.3283775315346
20040208,708.3283775315346
20040209,677.6797640052113
20040210,673.779132779681
20040211,666.8475167491981
20040212,661.4466600555318
20040213,692.4730125053975
20040214,692.4730125053975
20040215,692.4730125053975
20040216,679.3516302947182
20040217,663.1272660703639
20040218,666.6789262602503
20040219,643.2750708519338
20040220,645.7709012323907
20040221,645.7709012323907
20040222,645.7709012323907
20040223,654.7405296194457
20040224,612.546611489884
20040225,642.4338097672876
20040226,684.5207271892027
20040227,683.6071847587937
20040228,683.6071847587937
20040229,683.6071847587937
20040301,669.0835587917128
20040302,656.8116436050179
20040303,677.5740562505936
20040304,660.3913154650778
20040305,646.3024478626811
20040306,646.3024478626811
20040307,646.3024478626811
20040308,670.9737375942974
20040309,682.1871039347153
20040310,671.5158469694416
20040311,672.8063013362033
20040312,663.3270273807374
20040313,663.3270273807374
20040314,663.3270273807374
20040315,660.2665463575405
20040316,662.3928418136214
20040317,664.7143692704188
20040318,656.0740435303229
20040319,655.1650989664914
20040320,655.1650989664914
20040321,655.1650989664914
20040322,653.3981992582346
20040323,664.194225286281
20040324,665.907444712517
20040325,661.8788926938621
20040326,665.4619718208816
20040327,665.4619718208816
20040328,665.4619718208816
20040329,661.8564232801378
20040330,653.9282744237989
20040331,638.3985533154737
20040401,622.8166233528246
20040402,623.6816256846791
20040403,623.6816256846791
20040404,623.6816256846791
20040405,616.687885474564
20040406,593.4900469348538
20040407,610.1759148416494
20040408,619.6125866887525
20040409,640.0855879489044
20040410,640.0855879489044
20040411,640.0855879489044
20040412,633.7098509476428
20040413,645.6992165524715
20040414,636.5672268553774
20040415,650.8266950643801
20040416,684.7506813485031
20040417,684.7506813485031
20040418,684.7506813485031
20040419,733.6229729312525
20040420,730.0597326735127
20040421,732.9593121478135
20040422,741.6316111817061
20040423,734.0757722743393
20040424,734.0757722743393
20040425,734.0757722743393
20040426,773.2779859130445
20040427,807.9970775472391
20040428,780.4716047648259
20040429,851.5411708124363
20040430,835.1228736809893
20040501,824.2605668316899
20040502,824.2605668316899
20040503,824.2605668316899
20040504,824.2605668316899
20040505,824.2605668316899
20040506,824.2605668316899
20040507,824.2605668316899
20040508,824.2605668316899
20040509,824.2605668316899
20040510,811.5858646640256
20040511,816.987822219563
20040512,802.5154896031796
20040513,797.8977426477578
20040514,807.2902929811823
20040515,807.2902929811823
20040516,807.2902929811823
20040517,799.981733107937
20040518,801.7082365574024
20040519,783.7752010392688
20040520,772.1392404980268
20040521,784.5917469087776
20040522,784.5917469087776
20040523,784.5917469087776
20040524,782.6256339232606
20040525,804.3413361845569
20040526,805.1399451763791
20040527,794.2997334695596
20040528,794.7618357012176
20040529,794.7618357012176
20040530,794.7618357012176
20040531,772.2690247569337
20040601,759.1800330226519
20040602,744.812781663301
20040603,758.3176419923354
20040604,756.0955756923278
20040605,756.0955756923278
20040606,756.0955756923278
20040607,777.9264952873295
20040608,780.3333257564217
20040609,800.6239556240002
20040610,827.0022570364954
20040611,818.0598364041506
20040612,818.0598364041506
20040613,818.0598364041506
20040614,841.8945186088278
20040615,826.1953917500142
20040616,830.0731533003185
20040617,838.8645429092604
20040618,837.474115008648
20040619,837.474115008648
20040620,837.474115008648
20040621,834.7097833107572
20040622,826.6253286082735
20040623,835.5428708573161
20040624,831.0417013751467
20040625,852.1479875877745
20040626,852.1479875877745
20040627,852.1479875877745
20040628,870.5210602803721
20040629,871.8287801961534
20040630,885.6968784312311
20040701,848.9001562712648
20040702,853.2841617015574
20040703,853.2841617015574
20040704,853.2841617015574
20040705,842.8578048340404
20040706,841.5660928694313
20040707,844.6523707537339
20040708,844.5651383918374
20040709,845.3645391126911
20040710,845.3645391126911
20040711,845.3645391126911
20040712,855.3002515912142
20040713,864.6381467539413
20040714,875.1883462218279
20040715,882.4910417058762
20040716,855.7601434233995
20040717,855.7601434233995
20040718,855.7601434233995
20040719,824.1524465499551
20040720,825.663619068403
20040721,840.9807533740692
20040722,849.9602483113961
20040723,850.576916548776
20040724,850.576916548776
20040725,850.576916548776
20040726,860.5559342643725
20040727,861.3313371693264
20040728,862.5513778313766
20040729,852.5766023432192
20040730,842.1752431837477
20040731,842.1752431837477
20040801,820.2405793581316
20040802,815.6956917115413
20040803,811.660688393169
20040804,802.0364413865882
20040805,804.4699641938247
20040806,810.2514017580312
20040807,810.2514017580312
20040808,810.2514017580312
20040809,811.8933592278594
20040810,808.6215335768047
20040811,815.9677445081734
20040812,822.9718522069148
20040813,839.5244685464595
20040814,839.5244685464595
20040815,839.5244685464595
20040816,860.0892500414307
20040817,870.50457083658
20040818,878.7764970229547
20040819,906.5709516121872
20040820,916.1146093736429
20040821,916.1146093736429
20040822,916.1146093736429
20040823,880.0529480200223
20040824,837.5928667815808
20040825,855.0459232062975
20040826,854.7135704535013
20040827,886.0982232899479
20040828,886.0982232899479
20040829,886.0982232899479
20040830,887.1537446392206
20040831,860.2133506549886
20040901,828.1005443805959
20040902,814.3927984773946
20040903,797.2863812865628
20040904,797.2863812865628
20040905,797.2863812865628
20040906,795.326746616786
20040907,795.2926832825598
20040908,807.0033731328443
20040909,825.6404822971226
20040910,826.9511603153903
20040911,826.9511603153903
20040912,826.9511603153903
20040913,825.3640977608711
20040914,800.5485810083774
20040915,774.9310296471352
20040916,769.9615319845441
20040917,755.2662979968179
20040918,755.2662979968179
20040919,755.2662979968179
20040920,731.3293830138531
20040921,722.592968568198
20040922,742.5999322109794
20040923,727.8002676055947
20040924,750.7389896095702
20040925,750.7389896095702
20040926,750.7389896095702
20040927,773.5108312643421
20040928,768.9888987247882
20040929,774.0932148590483
20040930,794.6128959910023
20041001,738.7118245116219
20041002,738.7118245116219
20041003,738.7118245116219
20041004,738.7118245116219
20041005,738.7118245116219
20041006,738.7118245116219
20041007,738.7118245116219
20041008,730.4831710670635
20041009,730.4831710670635
20041010,730.4831710670635
20041011,730.8750325019561
20041012,740.7071193370771
20041013,743.1216956584929
20041014,768.0281639603634
20041015,777.6867772290833
20041016,777.6867772290833
20041017,777.6867772290833
20041018,779.5795795873125
20041019,777.5031916982268
20041020,777.4460051731079
20041021,860.5340214644054
20041022,893.4161635801728
20041023,893.4161635801728
20041024,893.4161635801728
20041025,912.3165128459843
20041026,883.3060096135669
20041027,861.2772588639587
20041028,880.0293558571295
20041029,860.7095276176565
20041030,860.7095276176565
20041031,860.7095276176565
20041101,790.8563900061505
20041102,792.0504358928258
20041103,782.398184105878
20041104,794.6184847667072
20041105,799.4759933080975
20041106,799.4759933080975
20041107,799.4759933080975
20041108,804.7591334802863
20041109,789.0430268463484
20041110,767.8903497272672
20041111,746.3265477831836
20041112,760.9467973059772
20041113,760.9467973059772
20041114,760.9467973059772
20041115,752.0681045625955
20041116,748.5732865319766
20041117,762.5136655808689
20041118,750.2878500304139
20041119,740.7985662063647
20041120,740.7985662063647
20041121,740.7985662063647
20041122,710.6012492039835
20041123,717.7415244560567
20041124,738.2085900045419
20041125,731.4300398163574
20041126,717.5792987366137
20041127,717.5792987366137
20041128,717.5792987366137
20041129,729.5503335030896
20041130,704.2695583710391
20041201,547.9128415325476
20041202,525.7390021955309
20041203,525.0998658452019
20041204,525.0998658452019
20041205,525.0998658452019
20041206,530.0392432822957
20041207,547.7563111045927
20041208,526.0179923210293
20041209,530.5092362770638
20041210,561.8593137680762
20041211,561.8593137680762
20041212,561.8593137680762
20041213,573.1271319631026
20041214,574.3033065490592
20041215,574.6799086351266
20041216,583.5107711562551
20041217,581.2419657328672
20041218,581.2419657328672
20041219,581.2419657328672
20041220,582.0792162467033
20041221,573.8674634583778
20041222,555.9775477204752
20041223,567.8142906258262
20041224,567.0867311208557
20041225,567.0867311208557
20041226,567.0867311208557
20041227,568.164015748449
20041228,572.5560016592029
20041229,574.6870535480638
20041230,573.964390870573
20050630,684.2547013361094
20050701,717.3988854161639
20050702,717.3988854161639
20050703,717.3988854161639
20050704,735.5252131987063
20050705,754.4368375572024
20050706,722.0606673305994
20050707,733.2237921279902
20050708,773.5231567131286
20050709,773.5231567131286
20050710,773.5231567131286
20050711,744.0232996568435
20050712,730.0533531533341
20050713,745.1521300070632
20050714,743.9627763682763
20050715,765.1073728649294
20050716,765.1073728649294
20050717,765.1073728649294
20050718,837.3315655541483
20050719,810.1189358354119
20050720,810.85880454431
20050721,788.7519249505144
20050722,783.4640915087205
20050723,783.4640915087205
20050724,783.4640915087205
20050725,770.3791625480608
20050726,764.0532745565089
20050727,739.7153298232282
20050728,748.7471657602758
20050729,753.7646078542214
20050730,753.7646078542214
20050731,753.7646078542214
20050801,751.6396078522422
20050802,733.952757141972
20050803,718.0737938693945
20050804,728.3834492922443
20050805,703.7790543932671
20050806,703.7790543932671
20050807,703.7790543932671
20050808,700.7020577647033
20050809,685.9062912043236
20050810,677.0160355887127
20050811,652.2173211585323
20050812,664.927792006703
20050813,664.927792006703
20050814,664.927792006703
20050815,617.3375019017766
20050816,579.5603848047916
20050817,575.6993983534211
20050818,629.6521739779364
20050819,652.9017348800658
20050820,652.9017348800658
20050821,652.9017348800658
20050822,631.6151298613082
20050823,656.0609403028103
20050824,639.0722923665869
20050825,631.5698770077596
20050826,648.4287029870486
20050827,648.4287029870486
20050828,648.4287029870486
20050829,657.2181531273906
20050830,661.0158042728553
20050831,684.2148973913344
20050901,650.7668662352519
20050902,618.1749924377475
20050903,618.1749924377475
20050904,618.1749924377475
20051130,538.8016297948653
20051201,526.8225741684236
20051202,532.7312470177391
20051203,532.7312470177391
20051204,532.7312470177391
20051205,537.0339484582573
20051206,526.7829197518722
20051207,523.5092003073923
20051208,521.9914440124271
20051209,499.9890317044013
20051210,499.9890317044013
20051211,499.9890317044013
20051212,456.0162750163406
20051213,453.8675217204672
20051214,464.60853239436966
20051215,464.97750636204404
20051216,467.197876940577
20051217,467.197876940577
20051218,467.197876940577
20051219,461.0686348734619
20051220,468.6927323774733
20051221,492.2975113730013
20051222,482.1891459485881
20051223,477.78112218904647
20051224,477.78112218904647
20051225,477.78112218904647
20051226,480.17571014649775
20051227,486.5439674164385
20051228,459.28241533615704
20051229,462.7059484695106
20051230,509.35754317376694
20051231,509.35754317376694
20060101,502.7025892124611
20060102,502.7025892124611
20060103,502.7025892124611
20060104,508.0362731241905
20060105,491.97548042134054
20060106,492.1239029925908
20060107,492.1239029925908
20060108,492.1239029925908
20060109,493.6252993565051
20060110,477.6439667375555
20060111,491.20893526171756
20060112,486.41775895165927
20060113,491.3749323427827
20060114,491.3749323427827
20060115,491.3749323427827
20060116,491.98258070238296
20060117,501.86528422188314
20060118,497.31078650188533
20060119,497.8793051672873
20060120,510.3225992202523
20060121,510.3225992202523
20060122,510.3225992202523
20060123,517.47196346061
20060124,516.6538019748168
20060125,492.1492919049647
20060126,492.1492919049647
20060127,492.1492919049647
20060128,492.1492919049647
20060129,492.1492919049647
20060130,492.1492919049647
20060131,492.1492919049647
20060201,485.7049612445164
20060202,485.7049612445164
20060203,485.7049612445164
20060204,485.7049612445164
20060205,485.7049612445164
20060206,470.01362498135865
20060207,471.15072836756184
20060208,467.76545678264984
20060209,460.3804862730829
20060210,459.59302041672623
20060211,459.59302041672623
20060212,459.59302041672623
20060213,466.6172821806661
20060214,450.2631145724746
20060215,463.20422393785253
20060216,481.01656231967763
20060217,484.63449255032515
20060218,484.63449255032515
20060219,484.63449255032515
20060220,487.67052466414316
20060221,474.45376343867537
20060222,471.0335647781527
20060223,470.9297939110469
20060224,473.24164822814924
20060225,473.24164822814924
20060226,473.24164822814924
20060227,456.58042544687066
20060228,452.97709565295145
20060301,441.2631594339502
20060302,449.34973290342873
20060303,450.77647231775217
20060304,450.77647231775217
20060305,450.77647231775217
20060306,455.713516389778
20060307,482.6663761328614
20060308,487.4431538644275
20060309,486.38986367375793
20060310,493.3446667532331
20060311,493.3446667532331
20060312,493.3446667532331
20060313,484.53425344568984
20060314,477.44253911986965
20060315,476.6489252664124
20060316,481.8059246640091
20060317,495.5249563103405
20060318,495.5249563103405
20060319,495.5249563103405
20060320,485.2428307685615
20060321,491.6211150231934
20060322,490.2467096443268
20060323,488.9349424103739
20060324,482.62527814073644
20060325,482.62527814073644
20060326,482.62527814073644
20060327,480.27605957638457
20060328,485.58810559809984
20060329,493.4549209376384
20060330,496.93490757737635
20060331,484.11508470719946
20060401,477.75179143158374
20060402,477.75179143158374
20060403,474.17739351754665
20060404,475.48900453922465
20060405,475.50697094078555
20060406,478.90611449646804
20060407,465.0450166730017
20060408,465.0450166730017
20060409,465.0450166730017
20060410,451.77195347918047
20060929,474.52186832820786
20060930,474.52186832820786
20061001,468.99376983297185
20061002,468.99376983297185
20061003,468.99376983297185
20061004,468.99376983297185
20061005,468.99376983297185
20061006,468.99376983297185
20061007,468.99376983297185
20061008,468.99376983297185
20061009,476.0829035708093
20061010,477.62255800227985
20061011,473.8208835239384
20061012,485.40455275634923
20061013,481.56859758330046
20061014,481.56859758330046
20061015,481.56859758330046
20061016,469.7942448543564
20061017,481.13017079970786
20061018,484.3075202193695
20061019,499.17800222166085
20061020,514.1732621138985
20061021,514.1732621138985
20061022,514.1732621138985
20061023,572.6359404762552
20061024,571.9702869560197
20061025,603.797517286747
20061026,607.0486916561364
20061027,595.9674543664191
20061028,595.9674543664191
20061029,595.9674543664191
20061030,606.4318062772713
20061031,614.3977953474213
20061101,608.5960406725993
20061102,629.5842858472344
20061103,635.9284125986876
20061104,635.9284125986876
20061105,635.9284125986876
20061106,659.5699999179598
20061107,685.9427586634611
20061108,658.7730065230826
20061109,658.0706726199793
20061110,675.9088143851365
20061111,675.9088143851365
20061112,675.9088143851365
20061113,663.7388492820936
20061114,683.7366859296739
20061115,667.3105413786602
20061116,658.3168540840617
20061117,676.1099024219643
20061118,676.1099024219643
20061119,676.1099024219643
20061120,695.2860558122366
20061121,701.4328489245992
20061122,708.0764675897598
20061123,710.8951890782628
20061124,698.3558651646921
20061125,698.3558651646921
20061126,698.3558651646921
20061127,696.0058076171055
20061128,690.109065158108
20061129,705.8861061317346
20061130,719.0437681698055
20061201,745.8505137999693
20061202,745.8505137999693
20061203,745.8505137999693
20061204,750.0681843862099
20061205,746.2021484812263
20061206,758.4961729006441
20061207,755.6718832849373
20061208,778.7409098068113
20061209,778.7409098068113
20061210,778.7409098068113
20061211,786.7759582275576
20061212,808.2474982641625
20061213,773.4221749775493
20061214,783.3318926051653
20061215,833.7069870913874
20061216,833.7069870913874
20061217,833.7069870913874
20061218,892.2201190436525
20061219,892.106539280062
20061220,913.9157416354791
20061221,911.8651451882915
20061222,896.7619333654064
20061223,896.7619333654064
20061224,896.7619333654064
20061225,919.2544372588507
20061226,977.7118769982887
20061227,1046.97008962932
20061228,1113.2583561900603
20061229,1209.1038752021168
20061230,1209.1038752021168
20061231,1209.1038752021168
20070101,1196.9739563300075
20070102,1196.9739563300075
20070103,1196.9739563300075
20070104,1204.699566609266
20070105,1176.1552053528767
20070106,1176.1552053528767
20070107,1176.1552053528767
20070108,1185.793606226978
20070109,1210.8383239055458
20070110,1213.0545821863432
20070111,1204.9115313443683
20070112,1170.5036020180644
20070113,1170.5036020180644
20070114,1170.5036020180644
20070115,1205.0749996350562
20070116,1226.035266540495
20070117,1212.0074664691901
20070118,1192.3136923768138
20070119,1201.4544276501788
20070120,1201.4544276501788
20070121,1201.4544276501788
20070122,1209.9437260577126
20070123,1164.2944415656452
20070124,1120.439922546613
20070125,1042.7607739110258
20070126,1107.1139720605663
20070127,1107.1139720605663
20070128,1107.1139720605663
20070129,1127.1106001413948
20070130,1129.2633293000506
20070131,1120.6521999701276
20070201,1153.2424325420477
20070202,1164.669279600059
20070203,1164.669279600059
20070204,1164.669279600059
20070205,1101.5011269117247
20070206,1113.0659202781144
20070207,1107.920124733841
20070208,1122.0228322392686
20070209,1094.6793452220136
20070210,1094.6793452220136
20070211,1094.6793452220136
20070212,1058.6100572828557
20070213,1022.6378557657641
20070214,1013.1202619568205
20070215,1032.2697143776127
20070216,1003.2407493118108
20070217,1003.2407493118108
20070218,1003.2407493118108
20070219,1003.2407493118108
20070220,1003.2407493118108
20070221,1003.2407493118108
20070222,1003.2407493118108
20070223,1003.2407493118108
20070224,1003.2407493118108
20070225,1003.2407493118108
20070226,961.6499369551123
20070227,958.6059074327296
20070228,946.1096351908282
20070301,874.921642905489
20070302,851.3673660594225
20070303,851.3673660594225
20070304,851.3673660594225
20070305,802.995980591972
20070306,860.8375508915084
20070307,862.7542269062797
20070308,886.6803106346057
20070309,917.6457453326443
20070310,917.6457453326443
20070311,917.6457453326443
20070312,929.1886377236985
20070313,883.7367764886972
20070314,835.5922538312989
20070315,799.8088821049423
20070316,759.6112144781256
20070317,759.6112144781256
20070318,759.6112144781256
20070319,765.8819901377441
20070320,755.4490862084839
20070321,723.2943922724368
20070322,688.6213802071237
20070323,657.5266557421736
20070324,657.5266557421736
20070325,657.5266557421736
20070326,704.6853557159333
20070327,703.5669595310356
20070328,739.2539029335951
20070329,704.9987904397642
20070330,726.0531296067466
20070331,726.0531296067466
20070401,718.9899197712658
20070402,716.6775485108491
20070403,708.6879869006225
20070404,730.3132482424074
20070405,755.8850150101819
20070406,794.2010192149806
20070407,794.2010192149806
20070408,794.2010192149806
20070409,767.6561150901357
20070410,779.7010998002954
20070411,795.09303227119
20070412,806.2660401187771
20070413,779.8195040736897
20070414,779.8195040736897
20070415,779.8195040736897
20070416,744.927306851903
20070417,707.4652009183656
20070418,673.4122994095368
20070419,649.7902458947707
20070420,661.0757806886035
20070421,661.0757806886035
20070422,661.0757806886035
20070423,704.6423697073728
20070424,750.0872793218699
20070425,727.940771549352
20070426,693.7326773473251
20070427,659.2256193914376
20070428,659.2256193914376
20070429,659.2256193914376
20070430,2475.3636174609924
20070501,2453.8224435091633
20070502,2453.8224435091633
20070503,2453.8224435091633
20070504,2453.8224435091633
20070505,2453.8224435091633
20070506,2453.8224435091633
20070507,2453.8224435091633
20070508,3574.753322932366
20100630,312.9543467861985
20100701,311.878653872419
20100702,300.0742433805062
20100703,300.0742433805062
20100704,300.0742433805062
20100705,302.8430962882049
20100706,297.0182517859395
20100707,294.15194263489974
20100708,286.0774275787707
20100709,273.06586804638755
20100710,273.06586804638755
20100711,273.06586804638755
20100712,255.51131672192162
20100713,261.19425031934406
20100714,251.40443893338528
20100715,249.66095028466913
20100716,267.90622550297354
20100717,267.90622550297354
20100718,267.90622550297354
20100719,267.767014574775
20100720,262.0122340368895
20100721,259.7440649736863
20100722,257.6197626328563
20100723,257.2956534204049
20100724,257.2956534204049
20100725,257.2956534204049
20100726,231.41330809027187
20100727,236.7050949841493
20100728,233.1908719788905
20100729,234.59570525560164
20100730,235.78900428337286
20100731,235.78900428337286
20100801,235.07538975451874
20100802,232.20379772407307
20100803,229.4985962674121
20100804,219.6616907921016
20100805,223.24138914162532
20100806,228.11980725187655
20100807,228.11980725187655
20100808,228.11980725187655
20100809,230.47611573701215
20100810,239.5773412466793
20100811,236.86496813219088
20100812,241.56919487087632
20100813,236.42559484255892
20100814,236.42559484255892
20100815,236.42559484255892
20100816,234.5978486717096
20100817,217.4052011803628
20100818,197.36919471892259
20100819,181.79382877277072
20100820,170.81911741531292
20100821,170.81911741531292
20100822,170.81911741531292
20100823,173.1758878568583
20100824,173.6678327515389
20100825,170.73304299311678
20100826,175.37559548341213
20100827,181.58299302701255
20100828,181.58299302701255
20100829,181.58299302701255
20100830,177.96073736992628
20100831,181.591033967364
