Date,Beijing Homyear Capital Holdings Co Ltd
20100226,217.07036024116508
20100227,217.07036024116508
20100228,217.07036024116508
20100301,220.19728915971325
20100302,219.66695268716873
20100303,223.37595222703052
20100304,214.68084169546074
20100305,209.9308573322194
20100306,209.9308573322194
20100307,209.9308573322194
20100308,209.22951946971904
20100309,210.2375966592241
20100310,214.91622412060644
20100311,217.26933057380865
20100312,216.81489957457666
20100313,216.81489957457666
20100314,216.81489957457666
20100315,223.40943485813924
20100316,222.52328881885748
20100317,216.9556491653056
20100318,215.22198001319543
20100319,212.23398674825145
20100320,212.23398674825145
20100321,212.23398674825145
20100322,212.42561041212477
20100323,215.03212672563654
20100324,213.73953599657716
20100325,219.23640180370234
20100326,217.04150746001446
20100327,217.04150746001446
20100328,217.04150746001446
20100329,214.5729502870438
20100330,215.74662431820252
20100331,211.7611709724108
20100401,207.8671706851229
20100402,199.7768555111671
20100403,199.7768555111671
20100404,199.7768555111671
20100405,199.7768555111671
20100406,197.3855235559011
20100407,195.425597675567
20100408,206.9261291221099
20100409,202.5790477235564
20100410,202.5790477235564
20100411,202.5790477235564
20100412,209.15020541060082
20100413,206.20591641216177
20100414,204.06497182238866
20100415,207.62323388370706
20100416,211.51997588247377
20100417,211.51997588247377
20100418,211.51997588247377
20100419,231.1594879416597
20100420,238.0571045882495
20100421,234.74706193870915
20100422,244.88018374857143
20100423,245.48976641940584
20100424,245.48976641940584
20100425,245.48976641940584
20100426,251.35831834798498
20100427,219.65842366335133
20100428,220.75593836418616
20100429,222.24822941811203
20100430,225.57135252839225
20100501,224.74722728476513
20100502,224.74722728476513
20100503,224.74722728476513
20100504,238.5520728089999
20100505,234.5809522122335
20100506,242.9479621843165
20100507,244.08482427356336
20100508,244.08482427356336
20100509,244.08482427356336
20100510,238.47138146251748
20100511,243.64549567271794
20100512,236.23102919419952
20100513,233.93713937816366
20100514,239.91935641314944
20100515,239.91935641314944
20100516,239.91935641314944
20100517,259.899570251668
20100518,249.9046871723534
20100519,255.36365641947438
20100520,257.7136076919422
20100521,259.58852599902633
20100522,259.58852599902633
20100523,259.58852599902633
20100524,242.23354023604125
20100525,242.9303360216242
20100526,241.29898717808715
20100527,242.31530894177249
20100528,242.54954899123337
20100529,242.54954899123337
20100530,242.54954899123337
20100531,252.33635064768194
20100601,254.41493595702178
20100602,248.73308468632172
20100603,254.63740724982048
20100604,251.10394828775785
20100605,251.10394828775785
20100606,251.10394828775785
20100607,255.7604250200684
20100608,254.1632889883569
20100609,246.5341720754761
20100610,250.4876509220449
20100611,250.81888119202026
20100612,250.81888119202026
20100613,250.81888119202026
20100614,250.81888119202026
20100615,250.81888119202026
20100616,250.81888119202026
20100617,251.6877270161832
20100618,252.61285089496394
20100619,252.61285089496394
20100620,252.61285089496394
20100621,243.97023832802378
20100622,235.86914374261332
20100623,227.7961047908951
20100624,233.2734772649355
20100625,237.77495512276124
20100626,237.77495512276124
20100627,237.77495512276124
20100628,237.1216894178016
20100629,250.26736870649043
20100630,255.39635573370373
20100701,250.80473884522195
20100702,231.04579209135625
20100703,231.04579209135625
20100704,231.04579209135625
20100705,232.36011281398868
20100706,230.328127380151
20100707,229.2690030965608
20100708,233.7132447753867
20100709,226.7814740384858
20100710,226.7814740384858
20100711,226.7814740384858
20100712,218.48118159866658
20100713,231.05062515953355
20100714,225.02602163459977
20100715,227.58782777829458
20100716,218.77786433005795
20100717,218.77786433005795
20100718,218.77786433005795
20100719,213.82544979598623
20100720,206.89064376826008
20100721,208.6697130071625
20100722,208.02595046442045
20100723,202.67602393329375
20100724,202.67602393329375
20100725,202.67602393329375
20100726,202.9936227240737
20100727,207.2350758222509
20100728,202.02804955579347
20100729,205.42098751288702
20100730,201.79541516212956
20100731,201.79541516212956
20100801,201.1662880315715
20100802,195.43189326700468
20100803,178.79597592010765
20100804,173.73044875185758
20100805,181.53135559843926
20100806,185.4671129079863
20100807,185.4671129079863
20100808,185.4671129079863
20100809,181.45587425120607
20100810,189.41356559472405
20100811,187.02750877610893
20100812,188.34947534962865
20100813,190.75108651328787
20100814,190.75108651328787
20100815,190.75108651328787
20100816,187.72599945181338
20100817,190.13149713625194
20100818,189.48006447478625
20100819,195.30307741476219
20100820,197.28910792963137
20100821,197.28910792963137
20100822,197.28910792963137
20100823,200.5280806770471
20100824,196.81331264387387
20100825,201.97996040417118
20100826,200.38111232312306
20100827,203.05021235126875
20100828,203.05021235126875
20100829,203.05021235126875
20100830,206.01379189439012
20100831,210.93144613695165
20100901,212.06443745027994
20100902,210.14294761951757
20100903,205.82873265314794
20100904,205.82873265314794
20100905,205.82873265314794
20100906,205.58236867397525
20100907,204.49566669379124
20100908,207.94303655862365
20100909,217.41539341068463
20100910,224.2765980537948
20100911,224.2765980537948
20100912,224.2765980537948
20100913,213.00874613351033
20100914,217.61188279042085
20100915,217.8543444473189
20100916,217.48463079626632
20100917,219.78118420167812
20100918,219.78118420167812
20100919,219.78118420167812
20100920,224.46063395309878
20100921,224.09668996050146
20100922,224.09668996050146
20100923,224.09668996050146
20100924,224.09668996050146
20100925,224.09668996050146
20100926,224.09668996050146
20100927,225.46872296192424
20100928,231.13733618722594
20100929,232.90112089715805
20100930,214.95884639904838
20101001,214.33384015536797
20101002,214.33384015536797
20101003,214.33384015536797
20101004,214.33384015536797
20101005,214.33384015536797
20101006,214.33384015536797
20101007,214.33384015536797
20101008,215.7126735226229
20101009,215.7126735226229
20101010,215.7126735226229
20101011,208.47788117640474
20101012,208.89883759583688
20101013,196.1591389683964
20101014,196.57641208087938
20101015,197.68350842912577
20101016,197.68350842912577
20101017,197.68350842912577
20101018,190.61056600493475
20101019,193.2218469179668
20101020,197.8415250796324
20101021,193.93340548214178
20101022,189.09518328584787
20101023,189.09518328584787
20101024,189.09518328584787
20101025,186.76967255581397
20101026,182.50751329957944
20101027,224.07569566169545
20101028,232.03450015412417
20101029,222.0221510301059
20101030,222.0221510301059
20101031,222.0221510301059
20101101,223.10240932385736
20101102,221.84466878383466
20101103,221.71564797680847
20101104,219.19109435922726
20101105,219.0201532057058
20101106,219.0201532057058
20101107,219.0201532057058
20101108,212.1184227392332
20101109,216.8227087981192
20101110,223.46769974391717
20101111,224.49413543217943
20101112,234.63625897434966
20101113,234.63625897434966
20101114,234.63625897434966
20101115,233.85545468933165
20101116,243.10298413265932
20101117,247.41087343236117
20101118,241.18413367762238
20101119,241.07379679136892
20101120,241.07379679136892
20101121,241.07379679136892
20101122,238.23667523862554
20101123,243.84683300479279
20101124,243.03187817108565
20101125,234.87695100379702
20101126,245.1521856530025
20101127,245.1521856530025
20101128,245.1521856530025
20101129,242.30113422471806
20101130,242.5411652259505
20101201,233.26398997991112
20101202,226.97956615253787
20101203,223.36224170328737
20101204,223.36224170328737
20101205,223.36224170328737
20101206,228.45053826768836
20101207,226.3195398038556
20101208,230.44036155851097
20101209,232.50633591723894
20101210,234.85624685776503
20101211,234.85624685776503
20101212,234.85624685776503
20101213,232.2061162122661
20101214,232.5730564062805
20101215,235.45309533841098
20101216,232.17516772192164
20101217,238.10785652687179
20101218,238.10785652687179
20101219,238.10785652687179
20101220,239.05146757382565
20101221,226.08732336720843
20101222,228.13383566106793
20101223,228.7668334328078
20101224,222.2240310452279
20101225,222.2240310452279
20101226,222.2240310452279
20101227,209.91631827572473
20101228,226.71052921941646
20101229,217.53379771289005
20101230,221.6284167331117
20101231,207.6077193618212
20110101,207.03594852358003
20110102,207.03594852358003
20110103,207.03594852358003
20110104,201.01035956347917
20110105,195.7019380808296
20110106,190.82506372877216
20110107,194.32058628295786
20110108,194.32058628295786
20110109,194.32058628295786
20110110,192.95755471701494
20110111,192.3189843086348
20110112,193.1227253483125
20110113,195.36272658308945
20110114,196.4459607879335
20110115,196.4459607879335
20110116,196.4459607879335
20110117,210.90180821003716
20110118,212.87028744621563
20110119,206.24607721929868
20110120,206.23449544116576
20110121,203.93749590780408
20110122,203.93749590780408
20110123,203.93749590780408
20110124,210.17840400379714
20110125,208.74189569946216
20110126,210.21356863769898
20110127,222.1781545302252
20110128,223.67669423921214
20110129,223.67669423921214
20110130,223.67669423921214
20110131,226.26547254089192
20110201,223.2065635900974
20110202,223.2065635900974
20110203,223.2065635900974
20110204,223.2065635900974
20110205,223.2065635900974
20110206,223.2065635900974
20110207,223.2065635900974
20110208,223.2065635900974
20110209,219.97773510588445
20110210,217.7331504907081
20110211,212.37568365343444
20110212,212.37568365343444
20110213,212.37568365343444
20110214,209.25544262044616
20110215,211.2635874804968
20110216,211.1691266386887
20110217,217.01080761551944
20110218,217.2769090912246
20110219,217.2769090912246
20110220,217.2769090912246
20110221,216.85677255291728
20110222,224.5296141901376
20110223,222.6661332674926
20110224,221.2143038168494
20110225,221.45273653529375
20110226,221.45273653529375
20110227,221.45273653529375
20110228,219.81954590216876
20110301,213.93972962743646
20110302,215.92995165169697
20110303,214.92130485309409
20110304,213.7238317582759
20110305,213.7238317582759
20110306,213.7238317582759
20110307,213.97181148445213
20110308,212.74851108698465
20110309,214.00802125113415
20110310,215.62561759089368
20110311,217.5964906449999
20110312,217.5964906449999
20110313,217.5964906449999
20110314,219.31359802577822
20110315,222.694392758213
20110316,218.82779142536953
20110317,219.24922338777927
20110318,216.07526505646354
20110319,216.07526505646354
20110320,216.07526505646354
20110321,211.97062497919526
20110322,213.20820025847547
20110323,208.25409283434286
20110324,210.80017718683797
20110325,201.9246909310392
20110326,201.9246909310392
20110327,201.9246909310392
20110328,195.90647499304265
20110329,193.07039773192537
20110330,197.87900325981158
20110331,202.01933604814354
20110401,197.75760875149456
20110402,197.75760875149456
20110403,197.75760875149456
20110404,197.75760875149456
20110405,197.75760875149456
20110406,187.56879506356975
20110407,158.49734739781553
20110408,158.89008163980984
20110409,158.89008163980984
20110410,158.89008163980984
20110411,161.37160649523355
20110412,161.45439160525888
20110413,160.9008974789096
20110414,157.0882197017128
20110415,143.36661372249642
20110416,143.36661372249642
20110417,143.36661372249642
20110418,138.28351572351235
20110419,137.59563056377368
20110420,141.92532683018587
20110421,139.0020975477758
20110422,141.92439114687792
20110423,141.92439114687792
20110424,141.92439114687792
20110425,142.87253012180372
20110426,140.07008299886803
20110427,138.09597746159903
20110428,162.87093972696846
20110429,163.8044010492822
20110430,163.8044010492822
20110501,163.38752895892418
20110502,163.38752895892418
20110503,147.94231202563932
20110504,148.80571828080784
20110505,139.3891774149367
20110506,141.5664323197352
20110507,141.5664323197352
20110508,141.5664323197352
20110509,139.03674092854422
20110510,142.23141204860917
20110511,139.8984513359462
20110512,141.76170527102454
20110513,140.03337867049058
20110514,140.03337867049058
20110515,140.03337867049058
20110516,133.74477758482954
20110517,138.05830657662693
20110518,140.2693034450978
20110519,141.93986343968047
20110520,141.93314619385316
20110521,141.93314619385316
20110522,141.93314619385316
20110523,155.7399488769569
20110524,148.73878197473874
20110525,153.97302153482633
20110526,153.71086033096557
20110527,152.8044453329044
20110528,152.8044453329044
20110529,152.8044453329044
20110530,155.91708236192125
20110531,154.34475916378193
20110601,153.8950721369225
20110602,149.55421423608414
20110603,141.02731779551402
20110604,141.02731779551402
20110605,141.02731779551402
20110606,141.02731779551402
20110607,140.1950447516829
20110608,138.97118622105802
20110609,140.5433374829312
20110610,139.5498428418744
20110611,139.5498428418744
20110612,139.5498428418744
20110613,128.89153040076366
20110614,129.31113388865472
20110615,128.99113856609833
20110616,123.41328000565038
20110617,132.399970459731
20110618,132.399970459731
20110619,132.399970459731
20110620,131.49961488124717
20110621,130.37554656707718
20110622,132.74406920683518
20110623,134.08125917405417
20110624,137.01132268538987
20110625,137.01132268538987
20110626,137.01132268538987
20110627,124.44909576231646
20110628,124.47187481474538
20110629,129.18136553935244
20110630,128.67380244815564
20110701,126.24568582178482
20110702,126.24568582178482
20110703,126.24568582178482
20110704,125.49015644420479
20110705,123.59077117699182
20110706,126.34419953001984
20110707,119.62423881857246
20110708,117.95392314558327
20110709,117.95392314558327
20110710,117.95392314558327
20110711,118.2163262096147
20110712,121.23478587953106
20110713,114.81862490900939
20110714,114.59907095579042
20110715,112.7527141400378
20110716,112.7527141400378
20110717,112.7527141400378
20110718,110.38071554427675
20110719,102.13066906818159
20110720,103.20926262519079
20110721,103.57310990424537
20110722,103.71636262647793
20110723,103.71636262647793
20110724,103.71636262647793
20110725,101.18524502459283
20110726,102.99586390197811
20110727,100.66874826965066
20110728,97.98566820109926
20110729,97.78501067218279
20110730,97.78501067218279
20110731,97.78501067218279
20110801,100.56563148496495
20110802,101.97803472772165
20110803,97.57739021284402
20110804,96.77681899528551
20110805,95.30564838404885
20110806,95.30564838404885
20110807,95.30564838404885
20110808,100.86017389767295
20110809,99.50879352524123
20110810,101.02857056880549
20110811,94.03408681678602
20110812,89.3378121922969
20110813,89.3378121922969
20110814,89.3378121922969
20110815,88.63166479625689
20110816,85.48836340371977
20110817,87.83914341565513
20110818,91.66869324389431
20110819,92.40991603013484
20110820,92.40991603013484
20110821,92.40991603013484
20110822,95.1031061092483
20110823,94.65646405728339
20110824,97.5337933611725
20110825,95.05635293877884
20110826,93.59326782924659
20110827,93.59326782924659
20110828,93.59326782924659
20110829,93.81455962244696
20110830,95.00388721617342
20110831,98.72462127076489
20110901,96.85554319142992
20110902,98.43682371319558
20110903,98.43682371319558
20110904,98.43682371319558
20110905,97.94899319443279
20110906,97.49094269596034
20110907,96.0526967137597
20110908,100.0667075101179
20110909,104.01782674432158
20110910,104.01782674432158
20110911,104.01782674432158
20110912,104.01782674432158
20110913,110.49066559244721
20110914,108.72767432056473
20110915,107.75567093999135
20110916,110.83284630767832
20110917,110.83284630767832
20110918,110.83284630767832
20110919,117.33814558142207
20110920,116.89357994383408
20110921,113.41341330987814
20110922,118.10950910297817
20110923,122.55499063375464
20110924,122.55499063375464
20110925,122.55499063375464
20110926,129.0655599278054
20110927,128.35847027775702
20110928,127.9757888560772
20110929,130.75609991768633
20110930,131.29786295550556
20111001,130.98745357712986
20111002,130.98745357712986
20111003,130.98745357712986
20111004,130.98745357712986
20111005,130.98745357712986
20111006,130.98745357712986
20111007,130.98745357712986
20111008,130.98745357712986
20111009,130.98745357712986
20111010,131.62290271299793
20111011,131.22378652557242
20111012,125.07803112568779
20111013,121.36852339775652
20111014,122.46689809886482
20111015,122.46689809886482
20111016,122.46689809886482
20111017,122.18708861534694
20111018,129.15444921450793
20111019,137.21252446627025
20111020,136.31243808978834
20111021,140.07098562294416
20111022,140.07098562294416
20111023,140.07098562294416
20111024,135.5036000238049
20111025,143.7599630431092
20111026,135.57195195005932
20111027,135.2929049585778
20111028,132.64042018170178
20111029,132.64042018170178
20111030,132.64042018170178
20111031,136.0682815182529
20111101,134.1990355865742
20111102,129.48564430347653
20111103,130.3586496217572
20111104,122.55484120667161
20111105,122.55484120667161
20111106,122.55484120667161
20111107,123.51781161332062
20111108,128.09058452070687
20111109,124.94142610573593
20111110,125.13332299741819
20111111,125.269847601334
20111112,125.269847601334
20111113,125.269847601334
20111114,123.329667948179
20111115,121.92794533362164
20111116,129.25597610311922
20111117,134.26850024969727
20111118,142.10264211060297
20111119,142.10264211060297
20111120,142.10264211060297
20111121,138.87168452819685
20111122,140.4955185975966
20111123,142.38632042904283
20111124,141.35657521870888
20111125,143.4539563138679
20111126,143.4539563138679
20111127,143.4539563138679
20111128,145.7302776638522
20111129,139.58593644770446
20111130,144.4877319675386
20111201,134.4218404592801
20111202,136.58097035837793
20111203,136.58097035837793
20111204,136.58097035837793
20111205,135.40720978628485
20111206,137.851480668325
20111207,140.90833916462338
20111208,139.48906694102317
20111209,138.69116252666169
20111210,138.69116252666169
20111211,138.69116252666169
20111212,142.9947212831834
20111213,152.34576384847213
20111214,160.45354718076604
20111215,164.72913087401628
20111216,160.0412831200581
20111217,160.0412831200581
20111218,160.0412831200581
20111219,159.0836097271674
20111220,158.35956746042783
20111221,159.01378770669106
20111222,164.32674829812657
20111223,161.36251224654623
20111224,161.36251224654623
20111225,161.36251224654623
20111226,163.0036138723613
20111227,165.880045438506
20111228,167.47523026147508
20111229,167.60507921478916
20111230,162.36643253009473
20111231,162.36643253009473
20120101,162.02178514272802
20120102,162.02178514272802
20120103,162.02178514272802
20120104,158.7276482911805
20120105,159.03912959665368
20120106,160.9743657390353
20120107,160.9743657390353
20120108,160.9743657390353
20120109,153.0458229065304
20120110,151.65490986199472
20120111,152.207273205065
20120112,149.49236749943236
20120113,149.97909887932207
20120114,149.97909887932207
20120115,149.97909887932207
20120116,152.04959642788003
20120117,140.82510836955905
20120118,137.72885132005354
20120119,134.31794276639098
20120120,133.98879707186282
20120121,133.98879707186282
20120122,133.98879707186282
20120123,133.98879707186282
20120124,133.98879707186282
20120125,133.98879707186282
20120126,133.98879707186282
20120127,133.98879707186282
20120128,133.98879707186282
20120129,133.98879707186282
20120130,136.09505906526473
20120131,135.26975763541228
20120201,136.15633269915892
20120202,131.49643321579907
20120203,130.5840426960432
20120204,130.5840426960432
20120205,130.5840426960432
20120206,121.61758230913213
20120207,120.58190169262143
20120208,119.00520975065017
20120209,121.24099287532808
20120210,118.74124994337325
20120211,118.74124994337325
20120212,118.74124994337325
20120213,119.99985191509984
20120214,117.51788421438668
20120215,119.32447875936381
20120216,121.65099997793546
20120217,120.52652676486959
20120218,120.52652676486959
20120219,120.52652676486959
20120220,119.90131565453068
20120221,116.48881273255793
20120222,116.21800304530699
20120223,118.3321694380148
20120224,112.92229844335603
20120225,112.92229844335603
20120226,112.92229844335603
20120227,115.51287812316959
20120228,114.57564046937986
20120229,116.8469306724456
20120301,117.05367665189264
20120302,114.77929337526744
20120303,114.77929337526744
20120304,114.77929337526744
20120305,115.83185695708524
20120306,117.7916340486379
20120307,121.34485575824509
20120308,120.19230153220272
20120309,116.6119739938595
20120310,116.6119739938595
20120311,116.6119739938595
20120312,118.26604494609946
20120313,115.01252433671934
20120314,118.31953555902356
20120315,125.80484373083523
20120316,124.09852621366791
20120317,124.09852621366791
20120318,124.09852621366791
20120319,121.48570179932108
20120320,121.82575198052525
20120321,121.14836074267414
20120322,120.0746586152668
20120323,123.65189695373887
20120324,123.65189695373887
20120325,123.65189695373887
20120326,122.67225370939704
20120327,120.97865492968835
20120328,124.03054419726773
20120329,122.97619040953033
20120330,125.86312793285111
20120331,125.86312793285111
20120401,125.61994501463349
20120402,125.61994501463349
20120403,125.61994501463349
20120404,125.61994501463349
20120405,118.7185391571912
20120406,117.28840162858336
20120407,117.28840162858336
20120408,117.28840162858336
20120409,116.52466231983112
20120410,111.77692223560342
20120411,109.15832179489173
20120412,109.27673147451725
20120413,108.56186990137134
20120414,108.56186990137134
20120415,108.56186990137134
20120416,107.30732845365242
20120417,109.33488740540237
20120418,102.63274163557945
20120419,102.4893215923339
20120420,101.98919187737056
20120421,101.98919187737056
20120422,101.98919187737056
20120423,105.83203280245914
20120424,106.44348618632992
20120425,101.61384931501117
20120426,103.66265994474665
20120427,121.86074396816137
20120428,121.86074396816137
20120429,121.86074396816137
20120430,121.86074396816137
20120501,121.63196380518177
20120502,122.88404268188596
20120503,122.17283973301649
20120504,119.78984348470215
20120505,119.78984348470215
20120506,119.78984348470215
20120507,115.16396956705893
20120508,115.50615451513299
20120509,114.80385847695975
20120510,116.28552413841987
20120511,116.19284698510234
20120512,116.19284698510234
20120513,116.19284698510234
20120514,117.6223214202802
20120515,120.50278011173668
20120516,122.49415955100862
20120517,121.37060688784038
20120518,126.30048009355355
20120519,126.30048009355355
20120520,126.30048009355355
20120521,124.73941047470994
20120522,122.32157739061728
20120523,126.12425522357334
20120524,127.37651330674794
20120525,127.58063308788914
20120526,127.58063308788914
20120527,127.58063308788914
20120528,126.5144042708498
20120529,122.85645906564936
20120530,122.85003521587029
20120531,121.17554734736258
20120601,122.48776279718527
20120602,122.48776279718527
20120603,122.48776279718527
20120604,127.18390609141096
20120605,127.6089899155183
20120606,126.01700750361402
20120607,125.67372133906967
20120608,133.49558311706434
20120609,133.49558311706434
20120610,133.49558311706434
20120611,129.93283228266873
20120612,127.76605774610577
20120613,127.72858863979255
20120614,125.92895688717543
20120615,128.92369629123212
20120616,128.92369629123212
20120617,128.92369629123212
20120618,128.43339759435466
20120619,128.50023572200251
20120620,129.55833912158303
20120621,129.49609006541348
20120622,129.49609006541348
20120623,129.49609006541348
20120624,129.49609006541348
20120625,142.4893603002971
20120626,141.32405992334722
20120627,140.8622335648536
20120628,140.7831678070666
20120629,138.26575715936428
20120630,138.26575715936428
20120701,138.02316471504201
20120702,134.82728650167556
20120703,136.079703471279
20120704,139.9197600485228
20120705,149.0318171069066
20120706,150.17700627271503
20120707,150.17700627271503
20120708,150.17700627271503
20120709,155.9240787741368
20120710,157.9823453193776
20120711,159.8513456852578
20120712,158.31632513043564
20120713,159.43227070068326
20120714,159.43227070068326
20120715,159.43227070068326
20120716,167.1956220139378
20120717,166.93651662181708
20120718,170.0549496799277
20120719,168.9878474994041
20120720,170.14009559672039
20120721,170.14009559672039
20120722,170.14009559672039
20120723,168.91294470554996
20120724,166.52861685993813
20120725,170.89876609729242
20120726,173.01112516358188
20120727,174.77349949481712
20120728,174.77349949481712
20120729,174.77349949481712
20120730,180.75763281669015
20120731,177.97688065284717
20120801,174.22553512280916
20120802,179.10924672354085
20120803,176.39904314388167
20120804,176.39904314388167
20120805,176.39904314388167
20120806,174.26122561202538
20120807,159.2270556074083
20120808,154.3169089292616
20120809,157.06586361587046
20120810,153.6858794628435
20120811,153.6858794628435
20120812,153.6858794628435
20120813,155.77476574390144
20120814,154.93518406589072
20120815,160.1640043753489
20120816,160.46169953746247
20120817,160.51467078901356
20120818,160.51467078901356
20120819,160.51467078901356
20120820,163.5929476805773
20120821,159.30563718986699
20120822,164.2696406662069
20120823,135.29270989154446
20120824,137.73826364685794
20120825,137.73826364685794
20120826,137.73826364685794
20120827,141.76042162828918
20120828,140.80165165138249
20120829,144.72648365656815
20120830,149.73959976509886
20120831,147.18456076444104
20120901,146.94772156620786
20120902,146.94772156620786
20120903,141.8158344131202
20120904,144.53095422238476
20120905,144.99722638400874
20120906,142.64123279630957
20120907,135.4942351342308
20120908,135.4942351342308
20120909,135.4942351342308
20120910,133.7591730418343
20120911,134.6553342006141
20120912,129.9947980810302
20120913,134.44978416574
20120914,122.6025745889285
20120915,122.6025745889285
20120916,122.6025745889285
20120917,125.66830624923801
20120918,131.38171056461658
20120919,126.37269294795603
20120920,124.20039422296419
20120921,120.68726077232834
20120922,120.68726077232834
20120923,120.68726077232834
20120924,125.13652352143174
20120925,126.40498458599387
20120926,131.0312446500919
20120927,123.38361179447965
20120928,121.8288561701695
20120929,121.8288561701695
20120930,121.8288561701695
20121001,121.63806124410695
20121002,121.63806124410695
20121003,121.63806124410695
20121004,121.63806124410695
20121005,121.63806124410695
20121006,121.63806124410695
20121007,121.63806124410695
20121008,123.82284264350008
20121009,122.1538500577229
20121010,118.86456265794882
20121011,120.85716794824032
20121012,123.10643135554562
20121013,123.10643135554562
20121014,123.10643135554562
20121015,124.52400054762235
20121016,125.15069611274936
20121017,124.05041106926015
20121018,121.45530393921969
20121019,122.98095689824572
20121020,122.98095689824572
20121021,122.98095689824572
20121022,121.38808684701016
20121023,121.06582606824554
20121024,121.61592857048322
20121025,122.07539297658448
20121026,106.96248082418956
20121027,106.96248082418956
20121028,106.96248082418956
20121029,104.16098177506902
20121030,95.31612794060925
20121031,101.77799113216427
20121101,98.55325814500004
20121102,96.55150357309257
20121103,96.55150357309257
20121104,96.55150357309257
20121105,100.47264805189785
20121106,99.01853455033871
20121107,100.04571210374779
20121108,103.83386871297546
20121109,102.29826887508719
20121110,102.29826887508719
20121111,102.29826887508719
20121112,98.72094577295111
20121113,102.02605270995211
20121114,100.11140048499891
20121115,99.72123774495999
20121116,97.70918961390772
20121117,97.70918961390772
20121118,97.70918961390772
20121119,97.76090172624023
20121120,99.6647315684627
20121121,99.41563096988935
20121122,101.03336142112646
20121123,101.02686428594146
20121124,101.02686428594146
20121125,101.02686428594146
20121126,99.46456831674836
20121127,106.5330899374463
20121128,113.23375217958592
20121129,116.0025458289264
20121130,111.24621535549859
20121201,111.08237749882923
20121202,111.08237749882923
20121203,111.67365134764651
20121204,109.83710345861525
20121205,107.04106482533874
20121206,107.23213834431644
20121207,105.92018356891556
20121208,105.92018356891556
20121209,105.92018356891556
20121210,105.97635900179834
20121211,108.66702150186342
20121212,106.59839105106934
20121213,109.09900713592727
20121214,106.61094884090774
20121215,106.61094884090774
20121216,106.61094884090774
20121217,105.64255686267987
20121218,107.44581542327268
20121219,109.36914376935309
20121220,109.97695403790314
20121221,111.6444008862227
20121222,111.6444008862227
20121223,111.6444008862227
20121224,111.68792241019696
20121225,107.2701992317853
20121226,106.77655701037733
20121227,105.86634780864242
20121228,97.0460625986027
20121229,97.0460625986027
20121230,97.0460625986027
20121231,91.74964346830322
20130101,91.617496263845
20130102,91.617496263845
20130103,91.617496263845
20130104,92.77343684857826
20130105,92.77343684857826
20130106,92.77343684857826
20130107,94.37634777830462
20130108,95.67463859833477
20130109,96.75407755628494
20130110,90.20109907355106
20130111,96.3615012881675
20130112,96.3615012881675
20130113,96.3615012881675
20130114,93.50523086425986
20130115,90.24665685950096
20130116,90.89883420411554
20130117,91.04583330594508
20130118,89.55283777341869
20130119,89.55283777341869
20130120,89.55283777341869
20130121,90.20792239867248
20130122,91.55844163751021
20130123,92.99394572698066
20130124,94.56544810912685
20130125,95.24717666882006
20130126,95.24717666882006
20130127,95.24717666882006
20130128,93.42403705793878
20130129,93.50366989663638
20130130,91.45247991686607
20130131,94.6353170506093
20130201,95.86756363457886
20130202,95.86756363457886
20130203,95.86756363457886
20130204,95.2402565156257
20130205,93.54609996834795
20130206,94.97285925985516
20130207,96.7143168139795
20130208,96.01817877515165
20130209,96.01817877515165
20130210,96.01817877515165
20130211,96.01817877515165
20130212,96.01817877515165
20130213,96.01817877515165
20130214,96.01817877515165
20130215,96.01817877515165
20130216,96.01817877515165
20130217,96.01817877515165
20130218,94.5021759166266
20130219,98.02819801826071
20130220,96.2364694591821
20130221,91.91552044591707
20130222,86.90946950089713
20130223,86.90946950089713
20130224,86.90946950089713
20130225,85.5772101068372
20130226,87.14908134791199
20130227,88.94810881335012
20130228,87.14223118673245
20130301,87.12991134854126
20130302,87.12991134854126
20130303,87.12991134854126
20130304,94.44449943380481
20130305,94.21461236053673
20130306,95.84171902901998
20130307,93.1621465091596
20130308,96.05411169610352
20130309,96.05411169610352
20130310,96.05411169610352
20130311,95.29478761355124
20130312,91.58295029817509
20130313,90.92116905479428
20130314,89.88333024046942
20130315,87.42528088750461
20130316,87.42528088750461
20130317,87.42528088750461
20130318,88.61991923445788
20130319,89.47671824278004
20130320,85.96646921333647
20130321,88.1271743409114
20130322,85.26313135467107
20130323,85.26313135467107
20130324,85.26313135467107
20130325,85.42802020482102
20130326,87.90079708124075
20130327,88.23882219650865
20130328,93.46586275991959
20130329,94.05332223664114
20130330,94.05332223664114
20130331,94.05332223664114
20130401,92.84707199996726
20130402,91.8419302859639
20130403,94.16823523267351
20130404,94.16823523267351
20130405,94.16823523267351
20130406,94.16823523267351
20130407,94.16823523267351
20130408,95.42227004067205
20130409,95.03931813115756
20130410,96.48896801900234
20130411,97.44880606031278
20130412,96.81571906662592
20130413,96.81571906662592
20130414,96.81571906662592
20130415,102.82005711228089
20130416,98.8871170422786
20130417,102.13593057237404
20130418,117.02302532888851
20130419,115.04598175815613
20130420,115.04598175815613
20130421,115.04598175815613
20130422,116.2408965629392
20130423,122.61201449781178
20130424,106.44258548914699
20130425,108.05351902413297
20130426,107.81691287561367
20130427,107.81691287561367
20130428,107.81691287561367
20130429,107.81691287561367
20130430,107.81691287561367
20130501,107.6800145078838
20130502,105.93954666891786
20130503,102.0689736270348
20130504,102.0689736270348
20130505,102.0689736270348
20130506,101.88520725488036
