Date,Harbin Gong Da High-Tech Enterprise Development Co Ltd
20100202,114.82422016710885
20100203,113.54094300981573
20100204,108.14887790432999
20100205,108.83492808088664
20100206,108.83492808088664
20100207,108.83492808088664
20100208,107.39175624185857
20100209,108.00733513983764
20100210,105.63039519213599
20100211,106.58501549865868
20100212,107.12735235719603
20100213,107.12735235719603
20100214,107.12735235719603
20100215,107.12735235719603
20100216,107.12735235719603
20100217,107.12735235719603
20100218,107.12735235719603
20100219,107.12735235719603
20100220,107.12735235719603
20100221,107.12735235719603
20100222,104.15201910448143
20100223,101.75615050810158
20100224,103.52182859920217
20100225,103.19430123746103
20100226,104.87106312983775
20100227,104.87106312983775
20100228,104.87106312983775
20100301,104.08470294381794
20100302,101.32985399090344
20100303,102.67186549000614
20100304,100.0226554416641
20100305,100.80152938619091
20100306,100.80152938619091
20100307,100.80152938619091
20100308,100.2296803994976
20100309,101.79847159813276
20100310,103.31899426761665
20100311,104.04135683417994
20100312,106.63819906878544
20100313,106.63819906878544
20100314,106.63819906878544
20100315,105.84156723654456
20100316,104.75765513551218
20100317,102.1488662046137
20100318,101.70221023356662
20100319,101.12616303997792
20100320,101.12616303997792
20100321,101.12616303997792
20100322,99.22489273033604
20100323,99.98102468641493
20100324,99.13934977121062
20100325,102.28933480588248
20100326,100.97481431452262
20100327,100.97481431452262
20100328,100.97481431452262
20100329,100.33104048024823
20100330,100.52026096519452
20100331,96.31258828797797
20100401,94.25919152283247
20100402,94.24074005075505
20100403,94.24074005075505
20100404,94.24074005075505
20100405,94.24074005075505
20100406,94.14128205963257
20100407,92.02784743751961
20100408,92.72533915364112
20100409,90.17421745233368
20100410,90.17421745233368
20100411,90.17421745233368
20100412,88.17917680361909
20100413,91.19422259269905
20100414,86.49062067625654
20100415,85.30986908048105
20100416,85.55546203083655
20100417,85.55546203083655
20100418,85.55546203083655
20100419,89.30536654819618
20100420,84.0903957758807
20100421,83.51262683568271
20100422,82.58280328812332
20100423,82.6702948243098
20100424,82.6702948243098
20100425,82.6702948243098
20100426,81.89361583083469
20100427,84.46748648621342
20100428,86.45143165170316
20100429,89.19889557419198
20100430,92.69867355374404
20100501,92.22836315889619
20100502,92.22836315889619
20100503,92.22836315889619
20100504,90.39880681530947
20100505,86.89856912152044
20100506,89.09575584413193
20100507,88.92165808963705
20100508,88.92165808963705
20100509,88.92165808963705
20100510,88.86872952079514
20100511,91.37701620358344
20100512,96.26294941846042
20100513,94.89421270159357
20100514,93.35041136886673
20100515,93.35041136886673
20100516,93.35041136886673
20100517,97.09425462346677
20100518,99.63581103549285
20100519,101.69118636808905
20100520,98.74532123943385
20100521,98.84904291741222
20100522,98.84904291741222
20100523,98.84904291741222
20100524,95.29436444144399
20100525,92.35562233840177
20100526,92.21468765315804
20100527,90.90655241082708
20100528,90.6516572844885
20100529,90.6516572844885
20100530,90.6516572844885
20100531,93.00572002807273
20100601,92.78245820173343
20100602,92.19009590073445
20100603,91.12470774067977
20100604,89.09507600840965
20100605,89.09507600840965
20100606,89.09507600840965
20100607,90.05274129297493
20100608,89.11621366185508
20100609,87.01131726446627
20100610,86.2407097286583
20100611,86.42950279182196
20100612,86.42950279182196
20100613,86.42950279182196
20100614,86.42950279182196
20100615,86.42950279182196
20100616,86.42950279182196
20100617,87.23408275568869
20100618,90.61324056939317
20100619,90.61324056939317
20100620,90.61324056939317
20100621,86.43469944643097
20100622,85.7167649111731
20100623,81.84275156573977
20100624,78.30796544241042
20100625,78.28605467007351
20100626,78.28605467007351
20100627,78.28605467007351
20100628,80.5761748762966
20100629,79.41889807082914
20100630,79.28119137870893
20100701,88.60078418895344
20100702,84.53203333055203
20100703,84.53203333055203
20100704,84.53203333055203
20100705,87.88244433736446
20100706,87.77343091062578
20100707,79.88389072623866
20100708,78.9004299273647
20100709,78.28317761701084
20100710,78.28317761701084
20100711,78.28317761701084
20100712,78.26425543106235
20100713,76.31227979588571
20100714,78.34059249570701
20100715,76.36318221221416
20100716,76.97159945089851
20100717,76.97159945089851
20100718,76.97159945089851
20100719,74.7108498827913
20100720,73.94024264247409
20100721,75.14223833947773
20100722,73.48504779720386
20100723,73.90498109924307
20100724,73.90498109924307
20100725,73.90498109924307
20100726,72.90806377739597
20100727,74.87342159797335
20100728,74.0504822400415
20100729,72.04140408196982
20100730,74.43544790562686
20100731,74.43544790562686
20100801,74.09110299953097
20100802,73.27142321945388
20100803,75.52491951033625
20100804,75.5228170985529
20100805,75.0148587665424
20100806,74.46482295854676
20100807,74.46482295854676
20100808,74.46482295854676
20100809,74.7590376766089
20100810,78.70838275964466
20100811,77.92380849257017
20100812,80.35319377432673
20100813,78.40014913691292
20100814,78.40014913691292
20100815,78.40014913691292
20100816,78.37944072694452
20100817,77.6342084021237
20100818,77.17189692841332
20100819,78.24695157880053
20100820,75.3312057192902
20100821,75.3312057192902
20100822,75.3312057192902
20100823,69.78445250935435
20100824,71.09986789381351
20100825,74.6039197272568
20100826,71.19810971017682
20100827,73.33944508992778
20100828,73.33944508992778
20100829,73.33944508992778
20100830,72.53083319499443
20100831,72.05377913460212
20100901,74.17745858357749
20100902,73.83549720176721
20100903,72.6504213483705
20100904,72.6504213483705
20100905,72.6504213483705
20100906,72.17438225128998
20100907,72.48484744979292
20100908,72.68361351619588
20100909,70.0242205638435
20100910,68.51760633712779
20100911,68.51760633712779
20100912,68.51760633712779
20100913,68.71252922598653
20100914,67.7542849821503
20100915,66.89930180846201
20100916,70.82478844042028
20100917,71.46084309866605
20100918,71.46084309866605
20100919,71.46084309866605
20100920,73.84162055153507
20100921,72.94136852573946
20100922,72.94136852573946
20100923,72.94136852573946
20100924,72.94136852573946
20100925,72.94136852573946
20100926,72.94136852573946
20100927,72.3520938354204
20100928,75.32643362869405
20100929,76.38153265805367
20100930,74.90247482249794
20101001,74.57295235327538
20101002,74.57295235327538
20101003,74.57295235327538
20101004,74.57295235327538
20101005,74.57295235327538
20101006,74.57295235327538
20101007,74.57295235327538
20101008,73.07475456640088
20101009,73.07475456640088
20101010,73.07475456640088
20101011,72.1079979596051
20101012,72.30651912383945
20101013,71.94586299715257
20101014,75.71799751831718
20101015,76.45771610844602
20101016,76.45771610844602
20101017,76.45771610844602
20101018,79.4628045561433
20101019,75.39265539706577
20101020,73.99772857623235
20101021,71.88977802102703
20101022,71.9543981525106
20101023,71.9543981525106
20101024,71.9543981525106
20101025,71.58618146028901
20101026,69.17975613963725
20101027,71.38509131181252
20101028,72.03415570937644
20101029,70.54761110744329
20101030,70.54761110744329
20101031,70.54761110744329
20101101,70.28554011464914
20101102,69.0855377644443
20101103,68.35617410056578
20101104,67.34888751661757
20101105,67.20004194806627
20101106,67.20004194806627
20101107,67.20004194806627
20101108,63.99170991780697
20101109,64.13504575770264
20101110,63.97186392023456
20101111,65.20878555189124
20101112,70.2253515309476
20101113,70.2253515309476
20101114,70.2253515309476
20101115,63.5321804887668
20101116,62.8374546870768
20101117,69.31643018951644
20101118,69.33890987198393
20101119,67.51684499361521
20101120,67.51684499361521
20101121,67.51684499361521
20101122,66.89707843067218
20101123,69.41578878178107
20101124,68.02765050143068
20101125,66.60660374840737
20101126,65.19822006099281
20101127,65.19822006099281
20101128,65.19822006099281
20101129,65.09795065302362
20101130,69.61476514654296
20101201,66.38341661192712
20101202,66.66754711747812
20101203,68.23435084974932
20101204,68.23435084974932
20101205,68.23435084974932
20101206,68.55828699553376
20101207,68.57188305507452
20101208,70.23085884375911
20101209,72.26030025489608
20101210,70.9986835536838
20101211,70.9986835536838
20101212,70.9986835536838
20101213,70.26266787405855
20101214,69.71895084116568
20101215,70.43421304614814
20101216,70.23500514485958
20101217,69.83087832715722
20101218,69.83087832715722
20101219,69.83087832715722
20101220,72.02878657577418
20101221,70.53921375424058
20101222,71.73093155621098
20101223,71.69837333115392
20101224,72.56670931158303
20101225,72.56670931158303
20101226,72.56670931158303
20101227,71.39680049408857
20101228,73.12280467253079
20101229,72.34253565138776
20101230,71.95166803345525
20101231,71.20300955578927
20110101,70.91539601163025
20110102,70.91539601163025
20110103,70.91539601163025
20110104,70.49953043408188
20110105,70.48096195683483
20110106,70.2432374220434
20110107,70.36738223193849
20110108,70.36738223193849
20110109,70.36738223193849
20110110,72.37474499483531
20110111,71.03184689144783
20110112,70.3660086932287
20110113,71.64119654032957
20110114,71.99176380880752
20110115,71.99176380880752
20110116,71.99176380880752
20110117,73.0360160637599
20110118,71.02413681186881
20110119,64.55961749780663
20110120,64.49615422166
20110121,64.76351883850808
20110122,64.76351883850808
20110123,64.76351883850808
20110124,64.66388957685612
20110125,65.77045743702338
20110126,65.82698889840236
20110127,65.97823735309557
20110128,63.79069490969332
20110129,63.79069490969332
20110130,63.79069490969332
20110131,65.73326529466726
20110201,67.25622092445856
20110202,67.25622092445856
20110203,67.25622092445856
20110204,67.25622092445856
20110205,67.25622092445856
20110206,67.25622092445856
20110207,67.25622092445856
20110208,67.25622092445856
20110209,62.038725345121144
20110210,61.10748861397239
20110211,60.23264109776046
20110212,60.23264109776046
20110213,60.23264109776046
20110214,60.638019513116966
20110215,61.16782832330711
20110216,60.70573177257166
20110217,62.05268093565186
20110218,62.10635837817214
20110219,62.10635837817214
20110220,62.10635837817214
20110221,60.132632528473174
20110222,62.42240442904448
20110223,59.066730571438846
20110224,58.6323239843977
20110225,59.480957559015216
20110226,59.480957559015216
20110227,59.480957559015216
20110228,58.29213786828645
20110301,57.76684363440431
20110302,58.805873231700204
20110303,60.2708395884143
20110304,60.32685990121781
20110305,60.32685990121781
20110306,60.32685990121781
20110307,60.2422286662193
20110308,59.52776955144266
20110309,59.456522698160235
20110310,59.21513090455346
20110311,57.698761457381735
20110312,57.698761457381735
20110313,57.698761457381735
20110314,56.8212738602678
20110315,56.30734261362771
20110316,53.92269599982598
20110317,55.23908080830883
20110318,54.500431929904316
20110319,54.500431929904316
20110320,54.500431929904316
20110321,56.21266145806643
20110322,56.893659286812536
20110323,55.74091972963795
20110324,55.70885701363263
20110325,56.53547413576597
20110326,56.53547413576597
20110327,56.53547413576597
20110328,57.08923992141222
20110329,55.58819469371069
20110330,54.533449851429644
20110331,57.89748213005391
20110401,58.711555811317126
20110402,58.711555811317126
20110403,58.711555811317126
20110404,58.711555811317126
20110405,58.711555811317126
20110406,56.65578862633598
20110407,55.989319808137935
20110408,54.34767657099853
20110409,54.34767657099853
20110410,54.34767657099853
20110411,49.62532936328714
20110412,49.83567983385671
20110413,49.02406573410249
20110414,50.01674572902565
20110415,50.129441717250394
20110416,50.129441717250394
20110417,50.129441717250394
20110418,49.31776564087603
20110419,49.573815865459686
20110420,47.24580513830949
20110421,47.86126608265074
20110422,48.49719110799485
20110423,48.49719110799485
20110424,48.49719110799485
20110425,47.27570341283349
20110426,50.58633319265393
20110427,50.90733978185543
20110428,54.34373912148245
20110429,54.71125881992852
20110430,54.71125881992852
20110501,54.51664637908121
20110502,54.51664637908121
20110503,53.824154801464886
20110504,55.68693715213042
20110505,55.08785659125548
20110506,55.71007784656673
20110507,55.71007784656673
20110508,55.71007784656673
20110509,55.75710079744904
20110510,55.11567824185757
20110511,53.82048671450941
20110512,54.195048385678994
20110513,54.28731703637427
20110514,54.28731703637427
20110515,54.28731703637427
20110516,53.60532375507791
20110517,56.25247924934247
20110518,58.4350339320524
20110519,59.92531997712304
20110520,59.67389732189601
20110521,59.67389732189601
20110522,59.67389732189601
20110523,62.00121198457584
20110524,60.70482725971087
20110525,59.88640927063057
20110526,60.789788887331625
20110527,64.15497165811912
20110528,64.15497165811912
20110529,64.15497165811912
20110530,64.6715432685373
20110531,64.35719368874764
20110601,63.657146091987606
20110602,66.44678386425788
20110603,65.95162399622845
20110604,65.95162399622845
20110605,65.95162399622845
20110606,65.95162399622845
20110607,65.6928769608133
20110608,65.47646374682546
20110609,64.84956254381821
20110610,65.885396391587
20110611,65.885396391587
20110612,65.885396391587
20110613,64.57522119432905
20110614,64.44600170715468
20110615,66.44265295673165
20110616,67.79106790835668
20110617,70.42588995494978
20110618,70.42588995494978
20110619,70.42588995494978
20110620,71.87529655187832
20110621,70.09022934552264
20110622,70.67341073881569
20110623,69.77751058512372
20110624,68.9443994650606
20110625,68.9443994650606
20110626,68.9443994650606
20110627,68.47930842997427
20110628,68.52119323772811
20110629,69.23808257466418
20110630,68.55631087624154
20110701,69.10155631484506
20110702,69.10155631484506
20110703,69.10155631484506
20110704,67.85749330649905
20110705,67.43226843461012
20110706,67.64960963790374
20110707,65.28828917157698
20110708,65.27719502912389
20110709,65.27719502912389
20110710,65.27719502912389
20110711,64.5850044592614
20110712,65.52512395480042
20110713,64.72248394676103
20110714,62.72817090518938
20110715,63.81455244010743
20110716,63.81455244010743
20110717,63.81455244010743
20110718,63.998177036451104
20110719,64.63629283543902
20110720,62.173768044901585
20110721,63.94535110165882
20110722,63.665956956222864
20110723,63.665956956222864
20110724,63.665956956222864
20110725,67.47675399047718
20110726,67.29542145798757
20110727,66.67370231970133
20110728,68.19126525423644
20110729,66.72171280870587
20110730,66.72171280870587
20110731,66.72171280870587
20110801,66.68983635227418
20110802,66.67199176009987
20110803,67.02669126584837
20110804,66.23391367684441
20110805,68.08245747821032
20110806,68.08245747821032
20110807,68.08245747821032
20110808,73.25921717790331
20110809,74.102322702775
20110810,73.92283815462095
20110811,73.1632823697587
20110812,71.38128422273331
20110813,71.38128422273331
20110814,71.38128422273331
20110815,71.2290186081392
20110816,70.39195801005262
20110817,70.88406862534741
20110818,70.33187262172034
20110819,71.50937553708472
20110820,71.50937553708472
20110821,71.50937553708472
20110822,70.59082778408786
20110823,69.86384470336469
20110824,68.98975347415386
20110825,68.95960720445788
20110826,69.18690803641569
20110827,69.18690803641569
20110828,69.18690803641569
20110829,69.55221746311491
20110830,70.35862704966183
20110831,70.07118292298617
20110901,70.17982954517873
20110902,70.63145892051617
20110903,70.63145892051617
20110904,70.63145892051617
20110905,71.68804135305582
20110906,70.981202615505
20110907,70.08120229473148
20110908,71.0419253941646
20110909,71.75508914681191
20110910,71.75508914681191
20110911,71.75508914681191
20110912,71.75508914681191
20110913,72.52260143708935
20110914,71.51091172205511
20110915,71.71588927368505
20110916,71.62285773353531
20110917,71.62285773353531
20110918,71.62285773353531
20110919,73.63417950860199
20110920,73.45109767742879
20110921,71.47809998673262
20110922,73.83274407543254
20110923,73.56871421147964
20110924,73.56871421147964
20110925,73.56871421147964
20110926,74.85161096516674
20110927,73.51985619499091
20110928,75.67073527162886
20110929,79.38861401654214
20110930,79.59860346898083
20111001,79.35993543819855
20111002,79.35993543819855
20111003,79.35993543819855
20111004,79.35993543819855
20111005,79.35993543819855
20111006,79.35993543819855
20111007,79.35993543819855
20111008,79.35993543819855
20111009,79.35993543819855
20111010,78.53729993086657
20111011,77.52459896363742
20111012,75.30393206085256
20111013,75.14580506039412
20111014,74.26572356050299
20111015,74.26572356050299
20111016,74.26572356050299
20111017,74.6058104952769
20111018,77.71857831803135
20111019,77.39664646425244
20111020,80.38529578297357
20111021,81.7269113179771
20111022,81.7269113179771
20111023,81.7269113179771
20111024,80.78609458691386
20111025,78.98128855525731
20111026,77.75487003198589
20111027,78.43837056059176
20111028,76.22602868969625
20111029,76.22602868969625
20111030,76.22602868969625
20111031,76.07638341512917
20111101,75.39072419473639
20111102,74.04303422430581
20111103,73.10971136454293
20111104,72.76160594140954
20111105,72.76160594140954
20111106,72.76160594140954
20111107,72.61312960024355
20111108,73.9135833524938
20111109,72.62242145877786
20111110,74.10748268854809
20111111,73.74476235327526
20111112,73.74476235327526
20111113,73.74476235327526
20111114,73.28222978913601
20111115,72.07504971607304
20111116,74.70326069446821
20111117,75.54971329278514
20111118,78.36178732488854
20111119,78.36178732488854
20111120,78.36178732488854
20111121,78.26735345896029
20111122,77.19076925831337
20111123,78.4869539083213
20111124,76.59178123082839
20111125,77.72513093776072
20111126,77.72513093776072
20111127,77.72513093776072
20111128,77.36032868348391
20111129,76.64944230396546
20111130,76.81350320980408
20111201,75.37214951906887
20111202,77.16982281691055
20111203,77.16982281691055
20111204,77.16982281691055
20111205,80.26409177616164
20111206,80.0694064134057
20111207,79.30163102598635
20111208,79.12179728900858
20111209,80.27364837440973
20111210,80.27364837440973
20111211,80.27364837440973
20111212,80.97864466016087
20111213,83.79415671000275
20111214,85.51478062087078
20111215,89.37981588880582
20111216,86.82126644739463
20111217,86.82126644739463
20111218,86.82126644739463
20111219,87.5604515040735
20111220,86.66808369958122
20111221,87.90299179364753
20111222,91.05285867219237
20111223,89.59094734177225
20111224,89.59094734177225
20111225,89.59094734177225
20111226,87.94936070042256
20111227,91.40396919859985
20111228,92.00343635033123
20111229,91.24620119230252
20111230,90.32258292682202
20111231,90.32258292682202
20120101,90.07958948430574
20120102,90.07958948430574
20120103,90.07958948430574
20120104,92.61142639434665
20120105,96.35227438217876
20120106,95.58721597147785
20120107,95.58721597147785
20120108,95.58721597147785
20120109,92.24261126549085
20120110,88.40293517806558
20120111,88.69490726265758
20120112,86.42560851404916
20120113,88.64678688557449
20120114,88.64678688557449
20120115,88.64678688557449
20120116,90.19646056113086
20120117,87.33522229898334
20120118,88.7946783924579
20120119,87.57754848865797
20120120,87.0442749267995
20120121,87.0442749267995
20120122,87.0442749267995
20120123,87.0442749267995
20120124,87.0442749267995
20120125,87.0442749267995
20120126,87.0442749267995
20120127,87.0442749267995
20120128,87.0442749267995
20120129,87.0442749267995
20120130,87.77267098595897
20120131,84.43692505765787
20120201,84.13772267483962
20120202,82.57324863002586
20120203,82.7105249850295
20120204,82.7105249850295
20120205,82.7105249850295
20120206,82.74437482678698
20120207,84.28473580833256
20120208,83.090168668005
20120209,82.27008065395036
20120210,81.26633505159838
20120211,81.26633505159838
20120212,81.26633505159838
20120213,78.41867630433323
20120214,77.0013174854834
20120215,75.25513938661484
20120216,75.98697176147259
20120217,76.27009637735996
20120218,76.27009637735996
20120219,76.27009637735996
20120220,76.06930790492476
20120221,75.38178100994824
20120222,74.32707514700662
20120223,72.95293821244331
20120224,72.86872804548541
20120225,72.86872804548541
20120226,72.86872804548541
20120227,73.09585175710534
20120228,72.36830164787999
20120229,71.63082473209593
20120301,69.03571124084118
20120302,68.64623230929452
20120303,68.64623230929452
20120304,68.64623230929452
20120305,68.81743647169857
20120306,67.4279049848832
20120307,68.18025908958869
20120308,68.12064628067627
20120309,67.85246006431143
20120310,67.85246006431143
20120311,67.85246006431143
20120312,68.76258635136428
20120313,67.03344932416151
20120314,68.22356288192128
20120315,71.94761310415466
20120316,70.44149068553786
20120317,70.44149068553786
20120318,70.44149068553786
20120319,68.04631326349379
20120320,68.644471882575
20120321,69.31845586625188
20120322,69.89182063995248
20120323,70.01626841696772
20120324,70.01626841696772
20120325,70.01626841696772
20120326,68.84016871731313
20120327,70.28580068613239
20120328,72.8277312359609
20120329,76.03107307740422
20120330,78.48276226537848
20120331,78.48276226537848
20120401,78.29222187534018
20120402,78.29222187534018
20120403,78.29222187534018
20120404,78.29222187534018
20120405,76.09916341944495
20120406,75.63829389380948
20120407,75.63829389380948
20120408,75.63829389380948
20120409,76.03729655821373
20120410,75.70329990971604
20120411,74.85579878616603
20120412,73.01291012608674
20120413,71.06588833236421
20120414,71.06588833236421
20120415,71.06588833236421
20120416,67.85650364251123
20120417,70.2633208756904
20120418,67.73944575242852
20120419,68.29544908434823
20120420,67.84221362047766
20120421,67.84221362047766
20120422,67.84221362047766
20120423,67.20514710832585
20120424,68.2460986757395
20120425,73.64034878772688
20120426,75.1602415308414
20120427,76.74784471222934
20120428,76.74784471222934
20120429,76.74784471222934
20120430,76.74784471222934
20120501,76.5690906962359
20120502,77.41706001811697
20120503,77.26424777546387
20120504,78.14442506872366
20120505,78.14442506872366
20120506,78.14442506872366
20120507,78.25999447467848
20120508,77.76616100690418
20120509,79.159301170964
20120510,78.55103303549974
20120511,77.489029593158
20120512,77.489029593158
20120513,77.489029593158
20120514,77.61659077780892
20120515,78.794542263247
20120516,82.28183395045632
20120517,79.95961657545448
20120518,80.3515473901607
20120519,80.3515473901607
20120520,80.3515473901607
20120521,80.22599149580446
20120522,79.15873678553193
20120523,80.03530137215584
20120524,81.43214576720767
20120525,83.16731170309426
20120526,83.16731170309426
20120527,83.16731170309426
20120528,80.79476794451155
20120529,78.6856513547319
20120530,80.75653988585736
20120531,79.60115242383249
20120601,79.84070249115948
20120602,79.84070249115948
20120603,79.84070249115948
20120604,83.52860172546711
20120605,84.70273461315901
20120606,83.77186018629088
20120607,84.57450650551259
20120608,87.43972699254465
20120609,87.43972699254465
20120610,87.43972699254465
20120611,86.8329464292505
20120612,86.94104273515379
20120613,85.7992207251826
20120614,85.83777504879849
20120615,86.83779752528412
20120616,86.83779752528412
20120617,86.83779752528412
20120618,87.22525490858754
20120619,87.5785689386163
20120620,88.42842144801668
20120621,89.13917771022989
20120622,89.13917771022989
20120623,89.13917771022989
20120624,89.13917771022989
20120625,92.59664220648386
20120626,93.15362167685679
20120627,92.71991135066085
20120628,95.61508958714653
20120629,96.16354172269244
20120630,96.16354172269244
20120701,95.95800726857962
20120702,92.3248133372929
20120703,92.66015650184909
20120704,93.63028188692361
20120705,96.77439127840795
20120706,97.80348634359152
20120707,97.80348634359152
20120708,97.80348634359152
20120709,98.28369279324865
20120710,97.04911344060062
20120711,96.80388158699793
20120712,96.34669468611149
20120713,97.76735627539576
20120714,97.76735627539576
20120715,97.76735627539576
20120716,102.48694928416141
20120717,101.03458841681856
20120718,100.18298119580892
20120719,97.6881209375064
20120720,99.01958963122024
20120721,99.01958963122024
20120722,99.01958963122024
20120723,99.48933258386225
20120724,97.45549224556378
20120725,98.24501873714411
20120726,99.84763087898732
20120727,99.03178929257602
20120728,99.03178929257602
20120729,99.03178929257602
20120730,102.84202720158183
20120731,102.0158176021947
20120801,101.32664530228193
20120802,101.97852479427182
20120803,100.22590935382853
20120804,100.22590935382853
20120805,100.22590935382853
20120806,97.77508875412063
20120807,96.65877335607327
20120808,97.52882311023681
20120809,96.77817531669419
20120810,95.63319231428656
20120811,95.63319231428656
20120812,95.63319231428656
20120813,98.13316253504357
20120814,97.03721771125554
20120815,96.79641244223882
20120816,97.71772370806508
20120817,97.71280219441923
20120818,97.71280219441923
20120819,97.71280219441923
20120820,97.58022886849082
20120821,97.15424829421399
20120822,96.60510472476831
20120823,95.38242975581419
20120824,92.9952568344504
20120825,92.9952568344504
20120826,92.9952568344504
20120827,93.36780197076465
20120828,89.44286009977331
20120829,90.30263037912188
20120830,81.68173981738467
20120831,81.30290592841425
20120901,81.14228522207426
20120902,81.14228522207426
20120903,81.38332793170561
20120904,81.90361038752172
20120905,81.45895589549977
20120906,82.30297353232964
20120907,81.29137777975004
20120908,81.29137777975004
20120909,81.29137777975004
20120910,81.37070334430815
20120911,78.23878099963204
20120912,79.16735076730563
20120913,83.09267979214145
20120914,83.29997062345878
20120915,83.29997062345878
20120916,83.29997062345878
20120917,86.45923974278345
20120918,80.507521923501
20120919,81.35845226727541
20120920,85.64034973195493
20120921,78.08358174349827
20120922,78.08358174349827
20120923,78.08358174349827
20120924,77.9205439324335
20120925,80.56147921012057
20120926,78.81412552834314
20120927,76.48115201462865
20120928,79.33971944255384
20120929,79.33971944255384
20120930,79.33971944255384
20121001,79.18813106450766
20121002,79.18813106450766
20121003,79.18813106450766
20121004,79.18813106450766
20121005,79.18813106450766
20121006,79.18813106450766
20121007,79.18813106450766
20121008,77.59943101491146
20121009,76.99384176004789
20121010,78.32095219276522
20121011,80.60667582424087
20121012,77.14226377953761
20121013,77.14226377953761
20121014,77.14226377953761
20121015,78.94152254857946
20121016,80.1969495291872
20121017,79.73235457517593
20121018,79.3243271103695
20121019,80.15867760220411
20121020,80.15867760220411
20121021,80.15867760220411
20121022,80.24528398869835
20121023,80.27924258534284
20121024,81.14945305489175
20121025,84.12851691865438
20121026,85.48942537104523
20121027,85.48942537104523
20121028,85.48942537104523
20121029,84.02920648573425
20121030,83.82475925129178
20121031,83.24029011845258
20121101,82.47823926023308
20121102,81.85501816040022
20121103,81.85501816040022
20121104,81.85501816040022
20121105,82.95526285539268
20121106,81.11766777049885
20121107,82.37824028318404
20121108,86.6043514233291
20121109,87.12743843415221
20121110,87.12743843415221
20121111,87.12743843415221
20121112,86.79040895321982
20121113,88.0143941526686
20121114,88.48965981009235
20121115,90.5929267831863
20121116,90.33076189655301
20121117,90.33076189655301
20121118,90.33076189655301
20121119,90.74535158533834
20121120,91.52323186004331
20121121,90.92568429555392
20121122,92.43638248777991
20121123,92.12191940695014
20121124,92.12191940695014
20121125,92.12191940695014
20121126,93.86163969810308
20121127,97.5345357516461
20121128,98.19928546472323
20121129,98.7162557853913
20121130,97.30904278301382
20121201,97.1371292749317
20121202,97.1371292749317
20121203,97.45389175130714
20121204,95.43695840464021
20121205,93.94810770609753
20121206,94.51968524364415
20121207,92.74914569484196
20121208,92.74914569484196
20121209,92.74914569484196
20121210,91.97646709549475
20121211,91.85921802550455
20121212,92.15012689699074
20121213,94.59016902630052
20121214,92.41798081125363
20121215,92.41798081125363
20121216,92.41798081125363
20121217,92.30894783188467
20121218,92.32463919016887
20121219,91.83839193716616
20121220,93.0722663599734
20121221,94.02440509389605
20121222,94.02440509389605
20121223,94.02440509389605
20121224,93.67591868514778
20121225,92.33536489003541
20121226,91.21998304112977
20121227,91.89236139627637
20121228,91.63749140160824
20121229,91.63749140160824
20121230,91.63749140160824
20121231,88.67462886995726
20130101,88.52278451256583
20130102,88.52278451256583
20130103,88.52278451256583
20130104,87.42556176271113
20130105,87.42556176271113
20130106,87.42556176271113
20130107,84.49261521162829
20130108,84.86499482174767
20130109,82.74341226245348
20130110,83.9156426290461
20130111,87.08207392668525
20130112,87.08207392668525
20130113,87.08207392668525
20130114,86.46117957141487
20130115,84.64506888404183
20130116,85.63527401705154
20130117,85.65574852755955
20130118,84.3784081478494
20130119,84.3784081478494
20130120,84.3784081478494
20130121,83.52324149675238
20130122,85.62838844480898
20130123,84.19618719957731
20130124,87.32604295550004
20130125,87.22151208288663
20130126,87.22151208288663
