Date,Resimac Group Ltd
20060509,102.73939320318902
20060510,101.25696588348578
20060511,98.79519268030676
20060512,102.77333563080953
20060513,102.77333563080953
20060514,102.77333563080953
20060515,106.32358863812296
20060516,105.45165182749125
20060517,104.47635018508318
20060518,107.1339467743389
20060519,107.95713590899042
20060520,107.95713590899042
20060521,107.95713590899042
20060522,109.07830880545595
20060523,105.76080068786186
20060524,105.22611143284334
20060525,106.85771564862999
20060526,106.91267917116053
20060527,106.91267917116053
20060528,106.91267917116053
20060529,106.91591967583328
20060530,107.68459581992613
20060531,107.85632101460885
20060601,107.40671142877308
20060602,107.16352244863283
20060603,107.16352244863283
20060604,107.16352244863283
20060605,107.07140765691469
20060606,108.0873683744345
20060607,109.39258182308653
20060608,116.89404539515878
20060609,116.81632892867904
20060610,116.81632892867904
20060611,116.81632892867904
20060612,116.81632892867904
20060613,118.47835533749712
20060614,120.51389286773902
20060615,119.88820777146812
20060616,119.83584325562192
20060617,119.83584325562192
20060618,119.83584325562192
20060619,119.70344082400355
20060620,120.04293682156606
20060621,120.50290852741402
20060622,119.50337224240444
20060623,117.54986952156682
20060624,117.54986952156682
20060625,117.54986952156682
20060626,117.42942784287457
20060627,122.5254415090343
20060628,124.4025171122723
20060629,124.05326587703567
20060630,114.62777264129862
20060701,114.62777264129862
20060702,114.62777264129862
20060703,114.434446487362
20060704,116.71419639135472
20060705,117.05754293401324
20060706,118.10990758613639
20060707,117.53064538423718
20060708,117.53064538423718
20060709,117.53064538423718
20060710,117.79943780074626
20060711,117.94509258539172
20060712,116.48077735148725
20060713,114.4552300762038
20060714,115.59408475607464
20060715,115.59408475607464
20060716,115.59408475607464
20060717,114.77269541243298
20060718,121.29181697610719
20060719,120.62280622137352
20060720,119.22769652745508
20060721,120.09784102957212
20060722,120.09784102957212
20060723,120.09784102957212
20060724,126.27022410575464
20060725,125.28256142179178
20060726,125.15720963097633
20060727,124.27984848067248
20060728,123.93002013925177
20060729,123.93002013925177
20060730,123.93002013925177
20060731,117.55165568084055
20060801,120.80635569854691
20060802,122.63301670434538
20060803,122.66480609968814
20060804,122.77466763225392
20060805,122.77466763225392
20060806,122.77466763225392
20060807,122.97745291108252
20060808,130.88715390981764
20060809,130.46801135661693
20060810,130.06872226351797
20060811,131.20303472365154
20060812,131.20303472365154
20060813,131.20303472365154
20060814,131.01648226141893
20060815,128.00746409309858
20060816,127.87091973921609
20060817,131.7802041437156
20060818,130.5242894126009
20060819,130.5242894126009
20060820,130.5242894126009
20060821,132.8346867381075
20060822,132.22867487318186
20060823,131.90678606059447
20060824,131.11125339319506
20060825,132.4799853412353
20060826,132.4799853412353
20060827,132.4799853412353
20060828,133.46745817467936
20060829,133.00620115138278
20060830,132.41810376484682
20060831,132.62955239238107
20060901,134.9819115926096
20060902,134.9819115926096
20060903,134.9819115926096
20060904,134.24705736191595
20060905,93.20151205589384
20060906,95.43348190921624
20060907,96.0079249246782
20060908,96.20269060210641
20060909,96.20269060210641
20060910,96.20269060210641
20060911,96.81644704804968
20060912,79.11408679629467
20060913,89.61828660665947
20060914,86.41818022988748
20060915,86.54818598639345
20060916,86.54818598639345
20060917,86.54818598639345
20060918,89.98769997822062
20060919,89.87862351526603
20060920,90.52309069527576
20060921,90.14529806842718
20060922,90.46040515767208
20060923,90.46040515767208
20060924,90.46040515767208
20060925,86.74827372494188
20060926,86.14406270373878
20060927,85.5764451151791
20060928,85.83324802669071
20060929,91.7143389403885
20060930,91.7143389403885
20061001,91.7143389403885
20061002,91.51387216572665
20061003,91.87160323282737
20061004,93.13239957282794
20061005,92.02950754637864
20061006,91.36469300036187
20061007,91.36469300036187
20061008,91.36469300036187
20061009,91.56868535945762
20061010,86.59441374759894
20061011,89.85365462656688
20061012,76.6969245513833
20061013,78.7244870180035
20061014,78.7244870180035
20061015,78.7244870180035
20061016,77.44221673031166
20061017,78.05774099510282
20061018,78.10267510298245
20061019,77.79816339255383
20061020,78.64733150722496
20061021,78.64733150722496
20061022,78.64733150722496
20061023,76.79939828134312
20061024,77.05485354589234
20061025,74.82238369528724
20061026,72.7775112773795
20061027,72.96789078256879
20061028,72.96789078256879
20061029,72.96789078256879
20061030,73.95469845597356
20061031,76.09110435775013
20061101,78.4205493359237
20061102,75.99556947969134
20061103,66.6854816263349
20061104,66.6854816263349
20061105,66.6854816263349
20061106,65.89876015349522
20061107,65.92354875320237
20061108,67.24994488434173
20061109,70.04733111715802
20061110,67.62835324128562
20061111,67.62835324128562
20061112,67.62835324128562
20061113,73.38747063569502
20061114,73.79823761026165
20061115,74.45149029745052
20061116,73.59798272391623
20061117,73.79419095384162
20061118,73.79419095384162
20061119,73.79419095384162
20061120,74.04220430864355
20061121,74.02809043466807
20061122,72.97078588123354
20061123,69.05913838703236
20061124,74.4290310662639
20061125,74.4290310662639
20061126,74.4290310662639
20061127,74.43083354720788
20061128,73.83150054805573
20061129,72.34773577313827
20061130,72.02223760898652
20061201,71.37858441913431
20061202,71.37858441913431
20061203,71.37858441913431
20061204,71.65300134248311
20061205,55.20636189599372
20061206,53.983314667666306
20061207,53.73972936271479
20061208,54.27301691500796
20061209,54.27301691500796
20061210,54.27301691500796
20061211,56.340223103207755
20061212,56.147878775388875
20061213,54.22767973781349
20061214,54.684739130417285
20061215,52.06280400789756
20061216,52.06280400789756
20061217,52.06280400789756
20061218,50.557301452343665
20061219,50.56707538930912
20061220,57.532219600801135
20061221,57.96079533362273
20061222,57.3554044246105
20061223,57.3554044246105
20061224,57.3554044246105
20061225,57.3554044246105
20061226,57.3554044246105
20061227,57.187167494886914
20061228,57.07854462098116
20061229,54.018896049445765
20061230,54.018896049445765
20061231,54.018896049445765
20070101,54.018896049445765
20070102,53.73523939987092
20070103,53.889049419766245
20070104,56.64177129973034
20070105,58.28988845968017
20070106,58.28988845968017
20070107,58.28988845968017
20070108,56.049655302517195
20070109,55.586021553536014
20070110,56.053026737360376
20070111,57.3084926636959
20070112,57.08333399115148
20070113,57.08333399115148
20070114,57.08333399115148
20070115,55.38695671306919
20070116,52.80744002624386
20070117,52.870023296296324
20070118,52.271386383566266
20070119,59.98274698140722
20070120,59.98274698140722
20070121,59.98274698140722
20070122,59.26423429968272
20070123,59.15082102737583
20070124,59.686458443337955
20070125,55.08835329548791
20070126,55.08835329548791
20070127,55.08835329548791
20070128,55.08835329548791
20070129,56.362213192967594
20070130,53.46563059113416
20070131,55.40613489411141
20070201,53.61438503277029
20070202,53.605022266295414
20070203,53.605022266295414
20070204,53.605022266295414
20070205,53.57408741347448
20070206,52.41260367934982
20070207,45.69380626840374
20070208,45.521146762494425
20070209,49.28531033545651
20070210,49.28531033545651
20070211,49.28531033545651
20070212,46.327370835749015
20070213,46.020790867445065
20070214,37.58186479961068
20070215,45.38374229349557
20070216,43.38843923736189
20070217,43.38843923736189
20070218,43.38843923736189
20070219,42.936740509758216
20070220,37.64139534128709
20070221,33.705055763971664
20070222,29.124727102155273
20070223,23.364800033680275
20070224,23.364800033680275
20070225,23.364800033680275
20070226,21.549950608739877
20070227,21.836963440186793
20070228,29.961940718657537
20070301,29.528961457868157
20070302,33.16054167760931
20070303,33.16054167760931
20070304,33.16054167760931
20070305,30.66344918330723
20070306,30.276318386554603
20070307,32.462710662290434
20070308,33.2314766962293
20070309,33.990810366956154
20070310,33.990810366956154
20070311,33.990810366956154
20070312,37.23063036058497
20070313,37.317542279775125
20070314,37.614401165753534
20070315,33.80679219920605
20070316,32.693227893945746
20070317,32.693227893945746
20070318,32.693227893945746
20070319,32.50989325510804
20070320,32.48168404487971
20070321,32.31786525475092
20070322,32.080742071420694
20070323,31.368714239896807
20070324,31.368714239896807
20070325,31.368714239896807
20070326,32.57557594336547
20070327,25.711485329214
20070328,26.4296065118695
20070329,26.4012903526254
20070330,23.955767714017824
20070331,23.955767714017824
20070401,23.955767714017824
20070402,24.654339592367368
20070403,24.513915465874565
20070404,24.659951212207474
20070405,24.59026850698538
20070406,24.59026850698538
20070407,24.59026850698538
20070408,24.59026850698538
20070409,24.59026850698538
20070410,26.001088756485185
20070411,22.368549763532872
20070412,22.23813122935378
20070413,22.110209394753273
20070414,22.110209394753273
20070415,22.110209394753273
20070416,22.049407120244044
20070417,22.134230140427764
20070418,22.2461069029389
20070419,22.14633027110326
20070420,22.076923746068108
20070421,22.076923746068108
20070422,22.076923746068108
20070423,22.070171885612005
20070424,24.24129032544383
20070425,24.24129032544383
20070426,24.2335689721342
20070427,24.39978145731484
20070428,24.39978145731484
20070429,24.39978145731484
20070430,24.25282214746585
20070501,24.1738239527361
20070502,20.662330467915535
20070503,18.61159841321625
20070504,18.559715292082267
20070505,18.559715292082267
20070506,18.559715292082267
20070507,22.00777923003689
20070508,22.051992186500787
20070509,22.062018661229956
20070510,22.232751088215643
20070511,19.73653470784819
20070512,19.73653470784819
20070513,19.73653470784819
20070514,19.631342702187993
20070515,20.92896104891135
20070516,20.934821505200446
20070517,10.718519630189618
20070518,21.222867217782493
20070519,21.222867217782493
20070520,21.222867217782493
20070521,21.85593332723904
20070522,25.583950863556307
20070523,24.210910966474902
20070524,24.41482910164865
20070525,24.313551985248615
20070526,24.313551985248615
20070527,24.313551985248615
20070528,25.30174250134591
20070529,25.238623086936723
20070530,25.52796408479201
20070531,25.18147401409287
20070601,25.124322718821958
20070602,25.124322718821958
20070603,25.124322718821958
20070604,36.69971622917248
20070605,36.86400309255061
20070606,36.43655199965955
20070607,33.90155490157989
20070608,33.944019629265036
20070609,33.944019629265036
20070610,33.944019629265036
20070611,33.944019629265036
20070612,37.30844853374721
20070613,37.23442495224657
20070614,34.67805162376627
20070615,35.06813861280936
20070616,35.06813861280936
20070617,35.06813861280936
20070618,35.06490034726496
20070619,34.73664773264479
20070620,37.21280786776254
20070621,38.04610362069809
20070622,35.14441493032714
20070623,35.14441493032714
20070624,35.14441493032714
20070625,35.168998848398175
20070626,36.97743267199331
20070627,33.901143312404976
20070628,36.00233814348997
20070629,35.58574814597852
20070630,35.58574814597852
20070701,35.58574814597852
20070702,35.679393457024005
20070703,35.7777570982774
20070704,35.76558595952084
20070705,33.61211310047002
20070706,33.73686105548438
20070707,33.73686105548438
20070708,33.73686105548438
20070709,33.66525597705
20070710,33.782064487312994
20070711,33.58600795369973
20070712,33.871227915967225
20070713,33.82860370721602
20070714,33.82860370721602
20070715,33.82860370721602
20070716,33.50227838179488
20070717,33.38680443942873
20070718,33.434644937476655
20070719,33.382135746976566
20070720,33.58248031018566
20070721,33.58248031018566
20070722,33.58248031018566
20070723,35.618291637436535
20070724,35.43477483445282
20070725,35.24738649123472
20070726,35.31575361832058
20070727,37.44598548160772
20070728,37.44598548160772
20070729,37.44598548160772
20070730,38.13184991906916
20070731,37.65849124227038
20070801,37.881528585767605
20070802,37.98815497607382
20070803,36.93537362900937
20070804,36.93537362900937
20070805,36.93537362900937
20070806,37.65023318702271
20070807,37.78639553311558
20070808,37.832810722348576
20070809,37.75637475091966
20070810,38.819162198649764
20070811,38.819162198649764
20070812,38.819162198649764
20070813,39.32990655055153
20070814,39.48744312201853
20070815,43.531943169633806
20070816,53.91012497702702
20070817,55.064313104642075
20070818,55.064313104642075
20070819,55.064313104642075
20070820,53.45790358896055
20070821,52.1056341171973
20070822,51.77441425895818
20070823,50.76446382755692
20070824,47.786123713180515
20070825,47.786123713180515
20070826,47.786123713180515
20070827,46.77683698114711
20070828,48.12215102783582
20070829,48.69321236487721
20070830,49.47221063439526
20070831,49.984765831461395
20070901,49.984765831461395
20070902,49.984765831461395
20070903,50.429045334094994
20070904,50.111383608361734
20070905,50.54539990296946
20070906,50.54048339017679
20070907,50.7858871835647
20070908,50.7858871835647
20070909,50.7858871835647
20070910,50.955545918909834
20070911,50.334993279068016
20070912,47.17513601072599
20070913,46.9433675574393
20070914,47.66555016520866
20070915,47.66555016520866
20070916,47.66555016520866
20070917,48.246071611120676
20070918,51.26986744078574
20070919,49.85774784526151
20070920,49.70997354804514
20070921,49.99492171293731
20070922,49.99492171293731
20070923,49.99492171293731
20070924,49.76585875895851
20070925,50.187238871194516
20070926,50.01359351032782
20070927,50.03704885983347
20070928,50.14415723017421
20070929,50.14415723017421
20070930,50.14415723017421
20071001,50.607543868722566
20071002,50.832698537458
20071003,50.52032375034583
20071004,53.93874392107384
20071005,53.60674272772649
20071006,53.60674272772649
20071007,53.60674272772649
20071008,53.17009153111431
20071009,53.61031241217701
20071010,53.77611914190403
20071011,53.61499013797271
20071012,53.771236457009145
20071013,53.771236457009145
20071014,53.771236457009145
20071015,54.58035725574472
20071016,54.5069058743901
20071017,54.631208269752655
20071018,53.69772143361545
20071019,58.10465492255306
20071020,58.10465492255306
20071021,58.10465492255306
20071022,59.08578682870915
20071023,58.37610467694818
20071024,58.40950586579817
20071025,58.118269420093874
20071026,58.07065197262864
20071027,58.07065197262864
20071028,58.07065197262864
20071029,58.00247898552779
20071030,58.43225492056746
20071031,58.83762843046143
20071101,59.59124995810203
20071102,60.591019794517116
20071103,60.591019794517116
20071104,60.591019794517116
20071105,73.32044828517449
20071106,72.82552382262213
20071107,71.97744303271128
20071108,73.03597057434848
20071109,73.52402312459058
20071110,73.52402312459058
20071111,73.52402312459058
20071112,74.77424390520504
20071113,74.18763597699177
20071114,83.95042785289559
20071115,84.95548130121948
20071116,84.54893397985184
20071117,84.54893397985184
20071118,84.54893397985184
20071119,85.63033697615668
20071120,78.0382456068677
20071121,79.89133646520942
20071122,88.53189568795973
20071123,90.14299005324473
20071124,90.14299005324473
20071125,90.14299005324473
20071126,87.76322615326687
20071127,88.35209006416765
20071128,87.94713071766867
20071129,87.65530948011809
20071130,87.29961935351778
20071201,87.29961935351778
20071202,87.29961935351778
20071203,79.93593049524989
20071204,80.0908269268571
20071205,79.6006344793986
20071206,79.41393745943219
20071207,78.68939323441671
20071208,78.68939323441671
20071209,78.68939323441671
20071210,79.11490609181452
20071211,78.51724148861686
20071212,87.08083815854164
20071213,87.19837179655016
20071214,87.94520457670815
20071215,87.94520457670815
20071216,87.94520457670815
20071217,93.93012408331157
20071218,94.7490833143795
20071219,96.1892168163754
20071220,95.2098014975038
20071221,96.60725603234008
20071222,96.60725603234008
20071223,96.60725603234008
20071224,95.62127114256761
20071225,95.62127114256761
20071226,95.62127114256761
20071227,95.40320059406912
20071228,95.28148321149628
20071229,95.28148321149628
20071230,95.28148321149628
20071231,100.04952247151222
20080101,100.04952247151222
20080102,99.23129859332276
20080103,99.89608712341246
20080104,100.04317361964178
20080105,100.04317361964178
20080106,100.04317361964178
20080107,101.65519524648181
20080108,101.90246398647967
20080109,102.40127825596296
20080110,100.96522916959098
20080111,100.95638492997797
20080112,100.95638492997797
20080113,100.95638492997797
20080114,102.17421049409278
20080115,102.30327473800084
20080116,105.47850231134248
20080117,112.15952673392263
20080118,126.5632450820923
20080119,126.5632450820923
20080120,126.5632450820923
20080121,132.82303337675958
20080122,123.05660183008727
20080123,119.77428452174574
20080124,116.61215625349121
20080125,112.44414941854605
20080126,112.44414941854605
20080127,112.44414941854605
20080128,112.44414941854605
20080129,112.87236049480912
20080130,114.29231465528956
20080131,115.86472411552784
20080201,114.4569132359538
20080202,114.4569132359538
20080203,114.4569132359538
20080204,113.21445659218561
20080205,114.10990235280781
20080206,116.28911330154402
20080207,117.35657017150461
20080208,116.31769215311415
20080209,116.31769215311415
20080210,116.31769215311415
20080211,128.30958737514777
20080212,127.14759880950176
20080213,127.98787784113097
20080214,127.64072331378037
20080215,128.9148901427405
20080216,128.9148901427405
20080217,128.9148901427405
20080218,140.36932160801572
20080219,139.08497885229295
20080220,141.3333252050192
20080221,140.72137595551354
20080222,81.24535560344515
20080223,81.24535560344515
20080224,81.24535560344515
20080225,83.64874008552619
20080226,91.56809964155802
20080227,91.15208637657204
20080228,85.59636985794984
20080229,86.06097996488685
20080301,86.06097996488685
20080302,86.06097996488685
20080303,89.11773228848543
20080304,73.90717304111286
20080305,73.76279811559128
20080306,80.64095469471405
20080307,81.68871960724609
20080308,81.68871960724609
20080309,81.68871960724609
20080310,82.67146040261255
20080311,78.63528774227096
20080312,77.52963368547724
20080313,79.16871058283401
20080314,79.26252156135722
20080315,79.26252156135722
20080316,79.26252156135722
20080317,81.16087525139888
20080318,81.79898528160197
20080319,83.71759879485231
20080320,84.12303557211061
20080321,84.12303557211061
20080322,84.12303557211061
20080323,84.12303557211061
20080324,84.12303557211061
20080325,88.72316584138122
20080326,86.3362377740883
20080327,85.96333976701538
20080328,85.50602961107073
20080329,85.50602961107073
20080330,85.50602961107073
20080331,91.25414103105604
20080401,90.16014053001953
20080402,92.11119961316986
20080403,91.53659558046665
20080404,88.73969021442971
20080405,88.73969021442971
20080406,88.73969021442971
20080407,87.96789291246854
20080408,88.36058446851693
20080409,88.03565887830062
20080410,89.36503298407818
20080411,92.7574695910515
20080412,92.7574695910515
20080413,92.7574695910515
20080414,93.51468645132846
20080415,91.21142105948323
20080416,92.49151498475182
20080417,88.16869901730995
20080418,93.21652037044264
20080419,93.21652037044264
20080420,93.21652037044264
20080421,92.13346331412622
20080422,91.94508357183969
20080423,90.99181036301506
20080424,91.4492070227679
20080425,91.4492070227679
20080426,91.4492070227679
20080427,91.4492070227679
20080428,91.29162448924326
20080429,92.33649164027247
20080430,92.72012588500844
20080501,92.35959774259724
20080502,92.35308039015644
20080503,92.35308039015644
20080504,92.35308039015644
20080505,89.53059990335576
20080506,90.66781809324954
20080507,92.98662805094969
20080508,94.3812989174478
20080509,93.81432351010969
20080510,93.81432351010969
20080511,93.81432351010969
20080512,93.60864316929238
20080513,94.48856593566978
20080514,93.05918157615487
20080515,91.54068527720128
20080516,89.9947860063941
20080517,89.9947860063941
20080518,89.9947860063941
20080519,87.08450090383995
20080520,88.24615100942464
20080521,89.32869340255688
20080522,84.71550363219323
20080523,85.36885395869909
20080524,85.36885395869909
20080525,85.36885395869909
20080526,83.8547152719544
20080527,83.7101907431099
20080528,84.33527600065672
20080529,84.10604541426385
20080530,84.41098206033222
20080531,84.41098206033222
20080601,84.41098206033222
20080602,84.84855520715732
20080603,59.11482941061109
20080604,59.52970316776174
20080605,59.90355498194956
20080606,59.53183045267073
20080607,59.53183045267073
20080608,59.53183045267073
20080609,59.53183045267073
20080610,59.670937889781825
20080611,65.63258314185188
20080612,66.26201351574007
20080613,65.94836523557653
20080614,65.94836523557653
20080615,65.94836523557653
20080616,66.59472687029424
20080617,66.48586638832961
20080618,89.68427421376872
20080619,90.56168072134939
20080620,90.41251790097174
20080621,90.41251790097174
20080622,90.41251790097174
20080623,90.2540862596779
20080624,105.26788103011663
20080625,109.27279940085887
20080626,88.03936966519366
20080627,87.60847385905386
20080628,87.60847385905386
20080629,87.60847385905386
20080630,94.34578358053645
20080701,95.1144332935715
20080702,95.97957089981374
20080703,96.84822947898799
20080704,95.777373108576
20080705,95.777373108576
20080706,95.777373108576
20080707,96.32962189791813
20080708,96.87182503947929
20080709,131.09861706576368
20080710,132.43038310604985
20080711,132.01007761667202
20080712,132.01007761667202
20080713,132.01007761667202
20080714,133.06742907454282
20080715,133.13948583718425
20080716,134.0662501739984
20080717,132.81059677451208
20080718,133.6578146010871
20080719,133.6578146010871
20080720,133.6578146010871
20080721,132.59039306954378
20080722,132.50619811978422
20080723,131.69869713289046
20080724,131.452169148592
20080725,132.9272580874734
20080726,132.9272580874734
20080727,132.9272580874734
20080728,130.17773048117309
20080729,131.06263745874838
20080730,130.71794689927736
20080731,133.15936060258852
20080801,133.1444300675795
20080802,133.1444300675795
20080803,133.1444300675795
20080804,133.20393653230883
20080805,136.61717737601995
20080806,134.13211218178384
20080807,135.3494524732207
20080808,137.27520781637415
20080809,137.27520781637415
20080810,137.27520781637415
20080811,135.67803040153981
20080812,136.15787038763327
20080813,137.65938601528993
20080814,136.54413599264882
20080815,135.62971180295878
20080816,135.62971180295878
20080817,135.62971180295878
20080818,131.80794128046637
20080819,133.40956537365014
20080820,135.4893877263877
20080821,138.1980813267582
20080822,137.90228932727229
20080823,137.90228932727229
20080824,137.90228932727229
20080825,137.36196103061886
20080826,140.52085198096884
20080827,140.85756526206322
20080828,139.54566271548515
20080829,110.27468256738494
20080830,110.27468256738494
20080831,110.27468256738494
20080901,109.570006793057
20080902,109.54695031091327
20080903,110.08057468026362
20080904,111.15291895570905
20080905,112.61129425776947
20080906,112.61129425776947
20080907,112.61129425776947
20080908,110.66170128251304
20080909,111.59428314528938
20080910,112.15496305017156
20080911,112.92642207653209
20080912,111.60745343368583
20080913,111.60745343368583
20080914,111.60745343368583
20080915,114.04146592657082
20080916,116.06649350201954
20080917,115.50113646507293
20080918,114.16170706213687
20080919,113.4458109387761
20080920,113.4458109387761
20080921,113.4458109387761
20080922,111.62185163568869
20080923,111.59229197281013
20080924,112.49851997566859
20080925,112.84660024450186
20080926,114.09493202598337
20080927,114.09493202598337
20080928,114.09493202598337
20080929,117.20139747038411
20080930,122.6888008644812
20081007,253.22143649444226
20081009,153.06886162723572
20081010,161.79161001037232
20081011,161.79161001037232
20081012,161.79161001037232
20081013,162.7955432090859
20081014,152.13233750149416
20081015,155.42338072318967
20081016,163.94553536108972
20081017,164.0672211513125
20081018,164.0672211513125
20081019,164.0672211513125
20081020,161.7129130744916
20081021,144.31375146109906
20081022,146.8995030764373
20081023,146.55758699835462
20081024,148.93771248288334
20081025,148.93771248288334
20081026,148.93771248288334
20081027,150.5453466465595
20081028,160.90943971954724
20081029,163.19394720803157
20081030,159.64630017610668
20081031,166.74682707501265
20081101,166.74682707501265
20081102,166.74682707501265
20081103,167.4329419519087
20081104,173.0059469452933
20081105,172.01046936721949
20081106,153.40250465225765
20081107,154.88497430782073
20081108,154.88497430782073
20081109,154.88497430782073
20081110,154.0337170680993
20081111,155.36987830823736
20081112,155.061046328319
20081113,171.1457349437698
20081117,152.53971019765825
20081118,152.52528248218866
20081119,154.79889452360553
20081120,163.61738731597163
20081121,171.7124694248881
20081122,171.7124694248881
20081123,171.7124694248881
20081124,173.22604943933274
20081125,167.4622611715304
20081126,164.4223053567437
20081127,161.52903659601108
20081128,166.99117178760156
20081129,166.99117178760156
20081130,166.99117178760156
20081201,156.08030346565542
20081202,155.3309482912816
20081203,159.45913641846906
20081204,159.89311521317617
20081205,159.72912729499322
20081206,159.72912729499322
20081207,159.72912729499322
20081208,154.3437389011095
20081209,157.1044435218955
20081210,157.06314229209792
20081211,157.40814030315795
20081212,157.6176301932546
20081213,157.6176301932546
20081214,157.6176301932546
20081215,159.6464866255685
20081216,160.2459567897711
20081217,148.60421038987144
20081218,149.5420761745034
20081219,149.72614472798156
20081220,149.72614472798156
20081221,149.72614472798156
20081222,151.19432578869944
20081223,152.52760413234824
20081224,152.14265146925172
20081225,152.14265146925172
20081226,152.14265146925172
20081227,152.14265146925172
20081228,152.14265146925172
20081229,153.56653541123808
20081230,150.72719624288615
20081231,151.5868320359259
20090101,151.5868320359259
20090102,140.95581845122987
20090103,140.95581845122987
20090104,140.95581845122987
20090105,139.6814597255292
20090106,137.469863513497
20090107,130.56423213713046
20090108,130.83660777137908
20090109,132.89576377414886
20090110,132.89576377414886
20090111,132.89576377414886
20090112,128.76280215642265
20090113,130.27615488765935
20090114,130.34813692122205
20090115,130.5392977926945
20090116,131.82047540168426
20090117,131.82047540168426
20090118,131.82047540168426
20090119,132.35070846715993
20090120,139.61960538954932
20090121,144.82430650593298
20090122,149.13876527494858
20090123,149.61692317298727
20090124,149.61692317298727
20090125,149.61692317298727
20090126,149.61692317298727
20090127,146.24342122935593
20090128,145.57885719730368
20090129,146.263199243834
20090130,147.96183710815725
20090131,147.96183710815725
20090201,147.96183710815725
20090202,148.56603952204526
20090203,149.9337453657177
20090204,147.55883428876302
20090205,146.35666604693438
20090206,145.596275337529
20090207,145.596275337529
20090208,145.596275337529
20090209,140.8522934627243
20090210,141.52571434430183
20090211,142.88452915937145
20090212,144.06322500802608
20090213,145.43225053068602
20090214,145.43225053068602
20090215,145.43225053068602
20090216,145.12432646831348
20090217,135.04141890396562
20090218,146.22607983028377
20090219,150.75701166887984
20090220,152.12222655930864
20090221,152.12222655930864
20090222,152.12222655930864
20090223,155.34484681021527
20090224,147.9860315578208
20090225,139.10067547889054
20090226,136.311343602209
20090227,136.05934426055805
20090228,136.05934426055805
20090301,136.05934426055805
20090302,137.46412516635382
20090303,107.04873940206902
20090304,107.94195664119115
20090305,106.76509428992767
20090306,107.1975278104573
20090307,107.1975278104573
20090308,107.1975278104573
20090309,106.7021684442411
20090310,106.22018055711226
20090311,104.51588826148453
20090312,102.78528827829885
20090313,101.71242123004403
20090314,101.71242123004403
20090315,101.71242123004403
20090316,102.19756956479551
20090317,102.02266265856557
20090318,98.46755238367686
20090319,98.93245826583798
20090320,98.86441912504336
20090321,98.86441912504336
20090322,98.86441912504336
20090323,98.76179021305944
20090324,92.17731890488484
20090325,102.25088192368655
20090326,117.67554262338236
20090327,106.06148668559669
20090328,106.06148668559669
20090329,106.06148668559669
20090330,106.80910518302255
20090331,107.41866919450246
20090401,107.09007890500821
20090402,106.30312113431039
20090403,95.19539260125414
20090404,95.19539260125414
20090405,95.19539260125414
20090406,95.48547955410474
20090407,82.19243672332264
20090408,82.2041568379962
20090409,82.52371206237207
20090410,82.52371206237207
20090411,82.52371206237207
20090412,82.52371206237207
20090413,82.52371206237207
20090414,82.26913996875945
20090415,82.37576064832531
20090416,70.88738158910505
20090417,70.82879606255852
20090418,70.82879606255852
20090419,70.82879606255852
20090420,71.31453657696105
20090421,71.71634879359898
20090424,78.81304334787808
20090425,78.81304334787808
20090426,78.81304334787808
20090428,72.9483028461513
20090430,75.47050316374025
20090504,71.32133363969096
20090505,67.21545038132693
20090506,67.31312018336945
20090507,66.52070126766553
20090508,66.21001165780267
20090509,66.21001165780267
20090510,66.21001165780267
20090511,65.33213756131254
20090514,63.93845273254161
20090521,62.586605913535955
20090525,61.56031992968351
20090527,60.694420445166266
20090528,58.03227356463132
20090529,58.87154206593118
20090530,58.87154206593118
20090531,58.87154206593118
20090604,56.080398185715076
20090611,57.03494807739714
20090612,56.496443309669914
20090613,56.496443309669914
20090614,56.496443309669914
20090615,46.938309856535724
20090617,47.341436289365994
20090622,41.36957207102545
20090624,44.257048192066584
20090625,38.84558789992871
20090626,44.14567147381839
20090627,44.14567147381839
20090628,44.14567147381839
20090629,36.69829871300652
20090703,38.93551954907534
20090704,38.93551954907534
20090705,38.93551954907534
20090706,46.76381828694957
20090707,46.41695375887623
20090716,56.101555626415866
20090723,47.853345790817144
20090724,49.80302090216581
20090725,49.80302090216581
20090726,49.80302090216581
20090727,49.12814471867566
20090728,50.71270515121325
20090729,52.92519746067285
20090730,45.60635453191352
20090731,50.68225315088295
20090801,50.68225315088295
20090802,50.68225315088295
20090803,49.838491683080775
20090804,50.033421993877006
20090805,51.57330814437795
20090806,51.08418356468684
20090807,51.3359892114164
20090808,51.3359892114164
20090809,51.3359892114164
20090810,50.21122871508686
20090811,47.93227595833183
20090812,48.1874491340136
20090813,42.036501971125624
20090814,42.14116743838814
20090815,42.14116743838814
20090816,42.14116743838814
20090817,42.39097988795018
20090818,40.10322597036174
20090819,40.025589712073
20090820,33.864152354180064
20090821,33.907250964340186
20090822,33.907250964340186
20090823,33.907250964340186
20090824,36.08120901073169
20090825,40.37893028152129
20090826,36.22669926493425
20090827,39.98053996053243
20090828,26.818354578215647
20090829,26.818354578215647
20090830,26.818354578215647
20090831,31.34816685339092
20090901,22.97891946091542
20090902,20.389389047797657
20090903,16.996303014918116
20090904,14.67728123545791
20090905,14.67728123545791
20090906,14.67728123545791
20090907,14.489143278306855
20090908,15.774097747869192
20090909,14.317889269681023
20090910,12.792871816988328
20090911,13.106376502709018
20090912,13.106376502709018
20090913,13.106376502709018
20090914,13.190312088521814
20090915,14.160349512360472
20090916,18.3892930494647
