Date,Ecobank Transnational Inc
20071227,0.1402917961295504
20071228,0.14598672185505088
20071229,0.14598672185505088
20071230,0.14598672185505088
20071231,5.520593252647759
20080101,5.520593252647759
20080102,5.974588954697865
20080103,5.975978583945253
20080104,6.219955616520092
20080105,6.219955616520092
20080106,6.219955616520092
20080107,6.961148142455122
20080108,7.090675187908777
20080109,7.17237856093085
20080110,7.055959298478194
20080111,6.695254603336091
20080112,6.695254603336091
20080113,6.695254603336091
20080114,6.9955186107940985
20080115,7.527224802146401
20080116,7.221951588807264
20080117,7.3691952954318065
20080118,7.485781996523375
20080119,7.485781996523375
20080120,7.485781996523375
20080121,7.697906809531783
20080122,7.8206548115265955
20080123,8.154206772259618
20080124,8.324919332445365
20080125,8.394344706102116
20080126,8.394344706102116
20080127,8.394344706102116
20080128,8.821152505153309
20080129,8.922674049204645
20080130,9.028398963374666
20080131,8.698075135827937
20080201,8.70382467389813
20080202,8.70382467389813
20080203,8.70382467389813
20080204,9.238457534001583
20080205,9.217640114521693
20080206,8.886538679458106
20080207,9.039298455428648
20080208,9.497352186091524
20080209,9.497352186091524
20080210,9.497352186091524
20080211,9.5376660780356
20080212,9.459310627919573
20080213,9.55644378272444
20080214,9.311272360459252
20080215,8.967016927944266
20080216,8.967016927944266
20080217,8.967016927944266
20080218,7.317137287436614
20080219,7.3210115413352375
20080220,7.405590763876809
20080221,6.53295160174656
20080222,6.402442203651487
20080223,6.402442203651487
20080224,6.402442203651487
20080225,6.590097279383035
20080226,6.606960053399324
20080227,6.3858923992794505
20080228,8.960011842194962
20080229,8.960011842194962
20080301,8.960011842194962
20080302,8.960011842194962
20080303,8.566885899552807
20080304,8.953672416656813
20080305,8.45111332497677
20080306,8.45111332497677
20080307,7.827175920175487
20080308,7.827175920175487
20080309,7.827175920175487
20080310,8.238156426967631
20080311,8.279370458420576
20080312,7.723029178305509
20080313,7.713774050096231
20080314,7.642001881041099
20080315,7.642001881041099
20080316,7.642001881041099
20080317,6.924071823356396
20080318,6.123216202615586
20080319,6.123216202615586
20080320,7.027807469933715
20080321,7.027807469933715
20080322,7.027807469933715
20080323,7.027807469933715
20080324,7.027807469933715
20080325,7.263305168878952
20080326,8.339771664764012
20080327,8.753678646785598
20080328,9.4856592755699
20080329,9.4856592755699
20080330,9.4856592755699
20080331,9.76700962707931
20080401,10.022684130777954
20080402,9.525200104403872
20080403,9.020296630705307
20080404,9.247840668550705
20080405,9.247840668550705
20080406,9.247840668550705
20080407,9.393066383215514
20080408,9.737066659679163
20080409,9.66081573441423
20080410,9.942944760773633
20080411,9.737065712548592
20080412,9.737065712548592
20080413,9.737065712548592
20080414,14.41113296662432
20080415,14.557580137767316
20080416,15.129396964857277
20080417,15.187980794067018
20080418,15.913555359489965
20080419,15.913555359489965
20080420,15.913555359489965
20080421,16.033327135142397
20080422,15.1390005936346
20080423,15.246826279490424
20080424,16.41784170926756
20080425,15.73085291901382
20080426,15.73085291901382
20080427,15.73085291901382
20080428,14.90873837715213
20080429,15.380295785398355
20080430,16.080742294206555
20080501,16.080742294206555
20080502,16.05098722897369
20080503,16.05098722897369
20080504,16.05098722897369
20080505,17.016482331303273
20080506,16.201284876601846
20080507,16.005721844940922
20080508,16.091555032305678
20080509,15.925451856859356
20080510,15.925451856859356
20080511,15.925451856859356
20080512,16.173627103166545
20080513,16.188130979446466
20080514,16.577967594414392
20080515,17.36029279134335
20080516,18.0030931441923
20080517,18.0030931441923
20080518,18.0030931441923
20080519,18.362928943350752
20080520,16.978493938826922
20080521,17.520283662358597
20080522,17.82103748173651
20080523,18.34583976030513
20080524,18.34583976030513
20080525,18.34583976030513
20080526,18.473887134858035
20080527,18.647213402268036
20080528,18.54857277609115
20080529,18.54857277609115
20080530,18.79768088034842
20080531,18.79768088034842
20080601,18.79768088034842
20080602,19.36071696473853
20080603,19.002525125953728
20080604,18.984575221810978
20080605,18.707885195976996
20080606,21.554789198153728
20080607,21.554789198153728
20080608,21.554789198153728
20080609,21.737069209764503
20080610,21.719186471059878
20080611,20.44141521748388
20080612,19.02249181022523
20080613,19.12168400417131
20080614,19.12168400417131
20080615,19.12168400417131
20080616,19.09540401751556
20080617,20.421068151245745
20080618,20.16525298670924
20080619,21.350832768677375
20080620,22.96890108346944
20080621,22.96890108346944
20080622,22.96890108346944
20080623,25.384515710636098
20080624,27.264703752549273
20080625,28.874421436208216
20080626,28.91600584245584
20080627,28.692460051304224
20080628,28.692460051304224
20080629,28.692460051304224
20080630,34.55889359554214
20080701,32.88957090748648
20080702,33.36086834073993
20080703,33.130507148172676
20080704,33.595808070767326
20080705,33.595808070767326
20080706,33.595808070767326
20080707,32.844914799557486
20080708,33.6169289816566
20080709,33.433680897710005
20080710,33.36659290209567
20080711,33.43924040691065
20080712,33.43924040691065
20080713,33.43924040691065
20080714,35.266434999070675
20080715,34.437264457630356
20080716,35.336462817605245
20080717,35.58028882830425
20080718,37.711576769446886
20080719,37.711576769446886
20080720,37.711576769446886
20080721,38.33182149462883
20080722,40.15112440989883
20080723,41.52678962710867
20080724,37.85472334244876
20080725,37.50756519772137
20080726,37.50756519772137
20080727,37.50756519772137
20080728,35.389897234450004
20080729,35.144301322007024
20080730,33.78482202821562
20080731,35.56441337810219
20080801,36.56206957478629
20080802,36.56206957478629
20080803,36.56206957478629
20080804,37.211342539464944
20080805,35.436126289658084
20080806,35.21152565472694
20080807,35.53861115565773
20080808,38.093015474588206
20080809,38.093015474588206
20080810,38.093015474588206
20080811,38.567946569202256
20080812,38.172572264359054
20080813,38.172572264359054
20080814,41.462964683468094
20080815,42.246353204443274
20080816,42.246353204443274
20080817,42.246353204443274
20080818,42.720574367882804
20080819,43.55039452934563
20080820,43.54805073795088
20080821,43.52738764868085
20080822,42.45930660974476
20080823,42.45930660974476
20080824,42.45930660974476
20080825,43.218410614231914
20080826,44.73209962328251
20080827,44.5591047801578
20080828,42.36423595283422
20080829,43.027869610533735
20080830,43.027869610533735
20080831,43.027869610533735
20080901,42.7393530660378
20080902,42.83586485224842
20080903,42.82122642509853
20080904,43.70576019961652
20080905,44.68150569323838
20080906,44.68150569323838
20080907,44.68150569323838
20080908,46.7351293199561
20080909,47.41745485017142
20080910,47.966901779001354
20080911,49.23151509996199
20080912,49.256254864013485
20080913,49.256254864013485
20080914,49.256254864013485
20080915,52.16002584657499
20080916,52.934355556996046
20080917,54.78909776459421
20080918,56.78743444045034
20080919,58.09315555573612
20080920,58.09315555573612
20080921,58.09315555573612
20080922,62.97598021655772
20080923,64.47798624172682
20080924,65.4174817215232
20080925,66.33202661012143
20080926,65.36295645273303
20080927,65.36295645273303
20080928,65.36295645273303
20080929,65.36295645273303
20080930,65.36295645273303
20081001,65.36295645273303
20081002,69.21044049003396
20081003,70.18547453077838
20081004,70.18547453077838
20081005,70.18547453077838
20081006,74.92305457731182
20081007,78.51774766099861
20081008,80.04900596025682
20081009,80.42471818194282
20081010,80.89954613991667
20081011,80.89954613991667
20081012,80.89954613991667
20081013,82.45874848323517
20081014,72.58650340262116
20081015,73.73191069480016
20081016,83.66751724720056
20081017,83.66751724720056
20081018,83.66751724720056
20081019,83.66751724720056
20081020,85.75886301909381
20081021,88.10468662991896
20081022,88.71672741077933
20081023,90.27009529670181
20081024,91.49983876274092
20081025,91.49983876274092
20081026,91.49983876274092
20081027,93.08644667982867
20081028,97.85440654184384
20081029,100.98219240754857
20081030,100.19882556452883
20081031,102.8874000222086
20081101,102.8874000222086
20081102,102.8874000222086
20081103,108.07869379027902
20081104,110.36417119029696
20081105,115.4665606848071
20081106,114.01728556027741
20081107,108.5809765102614
20081108,108.5809765102614
20081109,108.5809765102614
20081110,109.31396200460239
20081111,106.30067010710225
20081112,103.5207682122761
20081113,102.87197307188639
20081114,99.12708837637682
20081115,99.12708837637682
20081116,99.12708837637682
20081117,94.74023127053358
20081118,91.3290343108544
20081119,99.93367015583308
20081120,110.21475344331282
20081121,111.2593002560943
20081122,111.2593002560943
20081123,111.2593002560943
20081124,116.82998933258628
20081125,122.37830269667907
20081126,120.02648157417244
20081127,126.45870533981322
20081128,122.66246963498644
20081129,122.66246963498644
20081130,122.66246963498644
20081201,128.86938900039468
20081202,138.99074475258394
20081203,154.81310010087861
20081204,162.54280665866065
20081205,163.46120153309735
20081206,163.46120153309735
20081207,163.46120153309735
20081208,163.46120153309735
20081209,163.46120153309735
20081210,169.35947824703572
20081211,184.0208462471018
20081212,184.8681822120405
20081213,184.8681822120405
20081214,184.8681822120405
20081215,182.39353470520516
20081216,180.31626764294626
20081217,181.69621372333157
20081218,180.19049703601553
20081219,186.44924080065846
20081220,186.44924080065846
20081221,186.44924080065846
20081222,191.41024554885362
20081223,189.99902962068225
20081224,189.33180708530207
20081225,189.33180708530207
20081226,189.33180708530207
20081227,189.33180708530207
20081228,189.33180708530207
20081229,188.181429713409
20081230,149.46779220034654
20081231,149.46779220034654
20090101,149.46779220034654
20090102,149.9023850017132
20090103,149.9023850017132
20090104,149.9023850017132
20090105,152.31674091262406
20090106,156.20912675503453
20090107,157.93772484015412
20090108,171.82303957512164
20090109,182.9353210925082
20090110,182.9353210925082
20090111,182.9353210925082
20090112,189.71838470250034
20090113,190.13957508279304
20090114,189.98733315910889
20090115,188.52508898568487
20090116,180.98894331831337
20090117,180.98894331831337
20090118,180.98894331831337
20090119,187.05827444260464
20090120,183.80478842298018
20090121,185.07505422495365
20090122,188.62399903210917
20090123,190.51702718864888
20090124,190.51702718864888
20090125,190.51702718864888
20090126,188.18711157683816
20090127,193.32645134067891
20090128,192.91488555647086
20090129,196.68475088063272
20090130,198.47222015777967
20090131,198.47222015777967
20090201,198.47222015777967
20090202,201.63706594924753
20090203,201.63706594924753
20090204,207.7086696297987
20090205,207.7086696297987
20090206,191.40918055423396
20090207,191.40918055423396
20090208,191.40918055423396
20090209,183.7636354939838
20090210,180.60605875212286
20090211,168.52497358122935
20090212,171.1140730749731
20090213,166.4829874445056
20090214,166.4829874445056
20090215,166.4829874445056
20090216,184.25729070518136
20090217,197.92938836018155
20090218,197.92938836018155
20090219,197.92938836018155
20090220,258.04099652117634
20090221,258.04099652117634
20090222,258.04099652117634
20090223,274.060709027569
20090224,292.7653565511328
20090225,285.36345886734273
20090226,297.851753810604
20090227,279.10918334193855
20090228,279.10918334193855
20090301,279.10918334193855
20090302,292.8752140558359
20090303,314.9455486675829
20090304,331.66608151791917
20090305,353.61717767401444
20090306,356.17668570934717
20090307,356.17668570934717
20090308,356.17668570934717
20090309,355.59310451952985
20090310,353.2442319103524
20090311,350.0496876347382
20090312,350.1752020062323
20090313,366.4909977613584
20090314,366.4909977613584
20090315,366.4909977613584
20090316,378.35613232635455
20090317,412.42773294291504
20090318,439.2767586791841
20090319,472.80148019449
20090320,488.8317442443957
20090321,488.8317442443957
20090322,488.8317442443957
20090323,475.40836890869355
20090324,514.8684003879213
20090325,553.2507955351612
20090326,629.2644769830964
20090327,675.941999446105
20090328,675.941999446105
20090329,675.941999446105
20090330,716.7618575559792
20090331,699.4001253212679
20090401,711.5172731322025
20090402,750.283773992371
20090403,750.09542949045
20090404,750.09542949045
20090405,750.09542949045
20090406,767.7412016011372
20090407,830.7863949904043
20090408,764.4456822678447
20090409,764.4456822678447
20090410,764.4456822678447
20090411,764.4456822678447
20090412,764.4456822678447
20090413,764.4456822678447
20090414,812.1635596577205
20090415,822.8288384650737
20090416,841.4047891986012
20090417,888.5610938936425
20090418,888.5610938936425
20090419,888.5610938936425
20090420,855.8462076437967
20090421,796.9808531342561
20090422,747.0897723912052
20090423,717.6686307714672
20090424,740.575478874927
20090425,740.575478874927
20090426,740.575478874927
20090427,736.494904512929
20090428,673.3975432894824
20090429,693.3545349158424
20090430,693.3545349158424
20090501,693.3545349158424
20090502,693.3545349158424
20090503,693.3545349158424
20090504,720.6284105540786
20090505,755.899924884016
20090506,783.9303017517136
20090507,846.7137281380332
20090508,788.9936175421338
20090509,788.9936175421338
20090510,788.9936175421338
20090511,717.0998312341243
20090512,662.9384454983915
20090513,663.607291919682
20090514,653.5994403075758
20090515,704.0682070162156
20090516,704.0682070162156
20090517,704.0682070162156
20090518,738.2684420903282
20090519,705.0157508740883
20090520,668.5234974298434
20090521,633.1215349746434
20090522,623.1482874554266
20090523,623.1482874554266
20090524,623.1482874554266
20090525,596.6075646791842
20090526,580.8380004604501
20090527,547.4754034983283
20090528,496.0075087293821
20090529,496.0075087293821
20090530,496.0075087293821
20090531,496.0075087293821
20090601,492.96391037773765
20090602,431.9447742089466
20090603,386.23616702834704
20090604,364.5285348820709
20090605,384.978611636742
20090606,384.978611636742
20090607,384.978611636742
20090608,354.2377201483633
20090609,328.05095365445015
20090610,309.3633379026428
20090611,221.54541939130007
20090612,206.57315490947573
20090613,206.57315490947573
20090614,206.57315490947573
20090615,188.95898598096215
20090616,175.97361488760035
20090617,182.06886805711267
20090618,173.42762971590778
20090619,160.4947454742248
20090620,160.4947454742248
20090621,160.4947454742248
20090622,171.36443896252234
20090623,186.21207425355254
20090624,186.21207425355254
20090625,216.57253166918235
20090626,223.19898753877268
20090627,223.19898753877268
20090628,223.19898753877268
20090629,216.14865214636285
20090630,216.14865214636285
20090701,200.8345514429239
20090702,198.10172978581943
20090703,197.14825525594
20090704,197.14825525594
20090705,197.14825525594
20090706,193.358841932484
20090707,212.0772164504452
20090708,206.08373299731247
20090709,196.36336508697
20090710,201.91989848062204
20090711,201.91989848062204
20090712,201.91989848062204
20090713,211.86660951262863
20090714,230.5349528107796
