Date,DongfengSci-Tech Group Co Ltd
20071026,2313.030338361538
20071027,2313.030338361538
20071028,2313.030338361538
20071029,2306.6435778730533
20071030,2315.131228762876
20071031,2344.209178644924
20071101,2376.512155254941
20071102,2292.0246903498128
20071103,2292.0246903498128
20071104,2292.0246903498128
20071105,2235.961488523767
20071106,2138.555520474924
20071107,2189.8583875687445
20071108,2169.783530412255
20071109,2151.625475534126
20071110,2151.625475534126
20071111,2151.625475534126
20071112,2205.2823199696873
20071113,2198.784727713959
20071114,2211.1081642536583
20071115,2203.5479808754544
20071116,2201.503809705688
20071117,2201.503809705688
20071118,2201.503809705688
20071119,2143.437358204917
20071120,2127.569284414157
20071121,2107.9597707146395
20071122,2121.3139003985325
20071123,2106.0330421251374
20071124,2106.0330421251374
20071125,2106.0330421251374
20071126,2160.3587383736776
20071127,2341.17491931057
20071128,2325.2223951921383
20071129,2289.8010444295264
20071130,2263.804142317362
20071201,2250.316043569745
20071202,2250.316043569745
20071203,2093.7801673269955
20071204,2123.4667132624127
20071205,2110.8034587371926
20071206,2118.4940043470892
20071207,2125.0049825461265
20071208,2125.0049825461265
20071209,2125.0049825461265
20071210,2204.1576782793927
20071211,2165.1562457550003
20071212,2154.786745939129
20071213,2157.2030156230517
20071214,2148.9206670656345
20071215,2148.9206670656345
20071216,2148.9206670656345
20071217,2166.069843670938
20071218,2031.0053545809792
20071219,2047.9358373082587
20071220,2065.894443354379
20071221,1994.6806624428284
20071222,1994.6806624428284
20071223,1994.6806624428284
20071224,1973.223905934716
20071225,1941.653521139967
20071226,1911.9423358271288
20071227,1920.764214777417
20071228,1852.3341348687754
20071229,1852.3341348687754
20071230,1852.3341348687754
20071231,1852.3341348687754
20080101,1841.3872300908313
20080102,1702.4733216812567
20080103,1586.928520235348
20080104,1633.6745577914332
20080105,1633.6745577914332
20080106,1633.6745577914332
20080107,1639.0794976444104
20080108,1620.4825866351393
20080109,1752.243700344098
20080110,1827.2891168294561
20080111,1879.370737399708
20080112,1879.370737399708
20080113,1879.370737399708
20080114,1977.6781601923597
20080115,1968.1176793541392
20080116,1913.629706539702
20080117,1874.283884292922
20080118,1891.8725912563725
20080119,1891.8725912563725
20080120,1891.8725912563725
20080121,1870.059922545475
20080122,1927.2218280047027
20080123,1868.2804623046882
20080124,1904.3701636218595
20080125,1942.1275167142683
20080126,1942.1275167142683
20080127,1942.1275167142683
20080128,1963.4967854432587
20080129,1906.152995771249
20080130,1906.5246137112113
20080131,1929.3701035964505
20080201,1856.557924131004
20080202,1856.557924131004
20080203,1856.557924131004
20080204,1828.7802464083288
20080205,1869.7853973481626
20080206,1869.7853973481626
20080207,1869.7853973481626
20080208,1869.7853973481626
20080209,1869.7853973481626
20080210,1869.7853973481626
20080211,1869.7853973481626
20080212,1869.7853973481626
20080213,1808.6373662988055
20080214,1817.4880073141298
20080215,1775.7221300272347
20080216,1775.7221300272347
20080217,1775.7221300272347
20080218,1801.3197881809626
20080219,1883.5389205250735
20080220,1959.1546368151226
20080221,1952.5841912465492
20080222,1942.588171443938
20080223,1942.588171443938
20080224,1942.588171443938
20080225,1946.3301088062906
20080226,1940.3265184190338
20080227,1992.3482318344072
20080228,1982.067133175012
20080229,1987.284967016445
20080301,1976.503811691931
20080302,1976.503811691931
20080303,2011.4494334686703
20080304,1955.6398383273383
20080305,2004.5861834448554
20080306,2029.700043228703
20080307,1968.4708654087208
20080308,1968.4708654087208
20080309,1968.4708654087208
20080310,2010.967927680215
20080311,2016.1797029224153
20080312,2036.3905346950964
20080313,2070.633948968039
20080314,2137.8651119171586
20080315,2137.8651119171586
20080316,2137.8651119171586
20080317,2295.068072521376
20080318,2455.245110030252
20080319,2401.8979342777207
20080320,2403.594435626727
20080321,2376.6000725095532
20080322,2376.6000725095532
20080323,2376.6000725095532
20080324,2428.6403449771356
20080325,2495.191422746117
20080326,2497.5733892935746
20080327,2514.330074080719
20080328,2504.3428446771295
20080329,2504.3428446771295
20080330,2504.3428446771295
20080331,2592.901239576602
20080401,2563.106874543809
20080402,2560.153699244109
20080403,2555.3565866613835
20080404,2555.3565866613835
20080405,2555.3565866613835
20080406,2555.3565866613835
20080407,2534.09315687416
20080408,2503.424788512581
20080409,2541.549745079699
20080410,2377.9863221202936
20080411,2330.631823831177
20080412,2330.631823831177
20080413,2330.631823831177
20080414,2394.11578797912
20080415,2326.562332141456
20080416,2359.201916461988
20080417,2367.306724748609
20080418,2469.1536481830603
20080419,2469.1536481830603
20080420,2469.1536481830603
20080421,2410.242100176018
20080422,2372.9265918738324
20080423,2274.205919870089
20080424,2314.7417416029443
20080425,2421.434638311083
20080426,2421.434638311083
20080427,2421.434638311083
20080428,3866.3949474035126
20080429,2341.534582570623
20080430,2351.3802427899923
20080501,2340.1890432080054
20080502,2340.1890432080054
20080503,2340.1890432080054
20080504,2340.1890432080054
20080505,2427.999969121519
20080506,2519.857966312107
20080507,2511.8358934205653
20080508,2505.3061422318738
20080509,2490.4588097924175
20080510,2490.4588097924175
20080511,2490.4588097924175
20080512,2517.8141946853843
20080513,2516.6526619297965
20080514,2504.6204946036837
20080515,2424.541736311664
20080516,2319.3547239942523
20080517,2319.3547239942523
20080518,2319.3547239942523
20080519,2395.674102713546
20080520,2303.559539061422
20080521,2241.1974969563475
20080522,2262.7055429231777
20080523,2284.862516148436
20080524,2284.862516148436
20080525,2284.862516148436
20080526,2275.3005952355825
20080527,2252.36676111693
20080528,2232.1815860577894
20080529,2221.670174474285
20080530,2207.877348938786
20080531,2207.877348938786
20080601,2197.8128667212886
20080602,2176.5850228485942
20080603,2176.3081831432287
20080604,2198.0661987464164
20080605,2162.0637620498346
20080606,2155.873924836528
20080607,2155.873924836528
20080608,2155.873924836528
20080609,2155.873924836528
20080610,2168.3104663988165
20080611,2232.030567478968
20080612,2241.999450150717
20080613,2198.526106008336
20080614,2198.526106008336
20080615,2198.526106008336
20080616,2186.3745746978366
20080617,2264.1328264698286
20080618,2233.496049859752
20080619,2263.133784341582
20080620,2306.4412935835253
20080621,2306.4412935835253
20080622,2306.4412935835253
20080623,2342.0019691589396
20080624,2306.4527224985954
20080625,2277.4912535415333
20080626,2250.5387762782443
20080627,2242.863501314243
20080628,2242.863501314243
20080629,2242.863501314243
20080630,2252.710600476494
20080701,2205.6113116016845
20080702,2175.7729151003255
20080703,2157.1871641658204
20080704,2135.638575789985
20080705,2135.638575789985
20080706,2135.638575789985
20080707,2112.544391508418
20080708,2016.3406377317785
20080709,1970.0430019057724
20080710,1993.633266405814
20080711,1987.02107133947
20080712,1987.02107133947
20080713,1987.02107133947
20080714,1901.296214431308
20080715,1813.8523757901278
20080716,1738.8969695839648
20080717,1745.8157590412573
20080718,1680.2122157596555
20080719,1680.2122157596555
20080720,1680.2122157596555
20080721,1597.035943886492
20080722,1528.8275135414176
20080723,1453.9947539569512
20080724,1448.299307188564
20080725,1375.6049041572694
20080726,1375.6049041572694
20080727,1375.6049041572694
20080728,1417.9712440611074
20080729,1477.240201060339
20080730,1482.7305095390884
20080731,1487.2128444766636
20080801,1427.8910711339279
20080802,1427.8910711339279
20080803,1427.8910711339279
20080804,1348.7310683327805
20080805,1403.628426261097
20080806,1368.874636418682
20080807,1377.804451095353
20080808,1422.3930207713763
20080809,1422.3930207713763
20080810,1422.3930207713763
20080811,1460.682289706991
20080812,1428.3962637478248
20080813,1363.5501684849748
20080814,1334.029360473518
20080815,1322.5374418792821
20080816,1322.5374418792821
20080817,1322.5374418792821
20080818,1366.0998794459417
20080819,1398.4682827305455
20080820,1340.0376989681458
20080821,1360.8639772059414
20080822,1380.623883782627
20080823,1380.623883782627
20080824,1380.623883782627
20080825,1375.1806038900352
20080826,1428.1519825573116
20080827,1515.6821672802055
20080828,1492.3376397190677
20080829,1443.6582459161673
20080830,1443.6582459161673
20080831,1443.6582459161673
20080901,1412.3673817086622
20080902,1406.1608028600306
20080903,1421.7039806861908
20080904,1409.041577750011
20080905,1431.6167915858275
20080906,1431.6167915858275
20080907,1431.6167915858275
20080908,1477.5657658042296
20080909,1435.2044476684982
20080910,1437.0445464221339
20080911,1482.8369456780667
20080912,1543.3660957675288
20080913,1543.3660957675288
20080914,1543.3660957675288
20080915,1543.3660957675288
20080916,1588.6200400714088
20080917,1642.1656562676574
20080918,1702.8870137266663
20080919,1644.0191219790581
20080920,1644.0191219790581
20080921,1644.0191219790581
20080922,1580.8922984861065
20080923,1595.628370928257
20080924,1547.5842540886038
20080925,1517.4776050118169
20080926,1516.3258209464295
20080927,1516.3258209464295
20080928,1516.3258209464295
20080929,1516.3258209464295
20080930,1516.3258209464295
20081001,1510.0087072721278
20081002,1510.0087072721278
20081003,1510.0087072721278
20081004,1510.0087072721278
20081005,1510.0087072721278
20081006,1486.2643123975042
20081007,1536.0721476649735
20081008,1581.0330833876874
20081009,1608.7480278661922
20081010,1661.5107029234362
20081011,1661.5107029234362
20081012,1661.5107029234362
20081013,1674.041697778267
20081014,1742.2229454946296
20081015,1764.2878786658302
20081016,1819.602927774042
20081017,1853.4751678574385
20081018,1853.4751678574385
20081019,1853.4751678574385
20081020,1894.628020969058
20081021,1971.412089429135
20081022,2026.4558170266648
20081023,2089.115042195962
20081024,2026.6601266899072
20081025,2026.6601266899072
20081026,2026.6601266899072
20081027,2085.8713643860065
20081028,2170.2244406928135
20081029,2128.571609061935
20081030,2990.183378722623
20081031,2952.8329163369212
20081101,2942.1240541147095
20081102,2942.1240541147095
20090731,52.3826947230406
20090801,52.068309185434785
20090802,52.068309185434785
20090803,52.547609727680566
20090804,52.76437736471491
20090805,53.34394751172325
20090806,54.244200235570034
20090807,56.97424016291019
20090808,56.97424016291019
20090809,56.97424016291019
20090810,56.69320781454178
20090811,54.98509832467577
20090812,54.85391543853501
20090813,55.701637751682995
20090814,58.741398209938275
20090815,58.741398209938275
20090816,58.741398209938275
20090817,61.21355848052556
20090818,64.290688990992
20090819,67.1175801388469
20090820,65.80577341714923
20090821,67.21087511623143
20090822,67.21087511623143
20090823,67.21087511623143
20090824,64.19363017995778
20090825,65.73759206508333
20090826,64.56519692439933
20090827,64.06787242877917
20090828,65.29592539352763
20090829,65.29592539352763
20090830,65.29592539352763
20090831,324.42243521879607
20090901,346.01251719518535
20090902,368.57356927041764
20090903,371.7726263720888
20090904,379.20407281462303
20090905,379.20407281462303
20090906,379.20407281462303
20090907,418.9684270171893
20090908,430.3142287749112
20090909,444.5008895335704
20090910,462.20967045264655
20090911,476.8305980898321
20090912,476.8305980898321
20090913,476.8305980898321
20090914,509.55020743672765
20090915,519.135311848652
20090916,554.3591225205926
20090917,571.2358068738017
20090918,601.6557575564128
20090919,601.6557575564128
20090920,601.6557575564128
20090921,626.7476776877444
20090922,645.5607116209552
20090923,667.5847690947659
20090924,678.3548134209731
20090925,680.6110235547256
20090926,680.6110235547256
20090927,680.6110235547256
20090928,740.768891497758
20090929,778.697713383418
20090930,764.4639037629158
20091001,761.4535040005093
20091002,761.4535040005093
20091003,761.4535040005093
20091004,761.4535040005093
20091005,761.4535040005093
20091006,761.4535040005093
20091007,761.4535040005093
20091008,761.4535040005093
20091009,910.2878746968165
20091010,910.2878746968165
20091011,910.2878746968165
20091012,966.1121212942751
20091013,947.1407647651052
20091014,987.2148302489118
20091015,989.0521907950651
20091016,1045.6733804841529
20091017,1045.6733804841529
20091018,1045.6733804841529
20091019,1079.5069755034838
20091020,1099.9089979198989
20091021,1139.659647328936
20091022,1176.544106243432
20091023,1193.9262701640216
20091024,1193.9262701640216
20091025,1193.9262701640216
20091026,1285.393809470482
20091027,1385.649029686884
20091028,283.2749326299638
20091029,279.41343750649474
20091030,269.36654498196214
20091031,269.36654498196214
20091101,268.33016855592865
20091102,267.6204659866654
20091103,261.01154651775477
20091104,263.2125100735636
20091105,260.97004034453187
20091106,259.3751922497474
20091107,259.3751922497474
20091108,259.3751922497474
20091109,256.537574675841
20091110,249.32662763141485
20091111,251.81069123911996
20091112,242.0480293804785
20091113,228.52753218198168
20091114,228.52753218198168
20091115,228.52753218198168
20091116,229.37524512640059
20091117,222.91518410581207
20091118,224.19543285728093
20091119,216.69323833805905
20091120,219.76043787146693
20091121,219.76043787146693
20091122,219.76043787146693
20091123,219.00540298728197
20091124,228.5453858468131
20091125,227.37408567090313
20091126,212.81829993735388
20091127,214.7084538300191
20091128,214.7084538300191
20091129,214.7084538300191
20091130,209.27736161186368
20091201,206.62482727357073
20091202,207.21319715232886
20091203,203.8686780076051
20091204,208.75615473539426
20091205,208.75615473539426
20091206,208.75615473539426
20091207,206.00296531585144
20091208,201.00503121340236
20091209,204.82368967695677
20091210,203.87820266183664
20091211,207.44158094649097
20091212,207.44158094649097
20091213,207.44158094649097
20091214,213.39947516626697
20091215,215.15539166201282
20091216,219.29066873244443
20091217,219.05298396345233
20091218,210.17243410879087
20091219,210.17243410879087
20091220,210.17243410879087
20091221,208.48556075610665
20091222,212.7021200686719
20091223,214.18721105843215
20091224,214.58817911849889
20091225,216.20213345480707
20091226,216.20213345480707
20091227,216.20213345480707
20091228,216.0441540906984
20091229,216.10164393830658
20091230,218.7419864367392
20091231,213.06278351424257
20100101,212.28858381419155
20100102,212.28858381419155
20100103,212.28858381419155
20100104,210.3723481377326
20100105,208.45944490729747
20100106,207.20203273002423
20100107,211.77017986422473
20100108,210.94934376612892
20100109,210.94934376612892
20100110,210.94934376612892
20100111,211.85547295828863
20100112,211.52927894412053
20100113,212.63348544463943
20100114,209.31197844353522
20100115,209.40904150083136
20100116,209.40904150083136
20100117,209.40904150083136
20100118,202.81568991223799
20100119,202.06925880872808
20100120,203.27773702705693
20100121,200.72424843474838
20100122,206.93322218237492
20100123,206.93322218237492
20100124,206.93322218237492
20100125,210.415758021954
20100126,213.45689485993051
20100127,209.87243878812447
20100128,207.43281119556235
20100129,204.85924150390105
20100130,204.85924150390105
20100131,204.85924150390105
20100201,205.95180162218813
20100202,205.7420626368239
20100203,204.1544527914199
20100204,202.12989957330117
20100205,207.3859296629783
20100206,207.3859296629783
20100207,207.3859296629783
20100208,201.78396279084302
20100209,202.57025758914344
20100210,198.42936599263928
20100211,196.0674882397824
20100212,193.73288351394368
20100213,193.73288351394368
20100214,193.73288351394368
20100215,193.73288351394368
20100216,193.73288351394368
20100217,193.73288351394368
20100218,193.73288351394368
20100219,193.73288351394368
20100220,193.73288351394368
20100221,193.73288351394368
20100222,192.8103291195176
20100223,188.69412742249517
20100224,190.9376372469915
20100225,183.52116004154945
20100226,184.50027232568476
20100227,184.50027232568476
20100228,184.50027232568476
20100301,186.1642028662544
20100302,185.35573878303654
20100303,186.1977065974166
20100304,182.93258202534582
20100305,183.59457390036044
20100306,183.59457390036044
20100307,183.59457390036044
20100308,184.2822180593535
20100309,186.96949350741943
20100310,185.42483105727234
20100311,185.41054970967383
20100312,183.94216015015786
20100313,183.94216015015786
20100314,183.94216015015786
20100315,181.73151223068146
20100316,179.38779467271127
20100317,172.5045490557439
20100318,172.83024108873553
20100319,170.3834813100359
20100320,170.3834813100359
20100321,170.3834813100359
20100322,169.58793182868004
20100323,170.56836974298815
20100324,170.29445949253616
20100325,171.79621132077534
20100326,169.74994596063394
20100327,169.74994596063394
20100328,169.74994596063394
20100329,168.6155551674915
20100330,168.50266615149798
20100331,165.3065139957391
20100401,163.9122353634761
20100402,164.0336047054465
20100403,164.0336047054465
20100404,164.0336047054465
20100405,164.0336047054465
20100406,166.22429765912474
20100407,165.26330050674503
20100408,168.3493763019957
20100409,167.18850494606156
20100410,167.18850494606156
20100411,167.18850494606156
20100412,165.6894381507534
20100413,166.39891885761406
20100414,166.49008917062272
20100415,166.05282713603734
20100416,164.0479738759321
20100417,164.0479738759321
20100418,164.0479738759321
20100419,168.7224312577288
20100420,167.19978713619693
20100421,168.9935101125983
20100422,172.09738846763014
20100423,178.05361377658596
20100424,178.05361377658596
20100425,178.05361377658596
20100426,178.9660695615754
20100427,184.03639764735664
20100428,181.39366677508158
20100429,906.3619992440067
20100430,455.7060196180146
20100501,454.22981172212803
20100502,454.22981172212803
20100503,454.22981172212803
20100504,479.56975105944156
20100505,490.2507456860908
20100506,507.298374571895
20100507,530.6985885414831
20100508,530.6985885414831
20100509,530.6985885414831
20100510,563.7873466817276
20100511,563.0536173446897
20100512,580.6468118083903
20100513,576.5821711043893
20100514,565.2347462748669
20100515,565.2347462748669
20100516,565.2347462748669
20100517,593.1742532807491
20100518,613.115193652044
20100519,637.3427897368326
20100520,660.3589406749587
20100521,674.9851841650845
20100522,674.9851841650845
20100523,674.9851841650845
20100524,664.4419937681753
20100525,655.6674584752078
20100526,660.3438310544673
20100527,636.9116270994131
20100528,643.3370287578575
20100529,643.3370287578575
20100530,643.3370287578575
20100531,673.2645541224201
20100601,669.2877410208574
20100602,647.084610683879
20100603,639.1552463727168
20100604,642.7402597689176
20100605,642.7402597689176
20100606,642.7402597689176
20100607,659.8529980878394
20100608,649.7186560455227
20100609,641.4250099419926
20100610,649.9797118158504
20100611,650.9505400939046
20100612,650.9505400939046
20100613,650.9505400939046
20100614,650.9505400939046
20100615,650.9505400939046
20100616,650.9505400939046
20100617,680.52868289604
20100618,700.7467923022169
20100619,700.7467923022169
20100620,700.7467923022169
20100621,684.5489848711452
20100622,685.481021819695
20100623,680.8450792326835
20100624,660.9357495774459
20100625,672.217956138525
20100626,672.217956138525
20100627,672.217956138525
20100628,692.4294906227386
20100629,714.3589609923781
20100630,731.1819694094703
20100701,720.6153629546257
20100702,715.461982693512
20100703,715.461982693512
20100704,715.461982693512
20100705,723.5455602153086
20100706,714.0688985165791
20100707,717.6216346952089
20100708,720.5040899970727
20100709,715.3704267865503
20100710,715.3704267865503
20100711,715.3704267865503
20100712,708.1229007856506
20100713,729.6788831061962
20100714,727.5524724285887
20100715,735.1698447190903
20100716,732.9399278317229
20100717,732.9399278317229
20100718,732.9399278317229
20100719,734.1428903141726
20100720,732.8076883005685
20100721,727.1385276291454
20100722,725.6934543245046
20100723,727.7439294120571
20100724,727.7439294120571
20100725,727.7439294120571
20100726,742.0353193444909
20100727,744.8233264866119
20100728,739.3062154865063
20100729,752.2791049293212
20100730,754.6344355697578
20100731,754.6344355697578
20100801,752.5006666652092
20100802,721.2515383103868
20100803,726.9951710038756
20100804,727.2031079176736
20100805,727.4479928578952
20100806,726.7182476028952
20100807,726.7182476028952
20100808,726.7182476028952
20100809,718.0095693725413
20100810,724.0244162153048
20100811,713.5263943227641
20100812,723.6726543615066
20100813,717.7944144443776
20100814,717.7944144443776
20100815,717.7944144443776
20100816,704.2475968219122
20100817,712.5949426407503
20100818,712.7176242394689
20100819,712.0419762334939
20100820,694.2119643245187
20100821,694.2119643245187
20100822,694.2119643245187
20100823,709.6562606102465
20100824,681.2959219108324
20100825,683.9839373468133
20100826,669.6241242157574
20100827,668.492168335414
20100828,668.492168335414
20100829,668.492168335414
20100830,654.4847095205539
20100831,572.7946573043997
20100901,580.6129090531075
20100902,578.633354806104
20100903,571.8101482140702
20100904,571.8101482140702
20100905,571.8101482140702
20100906,556.4205138404961
20100907,552.1818298046923
20100908,542.1007337089011
20100909,546.0652663278411
20100910,542.5287637188968
20100911,542.5287637188968
20100912,542.5287637188968
20100913,525.4205640572625
20100914,524.1225039256888
20100915,526.5274790997751
20100916,530.584327190623
20100917,529.8021038142049
20100918,529.8021038142049
20100919,529.8021038142049
20100920,525.5376631778624
20100921,516.755547582164
20100922,516.755547582164
20100923,516.755547582164
20100924,516.755547582164
20100925,516.755547582164
20100926,516.755547582164
20100927,502.4230667379766
20100928,506.5907498339849
20100929,497.4007690751653
20100930,490.8162151611033
20101001,489.4085043956823
20101002,489.4085043956823
20101003,489.4085043956823
20101004,489.4085043956823
20101005,489.4085043956823
20101006,489.4085043956823
20101007,489.4085043956823
20101008,502.5044696220053
20101009,502.5044696220053
20101010,502.5044696220053
20101011,510.30905726056454
20101012,507.8882634912344
20101013,499.185689968762
20101014,515.029585321194
20101015,517.5712129333817
20101016,517.5712129333817
20101017,517.5712129333817
20101018,546.4143240215923
20101019,535.9145674960045
20101020,538.1855980627946
20101021,533.6001062582592
20101022,531.6964887659904
20101023,531.6964887659904
20101024,531.6964887659904
20101025,536.0820170294672
20101026,542.8096521349106
20101027,545.7864516738505
20101028,544.9803204362678
20101029,556.3694634674633
20101030,556.3694634674633
20101031,556.3694634674633
20101101,567.2172505429942
20101102,574.3754328371625
20101103,574.9504470149088
20101104,573.8063230389558
20101105,568.4257227134178
20101106,568.4257227134178
20101107,568.4257227134178
20101108,550.2809804239682
20101109,543.1857421925547
20101110,560.0438422774787
20101111,546.8562941065315
20101112,558.0825971921985
20101113,558.0825971921985
20101114,558.0825971921985
20101115,541.3683834149194
20101116,539.0250881254747
20101117,556.2410889044793
20101118,570.1272569799211
20101119,563.889256957873
20101120,563.889256957873
20101121,563.889256957873
20101122,577.0675544432421
20101123,582.6324379370785
20101124,564.3471597826726
20101125,549.8917453263707
20101126,568.7141918563403
20101127,568.7141918563403
20101128,568.7141918563403
20101129,568.8435951701658
20101130,575.3648611833623
20101201,575.3092507470607
20101202,580.640101613875
20101203,580.5395282073591
20101204,580.5395282073591
20101205,580.5395282073591
20101206,594.0158690090248
20101207,600.3041002929136
20101208,607.444468688764
20101209,610.7280436126185
20101210,612.3955097173838
20101211,612.3955097173838
20101212,612.3955097173838
20101213,617.7054220621155
20101214,616.7111282198446
20101215,622.1022150656014
20101216,621.9451856144121
20101217,628.183870584982
20101218,628.183870584982
20101219,628.183870584982
20101220,649.8974616960148
20101221,654.0767198524475
20101222,671.7476722854615
20101223,672.3264315824133
20101224,673.2859675072247
20101225,673.2859675072247
20101226,673.2859675072247
20101227,657.6394820711499
20101228,666.8277492861804
20101229,639.3999596322074
20101230,644.6729876067255
20101231,643.8103366260918
20110101,642.0365262593695
20110102,642.0365262593695
20110103,642.0365262593695
20110104,656.3267133799668
20110105,655.8352241359927
20110106,670.1359009139264
20110107,651.7440394332832
20110108,651.7440394332832
20110109,651.7440394332832
20110110,658.9484772309769
20110111,683.5977436931715
20110112,688.8936769441246
20110113,698.0795554116861
20110114,699.8381128064174
20110115,699.8381128064174
20110116,699.8381128064174
20110117,713.634418217587
20110118,717.3721572558504
20110119,716.6904428292318
20110120,734.7090056906183
20110121,724.1094456691718
20110122,724.1094456691718
20110123,724.1094456691718
20110124,736.4160788000731
20110125,752.4751945073406
20110126,758.9404574961056
20110127,778.8829681391276
20110128,792.4451385588524
20110129,792.4451385588524
20110130,792.4451385588524
20110131,795.9129306855808
20110201,805.3324714289298
20110202,805.3324714289298
20110203,805.3324714289298
20110204,805.3324714289298
20110205,805.3324714289298
20110206,805.3324714289298
20110207,805.3324714289298
20110208,805.3324714289298
20110209,796.5451989573347
20110210,798.6489926200372
20110211,792.4052414372512
20110212,792.4052414372512
20110213,792.4052414372512
20110214,803.4499998952537
20110215,815.4617787916735
20110216,818.895094100701
20110217,834.4280669973364
20110218,840.9775357409477
20110219,840.9775357409477
20110220,840.9775357409477
20110221,860.4026021096034
20110222,885.9800028298372
20110223,906.3984229545473
20110224,888.5153537964516
20110225,894.5075314553105
20110226,894.5075314553105
20110227,894.5075314553105
20110228,914.1964039365806
20110301,906.3716160888963
20110302,919.6344283780512
20110303,929.024245322033
20110304,929.8350603353098
20110305,929.8350603353098
20110306,929.8350603353098
20110307,933.5678363062651
20110308,932.0329278005421
20110309,935.3074691858512
20110310,940.1076578646954
20110311,950.846165732853
20110312,950.846165732853
20110313,950.846165732853
20110314,946.6882312659696
20110315,954.1783247053171
20110316,965.6339765780492
20110317,979.6671915023675
20110318,986.285743846265
20110319,986.285743846265
20110320,986.285743846265
20110321,983.8712824584712
20110322,1005.4723273083539
20110323,1003.5905275361985
20110324,1017.5150531119405
20110325,1022.9786931245881
20110326,1022.9786931245881
20110327,1022.9786931245881
20110328,1047.7957562718614
20110329,1039.010991356617
20110330,1056.6012029207961
20110331,1065.025617933189
20110401,1072.9289093912728
20110402,1072.9289093912728
20110403,1072.9289093912728
20110404,1072.9289093912728
20110405,1072.9289093912728
20110406,1047.3644573489803
20110407,1053.5721479636593
20110408,1053.510416902734
20110409,1053.510416902734
20110410,1053.510416902734
20110411,1042.4720328811973
20110412,1038.0141902457813
20110413,1034.5447722238132
20110414,1028.7286717675113
20110415,1009.624594896089
20110416,1009.624594896089
20110417,1009.624594896089
20110418,1011.8502764330764
20110419,1027.6412349002223
20110420,1019.8064425699039
20110421,1016.4437071509443
20110422,1014.6666422583218
20110423,1014.6666422583218
20110424,1014.6666422583218
20110425,1010.3360810325379
20110426,1011.9340951624654
20110427,671.3365979018226
20110428,704.2832318902466
20110429,437.33200712760856
20110430,437.33200712760856
20110501,436.15891522611895
20110502,436.15891522611895
20110503,433.4263216249291
20110504,442.3672392400207
20110505,438.659785914043
20110506,442.975200535699
20110507,442.975200535699
20110508,442.975200535699
20110509,443.99233553289173
20110510,441.36852419594976
20110511,443.07123042474325
20110512,448.259205042462
20110513,443.5578295016995
20110514,443.5578295016995
20110515,443.5578295016995
20110516,449.39832925590326
20110517,464.5251245227917
20110518,460.4659854354755
20110519,465.55655427129557
20110520,467.5132891877121
20110521,467.5132891877121
20110522,467.5132891877121
20110523,486.8207565962877
20110524,474.99962818594395
20110525,489.3821649051929
20110526,489.61035609591414
20110527,501.6379415921036
20110528,501.6379415921036
20110529,501.6379415921036
20110530,526.7728085836352
20110531,494.4752779758798
20110601,508.22054790743954
20110602,507.8038607633054
20110603,505.355966105232
20110604,505.355966105232
20110605,505.355966105232
20110606,505.355966105232
20110607,499.349566094965
20110608,491.1720518594571
20110609,509.9843365841376
20110610,539.8609746666411
20110611,539.8609746666411
20110612,539.8609746666411
20110613,563.1235775478801
20110614,531.9677441088401
20110615,508.2310357668709
20110616,526.0747623147213
20110617,507.19908169850794
20110618,507.19908169850794
20110619,507.19908169850794
20110620,516.748675335014
20110621,500.7093195807799
20110622,503.30822814082137
20110623,505.331632183637
20110624,494.9254858568875
20110625,494.9254858568875
20110626,494.9254858568875
20110627,484.3771903978839
20110628,484.7855738437959
20110629,487.998708476867
20110630,491.43847375119276
20110701,493.0397950204634
20110702,493.0397950204634
20110703,493.0397950204634
20110704,477.6141934418575
20110705,470.01634787859814
20110706,443.1143995004488
20110707,432.65531031949735
20110708,432.0212190905254
20110709,432.0212190905254
20110710,432.0212190905254
20110711,429.34550397141095
20110712,445.122019911356
20110713,422.6959389090883
20110714,404.1200205433652
20110715,412.40570086128963
20110716,412.40570086128963
20110717,412.40570086128963
20110718,414.84340581732044
20110719,413.25464918924297
20110720,387.54182750446273
20110721,372.1702575240011
20110722,370.764499183801
20110723,370.764499183801
20110724,370.764499183801
20110725,387.639188732611
20110726,383.68577786317525
20110727,363.65441221198284
20110728,362.41259073619
20110729,380.94851175909827
20110730,380.94851175909827
20110731,380.94851175909827
20110801,377.9179696894403
20110802,369.5389684997278
20110803,350.54342629678615
20110804,356.30944722509605
20110805,351.5259144053106
20110806,351.5259144053106
20110807,351.5259144053106
20110808,364.91040925615147
20110809,371.4995230401395
20110810,360.8733995670468
20110811,357.18119904697
20110812,360.40386545950156
20110813,360.40386545950156
20110814,360.40386545950156
20110815,358.7918859741587
20110816,362.8729012273057
20110817,371.0353956473811
20110818,384.79564538331476
20110819,381.5508138158472
20110820,381.5508138158472
20110821,381.5508138158472
20110822,397.21447116923673
20110823,376.0677316061078
20110824,374.8552835206847
20110825,373.9371983471368
20110826,378.3549373443027
20110827,378.3549373443027
20110828,378.3549373443027
20110829,456.44949595122114
20110830,452.85371700225875
20110831,453.22704094017007
20110901,444.7213714738444
20110902,443.4512611567787
20110903,443.4512611567787
20110904,443.4512611567787
20110905,456.44236821818544
20110906,446.9579596248696
20110907,442.3393106991367
20110908,441.6700053685361
20110909,438.6113396716938
20110910,438.6113396716938
20110911,438.6113396716938
