Date,Beijing Zodi Investment Co Ltd
20080418,19.53070535596407
20080419,19.53070535596407
20080420,19.53070535596407
20080421,19.811407452287014
20080422,10.259599025140295
20080423,9.501317370862782
20080424,8.899714910537428
20080425,8.123442834096803
20080426,8.123442834096803
20080427,8.123442834096803
20080428,7.698077272385752
20080429,7.715756617938764
20080430,7.357814277786268
20080501,7.284275877694068
20080502,7.284275877694068
20080503,7.284275877694068
20080504,7.284275877694068
20080505,6.6362815524820915
20080506,6.751066004949216
20080507,7.146553881024152
20080508,6.701216819228828
20080509,6.586906851498997
20080510,6.586906851498997
20080511,6.586906851498997
20080512,6.654693655443051
20080513,7.038348915273471
20080514,6.870362055665177
20080515,7.0346553643761425
20080516,7.175412115929644
20080517,7.175412115929644
20080518,7.175412115929644
20080519,7.305084012818006
20080520,7.181971521423931
20080521,6.594131631013428
20080522,6.691986058186438
20080523,6.9163133327578175
20080524,6.9163133327578175
20080525,6.9163133327578175
20080526,6.986539533354318
20080527,6.874281100424366
20080528,6.851213961995834
20080529,6.834408425200687
20080530,7.136272904569028
20080531,7.136272904569028
20080601,7.066883810233952
20080602,6.880962211943258
20080603,7.052896466296027
20080604,7.082087805673182
20080605,7.210429792392611
20080606,7.150959378494446
20080607,7.150959378494446
20080608,7.150959378494446
20080609,7.150959378494446
20080610,7.505954664018197
20080611,8.09698382738569
20080612,8.173044875691339
20080613,8.535592164792904
20080614,8.535592164792904
20080615,8.535592164792904
20080616,8.855841696207715
20080617,9.621645065682303
20080618,8.983686654000229
20080619,9.660927812811797
20080620,10.056859789665507
20080621,10.056859789665507
20080622,10.056859789665507
20080623,10.523334113246158
20080624,10.11367089587119
20080625,9.386104038369762
20080626,8.579586980638052
20080627,8.457934069265525
20080628,8.457934069265525
20080629,8.457934069265525
20080630,8.638715545510026
20080701,8.718020114990106
20080702,8.446474072718303
20080703,7.740363394217394
20080704,7.811371528367462
20080705,7.811371528367462
20080706,7.811371528367462
20080707,7.489948275527018
20080708,7.553778844507651
20080709,7.257817189514335
20080710,6.955196367849556
20080711,6.783038235174142
20080712,6.783038235174142
20080713,6.783038235174142
20080714,6.686967882357192
20080715,6.776311682956356
20080716,7.400120514722269
20080717,7.847919675208566
20080718,7.339736290421428
20080719,7.339736290421428
20080720,7.339736290421428
20080721,6.787516431097421
20080722,6.814750099767127
20080723,6.872147610892913
20080724,6.49826866913269
20080725,6.5523660417909575
20080726,6.5523660417909575
20080727,6.5523660417909575
20080728,6.378787295260398
20080729,6.546660794896648
20080730,6.475301047412569
20080731,6.782627866984047
20080801,6.553481463905236
20080802,6.553481463905236
20080803,6.553481463905236
20080804,6.598368701373604
20080805,6.687978537279699
20080806,6.609252950740627
20080807,6.552990520521427
20080808,11.950541720384999
20080809,11.950541720384999
20080810,11.950541720384999
20080811,12.985527722047586
20080812,13.580413317926354
20080813,13.142781351562508
20080814,13.108602228114261
20080815,13.3571058275201
20080816,13.3571058275201
20080817,13.3571058275201
20080818,14.646377995627734
20080819,14.521677560845955
20080820,13.38515635614978
20080821,13.57985465777671
20080822,14.010490025885233
20080823,14.010490025885233
20080824,14.010490025885233
20080825,14.09936289290981
20080826,14.908385457911734
20080827,14.693746118864752
20080828,14.823518157756231
20080829,14.362904111983351
20080830,14.362904111983351
20080831,14.362904111983351
20080901,14.730421433221597
20080902,14.785570935463205
20080903,14.92075325974038
20080904,14.753146624895216
20080905,15.827033241025754
20080906,15.827033241025754
20080907,15.827033241025754
20080908,17.341243214515757
20080909,17.60331045028233
20080910,17.767240127546266
20080911,18.953594120785958
20080912,18.911276158555307
20080913,18.911276158555307
20080914,18.911276158555307
20080915,18.911276158555307
20080916,18.71476319578634
20080917,20.22447224371316
20080918,20.168983273226992
20080919,18.727984036089016
20080920,18.727984036089016
20080921,18.727984036089016
20080922,17.364526885722302
20080923,18.981075868985286
20080924,18.75760448302833
20080925,18.32871915787893
20080926,17.50828495620654
20080927,17.50828495620654
20080928,17.50828495620654
20080929,17.50828495620654
20080930,17.50828495620654
20081001,17.363143800479587
20081002,17.363143800479587
20081003,17.363143800479587
20081004,17.363143800479587
20081005,17.363143800479587
20081006,18.982459096270734
20081007,18.734496537533293
20081008,19.186747820660923
20081009,19.649948995545042
20081010,20.408663072619696
20081011,20.408663072619696
20081012,20.408663072619696
20081013,19.52419351211403
20081014,19.84499392896958
20081015,19.61935552069996
20081016,20.052045900546595
20081017,19.276813013502018
20081018,19.276813013502018
20081019,19.276813013502018
20081020,22.931341177149847
20081021,23.787064285293113
20081022,24.801674080115088
20081023,24.19601525480698
20081024,25.349700408785974
20081025,25.349700408785974
20081026,25.349700408785974
20081027,27.822440208164082
20081028,28.414801874077845
20081029,30.368755923859265
20081030,31.684441900916635
20081031,31.682900593715335
20081101,31.437355452141244
20081102,31.437355452141244
20081103,32.369287387159915
20081104,32.894722713186276
20081105,32.99482128717392
20081106,33.40309311196697
20081107,33.57919077959324
20081108,33.57919077959324
20081109,33.57919077959324
20081110,34.17164807119959
20081111,32.62598611604759
20081112,31.837695381533152
20081113,31.094154821457916
20081114,28.996572717595523
20081115,28.996572717595523
20081116,28.996572717595523
20081117,28.83150373561196
20081118,31.484526808514076
20081119,30.02475027502682
20081120,27.777533604179776
20081121,26.819149124772043
20081122,26.819149124772043
20081123,26.819149124772043
20081124,29.6900975735858
20081125,29.98265084297959
20081126,29.83735317594086
20081127,32.319303791083364
20081128,34.916014514419444
20081129,34.916014514419444
20081130,34.916014514419444
20081201,34.40526454281863
20081202,34.561947787907684
20081203,33.015468752576
20081204,33.11624357255211
20081205,30.797666296255947
20081206,30.797666296255947
20081207,30.797666296255947
20081208,28.680275661469796
20081209,29.817740515869296
20081210,28.420154974749707
20081211,28.510113295677836
20081212,30.517179278736112
20081213,30.517179278736112
20081214,30.517179278736112
20081215,29.785668102979525
20081216,27.668781907659756
20081217,28.24802206021308
20081218,27.851452806624913
20081219,27.834263813311562
20081220,27.834263813311562
20081221,27.834263813311562
20081222,29.08050365413807
20081223,32.054118615310664
20081224,33.76772114283034
20081225,33.77775383252605
20081226,33.80529961050662
20081227,33.80529961050662
20081228,33.80529961050662
20081229,33.533215925438796
20081230,34.97013317489388
20081231,35.92422045052055
20090101,35.67790287330442
20090102,35.67790287330442
20090103,35.67790287330442
20090104,35.67790287330442
20090105,34.49848273621455
20090106,33.385245953319945
20090107,33.435503798069114
20090108,33.36300570957597
20090109,32.87170326359703
20090110,32.87170326359703
20090111,32.87170326359703
20090112,33.34585616660664
20090113,34.864655418459805
20090114,33.3543080685089
20090115,33.192817167334404
20090116,33.02401059805191
20090117,33.02401059805191
20090118,33.02401059805191
20090119,32.826920518111976
20090120,33.40709496856654
20090121,33.747208789878826
20090122,33.96463841150084
20090123,34.16627586122715
20090124,34.16627586122715
20090125,34.16627586122715
20090126,34.16627586122715
20090127,34.16627586122715
20090128,34.16627586122715
20090129,34.16627586122715
20090130,34.16627586122715
20090131,34.16627586122715
20090201,33.94358446695759
20090202,35.093446252489464
20090203,33.98130735508239
20090204,32.86188712065637
20090205,33.05023655083965
20090206,31.191386572364685
20090207,31.191386572364685
20090208,31.191386572364685
20090209,30.000234777809567
20090210,29.414978425068398
20090211,29.999698840288918
20090212,29.784017106308106
20090213,27.66139350916162
20090214,27.66139350916162
20090215,27.66139350916162
20090216,28.042308887998058
20090217,29.45731093181498
20090218,31.378589953943703
20090219,30.436544028672028
20090220,29.948397134715233
20090221,29.948397134715233
20090222,29.948397134715233
20090223,28.84839097354567
20090224,30.46570531071529
20090225,31.43759866700999
20090226,34.361772034508434
20090227,35.80542737789641
20090228,35.80542737789641
20090301,35.587116616353256
20090302,34.278651060228924
20090303,34.681827250387975
20090304,32.776990004598865
20090305,32.63263890296212
20090306,32.18872786193985
20090307,32.18872786193985
20090308,32.18872786193985
20090309,33.598051870382484
20090310,33.13839774442402
20090311,33.221591937011084
20090312,32.7808060584279
20090313,33.439820629546865
20090314,33.439820629546865
20090315,33.439820629546865
20090316,33.18766885451902
20090317,30.858718062296223
20090318,31.007486218691138
20090319,30.434190222319128
20090320,29.985591144656592
20090321,29.985591144656592
20090322,29.985591144656592
20090323,29.15876059543331
20090324,29.52652511826865
20090325,30.516256165469688
20090326,29.69851604228614
20090327,29.801812212196253
20090328,29.801812212196253
20090329,29.801812212196253
20090330,30.370771926261646
20090331,29.4880151003886
20090401,29.00729643147756
20090402,29.24647846542154
20090403,28.397005026114744
20090404,28.397005026114744
20090405,28.397005026114744
20090406,28.397005026114744
20090407,29.46257054185075
20090408,31.04787617834964
20090409,31.18867417131312
20090410,30.572836681798176
20090411,30.572836681798176
20090412,30.572836681798176
20090413,31.104683433187226
20090414,30.958847599874698
20090415,31.41697532365408
20090416,32.827150465237985
20090417,34.94255397586681
20090418,34.94255397586681
20090419,34.94255397586681
20090420,36.12753242051263
20090421,37.23063130178576
20090422,38.684089528866785
20090423,38.15498267822592
20090424,30.536548050341512
20090425,30.536548050341512
20090426,30.536548050341512
20090427,34.050720864309994
20090428,33.8547490229556
20090429,33.260380824681505
20090430,32.552360338078415
20090501,32.36704228659292
20090502,32.36704228659292
20090503,32.36704228659292
20090504,32.08256950029242
20090505,32.0439568947323
20090506,31.869789988470174
20090507,33.210375847292156
20090508,31.14678930799961
20090509,31.14678930799961
20090510,31.14678930799961
20090511,32.50277080585726
20090512,31.872444703375844
20090513,32.52877775527348
20090514,32.881249123134815
20090515,33.34785351073663
20090516,33.34785351073663
20090517,33.34785351073663
20090518,34.37518943889931
20090519,34.31521929684044
20090520,33.58961796619279
20090521,34.390709398496305
20090522,34.258813296457966
20090523,34.258813296457966
20090524,34.258813296457966
20090525,34.416205829310805
20090526,35.68249829999572
20090527,36.166097086758285
20090528,36.166097086758285
20090529,36.166097086758285
20090530,36.166097086758285
20090531,36.166097086758285
20090601,36.101168427997
20090602,35.6741094867836
20090603,34.85268531892096
20090604,35.62375669872341
20090605,34.97048285527654
20090606,34.97048285527654
20090607,34.97048285527654
20090608,34.69897186460266
20090609,34.06384115286805
20090610,35.50703761293452
20090611,37.26321879048676
20090612,38.66638028711309
20090613,38.66638028711309
20090614,38.66638028711309
20090615,38.845218876170094
20090616,39.63733031292677
20090617,38.860522014042616
20090618,39.42823027000039
20090619,39.98960053969366
20090620,39.98960053969366
20090621,39.98960053969366
20090622,41.507657920710415
20090623,42.94489564262882
20090624,42.8166274851824
20090625,42.24200337149964
20090626,41.03803204054356
20090627,41.03803204054356
20090628,41.03803204054356
20090629,42.17331578074964
20090630,42.30652240428694
20090701,39.6506514459068
20090702,39.600834196854045
20090703,37.42456760102163
20090704,37.42456760102163
20090705,37.42456760102163
20090706,37.89713746983501
20090707,39.27341729471236
20090708,37.84970154309089
20090709,38.371500861102255
20090710,37.576062521646676
20090711,37.576062521646676
20090712,37.576062521646676
20090713,36.96269161457209
20090714,37.09143671509352
20090715,38.63686334968155
20090716,40.37782647759949
20090717,41.64102471312226
20090718,41.64102471312226
20090719,41.64102471312226
20090720,41.32266926171138
20090721,41.19693019198656
20090722,41.589506857293784
20090723,40.87681541776993
20090724,41.47473865351533
20090725,41.47473865351533
20090726,41.47473865351533
20090727,42.58096622780861
20090728,41.562506646052036
20090729,45.53885567791736
20090730,46.70667954971502
20090731,45.90698332380314
20090801,45.66493765042084
20090802,45.66493765042084
20090803,44.81912535301621
20090804,45.79198724064639
20090805,46.51404356405028
20090806,45.51821890307974
20090807,47.097872193392426
20090808,47.097872193392426
20090809,47.097872193392426
20090810,47.36689808579352
20090811,47.22148523136694
20090812,47.97493630919678
20090813,47.340813012799195
20090814,49.66253890512285
20090815,49.66253890512285
20090816,49.66253890512285
20090817,53.52755016927038
20090818,54.987250951539345
20090819,59.28391711923788
20090820,57.16196731409255
20090821,57.56944885073872
20090822,57.56944885073872
20090823,57.56944885073872
20090824,56.162666923095465
20090825,58.35751906372876
20090826,57.8469565953826
20090827,57.79319597336217
20090828,58.882618684733075
20090829,58.882618684733075
20090830,58.882618684733075
20090831,61.56644619568495
20090901,60.665754003312344
20090902,60.78233514118141
20090903,58.80337699894467
20090904,59.17338681398838
20090905,59.17338681398838
20090906,59.17338681398838
20090907,60.14303937369289
20090908,59.90628210390376
20090909,60.00695439000301
20090910,60.2263496179832
20090911,61.02299135268661
20090912,61.02299135268661
20090913,61.02299135268661
20090914,59.28749102973374
20090915,59.26511595323059
20090916,61.64729299033069
20090917,60.10458534285328
20090918,61.768744894048716
20090919,61.768744894048716
20090920,61.768744894048716
20090921,58.86743572468072
20090922,57.77223632088848
20090923,59.5262975154574
20090924,60.310921746502586
20090925,59.202901276253385
20090926,59.202901276253385
20090927,59.202901276253385
20090928,62.533947120539096
20090929,62.938277402130176
20090930,60.4664567887488
20091001,60.15709535887911
20091002,60.15709535887911
20091003,60.15709535887911
20091004,60.15709535887911
20091005,60.15709535887911
20091006,60.15709535887911
20091007,60.15709535887911
20091008,60.15709535887911
20091009,60.29975563667754
20091010,60.29975563667754
20091011,60.29975563667754
20091012,61.89409108546197
20091013,60.257235276745824
20091014,60.34647555598643
20091015,59.94295022104295
20091016,60.98367516051463
20091017,60.98367516051463
20091018,60.98367516051463
20091019,58.36703566792612
20091020,58.26329822983621
20091021,57.4381692279719
20091022,58.93902956293748
20091023,57.819636288418465
20091024,57.819636288418465
20091025,57.819636288418465
20091026,57.33199128796756
20091027,61.12010843945676
20091028,55.374726755715194
20091029,54.37766915005483
20091030,53.32389193613425
20091031,53.32389193613425
20091101,53.05034522789184
20091102,52.80589854699688
20091103,52.55616472468792
20091104,53.784560941205086
20091105,51.553309456926954
20091106,52.04362614330942
20091107,52.04362614330942
20091108,52.04362614330942
20091109,49.483963600083946
20091110,47.741154066896
20091111,48.53268717152181
20091112,46.72549859344355
20091113,44.44858660064076
20091114,44.44858660064076
20091115,44.44858660064076
20091116,44.290011242859975
20091117,43.062771438635416
20091118,43.69292999412787
20091119,43.681784610137164
20091120,43.89812348230584
20091121,43.89812348230584
20091122,43.89812348230584
20091123,44.918811562605086
20091124,47.25178280919368
20091125,44.465040297903364
20091126,45.122294957679856
20091127,47.526408497862775
20091128,47.526408497862775
20091129,47.526408497862775
20091130,45.95113267432442
20091201,44.58670150500651
20091202,43.97894931292925
20091203,43.80491152650079
20091204,44.546934574268725
20091205,44.546934574268725
20091206,44.546934574268725
20091207,43.45685058942857
20091208,41.58132994542902
20091209,43.04132401242933
20091210,42.8838733249681
20091211,43.254782256535115
20091212,43.254782256535115
20091213,43.254782256535115
20091214,42.153015063501286
20091215,43.44659070960386
20091216,43.72671245504828
20091217,46.1267594761837
20091218,47.7801308145984
20091219,47.7801308145984
20091220,47.7801308145984
20091221,47.1916293991677
20091222,49.50681755780149
20091223,50.2111675845404
20091224,49.58470313732535
20091225,49.69625376001313
20091226,49.69625376001313
20091227,49.69625376001313
20091228,49.120133460083
20091229,49.82452596250063
20091230,50.11912726170447
20091231,48.92859038593396
20100101,48.67603028577745
20100102,48.67603028577745
20100103,48.67603028577745
20100104,48.534304172408966
20100105,49.0796404621979
20100106,47.88757849647187
20100107,48.18133700813138
20100108,47.923167923478424
20100109,47.923167923478424
20100110,47.923167923478424
20100111,48.46878393960528
20100112,48.2754184444004
20100113,48.365129515034084
20100114,47.56834527863748
20100115,46.20502725476243
20100116,46.20502725476243
20100117,46.20502725476243
20100118,45.60808058044369
20100119,45.746410056251385
20100120,46.3298384188726
20100121,46.508613499692466
20100122,47.01506795067254
20100123,47.01506795067254
20100124,47.01506795067254
20100125,47.26294996443567
20100126,49.01428235332326
20100127,49.17181532910291
20100128,48.72731129542805
20100129,47.63206399104128
20100130,47.63206399104128
20100131,47.63206399104128
20100201,46.65529793480158
20100202,46.54006781808751
20100203,45.37903724426756
20100204,44.3485010186847
20100205,45.451996353148246
20100206,45.451996353148246
20100207,45.451996353148246
20100208,44.56585034369648
20100209,44.256071360967375
20100210,43.87810630700092
20100211,43.680092677623854
20100212,43.79206579620739
20100213,43.79206579620739
20100214,43.79206579620739
20100215,43.79206579620739
20100216,43.79206579620739
20100217,43.79206579620739
20100218,43.79206579620739
20100219,43.79206579620739
20100220,43.79206579620739
20100221,43.79206579620739
20100222,42.637093648339224
20100223,42.52088352379567
20100224,42.60406104726199
20100225,41.576093912367114
20100226,40.506395417823036
20100227,40.506395417823036
20100228,40.506395417823036
20100301,40.35797771924659
20100302,39.36487965343838
20100303,40.06455444449605
20100304,40.62644692062957
20100305,40.43824331658498
20100306,40.43824331658498
20100307,40.43824331658498
20100308,39.89163940710452
20100309,39.18284601599235
20100310,39.73680350764668
20100311,39.60675337694324
20100312,40.14562770918295
20100313,40.14562770918295
20100314,40.14562770918295
20100315,40.083920690258104
20100316,39.79911123862646
20100317,38.7614837338809
20100318,38.47928894200348
20100319,37.279695256285876
20100320,37.279695256285876
20100321,37.279695256285876
20100322,37.13191040546078
20100323,37.6122257403444
20100324,37.33322605073853
20100325,37.72702407265244
20100326,36.737380310070925
20100327,36.737380310070925
20100328,36.737380310070925
20100329,36.405381785234894
20100330,36.728406081335386
20100331,35.61511508678103
20100401,34.64570566495842
20100402,33.71235560560981
20100403,33.71235560560981
20100404,33.71235560560981
20100405,33.71235560560981
20100406,34.266754678402464
20100407,34.63595561480447
20100408,35.00400941114975
20100409,35.228413567846566
20100410,35.228413567846566
20100411,35.228413567846566
20100412,36.260760989261485
20100413,35.998294242486274
20100414,35.42152720451044
20100415,36.359471412142966
20100416,36.7828424126424
20100417,36.7828424126424
20100418,36.7828424126424
20100419,38.82401672509166
20100420,39.377027853739875
20100421,38.954821394495745
20100422,38.867705773587005
20100423,38.24722402498601
20100424,38.24722402498601
20100425,38.24722402498601
20100426,40.9981401048094
20100427,42.35920444502436
20100428,41.829119602506125
20100429,42.06549886928215
20100430,38.65715695593076
20100501,38.46120853054014
20100502,38.46120853054014
20100503,38.46120853054014
20100504,38.965465624941395
20100505,38.22202799812304
20100506,40.11492853681223
20100507,39.76338884588016
20100508,39.76338884588016
20100509,39.76338884588016
20100510,38.68594197958192
20100511,40.039644783672124
20100512,38.96619291077913
20100513,38.85538940206007
20100514,39.30521466449316
20100515,39.30521466449316
20100516,39.30521466449316
20100517,42.84095485295946
20100518,41.280343919838856
20100519,42.47408839253167
20100520,43.309110641793644
20100521,42.482362760006424
20100522,42.482362760006424
20100523,42.482362760006424
20100524,41.036855427217965
20100525,41.806030237265546
20100526,40.88125995238139
20100527,40.75622735487464
20100528,41.28276105426258
20100529,41.28276105426258
20100530,41.28276105426258
20100531,43.45323599932009
20100601,43.21979084353624
20100602,42.07542841478647
20100603,42.29657158306144
20100604,41.7763539172715
20100605,41.7763539172715
20100606,41.7763539172715
20100607,42.43764960677353
20100608,42.00943835616224
20100609,40.66772773059213
20100610,40.77863921659987
20100611,40.28976874424788
20100612,40.28976874424788
20100613,40.28976874424788
20100614,40.28976874424788
20100615,40.28976874424788
20100616,40.28976874424788
20100617,40.080611806414055
20100618,37.56833994830217
20100619,37.56833994830217
20100620,37.56833994830217
20100621,36.075939476456554
20100622,36.727821296893275
20100623,37.06143468475536
20100624,36.0991749411305
20100625,37.13331738287183
20100626,37.13331738287183
20100627,37.13331738287183
20100628,37.948811185487244
20100629,39.961617468739966
20100630,40.893456910430764
20100701,39.99843325141024
20100702,38.39675532967502
20100703,38.39675532967502
20100704,38.39675532967502
20100705,38.74440433840031
20100706,38.202750301536184
20100707,38.21439445071386
20100708,38.123471504115685
20100709,37.166537402027785
20100710,37.166537402027785
20100711,37.166537402027785
20100712,36.259316742045165
20100713,37.65471788659083
20100714,37.94171053524492
20100715,38.26526510873565
20100716,38.404911497804115
20100717,38.404911497804115
20100718,38.404911497804115
20100719,37.60236509427778
20100720,36.39597952653036
20100721,36.40625083235576
20100722,35.36685017259787
20100723,35.222383096881174
20100724,35.222383096881174
20100725,35.222383096881174
20100726,34.86895911570147
20100727,34.828720874904064
20100728,34.083783449663834
20100729,34.16306689816304
20100730,32.15437001044469
20100731,32.15437001044469
20100801,31.999353116374326
20100802,31.754600135273456
20100803,32.66706080074528
20100804,31.94807807920487
20100805,32.41998969832246
20100806,32.33817200618053
20100807,32.33817200618053
20100808,32.33817200618053
20100809,31.53290394682105
20100810,31.7813209889602
20100811,30.039107049864594
20100812,30.21173964860495
20100813,30.12457184777024
20100814,30.12457184777024
20100815,30.12457184777024
20100816,29.98609491179497
20100817,30.280835511208508
20100818,30.890396677778075
20100819,31.654644600717063
20100820,31.563195267824046
20100821,31.563195267824046
20100822,31.563195267824046
20100823,31.565017117914465
20100824,31.271372964989013
20100825,31.38999726746892
20100826,31.042959959814432
20100827,30.971894293529076
20100828,30.971894293529076
20100829,30.971894293529076
20100830,31.001404086834242
20100831,29.62343766930109
20100901,29.762311639978755
20100902,29.55807565031086
20100903,29.24753271813047
20100904,29.24753271813047
20100905,29.24753271813047
20100906,28.599734178960066
20100907,28.419205033997375
20100908,28.938471493497136
20100909,29.550965902685455
20100910,29.504359418664855
20100911,29.504359418664855
20100912,29.504359418664855
20100913,28.922108947652603
20100914,28.827748928943663
20100915,29.271125467128016
20100916,28.95033973177749
20100917,28.739544835991587
20100918,28.739544835991587
20100919,28.739544835991587
20100920,29.149619839664425
20100921,30.409425615672536
20100922,30.409425615672536
20100923,30.409425615672536
20100924,30.409425615672536
20100925,30.409425615672536
20100926,30.409425615672536
20100927,30.063176816389646
20100928,31.494876223685186
20100929,31.657485662024243
20100930,29.926864910407286
20101001,29.785130462447224
20101002,29.785130462447224
20101003,29.785130462447224
20101004,29.785130462447224
20101005,29.785130462447224
20101006,29.785130462447224
20101007,29.785130462447224
20101008,29.556078238844297
20101009,29.556078238844297
20101010,29.556078238844297
20101011,28.768641981859616
20101012,29.03639821694988
20101013,27.662654195820988
20101014,28.51313698025021
20101015,29.02750214366501
20101016,29.02750214366501
20101017,29.02750214366501
20101018,27.962505986771202
20101019,27.419630435648145
20101020,27.715308078092963
20101021,27.88455845533671
20101022,28.10735985084054
20101023,28.10735985084054
20101024,28.10735985084054
20101025,27.629426226566615
20101026,27.31873644060552
20101027,28.700783420724033
20101028,29.012370138890386
20101029,28.210305218476364
20101030,28.210305218476364
20101031,28.210305218476364
20101101,27.901260657752506
20101102,27.88473012984658
20101103,28.21316645271751
20101104,27.7336474947672
20101105,27.65091936373697
20101106,27.65091936373697
20101107,27.65091936373697
20101108,26.85924939806372
20101109,26.441683957388385
20101110,26.905782007871338
20101111,26.378741561252152
20101112,24.157571724661786
20101113,24.157571724661786
20101114,24.157571724661786
20101115,22.78137574534956
20101116,23.96652747377059
20101117,25.62435423865355
20101118,23.224784058777605
20101119,21.862439157462127
20101120,21.862439157462127
20101121,21.862439157462127
20101122,22.10820694725885
20101123,20.869982009925128
20101124,21.071407509531994
20101125,21.677049679417706
20101126,21.827638021696913
20101127,21.827638021696913
20101128,21.827638021696913
20101129,22.130593779807572
20101130,23.915803472743907
20101201,24.31945725847481
20101202,24.192489602162585
20101203,22.765337163265677
20101204,22.765337163265677
20101205,22.765337163265677
20101206,22.161381304151213
20101207,21.94309676635342
20101208,22.74143938459972
20101209,23.908783239535598
20101210,23.47838512196215
20101211,23.47838512196215
20101212,23.47838512196215
20101213,22.932722196698695
20101214,22.95168377650777
20101215,23.104736927111674
20101216,22.870308289636398
20101217,23.01246085074188
20101218,23.01246085074188
20101219,23.01246085074188
20101220,24.475718084680462
20101221,23.88785457791596
20101222,24.47065645105208
20101223,25.238978342950507
20101224,24.924448476937588
20101225,24.924448476937588
20101226,24.924448476937588
20101227,25.294884355908437
20101228,26.410477932403435
20101229,26.41827164733714
20101230,26.351722384274307
20101231,25.974298135134738
20110101,25.858268744887486
20110102,25.858268744887486
20110103,25.858268744887486
20110104,25.346836663801483
20110105,25.470316258970204
20110106,25.62833816857863
20110107,25.74465948389688
20110108,25.74465948389688
20110109,25.74465948389688
20110110,26.006227242974987
20110111,26.517313428609462
20110112,26.05280469287771
20110113,26.19757639330281
20110114,25.768705360876748
20110115,25.768705360876748
20110116,25.768705360876748
20110117,26.355620405258527
20110118,26.803928721315764
20110119,26.271402001296487
20110120,25.705546974454887
20110121,24.87215745035186
20110122,24.87215745035186
20110123,24.87215745035186
20110124,25.23864904057074
20110125,25.467577537656084
20110126,24.560204901501642
20110127,24.45558197787697
20110128,24.555104005594583
20110129,24.555104005594583
20110130,24.555104005594583
20110131,24.117867080202334
20110201,24.069610639639798
20110202,24.069610639639798
20110203,24.069610639639798
20110204,24.069610639639798
20110205,24.069610639639798
20110206,24.069610639639798
20110207,24.069610639639798
20110208,24.069610639639798
20110209,23.47574427761746
20110210,23.122588120662495
20110211,23.212221753350143
20110212,23.212221753350143
20110213,23.212221753350143
20110214,22.981239309016686
20110215,23.05117934547195
20110216,23.160286728260463
20110217,23.767000397987587
20110218,23.72542712567246
20110219,23.72542712567246
20110220,23.72542712567246
20110221,23.809489652220066
20110222,24.431748517649417
20110223,24.293590729970962
20110224,24.21778453980793
20110225,23.966807791485817
20110226,23.966807791485817
20110227,23.966807791485817
20110228,23.783256134009907
20110301,23.172485197913392
20110302,23.113706221150213
20110303,22.735356628529775
20110304,22.596913104500604
20110305,22.596913104500604
20110306,22.596913104500604
20110307,22.962096236983403
20110308,22.950743235300408
20110309,22.134517708053103
20110310,22.50708689396369
20110311,22.623469638455163
20110312,22.623469638455163
20110313,22.623469638455163
20110314,23.123328952541446
20110315,23.729921627379436
20110316,23.429151556300372
20110317,23.875654220020518
20110318,23.608396378866573
20110319,23.608396378866573
20110320,23.608396378866573
20110321,23.43810214731074
20110322,23.41502686392304
20110323,23.05527550647314
20110324,22.967689784291945
20110325,19.99030869265519
20110326,19.99030869265519
20110327,19.99030869265519
20110328,19.914551122861255
20110329,19.579206247698263
20110330,19.391233774787402
20110331,19.2572743375992
20110401,19.16112232670227
20110402,19.16112232670227
20110403,19.16112232670227
20110404,19.16112232670227
20110405,19.16112232670227
20110406,18.01197045546592
20110407,17.47884383285116
20110408,17.51846555467647
20110409,17.51846555467647
20110410,17.51846555467647
20110411,17.07701408766724
20110412,17.261753875268056
20110413,16.950658109386847
20110414,26.715988380051737
20110415,25.454175386777884
20110416,25.454175386777884
20110417,25.454175386777884
20110418,25.204498267853147
20110419,23.7324552840706
20110420,24.090390393928118
20110421,24.39230681819388
20110422,23.65825768795388
20110423,23.65825768795388
20110424,23.65825768795388
20110425,24.485075213690134
20110426,25.157836546135602
20110427,25.77024336788984
20110428,25.662658695508963
20110429,26.4834549980389
20110430,26.4834549980389
20110501,26.378293033818558
20110502,26.378293033818558
20110503,26.403352295317138
20110504,27.286560633592725
20110505,27.287050131376517
20110506,27.41505016621816
20110507,27.41505016621816
20110508,27.41505016621816
20110509,26.668678798325075
20110510,26.53877381188667
20110511,26.60247149057658
20110512,26.183364750893777
20110513,26.255888718206382
20110514,26.255888718206382
20110515,26.255888718206382
20110516,26.035114412323733
20110517,27.03790595592554
20110518,27.104819268777064
20110519,26.312352769556018
20110520,24.387172264197297
20110521,24.387172264197297
20110522,24.387172264197297
20110523,25.43762030065417
20110524,24.79695869215094
20110525,25.091909497293365
20110526,24.85962996367163
20110527,27.62501023940823
20110528,27.62501023940823
20110529,27.62501023940823
20110530,27.665832481671394
20110531,28.457842411381577
20110601,28.31514360948707
20110602,29.356701641200246
20110603,29.360640988269385
20110604,29.360640988269385
20110605,29.360640988269385
20110606,29.360640988269385
20110607,30.102614617189964
20110608,28.934912382498666
20110609,29.375107797648678
20110610,29.542080592948164
20110611,29.542080592948164
20110612,29.542080592948164
20110613,30.972546666014367
20110614,30.139111924988566
20110615,30.53191022640973
20110616,32.07905037177508
20110617,32.61929543789876
20110618,32.61929543789876
20110619,32.61929543789876
20110620,32.54231848276841
20110621,31.295872968549215
20110622,31.86027189568702
20110623,31.778235804923693
20110624,31.18002830740129
20110625,31.18002830740129
