Date,Alliance Finance Co PLC
20150301,86.98847861376042
20150302,84.1039979797238
20150303,85.23853335983881
20150304,86.7639458260219
20150305,86.7639458260219
20150306,85.24674301945014
20150307,85.24674301945014
20150308,85.24674301945014
20150309,87.30656861846313
20150310,88.70748747217546
20150311,85.44944685064925
20150312,88.64754026205871
20150313,87.91623318980889
20150314,87.91623318980889
20150315,87.91623318980889
20150316,92.63588666041954
20150317,89.29441713522112
20150318,91.31334979632533
20150319,94.94858450987964
20150320,91.1911379624495
20150321,91.1911379624495
20150322,91.1911379624495
20150323,89.34579281683165
20150324,93.57630567806335
20150325,95.57614774524599
20150326,99.4757806699195
20150327,98.75072603434491
20150328,98.75072603434491
20150329,98.75072603434491
20150330,99.38265085291076
20150331,95.93047903211571
20150401,97.16404823189932
20150402,93.64054698139063
20150403,93.64054698139063
20150404,93.64054698139063
20150405,93.64054698139063
20150406,94.52550985864096
20150407,94.61129845957943
20150408,94.99380688013484
20150409,98.78860424041194
20150410,96.02605948153145
20150411,96.02605948153145
20150412,96.02605948153145
20150413,96.02605948153145
20150414,96.02605948153145
20150415,96.16785297638083
20150416,94.70104598624827
20150417,94.85895134065673
20150418,94.85895134065673
20150419,94.85895134065673
20150420,95.62054900152033
20150421,90.22004253686518
20150422,83.30525147084073
20150423,84.12418495299967
20150424,83.71856111039762
20150425,83.71856111039762
20150426,83.71856111039762
20150427,83.97216508075206
20150428,82.5062836517281
20150429,79.3100560493547
20150430,80.25425124476105
20150501,80.25425124476105
20150502,80.25425124476105
20150503,80.25425124476105
20150504,80.25425124476105
20150505,78.54178495488331
20150506,81.46467349130373
20150507,79.05019558242566
20150508,80.18419498376258
20150509,80.18419498376258
20150510,80.18419498376258
20150511,78.97440424584947
20150512,79.97551965942417
20150513,79.64023732262264
20150514,78.35408662806284
20150515,79.12098755058274
20150516,79.12098755058274
20150517,79.12098755058274
20150518,79.25731118778022
20150519,76.96804801686022
20150520,82.1979394329707
20150521,83.89042506065567
20150522,81.43746376089982
20150523,81.43746376089982
20150524,81.43746376089982
20150525,83.53509297110534
20150526,81.89761074379786
20150527,87.20230933187685
20150528,84.25603282183212
20150529,71.87601481070877
20150530,71.87601481070877
20150531,71.87601481070877
20150601,76.01231015579437
20150602,76.01231015579437
20150603,80.62872415896146
20150604,72.81434730071743
20150605,73.31229798128321
20150606,73.31229798128321
20150607,73.31229798128321
20150608,75.68047662135679
20150609,76.67691589193541
20150610,82.45526956200955
20150611,81.01099698926308
20150612,83.34124108994061
20150613,83.34124108994061
20150614,83.34124108994061
20150615,82.08023889769338
20150616,80.43311402259657
20150617,79.33973335134979
20150618,79.32321123383181
20150619,79.6481875261194
20150620,79.6481875261194
20150621,79.6481875261194
20150622,75.69187205607388
20150623,79.12587595087169
20150624,80.09001331807497
20150625,79.96748043504651
20150626,79.41984542640905
20150627,79.41984542640905
20150628,79.41984542640905
20150629,78.91635882490418
20150630,84.72533743699299
20150701,84.72533743699299
20150702,85.11632257022875
20150703,88.01393213972584
20150704,88.01393213972584
20150705,88.01393213972584
20150706,87.45701211874129
20150707,88.39026831924592
20150708,88.80180558409288
20150709,88.57083781024541
20150710,88.4177413084979
20150711,88.4177413084979
20150712,88.4177413084979
20150713,88.12894570770219
20150714,86.65206111343885
20150715,84.78798177139211
20150716,83.13764939414436
20150717,82.37536304309701
20150718,82.37536304309701
20150719,82.37536304309701
20150720,82.93522587872815
20150721,82.9661770774031
20150722,82.17068812768247
20150723,82.92287383597743
20150724,84.01974092821686
20150725,84.01974092821686
20150726,84.01974092821686
20150727,83.85809234709204
20150728,84.89639450690147
20150729,84.67273980662132
20150730,88.19451251700741
20150731,88.19451251700741
20150801,88.19451251700741
20150802,88.19451251700741
20150803,86.9817632558331
20150804,88.26764744896239
20150805,83.72326585855382
20150806,85.55800455472531
20150807,83.97347750525564
20150808,83.97347750525564
20150809,83.97347750525564
20150810,80.88701952283591
20150811,80.93946843309654
20150812,81.06901484524916
20150813,81.08680437749996
20150814,77.13571939844167
20150815,77.13571939844167
20150816,77.13571939844167
20150817,74.35326197136118
20150818,71.47404077330037
20150819,71.42576444591356
20150820,77.57367786575793
20150821,76.676912857859
20150822,76.676912857859
20150823,76.676912857859
20150824,78.3541257449036
20150825,81.61746100096036
20150826,82.77630741254733
20150827,79.14642384271302
20150828,76.85455941718534
20150829,76.85455941718534
20150830,76.85455941718534
20150831,77.44712139608106
20150901,79.2195773754607
20150902,79.35733336099038
20150903,79.53448586817599
20150904,81.32561554861739
20150905,81.32561554861739
20150906,81.32561554861739
20150907,85.07043449975397
20150908,85.45028908438906
20150909,83.19669857024599
20150910,87.80238089637285
20150911,87.83633654518924
20150912,87.83633654518924
20150913,87.83633654518924
20150914,90.08592637600971
20150915,85.66126365177638
20150916,86.99147362483674
20150917,91.06014580013607
20150918,89.666918049543
20150919,89.666918049543
20150920,89.666918049543
20150921,90.80804419554991
20150922,88.06395739882643
20150923,87.4400370501357
20150924,87.4400370501357
20150925,92.05845076046673
20150926,92.05845076046673
20150927,92.05845076046673
20150928,92.14428236657001
20150929,92.77759320088015
20150930,93.62650753775506
20151001,92.2285079985302
20151002,92.24332699657991
20151003,92.24332699657991
20151004,92.24332699657991
20151005,91.28673854348249
20151006,92.13491982509375
20151007,91.01808091355275
20151008,91.12112751356918
20151009,92.3132863472533
20151010,92.3132863472533
20151011,92.3132863472533
20151012,91.98230983131307
20151013,93.39172344190365
20151014,94.11938290539317
20151015,94.07909291781489
20151016,93.86319828056227
20151017,93.86319828056227
20151018,93.86319828056227
20151019,99.13172893012802
20151020,99.16698492546769
20151021,97.56246208190778
20151022,97.6855829436222
20151023,97.56112962763082
20151024,97.56112962763082
20151025,97.56112962763082
20151026,98.45117896619308
20151027,98.45117896619308
20151028,94.19051024850135
20151029,98.83131033653505
20151030,93.94962144000765
20151031,93.94962144000765
20151101,93.94962144000765
20151102,101.25022127074969
20151103,101.17097961067203
20151104,99.79291182338102
20151105,101.5547796163732
20151106,100.86455043590256
20151107,100.86455043590256
20151108,100.86455043590256
20151109,101.28106458663005
20151110,101.28106458663005
20151111,106.74767481381281
20151112,106.77132839682997
20151113,114.27993579690154
20151114,114.27993579690154
20151115,114.27993579690154
20151116,115.02084205000575
20151117,116.6728725148989
20151118,113.99730829471449
20151119,112.87646162093996
20151120,112.6016213059085
20151121,112.6016213059085
20151122,112.6016213059085
20151123,106.63074307864035
20151124,103.74618860512615
20151125,103.74618860512615
20151126,105.20916205022014
20151127,103.95052284738416
20151128,103.95052284738416
20151129,103.95052284738416
20151130,104.27464766738873
20151201,103.5893391014862
20151202,104.33197536196909
20151203,103.57840487998197
20151204,103.36006266464939
20151205,103.36006266464939
20151206,103.36006266464939
20151207,103.93990537647798
20151208,103.7935101523999
20151209,103.12339149453983
20151210,101.7428551348984
20151211,103.73956052222505
20151212,103.73956052222505
20151213,103.73956052222505
20151214,105.52661600459479
20151215,103.49375622599233
20151216,104.4210914776554
20151217,102.55363117388931
20151218,102.61126536735397
20151219,102.61126536735397
20151220,102.61126536735397
20151221,98.39763732960034
20151222,99.72710842628406
20151223,104.84343669148237
20151224,104.84343669148237
20151225,104.84343669148237
20151226,104.84343669148237
20151227,104.84343669148237
20151228,106.19523157960226
20151229,106.37207946909255
20151230,106.53049072489374
20151231,106.1683343335116
20160101,106.1683343335116
20160102,106.1683343335116
20160103,106.1683343335116
20160104,106.21452018546772
20160105,105.92990976100624
20160106,106.79027925593327
20160107,106.80968434869253
20160108,109.89313428782275
20160109,109.89313428782275
20160110,109.89313428782275
20160111,111.1536492256212
20160112,114.37895004943738
20160113,115.1770320123185
20160114,110.79930652019048
20160115,110.79930652019048
20160116,110.79930652019048
20160117,110.79930652019048
20160118,112.94642115692248
20160119,117.55489096500062
20160120,121.0774270198145
20160121,119.163162270071
20160122,113.73268166010615
20160123,113.73268166010615
20160124,113.73268166010615
20160125,113.84817677530471
20160126,114.12451062543683
20160127,117.64105819490261
20160128,119.29995244693167
20160129,115.62160879543016
20160130,115.62160879543016
20160131,115.62160879543016
20160201,114.50895508249067
20160202,114.6722461449836
20160203,114.74847972601853
20160204,114.74847972601853
20160205,114.73904338880985
20160206,114.73904338880985
20160207,114.73904338880985
20160208,114.84462465841389
20160209,108.27839562819211
20160210,108.50006877725126
20160211,110.57081825465445
20160212,116.16294176568196
20160213,116.16294176568196
20160214,116.16294176568196
20160215,111.22687302604903
20160216,115.60983987333526
20160217,115.67933722095879
20160218,109.80228694413226
20160219,108.45611222110085
20160220,108.45611222110085
20160221,108.45611222110085
20160222,108.45611222110085
20160223,107.12562307932134
20160224,114.9097538097134
20160225,113.92660756384117
20160226,118.72552949470673
20160227,118.72552949470673
20160228,118.72552949470673
20160229,130.4141197724682
20160301,133.45522632001578
20160302,134.47540126228384
20160303,150.36508267567115
20160304,152.52153162653968
20160305,152.52153162653968
20160306,152.52153162653968
20160307,152.52153162653968
20160308,157.09384297355797
20160309,158.16103269071013
20160310,156.05260874554997
20160311,153.53541167302998
20160312,153.53541167302998
20160313,153.53541167302998
20160314,153.14021613432004
20160315,158.2081955278234
20160316,150.5436343927264
20160317,148.4547642448874
20160318,148.48560287191435
20160319,148.48560287191435
20160320,148.48560287191435
20160321,145.48376636499393
20160322,145.48376636499393
20160323,147.70759325458258
20160324,149.4295383692378
20160325,149.4295383692378
20160326,149.4295383692378
20160327,149.4295383692378
20160328,146.7668242085348
20160329,146.8724853833306
20160330,145.25069327590398
20160331,144.69375195785145
20160401,141.05404907402237
20160402,141.05404907402237
20160403,141.05404907402237
20160404,144.68179807911451
20160405,137.7205747113778
20160406,142.32619467516903
20160407,130.3967168422724
20160408,129.19963804452038
20160409,129.19963804452038
20160410,129.19963804452038
20160411,131.8846812751807
20160412,126.18336658096783
20160413,126.18336658096783
20160414,126.18336658096783
20160415,123.2562354114415
20160416,123.2562354114415
20160417,123.2562354114415
20160418,130.39777981922035
20160419,127.39290092924058
20160420,125.04877705497746
20160421,125.04877705497746
20160422,124.73608504153931
20160423,124.73608504153931
20160424,124.73608504153931
20160425,125.56078424415371
20160426,124.26132862715612
20160427,122.5836547467418
20160428,118.89804420453011
20160429,121.26909774558688
20160430,121.26909774558688
20160501,121.26909774558688
20160502,121.26909774558688
20160503,120.62868581918414
20160504,121.04127923964103
20160505,118.73602631056463
20160506,119.75635050472825
20160507,119.75635050472825
20160508,119.75635050472825
20160509,121.03557561387623
20160510,120.1655371643799
20160511,117.0331398334424
20160512,127.74049815792783
20160513,120.51014124004982
20160514,120.51014124004982
20160515,120.51014124004982
20160516,119.906594098142
20160517,119.70080682027437
20160518,122.76175976002908
20160519,120.4251554344998
20160520,123.62776572200418
20160521,123.62776572200418
20160522,123.62776572200418
20160523,123.62776572200418
20160524,124.36816198132631
20160525,127.59111421233878
20160526,130.11101992356373
20160527,128.51916695381368
20160528,128.51916695381368
20160529,128.51916695381368
20160530,126.8742225974459
20160531,127.47289016031222
20160601,129.6583877314669
20160602,136.26842567532532
20160603,136.4176008675882
20160604,136.4176008675882
20160605,136.4176008675882
20160606,135.5213515149555
20160607,134.23804679491732
20160608,133.09357800393897
20160609,133.68855147718466
20160610,134.69137287474626
20160611,134.69137287474626
20160612,134.69137287474626
20160613,130.90191778364752
20160614,130.8995228498186
20160615,138.98539349837142
20160616,141.6368864182689
20160617,137.82957424373313
20160618,137.82957424373313
20160619,137.82957424373313
20160620,135.59606604819422
20160621,136.93761626125485
20160622,138.05461408017666
20160623,147.18590070750767
20160624,145.84544770362166
20160625,145.84544770362166
20160626,145.84544770362166
20160627,147.60647269007097
20160628,149.18065609883644
20160629,146.0260200407355
20160630,146.52161732498945
20160701,146.3069238707597
20160702,146.3069238707597
20160703,146.3069238707597
20160704,148.79306625623835
20160705,149.50984527422713
20160706,149.50984527422713
20160707,144.2556593180986
20160708,145.65080520371896
20160709,145.65080520371896
20160710,145.65080520371896
20160711,145.9494746666502
20160712,142.69880435296852
20160713,139.66521170186354
20160714,140.051697860681
20160715,142.71262635494108
20160716,142.71262635494108
20160717,142.71262635494108
20160718,140.75125689449328
20160719,140.75125689449328
20160720,140.66023735585645
20160721,145.50875072178187
20160722,144.09026214999437
20160723,144.09026214999437
20160724,144.09026214999437
20160725,145.4166894641734
20160726,145.18166451929417
20160727,144.71869160135944
20160728,144.94146020599248
20160729,140.61546410849283
20160730,140.61546410849283
20160731,140.61546410849283
20160801,140.91417214404586
20160802,141.25474230745442
20160803,141.04335342698207
20160804,143.6972662514323
20160805,140.0980501503505
20160806,140.0980501503505
20160807,140.0980501503505
20160808,137.78111099857415
20160809,139.61796215914282
20160810,104.55283776143332
20160811,102.27405278255053
20160812,110.75519355962649
20160813,110.75519355962649
20160814,110.75519355962649
20160815,109.93223905800636
20160816,108.5573044197115
20160817,108.5573044197115
20160818,107.54760274532863
20160819,106.13376852234579
20160820,106.13376852234579
20160821,106.13376852234579
20160822,107.58941990039104
20160823,106.5196246289168
20160824,108.87017106978479
20160825,106.0982226108349
20160826,107.80515890734716
20160827,107.80515890734716
20160828,107.80515890734716
20160829,108.18556375590646
20160830,109.5950067474879
20160831,106.93157924355194
20160901,111.69461016609227
20160902,111.36569462555012
20160903,111.36569462555012
20160904,111.36569462555012
20160905,110.23262118157591
20160906,108.86179740605863
20160907,108.46154933843759
20160908,107.41233052951301
20160909,107.6892041460503
20160910,107.6892041460503
20160911,107.6892041460503
20160912,107.6892041460503
20160913,109.44688101325431
20160914,109.13696334075719
20160915,110.30463388035331
20160916,110.30463388035331
20160917,110.30463388035331
20160918,110.30463388035331
20160919,110.42707610998937
20160920,111.3563705590895
20160921,109.38390789317614
20160922,110.69441715727423
20160923,110.64802558191575
20160924,110.64802558191575
20160925,110.64802558191575
20160926,106.19571024648056
20160927,113.0572264337807
20160928,111.26546171875015
20160929,107.28577513563502
20160930,107.65231019281777
20161001,107.65231019281777
20161002,107.65231019281777
20161003,108.3164740344662
20161004,107.97737461116292
20161005,108.36814924572505
20161006,108.9657577333163
20161007,108.67830868032817
20161008,108.67830868032817
20161009,108.67830868032817
20161010,110.352849278632
20161011,109.74889168583246
20161012,111.90147251138
20161013,113.92090060378654
20161014,114.49874350493046
20161015,114.49874350493046
20161016,114.49874350493046
20161017,116.07240435345967
20161018,114.71708275190286
20161019,115.22761523756789
20161020,114.93476439983621
20161021,114.68580569977054
20161022,114.68580569977054
20161023,114.68580569977054
20161024,115.33161615271882
20161025,113.32395620785522
20161026,114.12784058798539
20161027,113.420144757647
20161028,117.22508861317219
20161029,117.22508861317219
20161030,117.22508861317219
20161031,114.36986214465469
20161101,112.7726494811866
20161102,112.34267847304159
20161103,111.93092575741474
20161104,113.27517989084552
20161105,113.27517989084552
20161106,113.27517989084552
20161107,112.94927436512178
20161108,113.18273703810215
20161109,114.60911818739955
20161110,114.50020930955934
20161111,115.75829978988806
20161112,115.75829978988806
20161113,115.75829978988806
20161114,115.75829978988806
20161115,116.25234246129658
20161116,119.06117553276091
20161117,119.93689608398212
20161118,120.15035842890231
20161119,120.15035842890231
20161120,120.15035842890231
20161121,131.38176245883238
20161122,133.2271291792439
20161123,126.17487572808001
20161124,122.09447977450978
20161125,122.68472640861344
20161126,122.68472640861344
20161127,122.68472640861344
20161128,131.63293083155816
20161129,131.42148112988707
20161130,129.13220068734898
20161201,130.45409546571176
20161202,123.64594751257674
20161203,123.64594751257674
20161204,123.64594751257674
20161205,119.93216686165232
20161206,125.88822442228245
20161207,130.8271903934374
20161208,134.6121896467608
20161209,135.15486737269444
20161210,135.15486737269444
20161211,135.15486737269444
20161212,135.15486737269444
20161213,135.15486737269444
20161214,137.41595511183104
20161215,138.67039678356988
20161216,139.9460765616625
20161217,139.9460765616625
20161218,139.9460765616625
20161219,143.51743948895177
20161220,142.83270548296736
20161221,140.66617902084243
20161222,146.83582935374525
20161223,139.95575603997423
20161224,139.95575603997423
20161225,139.95575603997423
20161226,139.95575603997423
20161227,143.41437479990412
20161228,138.96017979595902
20161229,140.07978276331457
20161230,143.16751976514882
20161231,143.16751976514882
20170101,143.16751976514882
20170102,143.82192625600013
20170103,147.37680556333825
20170104,149.6678317653401
20170105,153.04124084604226
20170106,152.5072246942511
20170107,152.5072246942511
20170108,152.5072246942511
20170109,149.69191353838593
20170110,147.03601313611776
20170111,144.949578444978
20170112,144.949578444978
20170113,145.57272905005587
20170114,145.57272905005587
20170115,145.57272905005587
20170116,146.35993090165584
20170117,147.5065221151941
20170118,149.55881675335948
20170119,150.64585744914493
20170120,147.00682929982315
20170121,147.00682929982315
20170122,147.00682929982315
20170123,149.1242453640157
20170124,149.72628528456409
20170125,152.1491878374302
20170126,150.40314503986792
20170127,156.00237357986128
20170128,156.00237357986128
20170129,156.00237357986128
20170130,154.32401426729902
20170131,149.54601129313156
20170201,149.53538295070777
20170202,148.92175568696385
20170203,152.61137165466812
20170204,152.61137165466812
20170205,152.61137165466812
20170206,152.23620385078755
20170207,152.935977730084
20170208,152.79804154365567
20170209,152.34246815510633
20170210,152.34246815510633
20170211,152.34246815510633
20170212,152.34246815510633
20170213,146.28806262275256
20170214,148.76906366007873
20170215,159.8553771470454
20170216,160.9623974532255
20170217,158.36754404623883
20170218,158.36754404623883
20170219,158.36754404623883
20170220,157.29017069623856
20170221,158.8737876783076
20170222,158.36074938475718
20170223,159.24148335680312
20170224,159.24148335680312
20170225,159.24148335680312
20170226,159.24148335680312
20170227,157.12528739896584
20170228,151.48297504476704
20170301,150.55548502888047
20170302,152.8860910176494
20170303,153.0528149172052
20170304,153.0528149172052
20170305,153.0528149172052
20170306,148.64959281505725
20170307,157.97931427898826
20170308,157.35843750232948
20170309,154.7260889525751
20170310,159.2818676847303
20170311,159.2818676847303
20170312,159.2818676847303
20170313,160.40351263805854
20170314,164.22749523915115
20170315,157.68444422674145
20170316,160.77031136788844
20170317,160.14200952982466
20170318,160.14200952982466
20170319,160.14200952982466
20170320,143.8115437164659
20170321,153.20261064729922
20170322,143.92913247013334
20170323,162.22274007527616
20170324,161.15188313627422
20170325,161.15188313627422
20170326,161.15188313627422
20170327,168.64113510437204
20170328,167.32773743924017
20170329,163.0275534061488
20170330,173.42612567462
20170331,158.84206487915785
20170401,158.84206487915785
20170402,158.84206487915785
20170403,159.17847696344893
20170404,155.54548473052873
20170405,150.31854556253398
20170406,148.85741601711285
20170407,148.96435329367833
20170408,148.96435329367833
20170409,148.96435329367833
20170410,148.96435329367833
20170411,144.51576561049055
20170412,144.91860941097394
20170413,144.91860941097394
20170414,144.91860941097394
20170415,144.91860941097394
20170416,144.91860941097394
20170417,143.15369615025037
20170418,146.31428866797654
20170419,135.20733763057615
20170420,134.3079479106069
20170421,129.44469126465904
20170422,129.44469126465904
20170423,129.44469126465904
20170424,131.46772344753927
20170425,134.71983434341928
20170426,131.44479010128728
20170427,129.56716746120767
20170428,125.81867160994065
20170429,125.81867160994065
20170430,125.81867160994065
20170501,125.81867160994065
20170502,129.19372165478836
20170503,130.72311918321262
20170504,129.83406885964186
20170505,120.40242181452064
20170506,120.40242181452064
20170507,120.40242181452064
20170508,116.35675717419156
20170509,118.24113277792422
20170510,118.24113277792422
20170511,118.24113277792422
20170512,115.7512064782232
20170513,115.7512064782232
20170514,115.7512064782232
20170515,115.0894212915991
20170516,113.41364292778148
20170517,115.47800331168291
20170518,116.83980221515509
20170519,116.15631232902754
20170520,116.15631232902754
20170521,116.15631232902754
20170522,117.54338585603534
20170523,118.20860412286835
20170524,110.18147332980854
20170525,110.9726267244831
20170526,109.77061304189942
20170527,109.77061304189942
20170528,109.77061304189942
20170529,110.51253256508363
20170530,112.04322046707722
20170531,113.78950045050247
20170601,112.02984284963873
20170602,100.87553906472807
20170603,100.87553906472807
20170604,100.87553906472807
20170605,104.53343483359254
20170606,97.85176787636924
20170607,95.40323118119417
20170608,95.40323118119417
20170609,96.67920959173038
20170610,96.67920959173038
20170611,96.67920959173038
20170612,96.63604273815244
20170613,98.60995769567594
20170614,100.34368078583634
20170615,99.39661423492758
20170616,96.48243590045735
20170617,96.48243590045735
20170618,96.48243590045735
20170619,99.01468431227042
20170620,101.32800852672284
20170621,100.91529776255369
20170622,101.4706968058152
20170623,102.23841517004806
20170624,102.23841517004806
20170625,102.23841517004806
20170626,102.23841517004806
20170627,100.5707312427162
20170628,101.61518764424902
20170629,101.95813939917988
20170630,101.87196866855767
20170701,101.87196866855767
20170702,101.87196866855767
20170703,104.03735168885517
20170704,103.07990098293281
20170705,101.33904240128284
20170706,86.39763914088991
20170707,89.27810199357086
20170708,89.27810199357086
20170709,89.27810199357086
20170710,89.15785285809767
20170711,92.00449779146277
20170712,91.30583098957311
20170713,92.3880640126157
20170714,94.14867410099278
20170715,94.14867410099278
20170716,94.14867410099278
20170717,94.94874880948935
20170718,94.45785761880755
20170719,100.24343775481259
20170720,101.55527968792723
20170721,102.4090635131581
20170722,102.4090635131581
20170723,102.4090635131581
20170724,96.11980859433879
20170725,100.17039102309127
20170726,96.48790358440385
20170727,97.53714293924489
20170728,95.01740289844487
20170729,95.01740289844487
20170730,95.01740289844487
20170731,97.24032024318788
20170801,97.1731412961085
20170802,98.32197420115794
20170803,98.20862566407796
20170804,103.7845640545945
20170805,103.7845640545945
20170806,103.7845640545945
20170807,103.7845640545945
20170808,104.13668499666765
20170809,104.31507834554418
20170810,102.98852635358492
20170811,108.89334898003979
20170812,108.89334898003979
20170813,108.89334898003979
20170814,107.59297133953113
20170815,118.1984032485288
20170816,118.47297803137997
20170817,122.96669169578706
20170818,118.78539983512273
20170819,118.78539983512273
20170820,118.78539983512273
20170821,120.91179503441059
20170822,114.7002311083862
20170823,118.40132863856375
20170824,121.92246930993844
20170825,116.15312052235063
20170826,116.15312052235063
20170827,116.15312052235063
20170828,115.42370038637435
20170829,119.42656144346141
20170830,124.295391104788
20170831,126.81414451861893
20170901,126.81414451861893
20170902,126.81414451861893
20170903,126.81414451861893
20170904,125.9520320843566
20170905,125.9520320843566
20170906,128.8091209718211
20170907,130.7174230318939
20170908,129.42949738644037
20170909,129.42949738644037
20170910,129.42949738644037
20170911,126.3620244504946
20170912,128.2727772858859
20170913,124.7907157625445
20170914,125.23780990640107
20170915,127.5508768923216
20170916,127.5508768923216
20170917,127.5508768923216
20170918,132.54542979854713
20170919,130.26438515004114
20170920,126.55764336225315
20170921,127.2983982208328
20170922,127.66163352506197
20170923,127.66163352506197
20170924,127.66163352506197
20170925,128.99744843252822
20170926,129.32335685142843
20170927,127.00311905286495
20170928,127.51611235198563
20170929,127.8152473791875
20170930,127.8152473791875
20171001,127.8152473791875
20171002,122.01279051109124
20171003,113.77423787395753
20171004,114.89228782933885
20171005,114.89228782933885
20171006,114.67168645129802
20171007,114.67168645129802
20171008,114.67168645129802
20171009,114.25718531483481
20171010,117.16577245831198
20171011,116.63479326096271
20171012,108.32316163474886
20171013,112.38833152266318
20171014,112.38833152266318
20171015,112.38833152266318
20171016,116.74651294348772
20171017,116.83542054145683
20171018,116.83542054145683
20171019,116.63681183135581
20171020,113.28533086371117
20171021,113.28533086371117
20171022,113.28533086371117
20171023,114.95548895080006
20171024,115.079250589966
20171025,110.44408369452933
20171026,111.71097732905363
20171027,109.22065879970262
20171028,109.22065879970262
20171029,109.22065879970262
20171030,108.93419262459356
20171031,110.22290356213742
20171101,110.11029284057737
20171102,110.1688211197845
20171103,110.1688211197845
20171104,110.1688211197845
20171105,110.1688211197845
20171106,110.74411738745921
20171107,114.2713380433659
20171108,114.41477907071149
20171109,116.98445841936352
20171110,114.96747895870507
20171111,114.96747895870507
20171112,114.96747895870507
20171113,126.47227189025962
20171114,127.80323456086958
20171115,130.07943859261258
20171116,118.52218819033034
20171117,114.69770688328533
20171118,114.69770688328533
20171119,114.69770688328533
20171120,119.6774642891606
20171121,119.51539264568541
20171122,120.87975924198302
20171123,123.90571380865742
20171124,124.23517415598214
20171125,124.23517415598214
20171126,124.23517415598214
20171127,119.79833723270605
20171128,127.270964404706
20171129,127.76076075181393
20171130,125.15688283620926
20171201,125.15688283620926
20171202,125.15688283620926
20171203,125.15688283620926
20171204,120.63179171707819
20171205,121.73512105417012
20171206,122.2458700469456
20171207,122.71028752829581
20171208,122.05093116456631
20171209,122.05093116456631
20171210,122.05093116456631
20171211,124.18339767483162
20171212,126.47597916596655
20171213,126.58869381663554
20171214,126.6681210456128
20171215,125.1073076956156
20171216,125.1073076956156
20171217,125.1073076956156
20171218,128.09397678253012
20171219,131.72735010902252
20171220,130.86861982517902
20171221,131.2212425972605
20171222,128.99142648280224
20171223,128.99142648280224
20171224,128.99142648280224
20171225,128.99142648280224
20171226,127.80217322830325
20171227,127.64867536900027
20171228,127.4130660282993
20171229,126.9315972587366
20171230,126.9315972587366
20171231,126.9315972587366
20180101,126.9315972587366
20180102,126.54627407124124
20180103,123.78541012964322
20180104,122.3057128767153
20180105,122.3637463613313
20180106,122.3637463613313
20180107,122.3637463613313
20180108,121.47349351465616
20180109,118.42835295260264
20180110,118.34437755296413
20180111,117.51463191960578
20180112,116.05707065278449
20180113,116.05707065278449
20180114,116.05707065278449
20180115,116.05707065278449
20180116,117.27400913943607
20180117,117.62753165499979
20180118,122.06633293698529
20180119,124.53627959186612
20180120,124.53627959186612
20180121,124.53627959186612
20180122,126.26900541534873
20180123,121.8103174542756
20180124,123.39225180062141
20180125,123.15854482811685
20180126,130.40686971831886
20180127,130.40686971831886
20180128,130.40686971831886
20180129,129.85401674118398
20180130,130.58352784574794
20180131,130.58352784574794
20180201,119.55251893199063
20180202,114.45071299253188
20180203,114.45071299253188
20180204,114.45071299253188
20180205,114.45071299253188
20180206,116.59451036589425
20180207,118.35617000331568
20180208,106.28898734758486
20180209,106.1279936526758
20180210,106.1279936526758
20180211,106.1279936526758
20180212,107.70930203845916
20180213,107.70930203845916
20180214,118.88912550917415
20180215,119.19222102809941
20180216,118.28803076344516
20180217,118.28803076344516
20180218,118.28803076344516
20180219,117.72665258728998
20180220,109.55477632110448
20180221,112.87159404597388
20180222,107.01009727582735
20180223,111.08447762696996
20180224,111.08447762696996
20180225,111.08447762696996
20180226,106.96965315351376
20180227,110.2292932975151
20180228,115.39463747732093
20180301,115.39463747732093
20180302,114.50186984107562
20180303,114.50186984107562
20180304,114.50186984107562
20180305,116.56593614289052
20180306,119.7890859426655
20180307,121.24759530503938
20180308,121.99913820953167
20180309,119.00440174833584
20180310,119.00440174833584
20180311,119.00440174833584
20180312,111.01092887628408
20180313,112.64472212902041
20180314,113.28310878787782
20180315,114.08160945094954
20180316,112.31248941023992
20180317,112.31248941023992
20180318,112.31248941023992
20180319,112.38139145029686
20180320,125.98057763840481
20180321,133.2103637891981
20180322,130.91136467642025
20180323,136.28135758043715
20180324,136.28135758043715
20180325,136.28135758043715
20180326,133.80763124755507
20180327,135.39811572026736
20180328,133.08818385965552
20180329,136.04850037673563
20180330,136.04850037673563
20180331,136.04850037673563
20180401,136.04850037673563
20180402,135.24701432620853
20180403,134.24244251423428
20180404,138.46224114823994
20180405,136.1278101649539
20180406,135.34254818719683
20180407,135.34254818719683
20180408,135.34254818719683
20180409,122.41732119984255
20180410,122.01458990702756
20180411,122.15243310689978
20180412,122.81068041592123
20180413,122.81068041592123
20180414,122.81068041592123
20180415,122.81068041592123
20180416,122.9757062174485
20180417,123.70757896262774
20180418,125.5727165354374
20180419,124.9010234371731
20180420,123.11683822038185
20180421,123.11683822038185
20180422,123.11683822038185
20180423,124.39236596950468
20180424,120.84718054370971
20180425,124.74609685511375
20180426,126.28672881312444
20180427,121.65329388333012
20180428,121.65329388333012
20180429,121.65329388333012
20180430,121.65329388333012
20180501,124.23937836675583
20180502,126.62479844534084
20180503,125.32710652095525
20180504,125.73195851033958
20180505,125.73195851033958
20180506,125.73195851033958
20180507,125.73195851033958
20180508,126.53877879074133
20180509,127.97229885331251
