Date,Aureum Realwert AG
20050724,56.137215732625904
20050725,56.34677792223694
20050726,55.564539013575676
20050727,56.181026038072964
20050728,55.89244817758148
20050729,55.44097912811957
20050730,55.44097912811957
20050731,55.44097912811957
20050801,55.514985111378934
20050802,59.20904947082533
20050803,55.557426582621545
20050804,69.14466172365691
20050805,55.53965661792286
20050806,55.53965661792286
20050807,55.53965661792286
20050808,55.318750626115445
20050809,54.17147897616468
20050810,54.03146243798281
20050811,59.54265981204768
20050812,53.92161737112065
20050813,53.92161737112065
20050814,53.92161737112065
20050815,59.699530217788585
20050816,60.67750096837082
20050817,40.1131859151511
20050818,61.68759354781736
20050819,61.086540253340516
20050820,61.086540253340516
20050821,61.086540253340516
20050822,29.82973390442912
20050823,71.00541548896868
20050824,65.05202061741093
20050825,67.90890806746474
20050826,74.10581370846838
20050827,74.10581370846838
20050828,74.10581370846838
20050829,67.07628623641747
20050830,66.83837888594324
20050831,41.394485800499
20050901,99.99858760831302
20050902,73.26771369484162
20050903,73.26771369484162
20050904,73.26771369484162
20050905,72.80529094875946
20050906,71.99650604973196
20050907,71.64157130458672
20050908,66.34321947496547
20050909,71.22274214507372
20050910,71.22274214507372
20050911,71.22274214507372
20050912,65.62320258432194
20050913,67.39649515929018
20050914,40.773709539060604
20050915,38.90792150379385
20050916,67.94434808019797
20050917,67.94434808019797
20050918,67.94434808019797
20050919,50.84437850104961
20050920,50.20448339368785
20050921,47.64169673321486
20050922,47.738530497379436
20050923,47.70434271973749
20050924,47.70434271973749
20050925,47.70434271973749
20050926,46.88880044985962
20050927,50.013197427939765
20050928,46.73618352421621
20050929,47.52083287642542
20050930,63.61777788133814
20051001,63.61777788133814
20051002,63.61777788133814
20051003,66.56528896774583
20051004,67.06382650171889
20051005,67.8741588388407
20051006,69.05687627105159
20051007,68.88116268357133
20051008,68.88116268357133
20051009,68.88116268357133
20051010,92.45486465832518
20051011,86.2153137052045
20051012,69.3179185426542
20051013,69.57037544612686
20051014,68.67546930138795
20051015,68.67546930138795
20051016,68.67546930138795
20051017,70.02833665190153
20051018,65.33770022910196
20051019,71.824941200497
20051020,71.27675262487286
20051021,66.84732532481375
20051022,66.84732532481375
20051023,66.84732532481375
20051024,53.95005918646646
20051025,33.08126138686101
20051026,65.59778771093889
20051027,69.36045011712675
20051028,68.35114476323164
20051029,68.35114476323164
20051030,68.35114476323164
20051031,67.14906218834552
20051101,64.80060613616848
20051102,70.46985828138291
20051103,12.120931312047482
20051104,14.898241709396968
20051105,14.898241709396968
20051106,14.898241709396968
20051107,15.372318783328884
20051108,13.548363270310068
20051109,15.604881001313075
20051110,15.720617931047217
20051111,14.906298783500219
20051112,14.906298783500219
20051113,14.906298783500219
20051114,18.803659022878563
20051115,18.225145983696994
20051116,18.277258436728122
20051117,20.238114738863384
20051118,20.441938426840338
20051119,20.441938426840338
20051120,20.441938426840338
20051121,19.304189200184894
20051122,13.315966720278846
20051123,17.005657891469493
20051124,17.525611343630946
20051125,14.175920981465444
20051126,14.175920981465444
20051127,14.175920981465444
20051128,17.608897139090857
20051129,18.18055030565881
20051130,20.089768015296645
20051201,20.438934873601784
20051202,17.265336526013108
20051203,17.265336526013108
20051204,17.265336526013108
20051205,18.738898445901658
20051206,17.246881972629243
20051207,23.42101700562778
20051208,25.720094207547096
20051209,28.690384639422543
20051210,28.690384639422543
20051211,28.690384639422543
20051212,27.150338924085943
20051213,28.29018733034245
20051214,26.74688420658249
20051215,24.2412911111908
20051216,26.904968388569852
20051217,26.904968388569852
20051218,26.904968388569852
20051219,26.938410592253835
20051220,24.46236585050657
20051221,26.308989453848007
20051222,24.55097668917044
20051223,24.739583318951954
20051224,24.739583318951954
20051225,24.739583318951954
20051226,24.739583318951954
20051227,29.365000350604777
20051228,27.610994092154744
20051229,23.79021908125859
20051230,20.778927000031192
20051231,20.778927000031192
20060101,20.778927000031192
20060102,18.271122771608447
20060103,24.301723563457376
20060104,21.04573063812764
20060105,21.541621959887504
20060106,21.523438010208373
20060107,21.523438010208373
20060108,21.523438010208373
20060109,21.125650090324505
20060110,22.716600226356057
20060111,29.245188423139396
20060112,22.49339217782885
20060113,27.486356220126716
20060114,27.486356220126716
20060115,27.486356220126716
20060116,28.019001146266724
20060117,24.29306246919851
20060118,28.740155989401728
20060119,24.620110182992047
20060120,30.724008769966805
20060121,30.724008769966805
20060122,30.724008769966805
20060123,31.313581936265447
20060124,31.324005143445635
20060125,25.27681681261765
20060126,25.931149698374405
20060127,29.836351073013596
20060128,29.836351073013596
20060129,29.836351073013596
20060130,25.97501379108353
20060131,31.842016667096612
20060201,39.35825369328666
20060202,40.54671742775286
20060203,32.96032827201255
20060204,32.96032827201255
20060205,32.96032827201255
20060206,28.535170327612363
20060207,34.2113323322406
20060208,34.23891626487759
20060209,28.87224000409838
20060210,28.934986759824262
20060211,28.934986759824262
20060212,28.934986759824262
20060213,29.763983523980656
20060214,27.378252954388238
20060215,27.513819215713383
20060216,26.69633241018745
20060217,27.455379444787983
20060218,27.455379444787983
20060219,27.455379444787983
20060220,36.06646227463896
20060221,51.249051555393756
20060222,50.60671756143215
20060223,55.952588505505695
20060224,46.71057361289174
20060225,46.71057361289174
20060226,46.71057361289174
20060227,37.10201455169988
20060228,37.016509569627345
20060301,35.92093767981083
20060302,32.89073726736413
20060303,47.544495952690426
20060304,47.544495952690426
20060305,47.544495952690426
20060306,47.51849788532162
20060307,45.464573290614254
20060308,52.27292174178677
20060309,49.66083981776514
20060310,52.11222763701944
20060311,52.11222763701944
20060312,52.11222763701944
20060313,51.74574858198878
20060314,44.045282425637566
20060315,38.014459772228165
20060316,41.586264293940104
20060317,42.02664252450964
20060318,42.02664252450964
20060319,42.02664252450964
20060320,30.13180974895284
20060321,29.747499163170176
20060322,37.84102288281496
20060323,45.36926435958735
20060324,35.23250648178023
20060325,35.23250648178023
20060326,35.23250648178023
20060327,28.761897840300115
20060328,29.885272103181443
20060329,28.50959169072987
20060330,34.877751845716546
20060331,27.67992168081038
20060401,27.67992168081038
20060402,27.67992168081038
20060403,27.33650575413625
20060404,25.34741598287666
20060405,26.706825417118097
20060406,24.45425915356493
20060407,20.196401624678977
20060408,20.196401624678977
20060409,20.196401624678977
20060410,25.151767746067417
20060411,27.50064016958297
20060412,28.446386165620783
20060413,27.42294431338929
20060414,27.42294431338929
20060415,27.42294431338929
20060416,27.42294431338929
20060417,27.42294431338929
20060418,25.022234131409387
20060419,27.787427421928754
20060420,28.501927985523015
20060421,32.160231913118395
20060422,32.160231913118395
20060423,32.160231913118395
20060424,30.904896367104456
20060425,31.43955388315685
20060426,32.78896239021288
20060427,32.630341347973086
20060428,33.43693910209802
20060429,33.43693910209802
20060430,33.43693910209802
20060501,33.43693910209802
20060502,37.868922699870105
20060503,39.63893469096488
20060504,49.58884379047632
20060505,33.502835571684194
20060506,33.502835571684194
20060507,33.502835571684194
20060508,30.888832005117585
20060509,29.90032353972318
20060510,30.764789524037234
20060511,29.347976097358266
20060512,31.223359625608065
20060513,31.223359625608065
20060514,31.223359625608065
20060515,32.66502922127918
20060516,33.40616878022359
20060517,33.4371627853324
20060518,34.16050746613126
20060519,35.24520011831611
20060520,35.24520011831611
20060521,35.24520011831611
20060522,43.682637083682884
20060523,48.28591872938127
20060524,46.811378416672056
20060525,46.12777973536989
20060526,31.028107478753554
20060527,31.028107478753554
20060528,31.028107478753554
20060529,32.20882198429179
20060530,35.772912555685636
20060531,36.72895433384381
20060601,37.33768278862146
20060602,37.48445933896455
20060603,37.48445933896455
20060604,37.48445933896455
20060605,38.33670590615824
20060606,52.476490711930516
20060607,52.82774666581827
20060608,54.445028737396626
20060609,53.56319538363216
20060610,53.56319538363216
20060611,53.56319538363216
20060612,46.59260001925143
20060613,57.18604375990391
20060614,37.84726852884748
20060615,36.46162800369107
20060616,57.64714154726121
20060617,57.64714154726121
20060618,57.64714154726121
20060619,49.078955223253196
20060620,55.288064973771014
20060621,49.18167097251348
20060622,56.03367746329463
20060623,56.71056627467438
20060624,56.71056627467438
20060625,56.71056627467438
20060626,65.29734161156206
20060627,57.36424022252641
20060628,77.54581536887697
20060629,76.37622055987015
20060630,68.16042908636145
20060701,68.16042908636145
20060702,68.16042908636145
20060703,74.94762538242576
20060704,48.160331376125036
20060705,71.11050565733991
20060706,49.24297224551938
20060707,64.89826559191603
20060708,64.89826559191603
20060709,64.89826559191603
20060710,65.94876434973217
20060711,67.65680248295284
20060712,72.82783227200309
20060713,68.84743549423742
20060714,90.6104073763571
20060715,90.6104073763571
20060716,90.6104073763571
20060717,89.69312522955425
20060718,71.2033277889119
20060719,70.44205941031858
20060720,70.81289296710091
20060721,67.20409118689926
20060722,67.20409118689926
20060723,67.20409118689926
20060724,71.92425596983398
20060725,65.01611563843352
20060726,64.99846757750332
20060727,66.62916169148878
20060728,55.25021624370573
20060729,55.25021624370573
20060730,55.25021624370573
20060731,56.870074062693796
20060801,79.14330159907827
20060802,79.21269390062949
20060803,66.35497921627547
20060804,86.18303993772234
20060805,86.18303993772234
20060806,86.18303993772234
20060807,67.18269628127653
20060808,87.4790936216773
20060809,67.58665229282522
20060810,89.8028636351686
20060811,80.84333654919796
20060812,80.84333654919796
20060813,80.84333654919796
20060814,79.21121002711759
20060815,76.31243187966737
20060816,75.10540880217509
20060817,75.6444292712617
20060818,75.67397144210415
20060819,75.67397144210415
20060820,75.67397144210415
20060821,75.81828262881764
20060822,75.0908752784568
20060823,73.99674663358972
20060824,83.64740468529303
20060825,59.56778293895379
20060826,59.56778293895379
20060827,59.56778293895379
20060828,59.45971961338812
20060829,59.43848135898141
20060830,59.02814185151924
20060831,63.445057663488925
20060901,74.1878304954558
20060902,74.1878304954558
20060903,74.1878304954558
20060904,77.17132438516035
20060905,77.22644868848238
20060906,89.76838196305738
20060907,89.05567301561676
20060908,84.75349590020106
20060909,84.75349590020106
20060910,84.75349590020106
20060911,82.58494606298629
20060912,81.81487670070602
20060913,87.73607509703686
20060914,81.33195760599195
20060915,80.80733419950222
20060916,80.80733419950222
20060917,80.80733419950222
20060918,86.12269237060065
20060919,82.89996922994966
20060920,82.48125187401143
20060921,70.53826915628905
20060922,81.95031223096686
20060923,81.95031223096686
20060924,81.95031223096686
20060925,58.546335273231286
20060926,79.1106243454663
20060927,54.75720427428742
20060928,65.78241212695374
20060929,73.1040025718341
20060930,73.1040025718341
20061001,73.1040025718341
20061002,74.96096186864523
20061003,91.2284490082833
20061004,75.10476015755464
20061005,74.25600841619637
20061006,66.61766327193989
20061007,66.61766327193989
20061008,66.61766327193989
20061009,82.86071591638759
20061010,68.10300848804178
20061011,67.3148281217176
20061012,64.91292808332562
20061013,67.50913120843244
20061014,67.50913120843244
20061015,67.50913120843244
20061016,74.37134638034976
20061017,67.55486790744952
20061018,73.84970293491887
20061019,77.59391533518702
20061020,50.66242537127548
20061021,50.66242537127548
20061022,50.66242537127548
20061023,80.97279869416258
20061024,88.52035509944633
20061025,82.22359304650116
20061026,83.7054040534537
20061027,62.34034146874995
20061028,62.34034146874995
20061029,62.34034146874995
20061030,87.27308144184619
20061031,91.62002171993912
20061101,91.15945900635288
20061102,90.95930188035592
20061103,74.54526019673018
20061104,74.54526019673018
20061105,74.54526019673018
20061106,92.06165395645914
20061107,91.6130780981371
20061108,71.17244141949733
20061109,91.82284923206109
20061110,92.06009185907236
20061111,92.06009185907236
20061112,92.06009185907236
20061113,103.86372763292687
20061114,92.01939162778021
20061115,103.6029940161286
20061116,98.65483248015205
20061117,98.65167306669085
20061118,98.65167306669085
20061119,98.65167306669085
20061120,98.6554477094481
20061121,98.73979235396318
20061122,98.81603009866339
20061123,94.59416992816735
20061124,79.02992558627382
20061125,79.02992558627382
20061126,79.02992558627382
20061127,82.48300448817866
20061128,104.00452526579875
20061129,102.65160174027496
20061130,83.43320951974776
20061201,99.79918469407066
20061202,99.79918469407066
20061203,99.79918469407066
20061204,82.57436527323334
20061205,88.42480976341798
20061206,101.5768909139521
20061207,100.85134427721181
20061208,100.89840297896016
20061209,100.89840297896016
20061210,100.89840297896016
20061211,100.53284466204062
20061212,104.70961008908182
20061213,134.43369009301242
20061214,141.05487426814656
20061215,132.50824160470307
20061216,132.50824160470307
20061217,132.50824160470307
20061218,132.48758882970685
20061219,133.43025741486892
20061220,132.94835255636525
20061221,126.17378934067695
20061222,133.09090544334137
20061223,133.09090544334137
20061224,133.09090544334137
20061225,133.09090544334137
20061226,133.09090544334137
20061227,123.69495053257705
20061228,130.17260971440146
20061229,123.31750750676403
20061230,123.31750750676403
20061231,123.31750750676403
20070101,123.31750750676403
20070102,113.43201619081775
20070103,101.30036147174617
20070104,81.60901634663948
20070105,90.65207852954688
20070106,90.65207852954688
20070107,90.65207852954688
20070108,83.19914390272893
20070109,43.60913622775889
20070110,92.56584855568236
20070111,84.63907598081208
20070112,87.74002643504467
20070113,87.74002643504467
20070114,87.74002643504467
20070115,110.30925122392017
20070116,105.38425981764317
20070117,109.84349547166975
20070118,109.02691602591305
20070119,109.1824124609966
20070120,109.1824124609966
20070121,109.1824124609966
20070122,107.87168765045638
20070123,97.56365490820646
20070124,130.82284621342322
20070125,132.82292521873043
20070126,109.56090189892439
20070127,109.56090189892439
20070128,109.56090189892439
20070129,115.51017552139477
20070130,104.2914736950606
20070131,106.0141830446268
20070201,96.3130818409311
20070202,95.02528492194203
20070203,95.02528492194203
20070204,95.02528492194203
20070205,90.88774330482416
20070206,104.59741280379605
20070207,114.58749424084577
20070208,115.15841653223377
20070209,115.6153242787575
20070210,115.6153242787575
20070211,115.6153242787575
20070212,105.430202037666
20070213,110.80163985255551
20070214,108.53193031397261
20070215,79.60603337003913
20070216,64.3373014265726
20070217,64.3373014265726
20070218,64.3373014265726
20070219,62.487894844448185
20070220,64.17686026152333
20070221,62.25077054190869
20070222,64.67378306350487
20070223,69.36897926260251
20070224,69.36897926260251
20070225,69.36897926260251
20070226,84.09246648979382
20070227,72.49086400811052
20070228,79.08068806920411
20070301,127.56441760992274
20070302,126.82998154940101
20070303,126.82998154940101
20070304,126.82998154940101
20070305,99.70563623872935
20070306,113.84318191404493
20070307,79.6282655056048
20070308,78.06173195407182
20070309,78.89301585566571
20070310,78.89301585566571
20070311,78.89301585566571
20070312,68.82599761263576
20070313,98.58331377301296
20070314,115.0958488960141
20070315,99.27464380397394
20070316,115.32939036298019
20070317,115.32939036298019
20070318,115.32939036298019
20070319,22.6003968614377
20070320,22.538746005710543
20070321,26.117678391466942
20070322,24.74542376122734
20070323,24.544807074516097
20070324,24.544807074516097
20070325,24.544807074516097
20070326,24.30943086448906
20070327,24.047870745298265
20070328,24.06013563424351
20070329,23.744301749389713
20070330,55.0581718119781
20070331,55.0581718119781
20070401,55.0581718119781
20070402,27.536364080041185
20070403,27.29014350623387
20070404,32.909481367673145
20070405,29.47940020335365
20070406,29.47940020335365
20070407,29.47940020335365
20070408,29.47940020335365
20070409,29.47940020335365
20070410,30.77071765496103
20070411,27.80811054186909
20070412,33.03300729287404
20070413,31.428171597379173
20070414,31.428171597379173
20070415,31.428171597379173
20070416,45.65882074487957
20070417,45.63180054227592
20070418,45.14404723399532
20070419,28.98831241195023
20070420,45.35589721010919
20070421,45.35589721010919
20070422,45.35589721010919
20070423,43.74018767311819
20070424,43.91211838113398
20070425,22.203883588581462
20070426,4.137328661868925
20070427,4.123568916290522
20070428,4.123568916290522
20070429,4.123568916290522
20070430,7.631599100442873
20070501,7.631599100442873
20070502,7.6818814186579685
20070503,4.154809889221823
20070504,4.710568473084463
20070505,4.710568473084463
20070506,4.710568473084463
20070507,4.78073744940176
20070508,7.940298549578322
20070509,4.932183882818688
20070510,6.795109775943421
20070511,5.307452465303212
20070512,5.307452465303212
20070513,5.307452465303212
20070514,8.46079068727681
20070515,8.487021863754338
20070516,8.565660850005488
20070517,8.428016407296397
20070518,8.420683274401801
20070519,8.420683274401801
20070520,8.420683274401801
20070521,8.360154188427
20070522,7.210686324113267
20070523,8.520531624710731
20070524,8.585926845794802
20070525,8.623667399481098
20070526,8.623667399481098
20070527,8.623667399481098
20070528,8.623667399481098
20070529,8.726873723138063
20070530,8.44086911866217
20070531,8.7025969105349
20070601,8.667773007599068
20070602,8.667773007599068
20070603,8.667773007599068
20070604,9.106448917633667
20070605,9.149725680314098
20070606,10.186680296751316
20070607,10.345053379431532
20070608,10.047674369028673
20070609,10.047674369028673
20070610,10.047674369028673
20070611,10.322723205296843
20070612,10.255361240391956
20070613,10.07662407046589
20070614,10.120233700553317
20070615,10.190075387093948
20070616,10.190075387093948
20070617,10.190075387093948
20070618,10.293628327550115
20070619,10.330085963364898
20070620,10.395581862780265
20070621,10.540004884649619
20070622,9.513172234707755
20070623,9.513172234707755
20070624,9.513172234707755
20070625,10.675705922503631
20070626,9.508982102253016
20070627,9.775843175963308
20070628,9.689391797735777
20070629,10.009805178352712
20070630,10.009805178352712
20070701,10.009805178352712
20070702,10.71232480719067
20070703,5.872367213685344
20070704,10.831401220998027
20070705,10.057297550453498
20070706,10.05456993079887
20070707,10.05456993079887
20070708,10.05456993079887
20070709,9.771244567739771
20070710,9.845609223175396
20070711,10.167867115329306
20070712,6.20321378058721
20070713,6.19677293886572
20070714,6.19677293886572
20070715,6.19677293886572
20070716,6.475547492915811
20070717,6.539563879332207
20070718,8.985546899703227
20070719,6.741725477561087
20070720,10.36899676009915
20070721,10.36899676009915
20070722,10.36899676009915
20070723,10.018755391279536
20070724,7.144110741280759
20070725,10.967125840838206
20070726,9.886559276557323
20070727,6.220232197083741
20070728,6.220232197083741
20070729,6.220232197083741
20070730,10.486440995977377
20070731,10.477346351787217
20070801,12.977106632168873
20070802,13.302038726061408
20070803,13.176809568486481
20070804,13.176809568486481
20070805,13.176809568486481
20070806,13.367275469620969
20070807,12.778169596604728
20070808,12.77371909014599
20070809,13.034152302604578
20070810,12.976409730194618
20070811,12.976409730194618
20070812,12.976409730194618
20070813,12.966984952836844
20070814,13.11680250644862
20070815,12.919077984652134
20070816,13.817501061323405
20070817,13.122848784573838
20070818,13.122848784573838
20070819,13.122848784573838
20070820,12.788081501389222
20070821,12.710510671323432
20070822,8.500616411081412
20070823,12.793976529000416
20070824,12.737560011671285
20070825,12.737560011671285
20070826,12.737560011671285
20070827,12.858555532509984
20070828,13.007525755635571
20070829,13.060051132090976
20070830,13.144241777608356
20070831,13.046654582704154
20070901,13.046654582704154
20070902,13.046654582704154
20070903,13.270067492026387
20070904,13.363597828457891
20070905,13.527749718298633
20070906,13.412639229434037
20070907,13.674547731014231
20070908,13.674547731014231
20070909,13.674547731014231
20070910,14.035673973318142
20070911,13.993479222327263
20070912,13.96211093298006
20070913,14.083018286538033
20070914,14.678166070287565
20070915,14.678166070287565
20070916,14.678166070287565
20070917,14.441618462041511
20070918,14.44637019420731
20070919,14.142871266121299
20070920,14.3218694763117
20070921,14.187403485078375
20070922,14.187403485078375
20070923,14.187403485078375
20070924,15.960741172610907
20070925,14.500993954898846
20070926,14.57391430285477
20070927,14.546824651435259
20070928,14.660899553427056
20070929,14.660899553427056
20070930,14.660899553427056
20071001,16.990997330915103
20071002,14.90869777771316
20071003,14.831366878361212
20071004,14.913394736816745
20071005,15.052991795530422
20071006,15.052991795530422
20071007,15.052991795530422
20071008,15.346249980015907
20071009,15.467420149198606
20071010,15.448097693196775
20071011,15.415586533136413
20071012,15.429155750579202
20071013,15.429155750579202
20071014,15.429155750579202
20071015,15.916102802038349
20071016,18.094160018953474
20071017,15.876796523462968
20071018,18.219829669127993
20071019,18.342297872046515
20071020,18.342297872046515
20071021,18.342297872046515
20071022,18.96423320043515
20071023,16.652766399407188
20071024,19.023189403677
20071025,16.684345128587804
20071026,16.710754192295038
20071027,16.710754192295038
20071028,16.710754192295038
20071029,16.86008850553927
20071030,19.18572626996709
20071031,19.48134160332788
20071101,19.767225589168245
20071102,18.266857229730075
20071103,18.266857229730075
20071104,18.266857229730075
20071105,17.80925487067585
20071106,17.970998221876993
20071107,20.367861473890034
20071108,20.573961928584662
20071109,20.6286986404118
20071110,20.6286986404118
20071111,20.6286986404118
20071112,19.69816424740907
20071113,18.874853406257703
20071114,18.947859358111497
20071115,19.29854384388652
20071116,19.586462715503245
20071117,19.586462715503245
20071118,19.586462715503245
20071119,22.132984645816872
20071120,19.87836508910062
20071121,20.146953971986743
20071122,20.242500425465497
20071123,20.32888271783772
20071124,20.32888271783772
20071125,20.32888271783772
20071126,22.909652420536588
20071127,20.456558040511645
20071128,20.414311400561566
20071129,20.648275930937704
20071130,22.919243549624976
20071201,22.919243549624976
20071202,22.919243549624976
20071203,20.68247662727431
20071204,23.56169321550014
20071205,23.471248713032942
20071206,20.742291954790097
20071207,23.716578838221874
20071208,23.716578838221874
20071209,23.716578838221874
20071210,23.873054763912652
20071211,24.289209877909126
20071212,21.340602136252034
20071213,22.349180207141156
20071214,24.21676385874039
20071215,24.21676385874039
20071216,24.21676385874039
20071217,24.850447855486735
20071218,23.07513677971529
20071219,24.976976706216718
20071220,23.439569862807073
20071221,20.63472245694865
20071222,20.63472245694865
20071223,20.63472245694865
20071224,20.63472245694865
20071225,20.63472245694865
20071226,20.63472245694865
20071227,21.29221729538863
20071228,24.52278422899433
20071229,24.52278422899433
20071230,24.52278422899433
20071231,24.52278422899433
20080101,24.52278422899433
20080102,25.831675474965603
20080103,26.35363396260813
20080104,26.822564137675233
20080105,26.822564137675233
20080106,26.822564137675233
20080107,34.14217170558497
20080108,33.81193876980492
20080109,27.100261433928534
20080110,27.502845012562567
20080111,28.073788199037708
20080112,28.073788199037708
20080113,28.073788199037708
20080114,28.157036227455333
20080115,28.687096569559767
20080116,36.99339661334857
20080117,29.628567684753726
20080118,30.01184167202462
20080119,30.01184167202462
20080120,30.01184167202462
20080121,34.325327106204405
20080122,39.14977760252716
20080123,31.962223974208925
20080124,31.730484463249905
20080125,39.91481047933136
20080126,39.91481047933136
20080127,39.91481047933136
20080128,33.63950784252746
20080129,32.133570630668025
20080130,40.5256799771592
20080131,40.98923677633079
20080201,32.33032950112014
20080202,32.33032950112014
20080203,32.33032950112014
20080204,32.70028848693429
20080205,42.233573838674545
20080206,42.08068383269272
20080207,33.57889867361627
20080208,33.491604558305056
20080209,33.491604558305056
20080210,33.491604558305056
20080211,42.750821536791676
20080212,41.98223851449865
20080213,33.42961773741816
20080214,33.56762636136294
20080215,42.430061102067924
20080216,42.430061102067924
20080217,42.430061102067924
20080218,33.97847460496847
20080219,39.22132503583825
20080220,34.46512252320564
20080221,42.48310259726837
20080222,35.01305952340035
20080223,35.01305952340035
20080224,35.01305952340035
20080225,35.768856659780305
20080226,35.70959563270295
20080227,35.31244297981479
20080228,35.581452516924244
20080229,36.17743036896172
20080301,36.17743036896172
20080302,36.17743036896172
20080303,46.834115305406506
20080304,37.46239495839203
20080305,37.091266738062174
20080306,39.74962437587199
20080307,37.82148742566829
20080308,37.82148742566829
20080309,37.82148742566829
20080310,49.15399152225611
20080311,38.888803021566744
20080312,39.06740965735307
20080313,39.164199277052106
20080314,49.4403380775679
20080315,49.4403380775679
20080316,49.4403380775679
20080317,40.153555660307255
20080318,45.779250381622376
20080319,48.816855649466646
20080320,48.82051632107428
20080321,48.82051632107428
20080322,48.82051632107428
20080323,48.82051632107428
20080324,48.82051632107428
20080325,49.172754964812135
20080326,37.64428924309892
20080327,38.72933007597109
20080328,39.06028432266183
20080329,39.06028432266183
20080330,39.06028432266183
20080331,36.84173699532765
20080401,28.216957784368873
20080402,31.096348203453978
20080403,32.49549517523777
20080404,35.94671794851016
20080405,35.94671794851016
20080406,35.94671794851016
20080407,32.185817714119956
20080408,32.620949000052356
20080409,33.02242621898512
20080410,37.02768382377963
20080411,36.969616631546415
20080412,36.969616631546415
20080413,36.969616631546415
20080414,36.218737345997276
20080415,33.54306889184495
20080416,33.47377464609356
20080417,33.50034676760574
20080418,33.10502768067503
20080419,33.10502768067503
20080420,33.10502768067503
20080421,33.20981521729769
20080422,35.34344703899006
20080423,35.25782529618836
20080424,35.093848114146766
20080425,35.14433741393878
20080426,35.14433741393878
20080427,35.14433741393878
20080428,34.26738045478181
20080429,33.16498360815015
20080430,83.76179410801161
20080501,83.76179410801161
20080502,83.30263254389799
20080503,83.30263254389799
20080504,83.30263254389799
20080505,73.03783329207911
20080506,80.93136417758654
20080507,69.54293173240886
20080508,79.30027182367876
20080509,68.89552608630295
20080510,68.89552608630295
20080511,68.89552608630295
20080512,68.76048301372342
20080513,72.57264564208582
20080514,79.74607889381879
20080515,75.16048121849532
20080516,74.46510593966264
20080517,74.46510593966264
20080518,74.46510593966264
20080519,74.65566184275315
20080520,75.84122918107064
20080521,76.8783851956131
20080522,76.5803708810497
20080523,78.02222008178956
20080524,78.02222008178956
20080525,78.02222008178956
20080526,78.19174660445933
20080527,86.09653012950439
20080528,78.15102962702001
20080529,78.60311439556327
20080530,77.62805782147048
20080531,77.62805782147048
20080601,77.62805782147048
20080602,88.67414731062028
20080603,87.55450465791803
20080604,89.24527631771178
20080605,90.18910216323818
20080606,88.61838042812448
20080607,88.61838042812448
20080608,88.61838042812448
20080609,88.43307135454133
20080610,86.80901000919613
20080611,88.73629562430008
20080612,88.8847323716997
20080613,88.59670840999271
20080614,88.59670840999271
20080615,88.59670840999271
20080616,90.64412700559164
20080617,89.73496965084368
20080618,91.84564093683574
20080619,91.73360182845443
20080620,94.366172903763
20080621,94.366172903763
20080622,94.366172903763
20080623,93.93129882359759
20080624,94.09388607109118
20080625,93.96951632540792
20080626,94.31472661330537
20080627,91.91843117092209
20080628,91.91843117092209
20080629,91.91843117092209
20080630,92.55032908465392
20080701,96.92294041239299
20080702,94.28427626260793
20080703,98.00234892245416
20080704,95.71100675424847
20080705,95.71100675424847
20080706,95.71100675424847
20080707,96.8095772704007
20080708,96.3022466207916
20080709,95.68906548562602
20080710,96.38977697824686
20080711,96.71651161563337
20080712,96.71651161563337
20080713,96.71651161563337
20080714,95.90693921738018
20080715,95.95647961251075
20080716,94.4377257752535
20080717,92.40018482604302
20080718,90.13863388065558
20080719,90.13863388065558
20080720,90.13863388065558
20080721,88.803134760288
20080722,89.2054472340782
20080723,86.10291593034042
20080724,75.54797252577661
20080725,83.88495896824307
20080726,83.88495896824307
20080727,83.88495896824307
20080728,82.79849163718185
20080729,81.98778535677876
20080730,82.3465734294954
20080731,83.09809614346287
20080801,82.90999634041992
20080802,82.90999634041992
20080803,82.90999634041992
20080804,82.66874260743496
20080805,81.19622965225939
20080806,81.16069295216401
20080807,81.08649932942447
20080808,81.28519346316222
20080809,81.28519346316222
20080810,81.28519346316222
20080811,79.90299252829745
20080812,87.51014408814157
20080813,90.85921196758714
20080814,90.33942101635594
20080815,90.12035844881768
20080816,90.12035844881768
20080817,90.12035844881768
20080818,87.08589682419506
20080819,88.02651997475442
20080820,88.12460039245387
20080821,88.78646623499783
20080822,88.49121122106554
20080823,88.49121122106554
20080824,88.49121122106554
20080825,1819.951486732288
20080826,87.8285674857292
20080827,69.44513578406254
20080828,84.37875937646153
20080829,87.33566308729267
20080830,87.33566308729267
20080831,87.33566308729267
20080901,89.49989253968602
20080902,85.94158394016989
20080903,84.27126510494062
20080904,86.5829239676888
20080905,86.91648483306652
20080906,86.91648483306652
20080907,86.91648483306652
20080908,84.98126269954213
20080909,85.33865945158767
20080910,85.23999245592752
20080911,86.47425759299713
20080912,85.35821776251474
20080913,85.35821776251474
20080914,85.35821776251474
20080915,85.24418066452063
20080916,84.99807314385951
20080917,85.19950548349277
20080918,85.67074868500106
20080919,82.5694786455238
20080920,82.5694786455238
20080921,82.5694786455238
20080922,82.53203147613502
20080923,82.46325413428231
20080924,75.48706368705801
20080925,69.70190009066953
20080926,69.27034947444096
20080927,69.27034947444096
20080928,69.27034947444096
20080929,65.7560115493725
20080930,63.716854750243115
20081001,64.42070531579667
