Date,Akita Bank Ltd/The
20060116,9.048324105529975
20060117,10.05184216285587
20060118,11.264261806312339
20060119,10.166528250114869
20060120,10.131134720098045
20060121,10.131134720098045
20060122,10.131134720098045
20060123,9.689468068279627
20060124,9.590734646638131
20060125,9.227677679391157
20060126,9.185158816964968
20060127,8.653418177373538
20060128,8.653418177373538
20060129,8.653418177373538
20060130,8.824176760357433
20060131,9.583155462577054
20060201,9.812737867975102
20060202,9.731967354541048
20060203,10.215019257242181
20060204,10.215019257242181
20060205,10.215019257242181
20060206,10.109542762187708
20060207,9.975854338692576
20060208,10.76445338351824
20060209,10.307674467608777
20060210,11.52773527334986
20060211,11.52773527334986
20060212,11.52773527334986
20060213,12.192784392480158
20060214,12.66902401544301
20060215,12.958357422153147
20060216,12.29290255029179
20060217,12.340386725413723
20060218,12.340386725413723
20060219,12.340386725413723
20060220,14.074078131214446
20060221,13.409753055817632
20060222,14.16501757712047
20060223,13.934814023884801
20060224,13.579769173244507
20060225,13.579769173244507
20060226,13.579769173244507
20060227,14.559133397214156
20060228,14.28333720107721
20060301,14.861175920425907
20060302,14.337702920672983
20060303,15.3371603509618
20060304,15.3371603509618
20060305,15.3371603509618
20060306,14.862805952666543
20060307,15.642531858276545
20060308,15.789837447468026
20060309,14.545759086663113
20060310,13.700933182315378
20060311,13.700933182315378
20060312,13.700933182315378
20060313,13.13559333979993
20060314,13.287784717494873
20060315,13.492366944192401
20060316,14.17705896076155
20060317,13.23729668135193
20060318,13.23729668135193
20060319,13.23729668135193
20060320,12.8882727058803
20060321,12.8882727058803
20060322,13.106453410484516
20060323,13.507720401929195
20060324,13.3401504960193
20060325,13.3401504960193
20060326,13.3401504960193
20060327,12.858172567738789
20060328,12.77317831623299
20060329,12.194168099059166
20060330,11.53588843304256
20060331,12.258587712805946
20060401,12.258587712805946
20060402,12.258587712805946
20060403,11.718213140780094
20060404,11.846922025707414
20060405,12.553726863708041
20060406,12.02407988606764
20060407,11.89266536419775
20060408,11.89266536419775
20060409,11.89266536419775
20060410,12.03196743584466
20060411,12.354010845937697
20060412,13.244952782895444
20060413,13.244979776683037
20060414,13.424644563886062
20060415,13.424644563886062
20060416,13.424644563886062
20060417,14.230235132266149
20060418,13.426040131299658
20060419,13.438206090711923
20060420,13.439281787586655
20060421,13.04853863415461
20060422,13.04853863415461
20060423,13.04853863415461
20060424,13.610755896892988
20060425,12.751910666337466
20060426,12.829605996414992
20060427,13.391751884596898
20060428,13.163830988728577
20060429,13.163830988728577
20060430,13.163830988728577
20060501,13.106434923197057
20060502,12.593539194477883
20060503,12.593539194477883
20060504,12.593539194477883
20060505,12.593539194477883
20060506,12.593539194477883
20060507,12.593539194477883
20060508,12.593144453791616
20060509,13.46112228185757
20060510,16.62501845435997
20060511,18.238863227649375
20060512,18.279053777059488
20060513,18.279053777059488
20060514,18.279053777059488
20060515,18.93904486688148
20060516,19.65243941893835
20060517,19.05152868836647
20060518,20.140087899636644
20060519,20.10648077610703
20060520,20.10648077610703
20060521,20.10648077610703
20060522,20.553255038058886
20060523,21.32547700055529
20060524,21.142819881061232
20060525,23.543498192454276
20060526,22.587147499810587
20060527,22.587147499810587
20060528,22.587147499810587
20060529,23.373835858734587
20060530,24.676576883608153
20060531,14.916008438616952
20060601,15.066872523895968
20060602,13.68387184852958
20060603,13.68387184852958
20060604,13.68387184852958
20060605,14.39741435753055
20060606,16.051343210742274
20060607,18.27783574874379
20060608,20.40894683499318
20060609,19.308178914592116
20060610,19.308178914592116
20060611,19.308178914592116
20060612,18.103637182916085
20060613,20.179262584282622
20060614,19.35207329766569
20060615,18.745214759448423
20060616,15.27904363532316
20060617,15.27904363532316
20060618,15.27904363532316
20060619,14.72655587174005
20060620,15.229189481609653
20060621,15.618641633048389
20060622,13.89376447872217
20060623,14.978874939064305
20060624,14.978874939064305
20060625,14.978874939064305
20060626,15.276386631621836
20060627,14.954640008355074
20060628,16.493205790069673
20060629,17.21207033117849
20060630,17.73529171625446
20060701,17.73529171625446
20060702,17.73529171625446
20060703,16.841038429695168
20060704,16.558311270239628
20060705,17.972422641179374
20060706,19.337992895840443
20060707,19.64574846641095
20060708,19.64574846641095
20060709,19.64574846641095
20060710,18.110036589458403
20060711,18.401455766947745
20060712,19.04486701524436
20060713,19.612287808062398
20060714,19.387417575827616
20060715,19.387417575827616
20060716,19.387417575827616
20060717,19.387417575827616
20060718,20.617915356520303
20060719,22.041324811879175
20060720,18.781620819889664
20060721,19.37594231125846
20060722,19.37594231125846
20060723,19.37594231125846
20060724,16.709676913979084
20060725,16.763684104528522
20060726,19.109667379388448
20060727,17.261175448826982
20060728,18.01022504274041
20060729,18.01022504274041
20060730,18.01022504274041
20060731,25.09911790847121
20060801,24.39941479887888
20060802,24.027740611638485
20060803,24.95966192288646
20060804,24.286949816861966
20060805,24.286949816861966
20060806,24.286949816861966
20060807,25.46434058147403
20060808,23.968728649071867
20060809,23.721439219679244
20060810,24.714726321953883
20060811,25.3596885168502
20060812,25.3596885168502
20060813,25.3596885168502
20060814,24.57798462129311
20060815,25.16251149055877
20060816,24.28349148985181
20060817,25.171457630350492
20060818,24.216665021549115
20060819,24.216665021549115
20060820,24.216665021549115
20060821,24.93555362979659
20060822,24.42180633742658
20060823,25.195839056120782
20060824,25.684397962714044
20060825,25.128732207541223
20060826,25.128732207541223
20060827,25.128732207541223
20060828,25.476946277675722
20060829,24.9488395958843
20060830,25.363567459599032
20060831,23.532239545622428
20060901,23.621326060727185
20060902,23.621326060727185
20060903,23.621326060727185
20060904,23.451374404260722
20060905,23.07500892976081
20060906,23.15245008446442
20060907,24.801559397458213
20060908,24.50574868876538
20060909,24.50574868876538
20060910,24.50574868876538
20060911,26.258926514710147
20060912,26.394653575125584
20060913,26.53187490805348
20060914,24.240642371199055
20060915,23.638810557880486
20060916,23.638810557880486
20060917,23.638810557880486
20060918,23.638810557880486
20060919,23.952101867378545
20060920,24.652251303360373
20060921,24.160117436382006
20060922,25.38772083857559
20060923,25.38772083857559
20060924,25.38772083857559
20060925,25.41894408887204
20060926,26.062892561955127
20060927,24.05730885084673
20060928,23.97641273731302
20060929,23.616994209502625
20060930,23.616994209502625
20061001,23.616994209502625
20061002,22.882541528081003
20061003,22.60592278720583
20061004,23.189634566642724
20061005,22.24454935996056
20061006,23.046233931904748
20061007,23.046233931904748
20061008,23.046233931904748
20061009,23.046233931904748
20061010,23.749398200256362
20061011,25.711882202526468
20061012,28.150168333856733
20061013,26.88460436738636
20061014,26.88460436738636
20061015,26.88460436738636
20061016,26.626593389143185
20061017,26.92085670524271
20061018,26.58241289536701
20061019,26.99728645589537
20061020,25.65530593037439
20061021,25.65530593037439
20061022,25.65530593037439
20061023,25.31536060152503
20061024,25.60891005532698
20061025,26.947494850168532
20061026,25.31684856493425
20061027,26.454071541133786
20061028,26.454071541133786
20061029,26.454071541133786
20061030,28.003463015332272
20061031,27.62226717115886
20061101,28.42758116399095
20061102,28.928081034139637
20061103,28.928081034139637
20061104,28.928081034139637
20061105,28.928081034139637
20061106,28.915715754110675
20061107,30.069718132281928
20061108,31.952267590523693
20061109,33.60969322435943
20061110,33.742594789431706
20061111,33.742594789431706
20061112,33.742594789431706
20061113,33.03751119701868
20061114,31.676929772594427
20061115,31.782334387803107
20061116,33.1128246068592
20061117,33.10020926586097
20061118,33.10020926586097
20061119,33.10020926586097
20061120,36.33442346618448
20061121,29.386429962610894
20061122,31.09698122477885
20061123,31.09698122477885
20061124,31.234718652901595
20061125,31.234718652901595
20061126,31.234718652901595
20061127,30.41074888344018
20061128,30.69741069186796
20061129,30.555804714279187
20061130,32.872413093938704
20061201,32.001122330497246
20061202,32.001122330497246
20061203,32.001122330497246
20061204,31.733095968556377
20061205,32.22389552500843
20061206,31.883171375592607
20061207,33.03924855328324
20061208,32.61392992936125
20061209,32.61392992936125
20061210,32.61392992936125
20061211,31.572316570339986
20061212,32.123893202999355
20061213,30.538632420712908
20061214,30.23035498108514
20061215,29.074957731076168
20061216,29.074957731076168
20061217,29.074957731076168
20061218,28.557494772096344
20061219,29.939481634859316
20061220,27.496852798009943
20061221,29.18227154546686
20061222,29.255892376749
20061223,29.255892376749
20061224,29.255892376749
20061225,30.818231426759933
20061226,30.902401528230488
20061227,29.839797586365684
20061228,29.924383583312522
20061229,28.009238016062824
20061230,28.009238016062824
20061231,28.009238016062824
20070101,28.009238016062824
20070102,28.009238016062824
20070103,28.009238016062824
20070104,27.367939712800382
20070105,30.752507163106078
20070106,30.752507163106078
20070107,30.752507163106078
20070108,30.752507163106078
20070109,32.75256661606899
20070110,35.38778263623873
20070111,35.8277916645885
20070112,34.1546707856319
20070113,34.1546707856319
20070114,34.1546707856319
20070115,32.198787048192074
20070116,32.30399275307729
20070117,30.076471509091558
20070118,28.46984528251436
20070119,27.511725389093694
20070120,27.511725389093694
20070121,27.511725389093694
20070122,24.860246881287296
20070123,24.560803917326627
20070124,25.771836766752564
20070125,26.424710987227467
20070126,28.554139260814836
20070127,28.554139260814836
20070128,28.554139260814836
20070129,29.649430826176495
20070130,29.54968090383033
20070131,27.81053323638984
20070201,25.92040780220976
20070202,26.86100957369301
20070203,26.86100957369301
20070204,26.86100957369301
20070205,28.389114678468744
20070206,28.232415244987394
20070207,29.36139761516331
20070208,30.530703581300088
20070209,28.325248369111822
20070210,28.325248369111822
20070211,28.325248369111822
20070212,28.325248369111822
20070213,28.000977799699935
20070214,27.776967278332517
20070215,27.419389611382915
20070216,27.26179508103567
20070217,27.26179508103567
20070218,27.26179508103567
20070219,28.34219470040385
20070220,28.682585485110998
20070221,27.646248107093932
20070222,29.672473325808873
20070223,29.18888253884113
20070224,29.18888253884113
20070225,29.18888253884113
20070226,30.619118384327628
20070227,29.492473893701
20070228,30.62316230187762
20070301,30.812488527083293
20070302,31.52791873360626
20070303,31.52791873360626
20070304,31.52791873360626
20070305,32.44852212042201
20070306,31.525862819427832
20070307,30.23541762642431
20070308,29.56845277993189
20070309,29.090229563209846
20070310,29.090229563209846
20070311,29.090229563209846
20070312,27.93872750179561
20070313,29.730914920514856
20070314,32.507118996174626
20070315,31.58667844219777
20070316,33.55322605652858
20070317,33.55322605652858
20070318,33.55322605652858
20070319,33.66102178451225
20070320,32.42760340567666
20070321,32.42760340567666
20070322,30.84411288889636
20070323,29.26602197111305
20070324,29.26602197111305
20070325,29.26602197111305
20070326,28.658857838001346
20070327,29.312919465245493
20070328,29.164339588330293
20070329,28.724550211555464
20070330,28.252934490611004
20070331,28.252934490611004
20070401,28.252934490611004
20070402,29.67609405800309
20070403,28.83215516209051
20070404,28.736648344771258
20070405,28.637934222547123
20070406,27.94429319201388
20070407,27.94429319201388
20070408,27.94429319201388
20070409,28.091878129931498
20070410,29.470373319886097
20070411,30.55471010445136
20070412,30.99309123911248
20070413,32.38329059944302
20070414,32.38329059944302
20070415,32.38329059944302
20070416,30.876910706149157
20070417,31.768901714075774
20070418,30.20412589168399
20070419,30.675241410413374
20070420,31.217576090045085
20070421,31.217576090045085
20070422,31.217576090045085
20070423,32.056255815495554
20070424,31.97748240200168
20070425,32.81300683676313
20070426,31.876194138568025
20070427,31.05290700081636
20070428,31.05290700081636
20070429,31.05290700081636
20070430,31.05290700081636
20070501,30.93410680758773
20070502,30.716357879344514
20070503,30.716357879344514
20070504,30.716357879344514
20070505,30.716357879344514
20070506,30.716357879344514
20070507,30.44809560137695
20070508,29.621819417266884
20070509,29.620001849452464
20070510,29.831328774357562
20070511,29.08826077809477
20070512,29.08826077809477
20070513,29.08826077809477
20070514,29.838752975091374
20070515,30.91583700380173
20070516,30.4056871293902
20070517,30.06763490521651
20070518,30.33265370156361
20070519,30.33265370156361
20070520,30.33265370156361
20070521,31.417807582114634
20070522,29.922021541388965
20070523,28.490729388731317
20070524,29.064642074571232
20070525,30.304183241546962
20070526,30.304183241546962
20070527,30.304183241546962
20070528,29.91300837131948
20070529,29.125653604529806
20070530,29.573181323714852
20070531,26.632625327483836
20070601,26.69705671944122
20070602,26.69705671944122
20070603,26.69705671944122
20070604,27.49617321281441
20070605,28.104798242180447
20070606,27.644860625729088
20070607,27.577662081570935
20070608,28.42331022817858
20070609,28.42331022817858
20070610,28.42331022817858
20070611,27.83027255234941
20070612,29.62069700481359
20070613,29.376765568442682
20070614,29.76669407949694
20070615,27.769646907588978
20070616,27.769646907588978
20070617,27.769646907588978
20070618,28.34011400754214
20070619,30.04894053574882
20070620,29.801946041892084
20070621,29.179166462085412
20070622,30.4899513848609
20070623,30.4899513848609
20070624,30.4899513848609
20070625,31.972197721377754
20070626,31.5133223355995
20070627,32.13631769191054
20070628,30.951147191160313
20070629,28.476335609426425
20070630,28.476335609426425
20070701,28.476335609426425
20070702,27.25771733926325
20070703,28.179204942958034
20070704,28.327165093295907
20070705,27.975717023754456
20070706,28.833100927791573
20070707,28.833100927791573
20070708,28.833100927791573
20070709,29.623885402241516
20070710,30.424533146232413
20070711,31.15681783293807
20070712,30.83659377054074
20070713,30.4464441340546
20070714,30.4464441340546
20070715,30.4464441340546
20070716,30.4464441340546
20070717,31.438296925474987
20070718,32.68340209652332
20070719,32.03886826038596
20070720,31.5205619687131
20070721,31.5205619687131
20070722,31.5205619687131
20070723,32.794736050203475
20070724,30.52037124705371
20070725,30.61112191220168
20070726,31.91353101528415
20070727,32.38967586503811
20070728,32.38967586503811
20070729,32.38967586503811
20070730,31.736289091738943
20070731,20.550830030359556
20070801,20.664610327902597
20070802,20.523548198418837
20070803,21.933873760404044
20070804,21.933873760404044
20070805,21.933873760404044
20070806,22.815544357656304
20070807,23.80077910610641
20070808,24.574654346834883
20070809,26.698057303681967
20070810,28.331142354934467
20070811,28.331142354934467
20070812,28.331142354934467
20070813,28.720616984929926
20070814,29.22511194127408
20070815,31.01309060529936
20070816,34.147959883385525
20070817,37.62066658666345
20070818,37.62066658666345
20070819,37.62066658666345
20070820,38.079634604959786
20070821,35.72550891837229
20070822,35.497697358112674
20070823,32.29948510915048
20070824,33.39340750055863
20070825,33.39340750055863
20070826,33.39340750055863
20070827,31.868484369369874
20070828,31.362951096955605
20070829,32.96888231077843
20070830,31.766831832842968
20070831,30.224352275314512
20070901,30.224352275314512
20070902,30.224352275314512
20070903,30.512037568369394
20070904,29.86594278026752
20070905,32.56883228099341
20070906,33.65393036210037
20070907,34.85416079109845
20070908,34.85416079109845
20070909,34.85416079109845
20070910,34.58597928256196
20070911,33.74552488228564
20070912,33.63940685688549
20070913,33.52638038311618
20070914,32.62689697655936
20070915,32.62689697655936
20070916,32.62689697655936
20070917,32.62689697655936
20070918,35.5691508219166
20070919,31.54253721354941
20070920,31.563242537436704
20070921,33.965124540425585
20070922,33.965124540425585
20070923,33.965124540425585
20070924,33.965124540425585
20070925,30.76314369242738
20070926,30.052065408448968
20070927,27.466106511708126
20070928,27.430629213263572
20070929,27.430629213263572
20070930,27.430629213263572
20071001,27.705915991040044
20071002,26.310591762903154
20071003,24.51120647568039
20071004,23.86562833250525
20071005,23.76213479756265
20071006,23.76213479756265
20071007,23.76213479756265
20071008,23.76213479756265
20071009,24.277142907659968
20071010,24.303342194317484
20071011,22.620411696207743
20071012,24.544310210087424
20071013,24.544310210087424
20071014,24.544310210087424
20071015,24.852197820442257
20071016,27.66199969519975
20071017,29.353154872348878
20071018,29.179700407020185
20071019,29.514587088989035
20071020,29.514587088989035
20071021,29.514587088989035
20071022,30.56751522812495
20071023,29.562812777094617
20071024,31.50460097243412
20071025,32.88412509970906
20071026,31.044272472160312
20071027,31.044272472160312
20071028,31.044272472160312
20071029,28.83327937450213
20071030,28.07908895798187
20071031,25.723113775717557
20071101,24.981548443820156
20071102,26.503118750872783
20071103,26.503118750872783
20071104,26.503118750872783
20071105,27.056029763171075
20071106,25.521763127411738
20071107,26.995471279946198
20071108,30.5079165750865
20071109,31.096960529178425
20071110,31.096960529178425
20071111,31.096960529178425
20071112,33.762624510850195
20071113,37.07776200412824
20071114,32.08519616726408
20071115,30.06780821399802
20071116,30.377896778899057
20071117,30.377896778899057
20071118,30.377896778899057
20071119,32.665260950415245
20071120,30.54604825013528
20071121,30.100976568478885
20071122,31.275518977085458
20071123,31.275518977085458
20071124,31.275518977085458
20071125,31.275518977085458
20071126,28.236859561476717
20071127,25.37600437060769
20071128,25.33895070112472
20071129,23.732698392869462
20071130,17.219811043088466
20071201,17.219811043088466
20071202,17.219811043088466
20071203,17.750217599975414
20071204,17.275131051937183
20071205,16.396330614522167
20071206,16.167346507289256
20071207,16.424996105308942
20071208,16.424996105308942
20071209,16.424996105308942
20071210,16.773269192920136
20071211,16.41971996958695
20071212,17.956918261470236
20071213,19.18863316373456
20071214,19.863730053716164
20071215,19.863730053716164
20071216,19.863730053716164
20071217,21.012703884981228
20071218,20.713443279568125
20071219,21.012085677939115
20071220,21.36123322416415
20071221,21.86006357250128
20071222,21.86006357250128
20071223,21.86006357250128
20071224,21.86006357250128
20071225,21.45266834413161
20071226,20.638268516183313
20071227,21.362847946742292
20071228,23.497032761189747
20071229,23.497032761189747
20071230,23.497032761189747
20071231,23.497032761189747
20080101,23.497032761189747
20080102,23.497032761189747
20080103,23.497032761189747
20080104,26.776171697108563
20080105,26.776171697108563
20080106,26.776171697108563
20080107,26.43244008149825
20080108,25.449940241276263
20080109,24.858454087022846
20080110,26.300235775631343
20080111,26.33598511784096
20080112,26.33598511784096
20080113,26.33598511784096
20080114,26.33598511784096
20080115,26.917915527207754
20080116,28.566105116077583
20080117,27.935172961529247
20080118,27.94048711952192
20080119,27.94048711952192
20080120,27.94048711952192
20080121,28.800582512595597
20080122,34.12536927288172
20080123,30.53139847293439
20080124,27.386959406599747
20080125,25.059017071320838
20080126,25.059017071320838
20080127,25.059017071320838
20080128,24.035393621168566
20080129,21.698374279493866
20080130,22.872286755116246
20080131,20.33140647624429
20080201,21.10008297181525
20080202,21.10008297181525
20080203,21.10008297181525
20080204,19.430555431349863
20080205,20.972536853103772
20080206,23.506523063672944
20080207,23.496577961256783
20080208,24.639909001441044
20080209,24.639909001441044
20080210,24.639909001441044
20080211,24.639909001441044
20080212,23.991034877470955
20080213,25.906956366632585
20080214,22.93570045120995
20080215,24.114715988934208
20080216,24.114715988934208
20080217,24.114715988934208
20080218,25.357598745877965
20080219,26.280507014126734
20080220,29.69639569590926
20080221,27.08007991462891
20080222,28.494719276270807
20080223,28.494719276270807
20080224,28.494719276270807
20080225,26.792169065436266
20080226,29.733590925228754
20080227,28.16230343657445
20080228,30.510579250018413
20080229,31.912095662812376
20080301,31.912095662812376
20080302,31.912095662812376
20080303,36.18402109820777
20080304,36.48953094480585
20080305,37.91880494617688
20080306,35.24719279812906
20080307,35.286364627464
20080308,35.286364627464
20080309,35.286364627464
20080310,34.652878498060005
20080311,34.02449355258461
20080312,33.7957048705299
20080313,35.08951218890997
20080314,36.48600259542943
20080315,36.48600259542943
20080316,36.48600259542943
20080317,37.82245008482017
20080318,37.63373138946274
20080319,35.35758017213347
20080320,35.35758017213347
20080321,32.42443097516743
20080322,32.42443097516743
20080323,32.42443097516743
20080324,32.871340751666416
20080325,31.88991209948722
20080326,31.14957607198494
20080327,29.151458722459747
20080328,29.12342253131062
20080329,29.12342253131062
20080330,29.12342253131062
20080331,31.805368921558504
20080401,29.190733631110348
20080402,26.548161643076998
20080403,27.005786065592467
20080404,26.904711156057402
20080405,26.904711156057402
20080406,26.904711156057402
20080407,27.107649150725518
20080408,31.049528518569776
20080409,34.53718159143501
20080410,36.54826633610009
20080411,35.59490780708798
20080412,35.59490780708798
20080413,35.59490780708798
20080414,36.80240959001738
20080415,34.17237420375743
20080416,32.80695201648859
20080417,30.022814911087316
20080418,29.889612894503067
20080419,29.889612894503067
20080420,29.889612894503067
20080421,28.705106487458583
20080422,29.578802346639943
20080423,29.977734053464832
20080424,30.741298759242245
20080425,28.389536734752816
20080426,28.389536734752816
20080427,28.389536734752816
20080428,27.182414375484356
20080429,27.182414375484356
20080430,34.03420089760663
20080501,34.47670296298247
20080502,32.10140585380788
20080503,32.10140585380788
20080504,32.10140585380788
20080505,32.10140585380788
20080506,32.10140585380788
20080507,30.11805698967353
20080508,30.01014576353031
20080509,31.14444270586528
20080510,31.14444270586528
20080511,31.14444270586528
20080512,31.523355151416606
20080513,30.058026092484436
20080514,28.13727084981976
20080515,25.446260892768635
20080516,26.141808308567416
20080517,26.141808308567416
20080518,26.141808308567416
20080519,26.432370591552235
20080520,27.79237068907285
20080521,29.38296363555126
20080522,29.68559085866614
20080523,30.904213996749434
20080524,30.904213996749434
20080525,30.904213996749434
20080526,33.643420724766194
20080527,31.47222554269536
20080528,33.1776538491966
20080529,30.942263526626355
20080530,34.32490779106587
20080531,34.32490779106587
20080601,34.32490779106587
20080602,32.39262279333118
20080603,34.77835114760112
20080604,32.39636238388275
20080605,32.39001720291675
20080606,32.170301438695866
20080607,32.170301438695866
20080608,32.170301438695866
20080609,35.26242761770955
20080610,35.56390213372851
20080611,37.332364596045025
20080612,37.9895698111217
20080613,39.606299466399804
20080614,39.606299466399804
20080615,39.606299466399804
20080616,39.01752934817326
20080617,37.683307508998624
20080618,38.39421613250907
20080619,41.05755887841246
20080620,41.416695607412116
20080621,41.416695607412116
20080622,41.416695607412116
20080623,41.41763504646698
20080624,39.599875378253905
20080625,37.584896905263584
20080626,38.07399821178749
20080627,36.96339746770771
20080628,36.96339746770771
20080629,36.96339746770771
20080630,35.98084654001452
20080701,35.88281579502966
20080702,39.409834918350484
20080703,39.95836422096001
20080704,41.6794303518722
20080705,41.6794303518722
20080706,41.6794303518722
20080707,44.12468637095448
20080708,46.64235829843192
20080709,46.515175280175406
20080710,46.310271641827796
20080711,47.79554980801448
20080712,47.79554980801448
20080713,47.79554980801448
20080714,48.540603208244036
20080715,46.495987701961624
20080716,48.83472158158937
20080717,48.40716724648186
20080718,49.61663268274129
20080719,49.61663268274129
20080720,49.61663268274129
20080721,49.61663268274129
20080722,46.11251487266222
20080723,45.50077589393136
20080724,42.85041002449159
20080725,42.518436175741975
20080726,42.518436175741975
20080727,42.518436175741975
20080728,47.12809775668566
20080729,52.90216282830424
20080730,46.20607491192274
20080731,47.62537875606918
20080801,49.82471128499091
20080802,49.82471128499091
20080803,49.82471128499091
20080804,53.26012178142297
20080805,51.43516341508595
20080806,47.908077591717
20080807,53.759076219844275
20080808,53.25867359846036
20080809,53.25867359846036
20080810,53.25867359846036
20080811,50.68432591336548
20080812,52.532912043934026
20080813,55.519428157587235
20080814,58.260888556172134
20080815,55.9545344889326
20080816,55.9545344889326
20080817,55.9545344889326
20080818,52.910803871597004
20080819,55.81257206850499
20080820,56.20883836260252
20080821,56.496965388186034
20080822,56.78585740070152
20080823,56.78585740070152
20080824,56.78585740070152
20080825,53.90654789251174
20080826,55.41935795746523
20080827,56.43225508230982
20080828,56.776975511937074
20080829,52.845502192981186
20080830,52.845502192981186
20080831,52.845502192981186
20080901,57.03592267390177
20080902,62.82663892131046
20080903,60.4290427555052
20080904,62.525616951553154
20080905,63.13897140960543
20080906,63.13897140960543
20080907,63.13897140960543
20080908,56.564035591275534
20080909,60.92416862957961
20080910,57.878739815057436
20080911,65.37211765528909
20080912,60.62885375905283
20080913,60.62885375905283
20080914,60.62885375905283
20080915,60.62885375905283
20080916,67.75970574978793
20080917,74.7493457994486
20080918,68.89240130098479
20080919,62.678292112169885
20080920,62.678292112169885
20080921,62.678292112169885
20080922,66.93029083660413
20080923,66.93029083660413
20080924,68.0297562186881
20080925,67.49595808653163
20080926,62.990696841368134
20080927,62.990696841368134
20080928,62.990696841368134
20080929,61.462638444310954
20080930,62.50148180910749
20081001,63.31568209277634
20081002,68.06777063210936
20081003,69.62009041498877
20081004,69.62009041498877
20081005,69.62009041498877
20081006,80.50282489603559
20081007,99.60377789443129
20081008,134.92614271576483
20081009,134.09788933678112
20081010,166.17601934646385
20081011,166.17601934646385
20081012,166.17601934646385
20081013,166.17601934646385
20081014,100.46509124275292
20081015,102.32435348124571
20081016,115.09395792807364
20081017,89.76237376023238
20081018,89.76237376023238
20081019,89.76237376023238
20081020,82.1691103469374
20081021,74.18549616954446
20081022,88.4064172253758
20081023,85.6205633121818
20081024,93.0997371622663
20081025,93.0997371622663
20081026,93.0997371622663
20081027,116.38527622383016
20081028,95.59663695391866
20081029,61.48263697119634
20081030,52.57998624232984
20081031,53.57716196133928
20081101,53.57716196133928
20081102,53.57716196133928
20081103,53.57716196133928
20081104,53.33538216775762
20081105,47.16675855081391
20081106,53.38911031409415
20081107,60.45658678830266
20081108,60.45658678830266
20081109,60.45658678830266
20081110,55.914906403324814
20081111,63.53942706836169
20081112,62.9725152528977
20081113,78.89739960057307
20081114,79.61095700523104
20081115,79.61095700523104
20081116,79.61095700523104
20081117,79.30658295945275
20081118,75.36011022390645
20081119,77.62621118488774
20081120,79.97863055712095
20081121,78.16732669651512
20081122,78.16732669651512
20081123,78.16732669651512
20081124,78.16732669651512
20081125,73.56530351579715
20081126,82.35561853730897
20081127,82.41457177232668
20081128,80.32636551299825
20081129,80.32636551299825
20081130,80.32636551299825
20081201,81.92170668844257
20081202,87.21098036897982
20081203,79.80977598567277
20081204,81.0509031809794
20081205,85.882012833925
20081206,85.882012833925
20081207,85.882012833925
20081208,83.25161339030713
20081209,89.31235242211197
20081210,89.99348582550122
20081211,83.34005612511719
20081212,82.3733731720918
20081213,82.3733731720918
20081214,82.3733731720918
20081215,75.89844054061923
20081216,78.18797990385355
20081217,60.720105596858794
20081218,60.43676080494787
20081219,51.873831268723784
20081220,51.873831268723784
20081221,51.873831268723784
20081222,50.859350015778766
20081223,50.859350015778766
20081224,54.008350216922416
20081225,52.206916252595725
20081226,50.14450621262602
20081227,50.14450621262602
20081228,50.14450621262602
20081229,48.81414426200048
20081230,47.28109313841837
20081231,47.28109313841837
20090101,47.28109313841837
20090102,47.28109313841837
20090103,47.28109313841837
20090104,47.28109313841837
20090105,48.43575735768402
20090106,51.040049414766365
20090107,47.79814374374736
20090108,47.98223792182075
20090109,47.920129963441184
20090110,47.920129963441184
20090111,47.920129963441184
20090112,47.920129963441184
20090113,53.61388492826552
20090114,51.95046623796055
20090115,52.71625773415834
20090116,52.644883067715
20090117,52.644883067715
20090118,52.644883067715
20090119,52.43314815888713
20090120,52.57224722842445
20090121,53.80273055510671
20090122,50.72416664453617
20090123,53.017382073877144
20090124,53.017382073877144
20090125,53.017382073877144
20090126,54.60927240793116
20090127,50.60282202333345
20090128,54.226763213179815
20090129,53.818586397509534
20090130,55.75708640406315
20090131,55.75708640406315
20090201,55.75708640406315
20090202,54.94771515430482
20090203,61.165194107828164
20090204,63.00094144114973
20090205,63.82218285341822
20090206,60.75999970735335
20090207,60.75999970735335
20090208,60.75999970735335
20090209,63.174554837610586
20090210,61.779267428120264
20090211,61.779267428120264
20090212,62.158742613094745
20090213,63.806229862906804
20090214,63.806229862906804
20090215,63.806229862906804
20090216,58.81945914713071
20090217,58.292914649795534
20090218,61.82088301146152
20090219,63.7244778228494
20090220,70.19659776504419
20090221,70.19659776504419
20090222,70.19659776504419
20090223,76.04317528955636
20090224,76.41703575460458
20090225,74.12491938127944
20090226,75.72888391302106
20090227,72.30594126220944
20090228,72.30594126220944
20090301,72.30594126220944
20090302,73.34585866438756
20090303,77.78685187365734
20090304,78.81271582532509
20090305,71.48640878417065
20090306,67.41579401103475
20090307,67.41579401103475
20090308,67.41579401103475
20090309,70.60538599886716
20090310,74.34990055673686
20090311,73.94346169588103
20090312,75.99266298751864
20090313,75.26418942971861
20090314,75.26418942971861
20090315,75.26418942971861
20090316,71.06540689695196
20090317,67.95023479741765
20090318,69.18548780835874
20090319,67.23437831617888
20090320,67.23437831617888
20090321,67.23437831617888
20090322,67.23437831617888
20090323,60.74122095267655
20090324,59.00548286982922
20090325,57.921144775614565
20090326,52.70068200259372
