Date,Asian Pac Holdings Bhd
20110202,10.908614683844956
20110203,10.908614683844956
20110204,10.908614683844956
20110205,10.908614683844956
20110206,10.908614683844956
20110207,9.114186182931187
20110208,8.585562526736776
20110209,8.606225012468753
20110210,10.064113928625158
20110211,10.791156764605846
20110212,10.791156764605846
20110213,10.791156764605846
20110214,10.169362500795588
20110215,10.169362500795588
20110216,10.169290617706766
20110217,10.758796605594837
20110218,10.695614081090781
20110219,10.695614081090781
20110220,10.695614081090781
20110221,11.708159743247252
20110222,11.756610725268954
20110223,11.421491867053355
20110224,13.477048586094156
20110225,12.667939808051148
20110226,12.667939808051148
20110227,12.667939808051148
20110228,14.76363621902754
20110301,16.071284976232413
20110302,17.325977392568173
20110303,16.320013088064993
20110304,15.861654002273877
20110305,15.861654002273877
20110306,15.861654002273877
20110307,17.50705186919734
20110308,16.568590213575074
20110309,16.022186490873665
20110310,16.135792328389762
20110311,16.677855808292975
20110312,16.677855808292975
20110313,16.677855808292975
20110314,17.728359039204477
20110315,18.253778644915176
20110316,18.02442470726718
20110317,18.06714588035548
20110318,16.877462440902853
20110319,16.877462440902853
20110320,16.877462440902853
20110321,17.402586345846245
20110322,15.982008600151632
20110323,15.892173785925731
20110324,15.746434933321668
20110325,14.51249673179309
20110326,14.51249673179309
20110327,14.51249673179309
20110328,15.6338238493846
20110329,14.772030202927175
20110330,13.640375155446439
20110331,14.44560173183613
20110401,14.158016098955619
20110402,14.158016098955619
20110403,14.158016098955619
20110404,14.344027721490853
20110405,14.307074443667242
20110406,14.456022844558419
20110407,13.413302150040241
20110408,14.18331349672059
20110409,14.18331349672059
20110410,14.18331349672059
20110411,15.861201265585217
20110412,16.340480615088506
20110413,16.564041066157785
20110414,16.008262675028085
20110415,15.623895173535567
20110416,15.623895173535567
20110417,15.623895173535567
20110418,15.040200386251367
20110419,14.806779654713845
20110420,15.533454807582334
20110421,14.439994371839768
20110422,14.708810905656993
20110423,14.708810905656993
20110424,14.708810905656993
20110425,15.835336747120113
20110426,14.106607117703696
20110427,15.22457031117095
20110428,14.38746961122787
20110429,14.466327190864675
20110430,14.466327190864675
20110501,14.466327190864675
20110502,14.466327190864675
20110503,15.528885485273452
20110504,15.943716733023182
20110505,16.12578936842449
20110506,15.98116138759709
20110507,15.98116138759709
20110508,15.98116138759709
20110509,14.289094224607537
20110510,16.44965589459967
20110511,15.475752324023883
20110512,15.726837055455569
20110513,15.727749732798811
20110514,15.727749732798811
20110515,15.727749732798811
20110516,16.83797777782022
20110517,16.83797777782022
20110518,16.81011455624831
20110519,16.06367765585113
20110520,16.028777755413042
20110521,16.028777755413042
20110522,16.028777755413042
20110523,16.85480668084911
20110524,14.324056104500764
20110525,14.572109666362994
20110526,16.555306280073477
20110527,16.653362795954205
20110528,16.653362795954205
20110529,16.653362795954205
20110530,16.485600138735677
20110531,16.274729680319936
20110601,15.997534191120238
20110602,17.165965827932705
20110603,16.832919785135083
20110604,16.832919785135083
20110605,16.832919785135083
20110606,17.324071279455087
20110607,17.199891157160593
20110608,17.34734489804912
20110609,17.18799552238302
20110610,17.779914827549753
20110611,17.779914827549753
20110612,17.779914827549753
20110613,16.815634240778305
20110614,17.99877500717521
20110615,16.76528749365192
20110616,17.50404713008759
20110617,17.401324721413438
20110618,17.401324721413438
20110619,17.401324721413438
20110620,18.042855204632758
20110621,18.184110747984068
20110622,19.501172238335922
20110623,18.14408107608655
20110624,18.456627506150557
20110625,18.456627506150557
20110626,18.456627506150557
20110627,17.321794021770557
20110628,18.557766433623584
20110629,19.515533588302628
20110630,15.622544964086966
20110701,15.487373472425604
20110702,15.487373472425604
20110703,15.487373472425604
20110704,16.158841543039568
20110705,15.427488591177516
20110706,16.16174940571577
20110707,16.24599186900552
20110708,15.103720155544947
20110709,15.103720155544947
20110710,15.103720155544947
20110711,16.32767919994855
20110712,16.367588251136556
20110713,15.00715847766611
20110714,15.02865467821037
20110715,14.643254023675363
20110716,14.643254023675363
20110717,14.643254023675363
20110718,16.63347375473508
20110719,16.625911209369196
20110720,16.27750160660364
20110721,16.398268770851598
20110722,15.669149859925861
20110723,15.669149859925861
20110724,15.669149859925861
