Date,Anadolu Hayat Emeklilik AS
20070530,12.222462407438023
20070531,10.369393840730925
20070601,10.757472691590511
20070602,10.757472691590511
20070603,10.757472691590511
20070604,11.401555025658963
20070605,11.195271220254257
20070606,11.615147298740204
20070607,13.572762392690205
20070608,13.644700685613609
20070609,13.644700685613609
20070610,13.644700685613609
20070611,13.021369017967455
20070612,13.192907513216033
20070613,12.687953548047563
20070614,12.345673592498233
20070615,11.494274330573896
20070616,11.494274330573896
20070617,11.494274330573896
20070618,11.06349669682722
20070619,10.745373809404278
20070620,10.913844201298476
20070621,11.240297339243092
20070622,11.178204952745228
20070623,11.178204952745228
20070624,11.178204952745228
20070625,11.11627615800631
20070626,10.940579639997862
20070627,11.708088828624211
20070628,11.133489872064606
20070629,9.701731444759927
20070630,9.701731444759927
20070701,9.701731444759927
20070702,9.078109852330849
20070703,9.140895312505648
20070704,8.345204183676966
20070705,8.586199875246699
20070706,8.82778227483716
20070707,8.82778227483716
20070708,8.82778227483716
20070709,8.175277333174268
20070710,8.949487577806478
20070711,9.171184798704745
20070712,8.77798933599579
20070713,8.607043537155583
20070714,8.607043537155583
20070715,8.607043537155583
20070716,9.02487092349153
20070717,8.916568931250744
20070718,9.72280017094353
20070719,8.89940151209756
20070720,9.063235777135779
20070721,9.063235777135779
20070722,9.063235777135779
20070723,7.722452413191945
20070724,7.342462049539985
20070725,7.282738190513903
20070726,7.965858555093286
20070727,8.677760183232808
20070728,8.677760183232808
20070729,8.677760183232808
20070730,8.505239752694571
20070731,7.965009553073906
20070801,8.209093032893673
20070802,7.9848395774631795
20070803,8.343814409227164
20070804,8.343814409227164
20070805,8.343814409227164
20070806,8.771652859298698
20070807,8.048331969395248
20070808,7.745124274122349
20070809,8.42405271126992
20070810,9.217616096361734
20070811,9.217616096361734
20070812,9.217616096361734
20070813,8.19720259112669
20070814,8.998345114244367
20070815,10.04149365973805
20070816,11.57723293337686
20070817,10.659309631326034
20070818,10.659309631326034
20070819,10.659309631326034
20070820,11.744624244409636
20070821,13.191654386516209
20070822,11.419017037344009
20070823,10.684178727781394
20070824,10.342105562103528
20070825,10.342105562103528
20070826,10.342105562103528
20070827,9.92109279014349
20070828,10.177989302531795
20070829,10.337046008253786
20070830,10.337046008253786
20070831,9.461194602692618
20070901,9.461194602692618
20070902,9.461194602692618
20070903,9.447425520063202
20070904,8.990256051512103
20070905,9.803858820211337
20070906,9.531230476226968
20070907,9.820461785409954
20070908,9.820461785409954
20070909,9.820461785409954
20070910,10.043278291244631
20070911,9.371842408680378
20070912,9.801124550735794
20070913,8.825484989014516
20070914,8.7382085300035
20070915,8.7382085300035
20070916,8.7382085300035
20070917,9.044876418197124
20070918,9.440669721771265
20070919,8.377423766197
20070920,8.369588879380736
20070921,8.094432088435951
20070922,8.094432088435951
20070923,8.094432088435951
20070924,8.024693370142067
20070925,8.102576579216523
20070926,7.926871923244141
20070927,8.001411020970734
20070928,7.969686173238344
20070929,7.969686173238344
20070930,7.969686173238344
20071001,7.945187875408005
20071002,8.28368220684672
20071003,8.392626343052733
20071004,8.430959843739682
20071005,8.02865722223604
20071006,8.02865722223604
20071007,8.02865722223604
20071008,8.412575346981978
20071009,7.718322164479688
20071010,7.627901756884014
20071011,7.596650357480882
20071012,7.596650357480882
20071013,7.596650357480882
20071014,7.596650357480882
20071015,8.000129085541584
20071016,8.116639307099137
20071017,7.671628330739726
20071018,8.478446778347559
20071019,9.128127758350033
20071020,9.128127758350033
20071021,9.128127758350033
20071022,10.05882090828973
20071023,9.376244177885507
20071024,9.706482311077798
20071025,9.508595624528672
20071026,9.37747069191041
20071027,9.37747069191041
20071028,9.37747069191041
20071029,9.37747069191041
20071030,9.401396848264286
20071031,9.54777370611731
20071101,11.078717806315161
20071102,11.627864388008131
20071103,11.627864388008131
20071104,11.627864388008131
20071105,11.60351342503536
20071106,11.217904151056251
20071107,12.337466442050768
20071108,12.668083679247777
20071109,13.235984748949429
20071110,13.235984748949429
20071111,13.235984748949429
20071112,14.100436715585444
20071113,13.60973547689047
20071114,12.901119358293652
20071115,13.702364562802236
20071116,14.182567059461773
20071117,14.182567059461773
20071118,14.182567059461773
20071119,14.732630822555633
20071120,15.09626949116538
20071121,16.592151711214946
20071122,16.449437850953803
20071123,16.47756234326773
20071124,16.47756234326773
20071125,16.47756234326773
20071126,14.897840074793468
20071127,16.663511284510253
20071128,14.993016449492547
20071129,15.571389554252697
20071130,14.048491741465186
20071201,14.048491741465186
20071202,14.048491741465186
20071203,14.755892413285286
20071204,14.956497512316979
20071205,14.302737998439833
20071206,14.710818304171514
20071207,14.332648349325503
20071208,14.332648349325503
20071209,14.332648349325503
20071210,14.712076471469265
20071211,14.675508202798122
20071212,15.128860742782424
20071213,15.564480190260914
20071214,15.641361843541704
20071215,15.641361843541704
20071216,15.641361843541704
20071217,16.601660661318018
20071218,16.380267332918844
20071219,15.787568649570273
20071220,15.787568649570273
20071221,15.787568649570273
20071222,15.787568649570273
20071223,15.787568649570273
20071224,14.69079278693352
20071225,14.858525970135062
20071226,15.672775823944917
20071227,15.893518040557677
20071228,16.38074566350198
20071229,16.38074566350198
20071230,16.38074566350198
20071231,16.27211483882977
20080101,16.27211483882977
20080102,17.205745206207826
20080103,18.709588651820642
20080104,18.619657188958033
20080105,18.619657188958033
20080106,18.619657188958033
20080107,18.522767126347116
20080108,16.35408147011778
20080109,16.20497197593669
20080110,16.454769489416492
20080111,16.159920810296903
20080112,16.159920810296903
20080113,16.159920810296903
20080114,15.828834983706443
20080115,16.92612709823361
20080116,17.96055520766881
20080117,16.739569612204168
20080118,18.60758009407301
20080119,18.60758009407301
20080120,18.60758009407301
20080121,26.552645622990266
20080122,31.939521879229524
20080123,34.96134435730146
20080124,30.463764407215596
20080125,29.327901037762246
20080126,29.327901037762246
20080127,29.327901037762246
20080128,34.22914163143994
20080129,35.14012739136236
20080130,36.57437861815722
20080131,43.89172622732253
20080201,40.484487082509695
20080202,40.484487082509695
20080203,40.484487082509695
20080204,37.59223550585215
20080205,38.47536321165962
20080206,37.87171037127851
20080207,37.72177099489409
20080208,39.29160855389375
20080209,39.29160855389375
20080210,39.29160855389375
20080211,42.52855806712018
20080212,37.783967182389006
20080213,35.99379011775728
20080214,33.69783899509258
20080215,38.17233696270326
20080216,38.17233696270326
20080217,38.17233696270326
20080218,37.000615994658254
20080219,38.239770397909346
20080220,39.56250381658307
20080221,36.303712604162705
20080222,36.14934006601781
20080223,36.14934006601781
20080224,36.14934006601781
20080225,38.66802537854854
20080226,39.37341277561827
20080227,38.374698427172724
20080228,39.66566160044965
20080229,44.05724064117908
20080301,44.05724064117908
20080302,44.05724064117908
20080303,48.223246213128235
20080304,50.66356992899471
20080305,46.902591070158095
20080306,53.565430100143104
20080307,54.94817299524822
20080308,54.94817299524822
20080309,54.94817299524822
20080310,54.88312052723033
20080311,48.41196674876281
20080312,47.140223301542
20080313,48.989637106276696
20080314,47.14480836913058
20080315,47.14480836913058
20080316,47.14480836913058
20080317,61.82933354531914
20080318,53.901452630227496
20080319,55.58624148426028
20080320,57.56406699264805
20080321,59.55512929863958
20080322,59.55512929863958
20080323,59.55512929863958
20080324,54.24566780777456
20080325,57.816454864216524
20080326,59.52107597617335
20080327,59.788422666007094
20080328,64.61743280469165
20080329,64.61743280469165
20080330,64.61743280469165
20080331,67.53162570190813
20080401,57.732797367069
20080402,54.20585389086109
20080403,54.25578656696238
20080404,53.096308336538804
20080405,53.096308336538804
20080406,53.096308336538804
20080407,51.02218173529519
20080408,54.01530444147003
20080409,52.806242261465194
20080410,48.103491208551524
20080411,48.43186921137219
20080412,48.43186921137219
20080413,48.43186921137219
20080414,50.82824846635683
20080415,50.644824011777395
20080416,54.28279318582017
20080417,55.727025099891975
20080418,50.879455416175865
20080419,50.879455416175865
20080420,50.879455416175865
20080421,45.55757510755754
20080422,46.43310237464366
20080423,46.43310237464366
20080424,43.58590959366207
20080425,44.2855866314832
20080426,44.2855866314832
20080427,44.2855866314832
20080428,42.09600209540922
20080429,41.16774283889842
20080430,35.811191402144225
20080501,34.87635925412106
20080502,31.550259058360137
20080503,31.550259058360137
20080504,31.550259058360137
20080505,30.435116423998764
20080506,30.694351471209778
20080507,35.60650889293005
20080508,39.342121824946595
20080509,40.31958493041642
20080510,40.31958493041642
20080511,40.31958493041642
20080512,40.44778058692171
20080513,37.90249301815881
20080514,37.727562494246676
20080515,34.50044638720636
20080516,33.37087544625687
20080517,33.37087544625687
20080518,33.37087544625687
20080519,33.37087544625687
20080520,34.96583837983937
20080521,35.50746256912165
20080522,35.57274301221563
20080523,35.839857634654656
20080524,35.839857634654656
20080525,35.839857634654656
20080526,37.190143219732335
20080527,31.33094103527102
20080528,32.85530407933204
20080529,32.617127196705376
20080530,31.8511034983227
20080531,31.8511034983227
20080601,31.8511034983227
20080602,32.131352895849524
20080603,29.14279458052124
20080604,31.98285889718312
20080605,32.04780400646655
20080606,33.862159932426216
20080607,33.862159932426216
20080608,33.862159932426216
20080609,35.767093319899445
20080610,37.37490323124823
20080611,38.35237415064456
20080612,68.59464071323677
20080613,36.06980094289618
20080614,36.06980094289618
20080615,36.06980094289618
20080616,37.549973479140704
20080617,36.139785230784334
20080618,32.1494218424884
20080619,33.29688829106939
20080620,36.48258073225999
20080621,36.48258073225999
20080622,36.48258073225999
20080623,35.64888848264023
20080624,36.339933946120375
20080625,37.72626625862333
20080626,42.72655123067748
20080627,46.261465032765805
20080628,46.261465032765805
20080629,46.261465032765805
20080630,57.525996925586426
20080701,63.90094897724981
20080702,63.39092742754763
20080703,70.1894082525609
20080704,69.1006232707195
20080705,69.1006232707195
20080706,69.1006232707195
20080707,65.17680264329667
20080708,65.7826254640009
20080709,63.17352942693048
20080710,61.66129924687361
20080711,63.51987488689132
20080712,63.51987488689132
20080713,63.51987488689132
20080714,58.97820810753548
20080715,61.61496927309319
20080716,56.68110043679048
20080717,54.46320209876396
20080718,52.728793810830474
20080719,52.728793810830474
20080720,52.728793810830474
20080721,52.11812834973532
20080722,54.13832077177952
20080723,50.72051974732541
20080724,46.523531680832
20080725,49.005047371445485
20080726,49.005047371445485
20080727,49.005047371445485
20080728,48.09870944068459
20080729,46.46942626593473
20080730,43.5853783326803
20080731,40.180826177871985
20080801,35.515134798963686
20080802,35.515134798963686
20080803,35.515134798963686
20080804,29.59945029076123
20080805,29.279647543927148
20080806,25.50742738446717
20080807,24.17079283285167
20080808,26.37728959942176
20080809,26.37728959942176
20080810,26.37728959942176
20080811,23.86060401109842
20080812,24.975811963949266
20080813,26.418970490995868
20080814,21.380045167965175
20080815,22.39406963162138
20080816,22.39406963162138
20080817,22.39406963162138
20080818,20.00117058160466
20080819,20.933145080725954
20080820,23.541873041000375
20080821,23.00242967465044
20080822,22.057618473792225
20080823,22.057618473792225
20080824,22.057618473792225
20080825,21.42542908869729
20080826,22.549263329956375
20080827,24.33309980216716
20080828,23.8508312578595
20080829,25.734938336907163
20080830,25.734938336907163
20080831,25.734938336907163
20080901,25.366398817442782
20080902,23.98497073646573
20080903,26.346595190007335
20080904,28.142107924265282
20080905,29.5684550738669
20080906,29.5684550738669
20080907,29.5684550738669
20080908,27.120065197735872
20080909,27.504670132276722
20080910,29.23061685099863
20080911,33.88096370642788
20080912,34.60206084494866
20080913,34.60206084494866
20080914,34.60206084494866
20080915,42.18970534140512
20080916,48.39178343289616
20080917,56.96808547672927
20080918,57.53926534923829
20080919,44.74747208721677
20080920,44.74747208721677
20080921,44.74747208721677
20080922,42.56181699077283
20080923,46.385309144659175
20080924,48.040707256997734
20080925,44.51373640900156
20080926,45.268162071339404
20080927,45.268162071339404
20080928,45.268162071339404
20080929,45.77471946886551
20080930,45.77471946886551
20081001,45.77471946886551
20081002,45.77471946886551
20081003,46.679839918661386
20081004,46.679839918661386
20081005,46.679839918661386
20081006,65.20373755165753
20081007,64.34608772087613
20081008,68.05292367319795
20081009,66.94941650363292
20081010,76.05347202989716
20081011,76.05347202989716
20081012,76.05347202989716
20081013,72.06428321714024
20081014,63.86273534573961
20081015,72.74306724850047
20081016,91.293152616831
20081017,110.83154387257228
20081018,110.83154387257228
20081019,110.83154387257228
20081020,106.98006171504308
20081021,120.95562393081339
20081022,145.02345114756594
20081023,169.27447988881707
20081024,186.1759182740699
20081025,186.1759182740699
20081026,186.1759182740699
20081027,186.52148630388382
20081028,175.73580862912135
20081029,175.73580862912135
20081030,149.5252094238421
20081031,135.58854871606903
20081101,135.58854871606903
20081102,135.58854871606903
20081103,117.94352021724461
20081104,94.10501616797465
20081105,92.80468750727076
20081106,127.23625048198959
20081107,129.51754288519948
20081108,129.51754288519948
20081109,129.51754288519948
20081110,132.4925971200152
20081111,150.8161874913437
20081112,159.69363118667894
20081113,159.03258707835676
20081114,150.2700649271029
20081115,150.2700649271029
20081116,150.2700649271029
20081117,170.2713467336231
20081118,181.73825778327438
20081119,200.89882207477507
20081120,208.89171132462764
20081121,191.69156655764093
20081122,191.69156655764093
20081123,191.69156655764093
20081124,160.22764716127156
20081125,158.80506125129608
20081126,159.76625152991897
20081127,137.099887878369
20081128,136.8927684237571
20081129,136.8927684237571
20081130,136.8927684237571
20081201,157.92086437953876
20081202,154.5193689571664
20081203,159.95180956772592
20081204,145.84015055841496
20081205,157.8712219117432
20081206,157.8712219117432
20081207,157.8712219117432
20081208,157.8712219117432
20081209,157.8712219117432
20081210,157.8712219117432
20081211,157.8712219117432
20081212,143.4820613918033
20081213,143.4820613918033
20081214,143.4820613918033
20081215,137.71602389441077
20081216,133.219674200594
20081217,124.13072622308272
20081218,123.8170114960694
20081219,125.201797137916
20081220,125.201797137916
20081221,125.201797137916
20081222,126.37868587952264
20081223,125.8097624615371
20081224,127.65606406901559
20081225,130.71133047578948
20081226,120.94921910884831
20081227,120.94921910884831
20081228,120.94921910884831
20081229,111.64662253521475
20081230,104.20761454884033
20081231,108.02508571093647
20090101,108.02508571093647
20090102,108.30351732779336
20090103,108.30351732779336
20090104,108.30351732779336
20090105,103.99484460104327
20090106,98.30149033961548
20090107,104.73363089567728
20090108,117.44677576257806
20090109,109.36580670905674
20090110,109.36580670905674
20090111,109.36580670905674
20090112,114.2858151813893
20090113,108.56104972951255
20090114,124.27568218543118
20090115,122.6386131408939
20090116,125.78427660715342
20090117,125.78427660715342
20090118,125.78427660715342
20090119,131.29272419190673
20090120,127.45873030454366
20090121,120.98900333933986
20090122,111.93329762761671
20090123,108.241860627341
20090124,108.241860627341
20090125,108.241860627341
20090126,96.3866599723816
20090127,104.95255840899627
20090128,97.36036864114655
20090129,100.9482436967845
20090130,107.79670586511068
20090131,107.79670586511068
20090201,107.79670586511068
20090202,109.61612338658118
20090203,110.21736813820208
20090204,99.05447658075943
20090205,105.13341680381818
20090206,102.96923092821697
20090207,102.96923092821697
20090208,102.96923092821697
20090209,97.2230284810709
20090210,103.6313125302213
20090211,107.84734606123436
20090212,112.81269587578497
20090213,105.62678083323368
20090214,105.62678083323368
20090215,105.62678083323368
20090216,110.02922831373088
20090217,113.10659538940185
20090218,111.33074078597615
20090219,105.71476511130024
20090220,115.48739324241761
20090221,115.48739324241761
20090222,115.48739324241761
20090223,116.75480074695434
20090224,118.04942576688866
20090225,116.99108032534045
20090226,111.91650442333287
20090227,114.47940089844023
20090228,114.47940089844023
20090301,114.47940089844023
20090302,112.49891092592605
20090303,110.17360568969137
20090304,106.61060079910509
20090305,114.05238869465606
20090306,113.0612493295063
20090307,113.0612493295063
20090308,113.0612493295063
20090309,114.10777450976578
20090310,105.51530028376432
20090311,107.50304732203048
20090312,102.60141040016768
20090313,99.93411490500176
20090314,99.93411490500176
20090315,99.93411490500176
20090316,100.63571476513846
20090317,105.80490542753111
20090318,114.40442421294394
20090319,114.9049613955543
20090320,107.09014669242734
20090321,107.09014669242734
20090322,107.09014669242734
20090323,99.32814631728301
20090324,95.17863411389413
20090325,91.60117289758811
20090326,93.55998365732844
20090327,87.41588792266464
20090328,87.41588792266464
20090329,87.41588792266464
20090330,111.10574861655934
20090331,102.66852820616394
20090401,94.59155554079709
20090402,82.85195664797993
20090403,88.60183866615007
20090404,88.60183866615007
20090405,88.60183866615007
20090406,88.23273030272875
20090407,82.08441388759371
20090408,74.92633501348733
20090409,68.68192729328374
20090410,66.91488112290453
20090411,66.91488112290453
20090412,66.91488112290453
20090413,67.60106630772628
20090414,69.27301775231615
20090415,66.56139965757478
20090416,64.35490013274155
20090417,63.6843848425274
20090418,63.6843848425274
20090419,63.6843848425274
20090420,73.26948227743094
20090421,73.49713865933107
20090422,67.6105495490605
20090423,67.6105495490605
20090424,65.73464413761361
20090425,65.73464413761361
20090426,65.73464413761361
20090427,66.24567766061905
20090428,64.7218171107333
20090429,60.21001856163543
20090430,57.92196831149704
20090501,57.92196831149704
20090502,57.92196831149704
20090503,57.92196831149704
20090504,56.38706641961926
20090505,49.978372133737274
20090506,47.044842031313244
20090507,51.374474235668586
20090508,52.976844960709386
20090509,52.976844960709386
20090510,52.976844960709386
20090511,50.94194206074771
20090512,44.99414505980594
20090513,46.31003969205156
20090514,43.383920364625645
20090515,43.497956705912415
20090516,43.497956705912415
20090517,43.497956705912415
20090518,43.858971001153314
20090519,43.858971001153314
20090520,41.31535983614344
20090521,42.6695454978266
20090522,43.875888888645065
20090523,43.875888888645065
20090524,43.875888888645065
20090525,41.9737625059142
20090526,43.40354272918749
20090527,41.03887210717697
20090528,41.433748161947705
20090529,37.93285461443172
20090530,37.93285461443172
20090531,37.93285461443172
20090601,33.962187517288974
20090602,34.84782636652058
20090603,34.14854000530095
20090604,35.09691474017715
20090605,34.48714721963365
20090606,34.48714721963365
20090607,34.48714721963365
20090608,38.00800501023651
20090609,37.18706914024493
20090610,35.80322072047392
20090611,35.59142668234892
20090612,33.05588535286613
20090613,33.05588535286613
20090614,33.05588535286613
20090615,33.187321314264395
20090616,33.37225201509892
20090617,33.98057311241686
20090618,31.066485417476756
20090619,32.83113660647347
20090620,32.83113660647347
20090621,32.83113660647347
20090622,34.084527065628535
20090623,35.46697962668989
20090624,32.64957476377281
20090625,33.08297713439453
20090626,31.985070124144883
20090627,31.985070124144883
20090628,31.985070124144883
20090629,31.741798639987024
20090630,26.435165745997
20090701,26.22943020531596
20090702,26.847400266029744
20090703,27.022094997615028
20090704,27.022094997615028
20090705,27.022094997615028
20090706,27.771619714930416
20090707,26.908968058179436
20090708,28.060199677882178
20090709,28.79657789665668
20090710,30.586610281395842
20090711,30.586610281395842
20090712,30.586610281395842
20090713,28.046497256625667
20090714,29.258962454996656
20090715,28.30557940676019
20090716,28.987693241682006
20090717,30.045025816392595
20090718,30.045025816392595
20090719,30.045025816392595
20090720,28.91523227776381
20090721,28.05513744224666
20090722,25.114925075354282
20090723,25.587993408278887
20090724,24.170842932220324
20090725,24.170842932220324
20090726,24.170842932220324
20090727,23.73260800777759
20090728,24.429856491681956
20090729,23.351296283359847
20090730,21.936762654948463
20090731,21.135718052523682
20090801,21.135718052523682
20090802,21.135718052523682
20090803,19.86173577162966
20090804,19.653124784664424
20090805,19.736404674559903
20090806,20.02386358546101
20090807,18.834377272088943
20090808,18.834377272088943
20090809,18.834377272088943
20090810,18.89539049151866
20090811,19.17929510806141
20090812,19.076815933454036
20090813,18.1638396316245
20090814,19.550864721182204
20090815,19.550864721182204
20090816,19.550864721182204
20090817,20.967490375020375
20090818,21.37391232957773
20090819,20.16357099921451
20090820,19.482855261882932
20090821,19.26400480897767
20090822,19.26400480897767
20090823,19.26400480897767
20090824,18.76014843951811
20090825,18.667708124453977
20090826,20.109501447660065
20090827,19.583709233566225
20090828,18.925504414619525
20090829,18.925504414619525
20090830,18.925504414619525
20090831,19.252622495005166
20090901,19.36396820571988
20090902,19.639709681277743
20090903,19.076736132843017
20090904,19.411180124814216
20090905,19.411180124814216
20090906,19.411180124814216
20090907,18.6003934576076
20090908,19.99337325022727
20090909,20.250609310116225
20090910,20.793884968406456
20090911,18.852250694532557
20090912,18.852250694532557
20090913,18.852250694532557
20090914,17.430388337051248
20090915,17.493541848844014
20090916,16.92284600711492
20090917,16.514995783650818
20090918,15.903775840727798
20090919,15.903775840727798
20090920,15.903775840727798
20090921,15.903775840727798
20090922,15.903775840727798
20090923,15.151822154168995
20090924,15.066633311446756
20090925,15.232673715397185
20090926,15.232673715397185
20090927,15.232673715397185
20090928,14.876180761594746
20090929,13.604052112927846
20090930,13.158889806241447
20091001,12.87778039057609
20091002,12.41201708705658
20091003,12.41201708705658
20091004,12.41201708705658
20091005,9.954177475919519
20091006,9.058941559880976
20091007,8.750637039361687
20091008,8.196145690810612
20091009,8.403871979654102
20091010,8.403871979654102
20091011,8.403871979654102
20091012,7.822758210130659
20091013,8.03336260256018
20091014,7.360900020130152
20091015,6.878552754160716
20091016,7.500564614051019
20091017,7.500564614051019
20091018,7.500564614051019
20091019,7.655872005234586
20091020,7.6138742185858
20091021,6.962855210146352
20091022,7.565519147785407
20091023,7.970312082194522
20091024,7.970312082194522
20091025,7.970312082194522
20091026,8.434975121948646
20091027,8.855040522539928
20091028,10.418527204650433
20091029,10.418527204650433
20091030,9.040663568550636
20091031,9.040663568550636
20091101,9.040663568550636
20091102,10.407826994030579
20091103,11.10259346839041
20091104,10.585391112283617
20091105,10.482083232391604
20091106,10.617017378570859
20091107,10.617017378570859
20091108,10.617017378570859
20091109,10.019435976653753
20091110,10.149127313335107
20091111,9.910079438580409
20091112,9.897292129415984
20091113,10.06880947706592
20091114,10.06880947706592
20091115,10.06880947706592
20091116,10.34227153561664
20091117,10.735033788086431
20091118,11.815104124654708
20091119,11.969500749472138
20091120,12.813745835634235
20091121,12.813745835634235
20091122,12.813745835634235
20091123,12.916534754216176
20091124,13.279696546793941
20091125,12.84369410569045
20091126,12.339081509454722
20091127,12.339081509454722
20091128,12.339081509454722
20091129,12.339081509454722
20091130,12.339081509454722
20091201,12.205385218325711
20091202,10.096946388303842
20091203,9.338867407950643
20091204,9.184487701929582
20091205,9.184487701929582
20091206,9.184487701929582
20091207,8.842275642079425
20091208,8.455434866847645
20091209,8.505335885655901
20091210,8.067120879254464
20091211,8.566161972579039
20091212,8.566161972579039
20091213,8.566161972579039
20091214,7.956786828452923
20091215,7.8507099606237105
20091216,7.478553501865825
20091217,6.962922704970918
20091218,7.326054741001358
20091219,7.326054741001358
20091220,7.326054741001358
20091221,7.031820744662534
20091222,7.017124319943154
20091223,6.870538522774772
20091224,6.8501553961970805
20091225,7.14224763440638
20091226,7.14224763440638
20091227,7.14224763440638
20091228,6.7551788470141245
20091229,6.7062106434242
20091230,6.743511789658114
20091231,6.259762023691869
20100101,6.259762023691869
20100102,6.259762023691869
20100103,6.259762023691869
20100104,6.318654111516823
20100105,6.38043302935259
20100106,6.496255849863864
20100107,6.48821870669421
20100108,6.613757289048449
20100109,6.613757289048449
20100110,6.613757289048449
20100111,6.582761902392671
20100112,6.514192157121404
20100113,6.558143050729455
20100114,6.385071928370949
20100115,6.537836544985189
20100116,6.537836544985189
20100117,6.537836544985189
20100118,6.717177042845975
20100119,6.607738452110142
20100120,6.68434985625698
20100121,6.93661278216296
20100122,7.426264037246583
20100123,7.426264037246583
20100124,7.426264037246583
20100125,7.568447615924317
20100126,7.533400103205588
20100127,7.286011618141176
20100128,6.915215846169437
20100129,6.7600362922838055
20100130,6.7600362922838055
20100131,6.7600362922838055
20100201,6.894447010193086
20100202,7.062743100509765
20100203,6.699419914045573
20100204,7.082196624369763
20100205,8.12545027345125
20100206,8.12545027345125
20100207,8.12545027345125
20100208,9.129183361895365
20100209,8.799729617966685
20100210,8.505552796682643
20100211,8.256628021660452
20100212,7.94249929358884
20100213,7.94249929358884
20100214,7.94249929358884
20100215,8.107535643290355
20100216,8.023609197017816
20100217,7.793777714746643
20100218,8.014806488164082
20100219,7.911391090367559
20100220,7.911391090367559
20100221,7.911391090367559
20100222,8.347826112833019
20100223,8.671442005013203
20100224,9.500414350431699
20100225,9.517194469860934
20100226,9.993519888597062
20100227,9.993519888597062
20100228,9.993519888597062
20100301,9.631301151988781
20100302,10.069679104878468
20100303,10.426495907693532
20100304,10.744234966733323
20100305,10.364862888908245
20100306,10.364862888908245
20100307,10.364862888908245
20100308,10.386530144204443
20100309,10.525143674946316
20100310,11.724648566459715
20100311,11.798907527196368
20100312,11.82777897502297
20100313,11.82777897502297
20100314,11.82777897502297
20100315,11.581036877060006
20100316,11.446674034647623
20100317,10.771219850505654
20100318,11.563328413281642
20100319,12.13664614648658
20100320,12.13664614648658
20100321,12.13664614648658
20100322,11.872509432161047
20100323,11.750563368966818
20100324,11.714117516247398
20100325,11.400587337100136
20100326,11.74481217673684
20100327,11.74481217673684
20100328,11.74481217673684
20100329,11.440950539178228
20100330,10.811034497911164
20100331,12.206497828136913
20100401,12.32335932137675
20100402,12.215294013944858
20100403,12.215294013944858
20100404,12.215294013944858
20100405,12.43028046877034
20100406,11.728401346665589
20100407,11.372455909834414
20100408,11.531486013525596
20100409,11.087961719702623
20100410,11.087961719702623
20100411,11.087961719702623
20100412,11.086690716194028
20100413,11.466851270560868
20100414,11.085917776443665
20100415,11.015333260552842
20100416,11.538691222305099
20100417,11.538691222305099
20100418,11.538691222305099
20100419,12.341104956807435
20100420,12.43962408883478
20100421,12.437763662521263
20100422,12.55877104424268
20100423,12.55877104424268
20100424,12.55877104424268
20100425,12.55877104424268
20100426,12.216859711466048
20100427,12.562353681890658
20100428,13.638975403588587
20100429,13.190146572969018
20100430,13.858660172149941
20100501,13.858660172149941
20100502,13.858660172149941
20100503,13.551355498530599
20100504,13.9581713531707
20100505,14.170305636765443
20100506,14.954982045255216
20100507,17.240410473926936
20100508,17.240410473926936
20100509,17.240410473926936
20100510,15.02952340386568
20100511,15.680488613077612
20100512,14.823953102843799
20100513,14.66210836787704
20100514,16.193196630149423
20100515,16.193196630149423
20100516,16.193196630149423
20100517,17.984226810517377
20100518,16.90359867781851
20100519,16.90359867781851
20100520,19.874315478824126
20100521,21.06274553466266
20100522,21.06274553466266
20100523,21.06274553466266
20100524,20.35105881209776
20100525,24.032661874793856
20100526,21.262578262739748
20100527,20.19396245944521
20100528,19.379281253072744
20100529,19.379281253072744
20100530,19.379281253072744
20100531,20.814501144535996
20100601,20.914681765854247
20100602,20.073329509654528
20100603,19.677438183476866
20100604,20.451214507995267
20100605,20.451214507995267
20100606,20.451214507995267
20100607,21.3965138030046
20100608,22.355857738469847
20100609,21.461136127171113
20100610,19.32475632927673
20100611,19.60164371926623
20100612,19.60164371926623
20100613,19.60164371926623
20100614,19.732146361387034
20100615,19.39080360642226
20100616,19.708610374691926
20100617,19.48346034069311
20100618,18.11362187806775
20100619,18.11362187806775
20100620,18.11362187806775
20100621,18.18208640423765
20100622,19.25759421220588
20100623,20.119063002564495
20100624,20.37368772385977
20100625,20.23703998359756
20100626,20.23703998359756
20100627,20.23703998359756
20100628,20.026104237628154
20100629,21.796846892837973
20100630,22.118961307287183
20100701,23.6813552896696
20100702,23.28999904144321
20100703,23.28999904144321
20100704,23.28999904144321
20100705,22.634908289808063
20100706,21.72378610327228
20100707,21.985828298003245
20100708,21.66423973914383
20100709,22.121202553519268
20100710,22.121202553519268
20100711,22.121202553519268
20100712,21.507905600411945
20100713,21.575862205429868
20100714,21.62135496445818
20100715,22.390207834752115
20100716,22.179943402268403
20100717,22.179943402268403
20100718,22.179943402268403
20100719,20.945966886092783
20100720,19.79298726396676
20100721,18.48937966460344
20100722,18.135272156093464
20100723,18.973544360591703
20100724,18.973544360591703
20100725,18.973544360591703
20100726,17.67467897196561
20100727,17.583805136644955
20100728,17.65100398903888
20100729,17.723326314365128
20100730,17.98358842872255
20100731,17.98358842872255
20100801,17.98358842872255
20100802,16.24273429719239
20100803,17.855073478974127
20100804,17.615124995083317
20100805,17.85507734927034
20100806,17.612870494407595
