Date,Allahabad Bank
20070603,21.73920853639404
20070604,22.68347500848273
20070605,21.402584342605746
20070606,22.93683867649538
20070607,22.83969367849122
20070608,21.94249988059596
20070609,21.94249988059596
20070610,21.94249988059596
20070611,25.24100342034949
20070612,26.012953344405613
20070613,25.923615148481062
20070614,23.766359327514362
20070615,25.07513777645908
20070616,25.07513777645908
20070617,25.07513777645908
20070618,26.34985383870129
20070619,24.718484053143268
20070620,21.89208762172306
20070621,22.88711868198961
20070622,23.37277761155346
20070623,23.37277761155346
20070624,23.37277761155346
20070625,24.42724808719244
20070626,23.140380854688022
20070627,25.234830994410736
20070628,24.820273642416243
20070629,18.221516404308296
20070630,18.221516404308296
20070701,18.221516404308296
20070702,18.96754559056566
20070703,18.167928291840195
20070704,18.00202414596461
20070705,18.010998495811112
20070706,17.619376428768422
20070707,17.619376428768422
20070708,17.619376428768422
20070709,15.299123566676883
20070710,15.225003297655
20070711,13.825727117805936
20070712,13.683303225610535
20070713,12.568469571061886
20070714,12.568469571061886
20070715,12.568469571061886
20070716,10.14756460975441
20070717,9.462713895829951
20070718,9.727252567194267
20070719,9.258438596973223
20070720,10.71411289964612
20070721,10.71411289964612
20070722,10.71411289964612
20070723,10.062620801768656
20070724,10.014873617797859
20070725,11.262992297960306
20070726,11.701366749858263
20070727,12.500286570251252
20070728,12.500286570251252
20070729,12.500286570251252
20070730,12.278067690179784
20070731,12.415744096974066
20070801,16.058710904059115
20070802,15.419493888075628
20070803,14.92446839911261
20070804,14.92446839911261
20070805,14.92446839911261
20070806,16.079944233683122
20070807,15.016169997987118
20070808,14.160050617222891
20070809,14.881140123857804
20070810,16.797924289759028
20070811,16.797924289759028
20070812,16.797924289759028
20070813,16.957699380340323
20070814,17.68341330441128
20070815,17.68341330441128
20070816,18.995554256117227
20070817,19.943277414600917
20070818,19.943277414600917
20070819,19.943277414600917
20070820,17.938059815717835
20070821,20.51337302047894
20070822,20.8995472519956
20070823,21.066093664876
20070824,21.81122352686567
20070825,21.81122352686567
20070826,21.81122352686567
20070827,19.546295213968932
20070828,18.68111939853872
20070829,18.424230094460228
20070830,16.512604695937707
20070831,15.046365290717018
20070901,15.046365290717018
20070902,15.046365290717018
20070903,15.028065519814804
20070904,15.378320967514693
20070905,15.206871224300851
20070906,14.260429085445596
20070907,13.622521843042776
20070908,13.622521843042776
20070909,13.622521843042776
20070910,13.459223600211766
20070911,13.107149236894756
20070912,13.567496496682121
20070913,13.123115994412528
20070914,13.465081557286299
20070915,13.465081557286299
20070916,13.465081557286299
20070917,13.568584085010011
20070918,12.771605391474656
20070919,11.488487316392526
20070920,11.431523735757471
20070921,11.451634770727795
20070922,11.451634770727795
20070923,11.451634770727795
20070924,10.408276311578081
20070925,10.965815801046682
20070926,10.665567857148451
20070927,10.92576398466465
20070928,9.315100719040254
20070929,9.315100719040254
20070930,9.315100719040254
20071001,9.642806972985936
20071002,9.642806972985936
20071003,9.337150603955443
20071004,9.524668882781095
20071005,10.330866263882092
20071006,10.330866263882092
20071007,10.330866263882092
20071008,12.467806184023372
20071009,10.464252024420642
20071010,10.291060056563158
20071011,10.10820352814916
20071012,10.623088558653514
20071013,10.623088558653514
20071014,10.623088558653514
20071015,9.737854885590853
20071016,8.549443457888012
20071017,10.235067787707807
20071018,11.500759417525853
20071019,12.110253735428255
20071020,12.110253735428255
20071021,12.110253735428255
20071022,12.239388081663542
20071023,10.298216352415817
20071024,9.858964871740522
20071025,9.378042317138016
20071026,8.57129618053119
20071027,8.57129618053119
20071028,8.57129618053119
20071029,7.935206822798106
20071030,8.395768411589097
20071031,8.617153017421613
20071101,9.148250789042246
20071102,8.33220062721178
20071103,8.33220062721178
20071104,8.33220062721178
20071105,8.897516562515126
20071106,8.481835494894083
20071107,8.46673411090216
20071108,8.66203961506311
20071109,8.79393954979128
20071110,8.79393954979128
20071111,8.79393954979128
20071112,9.230857783440738
20071113,8.391176356691643
20071114,7.590136253644648
20071115,7.296849856123284
20071116,6.3740768495042355
20071117,6.3740768495042355
20071118,6.3740768495042355
20071119,5.75230247995318
20071120,6.821231339319213
20071121,7.96959484260587
20071122,8.264660351583897
20071123,7.722380578124612
20071124,7.722380578124612
20071125,7.722380578124612
20071126,7.3747978894177315
20071127,7.621294425485271
20071128,7.83336295161533
20071129,8.045341736612457
20071130,7.276527344435818
20071201,7.276527344435818
20071202,7.276527344435818
20071203,7.132067081579907
20071204,6.787459733234694
20071205,6.094642704372161
20071206,6.178188045426769
20071207,6.335626052111864
20071208,6.335626052111864
20071209,6.335626052111864
20071210,5.854461788542568
20071211,5.14378981041469
20071212,4.702824807345003
20071213,4.525009656852795
20071214,4.431254308573149
20071215,4.431254308573149
20071216,4.431254308573149
20071217,5.260161111734652
20071218,5.50400986142745
20071219,5.240156857759695
20071220,5.233526968661858
20071221,5.233526968661858
20071222,5.233526968661858
20071223,5.233526968661858
20071224,4.664273949663373
20071225,4.664273949663373
20071226,4.3391734500504455
20071227,4.483284690757602
20071228,4.136049411250631
20071229,4.136049411250631
20071230,4.136049411250631
20071231,3.9650043858961315
20080101,3.2292210559816477
20080102,2.655419463732041
20080103,2.601228067188496
20080104,2.4798246610446406
20080105,2.4798246610446406
20080106,2.4798246610446406
20080107,2.332067145468639
20080108,2.591125952027781
20080109,2.639469942109119
20080110,2.908260287310141
20080111,3.127404762478289
20080112,3.127404762478289
20080113,3.127404762478289
20080114,2.9813919714281063
20080115,2.868043328986672
20080116,3.2360352587195416
20080117,2.99168218196577
20080118,3.5682081743928147
20080119,3.5682081743928147
20080120,3.5682081743928147
20080121,5.063150080692258
20080122,6.973747242958917
20080123,4.954240394782112
20080124,5.845494066875623
20080125,4.961672232723339
20080126,4.961672232723339
20080127,4.961672232723339
20080128,5.09695000298303
20080129,5.397173560268491
20080130,5.747100187056538
20080131,8.784660626631839
20080201,8.678835921225478
20080202,8.678835921225478
20080203,8.678835921225478
20080204,8.061031579119287
20080205,7.886097413068336
20080206,8.421536331695206
20080207,9.064442797288288
20080208,9.905374251468382
20080209,9.905374251468382
20080210,9.905374251468382
20080211,11.069308640731904
20080212,11.455556346969555
20080213,10.900061603168858
20080214,9.777442877728449
20080215,9.598348045566654
20080216,9.598348045566654
20080217,9.598348045566654
20080218,9.870017076066553
20080219,10.095200386277337
20080220,11.385171309963367
20080221,11.220425518034547
20080222,11.0050473056058
20080223,11.0050473056058
20080224,11.0050473056058
20080225,10.662484279844394
20080226,10.509207520026603
20080227,10.468225082295191
20080228,10.243609610319417
20080229,10.057618759007996
20080301,10.057618759007996
20080302,10.057618759007996
20080303,11.896849308933582
20080304,12.97929823296738
20080305,12.825704242040146
20080306,12.825704242040146
20080307,15.057785701743525
20080308,15.057785701743525
20080309,15.057785701743525
20080310,15.70180565080245
20080311,15.041816428816519
20080312,15.193739440749903
20080313,18.507747649051417
20080314,17.05386952685661
20080315,17.05386952685661
20080316,17.05386952685661
20080317,22.1095611453242
20080318,23.644893086678668
20080319,26.535663877360893
20080320,26.535663877360893
20080321,26.535663877360893
20080322,26.535663877360893
20080323,26.535663877360893
20080324,26.60187457166629
20080325,21.63335943746999
20080326,21.699858375158186
20080327,21.896476151311226
20080328,19.441544184379268
20080329,19.441544184379268
20080330,19.441544184379268
20080331,23.88712573275052
20080401,24.182991856510046
20080402,21.59558944146889
20080403,21.451746005007948
20080404,24.106485756181687
20080405,24.106485756181687
20080406,24.106485756181687
20080407,23.88552414952793
20080408,24.174919485243407
20080409,24.467749942295427
20080410,23.1101717210544
20080411,22.901706311943144
20080412,22.901706311943144
20080413,22.901706311943144
20080414,22.901706311943144
20080415,22.552621504286275
20080416,23.15713363596926
20080417,20.306560577429266
20080418,20.306560577429266
20080419,20.306560577429266
20080420,20.306560577429266
20080421,19.42193319800755
20080422,19.111064802814788
20080423,19.021402101911193
20080424,19.90522840094394
20080425,19.32819541888633
20080426,19.32819541888633
20080427,19.32819541888633
20080428,19.624294828537128
20080429,18.77705052277477
20080430,17.910817058379482
20080501,17.910817058379482
20080502,16.890835331327608
20080503,16.890835331327608
20080504,16.890835331327608
20080505,17.226901705637676
20080506,17.63906615137309
20080507,19.06801698156104
20080508,19.30143095902982
20080509,19.895114006901053
20080510,19.895114006901053
20080511,19.895114006901053
20080512,21.014261672080902
20080513,20.56993998681884
20080514,20.32140311377935
20080515,19.479994138891353
20080516,19.911079504403563
20080517,19.911079504403563
20080518,19.911079504403563
20080519,19.911079504403563
20080520,19.934040613776443
20080521,20.526394663426128
20080522,21.137125451415326
20080523,20.863250326968796
20080524,20.863250326968796
20080525,20.863250326968796
20080526,23.532500052724945
20080527,25.174760375391713
20080528,24.496758006565113
20080529,25.71987184874366
20080530,26.167111206980902
20080531,26.167111206980902
20080601,26.167111206980902
20080602,28.504768133415805
20080603,29.85880619253035
20080604,33.02258934114628
20080605,33.07905275464923
20080606,34.08261837788514
20080607,34.08261837788514
20080608,34.08261837788514
20080609,38.66219388890858
20080610,38.289315993218445
20080611,36.02818261950284
20080612,37.70687496843481
20080613,38.57488829488687
20080614,38.57488829488687
20080615,38.57488829488687
20080616,37.41317039330896
20080617,35.923316792227695
20080618,36.99718118962208
20080619,39.40305938790647
20080620,45.79296582662635
20080621,45.79296582662635
20080622,45.79296582662635
20080623,51.836901770621715
20080624,54.68810476236968
20080625,58.892687290965846
20080626,56.91836464006362
20080627,64.41196075594213
20080628,64.41196075594213
20080629,64.41196075594213
20080630,74.41366741661469
20080701,84.34794162921295
20080702,73.81594708510332
20080703,80.05903404899102
20080704,77.10027091740159
20080705,77.10027091740159
20080706,77.10027091740159
20080707,76.78203085679056
20080708,74.5787923165722
20080709,69.78204245234427
20080710,70.18675201447981
20080711,75.06470996382856
20080712,75.06470996382856
20080713,75.06470996382856
20080714,74.80651455501109
20080715,83.67663476135179
20080716,84.92435676156755
20080717,85.16874879967912
20080718,78.54908107370426
20080719,78.54908107370426
20080720,78.54908107370426
20080721,78.38173629272706
20080722,77.28003907232777
20080723,66.78978236658584
20080724,69.06029732431821
20080725,73.36666862703126
20080726,73.36666862703126
20080727,73.36666862703126
20080728,68.60226559931243
20080729,73.51892400471586
20080730,70.46024164234501
20080731,76.54696870049139
20080801,69.15620757341394
20080802,69.15620757341394
20080803,69.15620757341394
20080804,67.34421382917162
20080805,60.158597532882816
20080806,60.185744856549086
20080807,61.51542716409804
20080808,60.466267651966874
20080809,60.466267651966874
20080810,60.466267651966874
20080811,56.28916660317849
20080812,56.667667325194586
20080813,59.403090501892265
20080814,63.89367965140955
20080815,63.89367965140955
20080816,63.89367965140955
20080817,63.89367965140955
20080818,63.22341880000181
20080819,65.78331945741611
20080820,65.20947165834275
20080821,66.95659248977046
20080822,67.63864931223893
20080823,67.63864931223893
20080824,67.63864931223893
20080825,67.42236597285974
20080826,66.51252882302889
20080827,71.03906821617875
20080828,74.87593953923901
20080829,66.21579279267584
20080830,66.21579279267584
20080831,66.21579279267584
20080901,67.35577385633516
20080902,63.98752663921849
20080903,63.98752663921849
20080904,62.985097280037536
20080905,66.1029510596564
20080906,66.1029510596564
20080907,66.1029510596564
20080908,65.32307421819537
20080909,64.90151045483128
20080910,66.54137409889772
20080911,69.05179150486981
20080912,69.78913840706053
20080913,69.78913840706053
20080914,69.78913840706053
20080915,78.78926313926682
20080916,74.65048343139318
20080917,79.95917593186117
20080918,80.18113637026616
20080919,78.10075329440538
20080920,78.10075329440538
20080921,78.10075329440538
20080922,77.38605335333703
20080923,79.80142424881143
20080924,77.32430568668461
20080925,76.57797205092315
20080926,82.84680874692616
20080927,82.84680874692616
20080928,82.84680874692616
20080929,96.78158475370671
20080930,97.43112357120582
20081001,98.83230338550604
20081002,98.83230338550604
20081003,105.7667940739566
20081004,105.7667940739566
20081005,105.7667940739566
20081006,114.17440248357383
20081007,113.3328027719628
20081008,126.62911861004604
20081009,126.62911861004604
20081010,132.20399814659729
20081011,132.20399814659729
20081012,132.20399814659729
20081013,118.62396872131588
20081014,111.09166446438694
20081015,131.17745336280095
20081016,124.58067836281217
20081017,130.43080269904883
20081018,130.43080269904883
20081019,130.43080269904883
20081020,131.6288018247093
20081021,130.5188257163762
20081022,133.9774949963787
20081023,140.3549167178623
20081024,185.94045320042716
20081025,185.94045320042716
20081026,185.94045320042716
20081027,197.27041611399795
20081028,176.75532669737376
20081029,180.41756323121297
20081030,180.41756323121297
20081031,179.47618427591698
20081101,179.47618427591698
20081102,179.47618427591698
20081103,160.5942949983641
20081104,152.5215053937245
20081105,153.6748645133219
20081106,159.20290722012376
20081107,150.26393536653484
20081108,150.26393536653484
20081109,150.26393536653484
20081110,139.5316340357705
20081111,143.50781426264783
20081112,149.1887553218091
20081113,149.1887553218091
20081114,153.2102118225278
20081115,153.2102118225278
20081116,153.2102118225278
20081117,158.2071427735975
20081118,164.7168173472862
20081119,179.59528118095713
20081120,189.81241157665113
20081121,176.03615291489766
20081122,176.03615291489766
20081123,176.03615291489766
20081124,175.9820475815243
20081125,174.56725918341434
20081126,166.24187176874048
20081127,166.24187176874048
20081128,170.08073930809493
20081129,170.08073930809493
20081130,170.08073930809493
20081201,169.52031714151445
20081202,174.31171395872516
20081203,165.3227008439929
20081204,160.8673409523944
20081205,158.84477906360124
20081206,158.84477906360124
20081207,158.84477906360124
20081208,153.58810251946068
20081209,153.58810251946068
20081210,145.7452418207014
20081211,140.56192344334497
20081212,139.6226218879631
20081213,139.6226218879631
20081214,139.6226218879631
20081215,131.00847489192736
20081216,126.64827325840736
20081217,132.7474553194844
20081218,122.81461002537698
20081219,118.65116563440924
20081220,118.65116563440924
20081221,118.65116563440924
20081222,114.84928347227111
20081223,123.7392455790172
20081224,126.98859268420843
20081225,126.98859268420843
20081226,127.48608076853493
20081227,127.48608076853493
20081228,127.48608076853493
20081229,125.42284339465922
20081230,115.33651427575883
20081231,111.67286125356273
20090101,104.1921659864947
20090102,95.88621577291067
20090103,95.88621577291067
20090104,95.88621577291067
20090105,87.08337895521298
20090106,85.38780951500065
20090107,102.7990918562871
20090108,102.7990918562871
20090109,105.18833913879008
20090110,105.18833913879008
20090111,105.18833913879008
20090112,106.93025458296685
20090113,107.56461828327848
20090114,105.98053555348099
20090115,108.47425403611913
20090116,101.41179394717106
20090117,101.41179394717106
20090118,101.41179394717106
20090119,93.13621108824152
20090120,94.97416314496833
20090121,97.1034861942954
20090122,99.65873305488425
20090123,110.61051349934571
20090124,110.61051349934571
20090125,110.61051349934571
20090126,110.61051349934571
20090127,108.11196950150108
20090128,106.6535568217176
20090129,107.91665807805103
20090130,93.35159086189923
20090131,93.35159086189923
20090201,93.35159086189923
20090202,98.32317784753045
20090203,98.84300649815798
20090204,101.34671392371864
20090205,102.07156996552757
20090206,96.74864904260836
20090207,96.74864904260836
20090208,96.74864904260836
20090209,91.16103704602548
20090210,88.87783603486774
20090211,87.47282023362331
20090212,87.01333840810692
20090213,84.62526355465613
20090214,84.62526355465613
20090215,84.62526355465613
20090216,87.72890079455345
20090217,92.3613008434162
20090218,94.62112188480832
20090219,96.43488220980902
20090220,100.2622712398492
20090221,100.2622712398492
20090222,100.2622712398492
20090223,100.2622712398492
20090224,103.24742233207661
20090225,105.81963802186412
20090226,107.17421319587368
20090227,108.56729879937491
20090228,108.56729879937491
20090301,108.56729879937491
20090302,111.5053153748817
20090303,114.99788604843232
20090304,115.40354095611958
20090305,113.55907471235304
20090306,116.27233287983114
20090307,116.27233287983114
20090308,116.27233287983114
20090309,114.64312407298058
20090310,114.64312407298058
20090311,114.64312407298058
20090312,112.35204878053915
20090313,105.44462447528396
20090314,105.44462447528396
20090315,105.44462447528396
20090316,101.1871375344268
20090317,106.16500981008181
20090318,108.86377056374924
20090319,111.59552645377256
20090320,112.01522020866254
20090321,112.01522020866254
20090322,112.01522020866254
20090323,104.15423757983439
20090324,103.20059435050511
20090325,107.99532421570129
20090326,103.94845525215393
20090327,100.15979290074523
20090328,100.15979290074523
20090329,100.15979290074523
20090330,109.39392246868731
20090331,95.1862869885188
20090401,90.67361157687331
20090402,78.0110540742338
20090403,78.0110540742338
20090404,78.0110540742338
20090405,78.0110540742338
20090406,72.4992316887103
20090407,72.4992316887103
20090408,66.90278237695243
20090409,62.14599511658123
20090410,62.14599511658123
20090411,62.14599511658123
20090412,62.14599511658123
20090413,53.67297197064873
20090414,53.67297197064873
20090415,50.19240744455393
20090416,55.787352832720316
20090417,48.54001432366855
20090418,48.54001432366855
20090419,48.54001432366855
20090420,47.529009852119636
20090421,47.491800085121035
20090422,49.12863604084399
20090423,47.97106792287956
20090424,45.840815179847006
20090425,45.840815179847006
20090426,45.840815179847006
20090427,44.20777305009951
20090428,47.446118723689004
20090429,43.71871597005663
20090430,43.71871597005663
20090501,43.71871597005663
20090502,43.71871597005663
20090503,43.71871597005663
20090504,43.74684967058889
20090505,41.45173184346252
20090506,43.59968584504115
20090507,42.52140609273516
20090508,44.38178278736762
20090509,44.38178278736762
20090510,44.38178278736762
20090511,44.52732712128306
20090512,40.7862348671082
20090513,41.32495577222288
20090514,41.23272881973111
20090515,40.86254320667895
20090516,40.86254320667895
20090517,40.86254320667895
20090518,31.1088439209186
20090519,27.268663637411255
20090520,22.530623376829652
20090521,22.06557418586882
20090522,21.77085787742954
20090523,21.77085787742954
20090524,21.77085787742954
20090525,20.627234925092633
20090526,21.44648867209828
20090527,20.479906616493068
20090528,17.44921858410941
20090529,17.094407816840604
20090530,17.094407816840604
20090531,17.094407816840604
20090601,14.861098377118294
20090602,14.775467248808221
20090603,15.273568369116068
20090604,14.279001195433427
20090605,13.869277644457169
20090606,13.869277644457169
20090607,13.869277644457169
20090608,16.213669912295757
20090609,15.00871697606148
20090610,14.064630127440381
20090611,14.216851063003867
20090612,15.90788535156105
20090613,15.90788535156105
20090614,15.90788535156105
20090615,16.589920722950787
20090616,15.235090210011558
20090617,17.671606681029033
20090618,18.648341456882797
20090619,17.60689355038207
20090620,17.60689355038207
20090621,17.60689355038207
20090622,17.694501272695913
20090623,17.39397306078619
20090624,17.110933528138005
20090625,16.819045494123646
20090626,15.785398268933433
20090627,15.785398268933433
20090628,15.785398268933433
20090629,13.543030150969715
20090630,13.621138180541122
20090701,13.606503132226157
20090702,13.952958657277762
20090703,13.080398534745246
20090704,13.080398534745246
20090705,13.080398534745246
20090706,15.48435520345263
20090707,15.909486933656728
20090708,17.221484988364892
20090709,17.034695593981365
20090710,18.025911764745583
20090711,18.025911764745583
20090712,18.025911764745583
20090713,19.1494553664008
20090714,17.38052547983145
20090715,15.185922302780375
20090716,14.129627232355384
20090717,13.581246612728734
20090718,13.581246612728734
20090719,13.581246612728734
20090720,11.82048117235474
20090721,12.648081609780848
20090722,13.596482325215913
20090723,12.943006522704733
20090724,12.668362876611862
20090725,12.668362876611862
20090726,12.668362876611862
20090727,12.057560717252395
20090728,11.887459220465846
20090729,12.028787041336253
20090730,12.178694293050501
20090731,9.994268019885842
20090801,9.994268019885842
20090802,9.994268019885842
20090803,9.934052116798405
20090804,9.962616427098181
20090805,10.285551857115466
20090806,10.884683845579799
20090807,11.828689583579724
20090808,11.828689583579724
20090809,11.828689583579724
20090810,12.625368311637883
20090811,12.708767660542403
20090812,13.41464485637623
20090813,12.153825883062229
20090814,11.556790685329421
20090815,11.556790685329421
20090816,11.556790685329421
20090817,12.829616989342622
20090818,11.719619545773373
20090819,11.717108026819208
20090820,10.925495396456338
20090821,10.648016307167117
20090822,10.648016307167117
20090823,10.648016307167117
20090824,9.689299075178168
20090825,10.22629515061697
20090826,9.967294747450273
20090827,9.868643207133118
20090828,9.344932483216182
20090829,9.344932483216182
20090830,9.344932483216182
20090831,9.62613325212846
20090901,9.849620344197481
20090902,9.815283091010446
20090903,9.729890012853426
20090904,8.92209656876973
20090905,8.92209656876973
20090906,8.92209656876973
20090907,8.041582901437526
20090908,7.886538889947124
20090909,7.79908065046886
20090910,7.555560520658074
20090911,6.821369309222465
20090912,6.821369309222465
20090913,6.821369309222465
20090914,6.776164382035347
20090915,5.846426098469234
20090916,5.431459187649404
20090917,5.450163076705294
20090918,5.452463843546775
20090919,5.452463843546775
20090920,5.452463843546775
20090921,5.452463843546775
20090922,5.364842700644098
20090923,5.533502938989337
20090924,5.256413357471919
20090925,5.132814604870965
20090926,5.132814604870965
20090927,5.132814604870965
20090928,5.132814604870965
20090929,4.668987108582624
20090930,4.37676138709833
20091001,4.817090413486511
20091002,4.817090413486511
20091003,4.817090413486511
20091004,4.817090413486511
20091005,4.903206928819542
20091006,4.708405164326152
20091007,5.100622701466036
20091008,4.584878419399876
20091009,4.639649674472961
20091010,4.639649674472961
20091011,4.639649674472961
20091012,3.852041612771883
20091013,3.852041612771883
20091014,4.046760251531648
20091015,3.5572719359569818
20091016,3.32616162633447
20091017,3.32616162633447
20091018,3.32616162633447
20091019,3.32616162633447
20091020,2.9304427084472184
20091021,3.3528654128415805
20091022,3.369166353591078
20091023,2.922023774859933
20091024,2.922023774859933
20091025,2.922023774859933
20091026,2.6639882404424045
20091027,3.007342137655595
20091028,3.315584096533517
20091029,3.6672765117202757
20091030,3.2865062820441366
20091031,3.2865062820441366
20091101,3.2865062820441366
20091102,3.2865062820441366
20091103,4.751920173883164
20091104,4.359634556241668
20091105,3.691316765218417
20091106,3.356213170555084
20091107,3.356213170555084
20091108,3.356213170555084
20091109,2.8574201971148963
20091110,3.0251678805294726
20091111,2.6995025644961985
20091112,2.8058982411577853
20091113,2.6995290840543924
20091114,2.6995290840543924
20091115,2.6995290840543924
20091116,2.535963835144211
20091117,2.402636212861422
20091118,2.286646813678441
20091119,2.3509271776287766
20091120,2.024591854252246
20091121,2.024591854252246
20091122,2.024591854252246
20091123,2.151042348525528
20091124,2.1314030973502374
20091125,2.031053063235571
20091126,2.234560294738821
20091127,2.4466084843811866
20091128,2.4466084843811866
20091129,2.4466084843811866
20091130,2.590921377881566
20091201,2.3293179983979897
20091202,2.324210612438982
20091203,2.3016315040713438
20091204,2.5539098940965337
20091205,2.5539098940965337
20091206,2.5539098940965337
20091207,2.4850554143782806
20091208,2.443485650476284
20091209,2.649889405983469
20091210,2.6495289614339392
20091211,2.7767244735180174
20091212,2.7767244735180174
20091213,2.7767244735180174
20091214,2.9362834618743103
20091215,3.4145552611013104
20091216,3.5647484275772903
20091217,3.370441762467633
20091218,3.739441744497083
20091219,3.739441744497083
20091220,3.739441744497083
20091221,3.771258187887779
20091222,3.520596736495308
20091223,3.1052290666641915
20091224,3.011938018707174
20091225,3.011938018707174
20091226,3.011938018707174
20091227,3.011938018707174
20091228,3.011938018707174
20091229,2.9967523376009706
20091230,3.0685750092217727
20091231,3.1012434887154625
20100101,3.1012434887154625
20100102,3.1012434887154625
20100103,3.1012434887154625
20100104,3.035368508094362
20100105,2.871105042752478
20100106,2.8858386579097024
20100107,2.685271752799662
20100108,2.6545601234107505
20100109,2.6545601234107505
20100110,2.6545601234107505
20100111,2.4681786035285547
20100112,2.3537492437610315
20100113,2.3103161521951505
20100114,2.3874730515501867
20100115,2.229947035264597
20100116,2.229947035264597
20100117,2.229947035264597
20100118,2.1526712081393455
20100119,2.205510403168496
20100120,2.04378899363978
20100121,2.20262218942914
20100122,2.4352006409328615
20100123,2.4352006409328615
20100124,2.4352006409328615
20100125,2.3207730801239648
20100126,2.3207730801239648
20100127,2.7346274964208575
20100128,2.811005422643801
20100129,2.8027348983749842
20100130,2.8027348983749842
20100131,2.8027348983749842
20100201,2.7736168211831647
20100202,2.885563272330412
20100203,2.8459402383275814
20100204,3.016190171914231
20100205,3.38498467574876
20100206,3.38498467574876
20100207,3.38498467574876
20100208,3.360252991244983
20100209,3.477684405904782
20100210,3.6732419440466133
20100211,3.5942335319687935
20100212,3.5942335319687935
20100213,3.5942335319687935
20100214,3.5942335319687935
20100215,3.816897872761888
20100216,3.445524003635316
20100217,3.162656865150627
20100218,3.2809141098144834
20100219,3.476327081174017
20100220,3.476327081174017
20100221,3.476327081174017
20100222,3.4316587604421986
20100223,3.4943143751558754
20100224,3.692011661734965
20100225,3.73502466030269
20100226,3.6032267174173005
20100227,3.6032267174173005
20100228,3.6032267174173005
20100301,3.6032267174173005
20100302,3.0979182487656485
20100303,2.7633524875110025
20100304,2.677418579247477
20100305,2.6141493521204207
20100306,2.6141493521204207
20100307,2.6141493521204207
20100308,2.482998136383239
20100309,2.468569042508481
20100310,2.6619940564583935
20100311,2.5236419851905216
20100312,2.5289305934186297
20100313,2.5289305934186297
20100314,2.5289305934186297
20100315,2.891523842278094
20100316,2.834430528655587
20100317,2.758951425133639
20100318,2.917825041214268
20100319,3.0932666851255886
20100320,3.0932666851255886
20100321,3.0932666851255886
20100322,3.228447353637719
20100323,3.3383934063062446
20100324,3.3383934063062446
20100325,3.2575056221848957
20100326,3.327345685523655
20100327,3.327345685523655
20100328,3.327345685523655
20100329,3.334985947838721
20100330,3.121688072610287
20100331,3.3353922645176195
20100401,3.2307181762717123
20100402,3.2307181762717123
20100403,3.2307181762717123
20100404,3.2307181762717123
20100405,2.786633531993826
20100406,2.6167953128760666
20100407,2.362529378365373
20100408,2.491674779348154
20100409,2.456440348221209
20100410,2.456440348221209
20100411,2.456440348221209
20100412,2.73782779199371
20100413,2.9001540284295997
20100414,2.9001540284295997
20100415,3.1841105992580747
20100416,3.1043483380954586
20100417,3.1043483380954586
20100418,3.1043483380954586
20100419,2.9317938414791263
20100420,2.7152015397807174
20100421,2.4956416451078622
20100422,2.4600501909458967
20100423,2.5413295615680274
20100424,2.5413295615680274
20100425,2.5413295615680274
20100426,2.5575012760266094
20100427,2.729845918649154
20100428,2.7428832017780422
20100429,2.699106322612712
20100430,3.0166994376097622
20100501,3.0166994376097622
20100502,3.0166994376097622
20100503,3.781696802365094
20100504,4.572960467686369
20100505,4.335295052881427
20100506,4.346840962304906
20100507,4.597167133206687
20100508,4.597167133206687
20100509,4.597167133206687
20100510,4.10793973867025
20100511,4.261362553797451
20100512,4.1983558033462804
20100513,4.431299101989904
20100514,4.473875291724724
20100515,4.473875291724724
20100516,4.473875291724724
20100517,4.829015162012627
20100518,5.813486243127565
20100519,6.3021378941765045
20100520,6.0533906079785895
20100521,6.0715860061279
20100522,6.0715860061279
20100523,6.0715860061279
20100524,6.22471696852802
20100525,7.17296276476323
20100526,6.984504198838561
20100527,6.761109763413264
20100528,6.478347325801752
20100529,6.478347325801752
20100530,6.478347325801752
20100531,12.933995509645726
20100601,13.147403180362673
20100602,13.932281680171588
20100603,13.113622214724245
20100604,13.021275361338525
20100605,13.021275361338525
20100606,13.021275361338525
20100607,13.269904408842391
20100608,13.583648120218543
20100609,14.11815504158749
20100610,13.619395478114237
20100611,13.738480609653962
20100612,13.738480609653962
20100613,13.738480609653962
20100614,13.588303638786671
20100615,12.987108574505383
20100616,13.603928446093668
20100617,13.008419421493356
20100618,12.895551920243419
20100619,12.895551920243419
20100620,12.895551920243419
20100621,12.48974570817926
20100622,12.763879873584791
20100623,12.583934362865472
20100624,12.92493118459014
20100625,13.40061559315755
20100626,13.40061559315755
20100627,13.40061559315755
20100628,12.960400246922665
20100629,13.348775749649404
20100630,11.328101369447019
20100701,11.68430331990995
20100702,11.898934954509148
20100703,11.898934954509148
20100704,11.898934954509148
20100705,11.924054838467615
20100706,11.11369644074163
20100707,11.084216325531052
20100708,10.509768907544098
20100709,10.399205976169316
20100710,10.399205976169316
20100711,10.399205976169316
20100712,9.549862669720198
20100713,9.760595867441577
20100714,10.12950225968173
20100715,10.356365168941531
20100716,10.290168092398849
20100717,10.290168092398849
20100718,10.290168092398849
20100719,10.204168303809624
20100720,10.550760229843043
20100721,10.473513941118172
20100722,10.066360623985886
20100723,10.355991128309572
20100724,10.355991128309572
20100725,10.355991128309572
20100726,10.463653513988653
20100727,10.333920297608856
20100728,10.520816060042078
20100729,9.842228580197151
20100730,10.54517331040818
