Date,AMP Ltd
20070530,10.651974123752705
20070531,9.558371102855045
20070601,9.458228091021747
20070602,9.458228091021747
20070603,9.458228091021747
20070604,9.250298900325635
20070605,9.470370400456384
20070606,9.294558489745299
20070607,9.232154874432618
20070608,9.598154514374267
20070609,9.598154514374267
20070610,9.598154514374267
20070611,9.598154514374267
20070612,9.77916936959141
20070613,9.876096521630128
20070614,9.58586148063286
20070615,9.546490997706453
20070616,9.546490997706453
20070617,9.546490997706453
20070618,9.354728420377135
20070619,9.119965314252413
20070620,8.663995511352026
20070621,8.777200001993483
20070622,9.126024592012644
20070623,9.126024592012644
20070624,9.126024592012644
20070625,9.198328358884671
20070626,9.547575698228277
20070627,10.168884201424824
20070628,9.619444192623108
20070629,9.078661872611706
20070630,9.078661872611706
20070701,9.078661872611706
20070702,8.94147000949634
20070703,8.973315478004757
20070704,8.902742175549568
20070705,8.42991528372485
20070706,8.432197423256651
20070707,8.432197423256651
20070708,8.432197423256651
20070709,8.260128964521451
20070710,8.727529419971658
20070711,8.751253528395564
20070712,8.768273616997917
20070713,8.689325835117277
20070714,8.689325835117277
20070715,8.689325835117277
20070716,8.479052300197694
20070717,8.301378105269505
20070718,8.321681002310036
20070719,8.11335421362399
20070720,7.951084407852659
20070721,7.951084407852659
20070722,7.951084407852659
20070723,8.147139406935553
20070724,8.087295452711482
20070725,8.488423734779225
20070726,8.752648229620508
20070727,9.516574034275523
20070728,9.516574034275523
20070729,9.516574034275523
20070730,9.669810058655514
20070731,9.028974790410008
20070801,10.089917961550432
20070802,9.288094315851518
20070803,9.356992563690666
20070804,9.356992563690666
20070805,9.356992563690666
20070806,9.97905766126793
20070807,9.715072030485535
20070808,8.786198091201348
20070809,8.38862058240579
20070810,9.884930815817652
20070811,9.884930815817652
20070812,9.884930815817652
20070813,9.574355867268405
20070814,10.084025475439036
20070815,11.31888155324565
20070816,11.92008614279311
20070817,13.338725325406083
20070818,13.338725325406083
20070819,13.338725325406083
20070820,10.400488163759277
20070821,10.03794994560021
20070822,10.209955581514105
20070823,9.470012196818258
20070824,9.732461561127042
20070825,9.732461561127042
20070826,9.732461561127042
20070827,8.584894309501786
20070828,8.568543503146717
20070829,8.886856970739476
20070830,8.873801976913281
20070831,6.08433858778434
20070901,6.08433858778434
20070902,6.08433858778434
20070903,6.001861197249391
20070904,5.7207879992840125
20070905,5.7375988138173994
20070906,5.618402706676758
20070907,5.578764939391318
20070908,5.578764939391318
20070909,5.578764939391318
20070910,6.466120591901241
20070911,6.092694009161716
20070912,6.314217386926142
20070913,6.053197503611586
20070914,5.981454000259256
20070915,5.981454000259256
20070916,5.981454000259256
20070917,6.302861060531087
20070918,6.702256740208248
20070919,6.324932511418806
20070920,5.94828719137851
20070921,6.22505765724326
20070922,6.22505765724326
20070923,6.22505765724326
20070924,6.121758234514858
20070925,6.07986823923841
20070926,5.758837195761271
20070927,5.5674144986792236
20070928,5.951486638495934
20070929,5.951486638495934
20070930,5.951486638495934
20071001,6.696386746649881
20071002,6.373011655892955
20071003,6.412300188339694
20071004,6.659672378041372
20071005,6.671484959594984
20071006,6.671484959594984
20071007,6.671484959594984
20071008,6.5597798867736055
20071009,6.368922738263371
20071010,5.97372151375489
20071011,6.017432915718053
20071012,6.355543330221172
20071013,6.355543330221172
20071014,6.355543330221172
20071015,6.585862956362463
20071016,7.109144785859597
20071017,7.225374057178802
20071018,6.9356706362088
20071019,7.226352631281078
20071020,7.226352631281078
20071021,7.226352631281078
20071022,7.8474131268243035
20071023,7.229917468902535
20071024,7.362124416322204
20071025,7.263903528243645
20071026,7.347380858275183
20071027,7.347380858275183
20071028,7.347380858275183
20071029,7.310603212922744
20071030,7.609913571803866
20071031,7.659180007156209
20071101,7.290314334744004
20071102,7.834062356681442
20071103,7.834062356681442
20071104,7.834062356681442
20071105,8.430555087918167
20071106,8.002337620779373
20071107,7.872160318144636
20071108,8.280111950506416
20071109,8.410349779051714
20071110,8.410349779051714
20071111,8.410349779051714
20071112,9.284472497141508
20071113,8.548486544739275
20071114,7.933248280648376
20071115,8.31862241171342
20071116,8.50951415323131
20071117,8.50951415323131
20071118,8.50951415323131
20071119,8.274028343632873
20071120,8.548562171693566
20071121,8.993509841813324
20071122,9.194926124957972
20071123,9.222269384868866
20071124,9.222269384868866
20071125,9.222269384868866
20071126,8.78665992348284
20071127,8.759044422851465
20071128,8.974626404593037
20071129,8.64411061730209
20071130,8.337172915845123
20071201,8.337172915845123
20071202,8.337172915845123
20071203,8.400496607385227
20071204,8.072457496522155
20071205,7.93291293847324
20071206,7.645889503106716
20071207,7.360756970233625
20071208,7.360756970233625
20071209,7.360756970233625
20071210,7.3327493075364485
20071211,7.199888440218192
20071212,7.560382022601708
20071213,8.174083956675444
20071214,8.4448880996725
20071215,8.4448880996725
20071216,8.4448880996725
20071217,9.075069027808267
20071218,9.386691039456588
20071219,9.71584304587803
20071220,9.758253012384651
20071221,9.17035770500195
20071222,9.17035770500195
20071223,9.17035770500195
20071224,9.026210124040489
20071225,9.026210124040489
20071226,9.026210124040489
20071227,9.232058585224161
20071228,9.155126156393704
20071229,9.155126156393704
20071230,9.155126156393704
20071231,9.353769860007441
20080101,9.353769860007441
20080102,9.183380681822221
20080103,9.506455907287199
20080104,9.395908804052523
20080105,9.395908804052523
20080106,9.395908804052523
20080107,10.255542921175499
20080108,11.025919626708665
20080109,11.402462380444979
20080110,11.24884346329738
20080111,12.001130599516518
20080112,12.001130599516518
20080113,12.001130599516518
20080114,11.722645667168491
20080115,12.755907066588525
20080116,15.319376790683863
20080117,15.033244127481183
20080118,14.670235812635022
20080119,14.670235812635022
20080120,14.670235812635022
20080121,15.695632489674049
20080122,22.133671652231932
20080123,18.110128304540765
20080124,17.201890346317697
20080125,13.476122457931947
20080126,13.476122457931947
20080127,13.476122457931947
20080128,13.476122457931947
20080129,13.812536655255876
20080130,14.882544619418887
20080131,19.834706037692865
20080201,18.961747183732335
20080202,18.961747183732335
20080203,18.961747183732335
20080204,18.642851077583984
20080205,19.784828231085037
20080206,21.193269856289028
20080207,22.15786985365646
20080208,22.009686947951394
20080209,22.009686947951394
20080210,22.009686947951394
20080211,22.319650489465957
20080212,20.65011943060254
20080213,24.22685691378914
20080214,24.43379942811789
20080215,25.90654037204336
20080216,25.90654037204336
20080217,25.90654037204336
20080218,24.84448995159093
20080219,22.16849723069183
20080220,25.481137121054047
20080221,24.39939648292589
20080222,26.10816625292026
20080223,26.10816625292026
20080224,26.10816625292026
20080225,24.517982377711284
20080226,22.498886912167738
20080227,19.828977985413843
20080228,21.696001855622345
20080229,21.26181692562454
20080301,21.26181692562454
20080302,21.26181692562454
20080303,27.602828196225236
20080304,29.6697567703822
20080305,31.001937922640863
20080306,29.988131380156812
20080307,31.70580607226992
20080308,31.70580607226992
20080309,31.70580607226992
20080310,31.718271458530143
20080311,32.55127841819498
20080312,28.544787665822838
20080313,33.294261594501656
20080314,31.841554589501943
20080315,31.841554589501943
20080316,31.841554589501943
20080317,33.79450450390371
20080318,30.82423518625183
20080319,26.8596642242379
20080320,26.34556029807647
20080321,26.34556029807647
20080322,26.34556029807647
20080323,26.34556029807647
20080324,26.34556029807647
20080325,23.77873915955017
20080326,23.006709292048992
20080327,24.73283654691883
20080328,24.315316319250694
20080329,24.315316319250694
20080330,24.315316319250694
20080331,23.58645299309123
20080401,22.506590845981044
20080402,20.3995625139735
20080403,19.859549361351572
20080404,19.050858698194887
20080405,19.050858698194887
20080406,19.050858698194887
20080407,19.69468762088872
20080408,20.436829008289976
20080409,20.947626142765515
20080410,23.145886161965965
20080411,22.68717505179504
20080412,22.68717505179504
20080413,22.68717505179504
20080414,25.352267186357018
20080415,23.207869122901375
20080416,23.165885251226673
20080417,22.995604687220997
20080418,23.187607926830257
20080419,23.187607926830257
20080420,23.187607926830257
20080421,22.65132798229748
20080422,22.061456180856982
20080423,21.465253899568374
20080424,24.11484768997542
20080425,24.11484768997542
20080426,24.11484768997542
20080427,24.11484768997542
20080428,25.33187723295309
20080429,24.89805284585404
20080430,25.095713338839317
20080501,26.077725175726112
20080502,24.107874438320348
20080503,24.107874438320348
20080504,24.107874438320348
20080505,24.79568089026307
20080506,27.369688846019734
20080507,30.04011744176063
20080508,27.712146880938793
20080509,27.769376384175978
20080510,27.769376384175978
20080511,27.769376384175978
20080512,23.484652887745625
20080513,23.803438191268857
20080514,25.237372590652217
20080515,24.816902107236192
20080516,24.74807903017781
20080517,24.74807903017781
20080518,24.74807903017781
20080519,25.0960242637294
20080520,25.231946529742814
20080521,27.108558913940605
20080522,27.946182863895753
20080523,28.38532156160618
20080524,28.38532156160618
20080525,28.38532156160618
20080526,27.755548059421194
20080527,28.385466115158128
20080528,28.965968744280914
20080529,28.852105052079477
20080530,30.65293464780497
20080531,30.65293464780497
20080601,30.65293464780497
20080602,30.654553960068835
20080603,31.06811603997764
20080604,29.371972879487664
20080605,29.01559114754513
20080606,28.784682069568504
20080607,28.784682069568504
20080608,28.784682069568504
20080609,28.784682069568504
20080610,31.289669434111037
20080611,31.375900519129473
20080612,34.55812548440144
20080613,34.36728483023639
20080614,34.36728483023639
20080615,34.36728483023639
20080616,35.88487554681578
20080617,34.4757886590582
20080618,35.659800241930256
20080619,38.896960676612984
20080620,40.318212773329435
20080621,40.318212773329435
20080622,40.318212773329435
20080623,39.777934929615064
20080624,42.41031145431798
20080625,42.84748527112438
20080626,39.47358563855223
20080627,38.70414511844899
20080628,38.70414511844899
20080629,38.70414511844899
20080630,41.350778725143144
20080701,44.67225766962603
20080702,42.7812959814109
20080703,44.67017816771203
20080704,40.4069435340187
20080705,40.4069435340187
20080706,40.4069435340187
20080707,42.930487478834394
20080708,44.759978383967756
20080709,42.98530437959101
20080710,44.32480999271467
20080711,44.36896465619161
20080712,44.36896465619161
20080713,44.36896465619161
20080714,46.127933545183694
20080715,52.13593951264905
20080716,48.71355370445838
20080717,43.67817789606447
20080718,46.4035913614336
20080719,46.4035913614336
20080720,46.4035913614336
20080721,43.07936475150396
20080722,45.44196452546133
20080723,41.73943956421718
20080724,37.420111436281694
20080725,42.03846931766272
20080726,42.03846931766272
20080727,42.03846931766272
20080728,43.28619962320684
20080729,45.7775718343258
20080730,44.429584252693964
20080731,47.559817063050104
20080801,56.49686410507142
20080802,56.49686410507142
20080803,56.49686410507142
20080804,54.38942474450849
20080805,52.306423164584466
20080806,48.94168917731869
20080807,47.66427970087617
20080808,49.763138393504775
20080809,49.763138393504775
20080810,49.763138393504775
20080811,45.789290784581965
20080812,44.567493448635105
20080813,48.59028335077721
20080814,47.64096591345421
20080815,48.451598278148595
20080816,48.451598278148595
20080817,48.451598278148595
20080818,47.25174114326967
20080819,53.73835148192421
20080820,51.013068740234935
20080821,56.04009802026807
20080822,56.239318230898554
20080823,56.239318230898554
20080824,56.239318230898554
20080825,53.753921251531
20080826,54.927995917225665
20080827,56.92744854834979
20080828,49.41792360367072
20080829,46.8481633653325
20080830,46.8481633653325
20080831,46.8481633653325
20080901,44.69698552035983
20080902,44.0065264294866
20080903,44.61126336625244
20080904,45.1271320826536
20080905,50.13938671441967
20080906,50.13938671441967
20080907,50.13938671441967
20080908,42.83237417418261
20080909,44.20732838026539
20080910,43.706358488058974
20080911,45.663082341129794
20080912,43.3147183259995
20080913,43.3147183259995
20080914,43.3147183259995
20080915,53.05639282980518
20080916,60.008417514938024
20080917,58.98220607416535
20080918,62.193659284727694
20080919,49.299061939603526
20080920,49.299061939603526
20080921,49.299061939603526
20080922,42.32684914199594
20080923,45.8262817107268
20080924,45.46323405928345
20080925,49.69374905265965
20080926,50.16067042751626
20080927,50.16067042751626
20080928,50.16067042751626
20080929,50.43457062529338
20080930,48.58216605799378
20081001,45.999614256876036
20081002,46.480206228471204
20081003,51.09105838809973
20081004,51.09105838809973
20081005,51.09105838809973
20081006,56.16578789065058
20081007,53.29839248374217
20081008,66.77964577468978
20081009,61.42132168982247
20081010,85.49183377942303
20081011,85.49183377942303
20081012,85.49183377942303
20081013,75.28556256868308
20081014,71.98202072996844
20081015,70.99305607864291
20081016,86.27195436765555
20081017,83.17673167823816
20081018,83.17673167823816
20081019,83.17673167823816
20081020,67.8896880572429
20081021,67.39444404485647
20081022,79.57029993422822
20081023,82.40990965436524
20081024,98.3616501256209
20081025,98.3616501256209
20081026,98.3616501256209
20081027,108.3780924592923
20081028,118.74143038339089
20081029,109.2894120376413
20081030,96.6084081342404
20081031,116.06577221001932
20081101,116.06577221001932
20081102,116.06577221001932
20081103,92.47869471595352
20081104,93.30367351490875
20081105,93.14977588360094
20081106,106.86806852066144
20081107,112.62935237563165
20081108,112.62935237563165
20081109,112.62935237563165
20081110,104.71577747936401
20081111,117.74757083592117
20081112,104.48588062344227
20081113,117.69980468980278
20081114,107.19663082509277
20081115,107.19663082509277
20081116,107.19663082509277
20081117,109.03215940442969
20081118,111.22472314355717
20081119,110.8046831864148
20081120,118.28648908646802
20081121,113.26063350203114
20081122,113.26063350203114
20081123,113.26063350203114
20081124,112.46242333008085
20081125,112.70775994109876
20081126,110.30481960588321
20081127,102.42383875192657
20081128,109.5033135456222
20081129,109.5033135456222
20081130,109.5033135456222
20081201,115.64009700787032
20081202,115.002689659726
20081203,113.34238371858645
20081204,116.32176665716482
20081205,117.83034307413813
20081206,117.83034307413813
20081207,117.83034307413813
20081208,109.03403397364139
20081209,111.87879834944245
20081210,111.71940538731002
20081211,113.773724273537
20081212,120.11582570060284
20081213,120.11582570060284
20081214,120.11582570060284
20081215,110.99352642516341
20081216,107.42782039199679
20081217,105.30980900884092
20081218,107.38398515083871
20081219,100.85952046986374
20081220,100.85952046986374
20081221,100.85952046986374
20081222,102.09524678850046
20081223,101.99506528041925
20081224,102.03157510891603
20081225,102.03157510891603
20081226,102.03157510891603
20081227,102.03157510891603
20081228,102.03157510891603
20081229,100.01629793921116
20081230,99.63207637894537
20081231,98.69368375095833
20090101,98.69368375095833
20090102,103.90726595332191
20090103,103.90726595332191
20090104,103.90726595332191
20090105,99.40569675529537
20090106,95.7086264757718
20090107,87.73189795481133
20090108,92.99830822049888
20090109,91.33871148596666
20090110,91.33871148596666
20090111,91.33871148596666
20090112,96.44451451841132
20090113,98.34063500330018
20090114,97.61055962522448
20090115,104.88239526136479
20090116,106.40211702226891
20090117,106.40211702226891
20090118,106.40211702226891
20090119,101.12428921868539
20090120,103.87798116458588
20090121,110.46309866502322
20090122,111.26279576716593
20090123,124.31841643217045
20090124,124.31841643217045
20090125,124.31841643217045
20090126,124.31841643217045
20090127,121.59036309029439
20090128,112.48944004754787
20090129,113.8168443726241
20090130,105.26219079340481
20090131,105.26219079340481
20090201,105.26219079340481
20090202,113.16932646698334
20090203,110.89482084006696
20090204,114.16132934799053
20090205,113.48907011377366
20090206,111.61927148837441
20090207,111.61927148837441
20090208,111.61927148837441
20090209,110.84519783522812
20090210,111.325836050351
20090211,118.11774437356532
20090212,113.65627995164482
20090213,108.2387466203638
20090214,108.2387466203638
20090215,108.2387466203638
20090216,111.36126141335863
20090217,117.13684184827686
20090218,123.2842968132518
20090219,115.57797042815544
20090220,126.87214004370757
20090221,126.87214004370757
20090222,126.87214004370757
20090223,128.6126690022822
20090224,126.0704409281898
20090225,123.73063749083227
20090226,118.89177852353133
20090227,115.53788438474676
20090228,115.53788438474676
20090301,115.53788438474676
20090302,137.2781880450376
20090303,151.14086846061193
20090304,149.84477430317102
20090305,148.36899976719369
20090306,178.7980732451277
20090307,178.7980732451277
20090308,178.7980732451277
20090309,202.57430556963004
20090310,188.7208068081405
20090311,166.4559246048732
20090312,163.56197026138142
20090313,145.68767706763037
20090314,145.68767706763037
20090315,145.68767706763037
20090316,145.16931068950123
20090317,134.5466918314201
20090318,133.2231640019688
20090319,116.25916411148322
20090320,125.25025873658456
20090321,125.25025873658456
20090322,125.25025873658456
20090323,119.02879950823996
20090324,104.17229326482413
20090325,102.01059114028145
20090326,102.6608604789673
20090327,98.9220189274685
20090328,98.9220189274685
20090329,98.9220189274685
20090330,102.75866949698778
20090331,110.29209521858816
20090401,113.48870296545915
20090402,102.2579478844429
20090403,92.26235916667002
20090404,92.26235916667002
20090405,92.26235916667002
20090406,84.96952793483352
20090407,86.88657980390663
20090408,86.8251824951448
20090409,85.31161697827545
20090410,85.31161697827545
20090411,85.31161697827545
20090412,85.31161697827545
20090413,85.31161697827545
20090414,78.31372664797738
20090415,79.51537265054195
20090416,76.71147460328626
20090417,75.75045495739312
20090418,75.75045495739312
20090419,75.75045495739312
20090420,84.69258051444737
20090421,86.08868481177117
20090422,84.38648861916276
20090423,82.56779802473184
20090424,81.82083940848037
20090425,81.82083940848037
20090426,81.82083940848037
20090427,81.1263380193329
20090428,88.03840036201792
20090429,87.32666769606641
20090430,84.5257970155826
20090501,86.64542088669884
20090502,86.64542088669884
20090503,86.64542088669884
20090504,78.83941500545247
20090505,73.40037048025293
20090506,73.76051021586966
20090507,78.56967656051765
20090508,78.54907677135057
20090509,78.54907677135057
20090510,78.54907677135057
20090511,77.83717612741911
20090512,76.2724326764184
20090513,78.55444243025462
20090514,84.15860925710484
20090515,82.1312295236009
20090516,82.1312295236009
20090517,82.1312295236009
20090518,80.707505725666
20090519,74.54219495637189
20090520,76.05931010513325
20090521,77.92237877426118
20090522,76.44646268032278
20090523,76.44646268032278
20090524,76.44646268032278
20090525,82.37801938121387
20090526,84.90817180293266
20090527,85.44789259307696
20090528,91.71364113725994
20090529,87.11489286041558
20090530,87.11489286041558
20090531,87.11489286041558
20090601,85.63564884054878
20090602,79.9413464472969
20090603,75.94128410116005
20090604,83.80169399673237
20090605,85.263477911984
20090606,85.263477911984
20090607,85.263477911984
20090608,85.263477911984
20090609,89.0812275068897
20090610,80.62585299846192
20090611,81.32790527205592
20090612,76.45464751808123
20090613,76.45464751808123
20090614,76.45464751808123
20090615,77.06165749762259
20090616,79.55954460015023
20090617,81.05255975879226
20090618,81.41455893240217
20090619,78.62550013088612
20090620,78.62550013088612
20090621,78.62550013088612
20090622,79.49313607408267
20090623,85.11207293211422
20090624,84.93346593889949
20090625,88.83759450450749
20090626,85.7359861818655
20090627,85.7359861818655
20090628,85.7359861818655
20090629,86.05720348160875
20090630,84.05278749737735
20090701,87.67015963528567
20090702,86.61511192705039
20090703,89.00891833040113
20090704,89.00891833040113
20090705,89.00891833040113
20090706,90.25378141954151
20090707,91.88607464795972
20090708,94.52270219678616
20090709,96.20956753258982
20090710,92.13384625137816
20090711,92.13384625137816
20090712,92.13384625137816
20090713,95.75148556071346
20090714,86.75743102585962
20090715,87.63316088577777
20090716,83.41766167353383
20090717,81.77032535946377
20090718,81.77032535946377
20090719,81.77032535946377
20090720,78.87656710577467
20090721,78.49455919650008
20090722,76.30967850789733
20090723,74.58084779139342
20090724,77.79284580632297
20090725,77.79284580632297
20090726,77.79284580632297
20090727,73.42215781866084
20090728,69.71161957655232
20090729,71.68444668207891
20090730,68.44720375106783
20090731,59.81557495001843
20090801,59.81557495001843
20090802,59.81557495001843
20090803,59.39137722447393
20090804,55.779216316792365
20090805,55.06346842541467
20090806,54.33782271272833
20090807,53.54695896341107
20090808,53.54695896341107
20090809,53.54695896341107
20090810,53.9371165469309
20090811,53.335267933953304
20090812,55.39559383842445
20090813,49.618154428952714
20090814,48.0742396423668
20090815,48.0742396423668
20090816,48.0742396423668
20090817,53.69880136990787
20090818,54.500351348252835
20090819,54.03075554547535
20090820,51.00961556402923
20090821,51.78007629125508
20090822,51.78007629125508
20090823,51.78007629125508
20090824,48.2909276846207
20090825,46.700168699610344
20090826,44.338021080365245
20090827,45.03233755421086
20090828,42.23436358740648
20090829,42.23436358740648
20090830,42.23436358740648
20090831,44.84040809595945
20090901,40.93790108614179
20090902,43.18308032761789
20090903,46.02162391483538
20090904,44.53069725277903
20090905,44.53069725277903
20090906,44.53069725277903
20090907,46.72640658418128
20090908,45.6508240525586
20090909,45.430060819168204
20090910,43.15932014594395
20090911,41.73613652590693
20090912,41.73613652590693
20090913,41.73613652590693
20090914,45.30514249320024
20090915,45.12033409519651
20090916,44.33567414251353
20090917,42.1086560326573
20090918,42.516964819370166
20090919,42.516964819370166
20090920,42.516964819370166
20090921,44.854457923557064
20090922,45.71700697239181
20090923,44.0601408386919
20090924,45.95918265649208
20090925,45.28683119555338
20090926,45.28683119555338
20090927,45.28683119555338
20090928,46.35011298269432
20090929,41.46841456639328
20090930,32.22051868769338
20091001,35.015765550485916
20091002,37.15865124666112
20091003,37.15865124666112
20091004,37.15865124666112
20091005,37.95235376490175
20091006,35.51346571875162
20091007,34.00182823872725
20091008,30.27917189293783
20091009,27.46456983967373
20091010,27.46456983967373
20091011,27.46456983967373
20091012,27.77892740947528
20091013,25.935359561907735
20091014,27.38475581700109
20091015,27.031324288798796
20091016,28.77931319504277
20091017,28.77931319504277
20091018,28.77931319504277
20091019,31.180494197658593
20091020,29.224540910483075
20091021,30.7390057139871
20091022,32.9874986749596
20091023,31.984836066825586
20091024,31.984836066825586
20091025,31.984836066825586
20091026,33.92674718182058
20091027,35.29061997648331
20091028,37.10413020291426
20091029,39.36113873982845
20091030,34.51509627901297
20091031,34.51509627901297
20091101,34.51509627901297
20091102,36.42187891535858
20091103,37.46680995513084
20091104,36.22317933339139
20091105,38.484108177182144
20091106,35.86443845274304
20091107,35.86443845274304
20091108,35.86443845274304
20091109,32.71057520715779
20091110,29.817382243714484
20091111,29.702485072528898
20091112,30.277087621703174
20091113,31.111390368753597
20091114,31.111390368753597
20091115,31.111390368753597
20091116,30.235520876209804
20091117,31.672685893859356
20091118,30.765216073651153
20091119,30.357581589535286
20091120,32.139443185916676
20091121,32.139443185916676
20091122,32.139443185916676
20091123,32.020823885369076
20091124,33.492561411404374
20091125,33.01772952808774
20091126,35.25565896318569
20091127,38.407987113627236
20091128,38.407987113627236
20091129,38.407987113627236
20091130,35.14680906653117
20091201,35.42215577903444
20091202,33.71025199782167
20091203,34.08369258226859
20091204,35.62846067246518
20091205,35.62846067246518
20091206,35.62846067246518
20091207,36.28175775098576
20091208,35.77103779721095
20091209,35.34404095985583
20091210,35.563583231976544
20091211,35.74081415297151
20091212,35.74081415297151
20091213,35.74081415297151
20091214,36.056038769689025
20091215,36.447012704909746
20091216,38.18910657876394
20091217,35.40193834448091
20091218,33.609814846649755
20091219,33.609814846649755
20091220,33.609814846649755
20091221,33.905736190913466
20091222,33.997506829981276
20091223,32.5994147952168
20091224,32.222160742362306
20091225,32.222160742362306
20091226,32.222160742362306
20091227,32.222160742362306
20091228,32.222160742362306
20091229,31.895425554188645
20091230,31.322552862235625
20091231,31.26760686865595
20100101,31.26760686865595
20100102,31.26760686865595
20100103,31.26760686865595
20100104,32.28367336553144
20100105,32.7011140467287
20100106,32.99209258850402
20100107,34.67974848764648
20100108,35.70730573703166
20100109,35.70730573703166
20100110,35.70730573703166
20100111,35.158872928864746
20100112,35.680034933464945
20100113,36.01219726857366
20100114,35.258586032739494
20100115,34.49161094687689
20100116,34.49161094687689
20100117,34.49161094687689
20100118,33.92908221859148
20100119,35.45082924832342
20100120,36.27883181841998
20100121,34.69556601081125
20100122,35.285608269421495
20100123,35.285608269421495
20100124,35.285608269421495
20100125,36.958102911450375
20100126,36.958102911450375
20100127,38.64774043877057
20100128,39.50769613599207
20100129,39.53560217686003
20100130,39.53560217686003
20100131,39.53560217686003
20100201,41.60346525234917
20100202,41.92192803069167
20100203,40.07719708109854
20100204,41.3921979123982
20100205,43.77559758312237
20100206,43.77559758312237
20100207,43.77559758312237
20100208,42.1688003520677
20100209,42.300325795268336
20100210,40.06402308462828
20100211,41.528061992941545
20100212,43.23784941533312
20100213,43.23784941533312
20100214,43.23784941533312
20100215,42.83838879327482
20100216,43.66854718109787
20100217,41.65755232425706
20100218,43.67448109028199
20100219,41.49119482386619
20100220,41.49119482386619
20100221,41.49119482386619
20100222,41.08074772428899
20100223,45.105694759519274
20100224,47.46162484921886
20100225,49.764463384046046
20100226,47.19326214708149
20100227,47.19326214708149
20100228,47.19326214708149
20100301,46.74613290802332
20100302,44.80468043468245
20100303,46.553455431633004
20100304,46.37731836902829
20100305,46.57215808463765
20100306,46.57215808463765
20100307,46.57215808463765
20100308,43.90306848546441
20100309,44.85994889222366
20100310,43.556655677012316
20100311,44.2316777600629
20100312,43.80645074653848
20100313,43.80645074653848
20100314,43.80645074653848
20100315,44.93360895404347
20100316,44.96458381448666
20100317,42.66419442438484
20100318,42.45762428861063
20100319,43.2338603417889
20100320,43.2338603417889
20100321,43.2338603417889
20100322,44.5400139083924
20100323,43.636073213064996
20100324,43.16642546696638
20100325,44.49132503697062
20100326,43.29867867555816
20100327,43.29867867555816
20100328,43.29867867555816
20100329,43.54764666317802
20100330,42.06375179993924
20100331,36.375935372331604
20100401,36.274338998164644
20100402,36.274338998164644
20100403,36.274338998164644
20100404,36.274338998164644
20100405,36.274338998164644
20100406,35.58897655562107
20100407,34.27417690858227
20100408,34.58660691966982
20100409,34.32524895915823
20100410,34.32524895915823
20100411,34.32524895915823
20100412,33.76988915132379
20100413,33.06845062937762
20100414,32.39390136465942
20100415,32.00322112755712
20100416,32.28092765544879
20100417,32.28092765544879
20100418,32.28092765544879
20100419,33.57120332339245
20100420,34.77128663980124
20100421,33.15629186079622
20100422,34.54998949526149
20100423,35.34352067314238
20100424,35.34352067314238
20100425,35.34352067314238
20100426,35.34352067314238
20100427,34.34751572096421
20100428,35.208681134109284
20100429,35.97590298331455
20100430,33.032609075439
20100501,33.032609075439
20100502,33.032609075439
20100503,32.76937275354952
20100504,33.484084176296044
20100505,35.12032893042438
20100506,36.918337287351285
20100507,42.88479348482571
20100508,42.88479348482571
20100509,42.88479348482571
20100510,39.912285264024334
20100511,41.04676444854533
20100512,41.397163655785256
20100513,38.350756098700955
20100514,38.80143388170388
20100515,38.80143388170388
20100516,38.80143388170388
20100517,42.87456307380529
20100518,43.51241831728063
20100519,49.83079515755192
20100520,54.400501995878464
20100521,54.933092745596305
20100522,54.933092745596305
20100523,54.933092745596305
20100524,48.91380217775937
20100525,55.26433605218634
20100526,54.559924256726546
20100527,53.912763687284894
20100528,47.47294648547601
20100529,47.47294648547601
20100530,47.47294648547601
20100531,49.595461010305144
20100601,49.87885518121007
20100602,51.07301565679379
20100603,45.90359105512812
20100604,45.934434740668905
20100605,45.934434740668905
20100606,45.934434740668905
20100607,54.1331365737887
20100608,52.73156079181808
20100609,51.94419519710942
20100610,51.09655774069419
20100611,48.710656416683335
20100612,48.710656416683335
20100613,48.710656416683335
20100614,48.710656416683335
20100615,49.15491963107544
20100616,47.77920114435866
20100617,48.45649307508238
20100618,47.56550185959855
20100619,47.56550185959855
20100620,47.56550185959855
20100621,46.202361150431734
20100622,49.10253343060012
20100623,50.1649729704068
20100624,50.51946850321339
20100625,51.96703516838575
20100626,51.96703516838575
20100627,51.96703516838575
20100628,52.604894801954565
20100629,55.21530696560233
20100630,58.385740460851885
20100701,59.8987591061231
20100702,61.50895339272643
20100703,61.50895339272643
20100704,61.50895339272643
20100705,62.262109436010974
20100706,58.93446495270494
20100707,60.93823066828972
20100708,54.981550835722906
20100709,53.41822461013784
20100710,53.41822461013784
20100711,53.41822461013784
20100712,53.84987445220481
20100713,53.70099293466086
20100714,49.87761975127756
20100715,50.884185502214855
20100716,52.64675468664213
20100717,52.64675468664213
20100718,52.64675468664213
20100719,54.911196171282675
20100720,55.544157615827075
20100721,53.88609148965742
20100722,54.20543425753964
20100723,51.56897322026956
20100724,51.56897322026956
20100725,51.56897322026956
20100726,49.886300042981816
20100727,50.32376598381513
20100728,51.94002162650464
20100729,51.59856199655622
20100730,51.68579326736253
20100731,51.68579326736253
20100801,51.68579326736253
20100802,49.44798875493945
20100803,49.16297625654004
20100804,49.36947727102121
20100805,48.23343789569707
20100806,48.32842892182893
20100807,48.32842892182893
