Date,Kuwait Financial Centre SAK
20040714,2.5923184466801583
20040715,2.5923184466801583
20040716,2.5923184466801583
20040719,2.3319080683104847
20040720,2.357676447428221
20040721,2.4060272609865963
20040722,2.4060272609865963
20040723,2.4060272609865963
20040726,2.401947243142674
20040727,2.3724662280102553
20040728,2.3913132853689123
20040729,2.3913132853689123
20040730,2.3913132853689123
20040802,2.1612457127683853
20040803,2.113145418671603
20040804,2.1165240849898335
20040805,2.1165240849898335
20040806,2.1165240849898335
20040809,2.222939905201212
20040810,2.2303675231369304
20040811,2.1381195799628934
20040812,2.1381195799628934
20040813,2.1381195799628934
20040816,2.093044831099963
20040817,2.06667256250717
20040818,2.0234107117398157
20040819,2.0234107117398157
20040820,2.0234107117398157
20040823,2.105577690236904
20040824,2.10085570627529
20040825,2.096251757348212
20040826,2.096251757348212
20040827,2.096251757348212
20040830,1.7493524306256951
20040831,1.8326989485840028
20040901,1.7760038247656156
20040902,1.7760038247656156
20040903,1.7760038247656156
20040906,1.7893971085955391
20040907,1.7554783143878894
20040908,1.781188662618711
20040909,1.781188662618711
20040910,1.781188662618711
20040913,1.8307692548026455
20040914,1.850266590771446
20040915,1.8521808982293118
20040916,1.8521808982293118
20040917,1.8521808982293118
20040918,1.8521808982293118
20040920,1.8461590993967112
20040921,1.7704694157452872
20040922,1.8051000516451254
20040923,1.8051000516451254
20040924,1.8051000516451254
20040927,1.770046749172487
20040928,1.7952086694595404
20040929,1.7809321408127656
20040930,1.7809321408127656
20041001,1.7809321408127656
20041004,1.577912743124819
20041005,1.501706307543545
20041006,1.508031369829655
20041007,1.508031369829655
20041008,1.508031369829655
20041011,1.2781233128447393
20041012,1.279391711386806
20041013,1.2344673795161245
20041014,1.2344673795161245
20041015,1.2344673795161245
20041018,1.1986278286156424
20041019,1.1943911689922848
20041020,1.216867493058499
20041021,1.216867493058499
20041022,1.216867493058499
20041025,1.1917536493252128
20041026,1.2164830576635586
20041027,1.2546061856386221
20041028,1.2546061856386221
20041029,1.2546061856386221
20041101,1.2503056561967039
20041102,1.2516155712857
20041103,1.2768391674629662
20041104,1.2768391674629662
20041105,1.2768391674629662
20041108,1.2326756826901655
20041109,1.2045043618688194
20041110,1.1954615934428026
20041111,1.1954615934428026
20041112,1.1954615934428026
20041113,1.1954615934428026
20041114,1.1954615934428026
20041115,1.1954615934428026
20041116,1.1696919130077816
20041117,1.1637327557677992
20041118,1.1637327557677992
20041119,1.1637327557677992
20041122,1.186831182873687
20041123,1.117508669660408
20041124,1.1390593098024946
20041125,1.1390593098024946
20041126,1.1390593098024946
20041129,1.1288049052569011
20041130,1.2420426649295266
20041201,1.1452433684274659
20041202,1.1452433684274659
20041203,1.1452433684274659
20041206,1.1335334279412013
20041207,1.1424584934339295
20041208,1.1633192795376468
20041209,1.1633192795376468
20041210,1.1633192795376468
20041213,1.211897646140551
20041214,1.1804147687111715
20041215,1.1533920461588347
20041216,1.1533920461588347
20041217,1.1533920461588347
20041220,1.2331990251044853
20041221,1.2524000359533276
20041222,1.1965517447295568
20041223,1.1965517447295568
20041224,1.1965517447295568
20041227,1.2778770217704845
20041228,1.2822072619449165
20041229,1.1939363432573034
20041230,1.1939363432573034
20041231,1.1939363432573034
20050101,1.1939363432573034
20050103,1.2167186705921993
20050104,1.1654847036825955
20050105,1.1054824226684798
20050106,1.1054824226684798
20050107,1.1054824226684798
20050110,1.1472006600346267
20050111,1.2250326590072942
20050112,1.244980829663457
20050113,1.244980829663457
20050114,1.244980829663457
20050117,1.1666878195680916
20050118,1.1357856802103994
20050119,1.1357856802103994
20050120,1.1357856802103994
20050121,1.1357856802103994
20050122,1.1357856802103994
20050123,1.1357856802103994
20050124,1.1255031803708127
20050125,1.1184906644706682
20050126,1.104287960232536
20050127,1.104287960232536
20050128,1.104287960232536
20050131,1.076148353829601
20050201,1.08219844977247
20050202,1.095812801800391
20050203,1.095812801800391
20050204,1.095812801800391
20050207,1.0646524114396185
20050208,1.0805583524141593
20050209,1.0943511506026813
20050210,1.0943511506026813
20050211,1.0943511506026813
20050212,1.0943511506026813
20050214,1.1135793060886605
20050215,1.120508993303577
20050216,1.143788698118721
20050217,1.1437701869030754
20050218,1.1437701869030754
20050221,1.1685527848187633
20050222,1.1970243780829222
20050223,1.1736716277008739
20050224,1.1736716277008739
20050225,1.1736716277008739
20050226,1.1736716277008739
20050227,1.1736716277008739
20050228,1.14471386075031
20050301,1.126664914132776
20050302,1.1060665049254452
20050303,1.1060665049254452
20050304,1.1060665049254452
20050307,1.084230086723764
20050308,1.0841176026126487
20050309,1.0839447756000753
20050310,1.0839447756000753
20050311,1.0839447756000753
20050314,1.0081301119225614
20050315,1.1384694375710578
20050316,0.9619096636730485
20050317,0.9619096636730485
20050318,0.9619096636730485
20050321,0.7520580944160817
20050322,0.8651577907074892
20050323,0.7477690882117858
20050324,0.7477690882117858
20050325,0.7477690882117858
20050328,0.5477538075445729
20050329,0.5343651522100504
20050330,0.192769346817484
20050331,0.192769346817484
20050401,0.192769346817484
20050404,0.2176547437719548
20050405,0.21120691246714743
20050406,0.20603494705906228
20050407,0.20603494705906228
20050408,0.20603494705906228
20050411,0.20173639251964506
20050412,0.17625241971968977
20050413,0.17519744394557618
20050414,0.17519744394557618
20050415,0.17519744394557618
20050418,0.12370081872215524
20050419,0.13306323652158275
20050420,0.1408263887920433
20050421,0.1408263887920433
20050422,0.1408263887920433
20050423,0.1408263887920433
20050425,0.1216613459766637
20050426,0.11147238326975234
20050427,0.11141280456659679
20050428,0.11141280456659679
20050429,0.11141280456659679
20050502,0.07875619923567663
20050503,0.06822505660099629
20050504,0.07303758394479891
20050505,0.07303758394479891
20050506,0.07303758394479891
20050509,0.09969464745204677
20050510,0.10897839244462139
20050511,0.09460075091940906
20050512,0.09460075091940906
20050513,0.09460075091940906
20050516,0.08176667292199266
20050517,0.08168982830721673
20050518,0.08662839431781223
20050519,0.08662839431781223
20050520,0.08662839431781223
20050523,0.08244246685912741
20050524,0.0834585996578685
20050525,0.08809117747903666
20050526,0.08809117747903666
20050527,0.08809117747903666
20050530,0.10210936005437822
20050531,0.14161123207783036
20050601,0.128308275279154
20050602,0.128308275279154
20050603,0.128308275279154
20050606,0.08083081449794101
20050607,0.09630298502189932
20050608,0.09977686724531341
20050609,0.09977686724531341
20050610,0.09977686724531341
20050613,0.10200170553852275
20050614,0.10023093166376323
20050615,0.09720152010875047
20050616,0.09720152010875047
20050617,0.09720152010875047
20050620,0.09046878236068648
20050621,0.08943301552228032
20050622,0.0930683946905626
20050623,0.0930683946905626
20050624,0.0930683946905626
20050627,0.09012174786702609
20050628,0.08977127378927557
20050629,0.1240690940702892
20050630,0.1240690940702892
20050701,0.1240690940702892
20050704,0.1367413087321841
20050705,0.11487602620655289
20050706,0.10820059333046736
20050707,0.10820059333046736
20050708,0.10820059333046736
20050711,0.11369543549099283
20050712,0.12236432990675288
20050713,0.1158626994774051
20050714,0.1158626994774051
20050715,0.1158626994774051
20050718,0.12514130996259398
20050719,0.12462196161737006
20050720,0.11637864595608202
20050721,0.11637864595608202
20050722,0.11637864595608202
20050725,0.12367187083045289
20050726,0.12166317398820325
20050727,0.12343294055609659
20050728,0.12343294055609659
20050729,0.12343294055609659
20050801,0.13053423108906237
20050802,0.12529756157765426
20050803,0.1182544774094617
20050804,0.1182544774094617
20050805,0.1182544774094617
20050808,0.10949792573809584
20050809,0.11155804686945123
20050810,0.11189669932397012
20050811,0.11189669932397012
20050812,0.11189669932397012
20050815,0.10026055400333041
20050816,0.1069585280626341
20050817,0.11204385493048043
20050818,0.11204385493048043
20050819,0.11204385493048043
20050822,0.10864685081681268
20050823,0.11034594513597781
20050824,0.10623564868749677
20050825,0.10623564868749677
20050826,0.10623564868749677
20050829,0.10991390102866526
20050830,0.10951383126721731
20050831,0.11453514930850853
20050901,0.11453514930850853
20050902,0.11453514930850853
20050903,0.11453514930850853
20050905,0.10804357234806147
20050906,0.10716966538022299
20050907,0.1004526514614146
20050908,0.1004526514614146
20050909,0.1004526514614146
20050912,0.0932462668670117
20050913,0.0843635802384487
20050914,0.07646408620332681
20050915,0.07646408620332681
20050916,0.07646408620332681
20050919,0.07559354971929987
20050920,0.07103726930377444
20050921,0.07172929240927683
20050922,0.07172929240927683
20050923,0.07172929240927683
20050926,0.07520987811827584
20050927,0.06786165041465751
20050928,0.07488397626009301
20050929,0.07488397626009301
20050930,0.07488397626009301
20051003,0.11000786973363443
20051004,0.11598141455994462
20051005,0.11779821279761965
20051006,0.11779821279761965
20051007,0.11779821279761965
20051010,0.12604984429165125
20051011,0.1303198304662817
20051012,0.1273883546850547
20051013,0.1273883546850547
20051014,0.1273883546850547
20051017,0.11904273351274727
20051018,0.11815976275434445
20051019,0.10676203898881154
20051020,0.10676203898881154
20051021,0.10676203898881154
20051024,0.11799643895002834
20051025,0.11609724870106185
20051026,0.126698867667324
20051027,0.126698867667324
20051028,0.126698867667324
20051031,0.1545214560585437
20051101,0.1363896908586192
20051102,0.13820667369455134
20051103,0.13820667369455134
20051104,0.13820667369455134
20051105,0.13820667369455134
20051106,0.13820667369455134
20051107,0.14115582993563874
20051108,0.14625913235059584
20051109,0.1474994302943199
20051110,0.1474994302943199
20051111,0.1474994302943199
20051114,0.14513453399806042
20051115,0.14630358382910544
20051116,0.1449511658345597
20051117,0.1449511658345597
20051118,0.1449511658345597
20051121,0.15790470752620753
20051122,0.15900418772053765
20051123,0.1630251327515815
20051124,0.1630251327515815
20051125,0.1630251327515815
20051128,0.14693552560544243
20051129,0.13052009457725305
20051130,0.12325237943533009
20051201,0.12325237943533009
20051202,0.12325237943533009
20051205,0.1278809381928918
20051206,0.13262744385082237
20051207,0.1385922442593111
20051208,0.1385922442593111
20051209,0.1385922442593111
20051212,0.1422343198549422
20051213,0.12867258071430218
20051214,0.13818350023298995
20051215,0.13818350023298995
20051216,0.13818350023298995
20051219,0.16441994263180648
20051220,0.1563333523021425
20051221,0.1523753747258799
20051222,0.1523753747258799
20051223,0.1523753747258799
20051226,0.15156671865878893
20051227,0.1554570426081375
20051228,0.16906229865612804
20051229,0.16906229865612804
20051230,0.16906229865612804
20051231,0.16906229865612804
20060101,0.16906229865612804
20060102,0.22012176723919408
20060103,0.20793069647415427
20060104,0.20564487384164654
20060105,0.20564487384164654
20060106,0.20564487384164654
20060123,0.22728044098791902
20060124,0.20057672161770976
20060125,0.20278496091760329
20060126,0.20278496091760329
20060127,0.20278496091760329
20060130,0.21154758336743107
20060131,0.2834068223057442
20060201,0.2816249486716162
20060202,0.2816249486716162
20060203,0.2816249486716162
20060204,0.2816249486716162
20060206,0.2877860254216808
20060207,0.28411699460791984
20060208,0.28268812389460457
20060209,0.28268812389460457
20060210,0.28268812389460457
20060213,0.3030254239074319
20060214,0.3060089347070985
20060215,0.32894476877825124
20060216,0.32894476877825124
20060217,0.32894476877825124
20060220,0.3720630353412823
20060221,0.32170602656787034
20060222,0.31594720340467736
20060223,0.31594720340467736
20060224,0.31594720340467736
20060225,0.31594720340467736
20060226,0.31594720340467736
20060227,0.349006935071643
20060228,0.359858255381902
20060301,0.37315246946319397
20060302,0.37315246946319397
20060303,0.37315246946319397
20060306,0.43474163782620345
20060307,0.48810038583093834
20060308,0.5572047715325884
20060309,0.5572047715325884
20060310,0.5572047715325884
20060313,0.6320397093529296
20060314,0.7734992532135637
20060315,0.7690870043111083
20060316,0.7690870043111083
20060317,0.7690870043111083
20060320,0.6132595342933863
20060321,0.670716576960352
20060322,0.6649696660049867
20060323,0.6649696660049867
20060324,0.6649696660049867
20060327,0.8375159295883146
20060328,0.7976444308193501
20060329,0.8095640352723407
20060330,0.8095640352723407
20060331,0.8095640352723407
20060403,0.9438717888108432
20060404,0.9366638664117959
20060405,0.9007732851387392
20060406,0.9007732851387392
20060407,0.9007732851387392
20060410,0.9656349881527602
20060411,0.9604290445290925
20060412,1.0167175711199863
20060413,1.0167175711199863
20060414,1.0167175711199863
20060415,1.0167175711199863
20060417,1.2026566027941077
20060418,1.2702590032211674
20060419,1.387450755128983
20060420,1.387450755128983
20060421,1.387450755128983
20060424,1.6621130050335546
20060425,1.4726673688958267
20060426,1.448156467512964
20060427,1.448156467512964
20060428,1.448156467512964
20060501,1.563475424985734
20060502,1.7024785575403891
20060503,1.822705020702342
20060504,1.822705020702342
20060505,1.822705020702342
20060508,2.2602350720348956
20060509,1.9931390045231188
20060510,2.158060615178423
20060511,2.158060615178423
20060512,2.158060615178423
20060515,2.0057189932360804
20060516,2.021617647422596
20060517,2.0279159527291313
20060518,2.0279159527291313
20060519,2.0279159527291313
20060522,2.0472689630504024
20060523,1.789842660006082
20060524,1.7542828471344591
20060525,1.7542828471344591
20060526,1.7542828471344591
20060529,1.6223306929061914
20060530,1.6324759548069565
20060531,1.7577385544685558
20060601,1.7577385544685558
20060602,1.7577385544685558
20060605,1.653242980204439
20060606,1.6205106722889278
20060607,1.6137669663814653
20060608,1.6137669663814653
20060609,1.6137669663814653
20060612,1.6665640493400269
20060613,1.7451019085781008
20060614,1.803743695694873
20060615,1.803743695694873
20060616,1.803743695694873
20060619,1.9767850578486572
20060620,2.0004883550268913
20060621,2.2104106889912014
20060622,2.2104106889912014
20060623,2.2104106889912014
20060626,2.4048164001505365
20060627,2.5533614878407125
20060628,2.310637230483311
20060629,2.310637230483311
20060630,2.310637230483311
20060703,2.41520846760879
20060704,2.177149741940216
20060705,2.307391845760447
20060706,2.307391845760447
20060707,2.307391845760447
20060710,2.2158791134759688
20060711,2.2662564119029556
20060712,2.2723135626343898
20060713,2.2723135626343898
20060714,2.2723135626343898
20060717,2.898939802563916
20060718,2.9340076254875442
20060719,3.125017850682115
20060720,3.125017850682115
20060721,3.125017850682115
20060724,5.268196109091668
20060725,5.389538332430486
20060726,5.502291636665426
20060727,5.502291636665426
20060728,5.502291636665426
20060731,5.999198385858397
20060801,6.253262474791271
20060802,6.453420689582547
20060803,6.453420689582547
20060804,6.453420689582547
20060807,6.226146769797635
20060808,5.373316424637159
20060809,5.6568384348369065
20060810,5.6568384348369065
20060811,5.6568384348369065
20060814,5.57350093267303
20060815,5.629388511922299
20060816,6.037686178714392
20060817,6.037686178714392
20060818,6.037686178714392
20060821,6.242274502105402
20060822,6.257718170395104
20060823,6.11291541692219
20060824,6.11291541692219
20060825,6.11291541692219
20060828,6.125273013982966
20060829,6.181630916134091
20060830,6.573315454632359
20060831,6.573315454632359
20060901,6.573315454632359
20060902,6.573315454632359
20060904,6.42632194394023
20060905,6.134908589191477
20060906,6.1456805492391435
20060907,6.1456805492391435
20060908,6.1456805492391435
20060909,6.1456805492391435
20060911,5.564797888772597
20060912,5.507956245001121
20060913,5.563095277069989
20060914,5.563095277069989
20060915,5.563095277069989
20060916,5.563095277069989
20060918,5.655732622540529
20060919,5.944468757324252
20060920,5.80488607008657
20060921,5.80488607008657
20060922,5.80488607008657
20060925,4.939488843121576
20060926,5.075262630338116
20060927,4.8177934725316405
20060928,4.8177934725316405
20060929,4.8177934725316405
20060930,4.8177934725316405
20061002,4.9721563334843015
20061003,4.560696873162858
20061004,4.377668207059695
20061005,4.377668207059695
20061006,4.377668207059695
20061007,4.377668207059695
20061009,4.860741869178307
20061010,4.833061248252543
20061011,4.978020569237566
20061012,4.978020569237566
20061013,4.978020569237566
20061014,4.978020569237566
20061016,4.784809337521095
20061017,4.8849318727864075
20061018,5.076130719121497
20061019,5.076130719121497
20061020,5.076130719121497
20061030,5.02353065761278
20061031,5.103214199186455
20061101,5.366594262437104
20061102,5.386370757344253
20061103,5.386370757344253
20061104,5.386370757344253
20061106,5.367450198485197
20061107,5.626653492037151
20061108,5.4168990682039615
20061109,5.4168990682039615
20061110,5.4168990682039615
20061111,5.4168990682039615
20061113,5.803539367756958
20061114,5.9053698415917575
20061115,6.259146020170142
20061116,6.259146020170142
20061117,6.259146020170142
20061120,7.582855510476544
20061121,7.027723779498908
20061122,7.2280953860137975
20061123,7.2280953860137975
20061124,7.2280953860137975
20061127,7.88365190756433
20061128,8.606607042155442
20061129,9.002231724647894
20061130,9.002231724647894
20061201,9.002231724647894
20061204,11.160480628132664
20061205,10.287487295364455
20061206,9.395424567453151
20061207,9.395424567453151
20061208,9.395424567453151
20061209,9.395424567453151
20061212,9.306488101258989
20061213,9.306488101258989
20061214,9.277717629087547
20061215,9.277717629087547
20061216,9.277717629087547
20061218,8.406257943213138
20061219,8.369148732732217
20061220,8.748321606718095
20061221,8.748321606718095
20061222,8.748321606718095
20061223,8.748321606718095
20061224,8.748321606718095
20061225,7.929248329932856
20061226,7.929248329932856
20061227,7.608430021424159
20061228,7.608430021424159
20061229,7.608430021424159
20061230,7.608430021424159
20061231,7.608430021424159
20070101,7.608430021424159
20070102,7.608430021424159
20070103,7.608430021424159
20070104,7.608430021424159
20070105,7.608430021424159
20070106,7.608430021424159
20070108,7.493572847085717
20070109,7.572620482471024
20070110,7.791270153464238
20070111,7.791270153464238
20070112,7.791270153464238
20070113,7.791270153464238
20070115,8.365676544297617
20070116,8.595108354031709
20070117,8.749501483716774
20070118,8.749501483716774
20070119,8.749501483716774
20070120,8.749501483716774
20070122,9.315639350942067
20070123,9.304104387000127
20070124,9.670595306121015
20070125,9.670595306121015
20070126,9.670595306121015
20070129,9.30995489151614
20070130,9.144122063496878
20070131,8.389108282847506
20070201,8.389108282847506
20070202,8.389108282847506
20070203,8.389108282847506
20070205,8.702434535866214
20070206,8.54788961114955
20070207,8.735351950597611
20070208,8.735351950597611
20070209,8.735351950597611
20070210,8.735351950597611
20070211,8.735351950597611
20070212,8.115555253790818
20070213,8.0991670712422
20070214,8.56088033616422
20070215,8.56088033616422
20070216,8.56088033616422
20070217,8.56088033616422
20070219,7.990826339309932
20070220,8.041376605538277
20070221,7.9776227784417655
20070222,7.9776227784417655
20070223,7.9776227784417655
20070224,7.9776227784417655
20070225,7.9776227784417655
20070226,8.006595725495773
20070227,7.772707358931794
20070228,7.673297902882478
20070301,7.673297902882478
20070302,7.673297902882478
20070303,7.673297902882478
20070304,7.673297902882478
20070305,7.189483351836425
20070306,7.321200126233255
20070307,7.5956962280587135
20070308,7.5956962280587135
20070309,7.5956962280587135
20070310,7.5956962280587135
20070311,7.5956962280587135
20070312,6.736665608402687
20070313,6.936927636513502
20070314,6.762805860019961
20070315,6.762805860019961
20070316,6.762805860019961
20070317,6.762805860019961
20070318,6.762805860019961
20070319,6.380789828437624
20070320,5.810172583443693
20070321,5.073401255289625
20070322,5.073401255289625
20070323,5.073401255289625
20070324,5.073401255289625
20070325,5.073401255289625
20070326,5.300864396113683
20070327,5.660786823746629
20070328,5.798084199412713
20070329,5.798084199412713
20070330,5.798084199412713
20070331,5.798084199412713
20070401,5.798084199412713
20070402,5.89848104273265
20070403,5.6621106358923985
20070404,5.411506573410705
20070405,5.411506573410705
20070406,5.411506573410705
20070407,5.411506573410705
20070408,5.411506573410705
20070409,4.860079511015068
20070410,5.092129379647164
20070411,5.342987960367265
20070412,5.326813466825166
20070413,5.326813466825166
20070414,5.326813466825166
20070415,5.326813466825166
20070416,5.3037943532359595
20070417,5.5542823808517
20070418,4.996274527805329
20070419,4.996274527805329
20070420,4.996274527805329
20070421,4.996274527805329
20070422,4.996274527805329
20070423,4.762028085276623
20070424,4.737019272218081
20070425,4.381757979793926
20070426,4.381757979793926
20070427,4.381757979793926
20070428,4.381757979793926
20070429,4.381757979793926
20070430,4.040341672089989
20070501,3.6706872102169212
20070502,3.7339112069121856
20070503,3.7339112069121856
20070504,3.7339112069121856
20070505,3.7339112069121856
20070506,3.7339112069121856
20070507,3.7339112069121856
20070508,4.099355866561346
20070509,4.1040934475873225
20070510,4.1040934475873225
20070511,4.1040934475873225
20070512,4.1040934475873225
20070513,4.1040934475873225
20070514,2.635429494546522
20070515,3.068849509953367
20070516,2.9165460353866255
20070517,2.9165460353866255
20070518,2.9165460353866255
20070519,2.9165460353866255
20070520,2.9165460353866255
20070521,2.8786466750595294
20070522,2.777499838654156
20070523,2.7002710589773002
20070524,2.7002710589773002
20070525,2.7002710589773002
20070526,2.7002710589773002
20070527,2.7002710589773002
20070528,2.7002710589773002
20070529,2.34686521373523
20070530,2.2646846930530895
20070531,2.2646846930530895
20070601,2.2646846930530895
20070602,2.2646846930530895
20070603,2.2646846930530895
20070604,2.4179478795120555
20070605,2.422281494220308
20070606,2.5584900539566906
20070607,2.5559938261683994
20070608,2.5559938261683994
20070609,2.5559938261683994
20070610,2.5559938261683994
20070611,2.285833347982914
20070612,2.388917225374107
20070613,2.3398838196692795
20070614,2.3398838196692795
20070615,2.3398838196692795
20070616,2.3398838196692795
20070618,2.1560885906317084
20070619,2.137336372046522
20070620,2.015605859675157
20070621,2.015605859675157
20070622,2.015605859675157
20070623,2.015605859675157
20070625,1.9435736975349573
20070626,1.8305861413897546
20070627,1.6390291060541071
20070628,1.6374733376001886
20070629,1.6374733376001886
20070630,1.6374733376001886
20070701,1.6374733376001886
20070702,1.5129008992591437
20070703,1.6138762853771358
20070704,1.6064821046961855
20070705,1.6064821046961855
20070706,1.6064821046961855
20070707,1.6064821046961855
20070708,1.6064821046961855
20070709,1.535481126803975
20070710,1.5092404127560723
20070711,1.607312532745289
20070712,1.607312532745289
20070713,1.607312532745289
20070714,1.607312532745289
20070715,1.607312532745289
20070716,1.607312532745289
20070717,1.5589312116547946
20070718,1.5896339087325972
20070719,1.5896339087325972
20070720,1.5896339087325972
20070721,1.5896339087325972
20070722,1.5896339087325972
20070723,1.597206108685728
20070724,1.6190443709543096
20070725,1.4455498100693722
20070726,1.4306053307977193
20070727,1.4306053307977193
20070728,1.4306053307977193
20070729,1.4306053307977193
20070730,2.4853875129254344
20070731,2.242528180634156
20070801,2.4059680792896003
20070802,2.4059680792896003
20070803,2.4059680792896003
20070804,2.4059680792896003
20070805,2.4059680792896003
20070806,2.4059680792896003
20070807,2.453886460643378
20070808,2.5081180142471413
20070809,2.513548528230962
20070810,2.513548528230962
20070811,2.513548528230962
20070812,2.513548528230962
20070813,2.5994295628632855
20070814,2.5545402344504544
20070815,2.4550723438272217
20070816,2.4550723438272217
20070817,2.4550723438272217
20070818,2.4550723438272217
20070819,2.4550723438272217
20070820,2.4138191221368177
20070821,2.3961107713112275
20070822,2.4469068384317088
20070823,2.4469068384317088
20070824,2.4469068384317088
20070825,2.4469068384317088
20070826,2.4469068384317088
20070827,2.461402877583824
20070828,2.455298604708463
20070829,2.5781764680017303
20070830,2.5781764680017303
20070831,2.5781764680017303
20070901,2.5781764680017303
20070902,2.5781764680017303
20070903,2.673863041710721
20070904,2.673863041710721
20070905,2.720339964372262
20070906,2.720339964372262
20070907,2.720339964372262
20070908,2.720339964372262
20070909,2.720339964372262
20070910,2.7714476349140127
20070911,2.853898203923437
20070912,2.8682550356888505
20070913,2.8682550356888505
20070914,2.8682550356888505
20070915,2.8682550356888505
20070916,2.8682550356888505
20070917,2.6673569219148057
20070918,2.699319772592659
20070919,2.7449726872586453
20070920,2.7941980863768014
20070921,2.7941980863768014
20070922,2.7941980863768014
20070923,2.7941980863768014
20070924,2.8152587998419523
20070925,2.8152587998419523
20070926,2.754892255397484
20070927,2.754892255397484
20070928,2.754892255397484
20070929,2.754892255397484
20070930,2.754892255397484
20071001,2.962564078248232
20071002,2.962564078248232
20071003,2.8729166606658043
20071004,2.8729166606658043
20071005,2.8729166606658043
20071006,2.8729166606658043
20071007,2.8729166606658043
20071008,2.661266900062565
20071009,2.7869567622328164
20071010,2.822461992700444
20071011,2.822461992700444
20071012,2.822461992700444
20071013,2.822461992700444
20071014,2.822461992700444
20071015,2.822461992700444
20071016,2.861163443179848
20071017,2.861163443179848
20071018,2.861163443179848
20071019,2.861163443179848
20071020,2.861163443179848
20071021,2.861163443179848
20071022,2.8260822875575538
20071023,2.9013180534352587
20071024,2.9128572119368643
20071025,2.9128572119368643
20071026,2.9128572119368643
20071027,2.9128572119368643
20071028,2.9128572119368643
20071029,3.106371825316064
20071030,3.3315533312206793
20071031,3.1720357902044167
20071101,3.1720357902044167
20071102,3.1720357902044167
20071103,3.1720357902044167
20071104,3.1720357902044167
20071105,3.2405799578413834
20071106,3.373863521408791
20071107,3.44883194386616
20071108,3.44883194386616
20071109,3.44883194386616
20071110,3.44883194386616
20071111,3.44883194386616
20071112,3.928039292794909
20071113,3.928039292794909
20071114,3.72154673368659
20071115,3.72154673368659
20071116,3.72154673368659
20071117,3.72154673368659
20071118,3.72154673368659
20071119,3.7952962233576124
20071120,3.4261710587773506
20071121,3.4261710587773506
20071122,3.4261710587773506
20071123,3.4261710587773506
20071124,3.4261710587773506
20071125,3.4261710587773506
20071126,3.4261710587773506
20071127,4.1468422914014145
20071128,4.1468422914014145
20071129,4.1468422914014145
20071130,4.1468422914014145
20071201,4.1468422914014145
20071202,4.1468422914014145
20071203,4.1468422914014145
20071204,4.363957744570743
20071205,4.41847424219162
20071206,4.41847424219162
20071207,4.41847424219162
20071208,4.41847424219162
20071209,4.41847424219162
20071210,4.095873695751218
20071211,4.419856055243767
20071212,4.286654305987764
20071213,4.286654305987764
20071214,4.286654305987764
20071215,4.286654305987764
20071216,4.286654305987764
20071217,4.280517933204494
20071218,4.280517933204494
20071219,4.280517933204494
20071220,4.280517933204494
20071221,4.280517933204494
20071222,4.280517933204494
20071223,4.280517933204494
20071224,4.316389365795412
20071225,4.316389365795412
20071226,4.533210987274296
20071227,4.533210987274296
20071228,4.533210987274296
20071229,4.533210987274296
20071230,4.533210987274296
20071231,3.8384623182150928
20080101,3.8384623182150928
20080102,3.84931178951218
20080103,3.5674206730995777
20080104,3.5674206730995777
20080105,3.5674206730995777
20080106,3.5674206730995777
20080107,3.033304826002817
20080108,3.0507850629258395
20080109,3.009516321000475
20080110,3.009516321000475
20080111,3.009516321000475
20080112,3.009516321000475
20080113,3.009516321000475
20080114,3.0024186771854056
20080115,3.0584658961490923
20080116,3.1245136725800524
20080117,3.0694723063796996
20080118,3.0694723063796996
20080119,3.0694723063796996
20080121,3.258411069329662
20080122,3.589830850186705
20080123,3.589579530485815
20080124,3.589579530485815
20080125,3.589579530485815
20080126,3.589579530485815
20080127,3.589579530485815
20080128,3.50579860341376
20080129,3.4685204206555578
20080130,3.632505993752902
20080131,3.632505993752902
20080201,3.632505993752902
20080202,3.632505993752902
20080203,3.632505993752902
20080204,3.3710028346093193
20080205,3.478540741741252
20080206,3.478540741741252
20080207,3.398605447426562
20080208,3.398605447426562
20080209,3.398605447426562
20080210,3.398605447426562
20080211,3.3869275992012424
20080212,3.8678763336989146
20080213,3.6491486640575252
20080214,3.6491486640575252
20080215,3.6491486640575252
20080216,3.6491486640575252
20080217,3.6491486640575252
20080218,3.8589905760191545
20080219,4.132280152921435
20080220,4.23107682852897
20080221,4.23107682852897
20080222,4.23107682852897
20080223,4.23107682852897
20080224,4.23107682852897
20080225,4.245374824691535
20080226,4.245374824691535
20080227,4.2650291272321175
20080228,4.036545772094087
20080229,4.036545772094087
20080301,4.036545772094087
20080302,4.036545772094087
20080303,4.210214032490666
20080304,4.16788427102415
20080305,4.182406459687632
20080306,3.9485232543533875
20080307,3.9485232543533875
20080308,3.9485232543533875
20080309,3.9485232543533875
20080310,4.291139471956543
20080311,4.3145334049125355
20080312,4.32994333470203
20080313,4.32994333470203
20080314,4.32994333470203
20080315,4.32994333470203
20080316,4.32994333470203
20080317,4.390259027385204
20080318,4.327715030276409
20080319,4.4278565028233094
20080320,4.4278565028233094
20080321,4.4278565028233094
20080322,4.4278565028233094
20080323,4.4278565028233094
20080324,4.598979695001236
20080325,4.620899577984447
20080326,4.8280949148568535
20080327,4.8280949148568535
20080328,4.8280949148568535
20080329,4.8280949148568535
20080330,4.8280949148568535
20080331,4.64213760286364
20080401,5.24866229253046
20080402,5.346104289136073
20080403,5.346104289136073
