Date,Gemdale Properties & Investment Corp Ltd
20051211,50.72964800582285
20051212,48.88030663871851
20051213,50.2716777027861
20051214,51.150250615684556
20051215,52.047189741798924
20051216,55.53063165663713
20051217,55.53063165663713
20051218,55.53063165663713
20051219,55.26650756665939
20051220,51.94837963033771
20051221,59.19627534099973
20051222,56.3797773787321
20051223,58.689237857705656
20051224,58.689237857705656
20051225,58.689237857705656
20051226,58.689237857705656
20051227,58.689237857705656
20051228,56.9531526154822
20051229,59.36955572881924
20051230,56.54837509349108
20051231,56.54837509349108
20060101,56.54837509349108
20060102,56.54837509349108
20060103,58.69598769037194
20060104,56.11187039286225
20060105,54.73142108863088
20060106,57.010993654998764
20060107,57.010993654998764
20060108,57.010993654998764
20060109,51.89022210839524
20060110,52.270740507881946
20060111,54.374946855132016
20060112,55.2951101408063
20060113,56.18810086022791
20060114,56.18810086022791
20060115,56.18810086022791
20060116,48.99320020971298
20060117,53.11140682456319
20060118,56.405593631617585
20060119,50.0800496756122
20060120,55.11370846312177
20060121,55.11370846312177
20060122,55.11370846312177
20060123,53.95491042722772
20060124,51.96747541815202
20060125,51.28107063373602
20060126,51.14174826175726
20060127,52.219525155542975
20060128,52.219525155542975
20060129,52.219525155542975
20060130,52.219525155542975
20060131,52.219525155542975
20060201,38.25733402725871
20060202,39.73226687196065
20060203,40.71291999721856
20060204,40.71291999721856
20060205,40.71291999721856
20060206,40.360993761342655
20060207,41.87733904067724
20060208,43.80888411623612
20060209,39.041920478512075
20060210,40.660412942013146
20060211,40.660412942013146
20060212,40.660412942013146
20060213,44.98834704425124
20060214,41.985184043457316
20060215,43.02647037078588
20060216,43.02385325751629
20060217,39.860899350985434
20060218,39.860899350985434
20060219,39.860899350985434
20060220,38.50048044409823
20060221,39.47046448144764
20060222,39.39638828597243
20060223,38.32020891754804
20060224,37.72048827349159
20060225,37.72048827349159
20060226,37.72048827349159
20060227,37.755175000631795
20060228,39.32417774125369
20060301,39.27242697944775
20060302,37.86978177227313
20060303,37.778628107628904
20060304,37.778628107628904
20060305,37.778628107628904
20060306,37.34051253517127
20060307,38.589483691033955
20060308,40.32347321043308
20060309,38.66398120171418
20060310,38.118116437033265
20060311,38.118116437033265
20060312,38.118116437033265
20060313,37.73087127065912
20060314,34.328025291081865
20060315,33.28339095917108
20060316,32.02263254067409
20060317,32.21038320027691
20060318,32.21038320027691
20060319,32.21038320027691
20060320,32.948828052648366
20060321,34.65689651994206
20060322,33.05181441127567
20060323,30.182727497304736
20060324,29.75792664866658
20060325,29.75792664866658
20060326,29.75792664866658
20060327,27.35725187278948
20060328,28.70514357617543
20060329,28.74542272223942
20060330,28.975295219225895
20060331,31.017830634084063
20060401,31.017830634084063
20060402,31.017830634084063
20060403,29.642379647005882
20060404,29.886427075116817
20060405,29.886427075116817
20060406,30.268453812766666
20060407,32.24910285621778
20060408,32.24910285621778
20060409,32.24910285621778
20060410,31.16911555236555
20060411,33.43241292935279
20060412,35.818831171463394
20060413,33.47606812907256
20060414,33.47606812907256
20060415,33.47606812907256
20060416,33.47606812907256
20060417,33.47606812907256
20060418,34.52881629537608
20060419,37.183987543964776
20060420,35.44009965323176
20060421,36.893880504084066
20060422,36.893880504084066
20060423,36.893880504084066
20060424,38.921618274354785
20060425,41.27158303927202
20060426,41.534321302382885
20060427,41.886048133378736
20060428,42.629276465134026
20060429,42.629276465134026
20060430,42.629276465134026
20060501,42.629276465134026
20060502,42.32855119124482
20060503,38.31355811877307
20060504,40.15025094188863
20060505,40.15025094188863
20060506,40.15025094188863
20060507,40.15025094188863
20060508,37.38112339157456
20060509,39.074104152479926
20060510,36.1367329322238
20060511,38.76605601899859
20060512,39.020043360063916
20060513,39.020043360063916
20060514,39.020043360063916
20060515,43.576085602175674
20060516,44.172120581145236
20060517,37.75969365232503
20060518,42.84011279441939
20060519,41.43329647843861
20060520,41.43329647843861
20060521,41.43329647843861
20060522,43.36034489329714
20060523,45.97333975112819
20060524,46.48439696924605
20060525,44.15002304546115
20060526,46.80505737186128
20060527,46.80505737186128
20060528,46.80505737186128
20060529,44.36074295740046
20060530,46.487601792686434
20060531,46.487601792686434
20060601,48.1206177228306
20060602,47.354100813968714
20060603,47.354100813968714
20060604,47.354100813968714
20060605,47.77634914310586
20060606,48.235947834788014
20060607,47.520910478311194
20060608,49.81634603014571
20060609,49.854346815971375
20060610,49.854346815971375
20060611,49.854346815971375
20060612,50.24590041041064
20060613,50.8142309024208
20060614,49.104005626055425
20060615,50.47472065166958
20060616,49.36961433345442
20060617,49.36961433345442
20060618,49.36961433345442
20060619,49.43032287186857
20060620,49.717183427328074
20060621,50.22806273182954
20060622,50.400651332038834
20060623,50.639579302361874
20060624,50.639579302361874
20060625,50.639579302361874
20060626,51.03273572070798
20060627,49.69831779845571
20060628,49.53973322236115
20060629,48.02816720025787
20060630,47.45163291030122
20060701,47.45163291030122
20060702,47.45163291030122
20060703,46.999136794215005
20060704,46.43363360288665
20060705,48.271728279815214
20060706,46.606149050580186
20060707,48.04437767242428
20060708,48.04437767242428
20060709,48.04437767242428
20060710,48.26560166789906
20060711,47.02234132957681
20060712,44.11972424278524
20060713,46.14006230739911
20060714,46.19139776544395
20060715,46.19139776544395
20060716,46.19139776544395
20060717,46.485356138900876
20060718,46.96190448165185
20060719,46.668956722642214
20060720,46.488121495886794
20060721,69.16155437448674
20060722,69.16155437448674
20060723,69.16155437448674
20060724,69.8563010683658
20060725,65.37875761056007
20060726,66.0277095745668
20060727,65.57954088288518
20060728,65.80930250819189
20060729,65.80930250819189
20060730,65.80930250819189
20060731,65.2713928198789
20060801,65.57754472117945
20060802,65.826331205798
20060803,65.72129982984302
20060804,65.97727730145616
20060805,65.97727730145616
20060806,65.97727730145616
20060807,64.09453404596971
20060808,66.39586474958567
20060809,63.113651386359656
20060810,63.92245604529569
20060811,64.97310627508895
20060812,64.97310627508895
20060813,64.97310627508895
20060814,47.551231509726726
20060815,48.61492391822443
20060816,47.67694598179193
20060817,47.88758791975596
20060818,47.92597312008813
20060819,47.92597312008813
20060820,47.92597312008813
20060821,50.687643660762326
20060822,50.365464383946765
20060823,52.410980841501605
20060824,53.12642289400985
20060825,52.20258792428399
20060826,52.20258792428399
20060827,52.20258792428399
20060828,53.00968057960964
20060829,53.13946562453698
20060830,53.2955518321921
20060831,54.4696423143091
20060901,54.92342470485238
20060902,54.92342470485238
20060903,54.92342470485238
20060904,55.92378464306249
20060905,53.80730006943048
20060906,51.96671765127938
20060907,46.34566455122494
20060908,44.69473537253687
20060909,44.69473537253687
20060910,44.69473537253687
20060911,48.74592655840373
20060912,49.00407744846713
20060913,57.30113134977943
20060914,57.69331028633891
20060915,54.82343499768115
20060916,54.82343499768115
20060917,54.82343499768115
20060918,53.46567444559835
20060919,56.44574325890324
20060920,58.41556292981791
20060921,55.655018559335815
20060922,55.76411608575104
20060923,55.76411608575104
20060924,55.76411608575104
20060925,57.72810212328926
20060926,59.38374520538047
20060927,59.08229195799175
20060928,59.51127180534171
20060929,60.15412123236176
20060930,60.15412123236176
20061001,60.15412123236176
20061002,60.15412123236176
20061003,61.41075140480762
20061004,61.56587688321792
20061005,60.62421927389743
20061006,59.13295405515205
20061007,59.13295405515205
20061008,59.13295405515205
20061009,60.59795416117217
20061010,61.043707411755825
20061011,61.95780211837379
20061012,61.58244172588208
20061013,61.715499504389776
20061014,61.715499504389776
20061015,61.715499504389776
20061016,61.1637847986503
20061017,62.33677443206185
20061018,62.69466713412052
20061019,62.80779807999443
20061020,56.96810516543073
20061021,56.96810516543073
20061022,56.96810516543073
20061023,59.47612440751411
20061024,57.605848300363625
20061025,58.064394402033884
20061026,48.58195436387371
20061027,55.73521610272829
20061028,55.73521610272829
20061029,55.73521610272829
20061030,55.73521610272829
20061031,52.928727582649806
20061101,49.77100130741252
20061102,50.37901477286588
20061103,48.02504203531239
20061104,48.02504203531239
20061105,48.02504203531239
20061106,46.735135789953326
20061107,51.75085250471184
20061108,51.89074118845803
20061109,47.82545521160742
20061110,45.71403911368691
20061111,45.71403911368691
20061112,45.71403911368691
20061113,45.06253413185194
20061114,46.995042079866245
20061115,45.566702895079885
20061116,47.73932153438882
20061117,47.52140102178583
20061118,47.52140102178583
20061119,47.52140102178583
20061120,49.8295845615009
20061121,49.767968814908485
20061122,48.294007823928425
20061123,50.81538515674762
20061124,48.855415615190054
20061125,48.855415615190054
20061126,48.855415615190054
20061127,49.516077061468486
20061128,51.83973097442267
20061129,51.1530899687373
20061130,23.98097434290174
20061201,24.729382779746988
20061202,24.729382779746988
20061203,24.729382779746988
20061204,25.67431240644511
20061205,26.020911309587245
20061206,28.132594829785354
20061207,23.533732394015757
20061208,22.77090119638763
20061209,22.77090119638763
20061210,22.77090119638763
20061211,22.503830167391317
20061212,22.76108085432122
20061213,22.07324973967613
20061214,19.123709858676982
20061215,20.01988447852265
20061216,20.01988447852265
20061217,20.01988447852265
20061218,22.030092685423686
20061219,22.584994877034063
20061220,21.62330823382582
20061221,22.319399443122816
20061222,23.713065150989102
20061223,23.713065150989102
20061224,23.713065150989102
20061225,23.713065150989102
20061226,23.713065150989102
20061227,26.87508960098894
20061228,26.865570352982868
20061229,27.421098840937123
20061230,27.421098840937123
20061231,27.421098840937123
20070101,27.421098840937123
20070102,27.458463155913297
20070103,26.259465852667006
20070104,27.431216085249357
20070105,26.689327037618906
20070106,26.689327037618906
20070107,26.689327037618906
20070108,27.55185491551997
20070109,28.557149909718774
20070110,29.314720479712648
20070111,28.202241495138594
20070112,26.758291760390343
20070113,26.758291760390343
20070114,26.758291760390343
20070115,25.799013428500608
20070116,24.91132398593321
20070117,23.71814412883509
20070118,22.473302297353527
20070119,23.024008856802805
20070120,23.024008856802805
20070121,23.024008856802805
20070122,22.733352055276818
20070123,21.318728844803292
20070124,21.64215812292318
20070125,23.38900143055374
20070126,23.61987842182563
20070127,23.61987842182563
20070128,23.61987842182563
20070129,23.696990257464346
20070130,22.526880533167326
20070131,19.206479175058448
20070201,19.302347645469993
20070202,16.8944219582109
20070203,16.8944219582109
20070204,16.8944219582109
20070205,14.925326001718847
20070206,15.513510302255364
20070207,15.64069728662698
20070208,15.932249974918697
20070209,16.658718417641758
20070210,16.658718417641758
20070211,16.658718417641758
20070212,17.164654862872815
20070213,18.406347619661943
20070214,18.437849970550406
20070215,18.17206126776163
20070216,16.191578364048443
20070217,16.191578364048443
20070218,16.191578364048443
20070219,16.191578364048443
20070220,16.191578364048443
20070221,15.495673917704405
20070222,16.32411314754861
20070223,16.479181584209037
20070224,16.479181584209037
20070225,16.479181584209037
20070226,15.342560001720098
20070227,15.748295878802836
20070228,18.337880017861103
20070301,19.015479755748384
20070302,24.971150068054296
20070303,24.971150068054296
20070304,24.971150068054296
20070305,28.912159253011595
20070306,28.168277705256717
20070307,24.11660951259154
20070308,22.31960651857774
20070309,22.114287786715913
20070310,22.114287786715913
20070311,22.114287786715913
20070312,22.11780481161105
20070313,21.49737780418023
20070314,23.22327042608813
20070315,21.223542586857622
20070316,20.108998449884396
20070317,20.108998449884396
20070318,20.108998449884396
20070319,20.770011561456535
20070320,19.48795579385789
20070321,20.27349827190913
20070322,20.720905839990415
20070323,20.196393778696198
20070324,20.196393778696198
20070325,20.196393778696198
20070326,20.554649166518914
20070327,20.606407871676602
20070328,20.868591219427525
20070329,20.91550795789704
20070330,19.20943568124698
20070331,19.20943568124698
20070401,19.20943568124698
20070402,18.634851874716844
20070403,16.729728689739424
20070404,16.616710798350653
20070405,16.616710798350653
20070406,16.616710798350653
20070407,16.616710798350653
20070408,16.616710798350653
20070409,16.616710798350653
20070410,16.59742259315112
20070411,18.639386010706858
20070412,18.507352384543136
20070413,17.566331058895354
20070414,17.566331058895354
20070415,17.566331058895354
20070416,17.194523473682256
20070417,17.40867919390626
20070418,16.639781516663486
20070419,17.94426183407551
20070420,17.26091525306023
20070421,17.26091525306023
20070422,17.26091525306023
20070423,8.843373235777781
20070424,11.033752246839422
20070425,13.669594347469076
20070426,13.754451771358625
20070427,12.173008606742625
20070428,12.173008606742625
20070429,12.173008606742625
20070430,18.526972351753415
20070501,18.526972351753415
20070502,18.915379873260008
20070503,18.269094887272182
20070504,16.335334563259416
20070505,16.335334563259416
20070506,16.335334563259416
20070507,15.614960238029985
20070508,14.059457085881151
20070509,14.875613363190492
20070510,15.603501532265197
20070511,16.01249568178778
20070512,16.01249568178778
20070513,16.01249568178778
20070514,15.465879912030077
20070515,15.182890417265753
20070516,14.889423525598254
20070517,12.468094353313555
20070518,12.915882999093993
20070519,12.915882999093993
20070520,12.915882999093993
20070521,11.924065707418613
20070522,12.897488120193275
20070523,12.569803220725598
20070524,12.569803220725598
20070525,12.470383702665245
20070526,12.470383702665245
20070527,12.470383702665245
20070528,10.810360953391633
20070529,10.124063206714286
20070530,11.617466227425888
20070531,10.791670784550714
20070601,9.544693326735276
20070602,9.544693326735276
20070603,9.544693326735276
20070604,9.91018659222208
20070605,10.427854694453872
20070606,9.560524674634156
20070607,7.4564826792567755
20070608,6.352020571069017
20070609,6.352020571069017
20070610,6.352020571069017
20070611,6.90007398745332
20070612,6.868182546342072
20070613,6.994910273176137
20070614,6.232195781239335
20070615,6.941507198610736
20070616,6.941507198610736
20070617,6.941507198610736
20070618,8.50197172100909
20070619,8.50197172100909
20070620,8.515546103630511
20070621,8.114486661909778
20070622,8.115841071282238
20070623,8.115841071282238
20070624,8.115841071282238
20070625,8.891218522040553
20070626,8.565810902272162
20070627,9.483732027832108
20070628,9.92445402275838
20070629,12.577843683019385
20070630,12.577843683019385
20070701,12.577843683019385
20070702,12.577843683019385
20070703,12.86138715262005
20070704,10.822818073694497
20070705,11.578082337279593
20070706,11.436985930539086
20070707,11.436985930539086
20070708,11.436985930539086
20070709,10.850648417309982
20070710,11.367844478122914
20070711,12.03190745896651
20070712,11.664887700536807
20070713,11.482363735708988
20070714,11.482363735708988
20070715,11.482363735708988
20070716,12.07834596294415
20070717,10.786001051452574
20070718,10.6294672471405
20070719,11.27266982228
20070720,10.587192647448758
20070721,10.587192647448758
20070722,10.587192647448758
20070723,10.520205175705497
20070724,8.594696597877928
20070725,8.961382693807742
20070726,9.23620946608391
20070727,10.390126120578717
20070728,10.390126120578717
20070729,10.390126120578717
20070730,9.304100003552335
20070731,9.933018067138375
20070801,11.467075114639073
20070802,12.960858543149428
20070803,12.718279233709398
20070804,12.718279233709398
20070805,12.718279233709398
20070806,14.503277749989142
20070807,16.938266852051715
20070808,15.874371245352194
20070809,15.126291148801553
20070810,16.577144961620302
20070811,16.577144961620302
20070812,16.577144961620302
20070813,16.758411009976303
20070814,17.1877680392695
20070815,18.802544847205024
20070816,21.562910022497416
20070817,21.842453999460997
20070818,21.842453999460997
20070819,21.842453999460997
20070820,19.31738957214762
20070821,19.855445326633795
20070822,19.03891016575459
20070823,17.10619001317048
20070824,15.179487693159116
20070825,15.179487693159116
20070826,15.179487693159116
20070827,14.715424215280162
20070828,15.904710546482246
20070829,16.822729547649477
20070830,16.339070335879416
20070831,17.498730370585577
20070901,17.498730370585577
20070902,17.498730370585577
20070903,17.983381228743436
20070904,18.98380841059379
20070905,18.644094911926825
20070906,18.166606428878552
20070907,17.250976530724976
20070908,17.250976530724976
20070909,17.250976530724976
20070910,17.708124877568416
20070911,18.142442418703073
20070912,17.282108365506957
20070913,18.097093681239908
20070914,19.102255698118743
20070915,19.102255698118743
20070916,19.102255698118743
20070917,19.306916401890323
20070918,19.94713012991061
20070919,19.32318099267815
20070920,20.415420215439354
20070921,19.965670582423662
20070922,19.965670582423662
20070923,19.965670582423662
20070924,19.59720692443272
20070925,20.116848329283208
20070926,20.116848329283208
20070927,20.711757818551984
20070928,21.724260338169575
20070929,21.724260338169575
20070930,21.724260338169575
20071001,21.724260338169575
20071002,23.093712605700155
20071003,24.593040505634967
20071004,24.778188160371506
20071005,22.05086123690463
20071006,22.05086123690463
20071007,22.05086123690463
20071008,21.608444760247615
20071009,21.49498285151468
20071010,20.846034889318425
20071011,20.749125438640043
20071012,21.45070412979354
20071013,21.45070412979354
20071014,21.45070412979354
20071015,22.234163064782397
20071016,22.86898532833872
20071017,18.23817357556135
20071018,15.79534244402725
20071019,15.79534244402725
20071020,15.79534244402725
20071021,15.79534244402725
20071022,13.788200319742717
20071023,14.100701607298408
20071024,15.338966232973503
20071025,14.461381606538676
20071026,13.079959148143121
20071027,13.079959148143121
20071028,13.079959148143121
20071029,13.546107741179412
20071030,14.461207544606962
20071031,14.6523151500804
20071101,14.939187763242835
20071102,19.82705606530443
20071103,19.82705606530443
20071104,19.82705606530443
20071105,22.73205490078105
20071106,22.806366269401373
20071107,22.241676036262145
20071108,21.940504396420604
20071109,23.502388499062967
20071110,23.502388499062967
20071111,23.502388499062967
20071112,25.38264755396465
20071113,25.96337872654268
20071114,25.183610325609667
20071115,26.026221296829565
20071116,27.29145299180727
20071117,27.29145299180727
20071118,27.29145299180727
20071119,28.171497252963977
20071120,28.75061988973185
20071121,27.83026298072317
20071122,30.571793936058103
20071123,31.15414626426016
20071124,31.15414626426016
20071125,31.15414626426016
20071126,29.356014582285102
20071127,30.408581755449198
20071128,30.937381625412183
20071129,29.765484374131
20071130,29.459723556161972
20071201,29.459723556161972
20071202,29.459723556161972
20071203,29.47587703167722
20071204,29.620510067812795
20071205,28.733347771304082
20071206,29.55711808760993
20071207,29.530538540232953
20071208,29.530538540232953
20071209,29.530538540232953
20071210,29.936975801510297
20071211,30.04213153612754
20071212,31.423989709049675
20071213,33.679812425538074
20071214,33.13644551318089
20071215,33.13644551318089
20071216,33.13644551318089
20071217,35.99542405892885
20071218,36.24259663682508
20071219,34.977787890489
20071220,37.376697519372904
20071221,35.941550069540405
20071222,35.941550069540405
20071223,35.941550069540405
20071224,34.88729244930413
20071225,34.88729244930413
20071226,34.88729244930413
20071227,35.68898577271297
20071228,37.183085519045186
20071229,37.183085519045186
20071230,37.183085519045186
20071231,35.41227680942101
20080101,35.41227680942101
20080102,36.87175546010497
20080103,37.23075063349784
20080104,37.14979153453542
20080105,37.14979153453542
20080106,37.14979153453542
20080107,37.729509615232
20080108,37.82344175004081
20080109,38.42753127971108
20080110,38.35342874015098
20080111,39.65117047112939
20080112,39.65117047112939
20080113,39.65117047112939
20080114,41.46687207555949
20080115,43.474119076310295
20080116,48.351839170181506
20080117,49.13826976042539
20080118,49.53130395936829
20080119,49.53130395936829
20080120,49.53130395936829
20080121,54.561159252057344
20080122,71.16024606587989
20080123,63.43535432315775
20080124,62.030061224417054
20080125,59.00662203258687
20080126,59.00662203258687
20080127,59.00662203258687
20080128,64.7114506160739
20080129,60.8421577589263
20080130,62.584219726199734
20080131,57.48162187220609
20080201,66.80250439557099
20080202,66.80250439557099
20080203,66.80250439557099
20080204,60.10836923989826
20080205,62.270365248626355
20080206,69.65144659756348
20080207,69.65144659756348
20080208,69.65144659756348
20080209,69.65144659756348
20080210,69.65144659756348
20080211,74.19350134609445
20080212,73.82438854438921
20080213,71.34133982016907
20080214,67.61350596105024
20080215,61.59486740340231
20080216,61.59486740340231
20080217,61.59486740340231
20080218,62.92992901641289
20080219,59.63164367425298
20080220,62.732867240079955
20080221,67.77135906068236
20080222,68.22644474997587
20080223,68.22644474997587
20080224,68.22644474997587
20080225,69.58319517285766
20080226,66.73397971080634
20080227,63.494026824499954
20080228,61.77974965081026
20080229,57.10159470517705
20080301,57.10159470517705
20080302,57.10159470517705
20080303,63.747690185571784
20080304,67.66692511413675
20080305,68.30731032105305
20080306,68.35743093484452
20080307,71.33222697043048
20080308,71.33222697043048
20080309,71.33222697043048
20080310,72.06621446799052
20080311,70.77966706330504
20080312,70.6821680484467
20080313,75.19205454035837
20080314,76.00889069682536
20080315,76.00889069682536
20080316,76.00889069682536
20080317,85.10096428405875
20080318,87.51247217355936
20080319,79.2514808643998
20080320,95.12861341653631
20080321,95.12861341653631
20080322,95.12861341653631
20080323,95.12861341653631
20080324,95.12861341653631
20080325,86.90603795754943
20080326,86.14196341598182
20080327,82.44445063880312
20080328,75.99448987957379
20080329,75.99448987957379
20080330,75.99448987957379
20080331,68.70316524897464
20080401,75.48444082094855
20080402,73.70924582018252
20080403,76.51647789104639
20080404,76.51647789104639
20080405,76.51647789104639
20080406,76.51647789104639
20080407,72.9943844139049
20080408,73.68139685402097
20080409,75.04952678851045
20080410,74.54864129743378
20080411,72.69182368521393
20080412,72.69182368521393
20080413,72.69182368521393
20080414,74.55597500589832
20080415,74.58262314993155
20080416,75.52998883306364
20080417,73.97968432674784
20080418,75.2406578783803
20080419,75.2406578783803
20080420,75.2406578783803
20080421,74.11108340769609
20080422,72.6595713405399
20080423,72.26758909776522
20080424,70.51646311594186
20080425,69.16572685696927
20080426,69.16572685696927
20080427,69.16572685696927
20080428,66.73195053052588
20080429,65.84796372602507
20080430,48.4038344313172
20080501,48.4038344313172
20080502,52.859680359173915
20080503,52.859680359173915
20080504,52.859680359173915
20080505,49.87403010364242
20080506,44.58975122419022
20080507,42.12764032561819
20080508,40.97825758553243
20080509,41.295227606067996
20080510,41.295227606067996
20080511,41.295227606067996
20080512,41.295227606067996
20080513,38.55685731195828
20080514,38.09457075719045
20080515,33.28725589335625
20080516,32.268225483145706
20080517,32.268225483145706
20080518,32.268225483145706
20080519,31.014607985086375
20080520,33.40484956979386
20080521,34.08357921820194
20080522,35.28871085804556
20080523,36.26100999222023
20080524,36.26100999222023
20080525,36.26100999222023
20080526,34.97129814500323
20080527,33.67416013139074
20080528,34.75786903495982
20080529,33.641094886999156
20080530,30.69697115825761
20080531,30.69697115825761
20080601,30.69697115825761
20080602,31.484096983969394
20080603,32.56162181765828
20080604,31.598686473222312
20080605,31.56326180418246
20080606,32.33037393600522
20080607,32.33037393600522
20080608,32.33037393600522
20080609,32.33037393600522
20080610,34.687087281279005
20080611,36.19395153219148
20080612,38.78706971507302
20080613,39.38589813040401
20080614,39.38589813040401
20080615,39.38589813040401
20080616,38.594568093947366
20080617,39.66309341630352
20080618,37.396796186198905
20080619,39.85388842276943
20080620,39.11961381309437
20080621,39.11961381309437
20080622,39.11961381309437
20080623,40.17349826586129
20080624,41.14294556547128
20080625,40.79190948090322
20080626,41.301562790946114
20080627,39.00708907833035
20080628,39.00708907833035
20080629,39.00708907833035
20080630,33.11055831019983
20080701,33.11055831019983
20080702,39.39842215557631
20080703,40.38422273244022
20080704,39.99502328893664
20080705,39.99502328893664
20080706,39.99502328893664
20080707,42.28297624934221
20080708,44.043178165784745
20080709,42.181385789691205
20080710,45.05964472895151
20080711,43.038769613670055
20080712,43.038769613670055
20080713,43.038769613670055
20080714,44.80460963925637
20080715,44.48446009265021
20080716,45.74860538897267
20080717,44.17173437484792
20080718,44.220209293532164
20080719,44.220209293532164
20080720,44.220209293532164
20080721,43.074524097157955
20080722,42.812859306630436
20080723,40.77511056571196
20080724,38.012483172534274
20080725,40.231710028690046
20080726,40.231710028690046
20080727,40.231710028690046
20080728,38.10027890120994
20080729,38.97813012794968
20080730,38.38474697270232
20080731,33.41240853995379
20080801,34.09628072624694
20080802,34.09628072624694
20080803,34.09628072624694
20080804,35.59378223888554
20080805,37.11435223677439
20080806,37.11435223677439
20080807,37.127451572465134
20080808,39.24860247987813
20080809,39.24860247987813
20080810,39.24860247987813
20080811,40.3286511373235
20080812,41.943951666845024
20080813,42.85498238688687
20080814,42.77980282036776
20080815,43.77099626672378
20080816,43.77099626672378
20080817,43.77099626672378
20080818,47.075751230641416
20080819,48.67351167196802
20080820,48.039430254502875
20080821,48.474247304720365
20080822,48.474247304720365
20080823,48.474247304720365
20080824,48.474247304720365
20080825,49.90363255857038
20080826,49.579365047318525
20080827,46.88420600066597
20080828,44.74211497573162
20080829,37.99098427618712
20080830,37.99098427618712
20080831,37.99098427618712
20080901,40.48120813560609
20080902,42.122258044007516
20080903,42.69936635542496
20080904,42.75880741665348
20080905,44.62560504513563
20080906,44.62560504513563
20080907,44.62560504513563
20080908,39.500032499798664
20080909,42.47960696089962
20080910,43.78599577823103
20080911,47.89612630409057
20080912,48.17875929149925
20080913,48.17875929149925
20080914,48.17875929149925
20080915,48.17875929149925
20080916,54.87185638517692
20080917,60.308714944051715
20080918,68.43035786985966
20080919,53.96258119515562
20080920,53.96258119515562
20080921,53.96258119515562
20080922,51.84275212050271
20080923,53.749158088738064
20080924,64.1635497152465
20080925,62.78657879670584
20080926,65.15986984494806
20080927,65.15986984494806
20080928,65.15986984494806
20080929,69.32195222324084
20080930,64.62997320114843
20081001,64.62997320114843
20081002,79.38639044275851
20081003,82.1858791701255
20081004,82.1858791701255
20081005,82.1858791701255
20081006,99.99411138216215
20081007,99.99411138216215
20081008,120.27635895497565
20081009,115.48953936458109
20081010,141.22043173281514
20081011,141.22043173281514
20081012,141.22043173281514
20081013,135.27787771692945
20081014,121.51396447187997
20081015,127.83512435105467
20081016,116.81663500292083
20081017,135.2234083135604
20081018,135.2234083135604
20081019,135.2234083135604
20081020,131.79759423427157
20081021,142.69290294448243
20081022,155.24323831087335
20081023,151.27120809045815
20081024,152.18557155356848
20081025,152.18557155356848
20081026,152.18557155356848
20081027,185.77895233222827
20081028,188.45131870720323
20081029,187.17756688713536
20081030,162.88748147541253
20081031,119.30816248302496
20081101,119.30816248302496
20081102,119.30816248302496
20081103,121.94558704057411
20081104,134.10539555548985
20081105,134.61340695941726
20081106,144.41622111843887
20081107,149.53526585114068
20081108,149.53526585114068
20081109,149.53526585114068
20081110,160.10126442122672
20081111,178.09042285433827
20081112,177.19501051507203
20081113,177.1700190502603
20081114,192.82454785338024
20081115,192.82454785338024
20081116,192.82454785338024
20081117,194.41302833832768
20081118,193.92880918746025
20081119,193.75758928978055
20081120,196.70139068445087
20081121,181.1267770590832
20081122,181.1267770590832
20081123,181.1267770590832
20081124,200.74031821539535
20081125,200.15756992311455
20081126,208.17839933194048
20081127,187.0770725028584
20081128,179.763204297338
20081129,179.763204297338
20081130,179.763204297338
20081201,179.45818728692453
20081202,179.0495678294782
20081203,165.31704095213476
20081204,156.44196399530898
20081205,125.9265736463239
20081206,125.9265736463239
20081207,125.9265736463239
20081208,122.88981727840617
20081209,141.47639487388457
20081210,136.51071666569626
20081211,119.5360020948839
20081212,132.83610593753735
20081213,132.83610593753735
20081214,132.83610593753735
20081215,120.02044721040703
20081216,119.3603109302566
20081217,124.98526288528414
20081218,107.06335842791022
20081219,106.36223519522508
20081220,106.36223519522508
20081221,106.36223519522508
20081222,109.24896021746419
20081223,110.23209298551173
20081224,115.68357706114011
20081225,115.68357706114011
20081226,115.68357706114011
20081227,115.68357706114011
20081228,115.68357706114011
20081229,104.59442657321782
20081230,115.3730726285098
20081231,119.24971011236141
20090101,119.24971011236141
20090102,113.27107461440013
20090103,113.27107461440013
20090104,113.27107461440013
20090105,103.82512307685998
20090106,81.3188570295027
20090107,83.28758548268372
20090108,83.26580708372582
20090109,86.92348389714351
20090110,86.92348389714351
20090111,86.92348389714351
20090112,90.88334450178374
20090113,97.83806374413847
20090114,98.74995328675574
20090115,108.70955819766345
20090116,92.79440739964694
20090117,92.79440739964694
20090118,92.79440739964694
20090119,92.22482859026813
20090120,106.32504699338557
20090121,107.82187139608925
20090122,111.5703577956869
20090123,104.54787946734801
20090124,104.54787946734801
20090125,104.54787946734801
20090126,104.54787946734801
20090127,104.54787946734801
20090128,104.54787946734801
20090129,102.72073285049547
20090130,99.25197135244507
20090131,99.25197135244507
20090201,99.25197135244507
20090202,98.75794921438234
20090203,98.59834978785977
20090204,98.02218349944349
20090205,93.7909326685044
20090206,92.7838423281074
20090207,92.7838423281074
20090208,92.7838423281074
20090209,88.43329038630922
20090210,94.95046367582916
20090211,98.5430393904542
20090212,98.25290261073687
20090213,94.03039109399398
20090214,94.03039109399398
20090215,94.03039109399398
20090216,95.03458378841978
20090217,96.90296808837826
