Date,Ganesh Housing Corp Ltd
20041213,8.513637790485982
20041214,8.002784904164571
20041215,8.495269180781401
20041216,8.405305975875981
20041217,7.134088468460461
20041218,7.134088468460461
20041219,7.134088468460461
20041220,7.2128872773797035
20041221,6.821902642915943
20041222,5.914892069280824
20041223,4.8448963023800165
20041224,4.403069424773976
20041225,4.403069424773976
20041226,4.403069424773976
20041227,4.091240040416936
20041228,3.811223125295475
20041229,4.063584048092982
20070531,1.1616005768028175
20070601,0.7610161658520269
20070602,0.7610161658520269
20070603,0.7610161658520269
20070604,0.8237437519476464
20070605,0.8259097396558704
20070606,0.844135634746056
20070607,0.7912949068066922
20070608,0.7065081348279492
20070609,0.7065081348279492
20070610,0.7065081348279492
20070611,0.8131642705391489
20070612,0.7973234636340023
20070613,0.7108572374046787
20070614,0.7236200236368803
20070615,0.7893651477417145
20070616,0.7893651477417145
20070617,0.7893651477417145
20070618,0.8409803409748045
20070619,0.781574411749753
20070620,0.7277009247129892
20070621,0.7309071204902604
20070622,0.7635592521500989
20070623,0.7635592521500989
20070624,0.7635592521500989
20070625,0.8289354727433191
20070626,0.8114226818591864
20070627,0.8557620161227744
20070628,0.828309396786798
20070629,0.5687635875747113
20070630,0.5687635875747113
20070701,0.5687635875747113
20070702,0.44118122367626117
20070703,0.4218489441864323
20070704,0.393978202096549
20070705,0.4357098349831586
20070706,0.4159567107802003
20070707,0.4159567107802003
20070708,0.4159567107802003
20070709,0.39810620924343926
20070710,0.42073882020413833
20070711,0.40796740281055516
20070712,0.31578731269770915
20070713,0.31970653968983426
20070714,0.31970653968983426
20070715,0.31970653968983426
20070716,0.3227335377438244
20070717,0.31928155538427616
20070718,0.3469326815633674
20070719,0.3142536753411916
20070720,0.3376675787834246
20070721,0.3376675787834246
20070722,0.3376675787834246
20070723,0.3243506555067888
20070724,0.3557211973617656
20070725,0.39099843256956174
20070726,0.40517240999474585
20070727,0.44957512364924546
20070728,0.44957512364924546
20070729,0.44957512364924546
20070730,0.4779625020076235
20070731,0.7012028008366038
20070801,0.6662113388957452
20070802,1.3378429265419267
20070803,1.2742078191383674
20070804,1.2742078191383674
20070805,1.2742078191383674
20070806,1.4586709015759183
20070807,1.399193677352432
20070808,1.320855836871205
20070809,1.5117905956751834
20070810,1.576403330471725
20070811,1.576403330471725
20070812,1.576403330471725
20070813,1.5906532133580173
20070814,1.6395564681512078
20070815,1.6395564681512078
20070816,1.9282955936511343
20070817,2.101136835322223
20070818,2.101136835322223
20070819,2.101136835322223
20070820,2.053336519382092
20070821,2.3226869225241793
20070822,2.086685045530773
20070823,2.518190164693713
20070824,2.2639916748574804
20070825,2.2639916748574804
20070826,2.2639916748574804
20070827,1.8862324184723185
20070828,1.8462790370523972
20070829,1.7149226186496316
20070830,1.6656129459590987
20070831,5.4327153443265175
20070901,5.4327153443265175
20070902,5.4327153443265175
20070903,5.067415643542386
20070904,5.260569917191304
20070905,5.58884132595353
20070906,5.672296444234368
20070907,5.648246143492424
20070908,5.648246143492424
20070909,5.648246143492424
20070910,5.878057090863212
20070911,5.96737196027612
20070912,6.641322357343392
20070913,6.432855557002788
20070914,6.571547644636959
20070915,6.571547644636959
20070916,6.571547644636959
20070917,7.108568702584939
20070918,6.926291214231403
20070919,6.402692261778197
20070920,6.033728856864525
20070921,6.406962824667704
20070922,6.406962824667704
20070923,6.406962824667704
20070924,6.121164460227078
20070925,6.242062449400446
20070926,6.592983410507136
20070927,6.432251841034828
20070928,5.7531739673117155
20070929,5.7531739673117155
20070930,5.7531739673117155
20071001,5.23366598163163
20071002,5.23366598163163
20071003,5.047170281362777
20071004,5.077418723482172
20071005,4.63928037932363
20071006,4.63928037932363
20071007,4.63928037932363
20071008,4.943725108901474
20071009,4.501597399220919
20071010,4.875542842480732
20071011,3.673976849074261
20071012,3.5313011614420833
20071013,3.5313011614420833
20071014,3.5313011614420833
20071015,3.7795612023235474
20071016,3.873438366593101
20071017,4.320407366975444
20071018,4.610671870785445
20071019,4.670689642088984
20071020,4.670689642088984
20071021,4.670689642088984
20071022,5.007191289220839
20071023,4.5788046754951095
20071024,4.632059083026481
20071025,4.3038642450568805
20071026,4.153529888475823
20071027,4.153529888475823
20071028,4.153529888475823
20071029,3.6646278137174457
20071030,3.7229527113415655
20071031,3.5249006333284543
20071101,3.5256104990027772
20071102,3.2451059538922844
20071103,3.2451059538922844
20071104,3.2451059538922844
20071105,3.516405070483482
20071106,3.842881877610305
20071107,4.063142011371644
20071108,4.1844754601095495
20071109,4.114809241901343
20071110,4.114809241901343
20071111,4.114809241901343
20071112,4.363924414924482
20071113,4.506457777227504
20071114,4.233976569993691
20071115,4.262511044165884
20071116,4.19663239696727
20071117,4.19663239696727
20071118,4.19663239696727
20071119,4.354871804200121
20071120,4.448509815209698
20071121,4.801145223926441
20071122,4.800967739483678
20071123,4.98345549145573
20071124,4.98345549145573
20071125,4.98345549145573
20071126,4.994879180046461
20071127,5.482662794783406
20071128,5.579860714802259
20071129,5.109724126361097
20071130,4.2839984457077005
20071201,4.2839984457077005
20071202,4.2839984457077005
20071203,4.197507644953641
20071204,4.242772606170822
20071205,3.9973635672593306
20071206,4.183052511654923
20071207,4.2125316448686645
20071208,4.2125316448686645
20071209,4.2125316448686645
20071210,4.571229935783131
20071211,4.190743047344586
20071212,3.993083396833924
20071213,4.23447390116595
20071214,4.559030457323986
20071215,4.559030457323986
20071216,4.559030457323986
20071217,4.957428985381029
20071218,4.8853416087540475
20071219,4.897977060161972
20071220,4.882326220320104
20071221,4.882326220320104
20071222,4.882326220320104
20071223,4.882326220320104
20071224,4.799362805739741
20071225,4.799362805739741
20071226,4.620206986313293
20071227,4.558036346567182
20071228,4.474972829061072
20071229,4.474972829061072
20071230,4.474972829061072
20071231,3.8307460883870696
20080101,3.2583783068055894
20080102,3.1809687000798212
20080103,3.390084424898682
20080104,3.2144455943079904
20080105,3.2144455943079904
20080106,3.2144455943079904
20080107,3.2441466773897973
20080108,3.4642117051079437
20080109,3.3851045249921894
20080110,3.6443186372815406
20080111,3.6149089970296875
20080112,3.6149089970296875
20080113,3.6149089970296875
20080114,3.752006001901668
20080115,3.8280290288936345
20080116,4.065079558108564
20080117,4.242798122786718
20080118,4.840670178336139
20080119,4.840670178336139
20080120,4.840670178336139
20080121,6.247190050481968
20080122,7.746841126120936
20080123,6.432353095501039
20080124,6.8919776592975
20080125,6.464709031321456
20080126,6.464709031321456
20080127,6.464709031321456
20080128,6.850815102223363
20080129,6.22713286608584
20080130,6.1932782490186735
20080131,5.475050196866444
20080201,5.841222128689518
20080202,5.841222128689518
20080203,5.841222128689518
20080204,5.149722778063609
20080205,5.253609920405561
20080206,5.856835556683865
20080207,6.510376602065696
20080208,3.4758632836498697
20080209,3.4758632836498697
20080210,3.4758632836498697
20080211,4.154095469576023
20080212,4.245720630318908
20080213,4.096002558734891
20080214,3.47156634372314
20080215,3.1417649255511777
20080216,3.1417649255511777
20080217,3.1417649255511777
20080218,3.1485478570667285
20080219,3.2364520479749705
20080220,3.560145648138593
20080221,3.7516204321436275
20080222,3.8725246781247336
20080223,3.8725246781247336
20080224,3.8725246781247336
20080225,3.8855728444320112
20080226,4.194652822297573
20080227,4.1395037796581065
20080228,3.6959269350856223
20080229,4.473197240682936
20080301,4.473197240682936
20080302,4.473197240682936
20080303,5.29798609360762
20080304,5.354475308835165
20080305,5.411217881927561
20080306,5.411217881927561
20080307,5.785320982353337
20080308,5.785320982353337
20080309,5.785320982353337
20080310,6.526664145504419
20080311,6.73952861638173
20080312,5.891824547856533
20080313,7.007591929690449
20080314,6.909402940063089
20080315,6.909402940063089
20080316,6.909402940063089
20080317,9.708518343663522
20080318,8.155630732204981
20080319,8.959645362738046
20080320,8.959645362738046
20080321,8.959645362738046
20080322,8.959645362738046
20080323,8.959645362738046
20080324,9.788251865611446
20080325,9.291053643645242
20080326,9.597936674602412
20080327,8.801156777185756
20080328,7.9632490285367314
20080329,7.9632490285367314
20080330,7.9632490285367314
20080331,8.776013720045025
20080401,9.425692498665823
20080402,8.75441888914281
20080403,8.545141499695813
20080404,9.032111769697249
20080405,9.032111769697249
20080406,9.032111769697249
20080407,9.294782111159202
20080408,8.889939703027801
20080409,9.197417891726529
20080410,9.328139050625321
20080411,9.346266913936159
20080412,9.346266913936159
20080413,9.346266913936159
20080414,9.346266913936159
20080415,7.411174419503337
20080416,8.298943000441668
20080417,7.650595397727544
20080418,7.650595397727544
20080419,7.650595397727544
20080420,7.650595397727544
20080421,8.052387916424939
20080422,8.353744998182718
20080423,8.544213422062203
20080424,9.195399798538878
20080425,8.747938490027206
20080426,8.747938490027206
20080427,8.747938490027206
20080428,8.554545946553258
20080429,8.445833434283006
20080430,8.267215661835152
20080501,8.267215661835152
20080502,8.587081966608325
20080503,8.587081966608325
20080504,8.587081966608325
20080505,8.408663758795628
20080506,8.227929015325381
20080507,7.701506064519553
20080508,7.858665853631867
20080509,8.403513120077447
20080510,8.403513120077447
20080511,8.403513120077447
20080512,9.29261879177119
20080513,9.001555158690442
20080514,9.267725888645439
20080515,8.992373231752
20080516,8.891105520855946
20080517,8.891105520855946
20080518,8.891105520855946
20080519,8.891105520855946
20080520,8.677983560674122
20080521,8.70437291568956
20080522,9.101938061986864
20080523,9.13210531890478
20080524,9.13210531890478
20080525,9.13210531890478
20080526,10.010082058768553
20080527,10.805387276064252
20080528,10.87791024150452
20080529,11.514769519886576
20080530,11.626337910263263
20080531,11.626337910263263
20080601,11.626337910263263
20080602,10.8549011275721
20080603,11.09702661781756
20080604,11.380631640801283
20080605,11.172758407055936
20080606,11.015312219354357
20080607,11.015312219354357
20080608,11.015312219354357
20080609,11.140935801650087
20080610,12.1736002812551
20080611,12.081495202115086
20080612,12.768811969179076
20080613,12.006612800966776
20080614,12.006612800966776
20080615,12.006612800966776
20080616,12.342952908028378
20080617,12.234407806504485
20080618,12.538955340462493
20080619,13.554917218293504
20080620,15.516790460990894
20080621,15.516790460990894
20080622,15.516790460990894
20080623,16.76942999316501
20080624,15.823764951137528
20080625,17.258579492707025
20080626,15.972465810939843
20080627,16.30433867110741
20080628,16.30433867110741
20080629,16.30433867110741
20080630,19.586214148626645
20080701,24.613538982133413
20080702,18.341919910239284
20080703,22.16834009965423
20080704,21.237846415621966
20080705,21.237846415621966
20080706,21.237846415621966
20080707,20.194393110754874
20080708,21.60867528753698
20080709,20.12555374547822
20080710,20.64546320787305
20080711,21.427395914238847
20080712,21.427395914238847
20080713,21.427395914238847
20080714,23.502931857135394
20080715,25.742468353851955
20080716,25.977066822165
20080717,24.63546002375412
20080718,22.236075449380433
20080719,22.236075449380433
20080720,22.236075449380433
20080721,24.609359402567847
20080722,23.3770281237215
20080723,20.93817664550109
20080724,22.390276278800204
20080725,23.158750615560084
20080726,23.158750615560084
20080727,23.158750615560084
20080728,23.117737280005787
20080729,24.820326091639227
20080730,24.110814000804957
20080731,25.314856015181334
20080801,24.965143329105075
20080802,24.965143329105075
20080803,24.965143329105075
20080804,25.728635479432878
20080805,23.793855958120623
20080806,24.142481139589364
20080807,23.922212024894193
20080808,25.13059767648202
20080809,25.13059767648202
20080810,25.13059767648202
20080811,24.073095953493308
20080812,24.892004073241008
20080813,24.740218440411148
20080814,24.950095679820485
20080815,24.950095679820485
20080816,24.950095679820485
20080817,24.950095679820485
20080818,25.518050807990345
20080819,26.690237077362113
20080820,26.70991912309178
20080821,27.35255413445162
20080822,28.551883112618828
20080823,28.551883112618828
20080824,28.551883112618828
20080825,30.020345357738474
20080826,28.623018242450474
20080827,29.192032203999208
20080828,30.731692441982567
20080829,24.683665864039753
20080830,24.683665864039753
20080831,24.683665864039753
20080901,25.86056573724315
20080902,24.299804495048566
20080903,24.299804495048566
20080904,25.915103451021462
20080905,25.81290145712853
20080906,25.81290145712853
20080907,25.81290145712853
20080908,25.63261398676925
20080909,25.60233539859117
20080910,26.898403491800583
20080911,27.75598298406112
20080912,29.276900339751705
20080913,29.276900339751705
20080914,29.276900339751705
20080915,31.354068374342898
20080916,30.33022017500015
20080917,30.44660728066685
20080918,36.24566983381398
20080919,42.55947173209659
20080920,42.55947173209659
20080921,42.55947173209659
20080922,43.61096179061984
20080923,43.970413468205194
20080924,45.54453835841024
20080925,42.822697301567494
20080926,42.784418478959566
20080927,42.784418478959566
20080928,42.784418478959566
20080929,49.792768205653154
20080930,49.65131711274296
20081001,51.08611506898754
20081002,51.08611506898754
20081003,55.59244044351614
20081004,55.59244044351614
20081005,55.59244044351614
20081006,52.985722134414125
20081007,58.19256454403323
20081008,63.7423979836038
20081009,63.7423979836038
20081010,71.68159120605362
20081011,71.68159120605362
20081012,71.68159120605362
20081013,76.02696431902592
20081014,76.96832309015191
20081015,82.30314513306232
20081016,97.37141217788088
20081017,121.07617452997552
20081018,121.07617452997552
20081019,121.07617452997552
20081020,108.99437861323332
20081021,102.68331802619385
20081022,104.31657664822828
20081023,107.11134176192687
20081024,122.85562464186778
20081025,122.85562464186778
20081026,122.85562464186778
20081027,136.42180261316892
20081028,140.57427820536248
20081029,145.1063014501916
20081030,145.1063014501916
20081031,128.83670723460537
20081101,128.83670723460537
20081102,128.83670723460537
20081103,122.88824827538976
20081104,113.331974953162
20081105,114.27370765847098
20081106,107.89509481589778
20081107,103.09633772201357
20081108,103.09633772201357
20081109,103.09633772201357
20081110,96.06015675301222
20081111,105.24027303167888
20081112,106.52231476717205
20081113,106.52231476717205
20081114,115.26925783711272
20081115,115.26925783711272
20081116,115.26925783711272
20081117,113.68148211148734
20081118,121.85346120253932
20081119,126.06048813660813
20081120,134.31120924171944
20081121,127.24983207796014
20081122,127.24983207796014
20081123,127.24983207796014
20081124,124.69474585888096
20081125,125.5639757402771
20081126,128.01662548182424
20081127,128.01662548182424
20081128,126.34004446085966
20081129,126.34004446085966
20081130,126.34004446085966
20081201,125.10845438017962
20081202,130.3777211669829
20081203,128.80416703487197
20081204,121.46609042063918
20081205,127.67612105325185
20081206,127.67612105325185
20081207,127.67612105325185
20081208,119.72709770747221
20081209,119.72709770747221
20081210,117.59581268946766
20081211,116.71361175491825
20081212,109.34669713086372
20081213,109.34669713086372
20081214,109.34669713086372
20081215,96.34203051360379
20081216,85.74714403495778
20081217,89.86943256539156
20081218,82.64844883654987
20081219,77.92768172752585
20081220,77.92768172752585
20081221,77.92768172752585
20081222,80.65665671078182
20081223,86.69334479596155
20081224,92.92310321759219
20081225,92.92310321759219
20081226,97.4509644217317
20081227,97.4509644217317
20081228,97.4509644217317
20081229,100.98634932781918
20081230,98.64882027830888
20081231,97.88503535794366
20090101,92.45552002980101
20090102,87.05132723466329
20090103,87.05132723466329
20090104,87.05132723466329
20090105,79.31802373483251
20090106,78.35081670345262
20090107,91.26325451884092
20090108,91.26325451884092
20090109,101.30944531355462
20090110,101.30944531355462
20090111,101.30944531355462
20090112,101.93051110530112
20090113,102.907453826263
20090114,102.29871695245205
20090115,104.76097559054078
20090116,102.68758914770783
20090117,102.68758914770783
20090118,102.68758914770783
20090119,100.29583928613901
20090120,104.36137594476389
20090121,103.63020711612063
20090122,103.23450149413061
20090123,105.55022784234328
20090124,105.55022784234328
20090125,105.55022784234328
20090126,105.55022784234328
20090127,110.66887997177824
20090128,101.34843291378408
20090129,99.99451136550661
20090130,97.90441902892962
20090131,97.90441902892962
20090201,97.90441902892962
20090202,103.65249078822313
20090203,102.2718927286554
20090204,109.17726854380142
20090205,108.89015794637939
20090206,103.06828674331078
20090207,103.06828674331078
20090208,103.06828674331078
20090209,98.21148961491423
20090210,98.26705320878999
20090211,98.68094779464519
20090212,94.52212210172502
20090213,95.86940809306371
20090214,95.86940809306371
20090215,95.86940809306371
20090216,101.21575513855835
20090217,103.88169184019539
20090218,107.14058635839132
20090219,104.15211634959736
20090220,95.88453576703654
20090221,95.88453576703654
20090222,95.88453576703654
20090223,95.88453576703654
20090224,96.09387504504446
20090225,100.11118238186468
20090226,95.32769757297372
20090227,89.86998652593803
20090228,89.86998652593803
20090301,89.86998652593803
20090302,96.94356446168794
20090303,97.6788670164912
20090304,100.4909140995074
20090305,100.20438387716723
20090306,100.9577353927404
20090307,100.9577353927404
20090308,100.9577353927404
20090309,103.41401761626095
20090310,103.41401761626095
20090311,103.41401761626095
20090312,104.50643212767082
20090313,95.15498523660007
20090314,95.15498523660007
20090315,95.15498523660007
20090316,82.31051492021133
20090317,75.77292153058647
20090318,75.26356231943888
20090319,74.7435484198652
20090320,62.60544822125875
20090321,62.60544822125875
20090322,62.60544822125875
20090323,63.3694796360312
20090324,59.32599384570029
20090325,54.87589912401603
20090326,55.79282621607921
20090327,59.95702275172966
20090328,59.95702275172966
20090329,59.95702275172966
20090330,63.99546574739715
20090331,65.56022012766506
20090401,67.32235677974408
20090402,65.99078336846503
20090403,65.99078336846503
20090404,65.99078336846503
20090405,65.99078336846503
20090406,62.83128183733488
20090407,62.83128183733488
20090408,58.19189485542922
20090409,55.19791984893445
20090410,55.19791984893445
20090411,55.19791984893445
20090412,55.19791984893445
20090413,52.574742884733446
20090414,52.574742884733446
20090415,47.3063286620281
20090416,49.50665356576279
20090417,44.79816935315374
20090418,44.79816935315374
20090419,44.79816935315374
20090420,40.00872356831782
20090421,38.097524372148555
20090422,35.92737217258961
20090423,34.57047822465464
20090424,35.971249919936156
20090425,35.971249919936156
20090426,35.971249919936156
20090427,37.854846570066975
20090428,40.51793419971529
20090429,42.26206249262818
20090430,42.26206249262818
20090501,42.26206249262818
20090502,42.26206249262818
20090503,42.26206249262818
20090504,39.19259949710367
20090505,36.88718290327398
20090506,38.46932959574702
20090507,38.0576004909301
20090508,38.054541189835284
20090509,38.054541189835284
20090510,38.054541189835284
20090511,35.70983354125919
20090512,34.19092868199867
20090513,32.58240007908769
20090514,34.03362997097836
20090515,32.75231378477269
20090516,32.75231378477269
20090517,32.75231378477269
20090518,28.117589596159537
20090519,27.261023261054532
20090520,26.025528338701974
20090521,25.01607811240134
20090522,23.1665672203113
20090523,23.1665672203113
20090524,23.1665672203113
20090525,21.668696537334704
20090526,22.726096517530596
20090527,21.298488067480623
20090528,21.70075176771626
20090529,20.093641469512747
20090530,20.093641469512747
20090531,20.093641469512747
20090601,18.955446401415973
20090602,18.669817203373825
20090603,18.518909964706314
20090604,17.450664371162322
20090605,16.591719649397117
20090606,16.591719649397117
20090607,16.591719649397117
20090608,17.697273585830665
20090609,17.236817088945045
20090610,17.557788257112477
20090611,18.877358269041004
20090612,19.81612057810578
20090613,19.81612057810578
20090614,19.81612057810578
20090615,19.153902966869573
20090616,18.28464766356321
20090617,18.83233401508787
20090618,19.609505217485804
20090619,18.879593910475997
20090620,18.879593910475997
20090621,18.879593910475997
20090622,19.52240154306431
20090623,19.743182209186177
20090624,18.579102187046857
20090625,18.660532274080563
20090626,17.487309537511784
20090627,17.487309537511784
20090628,17.487309537511784
20090629,16.512572439675857
20090630,17.170407913107272
20090701,16.138307633728207
20090702,16.68248414533407
20090703,15.217222628476977
20090704,15.217222628476977
20090705,15.217222628476977
20090706,17.319947555684752
20090707,18.517489516947524
20090708,20.952614122220652
20090709,19.850764170970695
20090710,21.068362041579086
20090711,21.068362041579086
20090712,21.068362041579086
20090713,22.67624699008358
20090714,21.515062366267742
20090715,18.59441023959738
20090716,18.330690143319302
20090717,17.843654112283975
20090718,17.843654112283975
20090719,17.843654112283975
20090720,17.279661716795047
20090721,18.073586750225395
20090722,19.083125083140924
20090723,18.899650253177327
20090724,18.92154976382567
20090725,18.92154976382567
20090726,18.92154976382567
20090727,16.481005058984955
20090728,15.771205430638565
20090729,15.47782556431306
20090730,15.150633564213631
20090731,15.442813210922827
20090801,15.442813210922827
20090802,15.442813210922827
20090803,15.006076919432171
20090804,15.645670431619276
20090805,14.226914728917922
20090806,13.62389212900525
20090807,13.708844593967108
20090808,13.708844593967108
20090809,13.708844593967108
20090810,12.300994317863639
20090811,11.834547004228956
20090812,12.273325479669252
20090813,11.226603921954883
20090814,11.462270334950844
20090815,11.462270334950844
20090816,11.462270334950844
20090817,12.425345430223224
20090818,12.191625514214104
20090819,12.772452544001428
20090820,13.25015369595142
20090821,12.075535920179703
20090822,12.075535920179703
20090823,12.075535920179703
20090824,11.277871197984203
20090825,10.838393775490555
20090826,10.198318632525345
20090827,9.52311954789685
20090828,8.765353020190732
20090829,8.765353020190732
20090830,8.765353020190732
20090831,8.979370691923018
20090901,8.569367090516682
20090902,9.425952803979612
20090903,9.690973258337062
20090904,9.78050870249469
20090905,9.78050870249469
20090906,9.78050870249469
20090907,8.864374638217285
20090908,9.321532136198476
20090909,9.731092501763385
20090910,10.009289112345652
20090911,10.060004047990839
20090912,10.060004047990839
20090913,10.060004047990839
20090914,9.652843285718443
20090915,9.115366611888424
20090916,9.157017407238644
20090917,8.960751380142684
20090918,9.010738659263971
20090919,9.010738659263971
20090920,9.010738659263971
20090921,9.010738659263971
20090922,9.478067592658835
20090923,9.834197171810102
20090924,9.45495098953682
20090925,9.103733050992203
20090926,9.103733050992203
20090927,9.103733050992203
20090928,9.103733050992203
20090929,8.316222294068343
20090930,6.700776186842454
20091001,6.931250423226108
20091002,6.931250423226108
20091003,6.931250423226108
20091004,6.931250423226108
20091005,7.084410024322497
20091006,6.513900769192873
20091007,6.795205629405082
20091008,6.512273755074088
20091009,6.656867961523432
20091010,6.656867961523432
20091011,6.656867961523432
20091012,5.878772559766359
20091013,5.878772559766359
20091014,6.357216216121227
20091015,5.581456581643133
20091016,5.073939773725814
20091017,5.073939773725814
20091018,5.073939773725814
20091019,5.073939773725814
20091020,4.973319661324336
20091021,5.658984511703869
20091022,5.782662987317541
20091023,5.168292107069429
20091024,5.168292107069429
20091025,5.168292107069429
20091026,4.666461104531396
20091027,4.976034103204954
20091028,5.631638587118464
20091029,5.856558110338556
20091030,5.461346879035018
20091031,5.461346879035018
20091101,5.461346879035018
20091102,5.461346879035018
20091103,7.306503577618513
20091104,7.53356761308112
20091105,6.64806656359153
20091106,6.086252840906967
20091107,6.086252840906967
20091108,6.086252840906967
20091109,5.845108433318607
20091110,6.486337710776272
20091111,5.816831786904188
20091112,5.796117370677786
20091113,5.835810906152623
20091114,5.835810906152623
20091115,5.835810906152623
20091116,5.725661247938688
20091117,5.51799245407529
20091118,5.0815466422489015
20091119,5.199485354334991
20091120,4.9031646859211895
20091121,4.9031646859211895
20091122,4.9031646859211895
20091123,5.198022085133113
20091124,4.860236721207228
20091125,4.861234396325779
20091126,5.461954507061278
20091127,5.824384524127731
20091128,5.824384524127731
20091129,5.824384524127731
20091130,5.312387536442136
20091201,4.916708399564242
20091202,4.958039658941923
20091203,5.014201032886805
20091204,5.320503003367919
20091205,5.320503003367919
20091206,5.320503003367919
20091207,5.239427105658554
20091208,5.272599651938843
20091209,5.412348924886775
20091210,5.50802816433448
20091211,5.749090481143793
20091212,5.749090481143793
20091213,5.749090481143793
20091214,5.516031891925949
20091215,5.96928692701178
20091216,6.101085994527167
20091217,5.645553957760912
20091218,6.322749761250362
20091219,6.322749761250362
20091220,6.322749761250362
20091221,6.668904046278158
20091222,6.413975237665648
20091223,5.932160040529881
20091224,5.821735694499453
20091225,5.821735694499453
20091226,5.821735694499453
20091227,5.821735694499453
20091228,5.821735694499453
20091229,5.800239981785574
20091230,5.971868209597674
20091231,5.5829345016280065
20100101,5.5829345016280065
20100102,5.5829345016280065
20100103,5.5829345016280065
20100104,5.645081660946773
20100105,5.238472231447309
20100106,5.082630350202449
20100107,4.639760795263986
20100108,4.63787835237641
20100109,4.63787835237641
20100110,4.63787835237641
20100111,4.666114086723031
20100112,4.71685085988554
20100113,4.511425022722979
20100114,4.613022811997789
20100115,4.039050460549289
20100116,4.039050460549289
20100117,4.039050460549289
20100118,3.9533522776987637
20100119,4.073572156398956
20100120,4.01613351341143
20100121,4.490586070925826
20100122,4.668579479134091
20100123,4.668579479134091
20100124,4.668579479134091
20100125,4.46524295816128
20100126,4.46524295816128
20100127,5.4779672673154725
20100128,5.740142332632146
20100129,5.912780802454793
20100130,5.912780802454793
20100131,5.912780802454793
20100201,5.867293384382433
20100202,5.693892831732259
20100203,5.637201860444625
20100204,6.05134051158299
20100205,6.198971788921344
20100206,6.198971788921344
20100207,6.198971788921344
20100208,6.399373508624192
20100209,6.5494587914386155
20100210,6.719244454804256
20100211,6.507739184520277
20100212,6.507739184520277
20100213,6.507739184520277
20100214,6.507739184520277
20100215,6.217335497692128
20100216,5.812695673250717
20100217,4.9985390661819675
20100218,5.244294504338016
20100219,5.342276709390311
20100220,5.342276709390311
20100221,5.342276709390311
20100222,5.287911948758538
20100223,5.181444394373165
20100224,5.197558510047697
20100225,5.412748691441519
20100226,5.224659174964351
20100227,5.224659174964351
20100228,5.224659174964351
20100301,5.224659174964351
20100302,4.957802046296914
20100303,4.364197568042719
20100304,4.53243964433469
20100305,3.912230444116254
20100306,3.912230444116254
20100307,3.912230444116254
20100308,3.971813666156763
20100309,4.0124461385934875
20100310,4.006507591062695
20100311,3.980334589031597
20100312,4.173551409462363
20100313,4.173551409462363
20100314,4.173551409462363
20100315,4.771351665717505
20100316,4.668583558515825
20100317,4.572770493927684
20100318,4.653174004131223
20100319,3.7609156121698315
20100320,3.7609156121698315
20100321,3.7609156121698315
20100322,3.9175820563801764
20100323,4.188410541565222
20100324,4.188410541565222
20100325,4.478742724351849
20100326,4.557127561758141
20100327,4.557127561758141
20100328,4.557127561758141
20100329,4.611826919466808
20100330,4.3443667296893365
20100331,4.370973109467542
20100401,4.377881501779142
20100402,4.377881501779142
20100403,4.377881501779142
20100404,4.377881501779142
20100405,4.233882693127914
20100406,4.4736665849973924
20100407,4.499078554564568
20100408,4.673469917913422
20100409,4.614350403878081
20100410,4.614350403878081
20100411,4.614350403878081
20100412,4.506474672028609
20100413,4.80598994684632
20100414,4.80598994684632
20100415,4.968438458779059
20100416,4.587914785813828
20100417,4.587914785813828
20100418,4.587914785813828
20100419,4.999597675586091
20100420,4.94832435279653
20100421,4.807127389704082
20100422,4.831187293683031
20100423,5.061654458783931
20100424,5.061654458783931
20100425,5.061654458783931
20100426,5.178090704491809
20100427,6.273660057642524
20100428,6.479672177886603
20100429,6.372269857848714
20100430,7.059877678163825
20100501,7.059877678163825
20100502,7.059877678163825
20100503,7.234579828055976
20100504,8.215374266479735
20100505,8.41902067926863
20100506,7.832174539217146
20100507,8.467787723060745
20100508,8.467787723060745
20100509,8.467787723060745
20100510,7.799473807978953
20100511,7.715022669251199
20100512,8.493809835544424
20100513,8.2259459907538
20100514,8.63148256595562
20100515,8.63148256595562
20100516,8.63148256595562
20100517,9.361895857658
20100518,10.80831863099194
20100519,11.516368589065856
20100520,11.314742392459573
20100521,11.088034315386542
20100522,11.088034315386542
20100523,11.088034315386542
20100524,11.16259558107715
20100525,11.844527642080934
20100526,12.353271740135543
20100527,12.469162769830147
20100528,12.373768218792359
20100529,12.373768218792359
20100530,12.373768218792359
20100531,11.848525851081947
20100601,12.121307056933325
20100602,12.591020339269404
20100603,11.807027021481579
20100604,12.408379290881507
20100605,12.408379290881507
20100606,12.408379290881507
20100607,12.85363485041526
20100608,12.467967284825418
20100609,12.427269306748139
20100610,12.509149526989601
20100611,12.486899805226155
20100612,12.486899805226155
20100613,12.486899805226155
20100614,12.525830635679018
20100615,12.188460506509985
20100616,11.982210911972931
20100617,11.115442279838078
20100618,10.739363121035614
20100619,10.739363121035614
20100620,10.739363121035614
20100621,10.460033735702575
20100622,10.207357816403842
20100623,10.291784794592894
20100624,10.08118165464417
20100625,10.110562825307419
20100626,10.110562825307419
20100627,10.110562825307419
20100628,10.112779154922418
20100629,10.577114671601548
20100630,9.329808948742917
20100701,9.524263287815344
20100702,9.67932504902007
20100703,9.67932504902007
20100704,9.67932504902007
20100705,10.027817699693223
20100706,9.189023759295688
20100707,9.359187670971705
20100708,8.693529456902573
