Date,Goldman Sachs Group Inc/The
20090730,34.48233487484931
20090731,35.715510906584015
20090801,35.71455337263775
20090802,35.71455337263775
20090803,35.89036971259578
20090804,35.67836891303297
20090805,32.51397871607502
20090806,33.20685372160296
20090807,35.276541619265444
20090808,35.276541619265444
20090809,35.276541619265444
20090810,36.54377263283426
20090811,36.812162034789516
20090812,35.067942940070296
20090813,34.911192083958014
20090814,35.49808048735224
20090815,35.49808048735224
20090816,35.49808048735224
20090817,37.90982157672034
20090818,36.783350670656176
20090819,37.41495256577207
20090820,36.36686295970106
20090821,36.22414033798948
20090822,36.22414033798948
20090823,36.22414033798948
20090824,36.62458799316319
20090825,36.07793695209905
20090826,35.59559442448232
20090827,36.037521617902556
20090828,36.033236389812544
20090829,36.033236389812544
20090830,36.033236389812544
20090831,33.71916143598367
20090901,35.97896461283629
20090902,36.871718692251356
20090903,35.58192441964409
20090904,35.77203425799771
20090905,35.77203425799771
20090906,35.77203425799771
20090907,35.77203425799771
20090908,33.781468828605945
20090909,33.20971351978562
20090910,31.440371403025015
20090911,31.333246146337277
20090912,31.333246146337277
20090913,31.333246146337277
20090914,30.48052689336351
20090915,31.87796119218114
20090916,30.77228461210945
20090917,31.154979967527467
20090918,29.96454916324852
20090919,29.96454916324852
20090920,29.96454916324852
20090921,29.799261571977887
20090922,29.70173715782024
20090923,30.540111397665417
20090924,30.679207139143834
20090925,31.736726074013852
20090926,31.736726074013852
20090927,31.736726074013852
20090928,31.085139951140906
20090929,32.42686922010349
20090930,28.68146947566263
20091001,30.389918696791945
20091002,30.86605452126374
20091003,30.86605452126374
20091004,30.86605452126374
20091005,29.03823543211881
20091006,29.968599419598732
20091007,29.937229891514797
20091008,31.430257314679785
20091009,33.2230245975517
20091010,33.2230245975517
20091011,33.2230245975517
20091012,33.73348598642209
20091013,32.47028924010313
20091014,31.18431114190561
20091015,36.316605340614664
20091016,37.08601244608702
20091017,37.08601244608702
20091018,37.08601244608702
20091019,37.48153426583182
20091020,36.5711285424636
20091021,40.11380357041753
20091022,40.22224691017118
20091023,41.39533240234418
20091024,41.39533240234418
20091025,41.39533240234418
20091026,43.37698140554759
20091027,44.93486711647387
20091028,44.99131882197289
20091029,42.71169832301715
20091030,44.22224309872616
20091031,44.22224309872616
20091101,44.22220346407826
20091102,44.21756190267375
20091103,44.03841340602845
20091104,43.732796122563194
20091105,43.879489615022
20091106,46.78988997901956
20091107,46.78988997901956
20091108,46.78988997901956
20091109,44.361190588270716
20091110,44.995754016974665
20091111,44.30441508132795
20091112,46.77649456487557
20091113,45.92745295147716
20091114,45.92745295147716
20091115,45.92745295147716
20091116,48.27386851436242
20091117,50.026296823587046
20091118,49.68078875753068
20091119,54.88528320727538
20091120,60.98670802580631
20091121,60.98670802580631
20091122,60.98670802580631
20091123,57.95115357189758
20091124,55.90735862519792
20091125,57.72952784601635
20091126,57.72952784601635
20091127,59.664369846020215
20091128,59.664369846020215
20091129,59.664369846020215
20091130,46.023718867444636
20091201,51.71341935448431
20091202,51.21112957142235
20091203,51.94174443296847
20091204,51.7467751197051
20091205,51.7467751197051
20091206,51.7467751197051
20091207,53.16015351280382
20091208,52.95529328788425
20091209,50.864879994366966
20091210,50.72257127489398
20091211,52.962477540950566
20091212,52.962477540950566
20091213,52.962477540950566
20091214,53.579191812862184
20091215,57.03501434215049
20091216,53.35868690455909
20091217,56.61716461601602
20091218,56.278848752113895
20091219,56.278848752113895
20091220,56.278848752113895
20091221,55.544058673921086
20091222,57.48941864344105
20091223,59.160410868308546
20091224,59.286740005875714
20091225,59.286740005875714
20091226,59.286740005875714
20091227,59.286740005875714
20091228,60.22028106444839
20091229,60.292342241780204
20091230,57.29985990653568
20091231,56.751413491289625
20100101,56.751408214866935
20100102,56.751408214866935
20100103,56.751408214866935
20100104,53.5475636359824
20100105,51.685993534280634
20100106,52.93114692988464
20100107,52.15085616825278
20100108,54.729275322497244
20100109,54.729275322497244
20100110,54.729275322497244
20100111,58.3594523555048
20100112,62.37805161707965
20100113,62.09471992639394
20100114,64.67545227722884
20100115,67.50956143327174
20100116,67.50956143327174
20100117,67.50956143327174
20100118,67.50956143327174
20100119,67.24278374438674
20100120,69.17053251468631
20100121,71.51536281344283
20100122,78.74079122724059
20100123,78.74079122724059
20100124,78.74079122724059
20100125,78.6851328044081
20100126,83.54830549841613
20100127,82.86179325484514
20100128,78.07219112271456
20100129,83.6446015499208
20100130,83.6446015499208
20100131,83.6446015499208
20100201,81.31432155281978
20100202,77.98691865707998
20100203,76.75206760555221
20100204,83.26380254681962
20100205,78.3713160850646
20100206,78.3713160850646
20100207,78.3713160850646
20100208,80.64028537330263
20100209,80.04535692523135
20100210,82.18539153211606
20100211,82.17174898422748
20100212,82.21107363796052
20100213,82.21107363796052
20100214,82.21107363796052
20100215,82.21107363796052
20100216,80.52988921016664
20100217,84.67026803990247
20100218,87.67266774356595
20100219,88.70865274369987
20100220,88.70865274369987
20100221,88.70865274369987
20100222,89.78398224015221
20100223,91.92496622279408
20100224,87.8365750669847
20100225,91.24371720786075
20100226,83.16575190467533
20100227,83.16575190467533
20100228,83.16575190467533
20100301,80.76351793910543
20100302,82.19457313882151
20100303,84.53232631724664
20100304,76.40129138727339
20100305,77.25459167640516
20100306,77.25459167640516
20100307,77.25459167640516
20100308,74.8230807738216
20100309,77.29245807293715
20100310,70.14835219481951
20100311,69.0976306290124
20100312,65.46383937115547
20100313,65.46383937115547
20100314,65.46383937115547
20100315,66.75177522111751
20100316,65.25054752533032
20100317,63.63486677397566
20100318,61.92708536478128
20100319,62.377646936256454
20100320,62.377646936256454
20100321,62.377646936256454
20100322,65.82656169682198
20100323,63.62194340974613
20100324,65.39375605775457
20100325,64.50555545707873
20100326,65.32387081301647
20100327,65.32387081301647
20100328,65.32387081301647
20100329,66.07232256142147
20100330,71.23331611416545
20100331,66.70992249937964
20100401,66.79938159820831
20100402,66.79938159820831
20100403,66.79938159820831
20100404,66.79938159820831
20100405,62.88048915271996
20100406,63.949360420301474
20100407,61.60265169394063
20100408,58.56987873360012
20100409,57.51097825203602
20100410,57.51097825203602
20100411,57.51097825203602
20100412,58.70097780570492
20100413,57.61571510225035
20100414,54.77288560537318
20100415,54.76572716411336
20100416,75.13774492106973
20100417,75.13774492106973
20100418,75.13774492106973
20100419,72.30737311459947
20100420,85.31348278122009
20100421,85.3730539940583
20100422,86.28742405824244
20100423,88.55649774520711
20100424,88.55649774520711
20100425,88.55649774520711
20100426,94.55454358374202
20100427,91.62007524555575
20100428,87.08398964910421
20100429,82.4769514354337
20100430,86.37877045815299
20100501,86.37877037175423
20100502,86.37877037175423
20100503,80.88376367651487
20100504,77.22083925656113
20100505,78.41296800931117
20100506,83.00979555752068
20100507,82.15452509102104
20100508,82.15452509102104
20100509,82.15452509102104
20100510,83.99780817503166
20100511,88.00843595305693
20100512,81.64393749025469
20100513,86.43292664868822
20100514,86.0234995881415
20100515,86.0234995881415
20100516,86.0234995881415
20100517,87.83896183922465
20100518,92.99979998588063
20100519,88.3262775997077
20100520,92.11557921755058
20100521,87.27851071982856
20100522,87.27851071982856
20100523,87.27851071982856
20100524,92.42133357211338
20100525,83.31217607854897
20100526,84.8229472876239
20100527,81.53115056893775
20100528,83.52733208323608
20100529,83.52733208323608
20100530,83.52733208323608
20100531,83.52733208323608
20100601,83.42399192936253
20100602,80.9629041740437
20100603,83.15915183256358
20100604,82.46644580753727
20100605,82.46644580753727
20100606,82.46644580753727
20100607,86.85347292192326
20100608,88.77557918369067
20100609,89.6470428241172
20100610,96.91640401923614
20100611,93.2419728760216
20100612,93.2419728760216
20100613,93.2419728760216
20100614,96.55239563922366
20100615,93.9016306211548
20100616,94.39004313658349
20100617,93.9373894169844
20100618,92.24911308465879
20100619,92.24911308465879
20100620,92.24911308465879
20100621,91.99384803086807
20100622,97.84751898058434
20100623,97.04087698710781
20100624,95.34702880934607
20100625,86.80943583554566
20100626,86.80943583554566
20100627,86.80943583554566
20100628,91.13522389654916
20100629,93.03407840582103
20100630,86.34812361146048
20100701,86.0132529899284
20100702,87.39486039293432
20100703,87.39486039293432
20100704,87.39486039293432
20100705,87.39486039293432
20100706,84.97983361074724
20100707,82.41212513633687
20100708,83.55321951718295
20100709,79.89653451036672
20100710,79.89653451036672
20100711,79.89653451036672
20100712,80.98424409508009
20100713,76.1691080937962
20100714,77.21145674053722
20100715,67.62987255370815
20100716,64.60691766058805
20100717,64.60691766058805
20100718,64.60691766058805
20100719,65.12820476654294
20100720,61.883165160232146
20100721,63.106487458608726
20100722,64.65265327515864
20100723,63.075575558569156
20100724,63.075575558569156
20100725,63.075575558569156
20100726,62.47540751996481
20100727,63.349878585812455
20100728,63.09518477092191
20100729,57.488234069044054
20100730,51.56599284080025
20100731,51.56599284080025
20100801,51.56599283907115
20100802,50.336276958618114
20100803,49.08449214301513
20100804,46.48039321659441
20100805,46.85058392372489
20100806,47.361907770199615
20100807,47.361907770199615
20100808,47.361907770199615
20100809,46.32765089780888
20100810,47.29592853810466
20100811,50.68924332777187
20100812,49.90959900247479
20100813,50.74460664643643
20100814,50.74460664643643
20100815,50.74460664643643
20100816,50.97814486264755
20100817,51.45757131132051
20100818,50.4904267977113
20100819,51.51219594903994
20100820,49.89593756534759
20100821,49.89593756534759
20100822,49.89593756534759
20100823,50.15865282952951
20100824,52.27029426877602
20100825,51.478688352750154
20100826,53.82310340166724
20100827,56.483923811964274
20100828,56.483923811964274
20100829,56.483923811964274
20100830,58.85779941158008
20100831,60.625977045559836
20100901,59.41223240747122
20100902,59.81203942260397
20100903,52.184608298009024
20100904,52.184608298009024
20100905,52.184608298009024
20100906,52.184608298009024
20100907,52.74071406326908
20100908,50.332926884044134
20100909,48.823512586710976
20100910,47.54458238129715
20100911,47.54458238129715
20100912,47.54458238129715
20100913,44.400831210200806
20100914,45.51707310150308
20100915,45.42134138205484
20100916,45.045003920013485
20100917,46.14731849748198
20100918,46.14731849748198
20100919,46.14731849748198
20100920,45.51865371247223
20100921,45.84663372160325
20100922,48.069213453525386
20100923,50.757003451577454
20100924,49.63817175583589
20100925,49.63817175583589
20100926,49.63817175583589
20100927,50.47616785771947
20100928,50.82111651216267
20100929,51.30303976263428
20100930,40.933295825463624
20101001,39.2519039340373
20101002,39.2519039340373
20101003,39.2519039340373
20101004,39.70723332624514
20101005,37.63351946700687
20101006,36.278672345182606
20101007,35.88389891870217
20101008,34.68496353335736
20101009,34.68496353335736
20101010,34.68496353335736
20101011,34.61756378970878
20101012,32.64632807962689
20101013,33.19055955248069
20101014,34.62964585678657
20101015,35.11182798271169
20101016,35.11182798271169
20101017,35.11182798271169
20101018,33.397268845600685
20101019,32.650828039353094
20101020,31.316585263667434
20101021,31.650967107943618
20101022,32.27772171799145
20101023,32.27772171799145
20101024,32.27772171799145
20101025,32.70221863014719
20101026,32.40729333469968
20101027,31.29781214626302
20101028,30.015803307119793
20101029,22.80570318586727
20101030,22.80570318586727
20101031,22.80570318586727
20101101,22.934984175459185
20101102,22.404777303623064
20101103,22.50882589212273
20101104,21.209003274205006
20101105,19.190999409205403
20101106,19.190999409205403
20101107,19.190999409205403
20101108,19.711727846632588
20101109,20.346778014396424
20101110,20.146901133248146
20101111,19.807662293051397
20101112,20.56318573375258
20101113,20.56318573375258
20101114,20.56318573375258
20101115,19.876764742158677
20101116,20.149203777521432
20101117,20.1762891505278
20101118,19.45809285384687
20101119,19.934515670905803
20101120,19.934515670905803
20101121,19.934515670905803
20101122,22.063866272758478
20101123,23.026795348331657
20101124,22.236293828475198
20101125,22.236293828475198
20101126,22.89777890933497
20101127,22.89777890933497
20101128,22.89777890933497
20101129,22.52958842577442
20101130,23.904268416003116
20101201,23.01949054170856
20101202,21.476574228283194
20101203,21.617063242968882
20101204,21.617063242968882
20101205,21.617063242968882
20101206,21.267543596917623
20101207,21.804885541469453
20101208,20.207954647538234
20101209,20.073380925014266
20101210,19.296160839803903
20101211,19.296160839803903
20101212,19.296160839803903
20101213,18.768009206469458
20101214,19.475632661218686
20101215,20.266917794684925
20101216,20.67201455771903
20101217,20.98315806247013
20101218,20.98315806247013
20101219,20.98315806247013
20101220,20.030712040903985
20101221,19.15010325894545
20101222,18.679581588302145
20101223,19.315979914631658
20101224,19.315979914631658
20101225,19.315979914631658
20101226,19.315979914631658
20101227,18.366337058167492
20101228,18.54000268131192
20101229,19.089033285599996
20101230,19.009315824319117
20101231,10.860097185608371
20110101,10.860097185607273
20110102,10.860097185607273
20110103,9.790305131432246
20110104,9.620165527785893
20110105,9.506911490497043
20110106,9.81904584512551
20110107,10.073127605175731
20110108,10.073127605175731
20110109,10.073127605175731
20110110,10.189008502079286
20110111,10.267251265768397
20110112,9.857872592518477
20110113,9.791901218632592
20110114,9.140588664071544
20110115,9.140588664071544
20110116,9.140588664071544
20110117,9.140588664071544
20110118,9.187672175417964
20110119,11.001593923522268
20110120,11.245500518693937
20110121,11.291465534185216
20110122,11.291465534185216
20110123,11.291465534185216
20110124,11.461152611074212
20110125,12.531813306579162
20110126,12.801526315201395
20110127,11.97636901325178
20110128,12.460897095583848
20110129,12.460897095583848
20110130,12.460897095583848
20110131,8.66673460628525
20110201,8.368033389013465
20110202,8.316310960706092
20110203,8.462655977090927
20110204,8.677127819867456
20110205,8.677127819867456
20110206,8.677127819867456
20110207,8.181539401704335
20110208,7.999745800877589
20110209,8.349702230157773
20110210,8.496929310106713
20110211,8.201288625873262
20110212,8.201288625873262
20110213,8.201288625873262
20110214,8.011708942323407
20110215,7.890042409081172
20110216,7.639443303694574
20110217,7.892865671839476
20110218,7.71023196411279
20110219,7.71023196411279
20110220,7.71023196411279
20110221,7.71023196411279
20110222,8.434794544271282
20110223,8.395776228096091
20110224,8.235525235137677
20110225,8.003460567172242
20110226,8.003460567172242
20110227,8.003460567172242
20110228,7.768149361200738
20110301,7.002860284434863
20110302,6.935745110516432
20110303,6.597811318464134
20110304,7.065858662862413
20110305,7.065858662862413
20110306,7.065858662862413
20110307,7.195606449038276
20110308,6.8912661471466805
20110309,6.680128526159991
20110310,6.865448619995301
20110311,6.783462486953722
20110312,6.783462486953722
20110313,6.783462486953722
20110314,7.04778656402308
20110315,7.1974971862456085
20110316,7.531514152092971
20110317,7.361167071603951
20110318,6.6253097528771185
20110319,6.6253097528771185
20110320,6.6253097528771185
20110321,6.669804148881522
20110322,6.519386021327339
20110323,6.681144826067046
20110324,6.703322923775276
20110325,7.111356770115282
20110326,7.111356770115282
20110327,7.111356770115282
20110328,7.307872622079162
20110329,6.967591324917796
20110330,6.87704174056099
20110331,6.86254797395302
20110401,6.543751636606025
20110402,6.543751636606025
20110403,6.543751636606025
20110404,6.68594156908984
20110405,6.7153726101760505
20110406,6.219242735876259
20110407,6.1269178054311215
20110408,6.296809545206369
20110409,6.296809545206369
20110410,6.296809545206369
20110411,6.119659055832883
20110412,6.2382007722149035
20110413,6.246726688859008
20110414,6.934951103812372
20110415,7.04527037311061
20110416,7.04527037311061
20110417,7.04527037311061
20110418,7.2591989192229684
20110419,8.598419714521956
20110420,8.449034827887264
20110421,8.296766552514745
20110422,8.296766552514745
20110423,8.296766552514745
20110424,8.296766552514745
20110425,8.435568084383691
20110426,8.272325045287603
20110427,8.569530212843162
20110428,9.052975331935963
20110429,5.168331060868676
20110430,5.168331060868676
20110501,5.168331060868676
20110502,5.137667227133704
20110503,4.9619713087641015
20110504,5.04722026047199
20110505,5.200554690398062
20110506,5.360513665967796
20110507,5.360513665967796
20110508,5.360513665967796
20110509,5.549019247277751
20110510,6.276033614441279
20110511,6.648384568379366
20110512,7.601471068110533
20110513,7.894966142582618
20110514,7.894966142582618
20110515,7.894966142582618
20110516,8.077882540553912
20110517,8.027774428690854
20110518,8.156059251249156
20110519,8.545207190338408
20110520,9.864589148042375
20110521,9.864589148042375
20110522,9.864589148042375
20110523,9.387417719815655
20110524,9.321469407521104
20110525,9.315609965262615
20110526,9.37257142686473
20110527,8.561961227166995
20110528,8.561961227166995
20110529,8.561961227166995
20110530,8.561961227166995
20110531,7.108287059906583
20110601,8.035111400679162
20110602,8.301380626715723
20110603,7.9470031829679755
20110604,7.9470031829679755
20110605,7.9470031829679755
20110606,8.374674583358011
20110607,8.680697577651085
20110608,8.927011003676375
20110609,8.532451411251131
20110610,7.660131045231331
20110611,7.660131045231331
20110612,7.660131045231331
20110613,7.2197288918534905
20110614,7.417668346192054
20110615,7.658122723605985
20110616,7.374916504939188
20110617,7.118235477320371
20110618,7.118235477320371
20110619,7.118235477320371
20110620,7.563915040808957
20110621,7.476840343952936
20110622,7.7926386805334955
20110623,8.267194686817325
20110624,8.677277865707904
20110625,8.677277865707904
20110626,8.677277865707904
20110627,8.769949036481336
20110628,9.33264252448126
20110629,8.685359072014448
20110630,8.29878527664245
20110701,7.6004349144266925
20110702,7.6004349144266925
20110703,7.6004349144266925
20110704,7.6004349144266925
20110705,8.013219259871441
20110706,8.136305631202113
20110707,7.761739909501021
20110708,7.793211303916411
20110709,7.793211303916411
20110710,7.793211303916411
20110711,8.0344391588758
20110712,8.453816136105742
20110713,8.425949721408958
20110714,8.339351324401305
20110715,8.29122593111023
20110716,8.29122593111023
20110717,8.29122593111023
20110718,8.571388797890801
20110719,8.80547830238908
20110720,7.701031711595302
20110721,7.253200012509518
20110722,7.1299127758915155
20110723,7.1299127758915155
20110724,7.1299127758915155
20110725,6.715334860094772
20110726,6.495549802125664
20110727,6.938284627511029
20110728,6.720843896554774
20110729,7.509081738798413
20110730,7.509081738798413
20110731,7.509081738798413
20110801,7.655939642732189
20110802,7.908406242054044
20110803,7.755403271398607
20110804,8.70664149787243
20110805,8.932651955661722
20110806,8.932651955661722
20110807,8.932651955661722
20110808,10.615693121167482
20110809,10.095165741694917
20110810,14.149536878721117
20110811,11.732818197974824
20110812,12.412978636516767
20110813,12.412978636516767
20110814,12.412978636516767
20110815,11.64099783183817
20110816,12.323913036766232
20110817,12.057218313770331
20110818,13.096119008043328
20110819,13.634002047346645
20110820,13.634002047346645
20110821,13.634002047346645
20110822,15.944305861631067
20110823,16.228208875098083
20110824,14.898849904046934
20110825,14.794715700014152
20110826,14.132290799818307
20110827,14.132290799818307
20110828,14.132290799818307
20110829,12.443019873240194
20110830,12.920122323890025
20110831,15.378791565547244
20110901,16.750564549818137
20110902,18.943508451169823
20110903,18.943508451169823
20110904,18.943508451169823
20110905,18.943508451169823
20110906,20.100257603588787
20110907,18.327946156746908
20110908,20.13998709658328
20110909,21.147188977486767
20110910,21.147188977486767
20110911,21.147188977486767
20110912,20.633109536208803
20110913,19.80929339299727
20110914,19.67817154833313
20110915,17.925505317510936
20110916,18.175186544699468
20110917,18.175186544699468
20110918,18.175186544699468
20110919,19.3493909703814
20110920,20.41908018495821
20110921,23.210386044099284
20110922,25.606085210992433
20110923,24.81171529020325
20110924,24.81171529020325
20110925,24.81171529020325
20110926,21.817076492936177
20110927,21.74211806195898
20110928,23.642964638161157
20110929,21.25450228992339
20110930,25.570501870947748
20111001,25.570501870947748
20111002,25.570501870947748
20111003,28.56438649135162
20111004,25.112406669428044
20111005,25.197706517303057
20111006,22.683480083706076
20111007,26.606698410492424
20111008,26.606698410492424
20111009,26.606698410492424
20111010,24.179895722197816
20111011,23.769511816802645
20111012,21.98000328245695
20111013,23.968035732665378
20111014,23.860065694483588
20111015,23.860065694483588
20111016,23.860065694483588
20111017,23.21095903370859
20111018,20.330927406995556
20111019,21.157603780825703
20111020,21.045550003795743
20111021,20.51152049407063
20111022,20.51152049407063
20111023,20.51152049407063
20111024,19.383840107007007
20111025,21.12329313667672
20111026,17.91015450438437
20111027,13.775850244325303
20111028,13.91820740660879
20111029,13.91820740660879
20111030,13.91820740660879
20111031,18.04537144396144
20111101,20.954494040818524
20111102,19.466233824846505
20111103,18.801448556904052
20111104,19.885764625502915
20111105,19.885764625502915
20111106,19.885764625502915
20111107,19.4063910636172
20111108,17.976912256189017
20111109,24.57036002614543
20111110,24.735384711708647
20111111,23.566023497429924
20111112,23.566023497429924
20111113,23.566023497429924
20111114,25.036977055434978
20111115,24.88337887994103
20111116,28.024132745585376
20111117,30.414972829505544
20111118,30.609622988528912
20111119,30.609622988528912
20111120,30.609622988528912
20111121,30.393340521462672
20111122,32.067017222227044
20111123,33.36735041866532
20111124,33.36735041866532
20111125,32.07579616062804
20111126,32.07579616062804
20111127,32.07579616062804
20111128,30.618136285481505
20111129,32.56246005178169
20111130,28.776792056872047
20111201,29.48786265918833
20111202,26.868713747108977
20111203,26.868713747108977
20111204,26.868713747108977
20111205,24.92478292468534
20111206,23.97856412131572
20111207,21.403214338489253
20111208,24.26539106018668
20111209,23.484144794144058
20111210,23.484144794144058
20111211,23.484144794144058
20111212,25.363768290524522
20111213,27.47372160198321
20111214,28.78240106873638
20111215,30.079434100910497
20111216,31.559909824297574
20111217,31.559909824297574
20111218,31.559909824297574
20111219,33.45908810184684
20111220,30.8741929952297
20111221,29.91448329109081
20111222,27.84379695591066
20111223,28.486992963504715
20111224,28.486992963504715
20111225,28.486992963504715
20111226,28.486992963504715
20111227,29.8946448792818
20111228,31.158999508406755
20111229,30.493882543526315
20111230,31.20494226130063
20111231,31.20494226130063
20120101,31.20494226130063
20120102,31.20494226130063
20120103,26.87361826265111
20120104,27.34855013959103
20120105,27.37695997218787
20120106,28.339708731711188
20120107,28.339708731711188
20120108,28.339708731711188
20120109,27.215103550536792
20120110,24.62585728086514
20120111,23.549804668004604
20120112,22.486813250828494
20120113,23.83084435516255
20120114,23.83084435516255
20120115,23.83084435516255
20120116,23.83084435516255
20120117,24.607127052911327
20120118,19.43752637948586
20120119,17.833193330929205
20120120,17.350789806102867
20120121,17.350789806102867
20120122,17.350789806102867
20120123,17.58722328870465
20120124,17.169469218641147
20120125,17.54851164738301
20120126,17.266555158345753
20120127,15.76821052083715
20120128,15.76821052083715
20120129,15.76821052083715
20120130,16.781880025978772
20120131,16.815518451447485
20120201,15.866911700549029
20120202,15.96973514340733
20120203,14.441861022235852
20120204,14.441861022235852
20120205,14.441861022235852
20120206,14.417506359437525
20120207,14.910899875643716
20120208,14.85503553079625
20120209,14.994269595505202
20120210,15.60828517198762
20120211,15.60828517198762
20120212,15.60828517198762
20120213,15.427289667253298
20120214,16.17460000227043
20120215,16.00548059298882
20120216,15.38433305012467
20120217,14.946101714645023
20120218,14.946101714645023
20120219,14.946101714645023
20120220,14.946101714645023
20120221,14.569762933859497
20120222,15.613376881717597
20120223,15.15486309088116
20120224,15.169270871454323
20120225,15.169270871454323
20120226,15.169270871454323
20120227,14.881619095513525
20120228,14.311202589161386
20120229,14.564849906362033
20120301,12.577295158075144
20120302,12.882175613535678
20120303,12.882175613535678
20120304,12.882175613535678
20120305,13.195086027099501
20120306,14.864964131237262
20120307,14.000033229287743
20120308,13.725016766064915
20120309,13.738689560307016
20120310,13.738689560307016
20120311,13.738689560307016
20120312,13.92232630201212
20120313,11.62284543106633
20120314,13.020828086829638
20120315,12.290886650035443
20120316,12.518410192179177
20120317,12.518410192179177
20120318,12.518410192179177
20120319,11.95229761931464
20120320,11.425243726404233
20120321,11.273693114933602
20120322,11.550834177790344
20120323,11.147538535021427
20120324,11.147538535021427
20120325,11.147538535021427
20120326,10.624614346008718
20120327,11.074115353099579
20120328,11.041257663953992
20120329,11.719842781079652
20120330,12.072842176002352
20120331,12.072842176002352
20120401,12.072842176002352
20120402,11.923769667122286
20120403,11.921436348758963
20120404,12.675206777120518
20120405,13.341610159113202
20120406,13.341610159113202
20120407,13.341610159113202
20120408,13.341610159113202
20120409,13.575284276680707
20120410,14.303023731355005
20120411,13.877775577372264
20120412,12.529694419313108
20120413,14.243112779257267
20120414,14.243112779257267
20120415,14.243112779257267
20120416,13.266884640560884
20120417,14.610364982972383
20120418,15.266055600466048
20120419,15.81059711984907
20120420,16.21521021085263
20120421,16.21521021085263
20120422,16.21521021085263
20120423,16.297530851689345
20120424,15.40723230052483
20120425,15.637071446275321
20120426,15.383019964904307
20120427,15.372757187229936
20120428,15.372757187229936
20120429,15.372757187229936
20120430,12.794770450261579
20120501,12.750537605662375
20120502,13.298404242092342
20120503,14.123230732877726
20120504,15.03054109587035
20120505,15.03054109587035
20120506,15.03054109587035
20120507,14.664036986679005
20120508,14.899493952940459
20120509,15.703566488343643
20120510,18.005665291475637
20120511,20.34735454754946
20120512,20.34735454754946
20120513,20.34735454754946
20120514,21.66355175679031
20120515,21.514954275480623
20120516,22.650032021492493
20120517,23.159680680823303
20120518,24.011402149916208
20120519,24.011402149916208
20120520,24.011402149916208
20120521,23.650962195456124
20120522,22.92653268448508
20120523,22.73596161840198
20120524,23.617416186125116
20120525,23.58542768263867
20120526,23.58542768263867
20120527,23.58542768263867
20120528,23.58542768263867
20120529,22.823842327516857
20120530,24.77550121389295
20120531,23.417848863636227
20120601,25.54461622265544
20120602,25.54461622265544
20120603,25.54461622265544
20120604,27.048247816580428
20120605,26.174216985953564
20120606,24.649218882833143
20120607,25.392749998640227
20120608,25.239785834317992
20120609,25.239785834317992
20120610,25.239785834317992
20120611,26.372260788737506
20120612,25.678137808015865
20120613,26.496034985419872
20120614,25.632059719780596
20120615,24.750130479026705
20120616,24.750130479026705
20120617,24.750130479026705
20120618,26.199514195551142
20120619,24.328229757942598
20120620,24.20506920478463
20120621,25.467241578796003
20120622,25.933055175960373
20120623,25.933055175960373
20120624,25.933055175960373
20120625,27.797740327962163
20120626,28.189600644872936
20120627,26.372536804872194
20120628,26.002062365271176
20120629,24.601129133870188
20120630,24.601129133870188
20120701,24.601129133870188
20120702,23.357740698425115
20120703,22.489324840856703
20120704,22.489324840856703
20120705,24.167700562696396
20120706,24.373533500528957
20120707,24.373533500528957
20120708,24.373533500528957
20120709,24.975621480306827
20120710,25.02108202782687
20120711,24.66515530712922
20120712,25.47086300530687
20120713,23.24878675197783
20120714,23.24878675197783
20120715,23.24878675197783
20120716,22.924890133057946
20120717,22.558020611738353
20120718,23.792612939820657
20120719,24.570320878966857
20120720,25.014997821466217
20120721,25.014997821466217
20120722,25.014997821466217
20120723,25.302589776624274
20120724,24.219114420520715
20120725,23.214250820026134
20120726,22.172521966058483
20120727,20.568171239758556
20120728,20.568171239758556
20120729,20.568171239758556
20120730,21.0958580645285
20120731,19.997556302255923
20120801,20.51423940507195
20120802,22.228865907281584
20120803,20.46271968417292
20120804,20.46271968417292
20120805,20.46271968417292
20120806,20.632269304536024
20120807,20.14488126922813
20120808,21.730669842985527
20120809,21.83136346070558
20120810,22.946696466969364
20120811,22.946696466969364
20120812,22.946696466969364
20120813,21.74046390188303
20120814,21.928903530396813
20120815,21.744685492442414
20120816,21.885438332275804
20120817,21.881044188696322
20120818,21.881044188696322
20120819,21.881044188696322
20120820,21.868731528744714
20120821,21.82363121161115
20120822,22.197097127026506
20120823,21.851401193306405
20120824,21.2264886255457
20120825,21.2264886255457
20120826,21.2264886255457
20120827,21.129057329371506
20120828,21.16572130185107
20120829,20.47546922597604
20120830,20.725465415991543
20120831,16.259606168144582
20120901,16.259606168144582
20120902,16.259606168144582
20120903,16.259606168144582
20120904,16.400588520138697
20120905,14.769385339150828
20120906,13.65128133579398
20120907,12.369426878742365
20120908,12.369426878742365
20120909,12.369426878742365
20120910,13.319939648519007
20120911,12.597947086150645
20120912,12.011386516874968
20120913,11.270693394688118
20120914,11.028315742169141
20120915,11.028315742169141
20120916,11.028315742169141
20120917,11.264263358225117
20120918,11.26002677329666
20120919,11.642355964002952
20120920,12.14240902776936
20120921,12.784473602826992
20120922,12.784473602826992
20120923,12.784473602826992
20120924,13.112762173718837
20120925,14.195383972668603
20120926,14.018132931066228
20120927,13.154155563630272
20120928,12.479038058547758
20120929,12.479038058547758
20120930,12.479038058547758
20121001,11.548601645416406
20121002,11.396498953189782
20121003,11.496085394756307
20121004,10.789317641981505
