Date,Joindre Capital Services Ltd
20070717,1.4262091133301287
20070718,1.4469867935356484
20070719,1.4318631674020343
20070720,1.6391880892281887
20070721,1.6391880892281887
20070722,1.6391880892281887
20070723,1.5532330453171768
20070724,1.5273471327171426
20070725,1.743853660363805
20070726,1.7756354723919976
20070727,1.7509166707083013
20070728,1.7509166707083013
20070729,1.7509166707083013
20070730,1.6745309005026654
20070731,1.6464487809741506
20070801,1.8629888802666108
20070802,1.8133474374676515
20070803,1.8624734461082075
20070804,1.8624734461082075
20070805,1.8624734461082075
20070806,1.9594251179049451
20070807,1.7810219334861201
20070808,1.5389987619711962
20070809,1.3003781514604176
20070810,1.2482284412843196
20070811,1.2482284412843196
20070812,1.2482284412843196
20070813,1.1348905683358492
20070814,1.0520869082919178
20070815,1.0520869082919178
20070816,0.9501048844567231
20070817,0.8478440289658504
20070818,0.8478440289658504
20070819,0.8478440289658504
20070820,0.7452655475591277
20070821,0.8462169377542521
20070822,0.9131023754735609
20070823,0.9542491687854081
20070824,1.0618520338016781
20070825,1.0618520338016781
20070826,1.0618520338016781
20070827,1.037454140865236
20070828,0.9505009051038592
20070829,0.923031498703358
20070830,0.8834393720177117
20070831,0.9051659578096116
20070901,0.9051659578096116
20070902,0.9051659578096116
20070903,0.8777838740084214
20070904,0.8319430625486108
20070905,0.7755740104934619
20070906,0.7530734958816371
20070907,0.7717645949225982
20070908,0.7717645949225982
20070909,0.7717645949225982
20070910,0.7269278482471678
20070911,0.7380817830010267
20070912,0.7913530662738736
20070913,0.7395026724482557
20070914,0.7115906523205698
20070915,0.7115906523205698
20070916,0.7115906523205698
20070917,0.705080959042526
20070918,0.6515286780501331
20070919,0.5722696282124063
20070920,0.547791463806996
20070921,0.5515692770822799
20070922,0.5515692770822799
20070923,0.5515692770822799
20070924,0.5677516265956641
20070925,0.6063314584808717
20070926,0.6505269639376939
20070927,0.6928254584828426
20070928,0.6119879182654901
20070929,0.6119879182654901
20070930,0.6119879182654901
20071001,0.6107797055355635
20071002,0.6107797055355635
20071003,0.5698190973176046
20071004,0.5929904526349042
20071005,0.6482125633353369
20071006,0.6482125633353369
20071007,0.6482125633353369
20071008,0.7589359173224481
20071009,0.6333645263782047
20071010,0.6502323628980774
20071011,0.6727307476925009
20071012,0.6929691822438693
20071013,0.6929691822438693
20071014,0.6929691822438693
20071015,0.6242794965556514
20071016,0.5798425615197158
20071017,0.6477539864747586
20071018,0.6953537181203044
20071019,0.7605606135795442
20071020,0.7605606135795442
20071021,0.7605606135795442
20071022,0.8022881729320944
20071023,0.6840660075633666
20071024,0.6383691979945153
20071025,0.5653422842835982
20071026,0.5331472807311335
20071027,0.5331472807311335
20071028,0.5331472807311335
20071029,0.5143151840569294
20071030,0.564865789179136
20071031,0.5690523730349631
20071101,0.6201398476689925
20071102,0.609210039928456
20071103,0.609210039928456
20071104,0.609210039928456
20071105,0.6094678266694887
20071106,0.6155449788379188
20071107,0.6288652691726216
20071108,0.6124176715396824
20071109,0.5999980426330458
20071110,0.5999980426330458
20071111,0.5999980426330458
20071112,0.6616328283653138
20071113,0.610178680801195
20071114,0.5720501345659811
20071115,0.5801655837863113
20071116,0.5156897293909847
20071117,0.5156897293909847
20071118,0.5156897293909847
20071119,0.4684980138230199
20071120,0.45707398471173144
20071121,0.529447689334999
20071122,0.5920569748476615
20071123,0.5319469610006928
20071124,0.5319469610006928
20071125,0.5319469610006928
20071126,0.48835350863161653
20071127,0.5214322654110115
20071128,0.5251730452623928
20071129,0.4893549694380901
20071130,0.4280530528037174
20071201,0.4280530528037174
20071202,0.4280530528037174
20071203,0.4012673448322386
20071204,0.36885940005380213
20071205,0.33302322025442294
20071206,0.3110600266161796
20071207,0.2920508612708588
20071208,0.2920508612708588
20071209,0.2920508612708588
20071210,0.26352929039748424
20071211,0.22270605860260642
20071212,0.19717638143175706
20071213,0.19773607832306753
20071214,0.20804304661485706
20071215,0.20804304661485706
20071216,0.20804304661485706
20071217,0.23208344695224267
20071218,0.2593923819055881
20071219,0.25316903428167536
20071220,0.23769525340931658
20071221,0.23769525340931658
20071222,0.23769525340931658
20071223,0.23769525340931658
20071224,0.22877198054814463
20071225,0.22877198054814463
20071226,0.20579151723654981
20071227,0.19423652923647622
20071228,0.18549199432408703
20071229,0.18549199432408703
20071230,0.18549199432408703
20071231,0.17723733930417124
20080101,0.16354590422080506
20080102,0.15445402314903914
20080103,0.14101820853608008
20080104,0.12175216434946966
20080105,0.12175216434946966
20080106,0.12175216434946966
20080107,0.10113132674964398
20080108,0.11354638706174365
20080109,0.12362732765998824
20080110,0.1267159881926655
20080111,0.1395596128648053
20080112,0.1395596128648053
20080113,0.1395596128648053
20080114,0.12470624451076193
20080115,0.11289820330940752
20080116,0.11328683773571209
20080117,0.10075502312085774
20080118,0.11722527865408111
20080119,0.11722527865408111
20080120,0.11722527865408111
20080121,0.14933205451901024
20080122,0.1782239691927891
20080123,0.17587941462223466
20080124,0.21241886708434823
20080125,0.21314335487699287
20080126,0.21314335487699287
20080127,0.21314335487699287
20080128,0.23956134487331762
20080129,0.2614364450774959
20080130,0.289415927386841
20080131,0.3994872553905281
20080201,0.43412151737012955
20080202,0.43412151737012955
20080203,0.43412151737012955
20080204,0.4506447162363875
20080205,0.44131036260730416
20080206,0.428192803031905
20080207,0.4691652651764988
20080208,0.521045478474438
20080209,0.521045478474438
20080210,0.521045478474438
20080211,0.5789961157120308
20080212,0.6238506702808744
20080213,0.6482756607648621
20080214,0.654294886142174
20080215,0.6119780552479209
20080216,0.6119780552479209
20080217,0.6119780552479209
20080218,0.6005587572711701
20080219,0.6439247733045234
20080220,0.7149410085033913
20080221,0.6559156389888433
20080222,0.6268346870155116
20080223,0.6268346870155116
20080224,0.6268346870155116
20080225,0.6352122365555689
20080226,0.6669315029351995
20080227,0.632990527909941
20080228,0.662940851065657
20080229,0.7243170019631843
20080301,0.7243170019631843
20080302,0.7243170019631843
20080303,0.8384613930175357
20080304,0.9314886488951866
20080305,0.9616684308951763
20080306,0.9616684308951763
20080307,1.1206032239981925
20080308,1.1206032239981925
20080309,1.1206032239981925
20080310,1.2315920012396557
20080311,1.1322470337567632
20080312,1.189821863902606
20080313,1.4146544277250885
20080314,1.327034888381611
20080315,1.327034888381611
20080316,1.327034888381611
20080317,1.6063586241736765
20080318,1.713315585198881
20080319,1.9069144663427993
20080320,1.9069144663427993
20080321,1.9069144663427993
20080322,1.9069144663427993
20080323,1.9069144663427993
20080324,2.037736210346357
20080325,1.7462019900417038
20080326,1.671119458529641
20080327,1.587262907136168
20080328,1.3837958225219773
20080329,1.3837958225219773
20080330,1.3837958225219773
20080331,1.5255741798917055
20080401,1.469446991195386
20080402,1.3261031949217954
20080403,1.3838848421085272
20080404,1.4773252975458813
20080405,1.4773252975458813
20080406,1.4773252975458813
20080407,1.4504696530722965
20080408,1.4394961309215164
20080409,1.4062445841734672
20080410,1.2788720094982007
20080411,1.1779494365934402
20080412,1.1779494365934402
20080413,1.1779494365934402
20080414,1.1779494365934402
20080415,1.0983162103326234
20080416,1.056818230216997
20080417,0.9326975896952385
20080418,0.9326975896952385
20080419,0.9326975896952385
20080420,0.9326975896952385
20080421,0.8595633844491257
20080422,0.8740803229677203
20080423,0.9137125237162532
20080424,1.0033047623992286
20080425,1.0249132185076706
20080426,1.0249132185076706
20080427,1.0249132185076706
20080428,1.0400404572128144
20080429,1.0134569872849293
20080430,0.9595641267594052
20080501,0.9595641267594052
20080502,0.9115813184999325
20080503,0.9115813184999325
20080504,0.9115813184999325
20080505,0.9875640034511083
20080506,1.0188031448953263
20080507,1.0964984075910467
20080508,1.1731465703311044
20080509,1.1965314167124452
20080510,1.1965314167124452
20080511,1.1965314167124452
20080512,1.2644279180746087
20080513,1.2212629602306133
20080514,1.157077363724151
20080515,1.0939430412636224
20080516,1.1266566194223993
20080517,1.1266566194223993
20080518,1.1266566194223993
20080519,1.1266566194223993
20080520,1.1894661514026406
20080521,1.2092847216119635
20080522,1.2239457000784721
20080523,1.187666078785709
20080524,1.187666078785709
20080525,1.187666078785709
20080526,1.3314998947109964
20080527,1.3705567467785977
20080528,1.4564188861420475
20080529,1.3856376872048144
20080530,1.4545037880078067
20080531,1.4545037880078067
20080601,1.4545037880078067
20080602,1.643633963830161
20080603,1.7376516954030004
20080604,1.8014528315776304
20080605,1.8182925035542545
20080606,1.8195064644144894
20080607,1.8195064644144894
20080608,1.8195064644144894
20080609,2.0275984664893976
20080610,2.017324389728696
20080611,1.8442967659881127
20080612,2.031726920794306
20080613,1.9563271593845797
20080614,1.9563271593845797
20080615,1.9563271593845797
20080616,1.8519071887277427
20080617,1.8407252231282305
20080618,1.751127297131721
20080619,1.7947138646267229
20080620,2.1823963710139833
20080621,2.1823963710139833
20080622,2.1823963710139833
20080623,2.412177157115361
20080624,2.5102439854898297
20080625,2.4726782619398486
20080626,2.3390602301161247
20080627,2.7177202523752593
20080628,2.7177202523752593
20080629,2.7177202523752593
20080630,3.634570476657353
20080701,4.106701154711174
20080702,3.6425260472022107
20080703,3.9921336389236757
20080704,3.85374090483473
20080705,3.85374090483473
20080706,3.85374090483473
20080707,3.500863892343667
20080708,3.9908954716823897
20080709,3.4979639100757813
20080710,3.562584273954874
20080711,3.565066363956383
20080712,3.565066363956383
20080713,3.565066363956383
20080714,3.7598312877782525
20080715,4.174265380643414
20080716,4.030766206942595
20080717,3.9679010932011667
20080718,4.218565180385288
20080719,4.218565180385288
20080720,4.218565180385288
20080721,4.378772520658609
20080722,4.439965418605202
20080723,3.72652972042488
20080724,4.005828609269118
20080725,4.249919635125517
20080726,4.249919635125517
20080727,4.249919635125517
20080728,3.6453714773432457
20080729,3.8701138341671246
20080730,3.6457765467181744
20080731,3.96047156720491
20080801,3.765466178162811
20080802,3.765466178162811
20080803,3.765466178162811
20080804,3.879089647525752
20080805,3.5310758132134628
20080806,3.5717711946012582
20080807,3.841100834522526
20080808,3.6819393622064167
20080809,3.6819393622064167
20080810,3.6819393622064167
20080811,3.369456874790874
20080812,3.4529043926074183
20080813,3.8017962168410437
20080814,3.8523548267283823
20080815,3.8523548267283823
20080816,3.8523548267283823
20080817,3.8523548267283823
20080818,3.722782924090768
20080819,3.8493027259311456
20080820,3.8522740509148012
20080821,3.574929558113106
20080822,3.7939772630360946
20080823,3.7939772630360946
20080824,3.7939772630360946
20080825,3.8480246652678565
20080826,4.079319481009844
20080827,4.193089960155075
20080828,4.232708874276154
20080829,4.047255061704501
20080830,4.047255061704501
20080831,4.047255061704501
20080901,3.9290676614813558
20080902,3.9631566597471473
20080903,3.9631566597471473
20080904,3.8813790659616183
20080905,4.163978035774513
20080906,4.163978035774513
20080907,4.163978035774513
20080908,4.0892665348788055
20080909,4.038316537677931
20080910,4.234962419188207
20080911,4.530623364680511
20080912,4.609061762451325
20080913,4.609061762451325
20080914,4.609061762451325
20080915,5.425647377159816
20080916,5.276271956234547
20080917,6.010331432184403
20080918,5.938688670432708
20080919,5.568749936273021
20080920,5.568749936273021
20080921,5.568749936273021
20080922,5.830185805332949
20080923,6.23414428799775
20080924,5.84298896870819
20080925,5.961711494611948
20080926,6.7153491828842675
20080927,6.7153491828842675
20080928,6.7153491828842675
20080929,8.707511334626405
20080930,7.919502997078385
20081001,7.844149059896927
20081002,7.844149059896927
20081003,8.809754463504737
20081004,8.809754463504737
20081005,8.809754463504737
20081006,10.774241520694225
20081007,10.141062059931617
20081008,12.046894126708615
20081009,12.046894126708615
20081010,13.849645764289823
20081011,13.849645764289823
20081012,13.849645764289823
20081013,12.575084347780972
20081014,11.545000720356706
20081015,16.197280275302205
20081016,18.01221527606763
20081017,17.841778527404095
20081018,17.841778527404095
20081019,17.841778527404095
20081020,15.018082298302664
20081021,13.876383799853823
20081022,14.603470554226394
20081023,16.337956879448388
20081024,21.439872971679538
20081025,21.439872971679538
20081026,21.439872971679538
20081027,23.327816379229816
20081028,18.417374328738287
20081029,21.207676971276385
20081030,21.207676971276385
20081031,18.530232668274138
20081101,18.530232668274138
20081102,18.530232668274138
20081103,17.28691566873069
20081104,16.047393773205336
20081105,17.64080328893589
20081106,18.755937418463617
20081107,19.33499935215721
20081108,19.33499935215721
20081109,19.33499935215721
20081110,15.235630033026112
20081111,15.4620072259166
20081112,17.16046872837403
20081113,17.16046872837403
20081114,18.392253531590836
20081115,18.392253531590836
20081116,18.392253531590836
20081117,20.604027181455024
20081118,19.766156149035123
20081119,20.78471734987085
20081120,19.861382751348685
20081121,19.73274922839079
20081122,19.73274922839079
20081123,19.73274922839079
20081124,18.766007898496213
20081125,18.85477771610855
20081126,19.917763076964327
20081127,19.917763076964327
20081128,19.718235717099514
20081129,19.718235717099514
20081130,19.718235717099514
20081201,19.177297682467035
20081202,17.127272273100203
20081203,18.479429952902247
20081204,17.486139180951657
20081205,17.205060655094464
20081206,17.205060655094464
20081207,17.205060655094464
20081208,17.11031001890226
20081209,17.11031001890226
20081210,16.068093431486897
20081211,15.415902725481311
20081212,16.19183106267273
20081213,16.19183106267273
20081214,16.19183106267273
20081215,13.057005987061325
20081216,13.056710985652439
20081217,13.711841991375756
20081218,11.50632234778877
20081219,12.085989627739353
20081220,12.085989627739353
20081221,12.085989627739353
20081222,10.636329787959694
20081223,12.03584459713324
20081224,12.090010214023375
20081225,12.090010214023375
20081226,12.678396885336493
20081227,12.678396885336493
20081228,12.678396885336493
20081229,12.876285737937014
20081230,11.686605071926392
20081231,11.264533338940362
20090101,11.190384822009586
20090102,10.311157172486922
20090103,10.311157172486922
20090104,10.311157172486922
20090105,9.212053440404661
20090106,9.049897425900257
20090107,10.444124452311774
20090108,10.444124452311774
20090109,10.916825004836602
20090110,10.916825004836602
20090111,10.916825004836602
20090112,11.881052552169857
20090113,11.762907274877655
20090114,13.355590293825392
20090115,11.151660024734682
20090116,10.69461696468938
20090117,10.69461696468938
20090118,10.69461696468938
20090119,9.277739223079616
20090120,9.532053453641405
20090121,10.629719922300286
20090122,10.748137989443716
20090123,11.325414986421512
20090124,11.325414986421512
20090125,11.325414986421512
20090126,11.325414986421512
20090127,11.490202503495562
20090128,10.964426197044968
20090129,11.028012845262847
20090130,9.577263464166279
20090131,9.577263464166279
20090201,9.577263464166279
20090202,9.743683959010141
20090203,9.575450212393191
20090204,9.104705160415737
20090205,9.075155113630935
20090206,8.916236733922915
20090207,8.916236733922915
20090208,8.916236733922915
20090209,9.358715577779584
20090210,8.856546205691377
20090211,8.661984849542687
20090212,7.750088558336036
20090213,7.666173873919512
20090214,7.666173873919512
20090215,7.666173873919512
20090216,8.779846820089663
20090217,9.128009754667206
20090218,9.04281223614778
20090219,8.982492816087474
20090220,8.126816771804217
20090221,8.126816771804217
20090222,8.126816771804217
20090223,8.126816771804217
20090224,8.525580854564248
20090225,8.618204950838779
20090226,9.153541516259033
20090227,9.194856261072035
20090228,9.194856261072035
20090301,9.194856261072035
20090302,8.610612488091228
20090303,8.769277897849575
20090304,8.654495001873357
20090305,7.959724059030365
20090306,8.361771525723844
20090307,8.361771525723844
20090308,8.361771525723844
20090309,8.584865831703196
20090310,8.584865831703196
20090311,8.584865831703196
20090312,8.757960458899827
20090313,8.091616210778941
20090314,8.091616210778941
20090315,8.091616210778941
20090316,7.914993635015592
20090317,8.240163803071807
20090318,8.225598275992919
20090319,8.231107809904731
20090320,7.971318270497489
20090321,7.971318270497489
20090322,7.971318270497489
20090323,6.142774044841049
20090324,6.124967772797866
20090325,6.274540792016533
20090326,6.067943685764192
20090327,5.99991582945338
20090328,5.99991582945338
20090329,5.99991582945338
20090330,6.086761914296103
20090331,5.682252884004893
20090401,5.612120547883691
20090402,5.327414866811236
20090403,5.327414866811236
20090404,5.327414866811236
20090405,5.327414866811236
20090406,4.779718308221095
20090407,4.779718308221095
20090408,4.428146746178325
20090409,4.254785808220977
20090410,4.254785808220977
20090411,4.254785808220977
20090412,4.254785808220977
20090413,4.005581904068936
20090414,4.005581904068936
20090415,4.171981853419598
20090416,4.406367390944511
20090417,4.10109907959087
20090418,4.10109907959087
20090419,4.10109907959087
20090420,3.8519149635535865
20090421,3.8873756064479417
20090422,3.8178151944249
20090423,3.6221835215861806
20090424,3.366871054890995
20090425,3.366871054890995
20090426,3.366871054890995
20090427,3.245038381521176
20090428,3.312862152841989
20090429,3.0292478668739826
20090430,3.0292478668739826
20090501,3.0292478668739826
20090502,3.0292478668739826
20090503,3.0292478668739826
20090504,2.935269181538298
20090505,2.7740055723625336
20090506,2.8441162191283937
20090507,2.866821576133221
20090508,2.9443875670677473
20090509,2.9443875670677473
20090510,2.9443875670677473
20090511,2.8153065297370308
20090512,2.9213073745410965
20090513,2.991124645215816
20090514,2.960177375830431
20090515,3.0646868168869816
20090516,3.0646868168869816
20090517,3.0646868168869816
20090518,2.7616915125535475
20090519,2.4909062364662238
20090520,2.2475898477714713
20090521,2.111446275580551
20090522,1.9035924402912094
20090523,1.9035924402912094
20090524,1.9035924402912094
20090525,1.7071465870359868
20090526,1.721579356985684
20090527,1.6148086770917467
20090528,1.468908276822463
20090529,1.3272593044347756
20090530,1.3272593044347756
20090531,1.3272593044347756
20090601,1.162266705726525
20090602,1.1539430152695502
20090603,1.086793151655061
20090604,0.9824161461350236
20090605,0.9466248545722642
20090606,0.9466248545722642
20090607,0.9466248545722642
20090608,1.0010247952181384
20090609,0.9115788071223028
20090610,0.9445576811441461
20090611,0.9669585231007628
20090612,1.001728894308323
20090613,1.001728894308323
20090614,1.001728894308323
20090615,1.070972041890813
20090616,0.9911563577730332
20090617,1.1347044504206396
20090618,1.1969827006822948
20090619,1.2029805087559327
20090620,1.2029805087559327
20090621,1.2029805087559327
20090622,1.2127018645260925
20090623,1.143641672354283
20090624,1.1182086516920204
20090625,1.1065145492841044
20090626,1.040746574620102
20090627,1.040746574620102
20090628,1.040746574620102
20090629,0.9220540602267762
20090630,0.6713070241690483
20090701,0.6705022718137597
20090702,0.693594278420752
20090703,0.6916703462865265
20090704,0.6916703462865265
20090705,0.6916703462865265
20090706,0.809025719027118
20090707,0.8362863760526454
20090708,0.9284124017504429
20090709,0.8371233478705117
20090710,0.9606963820908322
20090711,0.9606963820908322
20090712,0.9606963820908322
20090713,1.070405970733965
20090714,0.9050446753337057
20090715,0.764812854845817
20090716,0.7356146921196157
20090717,0.7781436277740389
20090718,0.7781436277740389
20090719,0.7781436277740389
20090720,0.7345908025162554
20090721,0.7776228878475171
20090722,0.7372529926198621
20090723,0.7591583560158743
20090724,0.79477692701644
20090725,0.79477692701644
20090726,0.79477692701644
20090727,0.7230099427254251
20090728,0.7585937280618483
20090729,0.7968151347144907
20090730,0.8250986103243833
20090731,0.6521739881731654
20090801,0.6521739881731654
20090802,0.6521739881731654
20090803,0.5921653899542504
20090804,0.5664501722818982
20090805,0.5656702988153097
20090806,0.5799632264806345
20090807,0.6487057809000654
20090808,0.6487057809000654
20090809,0.6487057809000654
20090810,0.6994849310624902
20090811,0.7503060831756684
20090812,0.783908720112552
20090813,0.7460762912200967
20090814,0.7348462086625782
20090815,0.7348462086625782
20090816,0.7348462086625782
20090817,0.7928036129953091
20090818,0.7799147383614911
20090819,0.7878214491857594
20090820,0.7851812753702663
20090821,0.7144641240810126
20090822,0.7144641240810126
20090823,0.7144641240810126
20090824,0.6160547185302988
20090825,0.6086544090026816
20090826,0.5929931404067358
20090827,0.5907796217861676
20090828,0.5935264106846764
20090829,0.5935264106846764
20090830,0.5935264106846764
20090831,0.59259283887029
20090901,0.6197461157201866
20090902,0.6648935788648577
20090903,0.657173441961045
20090904,0.630246562342612
20090905,0.630246562342612
20090906,0.630246562342612
20090907,0.5414364571533213
20090908,0.5531829930921336
20090909,0.5438749449833946
20090910,0.5263173015552832
20090911,0.5243780225268047
20090912,0.5243780225268047
20090913,0.5243780225268047
20090914,0.5633881993035552
20090915,0.5236937475185868
20090916,0.5245209731602536
20090917,0.5100034825456603
20090918,0.4820084034983741
20090919,0.4820084034983741
20090920,0.4820084034983741
20090921,0.4820084034983741
20090922,0.5256980365179885
20090923,0.5295098129915674
20090924,0.538460484904026
20090925,0.5609394919168992
20090926,0.5609394919168992
20090927,0.5609394919168992
20090928,0.5609394919168992
20090929,0.45830959581211805
20090930,0.408948440870085
20091001,0.4217972531520356
20091002,0.4217972531520356
20091003,0.4217972531520356
20091004,0.4217972531520356
20091005,0.4618675163313384
20091006,0.40308788922242605
20091007,0.44698052116031584
20091008,0.44426232195733995
20091009,0.4577384460078882
20091010,0.4577384460078882
20091011,0.4577384460078882
20091012,0.38290799211115306
20091013,0.38290799211115306
20091014,0.4150852174391832
20091015,0.38249434027406387
20091016,0.3555424843074781
20091017,0.3555424843074781
20091018,0.3555424843074781
20091019,0.3555424843074781
20091020,0.32994854743994234
20091021,0.3281404501115741
20091022,0.30679454002600576
20091023,0.3002363265910976
20091024,0.3002363265910976
20091025,0.3002363265910976
20091026,0.2483605110957759
20091027,0.2815818878584712
20091028,0.335574641332165
20091029,0.3406570803026073
20091030,0.29805815103512645
20091031,0.29805815103512645
20091101,0.29805815103512645
20091102,0.29805815103512645
20091103,0.43909924684977797
20091104,0.4143421999469524
20091105,0.3470076719937339
20091106,0.3412661757877457
20091107,0.3412661757877457
20091108,0.3412661757877457
20091109,0.30227896364506546
20091110,0.32343285389698045
20091111,0.3060527875521395
20091112,0.305789904416283
20091113,0.29652254147539536
20091114,0.29652254147539536
20091115,0.29652254147539536
20091116,0.27437323182493273
20091117,0.26961157014343595
20091118,0.26235350048033756
20091119,0.2625451371611273
20091120,0.2569384750545734
20091121,0.2569384750545734
20091122,0.2569384750545734
20091123,0.25672062837634035
20091124,0.2697066797414424
20091125,0.26139360732339784
20091126,0.2874759310907087
20091127,0.316755497799097
20091128,0.316755497799097
20091129,0.316755497799097
20091130,0.2831343440466147
20091201,0.260812508177275
20091202,0.26478961761449776
20091203,0.2641520166750652
20091204,0.2748601034278448
20091205,0.2748601034278448
20091206,0.2748601034278448
20091207,0.2646024099361678
20091208,0.27845968307706376
20091209,0.2710966753437775
20091210,0.3016940512591079
20091211,0.31263754283563977
20091212,0.31263754283563977
20091213,0.31263754283563977
20091214,0.31380692419874706
20091215,0.33784612907443845
20091216,0.36172029967436586
20091217,0.34718601505748004
20091218,0.37530599280751314
20091219,0.37530599280751314
20091220,0.37530599280751314
20091221,0.37891362167752957
20091222,0.3666734329930877
20091223,0.3369299203344961
20091224,0.3403343063452434
20091225,0.3403343063452434
20091226,0.3403343063452434
20091227,0.3403343063452434
20091228,0.3403343063452434
20091229,0.33410483530425983
20091230,0.3287868401763794
20091231,0.3220163431801753
20100101,0.3220163431801753
20100102,0.3220163431801753
20100103,0.3220163431801753
20100104,0.31008314948528365
20100105,0.3284150811408521
20100106,0.34071259107498014
20100107,0.3040411153606517
20100108,0.303972889283094
20100109,0.303972889283094
20100110,0.303972889283094
20100111,0.27185117650043505
20100112,0.25704476315841246
20100113,0.23071009865986333
20100114,0.23675511625696813
20100115,0.23297629825901922
20100116,0.23297629825901922
20100117,0.23297629825901922
20100118,0.24485721224975776
20100119,0.24803006243459458
20100120,0.2403292158932448
20100121,0.24403151100072512
20100122,0.28832875048704587
20100123,0.28832875048704587
20100124,0.28832875048704587
20100125,0.2636092299810785
20100126,0.2636092299810785
20100127,0.31610007015472796
20100128,0.3684924746456794
20100129,0.3773750829206141
20100130,0.3773750829206141
20100131,0.3773750829206141
20100201,0.36053640997897984
20100202,0.3664557741848299
20100203,0.38062852616248954
20100204,0.37222748743612577
20100205,0.4331735051996685
20100206,0.4331735051996685
20100207,0.4331735051996685
20100208,0.4391257134042126
20100209,0.4678614418669236
20100210,0.4537669649966279
20100211,0.45874569829844764
20100212,0.45874569829844764
20100213,0.45874569829844764
20100214,0.45874569829844764
20100215,0.4401575173007433
20100216,0.4337611174094943
20100217,0.4040941642932906
20100218,0.4167139505821018
20100219,0.43516060569716
20100220,0.43516060569716
20100221,0.43516060569716
20100222,0.4179793932122133
20100223,0.41476434571271736
20100224,0.45165654237870884
20100225,0.4665921654227026
20100226,0.4405214399632301
20100227,0.4405214399632301
20100228,0.4405214399632301
20100301,0.4405214399632301
20100302,0.41618249524950796
20100303,0.35529340711292773
20100304,0.3681881143111317
20100305,0.3627825386804958
20100306,0.3627825386804958
20100307,0.3627825386804958
20100308,0.3652216167109184
20100309,0.3372121031541773
20100310,0.378714683506336
20100311,0.3579131098808998
20100312,0.36755247231274174
20100313,0.36755247231274174
20100314,0.36755247231274174
20100315,0.41136359835334
20100316,0.4115106575533741
20100317,0.40271066159335844
20100318,0.390740765639313
20100319,0.4579024266572685
20100320,0.4579024266572685
20100321,0.4579024266572685
20100322,0.4405095223621109
20100323,0.47794880497047026
20100324,0.47794880497047026
20100325,0.5043511932607965
20100326,0.5048295055889304
20100327,0.5048295055889304
20100328,0.5048295055889304
20100329,0.47282093697017824
20100330,0.4384002046208781
20100331,0.4730468465357502
20100401,0.4674626512010782
20100402,0.4674626512010782
20100403,0.4674626512010782
20100404,0.4674626512010782
20100405,0.4532637880079209
20100406,0.46239788642627877
20100407,0.4451203285731184
20100408,0.45551574997527555
20100409,0.4420486824146538
20100410,0.4420486824146538
20100411,0.4420486824146538
20100412,0.4733815269589828
20100413,0.4841026809593701
20100414,0.4841026809593701
20100415,0.5273221290827361
20100416,0.49437695819086386
20100417,0.49437695819086386
20100418,0.49437695819086386
20100419,0.49444845304070967
20100420,0.5043922336112643
20100421,0.47742768615289016
20100422,0.45647549986442654
20100423,0.4814062620893754
20100424,0.4814062620893754
20100425,0.4814062620893754
20100426,0.504553279112494
20100427,0.5106691304106312
20100428,0.5167801519207347
20100429,0.5380252211120337
20100430,0.5220785964852114
20100501,0.5220785964852114
20100502,0.5220785964852114
20100503,0.5314897502334576
20100504,0.6261258863791088
20100505,0.5697358185394794
20100506,0.6034341098944183
20100507,0.6260493597439434
20100508,0.6260493597439434
20100509,0.6260493597439434
20100510,0.6091232405573305
20100511,0.5810741383806414
20100512,0.6376885827310965
20100513,0.6318411317957892
20100514,0.6524728471883341
20100515,0.6524728471883341
20100516,0.6524728471883341
20100517,0.7626588055328438
20100518,0.8636015458945289
20100519,0.975157304783537
20100520,0.8879245597207389
20100521,0.8908475560270953
20100522,0.8908475560270953
20100523,0.8908475560270953
20100524,0.9207749132039147
20100525,0.9896411403004068
20100526,1.0105076460014384
20100527,1.0204551364035228
20100528,0.8841901344333475
20100529,0.8841901344333475
20100530,0.8841901344333475
20100531,1.0766615956708208
20100601,1.097912204228623
20100602,1.089554853784936
20100603,1.159414556715561
20100604,1.162507229516306
20100605,1.162507229516306
20100606,1.162507229516306
20100607,1.162804314482287
20100608,1.1973113299185953
20100609,1.261828535441713
20100610,1.0884316961519593
20100611,1.0075518502304373
20100612,1.0075518502304373
20100613,1.0075518502304373
20100614,0.9359040669221289
20100615,0.8954648106463203
20100616,0.915728953004062
20100617,0.8795822876497441
20100618,0.9334017960940112
20100619,0.9334017960940112
20100620,0.9334017960940112
20100621,0.892768228803451
20100622,0.8257910122397883
20100623,0.9065676226171279
20100624,0.8705835590399905
20100625,0.9331105196087206
20100626,0.9331105196087206
20100627,0.9331105196087206
20100628,0.9340970375493342
20100629,0.9398701514457982
20100630,0.7944795604269678
20100701,0.8058073877957298
20100702,0.8605353106968966
20100703,0.8605353106968966
20100704,0.8605353106968966
20100705,0.7937735047090809
20100706,0.7822511571006386
20100707,0.7853674565721849
20100708,0.7839557866174698
20100709,0.7795082520378536
20100710,0.7795082520378536
20100711,0.7795082520378536
20100712,0.7113625978897645
20100713,0.7491778979896957
20100714,0.7896400059029558
20100715,0.8170595157949122
20100716,0.7848895963896287
20100717,0.7848895963896287
20100718,0.7848895963896287
20100719,0.7958475598728865
20100720,0.8032665221213499
20100721,0.8407885806616564
20100722,0.7539477536823405
20100723,0.8899405447996673
