Date,Asia Development Capital Co Ltd
20010523,40.04940961256729
20010524,39.81376058544514
20010525,40.37726479364475
20010526,40.37726479364475
20010527,40.37726479364475
20010528,40.5472645888828
20010529,40.74245018374384
20010530,42.626021539769916
20010531,14.910822986448215
20010601,14.766554503527036
20010602,14.766554503527036
20010603,14.766554503527036
20010604,14.12428703640254
20010605,14.224648222594602
20010606,15.050139579038028
20010607,14.864999719307985
20010608,14.926170462993657
20010609,14.926170462993657
20010610,14.926170462993657
20010611,14.18359939077328
20010612,14.437190747344838
20010613,11.08863528390666
20010614,6.310136485078038
20010615,4.630539639118164
20010616,4.630539639118164
20010617,4.630539639118164
20010618,4.448425400096268
20010619,4.4750889171942445
20010620,4.737888401723605
20010621,5.089524776041186
20010622,5.76634545131991
20010623,5.76634545131991
20010624,5.76634545131991
20010625,6.397512288766637
20010626,6.96936603932931
20010627,7.116792734881852
20010628,7.6513968315392695
20010629,12.597990691093758
20010630,12.597990691093758
20010701,12.597990691093758
20010702,10.745252794300054
20010703,10.690865810763148
20010704,10.757408526214412
20010705,11.174139115131888
20010706,11.178214571604022
20010707,11.178214571604022
20010708,11.178214571604022
20010709,11.226104255349803
20010710,12.332414021448521
20010711,12.27886441574197
20010712,12.180256967528035
20010713,12.28079481240752
20010714,12.28079481240752
20010715,12.28079481240752
20010716,12.444599226290439
20010717,12.3113177399976
20010718,12.426799300796747
20010719,11.67219649406122
20010720,11.67219649406122
20010721,11.67219649406122
20010722,11.67219649406122
20010723,11.967176811390013
20010724,12.12565806235779
20010725,12.226463393790707
20010726,12.080103827815968
20010727,12.026929639335401
20010728,12.026929639335401
20010729,12.026929639335401
20010730,11.026943973196724
20010731,12.08029336220942
20010801,11.76497917349783
20010802,10.82908534204838
20010803,10.658608277262374
20010804,10.658608277262374
20010805,10.658608277262374
20010806,10.835240744612175
20010807,10.833385029333712
20010808,10.89001172133054
20010809,11.04722716977731
20010810,10.972817699442086
20010811,10.972817699442086
20010812,10.972817699442086
20010813,10.74293398292092
20010814,10.533096285173908
20010815,10.486638029489503
20010816,10.47496325580071
20010817,10.930954978844202
20010818,10.930954978844202
20010819,10.930954978844202
20010820,10.974196503213363
20010821,10.253432945301444
20010822,10.500070625935182
20010823,10.521027527445401
20010824,10.57124756712642
20010825,10.57124756712642
20010826,10.57124756712642
20010827,10.482926433144765
20010828,10.16690106994773
20010829,10.19161763203374
20010830,10.262200471832138
20010831,10.242978759960014
20010901,10.242978759960014
20010902,10.242978759960014
20010903,10.31126425854416
20010904,10.415934758970746
20010905,10.377194552318686
20010906,10.312733385609764
20010907,10.553435585878205
20010908,10.553435585878205
20010909,10.553435585878205
20010910,10.634332264288421
20010911,11.270391368867779
20010912,11.330818874474682
20010913,11.196903241834752
20010914,11.102784934866103
20010915,11.102784934866103
20010916,11.102784934866103
20010917,11.776947767041143
20010918,11.109685872006597
20010919,11.439469165620887
20010920,11.427716457789455
20010921,11.558856027197011
20010922,11.558856027197011
20010923,11.558856027197011
20010924,11.558856027197011
20010925,11.947806317486078
20010926,11.869772995566452
20010927,11.90582101846641
20010928,11.802811091745118
20010929,11.802811091745118
20010930,11.802811091745118
20011001,12.143316403976486
20011002,10.121656263488795
20011003,10.15177368030759
20011004,10.204437425296042
20011005,10.21181817344153
20011006,10.21181817344153
20011007,10.21181817344153
20011008,10.21181817344153
20011009,10.308761529632445
20011010,11.483115845484578
20011011,11.571193241887789
20011012,11.50456931888728
20011013,11.50456931888728
20011014,11.50456931888728
20011015,11.536803384538741
20011016,11.564431820905602
20011017,11.778207724170425
20011018,10.237070429378003
20011019,10.207090759936904
20011020,10.207090759936904
20011021,10.207090759936904
20011022,10.252618311174166
20011023,10.94034680194743
20011024,10.887898764560761
20011025,12.202181998778403
20011026,12.169870857677706
20011027,12.169870857677706
20011028,12.169870857677706
20011029,11.080969952465676
20011030,11.093874049727152
20011031,12.635636101667778
20011101,12.690298066685298
20011102,12.289282334228508
20011103,12.289282334228508
20011104,12.289282334228508
20011105,12.214356465633884
20011106,12.60085218639544
20011107,12.585922773739007
20011108,12.419356340849149
20011109,10.09331817340759
20011110,10.09331817340759
20011111,10.09331817340759
20011112,9.104203815516515
20011113,9.10875781848563
20011114,9.085302854054097
20011115,10.41496658356289
20011116,9.985266235209723
20011117,9.985266235209723
20011118,9.985266235209723
20011119,8.930227338543732
20011120,8.937966107378875
20011121,9.088776811151744
20011122,9.300686891687034
20011123,9.300686891687034
20011124,9.300686891687034
20011125,9.300686891687034
20011126,8.932904065631977
20011127,9.36234373134123
20011128,9.321751347821246
20011129,9.418904386651795
20011130,9.059470120358267
20011201,9.059470120358267
20011202,9.059470120358267
20011203,9.130871647372157
20011204,9.511073678417276
20011205,9.502444468151051
20011206,9.475375195188809
20011207,9.69305815736507
20011208,9.69305815736507
20011209,9.69305815736507
20011210,10.148983985332649
20011211,10.292400423236726
20011212,10.331535839901283
20011213,10.47589548502029
20011214,9.486919097339227
20011215,9.486919097339227
20011216,9.486919097339227
20011217,9.576375861638441
20011218,10.040020492017801
20011219,10.006837243021545
20011220,9.758352426473255
20011221,10.114141739515885
20011222,10.114141739515885
20011223,10.114141739515885
20011224,10.114141739515885
20011225,10.241425178988209
20011226,10.467854412163812
20011227,10.186637810567136
20011228,10.110849139213139
20011229,10.110849139213139
20011230,10.110849139213139
20011231,10.110849139213139
20020101,10.110849139213139
20020102,10.110849139213139
20020103,10.110849139213139
20020104,10.057702494294615
20020105,10.057702494294615
20020106,10.057702494294615
20020107,10.297438359583065
20020108,10.638708675366255
20020109,10.563035713146157
20020110,10.55497793752924
20020111,10.53952924181708
20020112,10.53952924181708
20020113,10.53952924181708
20020114,10.53952924181708
20020115,10.643175574454876
20020116,10.628887493559644
20020117,10.639545290173553
20020118,10.700428366855434
20020119,10.700428366855434
20020120,10.700428366855434
20020121,10.722058891859875
20020122,10.831659280915956
20020123,10.955574684107487
20020124,10.981556341956558
20020125,10.958366961606435
20020126,10.958366961606435
20020127,10.958366961606435
20020128,10.991550311514537
20020129,10.93544919052717
20020130,10.98088559035482
20020131,11.377562432115953
20020201,11.641733822894047
20020202,11.641733822894047
20020203,11.641733822894047
20020204,11.731493776175949
20020205,11.768202933735099
20020206,12.689679801102614
20020207,12.579069012745695
20020208,9.893260518100151
20020209,9.893260518100151
20020210,9.893260518100151
20020211,9.893260518100151
20020212,7.760378112225443
20020213,7.637380812289774
20020214,6.417376393434646
20020215,6.11267149008245
20020216,6.11267149008245
20020217,6.11267149008245
20020218,6.094405336508544
20020219,6.314984302079029
20020220,5.820989759765497
20020221,4.027071192983353
20020222,4.293195609136176
20020223,4.293195609136176
20020224,4.293195609136176
20020225,5.138459759520854
20020226,5.615354689041516
20020227,5.124918867266746
20020228,6.8950367659869185
20020301,6.587716636553031
20020302,6.587716636553031
20020303,6.587716636553031
20020304,5.583789326787085
20020305,6.068039093567138
20020306,7.090551081067557
20020307,7.564117953405461
20020308,7.460076574699742
20020309,7.460076574699742
20020310,7.460076574699742
20020311,7.765059609045067
20020312,8.128937103838352
20020313,6.299435887228575
20020314,6.783452998843557
20020315,7.133213467585132
20020316,7.133213467585132
20020317,7.133213467585132
20020318,8.165414539771604
20020319,8.68029613686492
20020320,8.560429723269099
20020321,8.560429723269099
20020322,9.210810444485269
20020323,9.210810444485269
20020324,9.210810444485269
20020325,10.583796500478512
20020326,10.072695097520938
20020327,10.685119583894435
20020328,9.80351362984411
20020329,10.99708547433004
20020330,10.99708547433004
20020331,10.99708547433004
20020401,11.161232730432571
20020402,11.578934409883956
20020403,11.531936442177987
20020404,11.88739513804791
20020405,12.4070385063288
20020406,12.4070385063288
20020407,12.4070385063288
20020408,12.349207344416083
20020409,12.823064143640035
20020410,12.48908396058094
20020411,12.6463587606266
20020412,13.208076393799562
20020413,13.208076393799562
20020414,13.208076393799562
20020415,12.9082414020735
20020416,13.803614501562222
20020417,13.704650204330024
20020418,13.845462489125419
20020419,13.347657270060587
20020420,13.347657270060587
20020421,13.347657270060587
20020422,12.82673062706648
20020423,12.470690542378312
20020424,12.470947059652051
20020425,12.58600138714689
20020426,12.90572582672331
20020427,12.90572582672331
20020428,12.90572582672331
20020429,12.90572582672331
20020430,12.407292390097808
20020501,12.770477602228695
20020502,12.842322581663929
20020503,12.842322581663929
20020504,12.842322581663929
20020505,12.842322581663929
20020506,12.842322581663929
20020507,12.944440844115796
20020508,13.208173028913608
20020509,13.3525721629354
20020510,13.229664391660098
20020511,13.229664391660098
20020512,13.229664391660098
20020513,13.81953028595948
20020514,13.575361770719871
20020515,13.16731572960398
20020516,13.348634340757723
20020517,13.394179176102876
20020518,13.394179176102876
20020519,13.394179176102876
20020520,12.84929893248207
20020521,12.576911506158913
20020522,12.890445367487319
20020523,12.522404945470921
20020524,12.596410207052713
20020525,12.596410207052713
20020526,12.596410207052713
20020527,13.631082789462702
20020528,13.567812367226857
20020529,13.614021162609797
20020530,13.559522840779218
20020531,12.83688880293375
20020601,12.83688880293375
20020602,12.83688880293375
20020603,12.937066238045139
20020604,13.017147380119027
20020605,13.142494110176113
20020606,12.711972127802841
20020607,12.654770329058612
20020608,12.654770329058612
20020609,12.654770329058612
20020610,12.896111096475796
20020611,12.599063710413457
20020612,12.638138500028468
20020613,12.903757847260739
20020614,13.12377306249685
20020615,13.12377306249685
20020616,13.12377306249685
20020617,13.622346990183095
20020618,13.85108761666632
20020619,14.11376453449782
20020620,14.715788173798165
20020621,13.724213044184129
20020622,13.724213044184129
20020623,13.724213044184129
20020624,13.717678126382552
20020625,13.657806493266573
20020626,13.788830020726873
20020627,12.899125374831414
20020628,10.100683583257883
20020629,10.100683583257883
20020630,10.100683583257883
20020701,10.583176697965394
20020702,10.497255180386096
20020703,11.014927019342279
20020704,11.398616059161036
20020705,11.96243633226439
20020706,11.96243633226439
20020707,11.96243633226439
20020708,11.236464698660477
20020709,11.066087109679017
20020710,11.39020100188707
20020711,11.400708902650901
20020712,10.710840087034516
20020713,10.710840087034516
20020714,10.710840087034516
20020715,11.789169850365644
20020716,19.204497763453404
20020717,31.696743237110365
20020718,36.967616085343955
20020719,34.863070156574445
20020720,34.863070156574445
20020721,34.863070156574445
20020722,39.451162750814674
20020723,45.97813885813248
20020724,49.62885789781737
20020725,46.887903652668754
20020726,50.440119377122606
20020727,50.440119377122606
20020728,50.440119377122606
20020729,55.7069222567344
20020730,54.81021853833024
20020731,68.90580422334376
20020801,54.01134662037041
20020802,59.78133674636161
20020803,59.78133674636161
20020804,59.78133674636161
20020805,63.51800710934741
20020806,70.23158988903303
20020807,73.57372955227949
20020808,81.27750421110849
20020809,80.75568233706606
20020810,80.75568233706606
20020811,80.75568233706606
20020812,87.35372761542203
20020813,88.29750481646103
20020814,69.35919574591365
20020815,75.21009069036305
20020816,80.60696598013912
20020817,80.60696598013912
20020818,80.60696598013912
20020819,85.32055534272114
20020820,86.95914157828565
20020821,75.51436313852473
20020822,64.90571928205377
20020823,74.55121246405739
20020824,74.55121246405739
20020825,74.55121246405739
20020826,78.81343935729988
20020827,79.66467835996941
20020828,79.77701313068835
20020829,81.87870212471715
20020830,85.7791060493991
20020831,85.7791060493991
20020901,85.7791060493991
20020902,88.71867857536236
20020903,95.01930479242809
20020904,106.5224726654755
20020905,99.22690381724631
20020906,111.37026155157139
20020907,111.37026155157139
20020908,111.37026155157139
20020909,108.60917748215535
20020910,100.03192572070208
20020911,104.32455673935576
20020912,104.19939217010385
20020913,106.78238737567067
20020914,106.78238737567067
20020915,106.78238737567067
20020916,106.78238737567067
20020917,96.95556931765992
20020918,103.8117170116676
20020919,100.9674181096501
20020920,110.7797960552056
20020921,110.7797960552056
20020922,110.7797960552056
20020923,110.7797960552056
20020924,108.68126278335616
20020925,109.63110472929044
20020926,107.3588023985917
20020927,100.58262394660188
20020928,100.58262394660188
20020929,100.58262394660188
20020930,91.08102634971257
20021001,101.08956698816021
20021002,107.65276870345534
20021003,112.63239233029991
20021004,117.4095613997848
20021005,117.4095613997848
20021006,117.4095613997848
20021007,157.1265004030191
20021008,166.79924026035252
20021009,200.21065838189853
20021010,204.11420082440682
20021011,213.16768370287426
20021012,213.16768370287426
20021013,213.16768370287426
20021014,213.16768370287426
20021015,181.56889987075397
20021016,165.8428545896663
20021017,172.9494829421127
20021018,173.19251342600103
20021019,173.19251342600103
20021020,173.19251342600103
20021021,164.32807433813306
20021022,168.5843385694084
20021023,184.88376753692242
20021024,194.06309638979258
20021025,178.5528683604335
20021026,178.5528683604335
20021027,178.5528683604335
20021028,175.799524459608
20021029,187.18299577746123
20021030,175.53779731809382
20021031,175.67901025402804
20021101,181.44295059493032
20021102,181.44295059493032
20021103,181.44295059493032
20021104,181.44295059493032
20021105,187.6167423671124
20021106,184.19294632016644
20021107,181.7115182394484
20021108,177.25414880975765
20021109,177.25414880975765
20021110,177.25414880975765
20021111,197.0909658357309
20021112,191.62309698599137
20021113,201.90361698663642
20021114,198.10606562030972
20021115,231.76184481952993
20021116,231.76184481952993
20021117,231.76184481952993
20021118,221.82288155984781
20021119,274.60070400557424
20021120,270.781074567771
20021121,242.0264566790602
20021122,212.35905326287997
20021123,212.35905326287997
20021124,212.35905326287997
20021125,209.08304331067538
20021126,219.02490987479453
20021127,228.61142484927188
20021128,229.54964425895443
20021129,248.26590488401644
20021130,248.26590488401644
20021201,248.26590488401644
20021202,228.6569455585327
20021203,221.265503417926
20021204,253.00961897419097
20021205,230.03574797315866
20021206,241.93655252018476
20021207,241.93655252018476
20021208,241.93655252018476
20021209,220.41392287129685
20021210,218.4070045329163
20021211,210.57016111141633
20021212,221.1901887638352
20021213,237.39122617944236
20021214,237.39122617944236
20021215,237.39122617944236
20021216,242.7682985456559
20021217,237.8464932410944
20021218,272.7330663385888
20021219,244.81446879660555
20021220,243.84130672139727
20021221,243.84130672139727
20021222,243.84130672139727
20021223,243.84130672139727
20021224,251.56839144040757
20021225,226.84448673253934
20021226,236.68033254407322
20021227,220.77821005948445
20021228,220.77821005948445
20021229,220.77821005948445
20021230,216.46326415903084
20021231,216.46326415903084
20030101,216.46326415903084
20030102,216.46326415903084
20030103,216.46326415903084
20030104,216.46326415903084
20030105,216.46326415903084
20030106,227.31804057491294
20030107,223.33166532589112
20030108,225.39455901983658
20030109,227.26008473475324
20030110,234.73954615246944
20030111,234.73954615246944
20030112,234.73954615246944
20030113,234.73954615246944
20030114,218.71053594316646
20030115,203.39945626279786
20030116,213.4880455965165
20030117,224.37063396065534
20030118,224.37063396065534
20030119,224.37063396065534
20030120,210.2171981099279
20030121,169.5742953973985
20030122,119.31310274688678
20030123,153.51113844087143
20030124,132.64036901197167
20030125,132.64036901197167
20030126,132.64036901197167
20030127,137.87712139491776
20030128,154.11402199478803
20030129,150.40930966456833
20030130,151.76298827343575
20030131,149.66703270785473
20030201,149.66703270785473
20030202,149.66703270785473
20030203,162.35632943712815
20030204,154.99784309171244
20030205,147.18611037902988
20030206,142.05084670357462
20030207,142.5315132255482
20030208,142.5315132255482
20030209,142.5315132255482
20030210,141.07216108600602
20030211,141.07216108600602
20030212,121.33332287771081
20030213,117.216991643035
20030214,97.06471220728551
20030215,97.06471220728551
20030216,97.06471220728551
20030217,95.32153981096933
20030218,104.7026816840359
20030219,92.17451938211468
20030220,92.08501683168099
20030221,96.41992507434254
20030222,96.41992507434254
20030223,96.41992507434254
20030224,94.1931370098168
20030225,92.74052280238939
20030226,92.64302439263041
20030227,86.43670014011992
20030228,74.72036626732394
20030301,74.72036626732394
20030302,74.72036626732394
20030303,71.80536335831496
20030304,74.17449860419264
20030305,75.3696260840751
20030306,73.8784570730435
20030307,76.68489757247977
20030308,76.68489757247977
20030309,76.68489757247977
20030310,91.65352059012902
20030311,102.93538420793863
20030312,70.98512550405673
20030313,80.47753163889386
20030314,79.62997119570294
20030315,79.62997119570294
20030316,79.62997119570294
20030317,83.19288833832898
20030318,71.00411514641016
20030319,76.3954327828195
20030320,76.3460961046216
20030321,76.3460961046216
20030322,76.3460961046216
20030323,76.3460961046216
20030324,67.75353742344493
20030325,71.25728543481875
20030326,75.35738280183455
20030327,67.57440792642277
20030328,68.82586493505684
20030329,68.82586493505684
20030330,68.82586493505684
20030331,65.60389866855255
20030401,67.24550538768277
20030402,64.49853256755054
20030403,66.31859234458652
20030404,72.60072966702887
20030405,72.60072966702887
20030406,72.60072966702887
20030407,68.34845238869843
20030408,55.975192494420575
20030409,53.39122099938329
20030410,45.84148558035186
20030411,46.64889675189776
20030412,46.64889675189776
20030413,46.64889675189776
20030414,49.596952624637545
20030415,50.70962817091613
20030416,47.876258492669635
20030417,46.617276873448596
20030418,47.84401383586896
20030419,47.84401383586896
20030420,47.84401383586896
20030421,46.64813087322675
20030422,44.374021975026096
20030423,41.26278070026641
20030424,39.885209815726675
20030425,43.655227187084506
20030426,43.655227187084506
20030427,43.655227187084506
20030428,42.94819993970395
20030429,42.94819993970395
20030430,46.7557439050968
20030501,46.292000144759065
20030502,44.146839996269186
20030503,44.146839996269186
20030504,44.146839996269186
20030505,44.146839996269186
20030506,48.22662965497029
20030507,47.637247107747434
20030508,47.26615404801204
20030509,48.17725259108044
20030510,48.17725259108044
20030511,48.17725259108044
20030512,50.12770910767044
20030513,48.57084469553196
20030514,46.737261097425254
20030515,42.56299026845995
20030516,29.274491113184066
20030517,29.274491113184066
20030518,29.274491113184066
20030519,27.850492259869583
20030520,27.6183880392996
20030521,27.265545251630172
20030522,29.766476383318636
20030523,27.97172655210148
20030524,27.97172655210148
20030525,27.97172655210148
20030526,29.189892116244312
20030527,28.948892996132756
20030528,29.771032477216558
20030529,28.10113891591197
20030530,27.075791294783578
20030531,27.075791294783578
20030601,27.075791294783578
20030602,8.994299182329474
20030603,7.902447847669697
20030604,8.298641736663077
20030605,7.286302382960771
20030606,7.544284472289202
20030607,7.544284472289202
20030608,7.544284472289202
20030609,7.443948526695929
20030610,7.002346538259148
20030611,6.065346650805195
20030612,6.080271102897182
20030613,6.39901032343745
20030614,6.39901032343745
20030615,6.39901032343745
20030616,5.796428787239476
20030617,5.516758674109403
20030618,5.584774484013474
20030619,6.0992861391004265
20030620,6.021463438394456
20030621,6.021463438394456
20030622,6.021463438394456
20030623,6.081905891048575
20030624,6.58646085794922
20030625,6.965542317401998
20030626,6.794376856464842
20030627,6.486228960738697
20030628,6.486228960738697
20030629,6.486228960738697
20030630,9.604920846237697
20030701,8.876714212066078
20030702,8.754769856297344
20030703,9.286445034379282
20030704,8.178787066435847
20030705,8.178787066435847
20030706,8.178787066435847
20030707,7.623802617574437
20030708,7.238615300633047
20030709,7.295184684697276
20030710,7.759580887416801
20030711,7.755946135828938
20030712,7.755946135828938
20030713,7.755946135828938
20030714,7.9095799280448915
20030715,8.158086485909527
20030716,8.338462835995369
20030717,8.524197969741685
20030718,8.61966832592691
20030719,8.61966832592691
20030720,8.61966832592691
20030721,8.61966832592691
20030722,8.750961780841225
20030723,8.726071944896873
20030724,8.39783701132062
20030725,8.03775641931151
20030726,8.03775641931151
20030727,8.03775641931151
20030728,8.154429923101706
20030729,8.33088486918711
20030730,8.43654344359961
20030731,7.043031982989047
20030801,7.263399440737983
20030802,7.263399440737983
20030803,7.263399440737983
20030804,7.363453659197645
20030805,8.379507054314432
20030806,8.488723696963476
20030807,8.397443623286838
20030808,8.847521788654038
20030809,8.847521788654038
20030810,8.847521788654038
20030811,8.381210124782248
20030812,8.294716683281594
20030813,8.35749859321565
20030814,8.868105756387115
20030815,8.52567353163315
20030816,8.52567353163315
20030817,8.52567353163315
20030818,7.965424578125244
20030819,8.178526797411676
20030820,8.484255529145265
20030821,9.009339404874359
20030822,9.23259127760847
20030823,9.23259127760847
20030824,9.23259127760847
20030825,8.588765575177355
20030826,8.224983629649742
20030827,8.416220914905397
20030828,8.784663719643167
20030829,8.429826891698427
20030830,8.429826891698427
20030831,8.429826891698427
20030901,8.120193729924372
20030902,7.174812099189894
20030903,7.557666058887395
20030904,7.639141335229159
20030905,7.986223632089492
20030906,7.986223632089492
20030907,7.986223632089492
20030908,8.047705306654155
20030909,7.700609944458699
20030910,7.8750830044386415
20030911,8.99756688443253
20030912,9.239199852883882
20030913,9.239199852883882
20030914,9.239199852883882
20030915,9.239199852883882
20030916,9.508028413947144
20030917,10.297092951707848
20030918,10.24788698362969
20030919,9.326507901669808
20030920,9.326507901669808
20030921,9.326507901669808
20030922,9.06900400328775
20030923,9.06900400328775
20030924,9.24895977542766
20030925,9.744467992984148
20030926,9.38951741035417
20030927,9.38951741035417
20030928,9.38951741035417
20030929,9.826618641061161
20030930,10.025906020494515
20031001,10.236640408340278
20031002,10.403353809466456
20031003,10.924795363140147
20031004,10.924795363140147
20031005,10.924795363140147
20031006,11.5990970146451
20031007,11.542501355965472
20031008,11.206554174844099
20031009,10.949331958514165
20031010,10.598617852303214
20031011,10.598617852303214
20031012,10.598617852303214
20031013,10.598617852303214
20031014,10.220274865795618
20031015,9.029920044783365
20031016,10.815786401954387
20031017,11.965811984248845
20031018,11.965811984248845
20031019,11.965811984248845
20031020,11.8864033837018
20031021,12.324031881970765
20031022,12.43977698880857
20031023,12.488948179518937
20031024,13.190329721095335
20031025,13.190329721095335
20031026,13.190329721095335
20031027,13.211489121407714
20031028,13.096644272407362
20031029,12.604720996147469
20031030,12.88276358493018
20031031,13.881220691107076
20031101,13.881220691107076
20031102,13.881220691107076
20031103,13.881220691107076
20031104,15.268300150820423
20031105,13.644707636749262
20031106,13.525833792694907
20031107,12.823023027242451
20031108,12.823023027242451
20031109,12.823023027242451
20031110,13.42815862084352
20031111,15.983816654051418
20031112,15.42505075402214
20031113,7.134984357679353
20031114,7.2655031609242995
20031115,7.2655031609242995
20031116,7.2655031609242995
20031117,9.158537023890801
20031118,9.15304298038516
20031119,9.011469789399872
20031120,9.178315063804407
20031121,9.322276086739032
20031122,9.322276086739032
20031123,9.322276086739032
20031124,9.322276086739032
20031125,10.286990482982487
20031126,10.243101891815513
20031127,9.751849892723252
20031128,10.467575286364312
20031129,10.467575286364312
20031130,10.467575286364312
20031201,10.449190000994415
20031202,9.522555776417411
20031203,7.9589631603338
20031204,6.523992188282677
20031205,6.879233717419177
20031206,6.879233717419177
20031207,6.879233717419177
20031208,7.137488767856315
20031209,7.461671564094157
20031210,7.409469118270559
20031211,7.449523913895191
20031212,7.325691283607346
20031213,7.325691283607346
20031214,7.325691283607346
20031215,8.115642140718776
20031216,8.312216942030238
20031217,8.3548420471608
20031218,6.473207299507969
20031219,6.1166315937724764
20031220,6.1166315937724764
20031221,6.1166315937724764
20031222,7.726773317176542
20031223,7.726773317176542
20031224,7.5133117921429475
20031225,7.417634255214038
20031226,7.410829137249216
20031227,7.410829137249216
20031228,7.410829137249216
20031229,7.84299502758613
20031230,8.900392160819804
20031231,8.900392160819804
20040101,8.900392160819804
20040102,8.900392160819804
20040103,8.900392160819804
20040104,8.900392160819804
20040105,8.987649834344076
20040106,8.021844391241233
20040107,7.909364931530261
20040108,8.753737545808344
20040109,8.441152541737747
20040110,8.441152541737747
20040111,8.441152541737747
20040112,8.441152541737747
20040113,8.775094974273147
20040114,8.418729758097868
20040115,8.879168226438926
20040116,8.430403025561448
20040117,8.430403025561448
20040118,8.430403025561448
20040119,8.532132713303126
20040120,8.57574133006614
20040121,9.00446293928759
20040122,9.003547335864406
20040123,9.376875950731527
20040124,9.376875950731527
20040125,9.376875950731527
20040126,9.81229926293667
20040127,10.127091985188875
20040128,8.705405530888951
20040129,8.88662601612579
20040130,7.985345045484321
20040131,7.985345045484321
20040201,7.985345045484321
20040202,7.576797875745846
20040203,7.325891796962146
20040204,7.052996461884632
20040205,6.309232705555617
20040206,6.05162225068539
20040207,6.05162225068539
20040208,6.05162225068539
20040209,6.888022041184437
20040210,7.496026366599712
20040211,7.496026366599712
20040212,6.183277147317475
20040213,6.942095032192227
20040214,6.942095032192227
20040215,6.942095032192227
20040216,7.0247938320714525
20040217,7.540992038237006
20040218,7.246797546770725
20040219,7.2854484042892205
20040220,7.722631142472215
20040221,7.722631142472215
20040222,7.722631142472215
20040223,8.26356038100732
20040224,8.293743948427672
20040225,8.474287540303116
20040226,8.597641019255615
20040227,8.746672048712043
20040228,8.746672048712043
20040229,8.746672048712043
20040301,8.998246157921164
20040302,9.732332495630923
20040303,9.441222638722772
20040304,9.41326181973364
20040305,9.47968389029137
20040306,9.47968389029137
20040307,9.47968389029137
20040308,9.73524093024666
20040309,10.13388592864118
20040310,9.524226457057418
20040311,9.719352201044302
20040312,9.780837269342296
20040313,9.780837269342296
20040314,9.780837269342296
20040315,8.931671150464075
20040316,8.985702107060948
20040317,9.33057963648813
20040318,9.69576034587438
20040319,7.511255876835163
20040320,7.511255876835163
20040321,7.511255876835163
20040322,7.433311171238724
20040323,7.464952876798279
20040324,7.743613434758804
20040325,7.452210390674578
20040326,7.724598178301581
20040327,7.724598178301581
20040328,7.724598178301581
20040329,7.731939385172175
20040330,7.726276058571868
20040331,8.032706814998617
20040401,8.460439901743323
20040402,8.199569748895982
20040403,8.199569748895982
20040404,8.199569748895982
20040405,8.482178775686018
20040406,8.910309366478224
20040407,8.902101854514584
20040408,9.127310598810627
20040409,9.461301154882683
20040410,9.461301154882683
20040411,9.461301154882683
20040412,9.858539351111112
20040413,9.535087397355493
20040414,9.641061236095258
20040415,10.384397880251507
20040416,10.798320605316555
20040417,10.798320605316555
20040418,10.798320605316555
20040419,11.199276059596338
20040420,9.88567851337057
20040421,10.346378142615045
20040422,10.954629980483485
20040423,10.50994941053458
20040424,10.50994941053458
20040425,10.50994941053458
20040426,10.880768347032745
20040427,10.147176844808065
20040428,9.063707566414015
20040429,9.063707566414015
20040430,9.393222584309829
20040501,9.393222584309829
20040502,9.393222584309829
20040503,9.393222584309829
20040504,9.393222584309829
20040505,9.393222584309829
20040506,8.500211326782347
20040507,8.721201782094296
20040508,8.721201782094296
20040509,8.721201782094296
20040510,10.864287761454687
20040511,12.070013758916163
20040512,9.973122859890465
20040513,10.681534856288907
20040514,11.518334185017826
20040515,11.518334185017826
20040516,11.518334185017826
20040517,13.846051238381847
20040518,12.705994724018339
20040519,10.87386020412426
20040520,10.744029242909807
20040521,9.93554114023466
20040522,9.93554114023466
20040523,9.93554114023466
20040524,4.25142028735217
20040525,4.38535673276376
20040526,4.326101200084479
20040527,4.6080502411777875
20040528,4.688606062511555
20040529,4.688606062511555
20040530,4.688606062511555
20040531,3.9854078052625153
20040601,2.7984364281578302
20040602,2.84824105316461
20040603,2.544010896066639
20040604,1.987863600696286
20040605,1.987863600696286
20040606,1.987863600696286
20040607,1.6753920907072122
20040608,1.80758557965977
20040609,1.5695300480913725
20040610,1.2559490419160715
20040611,1.0017325076596773
20040612,1.0017325076596773
20040613,1.0017325076596773
20040614,1.0870531501108067
20040615,0.9575226684526076
20040616,0.7467976105626758
20040617,0.7346362566005127
20040618,0.7155227513765123
20040619,0.7155227513765123
20040620,0.7155227513765123
20040621,0.6717682652846528
20040622,0.5637910542150745
20040623,0.4252336548124706
20040624,0.3766997653806941
20040625,0.35271112952899963
20040626,0.35271112952899963
20040627,0.35271112952899963
20040628,0.32902601088274963
20040629,0.2447503463271363
20040630,0.5529812373621144
20040701,0.5760355204465821
20040702,0.4848909201654585
20040703,0.4848909201654585
20040704,0.4848909201654585
20040705,0.4135228930288194
20040706,0.4975443019872315
20040707,0.41716705965000955
20040708,0.3582418020216216
20040709,0.3581721767685429
20040710,0.3581721767685429
20040711,0.3581721767685429
20040712,0.31141890564552327
20040713,0.29878353965330856
20040714,0.36535002191460647
20040715,0.47003343029359274
20040716,0.40519689543388965
20040717,0.40519689543388965
20040718,0.40519689543388965
20040719,0.40519689543388965
20040720,0.3898122311403511
20040721,0.3318415218682599
20040722,0.3733721714705045
20040723,0.4205740739741997
20040724,0.4205740739741997
20040725,0.4205740739741997
