Date,Panther Securities PLC
20010304,3.264948949621521
20010305,3.213026694147026
20010306,3.2374604307626145
20010307,3.218110059559774
20010308,3.1268946706461156
20010309,3.148942335105075
20010310,3.148942335105075
20010311,3.148942335105075
20010312,3.1792728168229716
20010313,3.5024932470176444
20010314,3.51791670163351
20010315,3.4265285915788506
20010316,3.536806773659208
20010317,3.536806773659208
20010318,3.536806773659208
20010319,4.082575078920126
20010320,4.111319394674456
20010321,5.2657089737361025
20010322,5.321642266356478
20010323,5.217361942501513
20010324,5.217361942501513
20010325,5.217361942501513
20010326,5.174901254442798
20010327,5.1249885599084015
20010328,5.0611953713830005
20010329,5.06373320857889
20010330,6.404871353335616
20010331,6.404871353335616
20010401,6.404871353335616
20010402,6.149395501578831
20010403,6.322998692691002
20010404,6.311414868154205
20010405,6.161892277762046
20010406,6.178607039843355
20010407,6.178607039843355
20010408,6.178607039843355
20010409,5.726629176906424
20010410,5.3967942315003405
20010411,5.317994813341152
20010412,5.3269224456961455
20010413,5.3269224456961455
20010414,5.3269224456961455
20010415,5.3269224456961455
20010416,5.3269224456961455
20010417,5.16084168124351
20010418,4.464186601438008
20010419,4.591117836801401
20010420,4.6330727736902135
20010421,4.6330727736902135
20010422,4.6330727736902135
20010423,4.60339706896063
20010424,4.5867029316684595
20010425,4.601201100162575
20010426,4.731553593362464
20010427,4.634348554013169
20010428,4.634348554013169
20010429,4.634348554013169
20010430,5.0782315693408355
20010501,5.0766964165060875
20010502,5.253889944241632
20010503,5.482128667156623
20010504,5.408234893929018
20010505,5.408234893929018
20010506,5.408234893929018
20010507,5.408234893929018
20010508,5.344224865407168
20010509,5.355024799264934
20010510,5.85304278995176
20010511,5.599473065488213
20010512,5.599473065488213
20010513,5.599473065488213
20010514,5.59895225484053
20010515,5.548608778671219
20010516,5.635106697011419
20010517,5.598591355011243
20010518,5.225882029939188
20010519,5.225882029939188
20010520,5.225882029939188
20010521,5.074837490182658
20010522,5.03926901789868
20010523,4.964283171591456
20010524,5.044348649878597
20010525,3.878840192041667
20010526,3.878840192041667
20010527,3.878840192041667
20010528,3.878840192041667
20010529,3.9889526539626488
20010530,4.058293408407182
20010531,4.687237650248704
20010601,4.758997784072671
20010602,4.758997784072671
20010603,4.758997784072671
20010604,4.761044500153412
20010605,4.896702126052952
20010606,4.910371148127678
20010607,4.90108630157697
20010608,4.938502106655381
20010609,4.938502106655381
20010610,4.938502106655381
20010611,4.923380259307663
20010612,5.045692822859768
20010613,4.971036491820975
20010614,5.250600211843395
20010615,5.218704437577684
20010616,5.218704437577684
20010617,5.218704437577684
20010618,5.22969298691631
20010619,5.393620715211069
20010620,5.401416887217782
20010621,5.313391655499496
20010622,5.397969367748932
20010623,5.397969367748932
20010624,5.397969367748932
20010625,5.37705082552922
20010626,5.442577028635729
20010627,6.031808348338841
20010628,5.990935680832909
20010629,4.638325688020826
20010630,4.638325688020826
20010701,4.638325688020826
20010702,4.574272338996364
20010703,4.711522611073684
20010704,4.676748785572242
20010705,4.626138749566044
20010706,4.690644353590159
20010707,4.690644353590159
20010708,4.690644353590159
20010709,4.75636238687726
20010710,5.399515429138427
20010711,5.4683119702986
20010712,5.4201897250203634
20010713,5.43022241944957
20010714,5.43022241944957
20010715,5.43022241944957
20010716,5.39379538607716
20010717,5.4940434878892255
20010718,5.558062406330241
20010719,5.448974863448161
20010720,5.461113776385158
20010721,5.461113776385158
20010722,5.461113776385158
20010723,5.480284882401943
20010724,5.5476620502903105
20010725,5.6660821051632055
20010726,5.619863322971001
20010727,5.570053868710474
20010728,5.570053868710474
20010729,5.570053868710474
20010730,5.468861122266567
20010731,5.410140612740306
20010801,5.396408892450089
20010802,5.054083025454576
20010803,5.127043984158993
20010804,5.127043984158993
20010805,5.127043984158993
20010806,5.107108275738503
20010807,5.040653660980443
20010808,5.075539390127651
20010809,5.1639194619387405
20010810,5.130347046375407
20010811,5.130347046375407
20010812,5.130347046375407
20010813,5.2125777288587605
20010814,5.193975800254712
20010815,5.241036165497791
20010816,5.190434450885406
20010817,5.245178482342667
20010818,5.245178482342667
20010819,5.245178482342667
20010820,5.238196081494005
20010821,5.183887884804354
20010822,5.129017867653162
20010823,5.153009740335189
20010824,5.353685878898389
20010825,5.353685878898389
20010826,5.353685878898389
20010827,5.353685878898389
20010828,5.207662027237021
20010829,5.180736344926172
20010830,5.243332117730275
20010831,5.06220031862752
20010901,5.06220031862752
20010902,5.06220031862752
20010903,5.0924683041252745
20010904,5.010048755399957
20010905,4.8996525710615835
20010906,5.006411819416166
20010907,5.195159420596481
20010908,5.195159420596481
20010909,5.195159420596481
20010910,5.061648381392657
20010911,5.226346968791786
20010912,5.371109107318766
20010913,5.323729102250309
20010914,5.690476116506187
20010915,5.690476116506187
20010916,5.690476116506187
20010917,6.115976532138852
20010918,6.2604748709316205
20010919,6.32616000870376
20010920,6.448782171133095
20010921,6.672716262503651
20010922,6.672716262503651
20010923,6.672716262503651
20010924,6.614485812955458
20010925,6.56069543760577
20010926,6.206131127155715
20010927,6.019729893732423
20010928,5.698419673142199
20010929,5.698419673142199
20010930,5.698419673142199
20011001,5.778325840959578
20011002,5.56969399463839
20011003,5.547527639456077
20011004,4.635785589295812
20011005,4.64927636068023
20011006,4.64927636068023
20011007,4.64927636068023
20011008,4.714402899846886
20011009,4.705317792411404
20011010,4.737232271453301
20011011,4.665306121772794
20011012,4.693972220277018
20011013,4.693972220277018
20011014,4.693972220277018
20011015,4.7200763076240175
20011016,4.728175162737882
20011017,4.5666571636716835
20011018,4.6073060515021
20011019,4.6303003713015185
20011020,4.6303003713015185
20011021,4.6303003713015185
20011022,4.737348700684536
20011023,4.717668691593597
20011024,4.720532365949404
20011025,4.669933821233168
20011026,4.520737690894535
20011027,4.520737690894535
20011028,4.520737690894535
20011029,4.573104122388067
20011030,4.635018865580488
20011031,4.714916202093815
20011101,4.640233362187998
20011102,4.6458512885691805
20011103,4.6458512885691805
20011104,4.6458512885691805
20011105,4.55996282770732
20011106,4.531867087914627
20011107,4.485117030399037
20011108,4.444165501077386
20011109,4.47604750906883
20011110,4.47604750906883
20011111,4.47604750906883
20011112,4.53559225932297
20011113,4.393624351266096
20011114,4.427605096363597
20011115,4.453148272706381
20011116,4.471753087326859
20011117,4.471753087326859
20011118,4.471753087326859
20011119,4.496110996600453
20011120,4.499258438389093
20011121,4.492078290923142
20011122,4.4653526277447355
20011123,4.504957855600622
20011124,4.504957855600622
20011125,4.504957855600622
20011126,4.524110286144872
20011127,4.568710352435394
20011128,4.533616910138617
20011129,4.509862807708141
20011130,4.4262466140017755
20011201,4.4262466140017755
20011202,4.4262466140017755
20011203,4.428509073359224
20011204,4.438225941128887
20011205,4.436494554573079
20011206,4.3701267622484785
20011207,4.355090628220011
20011208,4.355090628220011
20011209,4.355090628220011
20011210,4.372697254352111
20011211,4.438174295920226
20011212,3.911035595904609
20011213,3.905009388437059
20011214,3.8852454445743856
20011215,3.8852454445743856
20011216,3.8852454445743856
20011217,3.822510987264872
20011218,3.8632958214536437
20011219,3.8784735638154264
20011220,3.8627734725136387
20011221,3.77417513310812
20011222,3.77417513310812
20011223,3.77417513310812
20011224,3.644335529093331
20011225,3.644335529093331
20011226,3.644335529093331
20011227,3.5280774853775574
20011228,3.539820129255351
20011229,3.539820129255351
20011230,3.539820129255351
20011231,3.550207506890319
20020101,3.550207506890319
20020102,3.664674175879854
20020103,3.646263032084691
20020104,3.604282084192304
20020105,3.604282084192304
20020106,3.604282084192304
20020107,3.627520526755428
20020108,3.6192034564840805
20020109,3.470616987501236
20020110,3.4808420922204077
20020111,3.449661610839915
20020112,3.449661610839915
20020113,3.449661610839915
20020114,3.470694021334049
20020115,3.433460074815596
20020116,3.4433198151126376
20020117,3.4726777026773874
20020118,3.4777493262488206
20020119,3.4777493262488206
20020120,3.4777493262488206
20020121,3.490795423605668
20020122,3.538443098137249
20020123,3.493379145768021
20020124,3.5156209123757103
20020125,3.4881999577273293
20020126,3.4881999577273293
20020127,3.4881999577273293
20020128,3.473454657632829
20020129,3.5294715755593855
20020130,3.509823963240971
20020131,3.5146685717221637
20020201,3.529304537374049
20020202,3.529304537374049
20020203,3.529304537374049
20020204,3.563267443966902
20020205,3.6202807487875304
20020206,3.62729874001776
20020207,3.639361089688982
20020208,3.621035742308505
20020209,3.621035742308505
20020210,3.621035742308505
20020211,3.6005034937095535
20020212,3.592464297403864
20020213,3.5795083254834386
20020214,3.584599553439834
20020215,3.5938481473074284
20020216,3.5938481473074284
20020217,3.5938481473074284
20020218,3.8729849646642323
20020219,4.065003089618933
20020220,4.064452700633255
20020221,4.064751670715906
20020222,4.104441057094097
20020223,4.104441057094097
20020224,4.104441057094097
20020225,4.060627851737974
20020226,4.062997057600261
20020227,4.112179469522918
20020228,4.396710572630469
20020301,4.303450569165181
20020302,4.303450569165181
20020303,4.303450569165181
20020304,4.293402459145243
20020305,4.334699297065224
20020306,4.271533640132984
20020307,4.282854947556456
20020308,4.259871552319364
20020309,4.259871552319364
20020310,4.259871552319364
20020311,4.27661600740404
20020312,4.3132056845699545
20020313,4.301609028309658
20020314,4.244615737234646
20020315,4.2800969342912865
20020316,4.2800969342912865
20020317,4.2800969342912865
20020318,4.154659093580285
20020319,4.153893909762091
20020320,4.206381166066543
20020321,4.182369199780052
20020322,3.8321294408629614
20020323,3.8321294408629614
20020324,3.8321294408629614
20020325,3.8843964657789747
20020326,3.9432796650222053
20020327,3.9828752346708542
20020328,3.254515476260155
20020329,3.254515476260155
20020330,3.254515476260155
20020331,3.254515476260155
20020401,3.254515476260155
20020402,3.2842527624014237
20020403,3.2010790415423047
20020404,3.218911829179513
20020405,3.2730607928350346
20020406,3.2730607928350346
20020407,3.2730607928350346
20020408,3.2929602140088607
20020409,3.35462132322014
20020410,3.3625643076206604
20020411,3.3822416983817356
20020412,3.315803607066957
20020413,3.315803607066957
20020414,3.315803607066957
20020415,3.3034673493051843
20020416,3.3070202241064774
20020417,3.343930018150971
20020418,3.4317686434750105
20020419,3.3794423810947865
20020420,3.3794423810947865
20020421,3.3794423810947865
20020422,3.3698016958741004
20020423,3.3819550650076082
20020424,3.396380676044935
20020425,3.4448629021879418
20020426,3.4709796945194635
20020427,3.4709796945194635
20020428,3.4709796945194635
20020429,3.645104783314016
20020430,3.4944966341587507
20020501,3.5074223355506096
20020502,3.411444620816659
20020503,3.0127586249494205
20020504,3.0127586249494205
20020505,3.0127586249494205
20020506,3.0127586249494205
20020507,3.057068951381806
20020508,3.0318843411648486
20020509,2.74592600976454
20020510,2.3685263877596596
20020511,2.3685263877596596
20020512,2.3685263877596596
20020513,3.0061049183475177
20020514,2.9461060728675053
20020515,3.014540714916027
20020516,3.012048555766706
20020517,3.095694048270892
20020518,3.095694048270892
20020519,3.095694048270892
20020520,3.016656335657622
20020521,3.032569426293761
20020522,3.1559199108438643
20020523,3.1268151938745694
20020524,3.1186515272033803
20020525,3.1186515272033803
20020526,3.1186515272033803
20020527,3.1273599070058995
20020528,3.1725843063831114
20020529,3.2098760499519283
20020530,2.8905144265027327
20020531,3.0003218763053177
20020601,3.0003218763053177
20020602,3.0003218763053177
20020603,3.0003218763053177
20020604,3.0003218763053177
20020605,3.0986695386981244
20020606,3.1380346524237606
20020607,3.1200164693005954
20020608,3.1200164693005954
20020609,3.1200164693005954
20020610,3.134146762160313
20020611,3.108018438890675
20020612,3.083166374664436
20020613,3.2200550302756494
20020614,3.779407290311436
20020615,3.779407290311436
20020616,3.779407290311436
20020617,3.861985866653754
20020618,3.8278463733635335
20020619,3.9036629967374368
20020620,3.946156705876502
20020621,4.046038089667268
20020622,4.046038089667268
20020623,4.046038089667268
20020624,4.091522291626717
20020625,4.1549064043567165
20020626,4.122195052653143
20020627,4.1740170094135784
20020628,4.487784160811737
20020629,4.487784160811737
20020630,4.487784160811737
20020701,4.817785007783722
20020702,4.8859339667784045
20020703,4.774078732221364
20020704,4.694895269322784
20020705,4.602556469838389
20020706,4.602556469838389
20020707,4.602556469838389
20020708,4.656396082584235
20020709,4.634885599015509
20020710,4.650674259084393
20020711,5.0597086539056955
20020712,5.168987323266043
20020713,5.168987323266043
20020714,5.168987323266043
20020715,5.430211392086796
20020716,5.977762610949378
20020717,5.371225557961682
20020718,5.0162239295288815
20020719,5.093184821172659
20020720,5.093184821172659
20020721,5.093184821172659
20020722,5.226485917257503
20020723,5.364841129494764
20020724,5.420102920194356
20020725,5.346243727123852
20020726,5.690841730502391
20020727,5.690841730502391
20020728,5.690841730502391
20020729,5.641224700813478
20020730,5.631359220597355
20020731,5.339177477374716
20020801,5.489455571120396
20020802,5.421524712036506
20020803,5.421524712036506
20020804,5.421524712036506
20020805,5.397851026629428
20020806,5.423424434605292
20020807,5.2680762192282335
20020808,5.1377909205594685
20020809,5.118066537435098
20020810,5.118066537435098
20020811,5.118066537435098
20020812,5.224234332405131
20020813,5.2129820314406805
20020814,5.193933490658929
20020815,5.175262347038252
20020816,5.174168934933944
20020817,5.174168934933944
20020818,5.174168934933944
20020819,5.07111134198638
20020820,5.138492051576165
20020821,5.179788772579227
20020822,5.1688847208892925
20020823,5.166176542284842
20020824,5.166176542284842
20020825,5.166176542284842
20020826,5.166176542284842
20020827,5.162766167884556
20020828,5.229348392303483
20020829,5.281525479341913
20020830,5.636831327424032
20020831,5.636831327424032
20020901,5.636831327424032
20020902,5.789652906822054
20020903,5.925767018205704
20020904,5.907688557406757
20020905,6.388030404624772
20020906,5.7471530373779185
20020907,5.7471530373779185
20020908,5.7471530373779185
20020909,5.67096454385318
20020910,5.560627603230089
20020911,5.364886893752049
20020912,5.567259383802396
20020913,5.5889686041278015
20020914,5.5889686041278015
20020915,5.5889686041278015
20020916,5.501728261240424
20020917,5.658919240422345
20020918,5.676935825374632
20020919,5.742963069451379
20020920,5.593106413352861
20020921,5.593106413352861
20020922,5.593106413352861
20020923,5.666986007816698
20020924,5.809760387434323
20020925,6.216480549694249
20020926,6.18154629409244
20020927,6.246476650956646
20020928,6.246476650956646
20020929,6.246476650956646
20020930,7.170690820964946
20021001,7.001227636235609
20021002,7.002308725436143
20021003,7.068372732280581
20021004,7.134646139512393
20021005,7.134646139512393
20021006,7.134646139512393
20021007,7.247163005915351
20021008,7.304095389292042
20021009,7.334423147868156
20021010,7.324938210410195
20021011,7.35219054433131
20021012,7.35219054433131
20021013,7.35219054433131
20021014,7.388832218197621
20021015,7.19312065676698
20021016,7.218230736922854
20021017,7.001629376712682
20021018,7.019161138883604
20021019,7.019161138883604
20021020,7.019161138883604
20021021,7.036462623533495
20021022,7.032457081853837
20021023,7.181675016773913
20021024,7.151913774371866
20021025,7.060012765023047
20021026,7.060012765023047
20021027,7.060012765023047
20021028,7.14261938106158
20021029,7.206750605760521
20021030,7.1254364656045714
20021031,6.889400220513998
20021101,7.037939466248133
20021102,7.037939466248133
20021103,7.037939466248133
20021104,7.05731570845948
20021105,7.086488310801379
20021106,7.2190196652815315
20021107,5.872582782478232
20021108,5.817406312487623
20021109,5.817406312487623
20021110,5.817406312487623
20021111,5.554985092220969
20021112,5.12247824525341
20021113,5.222996982686725
20021114,5.135481473459627
20021115,5.150849519355898
20021116,5.150849519355898
20021117,5.150849519355898
20021118,5.340731340028362
20021119,5.24879436412043
20021120,5.262641026261386
20021121,5.200642313779577
20021122,5.220381864964009
20021123,5.220381864964009
20021124,5.220381864964009
20021125,5.287906789618922
20021126,5.374272082800898
20021127,5.351836796556208
20021128,5.292904207768346
20021129,5.38572746291773
20021130,5.38572746291773
20021201,5.38572746291773
20021202,5.3936394038451265
20021203,5.420969402462222
20021204,5.498281924611792
20021205,5.5393773291523924
20021206,5.653168723325411
20021207,5.653168723325411
20021208,5.653168723325411
20021209,5.600058422103535
20021210,5.6063288272866085
20021211,5.542316761330159
20021212,6.333145895504029
20021213,6.6082324450484
20021214,6.6082324450484
20021215,6.6082324450484
20021216,6.758019486543504
20021217,7.233644279607596
20021218,7.230303769537615
20021219,7.170042127763948
20021220,7.1554729335180225
20021221,7.1554729335180225
20021222,7.1554729335180225
20021223,7.193861854775484
20021224,7.243574175948096
20021225,7.243574175948096
20021226,7.243574175948096
20021227,7.456167891052519
20021228,7.456167891052519
20021229,7.456167891052519
20021230,7.433681317261661
20021231,7.346341317816991
20030101,7.346341317816991
20030102,7.22126293499482
20030103,7.258259923238409
20030104,7.258259923238409
20030105,7.258259923238409
20030106,7.340242243432706
20030107,7.318647071918091
20030108,7.619039465027828
20030109,8.283105240305401
20030110,8.325389126452437
20030111,8.325389126452437
20030112,8.325389126452437
20030113,8.458668871096348
20030114,8.2446266870906
20030115,8.35643958752838
20030116,8.256057012622582
20030117,8.365732222265418
20030118,8.365732222265418
20030119,8.365732222265418
20030120,8.42923770262408
20030121,8.450513711401387
20030122,8.548617147515966
20030123,8.666683508886868
20030124,8.699698968557142
20030125,8.699698968557142
20030126,8.699698968557142
20030127,8.786942716134913
20030128,8.722420157398181
20030129,8.752976159445165
20030130,8.516364161654645
20030131,8.775545650391319
20030201,8.775545650391319
20030202,8.775545650391319
20030203,8.757387404008924
20030204,8.864116348436228
20030205,8.67789210767976
20030206,8.407128419020342
20030207,8.513469952772928
20030208,8.513469952772928
20030209,8.513469952772928
20030210,7.748843208137811
20030211,7.861234063032592
20030212,7.874142454245312
20030213,7.9898180925728575
20030214,8.037117228147835
20030215,8.037117228147835
20030216,8.037117228147835
20030217,7.6805695065589035
20030218,7.672239878171846
20030219,7.699589251461509
20030220,7.746360682606312
20030221,7.761469619493356
20030222,7.761469619493356
20030223,7.761469619493356
20030224,7.791749422819001
20030225,7.924962466624324
20030226,7.925793191474338
20030227,7.884584258410898
20030228,7.6718108806008996
20030301,7.6718108806008996
20030302,7.6718108806008996
20030303,7.765294486089796
20030304,7.763400337654119
20030305,7.675856758430387
20030306,7.711005741351501
20030307,7.718628461241554
20030308,7.718628461241554
20030309,7.718628461241554
20030310,7.7370892183582916
20030311,7.694592852851309
20030312,7.654113457349859
20030313,7.5268885464700634
20030314,7.593577346457712
20030315,7.593577346457712
20030316,7.593577346457712
20030317,7.548514708320956
20030318,7.6106885731037055
20030319,7.560461338319241
20030320,7.552202531424939
20030321,7.408099351611432
20030322,7.408099351611432
20030323,7.408099351611432
20030324,7.510162232361034
20030325,7.248606866780758
20030326,7.26576205470466
20030327,7.367404706177703
20030328,7.351138674583685
20030329,7.351138674583685
20030330,7.351138674583685
20030331,7.429677122725495
20030401,7.428056856567299
20030402,7.34656849756225
20030403,7.286884468135223
20030404,7.385924472913756
20030405,7.385924472913756
20030406,7.385924472913756
20030407,7.283524187469523
20030408,7.328875976719079
20030409,7.264715846375614
20030410,7.250180898132314
20030411,7.155904510697518
20030412,7.155904510697518
20030413,7.155904510697518
20030414,7.147165104677338
20030415,7.17108948933018
20030416,7.29642455974236
20030417,7.2401259679181855
20030418,7.2401259679181855
20030419,7.2401259679181855
20030420,7.2401259679181855
20030421,7.2401259679181855
20030422,6.986985145043492
20030423,6.8959712291956645
20030424,6.90136223596781
20030425,6.906980137574069
20030426,6.906980137574069
20030427,6.906980137574069
20030428,6.743954692132851
20030429,6.344104372956434
20030430,8.513332683722414
20030501,8.481885251483193
20030502,8.559793386576692
20030503,8.559793386576692
20030504,8.559793386576692
20030505,8.559793386576692
20030506,8.66886796088526
20030507,8.692315166460201
20030508,8.84351342836538
20030509,8.584297876979301
20030510,8.584297876979301
20030511,8.584297876979301
20030512,8.56244454146533
20030513,8.501725861405681
20030514,8.355813701920136
20030515,8.089834586627562
20030516,8.258742992875847
20030517,8.258742992875847
20030518,8.258742992875847
20030519,8.267858021590074
20030520,8.304801988005144
20030521,8.857374619007713
20030522,8.857165401512274
20030523,9.110662348135003
20030524,9.110662348135003
20030525,9.110662348135003
20030526,9.110662348135003
20030527,9.047117983312026
20030528,8.84751101854992
20030529,8.780996583791548
20030530,5.5878463929458295
20030531,5.5878463929458295
20030601,5.5878463929458295
20030602,5.5523040718161685
20030603,5.61463593435268
20030604,5.510931802207514
20030605,5.441659048526241
20030606,5.157936258371692
20030607,5.157936258371692
20030608,5.157936258371692
20030609,5.242095676387143
20030610,5.271033213774421
20030611,5.194135826165702
20030612,5.153368802640191
20030613,5.228477527099015
20030614,5.228477527099015
20030615,5.228477527099015
20030616,5.083708823410289
20030617,5.063422061340687
20030618,4.969000832769857
20030619,4.980448711966076
20030620,4.945643736395029
20030621,4.945643736395029
20030622,4.945643736395029
20030623,4.907535114164222
20030624,4.961086784410281
20030625,4.9114126534962335
20030626,4.91889054293139
20030627,4.937839528991494
20030628,4.937839528991494
20030629,4.937839528991494
20030630,4.11895658005267
20030701,4.126572607384294
20030702,4.074168003884609
20030703,3.9637909611343507
20030704,4.018398440217703
20030705,4.018398440217703
20030706,4.018398440217703
20030707,4.020827181539593
20030708,4.070530169114443
20030709,4.0991122666981665
20030710,4.077944656848496
20030711,3.980022334004495
20030712,3.980022334004495
20030713,3.980022334004495
20030714,3.9730821404806402
20030715,3.950975171488792
20030716,3.9940585135675315
20030717,4.06863630122847
20030718,4.151075274583672
20030719,4.151075274583672
20030720,4.151075274583672
20030721,4.1031762631505355
20030722,3.9869730318920973
20030723,4.040144616255411
20030724,3.9608682896116356
20030725,3.99664267324264
20030726,3.99664267324264
20030727,3.99664267324264
20030728,3.9892242457489897
20030729,4.0509714867945705
20030730,4.383033357208486
20030731,3.4268959909213716
20030801,3.399257861812974
20030802,3.399257861812974
20030803,3.399257861812974
20030804,3.4308661760193053
20030805,3.447668487588408
20030806,3.466943841496318
20030807,3.42049119064685
20030808,3.4414265289687913
20030809,3.4414265289687913
20030810,3.4414265289687913
20030811,3.478490290317509
20030812,3.4325851052248098
20030813,3.4475816779415327
20030814,3.320072401281795
20030815,3.353464689054996
20030816,3.353464689054996
20030817,3.353464689054996
20030818,3.313333818241699
20030819,3.357616860707679
20030820,3.319898424003209
20030821,3.276212014361799
20030822,2.752130653186933
20030823,2.752130653186933
20030824,2.752130653186933
20030825,2.752130653186933
20030826,2.7529619565118995
20030827,2.781196538537506
20030828,2.7362529104252493
20030829,3.172055485270122
20030830,3.172055485270122
20030831,3.172055485270122
20030901,3.1895299352867084
20030902,3.0666305157359006
20030903,2.8900906562162603
20030904,2.9334444759866605
20030905,2.9653801105469384
20030906,2.9653801105469384
20030907,2.9653801105469384
20030908,2.9807609666315074
20030909,3.048448640895733
20030910,3.0792930894854402
20030911,3.0981000946259374
20030912,3.0605612040624584
20030913,3.0605612040624584
20030914,3.0605612040624584
20030915,3.0462959488713035
20030916,3.0670133029234186
20030917,3.059688087441735
20030918,2.958531104577527
20030919,2.926276272566503
20030920,2.926276272566503
20030921,2.926276272566503
20030922,2.9674777788124964
20030923,2.9138078401288667
20030924,2.91357709777231
20030925,2.9410981118291244
20030926,3.0028118706464553
20030927,3.0028118706464553
20030928,3.0028118706464553
20030929,3.0718559863657315
20030930,2.6664644008655976
20031001,2.8130867190008257
20031002,2.7992790246048163
20031003,2.7753053486334145
20031004,2.7753053486334145
20031005,2.7753053486334145
20031006,2.794758644916966
20031007,2.826016590505875
20031008,2.3944167198803283
20031009,2.3490625299746504
20031010,2.3833834188396263
20031011,2.3833834188396263
20031012,2.3833834188396263
20031013,2.3703675392272774
20031014,2.387571031886919
20031015,2.466552177501654
20031016,2.426610715386574
20031017,2.494722778061757
20031018,2.494722778061757
20031019,2.494722778061757
20031020,2.4726036879304756
20031021,2.448747846738892
20031022,2.451522734907327
20031023,2.4341832375349024
20031024,2.424401368065012
20031025,2.424401368065012
20031026,2.424401368065012
20031027,2.417308813131504
20031028,2.409729317321483
20031029,2.3576007563697723
20031030,2.371307267903183
20031031,2.350372499624939
20031101,2.350372499624939
20031102,2.350372499624939
20031103,2.3347945076380787
20031104,2.364323457367833
20031105,2.379572502244924
20031106,2.3873173123600755
20031107,2.4135073791352615
20031108,2.4135073791352615
20031109,2.4135073791352615
20031110,2.3973349156781216
20031111,2.4369993158701706
20031112,2.4554010275040423
20031113,2.4486084759546864
20031114,2.479004918129741
20031115,2.479004918129741
20031116,2.479004918129741
20031117,2.497016085584656
20031118,2.5545903945287423
20031119,2.5233543430828194
20031120,2.540732611120604
20031121,2.4953672978695938
20031122,2.4953672978695938
20031123,2.4953672978695938
20031124,2.4701198516864684
20031125,2.461849150038258
20031126,2.470833643621841
20031127,2.477707411708652
20031128,1.6174492376117748
20031129,1.6174492376117748
20031130,1.6174492376117748
20031201,1.6014837450665218
20031202,1.611470138199818
20031203,1.619135817035457
20031204,1.5990726118116378
20031205,1.6005597084018408
20031206,1.6005597084018408
20031207,1.6005597084018408
20031208,1.5941716235414929
20031209,1.5556760789983086
20031210,1.3642726674330858
20031211,1.3779991686942183
20031212,1.3684678776104497
20031213,1.3684678776104497
20031214,1.3684678776104497
20031215,1.4263277978405442
20031216,1.4630059330045244
20031217,1.4535659961838985
20031218,1.430674209681908
20031219,1.427684025153043
20031220,1.427684025153043
20031221,1.427684025153043
20031222,1.4441150635470796
20031223,1.4423603242213963
20031224,1.4471485731208356
20031225,1.4471485731208356
20031226,1.4471485731208356
20031227,1.4471485731208356
20031228,1.4471485731208356
20031229,1.4250103349390262
20031230,1.4237279303336217
20031231,1.4693626661182848
20040101,1.4693626661182848
20040102,1.472705005297643
20040103,1.472705005297643
20040104,1.472705005297643
20040105,1.473462169652028
20040106,1.447501817512111
20040107,1.4345637877288195
20040108,1.4176545415367474
20040109,1.429136768290453
20040110,1.429136768290453
20040111,1.429136768290453
20040112,1.3660539930090323
20040113,1.375930761700226
20040114,1.3468213111403426
20040115,1.3541140734999133
20040116,1.3367439083717583
20040117,1.3367439083717583
20040118,1.3367439083717583
20040119,1.3342497809582319
20040120,1.3364581629588408
20040121,1.3858584316043447
20040122,1.315429077480016
20040123,1.3118131628028893
20040124,1.3118131628028893
20040125,1.3118131628028893
20040126,1.3085794429342688
20040127,1.2992389172385668
20040128,1.2625167944144726
20040129,1.2877900180801942
20040130,1.0051022659338316
20040131,1.0051022659338316
20040201,1.0051022659338316
20040202,1.0026062770689308
20040203,1.0126868043705044
20040204,0.9958833770723082
20040205,1.0216579341171117
20040206,1.0084677233124377
20040207,1.0084677233124377
20040208,1.0084677233124377
20040209,0.9962348770065363
20040210,0.9865721826490766
20040211,1.0105720633892756
20040212,0.9893360766450705
20040213,0.9799158711662315
20040214,0.9799158711662315
20040215,0.9799158711662315
20040216,0.9807758646296337
20040217,0.9772816305130577
20040218,0.9714890170322134
20040219,0.960796131535995
20040220,1.0217727619811297
20040221,1.0217727619811297
20040222,1.0217727619811297
20040223,1.023119492563011
20040224,1.017523303392422
20040225,0.993907286811227
20040226,0.9895807337143998
20040227,0.762682234365202
20040228,0.762682234365202
20040229,0.762682234365202
20040301,0.7614262652616292
20040302,0.7613582643127816
20040303,0.777651028014087
20040304,0.7698057892030221
20040305,0.766738344702725
20040306,0.766738344702725
20040307,0.766738344702725
20040308,0.7628123895465853
20040309,0.7637134755015875
20040310,0.7779830428578093
20040311,0.8180030659543296
20040312,0.78595061487106
20040313,0.78595061487106
20040314,0.78595061487106
20040315,0.8409621596712986
20040316,0.8292933444853887
20040317,0.8329771223286248
20040318,0.843708164995152
20040319,0.837755807409319
20040320,0.837755807409319
20040321,0.837755807409319
20040322,0.8173153756358221
20040323,0.8141427163844264
20040324,0.7588384956435364
20040325,0.7673367639513151
20040326,0.7701073031570665
20040327,0.7701073031570665
20040328,0.7701073031570665
20040329,0.7601533109773246
20040330,0.7547312410244843
20040331,0.7122972721260264
20040401,0.6799701396621962
20040402,0.6808744917048019
20040403,0.6808744917048019
20040404,0.6808744917048019
20040405,0.6825556161789701
20040406,0.7101136581376348
20040407,0.7234792162641454
20040408,0.6797223525548935
20040409,0.6797223525548935
20040410,0.6797223525548935
20040411,0.6797223525548935
20040412,0.6797223525548935
