Date,Southside Bancshares Inc
20040327,84.97055742546848
20040328,84.97055742546848
20040329,86.98928991277957
20040330,87.56039510944062
20040331,88.21187511310967
20040401,88.67184078038274
20040402,87.14435787182383
20040403,87.14435787182383
20040404,87.14435787182383
20040405,90.15967583877203
20040406,91.53940963398708
20040407,89.80768010252011
20040408,92.22560093728616
20040409,92.22560093728616
20040410,92.22560093728616
20040411,92.22560093728616
20040412,94.85778735945813
20040413,94.0557501637348
20040414,92.76103271914084
20040415,147.52101956413637
20040416,149.03154719724722
20040417,149.03154719724722
20040418,149.03154719724722
20040419,147.21726575997113
20040420,152.1818791954313
20040421,145.57302678096212
20040422,145.01605116876289
20040423,144.84324946491196
20040424,144.84324946491196
20040425,144.84324946491196
20040426,148.93842876627025
20040427,149.64903457543898
20040428,155.57503617725274
20040429,154.6959371439653
20040430,161.91925444413766
20040501,164.13439696091623
20040502,164.13439696091623
20040503,158.48410679043747
20040504,163.14843806483114
20040505,163.71811001207104
20040506,168.91322608749172
20040507,167.77359368160265
20040508,167.77359368160265
20040509,167.77359368160265
20040510,167.94900557974572
20040511,165.04542329860823
20040512,162.691943132779
20040513,170.04367492430694
20040514,165.7776654386077
20040515,165.7776654386077
20040516,165.7776654386077
20040517,167.7318145344115
20040518,168.81555699526027
20040519,172.6647958899818
20040520,172.53181642577397
20040521,177.54931510000748
20040522,177.54931510000748
20040523,177.54931510000748
20040524,176.92110635656624
20040525,176.93706059710874
20040526,179.0426497746021
20040527,180.4536931311052
20040528,181.06455815141933
20040529,181.06455815141933
20040530,181.06455815141933
20040531,181.06455815141933
20040601,184.1132274768396
20040602,182.10653294058164
20040603,184.5304726854015
20040604,182.59312904858976
20040605,182.59312904858976
20040606,182.59312904858976
20040607,182.9431810215693
20040608,182.9083220482864
20040609,185.4687078822934
20040610,185.0831920288708
20040611,185.0831920288708
20040612,185.0831920288708
20040613,185.0831920288708
20040614,192.8671229968031
20040615,193.04823112154412
20040616,192.21667427878387
20040617,192.08044813927864
20040618,186.7968795430237
20040619,186.7968795430237
20040620,186.7968795430237
20040621,185.44257723826766
20040622,170.3954804313768
20040623,172.5533014049691
20040624,177.6615771261317
20040625,168.5809124497066
20040626,168.5809124497066
20040627,168.5809124497066
20040628,174.45428683834217
20040629,167.3875071697018
20040630,168.11544473777604
20040701,176.1888253164472
20040702,172.23304049909044
20040703,172.23304049909044
20040704,172.23304049909044
20040705,172.23304049909044
20040706,179.41094821462093
20040707,170.75302149001544
20040708,177.90650391806642
20040709,181.39908847356838
20040710,181.39908847356838
20040711,181.39908847356838
20040712,183.12758502494663
20040713,177.08099600535508
20040714,183.8444634944162
20040715,181.90431367813676
20040716,188.45341742487489
20040717,188.45341742487489
20040718,188.45341742487489
20040719,191.52628369120725
20040720,191.5929400741664
20040721,199.3262634022909
20040722,201.2902340432093
20040723,203.67273786051175
20040724,203.67273786051175
20040725,203.67273786051175
20040726,206.62696987454157
20040727,196.62822103972982
20040728,195.64382596044808
20040729,195.30732816604893
20040730,198.5776303583451
20040731,198.5776303583451
20040801,201.49302794116724
20040802,197.9628605523211
20040803,206.9102775199795
20040804,211.0297060515738
20040805,216.11469710350107
20040806,216.2026711033125
20040807,216.2026711033125
20040808,216.2026711033125
20040809,219.96754138930072
20040810,209.5889374320617
20040811,216.73587999447415
20040812,214.37203170877882
20040813,216.63763360071482
20040814,216.63763360071482
20040815,216.63763360071482
20040816,213.8185943488727
20040817,212.8596629314034
20040818,213.13739686568837
20040819,209.2575228430689
20040820,208.04387180712686
20040821,208.04387180712686
20040822,208.04387180712686
20040823,214.77487990770817
20040824,212.5376853103535
20040825,207.83001595381526
20040826,211.14210579190072
20040827,208.49082744860476
20040828,208.49082744860476
20040829,208.49082744860476
20040830,206.10579660954116
20040831,215.07339461876361
20040901,211.34624191564401
20040902,205.31858006038587
20040903,199.88220621490427
20040904,199.88220621490427
20040905,199.88220621490427
20040906,199.88220621490427
20040907,204.32622319089515
20040908,209.3547272077151
20040909,199.5060609535365
20040910,206.19190060866123
20040911,206.19190060866123
20040912,206.19190060866123
20040913,202.57330045152202
20040914,202.14854140602563
20040915,202.20594658777225
20040916,201.40428558042385
20040917,200.32149492194634
20040918,200.32149492194634
20040919,200.32149492194634
20040920,202.60153758627803
20040921,201.30357657396956
20040922,205.17331138723796
20040923,210.4587290452361
20040924,213.5294200788144
20040925,213.5294200788144
20040926,213.5294200788144
20040927,226.8570064925399
20040928,219.35581335638454
20040929,219.44703472956303
20040930,225.99126343656621
20041001,218.8171286355178
20041002,218.8171286355178
20041003,218.8171286355178
20041004,226.9291246785986
20041005,229.49666347360076
20041006,218.70068499083996
20041007,226.17763997502217
20041008,233.6585535871057
20041009,233.6585535871057
20041010,233.6585535871057
20041011,231.68365029140472
20041012,235.27267396203547
20041013,233.57041803426233
20041014,240.83899096862382
20041015,238.97388558900812
20041016,238.97388558900812
20041017,238.97388558900812
20041018,244.8491744745404
20041019,246.42917141198532
20041020,231.69563503308459
20041021,243.82301389354222
20041022,255.24547005059927
20041023,255.24547005059927
20041024,255.24547005059927
20041025,250.26373721320584
20041026,251.03498223618223
20041027,246.01976992000553
20041028,245.5172732303438
20041029,255.71736411475916
20041030,255.71736411475916
20041031,255.71736411475916
20041101,264.50420845618476
20041102,265.47885294154145
20041103,257.1578981991109
20041104,263.58057935657047
20041105,261.5522047330784
20041106,261.5522047330784
20041107,261.5522047330784
20041108,263.6686859636947
20041109,264.6452924844124
20041110,259.40444061229323
20041111,244.868456672436
20041112,241.2541873602357
20041113,241.2541873602357
20041114,241.2541873602357
20041115,248.44572800817866
20041116,257.4247470817809
20041117,243.33467598698428
20041118,243.3834955622675
20041119,241.19893088056483
20041120,241.19893088056483
20041121,241.19893088056483
20041122,238.32018896912683
20041123,229.81717771793393
20041124,222.89832697535905
20041125,222.89832697535905
20041126,217.18354341808288
20041127,217.18354341808288
20041128,217.18354341808288
20041129,209.88332211205136
20041130,214.1530730753007
20041201,204.4503514145575
20041202,214.10240958506594
20041203,222.02046272751465
20041204,222.02046272751465
20041205,222.02046272751465
20041206,239.18961740449083
20041207,260.20651073797404
20041208,245.0575798687055
20041209,241.47755974425232
20041210,242.25702308543305
20041211,242.25702308543305
20041212,242.25702308543305
20041213,238.3904921960863
20041214,238.6044194070053
20041215,245.10099554901367
20041216,253.56404063724253
20041217,256.7335121077187
20041218,256.7335121077187
20041219,256.7335121077187
20041220,263.0926853071837
20041221,258.24656152049397
20041222,263.20244840937033
20041223,263.5063622171098
20041224,263.5063622171098
20041225,263.5063622171098
20041226,263.5063622171098
20041227,267.5237210255527
20041228,269.79138855834697
20041229,272.3255189796555
20041230,274.6765007089253
20041231,282.4656177520591
20050101,287.1009433001699
20050102,287.1009433001699
20050103,290.8682067904142
20050104,283.18100146602256
20050105,282.96277740681785
20050106,279.08657794118534
20050107,273.8130242804009
20050108,273.8130242804009
20050109,273.8130242804009
20050110,279.2364729089253
20050111,279.93889340600794
20050112,277.39256699903757
20050113,281.78488635984286
20050114,282.07589542006286
20050115,282.07589542006286
20050116,282.07589542006286
20050117,282.07589542006286
20050118,279.4299393597157
20050119,275.6601662694392
20050120,285.8652989719524
20050121,294.7262275460338
20050122,294.7262275460338
20050123,294.7262275460338
20050124,287.6430175937021
20050125,296.0268915541586
20050126,283.4765802890336
20050127,299.46815606261134
20050128,316.62630794567747
20050129,316.62630794567747
20050130,316.62630794567747
20050131,284.71087348954757
20050201,291.6478225142741
20050202,282.34809002666697
20050203,288.89164063310693
20050204,289.1254211556098
20050205,289.1254211556098
20050206,289.1254211556098
20050207,289.4696155838987
20050208,288.20684753736543
20050209,298.986531973091
20050210,290.83338450156646
20050211,281.8701019597991
20050212,281.8701019597991
20050213,281.8701019597991
20050214,284.37414727341377
20050215,293.496561655831
20050216,290.9554887508476
20050217,291.31157012257523
20050218,291.08352312183354
20050219,291.08352312183354
20050220,291.08352312183354
20050221,291.08352312183354
20050222,292.28897904222106
20050223,294.6303808907868
20050224,294.9457703170944
20050225,282.86461947048895
20050226,282.86461947048895
20050227,282.86461947048895
20050228,287.7261752346539
20050301,294.1834543893905
20050302,297.8550139456675
20050303,291.7998531190493
20050304,286.3254831490205
20050305,286.3254831490205
20050306,286.3254831490205
20050307,301.6556857433304
20050308,299.9082233098957
20050309,310.4029970619074
20050310,303.2447860558354
20050311,306.51135323088016
20050312,306.51135323088016
20050313,306.51135323088016
20050314,299.5549347621866
20050315,311.33335018685017
20050316,309.3651284297192
20050317,304.7915985489413
20050318,312.142393966362
20050319,312.142393966362
20050320,312.142393966362
20050321,323.5376089984413
20050322,334.0786318651553
20050323,336.21269640425135
20050324,337.5618051643008
20050325,337.5618051643008
20050326,337.5618051643008
20050327,337.5618051643008
20050328,327.4144815444009
20050329,322.14929497671955
20050330,306.6851870093369
20050331,312.0655927636852
20050401,324.53919854033177
20050402,324.53919854033177
20050403,324.53919854033177
20050404,327.3294698115018
20050405,329.3916247072302
20050406,317.8521699714261
20050407,308.33404116502527
20050408,318.45811040640865
20050409,318.45811040640865
20050410,318.45811040640865
20050411,319.2607489151153
20050412,304.2848401888771
20050413,311.1142383045296
20050414,323.6625803714132
20050415,336.6201098239399
20050416,336.6201098239399
20050417,336.6201098239399
20050418,326.61337862658206
20050419,319.94943745269205
20050420,333.27831174773866
20050421,319.13683702663974
20050422,314.6327866459882
20050423,314.6327866459882
20050424,314.6327866459882
20050425,316.83313923470985
20050426,341.3784240914134
20050427,347.1011605463361
20050428,353.747882212607
20050429,24.75137860248918
20050430,24.75137860248918
20050501,25.199852751132227
20050502,24.09900615088206
20050503,25.986224958114516
20050504,21.434418473587822
20050505,21.666525139913652
20050506,22.66869271728561
20050507,22.66869271728561
20050508,22.66869271728561
20050509,23.749072114699974
20050510,26.02691840603421
20050511,26.84712192140222
20050512,27.705995236850953
20050513,27.131736741339324
20050514,27.131736741339324
20050515,27.131736741339324
20050516,25.34104770626974
20050517,25.232903654510782
20050518,23.988225250971087
20050519,24.10669120330176
20050520,25.203974002504136
20050521,25.203974002504136
20050522,25.203974002504136
20050523,24.575560702288545
20050524,24.097458793014724
20050525,24.686108383003685
20050526,23.54344827253763
20050527,23.58080342302692
20050528,23.58080342302692
20050529,23.58080342302692
20050530,23.58080342302692
20050531,24.259635623905908
20050601,23.919778474296674
20050602,23.349082510212746
20050603,22.985442861422868
20050604,22.985442861422868
20050605,22.985442861422868
20050606,23.04779243181665
20050607,21.735298597110603
20050608,23.055091449896487
20050609,21.46620811864833
20050610,22.282844273877334
20050611,22.282844273877334
20050612,22.282844273877334
20050613,24.18466744651463
20050614,24.19639838518829
20050615,23.337808538391233
20050616,22.03652888430063
20050617,22.466829807055454
20050618,22.466829807055454
20050619,22.466829807055454
20050620,22.826669732323754
20050621,22.145455782773645
20050622,19.77203285476859
20050623,21.57922728760388
20050624,22.509081380942213
20050625,22.509081380942213
20050626,22.509081380942213
20050627,22.430511175067178
20050628,20.209981802300213
20050629,18.52745889551531
20050630,18.48200030288521
20050701,18.833767654257045
20050702,18.833767654257045
20050703,18.833767654257045
20050704,18.833767654257045
20050705,16.797289476672123
20050706,18.53065015761701
20050707,17.740719506246542
20050708,16.697643747949524
20050709,16.697643747949524
20050710,16.697643747949524
20050711,15.146916564639982
20050712,15.264334232492288
20050713,15.566631399459016
20050714,16.942208642767877
20050715,18.122046569522443
20050716,18.122046569522443
20050717,18.122046569522443
20050718,19.679344940191772
20050719,17.61388095404083
20050720,17.01773627984742
20050721,18.46602035412507
20050722,17.686670665741676
20050723,17.686670665741676
20050724,17.686670665741676
20050725,18.220371130210772
20050726,17.666798521359308
20050727,17.70571595656605
20050728,17.682790440004798
20050729,17.560013637156036
20050730,17.560013637156036
20050731,17.560013637156036
20050801,16.614426007161427
20050802,18.348921205234458
20050803,19.29849533015242
20050804,21.30102468928444
20050805,22.899004753622858
20050806,22.899004753622858
20050807,22.899004753622858
20050808,23.23551871543532
20050809,22.68366304131671
20050810,21.86038621249491
20050811,20.98246138919237
20050812,20.654544779759814
20050813,20.654544779759814
20050814,20.654544779759814
20050815,21.173433605992713
20050816,22.331496843540915
20050817,22.518592710662112
20050818,22.865625368232855
20050819,23.38500661244268
20050820,23.38500661244268
20050821,23.38500661244268
20050822,21.8748096653063
20050823,21.735073929398165
20050824,20.782726985099163
20050825,19.32759897036717
20050826,21.383038376740657
20050827,21.383038376740657
20050828,21.383038376740657
20050829,20.398778149847548
20050830,21.144257127087922
20050831,19.596113289057044
20050901,18.84463214055335
20050902,18.96183954314471
20050903,18.96183954314471
20050904,18.96183954314471
20050905,18.96183954314471
20050906,17.36522596729632
20050907,18.182481429221646
20050908,18.981155568272545
20050909,19.088870775213625
20050910,19.088870775213625
20050911,19.088870775213625
20050912,18.71864132988681
20050913,19.426948760307205
20050914,21.779251684899556
20050915,22.334182667753936
20050916,20.880270535319397
20050917,20.880270535319397
20050918,20.880270535319397
20050919,21.127323103621578
20050920,21.7218176220005
20050921,22.854242367684893
20050922,21.863221399113954
20050923,20.50337121298606
20050924,20.50337121298606
20050925,20.50337121298606
20050926,19.069106728281053
20050927,18.779559950247172
20050928,21.254569155015524
20050929,21.172359110373026
20050930,22.892368131834022
20051001,23.349758386932326
20051002,23.349758386932326
20051003,23.512815593175173
20051004,24.832163468066835
20051005,26.93041671513533
20051006,26.392813203098623
20051007,26.066877297132056
20051008,26.066877297132056
20051009,26.066877297132056
20051010,27.447655618962862
20051011,27.700053866736063
20051012,28.843296765379897
20051013,27.202610138193865
20051014,24.11944234912638
20051015,24.11944234912638
20051016,24.11944234912638
20051017,24.679175598663722
20051018,25.50272317946346
20051019,23.972099265702564
20051020,23.84401457840519
20051021,22.32635784171334
20051022,22.32635784171334
20051023,22.32635784171334
20051024,19.95902767109512
20051025,20.280443723457477
20051026,20.827587491022502
20051027,22.44267514285068
20051028,22.703629965413224
20051029,22.703629965413224
20051030,22.703629965413224
20051031,18.626855238608524
20051101,18.912412221737227
20051102,21.152697514032546
20051103,20.012782744120074
20051104,19.88483523883826
20051105,19.88483523883826
20051106,19.88483523883826
20051107,20.118613375453624
20051108,19.71645732077862
20051109,19.22433180439258
20051110,18.657138528687735
20051111,17.884968786598456
20051112,17.884968786598456
20051113,17.884968786598456
20051114,18.524640044101496
20051115,17.92608395325051
20051116,18.308718434241573
20051117,17.54209210370712
20051118,17.80849353901645
20051119,17.80849353901645
20051120,17.80849353901645
20051121,17.630497214563214
20051122,17.599514687608163
20051123,17.675003793717355
20051124,17.675003793717355
20051125,18.08440009737916
20051126,18.08440009737916
20051127,18.08440009737916
20051128,17.436119900663527
20051129,17.349654291684264
20051130,16.273646007578463
20051201,14.444325843820595
20051202,13.771689659262929
20051203,13.771689659262929
20051204,13.771689659262929
20051205,14.085877818166875
20051206,13.693907790127353
20051207,15.144877713402735
20051208,15.736074226451722
20051209,15.843751288684134
20051210,15.843751288684134
20051211,15.843751288684134
20051212,15.575941519980331
20051213,15.201149983820502
20051214,14.809813914256477
20051215,14.390509331900583
20051216,14.680237507026252
20051217,14.680237507026252
20051218,14.680237507026252
20051219,15.784261074449732
20051220,14.603002591007147
20051221,15.244775548387043
20051222,14.395109065435344
20051223,14.049567054821932
20051224,14.049567054821932
20051225,14.049567054821932
20051226,14.049567054821932
20051227,15.222817471925525
20051228,14.605426149877339
20051229,14.204277061024898
20051230,12.746658437014922
20051231,12.746658437014922
20060101,13.015279212130844
20060102,13.015279212130844
20060103,12.556618998355814
20060104,12.64846958503938
20060105,12.051545803270281
20060106,11.37276747316784
20060107,11.37276747316784
20060108,11.37276747316784
20060109,10.806437597814375
20060110,9.403876926536501
20060111,10.027984963561098
20060112,10.238712050082245
20060113,10.384860974856172
20060114,10.384860974856172
20060115,10.384860974856172
20060116,10.384860974856172
20060117,10.248258488599557
20060118,9.956227251425775
20060119,10.25309183636706
20060120,11.700459782160097
20060121,11.700459782160097
20060122,11.700459782160097
20060123,11.10556319458149
20060124,10.9622530300013
20060125,11.467756662033445
20060126,10.462827825091077
20060127,10.235037107412975
20060128,10.235037107412975
20060129,10.235037107412975
20060130,11.235064722012298
20060131,10.748078780898885
20060201,10.497072838954779
20060202,12.088073931996856
20060203,12.83841693061045
20060204,12.83841693061045
20060205,12.83841693061045
20060206,12.670032473908849
20060207,12.67116416549669
20060208,12.595349513859007
20060209,11.671399370517651
20060210,12.758907599179746
20060211,12.758907599179746
20060212,12.758907599179746
20060213,12.312275606114877
20060214,11.887612746596739
20060215,10.882407277739677
20060216,10.757056859761592
20060217,11.760703677972206
20060218,11.760703677972206
20060219,11.760703677972206
20060220,11.760703677972206
20060221,12.21116935760016
20060222,12.179902219087621
20060223,12.436035303605072
20060224,12.161487269341919
20060225,12.161487269341919
20060226,12.161487269341919
20060227,12.126417577774118
20060228,12.359912319427288
20060301,12.228498071205058
20060302,12.086594536163888
20060303,11.693567152502721
20060304,11.693567152502721
20060305,11.693567152502721
20060306,11.339392058283744
20060307,10.102100695153187
20060308,10.30719204864723
20060309,10.310829707303752
20060310,9.90457413421817
20060311,9.90457413421817
20060312,9.90457413421817
20060313,9.144014916825196
20060314,8.715292347496028
20060315,9.047977123562923
20060316,8.897079609660038
20060317,9.613589447920935
20060318,9.613589447920935
20060319,9.613589447920935
20060320,9.7283128288156
20060321,10.63613539050756
20060322,10.186582172249539
20060323,9.928559346927234
20060324,9.90312521125269
20060325,9.90312521125269
20060326,9.90312521125269
20060327,9.75974078895838
20060328,10.177787299527123
20060329,9.957790066684403
20060330,9.911352633485155
20060331,8.851549697234812
20060401,9.04736970045169
20060402,9.04736970045169
20060403,9.656848513724208
20060404,9.61709590989838
20060405,9.81481815414415
20060406,9.604826254486689
20060407,9.879590461414063
20060408,9.879590461414063
20060409,9.879590461414063
20060410,9.745023856462339
20060411,9.928871819189995
20060412,10.336243311976938
20060413,10.479390508012564
20060414,10.479390508012564
20060415,10.479390508012564
20060416,10.479390508012564
20060417,10.929505806138264
20060418,10.045441611502952
20060419,9.842812525594494
20060420,10.944154651609994
20060421,10.575300342912355
20060422,10.575300342912355
20060423,10.575300342912355
20060424,10.512684840292108
20060425,10.411200093256962
20060426,10.685356850703162
20060427,10.565500884536856
20060428,8.22160506857525
20060429,8.22160506857525
20060430,8.22160506857525
20060501,8.432669623459862
20060502,8.813757689135723
20060503,8.054251228103897
20060504,8.1770702328273
20060505,8.134186751055006
20060506,8.134186751055006
20060507,8.134186751055006
20060508,8.278131171011927
20060509,8.43594580883381
20060510,8.466642777448682
20060511,9.55814666082516
20060512,10.708737753485305
20060513,10.708737753485305
20060514,10.708737753485305
20060515,8.472645879920941
20060516,8.328936892220703
20060517,8.752685488319006
20060518,9.435562911786038
20060519,9.049175398578402
20060520,9.049175398578402
20060521,9.049175398578402
20060522,9.231392605712722
20060523,8.19002634555928
20060524,8.112095422165527
20060525,8.167061384730564
20060526,8.205202789586108
20060527,8.205202789586108
20060528,8.205202789586108
20060529,8.205202789586108
20060530,9.580453510268471
20060531,9.270632831134199
20060601,8.837938835213505
20060602,8.745251662343696
20060603,8.745251662343696
20060604,8.745251662343696
20060605,10.03944157393039
20060606,10.410300575712164
20060607,10.2338127162468
20060608,8.538990966559163
20060609,8.780312607619573
20060610,8.780312607619573
20060611,8.780312607619573
20060612,7.784673839813813
20060613,6.783178363681161
20060614,6.349246142361956
20060615,4.601699493323307
20060616,5.792092023946714
20060617,5.792092023946714
20060618,5.792092023946714
20060619,7.053035970329384
20060620,6.4062287540881195
20060621,5.6512341596220255
20060622,6.040746119108227
20060623,6.301014398982226
20060624,6.301014398982226
20060625,6.301014398982226
20060626,5.876356464305273
20060627,6.109445472726059
20060628,5.88814851106975
20060629,4.911256144622138
20060630,7.309071688576529
20060701,7.4782267155114
20060702,7.4782267155114
20060703,6.623792824337292
20060704,6.623792824337292
20060705,6.397661549009057
20060706,5.505094738929159
20060707,5.060204222685876
20060708,5.060204222685876
20060709,5.060204222685876
20060710,5.254546113673909
20060711,5.5935642267654115
20060712,5.8586066750442285
20060713,6.503954744094425
20060714,6.619258030687395
20060715,6.619258030687395
20060716,6.619258030687395
20060717,6.833489236715858
20060718,6.475665904234291
20060719,5.3109161344902915
20060720,5.72114109044823
20060721,5.986168937834603
20060722,5.986168937834603
20060723,5.986168937834603
20060724,5.282331048213095
20060725,4.492794356469692
20060726,4.44549719885262
20060727,5.310685270019604
20060728,4.366441624006475
20060729,4.366441624006475
20060730,4.366441624006475
20060731,5.144640704390928
20060801,5.656399020262058
20060802,5.867278966400156
20060803,5.813167223786028
20060804,6.699089906124066
20060805,6.699089906124066
20060806,6.699089906124066
20060807,6.806497840825743
20060808,6.946748863765331
20060809,6.950357690140806
20060810,5.947652406219472
20060811,6.659541364735194
20060812,6.659541364735194
20060813,6.659541364735194
20060814,6.756703773109424
20060815,6.072031497476786
20060816,5.796105063764558
20060817,5.998953628952423
20060818,5.953059824426473
20060819,5.953059824426473
20060820,5.953059824426473
20060821,6.2906541089475185
20060822,6.057028339665939
20060823,6.058116417906815
20060824,6.634150362984216
20060825,6.599275580215644
20060826,6.599275580215644
20060827,6.599275580215644
20060828,6.6599615339680485
20060829,6.526888920374313
20060830,6.7884213611403394
20060831,9.265993968969388
20060901,9.758314025462957
20060902,9.758314025462957
20060903,9.758314025462957
20060904,9.758314025462957
20060905,9.608694133340537
20060906,9.89232295608637
20060907,9.987303582941147
20060908,10.390630934563102
20060909,10.390630934563102
20060910,10.390630934563102
20060911,10.194148929162644
20060912,9.530882483319454
20060913,9.554404670413952
20060914,8.813474870982999
20060915,8.459893415955559
20060916,8.459893415955559
20060917,8.459893415955559
20060918,8.370817078721593
20060919,8.933954925619606
20060920,7.691643011748535
20060921,7.959887004806494
20060922,8.696906364011527
20060923,8.696906364011527
20060924,8.696906364011527
20060925,8.371046758059979
20060926,7.991781250059374
20060927,7.435694463089461
20060928,7.920696254851119
20060929,7.619991076239018
20060930,7.619991076239018
20061001,7.803664978007902
20061002,9.564463521934421
20061003,9.292190011425948
20061004,8.554545685757317
20061005,8.411472147141213
20061006,8.364062899429028
20061007,8.364062899429028
20061008,8.364062899429028
20061009,8.593917323123383
20061010,9.135235032432098
20061011,9.627469040116537
20061012,9.611522522132654
20061013,9.23024357150007
20061014,9.23024357150007
20061015,9.23024357150007
20061016,8.644044043555871
20061017,8.820472321956245
20061018,8.746629467376005
20061019,8.801872979942747
20061020,9.180275076597246
20061021,9.180275076597246
20061022,9.180275076597246
20061023,9.161459254631273
20061024,9.57502847084274
20061025,9.845144357569406
20061026,9.44671414428317
20061027,9.738701758472065
20061028,9.738701758472065
20061029,9.738701758472065
20061030,9.432009023791554
20061031,9.342055484228629
20061101,9.665413781183748
20061102,8.865272313163079
20061103,8.995969648954715
20061104,8.995969648954715
20061105,8.995969648954715
20061106,8.959764688468688
20061107,8.722619271353334
20061108,7.724498817245199
20061109,8.977933393905444
20061110,8.21308145086819
20061111,8.21308145086819
20061112,8.21308145086819
20061113,8.109959092975187
20061114,7.369988624903294
20061115,7.596522943382549
20061116,7.320264827431175
20061117,7.437326705290824
20061118,7.437326705290824
20061119,7.437326705290824
20061120,7.881617953119863
20061121,7.277687738751448
20061122,7.858849121780512
20061123,7.858849121780512
20061124,8.480488331667942
20061125,8.480488331667942
20061126,8.480488331667942
20061127,9.463446149092745
20061128,9.587884153087405
20061129,9.357221260202738
20061130,10.182398635198544
20061201,10.661281416325863
20061202,10.661281416325863
20061203,10.661281416325863
20061204,10.32928056380395
20061205,10.866614520540297
20061206,11.16849041394983
20061207,12.066427911006235
20061208,13.155035152124508
20061209,13.155035152124508
20061210,13.155035152124508
20061211,12.234120518378807
20061212,12.384503294088168
20061213,12.098146170542455
20061214,10.809673748963105
20061215,11.793505440173966
20061216,11.793505440173966
20061217,11.793505440173966
20061218,12.451564367159138
20061219,12.903528284069813
20061220,13.036251641437389
20061221,12.556285930386078
20061222,12.863919831317011
20061223,12.863919831317011
20061224,12.863919831317011
20061225,12.863919831317011
20061226,12.251449759592202
20061227,10.92903870003692
20061228,10.918087118760235
20061229,11.595591830081059
20061230,11.595591830081059
20061231,11.595591830081059
20070101,11.885633089765985
20070102,11.885633089765985
20070103,13.018559681607714
20070104,11.562165223249076
20070105,13.033816237000988
20070106,13.033816237000988
20070107,13.033816237000988
20070108,13.925681748739185
20070109,14.101574422382333
20070110,14.48486486190924
20070111,13.605091556857207
20070112,13.495344298033542
20070113,13.495344298033542
20070114,13.495344298033542
20070115,13.495344298033542
20070116,14.478265928938995
20070117,14.428935675506063
20070118,15.813791494002144
20070119,15.351439121149006
20070120,15.351439121149006
20070121,15.351439121149006
20070122,16.898444798482064
20070123,16.88245844297924
20070124,16.171284156434073
20070125,17.895661234909177
20070126,17.534355945200364
20070127,17.534355945200364
20070128,17.534355945200364
20070129,16.63626385163169
20070130,16.040128623153578
20070131,16.99549456465004
20070201,16.838556963382366
20070202,17.00868439610788
20070203,17.00868439610788
20070204,17.00868439610788
20070205,16.746472984132076
20070206,16.559641566039655
20070207,16.901668473313368
20070208,16.104728218735513
20070209,15.956651255319883
20070210,15.956651255319883
20070211,15.956651255319883
20070212,15.959828577640698
20070213,16.02402624994362
20070214,16.94465183382313
20070215,17.063867408283354
20070216,15.706194512557813
20070217,15.706194512557813
20070218,15.706194512557813
20070219,15.706194512557813
20070220,14.86783296720883
20070221,14.621724247990334
20070222,13.64848270840154
20070223,13.316562266306734
20070224,13.316562266306734
20070225,13.316562266306734
20070226,14.264223742639137
20070227,17.352475106558728
20070228,18.82902107508443
20070301,20.61115373858436
20070302,22.282452684069852
20070303,22.282452684069852
20070304,22.282452684069852
20070305,23.086870609192204
20070306,20.022616014659434
20070307,19.563772752435277
20070308,19.366316602481234
20070309,19.379754836817334
20070310,19.379754836817334
20070311,19.379754836817334
20070312,20.015510241621183
20070313,23.553055194632215
20070314,21.61547742792195
20070315,21.0114220288542
20070316,22.2891271013665
20070317,22.2891271013665
20070318,22.2891271013665
20070319,21.47129553156188
20070320,20.08694552547611
20070321,19.845740151209682
20070322,19.449757698310485
20070323,20.860796561376677
20070324,20.860796561376677
20070325,20.860796561376677
20070326,21.230194114814402
20070327,21.771128406547344
20070328,22.502817946850506
20070329,21.23885126695174
20070330,22.311734005351255
20070331,22.311734005351255
20070401,22.888925009711404
20070402,23.34821457146931
20070403,21.43963984327629
20070404,21.889912365612197
20070405,22.099495181354783
20070406,22.099495181354783
20070407,22.099495181354783
20070408,22.099495181354783
20070409,24.032474723400444
20070410,23.37631338386871
20070411,24.229276506613708
20070412,24.058155533348767
20070413,22.385228438254746
20070414,22.385228438254746
20070415,22.385228438254746
20070416,22.233518981907444
20070417,22.52574290505999
20070418,23.205102830139687
20070419,19.84253010868945
20070420,20.43882206953452
20070421,20.43882206953452
20070422,20.43882206953452
20070423,20.301071415444316
20070424,20.245867035161336
20070425,20.473169768744206
20070426,20.543340803202373
20070427,20.35364900326303
20070428,20.35364900326303
20070429,20.35364900326303
20070430,24.13876992747245
20070501,24.742207357736053
20070502,24.42005670476134
20070503,24.908849216172097
20070504,23.9320299059747
20070505,23.9320299059747
20070506,23.9320299059747
20070507,21.93224910068139
20070508,21.510682149553542
20070509,21.63038918840018
20070510,23.534967772514896
20070511,23.14223742816381
20070512,23.14223742816381
20070513,23.14223742816381
20070514,24.209983390813864
20070515,24.163472329924097
20070516,23.91577714309807
20070517,24.697396884772914
20070518,24.89002766980212
20070519,24.89002766980212
20070520,24.89002766980212
20070521,25.237298799816656
20070522,23.929384680240826
20070523,25.241638594017346
20070524,24.85822409880574
20070525,24.840154790892566
20070526,24.840154790892566
20070527,24.840154790892566
20070528,24.840154790892566
20070529,24.579914524762653
20070530,25.061016514794375
20070531,24.266670919864584
20070601,23.39696274375685
20070602,23.39696274375685
20070603,23.39696274375685
20070604,24.192614248343904
