Date,Fragrance Group Ltd
20080922,12.594721206895413
20080923,14.945249364934055
20080924,14.301202694786712
20080925,14.68737761841193
20080926,14.64824894123386
20080927,14.64824894123386
20080928,14.64824894123386
20080929,14.168756517930039
20080930,14.476773498625173
20081001,14.476773498625173
20081002,14.42398539966559
20081003,15.524924213281704
20081004,15.524924213281704
20081005,15.524924213281704
20081006,17.352603416934954
20081007,16.581445705496492
20081008,16.820303368961735
20081009,20.997100658225598
20081010,22.539263266572107
20081011,22.539263266572107
20081012,22.539263266572107
20081013,21.943707880147986
20081014,22.00176475103508
20081015,26.89637859544259
20081016,28.775409760027653
20081017,29.061581532906732
20081018,29.061581532906732
20081019,29.061581532906732
20081020,31.710835547744285
20081021,55.14964305390755
20081022,61.61325639761241
20081023,59.39239680853159
20081024,64.09421419513784
20081025,64.09421419513784
20081026,64.09421419513784
20081027,64.09421419513784
20081028,76.48280540849538
20081029,71.04652970486187
20081030,74.59439356606717
20081031,76.14156065674332
20081101,76.14156065674332
20081102,76.14156065674332
20081103,78.55733048836187
20081104,66.65893483193544
20081105,70.51528591083945
20081106,77.91167441218329
20081107,78.6893120037229
20081108,78.6893120037229
20081109,78.6893120037229
20081110,78.80018483969832
20081111,76.39859065086385
20081112,86.82138751004457
20081113,86.74945385929452
20081114,86.51004366646974
20081115,86.51004366646974
20081116,86.51004366646974
20081117,88.6706652796712
20081118,88.68176920798477
20081119,79.85439698562861
20081120,90.385352931308
20081121,90.02541425252981
20081122,90.02541425252981
20081123,90.02541425252981
20081124,86.67868737875378
20081125,79.46067716061208
20081126,78.9646123063355
20081127,78.42346162965782
20081128,77.15042170720915
20081129,77.15042170720915
20081130,77.15042170720915
20081201,74.39058762277298
20081202,76.44916827366738
20081203,75.28200363897791
20081204,74.80341027039958
20081205,79.48475138802822
20081206,79.48475138802822
20081207,79.48475138802822
20081208,79.48475138802822
20081209,79.0918144921206
20081210,78.81595805036477
20081211,78.45164083546375
20081212,73.72636643469934
20081213,73.72636643469934
20081214,73.72636643469934
20081215,65.6052648854088
20081216,65.91751326347773
20081217,65.41150414521145
20081218,63.22666953528545
20081219,59.35675155156635
20081220,59.35675155156635
20081221,59.35675155156635
20081222,60.358662735886824
20081223,60.0825779428711
20081224,59.89849298570084
20081225,59.89849298570084
20081226,59.74003983297251
20081227,59.74003983297251
20081228,59.74003983297251
20081229,57.67869980528104
20081230,57.4101540586442
20081231,67.96407271379066
20090101,67.96407271379066
20090102,62.396513174524216
20090103,62.396513174524216
20090104,62.396513174524216
20090105,57.48746665368145
20090106,59.90639471771187
20090107,59.484125714709265
20090108,61.87103481506869
20090109,61.90874620830072
20090110,61.90874620830072
20090111,61.90874620830072
20090112,60.7678893463669
20090113,61.303561567860214
20090114,61.96136500835943
20090115,62.11984395136498
20090116,62.12809754948081
20090117,62.12809754948081
20090118,62.12809754948081
20090119,62.95254787581087
20090120,63.21596909113347
20090121,63.77409220725321
20090122,63.786889593820334
20090123,63.19161624130624
20090124,63.19161624130624
20090125,63.19161624130624
20090126,63.19161624130624
20090127,63.19161624130624
20090128,62.14479306484531
20090129,59.09877931807569
20090130,37.65598318506972
20090131,37.65598318506972
20090201,37.65598318506972
20090202,37.630183209276
20090203,37.67389715334491
20090204,37.96160137453878
20090205,37.99697932314906
20090206,27.429916858572124
20090207,27.429916858572124
20090208,27.429916858572124
20090209,30.143486768129275
20090210,31.54687735805032
20090211,31.652062940815835
20090212,31.401988018321145
20090213,31.134257643588068
20090214,31.134257643588068
20090215,31.134257643588068
20090216,32.42963163011444
20090217,33.90158372721194
20090218,34.01248193498174
20090219,35.47656445017099
20090220,35.59845098221717
20090221,35.59845098221717
20090222,35.59845098221717
20090223,30.106435225637316
20090224,30.01808525470011
20090225,30.018523159064603
20090226,29.5996203142257
20090227,28.116983122021804
20090228,28.116983122021804
20090301,28.116983122021804
20090302,28.035704264100787
20090303,28.066358137858625
20090304,28.053389479560327
20090305,30.153872666150342
20090306,30.53210620673396
20090307,30.53210620673396
20090308,30.53210620673396
20090309,31.726463866551942
20090310,31.534003530183558
20090311,23.942259042420208
20090312,32.67595898313729
20090313,25.683153581839928
20090314,25.683153581839928
20090315,25.683153581839928
20090316,25.479440027495126
20090317,25.28642444235158
20090318,25.224640015230477
20090319,25.108830949208443
20090320,25.079947856043468
20090321,25.079947856043468
20090322,25.079947856043468
20090323,23.0941128594014
20090324,22.973525939789674
20090325,23.765856242230996
20090326,23.667518960459926
20090327,23.571791053907514
20090328,23.571791053907514
20090329,23.571791053907514
20090330,21.717961913573927
20090331,23.605192907805144
20090401,22.73962830444906
20090402,21.50361150474171
20090403,20.705859787473376
20090404,20.705859787473376
20090405,20.705859787473376
20090406,21.088562093930967
20090407,21.245785811520797
20090408,21.474887353663103
20090409,21.15830029571538
20090410,21.15830029571538
20090411,21.15830029571538
20090412,21.15830029571538
20090413,17.344359191075906
20090414,13.551876795451795
20090415,11.78899828501124
20090416,11.597309649916417
20090417,13.646715543395754
20090418,13.646715543395754
20090419,13.646715543395754
20090420,13.60068172480695
20090421,14.982649112527557
20090422,13.614116473808958
20090423,14.373193240789748
20090424,14.475465296047629
20090425,14.475465296047629
20090426,14.475465296047629
20090427,15.922558229790852
20090428,12.063968991224145
20090429,9.349139640774197
20090430,10.092628144823152
20090501,10.092628144823152
20090502,10.092628144823152
20090503,10.092628144823152
20090504,8.190256138586276
20090505,7.388890720407486
20090506,6.477285804027852
20090507,6.234044479855501
20090508,5.539956603376336
20090509,5.539956603376336
20090510,5.539956603376336
20090511,6.133592953843756
20090512,5.634594467458584
20090513,5.295910369930324
20090514,6.456808235154245
20090515,6.479300132968279
20090516,6.479300132968279
20090517,6.479300132968279
20090518,6.471016375031749
20090519,5.73121828223112
20090520,5.682350856696583
20090521,6.025263585986704
20090522,5.99401440681025
20090523,5.99401440681025
20090524,5.99401440681025
20090525,5.01518467974411
20090526,5.0639845536966375
20090527,4.367670404666076
20090528,3.964393552472638
20090529,4.785258952820331
20090530,4.785258952820331
20090531,4.785258952820331
20090601,4.255417482615453
20090602,4.524280752620794
20090603,4.5291118425505195
20090604,4.534652412060466
20090605,4.454234912427629
20090606,4.454234912427629
20090607,4.454234912427629
20090608,4.938898574876906
20090609,5.0081586581190125
20090610,4.717173126989802
20090611,4.525865531881033
20090612,4.718291716676087
20090613,4.718291716676087
20090614,4.718291716676087
20090615,4.779600570961038
20090616,5.134720357428607
20090617,5.2480943424682165
20090618,5.153669884543689
20090619,4.759936306346148
20090620,4.759936306346148
20090621,4.759936306346148
20090622,4.758175941463002
20090623,5.095487977576473
20090624,4.954752106454491
20090625,5.161890750127302
20090626,5.145972478706218
20090627,5.145972478706218
20090628,5.145972478706218
20090629,5.1528236560737914
20090630,5.202573628644476
20090701,5.205906406992667
20090702,5.2180420669030845
20090703,5.233456608639099
20090704,5.233456608639099
20090705,5.233456608639099
20090706,5.263337143316215
20090707,5.29173234153131
20090708,5.358022578544797
20090709,5.32824979373094
20090710,5.351222840604911
20090711,5.351222840604911
20090712,5.351222840604911
20090713,5.297551576930186
20090714,5.1430754549392725
20090715,4.9567367804314415
20090716,4.832448811294659
20090717,4.813244225994897
20090718,4.813244225994897
20090719,4.813244225994897
20090720,4.641453389505896
20090721,4.634428615341611
20090722,4.16895623835006
20090723,3.1680522938558178
20090724,2.5465527321416586
20090725,2.5465527321416586
20090726,2.5465527321416586
20090727,2.306877636345299
20090728,2.2536252893478026
20090729,2.3736255532453496
20090730,2.487833391479359
20090731,3.243908790045858
20090801,3.243908790045858
20090802,3.243908790045858
20090803,3.295449810055434
20090804,3.3061560156180323
20090805,3.4003700223614386
20090806,3.1697954326747992
20090807,3.5946090891676565
20090808,3.5946090891676565
20090809,3.5946090891676565
20090810,3.5946090891676565
20090811,3.398949365484124
20090812,3.4494983553857645
20090813,3.419051082778294
20090814,3.36952552475804
20090815,3.36952552475804
20090816,3.36952552475804
20090817,3.5876108930437725
20090818,3.535130983417279
20090819,3.6499730057588238
20090820,3.5775051541850718
20090821,3.4033088313567483
20090822,3.4033088313567483
20090823,3.4033088313567483
20090824,3.2392530942842317
20090825,3.1978269739565697
20090826,3.0131832197945183
20090827,3.0671312105700435
20090828,3.1613808463733153
20090829,3.1613808463733153
20090830,3.1613808463733153
20090831,3.338510051778926
20090901,3.3992997378465506
20090902,3.376116159563456
20090903,3.331057958990565
20090904,3.3254415001821833
20090905,3.3254415001821833
20090906,3.3254415001821833
20090907,3.2452717937274014
20090908,3.1574859693423885
20090909,3.213925600744597
20090910,3.242482435710947
20090911,3.198792035670829
20090912,3.198792035670829
20090913,3.198792035670829
20090914,3.4101029387084014
20090915,3.4162861837419882
20090916,3.448930472001965
20090917,3.4633375585348816
20090918,3.3872246811672184
20090919,3.3872246811672184
20090920,3.3872246811672184
20090921,3.3872246811672184
20090922,3.535690817179784
20090923,3.368576958559338
20090924,3.4707519047460815
20090925,3.530378536314076
20090926,3.530378536314076
20090927,3.530378536314076
20090928,3.743353678460862
20090929,3.6632926663187426
20090930,3.6085593082490033
20091001,3.6574077557913287
20091002,3.8431213706921175
20091003,3.8431213706921175
20091004,3.8431213706921175
20091005,4.061468889923089
20091006,4.073088194862351
20091007,4.040900293983544
20091008,3.97432297687792
20091009,3.8813750395503797
20091010,3.8813750395503797
20091011,3.8813750395503797
20091012,3.5601410123590713
20091013,3.6745979193236984
20091014,3.5518308388281383
20091015,5.864125481691159
20091016,5.935751839505574
20091017,5.935751839505574
20091018,5.935751839505574
20091019,5.771950664786001
20091020,5.953988250159972
20091021,6.0154780029843185
20091022,6.448207393554362
20091023,6.276995338023472
20091024,6.276995338023472
20091025,6.276995338023472
20091026,6.337165821829808
20091027,6.3486497661715715
20091028,6.731957561590155
20091029,6.997939542014554
20091030,7.17620828596596
20091031,7.17620828596596
20091101,7.17620828596596
20091102,7.151458364122685
20091103,7.2148536008793
20091104,7.569629511524274
20091105,7.835018604020259
20091106,7.897599305956694
20091107,7.897599305956694
20091108,7.897599305956694
20091109,7.892219144987149
20091110,7.26432133250828
20091111,7.1592931407656675
20091112,7.428521589961522
20091113,7.446808831604167
20091114,7.446808831604167
20091115,7.446808831604167
20091116,7.442997442181729
20091117,7.506319532062101
20091118,7.550374298828174
20091119,7.549645379737674
20091120,7.875388014282121
20091121,7.875388014282121
20091122,7.875388014282121
20091123,8.011106060371114
20091124,8.152627201992027
20091125,8.110574962020474
20091126,8.16987011359093
20091127,8.16987011359093
20091128,8.16987011359093
20091129,8.16987011359093
20091130,7.674429712972047
20091201,7.6677428312517675
20091202,7.687132424665772
20091203,7.640362963470132
20091204,7.632480152135967
20091205,7.632480152135967
20091206,7.632480152135967
20091207,7.580410819647535
20091208,7.827473132417692
20091209,7.816720238277622
20091210,7.739120676522834
20091211,8.152212534684013
20091212,8.152212534684013
20091213,8.152212534684013
20091214,7.965299382612734
20091215,8.011834889742621
20091216,7.551614648259264
20091217,8.372665344719469
20091218,8.391836033526578
20091219,8.391836033526578
20091220,8.391836033526578
20091221,8.771876794685614
20091222,8.772907680465238
20091223,8.238775834370175
20091224,8.246596339327706
20091225,8.246596339327706
20091226,8.246596339327706
20091227,8.246596339327706
20091228,8.02462947440405
20091229,8.068581673634231
20091230,7.928150916361513
20091231,7.628387083318212
20100101,7.628387083318212
20100102,7.628387083318212
20100103,7.628387083318212
20100104,7.272734143873507
20100105,7.057992651585205
20100106,7.315803786588637
20100107,7.25439190105141
20100108,7.215550661955547
20100109,7.215550661955547
20100110,7.215550661955547
20100111,7.188676955351323
20100112,7.128260659068502
20100113,7.5427233309337325
20100114,7.186904262129251
20100115,7.191111286286435
20100116,7.191111286286435
20100117,7.191111286286435
20100118,7.496433001739543
20100119,7.642406677093456
20100120,7.569852830874792
20100121,7.67585701420462
20100122,8.219716068707157
20100123,8.219716068707157
20100124,8.219716068707157
20100125,8.24260995333909
20100126,9.653586844675505
20100127,10.369805312817572
20100128,7.777618511321941
20100129,8.007768257220999
20100130,8.007768257220999
20100131,8.007768257220999
20100201,8.218060858594344
20100202,8.086885256067859
20100203,8.220505279475283
20100204,8.297774726984786
20100205,9.006050173628951
20100206,9.006050173628951
20100207,9.006050173628951
20100208,8.809074101343255
20100209,8.741754049702166
20100210,9.108446713361971
20100211,9.129705168513654
20100212,9.043244426925355
20100213,9.043244426925355
20100214,9.043244426925355
20100215,9.043244426925355
20100216,9.043244426925355
20100217,9.051351699324856
20100218,9.026045136547355
20100219,8.943326956554227
20100220,8.943326956554227
20100221,8.943326956554227
20100222,9.467431931024894
20100223,9.567300139840869
20100224,9.215312431521546
20100225,9.252488792504662
20100226,8.762020459861182
20100227,8.762020459861182
20100228,8.762020459861182
20100301,8.673197365480382
20100302,8.140691380077309
20100303,8.493986901598952
20100304,8.798583162750868
20100305,8.268361155995203
20100306,8.268361155995203
20100307,8.268361155995203
20100308,8.272324854059905
20100309,8.230585898685415
20100310,8.936337771237971
20100311,9.007781242467608
20100312,9.014274274578867
20100313,9.014274274578867
20100314,9.014274274578867
20100315,9.018648054970807
20100316,9.095897522489532
20100317,8.40790968277535
20100318,8.511626099832691
20100319,8.827053284343142
20100320,8.827053284343142
20100321,8.827053284343142
20100322,8.865904303586898
20100323,8.928205513255207
20100324,9.381864519265436
20100325,9.732475989569473
20100326,9.06795693379234
20100327,9.06795693379234
20100328,9.06795693379234
20100329,8.986331552373269
20100330,9.156605991037397
20100331,7.691825313144402
20100401,8.153894864513262
20100402,8.153894864513262
20100403,8.153894864513262
20100404,8.153894864513262
20100405,7.992919454666335
20100406,8.126210253117431
20100407,7.725058733604777
20100408,7.7216315325628955
20100409,7.701437764653022
20100410,7.701437764653022
20100411,7.701437764653022
20100412,7.619897587283276
20100413,7.58515424413127
20100414,7.369465400311366
20100415,7.139353226986493
20100416,7.078498119099034
20100417,7.078498119099034
20100418,7.078498119099034
20100419,7.4841508371699055
20100420,7.613177807359367
20100421,7.917617400790822
20100422,7.885258474981926
20100423,7.941625181979088
20100424,7.941625181979088
20100425,7.941625181979088
20100426,7.927528467543866
20100427,7.586710691188565
20100428,7.267737521894813
20100429,8.092027072927289
20100430,7.022133470732267
20100501,7.022133470732267
20100502,7.022133470732267
20100503,7.12982784241145
20100504,7.397643551350817
20100505,7.628506596857793
20100506,8.165317461284886
20100507,8.559171982119825
20100508,8.559171982119825
20100509,8.559171982119825
20100510,7.83702864345307
20100511,8.307624186474577
20100512,8.219805314137062
20100513,8.085042517768585
20100514,8.446053864373074
20100515,8.446053864373074
20100516,8.446053864373074
20100517,8.7549525359064
20100518,8.691341522686326
20100519,9.27282504528972
20100520,9.232345325969005
20100521,9.906724794710698
20100522,9.906724794710698
20100523,9.906724794710698
20100524,9.881573889615847
20100525,10.899096005494446
20100526,9.891160365991814
20100527,9.893475734277303
20100528,9.893475734277303
20100529,9.893475734277303
20100530,9.893475734277303
20100531,8.042253090700836
20100601,7.843756758227709
20100602,7.740738287616843
20100603,8.483733456361469
20100604,8.791541910320458
20100605,8.791541910320458
20100606,8.791541910320458
20100607,9.114089875273978
20100608,9.065196104274403
20100609,9.067545709238997
20100610,8.701028522422746
20100611,8.818844584107305
20100612,8.818844584107305
20100613,8.818844584107305
20100614,8.763267444709602
20100615,8.651161163054194
20100616,8.559473252258574
20100617,8.536982663401261
20100618,8.518212839029038
20100619,8.518212839029038
20100620,8.518212839029038
20100621,8.077759371128716
20100622,7.9444324023724775
20100623,7.974838784252249
20100624,8.566470157591205
20100625,8.587046327692226
20100626,8.587046327692226
20100627,8.587046327692226
20100628,8.509514723578828
20100629,8.411293266522561
20100630,8.312590671089469
20100701,8.41855921159478
20100702,7.843262262926989
20100703,7.843262262926989
20100704,7.843262262926989
20100705,8.30850075544237
20100706,7.138849537093777
20100707,8.109894713644113
20100708,7.944538333432453
20100709,7.967348552490159
20100710,7.967348552490159
20100711,7.967348552490159
20100712,7.990483648629001
20100713,7.738762865813203
20100714,7.742860205010999
20100715,7.807276267830264
20100716,7.944447429655297
20100717,7.944447429655297
20100718,7.944447429655297
20100719,7.7842332005267
20100720,7.27492511976227
20100721,7.133695633402855
20100722,6.9589121884743195
20100723,7.046562493049986
20100724,7.046562493049986
20100725,7.046562493049986
20100726,6.705027841830439
20100727,6.84658995672813
20100728,6.163200066292851
20100729,5.887326901378502
20100730,4.488480585332513
20100731,4.488480585332513
20100801,4.488480585332513
20100802,4.337304325866681
20100803,4.441761093118003
20100804,4.63879455528282
20100805,4.578324164805972
20100806,4.517292905344231
20100807,4.517292905344231
20100808,4.517292905344231
20100809,4.517292905344231
20100810,4.491346023641706
20100811,4.906912966564226
20100812,4.904312494137974
20100813,4.890653622462805
20100814,4.890653622462805
20100815,4.890653622462805
20100816,4.870934504493592
20100817,4.737031417448025
20100818,4.747389255517734
20100819,4.412907973364622
20100820,4.434909500752213
20100821,4.434909500752213
20100822,4.434909500752213
20100823,4.485040900936492
20100824,4.634892882427246
20100825,4.657543887803029
20100826,4.760024640212466
20100827,4.743159161150402
20100828,4.743159161150402
20100829,4.743159161150402
20100830,4.690154267354676
20100831,4.236405011474309
20100901,4.206541604537641
20100902,4.20793805778464
20100903,4.213901599647131
20100904,4.213901599647131
20100905,4.213901599647131
20100906,4.191600406997608
20100907,4.1807149514862845
20100908,4.113545174115508
20100909,4.09354411179308
20100910,4.09354411179308
20100911,4.09354411179308
20100912,4.09354411179308
20100913,3.83880022557583
20100914,3.80533439227179
20100915,3.812676586346027
20100916,3.9369134827218057
20100917,3.9408871474966554
20100918,3.9408871474966554
20100919,3.9408871474966554
20100920,3.835652043426737
20100921,3.7365815463455574
20100922,3.742455880951015
20100923,2.008692534426411
20100924,2.0691916930780567
20100925,2.0691916930780567
20100926,2.0691916930780567
20100927,2.097345486373612
20100928,2.329001463538605
20100929,2.2599256290326397
20100930,4.6045100451494685
20101001,4.449657755110999
20101002,4.449657755110999
20101003,4.449657755110999
20101004,4.2961238747203545
20101005,4.197808921588142
20101006,4.194533281784402
20101007,4.237168063679126
20101008,4.268736205522434
20101009,4.268736205522434
20101010,4.268736205522434
20101011,4.238891760361234
20101012,4.272534059917513
20101013,4.019111290084831
20101014,3.851545248904084
20101015,3.799473561662075
20101016,3.799473561662075
20101017,3.799473561662075
20101018,3.952457792666184
20101019,3.476915506104751
20101020,3.2836113644600475
20101021,3.167289558443935
20101022,3.314376007556222
20101023,3.314376007556222
20101024,3.314376007556222
20101025,3.232960648011367
20101026,2.772528789583965
20101027,2.8148193129742123
20101028,2.801279553963368
20101029,1.9390623938187639
20101030,1.9390623938187639
20101031,1.9390623938187639
20101101,1.8097409237901498
20101102,1.8471745416894105
20101103,1.9200790814816044
20101104,1.7629800208410316
20101105,1.7629800208410316
20101106,1.7629800208410316
20101107,1.7629800208410316
20101108,1.753692066315002
20101109,1.7938744611515143
20101110,1.8588437414409034
20101111,1.8265388569844043
20101112,1.9175457408731187
20101113,1.9175457408731187
20101114,1.9175457408731187
20101115,1.9715103834763972
20101116,1.9715232646557128
20101117,1.9715232646557128
20101118,2.0119524128568727
20101119,2.083730795350947
20101120,2.083730795350947
20101121,2.083730795350947
20101122,2.042935224763488
20101123,2.2442475985217
20101124,2.2879436998062284
20101125,2.2171948753559962
20101126,2.3158308555150375
20101127,2.3158308555150375
20101128,2.3158308555150375
20101129,2.3768032059085997
20101130,2.5392372196621182
20101201,2.460518577720354
20101202,2.1589861809376396
20101203,2.041370329917588
20101204,2.041370329917588
20101205,2.041370329917588
20101206,2.0003780147876262
20101207,1.9824364762260944
20101208,2.0054045941433776
20101209,2.058898071236566
20101210,2.1178180937579167
20101211,2.1178180937579167
20101212,2.1178180937579167
20101213,2.111403787623319
20101214,2.040241793478318
20101215,2.1280175558013705
20101216,2.1346186795737796
20101217,2.1274756944659967
20101218,2.1274756944659967
20101219,2.1274756944659967
20101220,2.207488882184565
20101221,2.121844917027422
20101222,2.109797524776298
20101223,2.169063856014355
20101224,2.1755619877661054
20101225,2.1755619877661054
20101226,2.1755619877661054
20101227,2.2322366272300824
20101228,2.2116405439148963
20101229,2.0825983882316397
20101230,2.064173927007531
20101231,1.9109931984353972
20110101,1.9109931984353972
20110102,1.9109931984353972
20110103,1.900278994845778
20110104,1.854576014603406
20110105,1.9091475756896366
20110106,1.837193305202532
20110107,1.8901607025708766
20110108,1.8901607025708766
20110109,1.8901607025708766
20110110,1.8169507714161894
20110111,1.806735212265028
20110112,1.8081098823549142
20110113,1.715208980030137
20110114,1.7734961917594023
20110115,1.7734961917594023
20110116,1.7734961917594023
20110117,1.817020452185991
20110118,1.8175169311760824
20110119,1.8149323161659963
20110120,1.8852533538892589
20110121,1.949045445540051
20110122,1.949045445540051
20110123,1.949045445540051
20110124,1.8524017964847475
20110125,1.8416889717113658
20110126,1.547812080593909
20110127,1.4418037112404187
20110128,2.100844341903832
20110129,2.100844341903832
20110130,2.100844341903832
20110131,2.616323762823193
20110201,2.569169770631378
20110202,2.384222757910245
20110203,2.384222757910245
20110204,2.384222757910245
20110205,2.384222757910245
20110206,2.384222757910245
20110207,2.259689185932098
20110208,2.2321385607111575
20110209,2.2632457981903515
20110210,2.214333688146692
20110211,2.285486823675549
20110212,2.285486823675549
20110213,2.285486823675549
20110214,2.2759770265997923
20110215,2.3306745443745873
20110216,2.361019847771426
20110217,2.466074972307136
20110218,2.562407818382579
20110219,2.562407818382579
20110220,2.562407818382579
20110221,2.5786597049303053
20110222,2.7863430769463196
20110223,2.8764850493383705
20110224,2.8805892435829135
20110225,2.697894864601894
20110226,2.697894864601894
20110227,2.697894864601894
20110228,2.5468544968637365
20110301,2.5118689468203765
20110302,2.5248380287313794
20110303,2.6010216577065903
20110304,2.527594324586865
20110305,2.527594324586865
20110306,2.527594324586865
20110307,2.536176832258151
20110308,2.4977547038474985
20110309,2.570427835627343
20110310,2.651893454051487
20110311,2.755391076962715
20110312,2.755391076962715
20110313,2.755391076962715
20110314,2.694875661282685
20110315,2.7548074647514924
20110316,2.83004648469371
20110317,2.8423251746888716
20110318,2.8080319107241163
20110319,2.8080319107241163
20110320,2.8080319107241163
20110321,2.8080774080043325
20110322,2.776455240932417
20110323,2.7671427850478456
20110324,2.6699998810907473
20110325,2.6585517560331504
20110326,2.6585517560331504
20110327,2.6585517560331504
20110328,2.7427334298030184
20110329,2.6835197443342635
20110330,2.651529454239071
20110331,2.4766539324916823
20110401,2.407439639126877
20110402,2.407439639126877
20110403,2.407439639126877
20110404,2.3291465985450834
20110405,2.389343621198327
20110406,2.3983446811033233
20110407,2.405498245675974
20110408,2.223715273141553
20110409,2.223715273141553
20110410,2.223715273141553
20110411,2.137040060021366
20110412,2.2650539796863765
20110413,2.2062757062541745
20110414,2.3178931150117714
20110415,2.256099456368781
20110416,2.256099456368781
20110417,2.256099456368781
20110418,2.316882929801402
20110419,2.4004968725105162
20110420,2.3253962098379435
20110421,2.2919472627141655
20110422,2.2919472627141655
20110423,2.2919472627141655
20110424,2.2919472627141655
20110425,2.363890586957091
20110426,2.3545312614844134
20110427,2.3519259267835264
20110428,2.0993392624179195
20110429,1.8501384444933244
20110430,1.8501384444933244
20110501,1.8501384444933244
20110502,1.8501384444933244
20110503,1.941206305496857
20110504,1.806067602430602
20110505,1.6861569406270522
20110506,1.747980811141654
20110507,1.747980811141654
20110508,1.747980811141654
20110509,1.737385108978018
20110510,1.8441948878695935
20110511,1.7454878470541209
20110512,1.809659928132798
20110513,1.7961488155127756
20110514,1.7961488155127756
20110515,1.7961488155127756
20110516,1.598726244834923
20110517,1.598726244834923
20110518,1.4506856529780152
20110519,1.3037222276801101
20110520,1.1567382930733805
20110521,1.1567382930733805
20110522,1.1567382930733805
20110523,1.228212672776352
20110524,1.20448826980805
20110525,1.3528599466912168
20110526,1.3088929926179342
20110527,1.1937884066288411
20110528,1.1937884066288411
20110529,1.1937884066288411
20110530,1.2738437700120917
20110531,1.4849002362161816
20110601,1.5195909791537527
20110602,1.485763457735515
20110603,1.3233677770829269
20110604,1.3233677770829269
20110605,1.3233677770829269
20110606,1.337178151629774
20110607,1.1601468129372545
20110608,1.1857969579286023
20110609,1.2058842824146632
20110610,1.2144644685929338
20110611,1.2144644685929338
20110612,1.2144644685929338
20110613,1.3381870412725545
20110614,1.3394601838110378
20110615,1.428433938209724
20110616,1.5052477097462964
20110617,1.6211917149296344
20110618,1.6211917149296344
20110619,1.6211917149296344
20110620,1.5242495978616288
20110621,1.488953847981275
20110622,1.4962657395389634
20110623,1.52806208899752
20110624,1.5254732375155289
20110625,1.5254732375155289
20110626,1.5254732375155289
20110627,1.5533175802461268
20110628,1.4371987326258688
20110629,1.1900995526242462
20110630,1.3779401408959433
20110701,1.4472946303279919
20110702,1.4472946303279919
20110703,1.4472946303279919
20110704,1.4566468803245254
20110705,1.5672136282879674
20110706,1.6165377796383844
20110707,1.5751668551378946
20110708,1.5197102985546431
20110709,1.5197102985546431
20110710,1.5197102985546431
20110711,1.5876388783937776
20110712,1.6106846070331067
20110713,1.6499899234935456
20110714,1.6560207924034485
20110715,1.7597855878321191
20110716,1.7597855878321191
20110717,1.7597855878321191
20110718,1.789680799106589
20110719,1.730955358948791
20110720,1.7260773258844937
20110721,1.5834822643940607
20110722,1.5813331096055996
20110723,1.5813331096055996
20110724,1.5813331096055996
20110725,1.6476640064812784
20110726,1.5410847196926694
20110727,1.422152941910592
20110728,1.553553869624194
20110729,1.6813988731175271
20110730,1.6813988731175271
20110731,1.6813988731175271
20110801,1.6772604958698356
20110802,1.7860051375393433
20110803,1.8532335662739963
20110804,1.9325247119753952
20110805,2.168128913684843
20110806,2.168128913684843
20110807,2.168128913684843
20110808,2.4185673503317995
20110809,2.4185673503317995
20110810,2.7444807515802894
20110811,2.918062578216843
20110812,2.6945246320820035
20110813,2.6945246320820035
20110814,2.6945246320820035
20110815,2.6056598175432253
20110816,2.465077500768851
20110817,2.5601759797556998
20110818,2.5977679647460525
20110819,2.913258068744911
20110820,2.913258068744911
20110821,2.913258068744911
20110822,2.9091036994860824
20110823,2.8845796879830763
20110824,3.1259933188385176
20110825,2.8857442306892396
20110826,2.9533873084214024
20110827,2.9533873084214024
20110828,2.9533873084214024
20110829,2.6104327816518427
20110830,2.6104327816518427
20110831,2.6237649823922125
20110901,2.648378378575308
20110902,2.7415249937712614
20110903,2.7415249937712614
20110904,2.7415249937712614
20110905,2.9515813506675856
20110906,2.9683517628504017
20110907,2.8738323784373283
20110908,2.896396733473831
20110909,2.937687783081286
20110910,2.937687783081286
20110911,2.937687783081286
20110912,3.0912825979431573
20110913,3.7249422262677316
20110914,3.3606387533493294
20110915,3.144017417054792
20110916,3.037880775719961
20110917,3.037880775719961
20110918,3.037880775719961
20110919,3.2282222456090475
20110920,3.202855045816185
20110921,3.120761684953326
20110922,3.4359373842410723
20110923,3.5410009399242846
20110924,3.5410009399242846
20110925,3.5410009399242846
20110926,3.916741684551782
20110927,3.5959918728153037
20110928,3.796009983553524
20110929,3.7234035220825636
20110930,2.7202872895435153
20111001,2.7202872895435153
20111002,2.7202872895435153
20111003,3.01714780328462
20111004,3.3380397019268817
20111005,3.3438063872778434
20111006,3.1449464352341314
20111007,3.1217873878630464
20111008,3.1217873878630464
20111009,3.1217873878630464
20111010,3.0832997062997016
20111011,2.819629905587998
20111012,2.3904487777077716
20111013,2.3961111277281923
20111014,2.3852848834128397
20111015,2.3852848834128397
20111016,2.3852848834128397
20111017,2.2685919183182692
20111018,2.5680478088438976
20111019,2.447448175547745
20111020,2.5739004646206
20111021,2.236149873722072
20111022,2.236149873722072
20111023,2.236149873722072
20111024,2.1342769888926028
20111025,2.119563769388501
20111026,2.119563769388501
20111027,2.3626119749268018
20111028,2.5005019140193507
20111029,2.5005019140193507
20111030,2.5005019140193507
20111031,3.5090949392194175
20111101,3.938630844247785
20111102,3.6907432401663622
20111103,4.13536745001895
