Date,Prudential Bancorp Inc
20080702,2.1067209164098752
20080703,2.9879842736869384
20080704,2.9879842736869384
20080705,2.9879842736869384
20080706,2.9879842736869384
20080707,2.7447238291609457
20080708,2.790954681764749
20080709,2.745516322916867
20080710,2.5659512401396065
20080711,3.631353425174488
20080712,3.631353425174488
20080713,3.631353425174488
20080714,3.5881046431108494
20080715,3.5648869170234625
20080716,3.5121783222049556
20080717,3.680937443968974
20080718,2.829091655544024
20080719,2.829091655544024
20080720,2.829091655544024
20080721,2.8418140935819305
20080722,2.8675998598532972
20080723,2.868887233165987
20080724,3.835515129740977
20080725,3.831664500885813
20080726,3.831664500885813
20080727,3.831664500885813
20080728,3.9382135746944757
20080729,3.8389888716140237
20080730,3.8492273020526353
20080731,3.839902921055819
20080801,5.42059613054598
20080802,5.42059613054598
20080803,5.42059613054598
20080804,5.699967469439687
20080805,5.805046723534402
20080806,5.6916380147924235
20080807,5.690645300872207
20080808,5.73138576118948
20080809,5.73138576118948
20080810,5.73138576118948
20080811,5.867122507321583
20080812,5.814314344574254
20080813,5.458567752839676
20080814,6.3823246706361845
20080815,6.472494479501889
20080816,6.472494479501889
20080817,6.472494479501889
20080818,6.319539261169942
20080819,6.371375534144378
20080820,6.298022622513231
20080821,6.293260505768695
20080822,6.362304496351667
20080823,6.362304496351667
20080824,6.362304496351667
20080825,6.244914266453605
20080826,6.261673183994464
20080827,6.324683402641325
20080828,5.858946900973
20080829,5.773380050120224
20080830,5.773380050120224
20080831,5.773380050120224
20080901,5.936622402559484
20080902,5.872332182083028
20080903,5.911138395492861
20080904,6.255410321525664
20080905,6.343871565548303
20080906,6.343871565548303
20080907,6.343871565548303
20080908,6.576161069569023
20080909,6.45248055379537
20080910,6.333857126028017
20080911,6.516364374164215
20080912,6.531596450138276
20080913,6.531596450138276
20080914,6.531596450138276
20080915,6.3560844913157934
20080916,6.960113709734563
20080917,6.259085168426992
20080918,6.707588890513226
20080919,7.052441836706746
20080920,7.052441836706746
20080921,7.052441836706746
20080922,7.059953583203373
20080923,6.891111842698148
20080924,6.899172345428645
20080925,6.893426139461726
20080926,6.745883647375272
20080927,6.745883647375272
20080928,6.745883647375272
20080929,6.743164043134143
20080930,6.024576775294133
20081001,2.6136661177788185
20081002,2.5308970528171066
20081003,2.516799050130188
20081004,2.516799050130188
20081005,2.516799050130188
20081006,2.444521629769488
20081007,2.4314654124686745
20081008,2.3724247911702245
20081009,4.204066147113073
20081010,4.214571823695399
20081011,4.214571823695399
20081012,4.214571823695399
20081013,3.367091726110922
20081014,3.3635598427598055
20081015,2.7086277148795572
20081016,3.105746046029135
20081017,2.3166591427241845
20081018,2.3166591427241845
20081019,2.3166591427241845
20081020,2.3841181346812887
20081021,2.2109375744673443
20081022,2.145401840274651
20081023,1.9828570155671172
20081024,2.296097750774368
20081025,2.296097750774368
20081026,2.296097750774368
20081027,2.193719002756363
20081028,2.288594699047227
20081029,2.275914311451064
20081030,2.3124958181913926
20081031,2.3043182507963134
20081101,1.4091331496745199
20081102,1.4091331496745199
20081103,1.4230060289284363
20081104,1.4498528435605236
20081105,1.4171653265967137
20081106,2.540491556783609
20081107,2.202782171386046
20081108,2.202782171386046
20081109,2.202782171386046
20081110,1.975326147172475
20081111,2.1929495726449506
20081112,2.2647450464618952
20081113,2.31906845394703
20081114,2.4674963133892875
20081115,2.4674963133892875
20081116,2.4674963133892875
20081117,2.6585533445027667
20081118,2.669075931004373
20081119,2.686377229792949
20081120,2.6135617974051177
20081121,2.7499117911081976
20081122,2.7499117911081976
20081123,2.7499117911081976
20081124,2.97411794537177
20081125,3.1379498465714826
20081126,3.343469851413958
20081127,3.343469851413958
20081128,3.2954634467314334
20081129,3.2954634467314334
20081130,3.2954634467314334
20081201,2.2046183818022147
20081202,2.4952574053021896
20081203,2.5223973355983973
20081204,2.501462502982959
20081205,1.8503483209375569
20081206,1.8503483209375569
20081207,1.8503483209375569
20081208,1.8721790589164502
20081209,2.9148516078075675
20081210,2.5901934103412203
20081211,2.485160189381274
20081212,2.13873611289822
20081213,2.13873611289822
20081214,2.13873611289822
20081215,2.131844035034057
20081216,2.1779076480075688
20081217,2.1818875347576396
20081218,1.8435867222840088
20081219,1.8490013068348174
20081220,1.8490013068348174
20081221,1.8490013068348174
20081222,2.0778943028108285
20081223,1.936497666417071
20081224,1.9064199024047004
20081225,1.9064199024047004
20081226,1.801604382756461
20081227,1.801604382756461
20081228,1.801604382756461
20081229,1.9237103890280853
20081230,1.9433253109403132
20081231,2.8635547505457946
20090101,2.6664051698395874
20090102,2.715184010380305
20090103,2.715184010380305
20090104,2.715184010380305
20090105,2.1707357022287614
20090106,2.230241006321986
20090107,2.194018850181808
20090108,2.2133427848877947
20090109,2.8941829643876753
20090110,2.8941829643876753
20090111,2.8941829643876753
20090112,2.872654459161002
20090113,2.8744352550137826
20090114,2.812783465738413
20090115,2.8850223217435804
20090116,2.948213992687942
20090117,2.948213992687942
20090118,2.948213992687942
20090119,2.948213992687942
20090120,2.921462547304167
20090121,3.00973902559373
20090122,2.3270869810781267
20090123,2.311846932780579
20090124,2.311846932780579
20090125,2.311846932780579
20090126,2.299123012615133
20090127,2.641910790452314
20090128,2.334098460213896
20090129,2.296209926446238
20090130,2.8826376070394986
20090131,2.8826376070394986
20090201,2.8152081632045864
20090202,2.9860806130279607
20090203,2.4643942163188726
20090204,2.996565908717263
20090205,2.513557581768008
20090206,2.549319036334251
20090207,2.549319036334251
20090208,2.549319036334251
20090209,2.5479817263744393
20090210,3.20675761375366
20090211,2.5820330495559674
20090212,2.5764904401626074
20090213,2.714406242098432
20090214,2.714406242098432
20090215,2.714406242098432
20090216,2.714406242098432
20090217,2.9969738879850687
20090218,2.7709228648593744
20090219,2.79682594601211
20090220,2.3340008686017706
20090221,2.3340008686017706
20090222,2.3340008686017706
20090223,3.0412232413636406
20090224,3.461749601106663
20090225,3.064546073585911
20090226,2.6559334338303207
20090227,3.6921132037360302
20090228,3.6921132037360302
20090301,3.663794958125624
20090302,4.057343773639568
20090303,3.1817817711512815
20090304,3.5905311342172537
20090305,3.804454551985552
20090306,3.9030313295329955
20090307,3.9030313295329955
20090308,3.9030313295329955
20090309,3.6761808980213004
20090310,3.3225659244611476
20090311,3.2900587526413543
20090312,3.2498203621462105
20090313,3.310438821439136
20090314,3.310438821439136
20090315,3.310438821439136
20090316,3.208967358969613
20090317,3.213316275685383
20090318,3.1974722081399647
20090319,3.040202263389787
20090320,3.100641254947058
20090321,3.100641254947058
20090322,3.100641254947058
20090323,3.049877848331539
20090324,3.0771419444603207
20090325,3.092703766002
20090326,3.132077993034992
20090327,3.1241515604200667
20090328,3.1241515604200667
20090329,3.1241515604200667
20090330,3.1644625914654414
20090331,2.981271213320433
20090401,3.1170416965845735
20090402,3.2020940306537953
20090403,3.1783021270113663
20090404,3.1783021270113663
20090405,3.1783021270113663
20090406,3.140661034221228
20090407,3.1627756338223065
20090408,3.169200829521185
20090409,3.2043580103863234
20090410,3.2043580103863234
20090411,3.2043580103863234
20090412,3.2043580103863234
20090413,3.306439432482872
20090414,3.255212908434852
20090415,3.348212422468105
20090416,3.201714370562421
20090417,3.196952787936355
20090418,3.196952787936355
20090419,3.196952787936355
20090420,3.117918857735696
20090421,3.1440389033948097
20090422,3.223925325786914
20090423,3.2341166063381297
20090424,3.248691438359761
20090425,3.248691438359761
20090426,3.248691438359761
20090427,3.2898935684642083
20090428,3.299918458630153
20090429,3.43187297226806
20090430,3.2300507471573616
20090501,3.0227103521889997
20090502,3.0227103521889997
20090503,3.0227103521889997
20090504,3.06327977618831
20090505,3.0937087334086075
20090506,2.9475626545481566
20090507,3.1759514806234788
20090508,3.165566477653377
20090509,3.165566477653377
20090510,3.165566477653377
20090511,3.028132389995661
20090512,3.011864748007825
20090513,3.033940430939762
20090514,3.0430656371290845
20090515,3.2082403686608862
20090516,3.2082403686608862
20090517,3.2082403686608862
20090518,3.290124727566271
20090519,3.2832890888644064
20090520,3.1507118798037697
20090521,3.1236840384139386
20090522,3.1719687073020695
20090523,3.1719687073020695
20090524,3.1719687073020695
20090525,3.1719687073020695
20090526,3.3108753085894067
20090527,3.492645676733965
20090528,3.7075672467833827
20090529,3.319061562876002
20090530,3.319061562876002
20090531,3.319061562876002
20090601,3.5399997457567762
20090602,3.6855426571491874
20090603,3.6777096736030055
20090604,3.696965110053266
20090605,3.583495292847637
20090606,3.583495292847637
20090607,3.583495292847637
20090608,3.732314102001198
20090609,3.6688789250197997
20090610,3.6819191683016155
20090611,3.7265581748312133
20090612,3.7764888925369657
20090613,3.7764888925369657
20090614,3.7764888925369657
20090615,3.586691479601456
20090616,3.520916808347321
20090617,3.567309221135049
20090618,3.6860448190363084
20090619,3.691960655365047
20090620,3.691960655365047
20090621,3.691960655365047
20090622,3.6964389600213345
20090623,3.8244302297947845
20090624,4.117920734019902
20090625,4.210808665958842
20090626,4.012724389829995
20090627,4.012724389829995
20090628,4.012724389829995
20090629,4.3395000347601895
20090630,3.8637035025665334
20090701,3.6986778245087453
20090702,3.951121531456723
20090703,3.951121531456723
20090704,3.951121531456723
20090705,3.951121531456723
20090706,3.9701739950770745
20090707,4.321340863470879
20090708,4.484275589202459
20090709,4.753689990456763
20090710,4.502307138074904
20090711,4.502307138074904
20090712,4.502307138074904
20090713,4.4527948002807225
20090714,4.4002564653791945
20090715,4.198804092272596
20090716,4.282833792424346
20090717,4.423695556096804
20090718,4.423695556096804
20090719,4.423695556096804
20090720,4.229715643957745
20090721,4.2752950573265425
20090722,4.222532753317944
20090723,4.2683623873643155
20090724,4.32956959747606
20090725,4.32956959747606
20090726,4.32956959747606
20090727,4.3842922027348425
20090728,4.3827517162468
20090729,4.188278378576141
20090730,4.190517799723883
20090731,3.7780976126422603
20090801,3.7779961575297243
20090802,3.7779961575297243
20090803,3.843416961402973
20090804,3.8888681286079754
20090805,4.073378816578764
20090806,4.618175673282253
20090807,4.669636622493832
20090808,4.669636622493832
20090809,4.669636622493832
20090810,4.619653058367562
20090811,4.79964145011501
20090812,4.713781274266553
20090813,4.143558029045731
20090814,5.843025692423957
20090815,5.843025692423957
20090816,5.843025692423957
20090817,5.725315493827297
20090818,5.422975231458303
20090819,5.530741474314711
20090820,5.593146056752707
20090821,5.206309258589544
20090822,5.206309258589544
20090823,5.206309258589544
20090824,5.964028746292177
20090825,5.579910706107733
20090826,5.454132404883962
20090827,5.84536713629497
20090828,6.980393054306305
20090829,6.980393054306305
20090830,6.980393054306305
20090831,7.217578538135648
20090901,7.548057997153686
20090902,7.384448506657309
20090903,7.641949499357582
20090904,7.959666344493533
20090905,7.959666344493533
20090906,7.959666344493533
20090907,7.959666344493533
20090908,7.479574014511935
20090909,7.733122356516479
20090910,7.699774214956961
20090911,8.822862318454133
20090912,8.822862318454133
20090913,8.822862318454133
20090914,8.486070868424823
20090915,9.583488668642985
20090916,9.169869789060124
20090917,9.40946061278015
20090918,9.170078237036622
20090919,9.170078237036622
20090920,9.170078237036622
20090921,8.964506243453924
20090922,10.095545365944561
20090923,10.043113476088271
20090924,10.068373757908526
20090925,9.599429449015515
20090926,9.599429449015515
20090927,9.599429449015515
20090928,9.22144985052797
20090929,10.242540570617114
20090930,10.522813074015556
20091001,10.837023492084972
20091002,11.397518328615456
20091003,11.397518328615456
20091004,11.397518328615456
20091005,11.28590557609221
20091006,10.992286477197418
20091007,11.418252889727706
20091008,11.67086826374338
20091009,12.20418365122624
20091010,12.20418365122624
20091011,12.20418365122624
20091012,13.228347866684693
20091013,12.107741039969078
20091014,11.783508397309687
20091015,13.075711961573466
20091016,12.886865389994771
20091017,12.886865389994771
20091018,12.886865389994771
20091019,12.560462893451342
20091020,13.08779142020831
20091021,13.539854335310064
20091022,14.05691270609224
20091023,15.085299596174151
20091024,15.085299596174151
20091025,15.085299596174151
20091026,14.713754250033148
20091027,14.564519862793876
20091028,13.495883000299937
20091029,12.966269494086305
20091030,11.917556139776938
20091031,11.917556139776938
20091101,11.91754544107279
20091102,11.266652235627749
20091103,11.16699012956741
20091104,11.432532561170575
20091105,11.374827447623383
20091106,12.097141127001066
20091107,12.097141127001066
20091108,12.097141127001066
20091109,11.7941314050752
20091110,11.809668185762847
20091111,12.229660458103394
20091112,15.203887180790797
20091113,12.689352858928835
20091114,12.689352858928835
20091115,12.689352858928835
20091116,12.483352561705836
20091117,13.032402345320065
20091118,13.585247997112212
20091119,14.22327479116429
20091120,15.842624489341631
20091121,15.842624489341631
20091122,15.842624489341631
20091123,14.207354130116311
20091124,14.288542382962488
20091125,14.553095956873484
20091126,14.553095956873484
20091127,14.155654673503019
20091128,14.155654673503019
20091129,14.155654673503019
20091130,13.954602893993407
20091201,15.485386517536128
20091202,14.571599538984916
20091203,14.169387478165385
20091204,14.74397592089071
20091205,14.74397592089071
20091206,14.74397592089071
20091207,14.432638354082595
20091208,14.67050294607477
20091209,13.834458822666782
20091210,15.189557185715966
20091211,15.352773701498306
20091212,15.352773701498306
20091213,15.352773701498306
20091214,17.13409867374777
20091215,18.175330621474192
20091216,16.03970299179316
20091217,17.58323327784954
20091218,16.326841914461063
20091219,16.326841914461063
20091220,16.326841914461063
20091221,15.992247603371139
20091222,17.913612472180684
20091223,16.50037439094439
20091224,16.482255964750426
20091225,16.482255964750426
20091226,16.482255964750426
20091227,16.482255964750426
20091228,17.51985113773626
20091229,17.502037757100005
20091230,16.73107637560301
20091231,13.049240002446917
20100101,13.04923878647219
20100102,13.04923878647219
20100103,13.04923878647219
20100104,12.56697287970906
20100105,12.964874311238404
20100106,13.367976095948372
20100107,12.910869428647516
20100108,13.566319639040621
20100109,13.566319639040621
20100110,13.566319639040621
20100111,13.785649228496213
20100112,14.788645328336596
20100113,15.193749522213523
20100114,13.510457177628535
20100115,15.017941048154364
20100116,15.017941048154364
20100117,15.017941048154364
20100118,15.017941048154364
20100119,14.797144348952578
20100120,16.497281096691108
20100121,16.559498146771013
20100122,16.523034302713924
20100123,16.523034302713924
20100124,16.523034302713924
20100125,16.31734208827681
20100126,16.820450215704213
20100127,15.923335612523434
20100128,16.037682218373334
20100129,12.760880380419142
20100130,12.760880380419142
20100131,12.760880380419142
20100201,14.693654611505039
20100202,14.112675190031878
20100203,15.380103051936315
20100204,17.461537705984917
20100205,17.584521580747193
20100206,17.584521580747193
20100207,17.584521580747193
20100208,14.132759343102185
20100209,12.951452935168302
20100210,12.84161855985684
20100211,13.740007039734179
20100212,14.163147537591636
20100213,14.163147537591636
20100214,14.163147537591636
20100215,14.163147537591636
20100216,12.528657845180305
20100217,13.54360203407487
20100218,13.937481587723028
20100219,13.635107336052538
20100220,13.635107336052538
20100221,13.635107336052538
20100222,12.375332364526045
20100223,11.694222125772416
20100224,12.67300198778499
20100225,13.389047880599298
20100226,8.090094125312744
20100227,8.090094125312744
20100228,8.090094125312744
20100301,8.372846852068166
20100302,8.929047977737408
20100303,9.40946977957686
20100304,9.936075927526618
20100305,9.726345904913869
20100306,9.726345904913869
20100307,9.726345904913869
20100308,10.170683651768964
20100309,10.168440814564956
20100310,11.270477108595706
20100311,11.135401560284015
20100312,11.377081947377167
20100313,11.377081947377167
20100314,11.377081947377167
20100315,11.118156014513623
20100316,11.686265412339909
20100317,11.554823175045751
20100318,11.82649921635411
20100319,13.597048432155672
20100320,13.597048432155672
20100321,13.597048432155672
20100322,15.067806293377222
20100323,14.106637453115646
20100324,14.401078896228086
20100325,15.33843377847388
20100326,14.936878368030463
20100327,14.936878368030463
20100328,14.936878368030463
20100329,14.572999338019446
20100330,14.53410016313871
20100331,11.932188960723881
20100401,16.329451626519237
20100402,16.329451626519237
20100403,16.329451626519237
20100404,16.329451626519237
20100405,11.547413138860177
20100406,11.203603273247998
20100407,13.343659132505163
20100408,13.455817790019001
20100409,14.696636011657445
20100410,14.696636011657445
20100411,14.696636011657445
20100412,15.266117633901011
20100413,14.445436611414348
20100414,14.406131677217921
20100415,14.691146686797776
20100416,13.990673309706137
20100417,13.990673309706137
20100418,13.990673309706137
20100419,16.331743314652034
20100420,16.174828690616685
20100421,14.648503556614324
20100422,13.445415489114524
20100423,13.079487844764571
20100424,13.079487844764571
20100425,13.079487844764571
20100426,12.446051056870559
20100427,12.567918153990208
20100428,13.719975229910556
20100429,12.680552006205893
20100430,16.85116156952297
20100501,16.851161552606573
20100502,16.851161552606573
20100503,15.759625874256304
20100504,17.272117972603866
20100505,19.75448236924412
20100506,21.68418586980357
20100507,18.6183689278381
20100508,18.6183689278381
20100509,18.6183689278381
20100510,17.71723496313644
20100511,15.784724570493806
20100512,18.43511684675401
20100513,18.72114200537513
20100514,19.416031347250044
20100515,19.416031347250044
20100516,19.416031347250044
20100517,20.834887029570595
20100518,23.076787229057107
20100519,23.236986830940378
20100520,25.113860086163733
20100521,25.004146936362606
20100522,25.004146936362606
20100523,25.004146936362606
20100524,26.75408000438384
20100525,27.812476364539798
20100526,23.28795016342567
20100527,20.226219719014857
20100528,26.380653712164232
20100529,26.380653712164232
20100530,26.380653712164232
20100531,26.380653712164232
20100601,24.20699530459044
20100602,22.517072023191723
20100603,22.78132337787523
20100604,21.906412131423693
20100605,21.906412131423693
20100606,21.906412131423693
20100607,21.570846096791918
20100608,21.6770984315576
20100609,22.788813113794617
20100610,20.27847871413489
20100611,20.189700511358343
20100612,20.189700511358343
20100613,20.189700511358343
20100614,23.1673612979674
20100615,23.731104294790278
20100616,25.04968140253583
20100617,25.223611275866094
20100618,24.514283214938796
20100619,24.514283214938796
20100620,24.514283214938796
20100621,25.431197671577664
20100622,25.434963327409104
20100623,21.628349109116385
20100624,28.706180715834314
20100625,30.420641602759034
20100626,30.420641602759034
20100627,30.420641602759034
20100628,34.987721086516906
20100629,28.996063064983673
20100630,29.197688039766238
20100701,27.802908764314786
20100702,35.55296664488449
20100703,35.55296664488449
20100704,35.55296664488449
20100705,35.55296664488449
20100706,34.415594194556355
20100707,33.67430739727732
20100708,35.670292439155
20100709,35.269713293200105
20100710,35.269713293200105
20100711,35.269713293200105
20100712,35.402619317512105
20100713,37.47724142583146
20100714,31.439810812347993
20100715,34.03250235214674
20100716,34.36840278064488
20100717,34.36840278064488
20100718,34.36840278064488
20100719,33.76834939821084
20100720,33.839313333949086
20100721,32.079233577555435
20100722,33.97455354310029
20100723,27.42432763921238
20100724,27.42432763921238
20100725,27.42432763921238
20100726,28.099323125250283
20100727,27.411840033925827
20100728,26.17402506906342
20100729,26.667409691705053
20100730,22.808089761697566
20100731,22.808089761697566
20100801,22.808089760932454
20100802,25.55877974615044
20100803,23.89996613690306
20100804,20.764777454615587
20100805,19.082222667979977
20100806,20.035611950961155
20100807,20.035611950961155
20100808,20.035611950961155
20100809,16.8391036632413
20100810,17.096560424616676
20100811,19.156150527518548
20100812,20.707955209858067
20100813,21.46835552325029
20100814,21.46835552325029
20100815,21.46835552325029
20100816,20.270796151314066
20100817,20.14199677918207
20100818,19.561026285739477
20100819,18.254400019726226
20100820,18.58889390341929
20100821,18.58889390341929
20100822,18.58889390341929
20100823,19.83495086830694
20100824,23.46234434491759
20100825,23.422660503987647
20100826,25.134144700030536
20100827,25.954707540405217
20100828,25.954707540405217
20100829,25.954707540405217
20100830,23.31806588784452
20100831,17.443617833966485
20100901,15.664799035619277
20100902,14.910109236354074
20100903,15.288284880257761
20100904,15.288284880257761
20100905,15.288284880257761
20100906,15.288284880257761
20100907,18.08866553870496
20100908,14.667590223312837
20100909,17.039471071722836
20100910,19.933705994033456
20100911,19.933705994033456
20100912,19.933705994033456
20100913,17.358864538593487
20100914,19.312624578652294
20100915,17.58877891817778
20100916,13.77458572915966
20100917,12.358489801357164
20100918,12.358489801357164
20100919,12.358489801357164
20100920,13.865277996144055
20100921,12.53560677046853
20100922,12.431657705134556
20100923,12.914501563170788
20100924,12.525006054019851
20100925,12.525006054019851
20100926,12.525006054019851
20100927,12.351090228892444
20100928,12.218919479477261
20100929,12.199054014075887
20100930,13.072609328724157
20101001,17.08513178387066
20101002,17.08513178387066
20101003,17.08513178387066
20101004,16.71834747710822
20101005,17.37799999476946
20101006,17.57408604273763
20101007,17.523592719056765
20101008,15.617199835232226
20101009,15.617199835232226
20101010,15.617199835232226
20101011,17.560173040535556
20101012,17.552349191917337
20101013,19.4178091591079
20101014,19.184588331122985
20101015,19.150651011989726
20101016,19.150651011989726
20101017,19.150651011989726
20101018,19.90210482538816
20101019,17.47604588038702
20101020,18.483643693020888
20101021,16.1241621344441
20101022,16.932892594495662
20101023,16.932892594495662
20101024,16.932892594495662
20101025,17.527858178801107
20101026,18.689265287916946
20101027,19.773315275325185
20101028,21.49398727922773
20101029,21.658490173028124
20101030,21.658490173028124
20101031,21.658490173028124
20101101,23.13072916343895
20101102,23.181506902848405
20101103,23.20961239198358
20101104,22.0546145973056
20101105,21.81657189451054
20101106,21.81657189451054
20101107,21.81657189451054
20101108,21.739221770579334
20101109,20.64270272432345
20101110,20.38615734846111
20101111,20.269135922349452
20101112,22.338676477993065
20101113,22.338676477993065
20101114,22.338676477993065
20101115,21.682396557549108
20101116,21.237477884280697
20101117,17.742348929427003
20101118,20.07311768958323
20101119,16.66099305752326
20101120,16.66099305752326
20101121,16.66099305752326
20101122,17.743932477014734
20101123,17.417515163772016
20101124,18.757409481047052
20101125,18.757409481047052
20101126,18.606504356011598
20101127,18.606504356011598
20101128,18.606504356011598
20101129,16.77724907642542
20101130,16.69278074907863
20101201,16.80862372844615
20101202,18.687737758743857
20101203,17.648279271966082
20101204,17.648279271966082
20101205,17.648279271966082
20101206,19.438071883405463
20101207,18.882094506903368
20101208,20.412791462001977
20101209,20.72866195648322
20101210,19.838516966830937
20101211,19.838516966830937
20101212,19.838516966830937
20101213,18.3405411354615
20101214,19.21350087434509
20101215,17.834020895869447
20101216,20.9512136593583
20101217,26.358565155149147
20101218,26.358565155149147
20101219,26.358565155149147
20101220,24.02987744125418
20101221,22.98104472953098
20101222,22.806263388199167
20101223,23.86322096990776
20101224,23.86322096990776
20101225,23.86322096990776
20101226,23.86322096990776
20101227,22.126725637190972
20101228,22.135398516785287
20101229,20.86562594579142
20101230,20.77186017619845
20101231,20.547276300992998
20110101,20.547276300990912
20110102,20.547276300990912
20110103,20.720473382186913
20110104,20.2440662470007
20110105,20.297444821407904
20110106,20.23293592837949
20110107,20.147644178452843
20110108,20.147644178452843
20110109,20.147644178452843
20110110,19.02495866200827
20110111,19.661534884074165
20110112,18.741080476335824
20110113,18.603455376759864
20110114,17.40441035809327
20110115,17.40441035809327
20110116,17.40441035809327
20110117,17.40441035809327
20110118,17.558716171983903
20110119,17.196819680949144
20110120,16.759873725538924
20110121,17.53324799112878
20110122,17.53324799112878
20110123,17.53324799112878
20110124,17.824835988086054
20110125,17.75939741933396
20110126,16.890529992766027
20110127,17.28971066136173
20110128,15.625164265809822
20110129,15.625164265809822
20110130,15.625164265809822
20110131,16.63732076231763
20110201,16.91352472374852
20110202,14.852716625088414
20110203,14.926345204031122
20110204,17.292112287038446
20110205,17.292112287038446
20110206,17.292112287038446
20110207,16.85984272606472
20110208,17.066115860637034
20110209,16.847247650726587
20110210,18.155625658979492
20110211,18.103655179543473
20110212,18.103655179543473
20110213,18.103655179543473
20110214,19.0740753268229
20110215,17.1063246904929
20110216,17.98053034238824
20110217,18.881160413661203
20110218,16.578084505447876
20110219,16.578084505447876
20110220,16.578084505447876
20110221,16.578084505447876
20110222,16.485594576668053
20110223,17.77759730075969
20110224,17.620974438516278
20110225,17.74795454529121
20110226,17.74795454529121
20110227,17.74795454529121
20110228,17.173242862971037
20110301,18.344148344644207
20110302,16.30574809690261
20110303,16.51831481390558
20110304,16.968859313362437
20110305,16.968859313362437
20110306,16.968859313362437
20110307,16.24922949953694
20110308,15.827662400057733
20110309,15.476568655450803
20110310,15.193466613393051
20110311,15.2232117183303
20110312,15.2232117183303
20110313,15.2232117183303
20110314,14.533486056282662
20110315,14.417720304468824
20110316,15.82113822618177
20110317,15.921818374764522
20110318,15.979592282395005
20110319,15.979592282395005
20110320,15.979592282395005
20110321,11.141281066254162
20110322,12.681519133902334
20110323,10.74714707685532
20110324,10.852832004547663
20110325,12.32294500631504
20110326,12.32294500631504
20110327,12.32294500631504
20110328,10.918781078649054
20110329,10.969374231788072
20110330,11.058936844214966
20110331,12.82298918557383
20110401,13.812625170679885
20110402,13.812625170679885
20110403,13.812625170679885
20110404,12.670033981051843
20110405,12.087463689027082
20110406,10.12185707549045
20110407,11.831354956839487
20110408,11.583839781215538
20110409,11.583839781215538
20110410,11.583839781215538
20110411,11.942964230872914
20110412,10.61833564976699
20110413,11.523249196505397
20110414,11.432314893464975
20110415,11.892349489159917
20110416,11.892349489159917
20110417,11.892349489159917
20110418,12.625391971163024
20110419,13.205311306582976
20110420,12.3045113844057
20110421,13.253137281678091
20110422,13.253137281678091
20110423,13.253137281678091
20110424,13.253137281678091
20110425,13.156320956477241
20110426,13.965427426754555
20110427,13.023008256324623
20110428,12.99817561486883
20110429,13.178206251359475
20110430,13.178206251359475
20110501,13.178206251359475
20110502,13.306404979842036
20110503,12.866987631838665
20110504,13.169382593062979
20110505,13.299910219540518
20110506,14.704676724759194
20110507,14.704676724759194
20110508,14.704676724759194
20110509,15.209463356062367
20110510,14.923588505641133
20110511,14.475876700855983
20110512,15.096773429869971
20110513,14.458313487537794
20110514,14.458313487537794
20110515,14.458313487537794
20110516,16.683440088354153
20110517,16.471364593720644
20110518,15.502850110826477
20110519,15.785203482289342
20110520,16.880728995948356
20110521,16.880728995948356
20110522,16.880728995948356
20110523,16.526190306738272
20110524,16.685546829545334
20110525,16.761252390588318
20110526,16.88465236432903
20110527,16.545895276606768
20110528,16.545895276606768
20110529,16.545895276606768
20110530,16.545895276606768
20110531,16.92360423783141
20110601,15.691474997864242
20110602,16.140390712270868
20110603,16.96513857309998
20110604,16.96513857309998
20110605,16.96513857309998
20110606,17.51744766443411
20110607,17.761264507488594
20110608,17.899465724296483
20110609,18.09078563915938
20110610,16.021811241488283
20110611,16.021811241488283
20110612,16.021811241488283
20110613,17.55182752608856
20110614,18.01337883222126
20110615,17.47588306759257
20110616,17.520819047419987
20110617,16.387241096627676
20110618,16.387241096627676
20110619,16.387241096627676
20110620,16.456012054243246
20110621,17.369638160556303
20110622,18.159682794471973
20110623,18.17166599890663
20110624,17.31899115475193
20110625,17.31899115475193
20110626,17.31899115475193
20110627,18.748821209543227
20110628,18.67537037193939
20110629,18.60237993952431
20110630,17.241321211143777
20110701,17.932978252533065
20110702,17.932978252533065
20110703,17.932978252533065
20110704,17.932978252533065
20110705,17.47260934492097
20110706,17.44661483437312
20110707,17.1743975974105
20110708,16.946793749387442
20110709,16.946793749387442
20110710,16.946793749387442
20110711,17.718935018452758
20110712,18.522826361724615
20110713,18.363703597118658
20110714,18.199832474856148
20110715,16.647807431947715
20110716,16.647807431947715
20110717,16.647807431947715
20110718,16.883836411874423
20110719,17.716692731687015
20110720,17.468614970197056
20110721,18.95034540225539
20110722,18.54480771418099
20110723,18.54480771418099
20110724,18.54480771418099
20110725,17.781843392516855
20110726,17.409220187722944
20110727,17.63732059683044
20110728,17.69174939302077
20110729,15.752560237764179
20110730,15.752560237764179
20110731,15.752560237764179
20110801,15.711521117903988
20110802,15.141804034289073
20110803,15.27407588801016
20110804,14.470860697666183
20110805,14.43276681234698
20110806,14.43276681234698
20110807,14.43276681234698
20110808,16.155644635724723
20110809,16.645809949759123
20110810,13.643453124888515
20110811,14.326502228237496
20110812,14.407572724614058
20110813,14.407572724614058
20110814,14.407572724614058
20110815,14.672241762931652
20110816,14.554486113725197
20110817,15.60483559491162
20110818,15.098546856058327
20110819,12.463447942692085
20110820,12.463447942692085
20110821,12.463447942692085
20110822,12.489793421875895
20110823,12.897216010283504
20110824,14.542792306420084
20110825,14.324560392187886
20110826,14.583311504039457
