Date,Glen Burnie Bancorp
20060824,25.85070084667315
20060825,25.813171808092683
20060826,25.813171808092683
20060827,25.813171808092683
20060828,26.213726971289528
20060829,26.174991553498543
20060830,26.639944628725022
20060831,26.552542610971077
20060901,26.40491006170433
20060902,26.40491006170433
20060903,26.40491006170433
20060904,26.40491006170433
20060905,26.69689334717937
20060906,26.26971348801522
20060907,26.10995714407544
20060908,26.259744176708736
20060909,26.259744176708736
20060910,26.259744176708736
20060911,26.338931680839643
20060912,26.658593838864018
20060913,26.88482359475012
20060914,26.68906505096224
20060915,26.738136019718343
20060916,26.738136019718343
20060917,26.738136019718343
20060918,27.111436346992228
20060919,27.122380131188702
20060920,27.400892461971956
20060921,27.412734525198992
20060922,27.227969388425553
20060923,27.227969388425553
20060924,27.227969388425553
20060925,27.195114365875234
20060926,28.035566369792164
20060927,28.027138345281436
20060928,28.112929804695877
20060929,27.86227522514243
20060930,27.86227522514243
20061001,28.535989286322724
20061002,26.95687996185913
20061003,27.044808789711258
20061004,27.525598836849472
20061005,27.856473286492342
20061006,28.052750665876584
20061007,28.052750665876584
20061008,28.052750665876584
20061009,28.08206443996215
20061010,28.407827599310984
20061011,27.48217922277623
20061012,27.839171639049884
20061013,29.025693703307514
20061014,29.025693703307514
20061015,29.025693703307514
20061016,28.897371679800564
20061017,28.868605024974986
20061018,29.127838060646127
20061019,28.925351430817457
20061020,29.238176588432335
20061021,29.238176588432335
20061022,29.238176588432335
20061023,29.45291129731422
20061024,29.106371302005954
20061025,29.2107736432173
20061026,27.535535149569796
20061027,27.415958984468737
20061028,27.415958984468737
20061029,27.415958984468737
20061030,27.214788326382717
20061031,24.369874478231537
20061101,24.845566130749923
20061102,24.61901973319253
20061103,25.406899922163596
20061104,25.406899922163596
20061105,25.406899922163596
20061106,25.620495538057238
20061107,25.614739235135563
20061108,25.73892698170452
20061109,25.887743006411657
20061110,25.245671367041552
20061111,25.245671367041552
20061112,25.245671367041552
20061113,25.939648120025446
20061114,25.168262416239983
20061115,25.64319069737609
20061116,26.385074624009807
20061117,26.201870339953143
20061118,26.201870339953143
20061119,26.201870339953143
20061120,25.51874205521378
20061121,25.458441589789334
20061122,25.3852798702138
20061123,25.3852798702138
20061124,25.34206196588681
20061125,25.34206196588681
20061126,25.34206196588681
20061127,24.925943777607102
20061128,25.866139195345884
20061129,26.074262312019716
20061130,26.190386943071026
20061201,26.513834271170907
20061202,26.513834271170907
20061203,26.513834271170907
20061204,26.255789817775238
20061205,26.911486330149692
20061206,26.94221201463575
20061207,26.97593491378676
20061208,27.138599197016052
20061209,27.138599197016052
20061210,27.138599197016052
20061211,27.17317742577775
20061212,27.147912364177078
20061213,27.070723569486976
20061214,27.219582701581864
20061215,27.264092889466873
20061216,27.264092889466873
20061217,27.264092889466873
20061218,27.195119385376547
20061219,27.335056308324212
20061220,27.29946085401088
20061221,26.372037028823193
20061222,26.898975123528217
20061223,26.898975123528217
20061224,26.898975123528217
20061225,26.898975123528217
20061226,27.141118942313884
20061227,28.593343336542294
20061228,28.505904958436556
20061229,16.65317426276817
20061230,16.65317426276817
20061231,16.65317426276817
20070101,17.070580067195824
20070102,17.070580067195824
20070103,16.830305151987744
20070104,12.218344430160128
20070105,12.539614254516103
20070106,12.539614254516103
20070107,12.539614254516103
20070108,12.464642660715485
20070109,12.746281809773096
20070110,12.766526931192423
20070111,15.502957432317528
20070112,15.65712833836117
20070113,15.65712833836117
20070114,15.65712833836117
20070115,15.65712833836117
20070116,14.80584354585042
20070117,15.003344362657351
20070118,14.04139321854347
20070119,14.020297247704601
20070120,14.020297247704601
20070121,14.020297247704601
20070122,14.136244414181517
20070123,14.157616992801362
20070124,14.202817720043162
20070125,15.333457390976866
20070126,15.775053179538526
20070127,15.775053179538526
20070128,15.775053179538526
20070129,13.87719876966691
20070130,14.849251422174055
20070131,14.999398036576032
20070201,14.801616355590241
20070202,14.906539615377337
20070203,14.906539615377337
20070204,14.906539615377337
20070205,15.31891632542499
20070206,14.445535910864733
20070207,14.070146937269863
20070208,13.966499426763402
20070209,14.657277179646568
20070210,14.657277179646568
20070211,14.657277179646568
20070212,14.575127440722444
20070213,14.701664594741858
20070214,14.577177634626258
20070215,15.151024078566742
20070216,15.916327506165231
20070217,15.916327506165231
20070218,15.916327506165231
20070219,15.916327506165231
20070220,15.033156030359413
20070221,15.877964769766134
20070222,15.473513451146667
20070223,15.361341921229762
20070224,15.361341921229762
20070225,15.361341921229762
20070226,15.310126743417205
20070227,14.866051234851628
20070228,3.1640985370250667
20070301,3.1368936265626615
20070302,2.9678449804742364
20070303,2.9678449804742364
20070304,2.9678449804742364
20070305,3.2368392936012826
20070306,3.2598437923757144
20070307,3.343003471866767
20070308,3.2062046444099686
20070309,3.014815303415013
20070310,3.014815303415013
20070311,3.014815303415013
20070312,3.0643606486536994
20070313,3.447881624488511
20070314,3.454760474556664
20070315,3.4549872875541605
20070316,3.3952250425858317
20070317,3.3952250425858317
20070318,3.3952250425858317
20070319,3.402755609272463
20070320,2.951227609865113
20070321,2.9631357971999828
20070322,2.995799750132338
20070323,3.0034294495479483
20070324,3.0034294495479483
20070325,3.0034294495479483
20070326,2.649831799311276
20070327,3.3010225399391953
20070328,3.102639683026938
20070329,2.643667004128046
20070330,2.64694144007351
20070331,2.64694144007351
20070401,2.7152145114385426
20070402,3.7994467526460434
20070403,3.8226984562652855
20070404,3.8056691025671783
20070405,3.9856906746494367
20070406,3.9856906746494367
20070407,3.9856906746494367
20070408,3.9856906746494367
20070409,4.009946276445462
20070410,4.060261723957108
20070411,4.062464559137086
20070412,4.071170442563032
20070413,4.085303221559261
20070414,4.085303221559261
20070415,4.085303221559261
20070416,4.1259644980987975
20070417,4.148730616453515
20070418,3.257370653505549
20070419,3.732344540673338
20070420,3.7556966942392425
20070421,3.7556966942392425
20070422,3.7556966942392425
20070423,3.746142053447765
20070424,3.7496615557678084
20070425,3.6277309619106304
20070426,3.466640508653575
20070427,3.459771497626709
20070428,3.459771497626709
20070429,3.459771497626709
20070430,3.097669705278175
20070501,3.2010226064638703
20070502,3.20943209888674
20070503,3.7324551714655905
20070504,3.716475267361253
20070505,3.716475267361253
20070506,3.716475267361253
20070507,3.6909350018121554
20070508,3.701079117306685
20070509,3.7148666774991037
20070510,3.6685468685334417
20070511,3.7328208300448216
20070512,3.7328208300448216
20070513,3.7328208300448216
20070514,3.6810967342657133
20070515,3.66420415553907
20070516,3.3426319418137753
20070517,3.382307122875806
20070518,3.4127605663395997
20070519,3.4127605663395997
20070520,3.4127605663395997
20070521,3.4536430887745606
20070522,3.7778135743358527
20070523,3.6666728429261446
20070524,3.6273988464623166
20070525,3.68761917222213
20070526,3.68761917222213
20070527,3.68761917222213
20070528,3.68761917222213
20070529,3.660892541849662
20070530,3.735717813993135
20070531,3.7247275282237924
20070601,3.793870944345019
20070602,3.793870944345019
20070603,3.793870944345019
20070604,4.056389684451938
20070605,4.083297118764223
20070606,4.059124434256922
20070607,4.240033943583157
20070608,4.277403422448453
20070609,4.277403422448453
20070610,4.277403422448453
20070611,4.293421300457368
20070612,4.29196164703866
20070613,4.330773924197279
20070614,4.326547375434847
20070615,4.28776916522291
20070616,4.28776916522291
20070617,4.28776916522291
20070618,4.291364060698804
20070619,4.14970192932209
20070620,4.09158533007069
20070621,4.081643510705908
20070622,4.054766132167784
20070623,4.054766132167784
20070624,4.054766132167784
20070625,4.03318679338242
20070626,3.4910088700959307
20070627,3.5531395964653663
20070628,3.5330100822275217
20070629,3.486052898985785
20070630,3.486052898985785
20070701,3.5784291323786688
20070702,3.6128057563274494
20070703,3.6021417127848987
20070704,3.6021417127848987
20070705,3.616580440523731
20070706,3.6253262346063884
20070707,3.6253262346063884
20070708,3.6253262346063884
20070709,3.6416623300873
20070710,4.199373424718173
20070711,4.211815946922721
20070712,4.339560987673179
20070713,4.380402989439835
20070714,4.380402989439835
20070715,4.380402989439835
20070716,4.358735951270511
20070717,4.431864506789095
20070718,4.248296278648457
20070719,4.202801551414769
20070720,4.178158119488855
20070721,4.178158119488855
20070722,4.178158119488855
20070723,4.211084444461287
20070724,4.071042884566259
20070725,4.235104296018226
20070726,4.183018251891986
20070727,4.14010891471922
20070728,4.14010891471922
20070729,4.14010891471922
20070730,4.0127112817692225
20070731,3.981327830930091
20070801,4.124585417773658
20070802,3.5115720252544937
20070803,3.4078177464105535
20070804,3.4078177464105535
20070805,3.4078177464105535
20070806,3.4737600326562768
20070807,3.8177708823165686
20070808,3.8937895066954216
20070809,3.809988690903549
20070810,3.0237482161003366
20070811,3.0237482161003366
20070812,3.0237482161003366
20070813,3.2819566346574462
20070814,3.5200269783761833
20070815,3.460605642584035
20070816,2.878850591220339
20070817,2.941655076089816
20070818,2.941655076089816
20070819,2.941655076089816
20070820,2.936644302710695
20070821,2.9488790397129665
20070822,2.973340228734698
20070823,3.706556862118897
20070824,4.187668425721858
20070825,4.187668425721858
20070826,4.187668425721858
20070827,4.1349015892361685
20070828,3.727852989965271
20070829,2.7831875018841403
20070830,2.7744608711089773
20070831,7.030588018010289
20070901,7.220274310473362
20070902,7.220274310473362
20070903,7.220274310473362
20070904,5.6395664782658415
20070905,6.189153325404309
20070906,7.197982135978008
20070907,7.140514891164124
20070908,7.140514891164124
20070909,7.140514891164124
20070910,7.104899004197714
20070911,6.993948696376178
20070912,6.370463505557039
20070913,6.395834192021151
20070914,5.069482437440027
20070915,5.069482437440027
20070916,5.069482437440027
20070917,6.777549009412914
20070918,6.846551710138964
20070919,6.930175474926788
20070920,6.867597351244848
20070921,6.511983274885129
20070922,6.511983274885129
20070923,6.511983274885129
20070924,6.472880938706472
20070925,6.4272837967562
20070926,6.350804371359831
20070927,6.371288901631718
20070928,6.321533246570128
20070929,6.321533246570128
20070930,6.321533246570128
20071001,10.430441341268056
20071002,10.463855944135126
20071003,10.370607450385465
20071004,10.029412218907051
20071005,10.093095615781664
20071006,10.093095615781664
20071007,10.093095615781664
20071008,9.603498919159565
20071009,10.22589762113212
20071010,10.18888765941091
20071011,9.727630186581255
20071012,10.159213934400555
20071013,10.159213934400555
20071014,10.159213934400555
20071015,10.046285810809907
20071016,9.975826079046957
20071017,10.028762972175484
20071018,10.013985237086844
20071019,9.798936546615838
20071020,9.798936546615838
20071021,9.798936546615838
20071022,8.907536059777126
20071023,8.929624731236999
20071024,8.905912861499845
20071025,9.171251735334785
20071026,9.243814628149662
20071027,9.243814628149662
20071028,9.243814628149662
20071029,9.218840370206479
20071030,8.14713317988124
20071031,10.002484172657974
20071101,10.081018014849754
20071102,10.090534761123882
20071103,10.090534761123882
20071104,10.090534761123882
20071105,10.048440127954807
20071106,9.742293750047256
20071107,9.367949707066861
20071108,9.256608913659525
20071109,9.154462957174657
20071110,9.154462957174657
20071111,9.154462957174657
20071112,8.079536089015104
20071113,8.23767493592933
20071114,8.143955678379974
20071115,8.842716981315842
20071116,8.8640815884443
20071117,8.8640815884443
20071118,8.8640815884443
20071119,5.918957435580359
20071120,6.673187452895924
20071121,6.608285402878928
20071122,6.608285402878928
20071123,6.67214978825307
20071124,6.67214978825307
20071125,6.67214978825307
20071126,6.806589018010578
20071127,8.286725167482754
20071128,8.45710862392986
20071129,8.402025594640357
20071130,11.120175784530474
20071201,11.426634611748312
20071202,11.426634611748312
20071203,11.253507340844015
20071204,11.063656593262525
20071205,11.162339879031267
20071206,11.299137217095986
20071207,11.41780685054356
20071208,11.41780685054356
20071209,11.41780685054356
20071210,11.476772482339634
20071211,10.946782974374376
20071212,11.00261697016268
20071213,11.201621256930338
20071214,11.010096414438054
20071215,11.010096414438054
20071216,11.010096414438054
20071217,11.358919568445742
20071218,9.796135583995104
20071219,7.830349926057327
20071220,9.356715063638404
20071221,7.886714173651122
20071222,7.886714173651122
20071223,7.886714173651122
20071224,7.938392430979475
20071225,7.938392430979475
20071226,11.259704254779615
20071227,11.098162159394917
20071228,10.798313868705531
20071229,10.798313868705531
20071230,10.798313868705531
20071231,10.731486172079647
20080101,11.02889298071299
20080102,13.751888179829105
20080103,10.18732732934519
20080104,10.871150198738029
20080105,10.871150198738029
20080106,10.871150198738029
20080107,13.188591981798263
20080108,11.010174107355304
20080109,15.693008570958662
20080110,12.591199379570728
20080111,9.907540720841558
20080112,9.907540720841558
20080113,9.907540720841558
20080114,14.329759198648595
20080115,14.089007007782978
20080116,14.039150028808844
20080117,13.625668438229681
20080118,16.64837835847658
20080119,16.64837835847658
20080120,16.64837835847658
20080121,16.64837835847658
20080122,15.975403146904739
20080123,17.82086273092931
20080124,22.326755936763586
20080125,22.282899787907713
20080126,22.282899787907713
20080127,22.282899787907713
20080128,22.551717554035083
20080129,22.04087579815907
20080130,22.164918215962047
20080131,24.292334626494686
20080201,23.907849226177998
20080202,23.907849226177998
20080203,23.907849226177998
20080204,27.98661130386378
20080205,27.421215736850293
20080206,29.97633354854974
20080207,30.059191924281507
20080208,26.22638301424815
20080209,26.22638301424815
20080210,26.22638301424815
20080211,26.398356492254024
20080212,23.50649352504481
20080213,30.3035081602027
20080214,29.870907585139197
20080215,31.605078941879928
20080216,31.605078941879928
20080217,31.605078941879928
20080218,31.605078941879928
20080219,31.584619439928883
20080220,26.713144013703793
20080221,26.2335676797592
20080222,26.085989734509194
20080223,26.085989734509194
20080224,26.085989734509194
20080225,26.364669955656286
20080226,32.177458008766436
20080227,23.027182399267502
20080228,23.40717855775305
20080229,22.980982941695796
20080301,23.62626322323064
20080302,23.62626322323064
20080303,23.84579268551552
20080304,23.777288099700822
20080305,30.518206729732302
20080306,29.81497102091042
20080307,29.65800914680473
20080308,29.65800914680473
20080309,29.65800914680473
20080310,30.23886598431819
20080311,30.87153472991522
20080312,30.983674829706274
20080313,31.50644667001238
20080314,31.00403816742316
20080315,31.00403816742316
20080316,31.00403816742316
20080317,28.366075888494272
20080318,29.364953810358617
20080319,30.76311046962649
20080320,31.190015230504304
20080321,31.190015230504304
20080322,31.190015230504304
20080323,31.190015230504304
20080324,31.992444369920342
20080325,18.691279847693597
20080326,25.35511480295415
20080327,20.491914818503034
20080328,28.790730285028094
20080329,28.790730285028094
20080330,28.790730285028094
20080331,28.814271934010527
20080401,29.559662499653356
20080402,29.50183179025698
20080403,29.7093410906409
20080404,34.803092086635495
20080405,34.803092086635495
20080406,34.803092086635495
20080407,34.338731076515984
20080408,34.337640014210145
20080409,43.32621623850571
20080410,34.57450051423526
20080411,34.28621249339962
20080412,34.28621249339962
20080413,34.28621249339962
20080414,34.910931590109584
20080415,42.87975383568238
20080416,43.458895279235065
20080417,43.31347761173533
20080418,41.67846737524
20080419,41.67846737524
20080420,41.67846737524
20080421,44.44367033575467
20080422,44.21755559153793
20080423,44.287722255449864
20080424,46.74928184030081
20080425,46.603838372850866
20080426,46.603838372850866
20080427,46.603838372850866
20080428,37.18292446768805
20080429,36.93521684486549
20080430,44.45645942892375
20080501,44.36412340207987
20080502,44.235148034176206
20080503,44.235148034176206
20080504,44.235148034176206
20080505,42.577445948400324
20080506,42.699193393343805
20080507,42.06489898113406
20080508,42.232775214644136
20080509,41.97872063128265
20080510,41.97872063128265
20080511,41.97872063128265
20080512,42.32589499205268
20080513,42.26865974565188
20080514,42.414413900105366
20080515,42.68923394573108
20080516,42.49903993514304
20080517,42.49903993514304
20080518,42.49903993514304
20080519,48.466022567586144
20080520,43.13988309516813
20080521,42.6578833010432
20080522,42.77286942355547
20080523,49.11830028943901
20080524,49.11830028943901
20080525,49.11830028943901
20080526,49.11830028943901
20080527,49.44351803944416
20080528,49.52614337201241
20080529,49.63069722841619
20080530,42.709132881448895
20080531,42.709132881448895
20080601,43.92183877459321
20080602,43.49085812464762
20080603,43.48642219635093
20080604,43.409558935469
20080605,44.05112868868037
20080606,44.17716043708319
20080607,44.17716043708319
20080608,44.17716043708319
20080609,44.26206824867299
20080610,44.11728819916214
20080611,43.677775949430696
20080612,43.98075378572325
20080613,43.98381525750413
20080614,43.98381525750413
20080615,43.98381525750413
20080616,43.772823098091656
20080617,60.36270139602878
20080618,60.0874670015341
20080619,60.164879065735434
20080620,60.02073641388727
20080621,60.02073641388727
20080622,60.02073641388727
20080623,60.630219523202406
20080624,60.6218338288881
20080625,60.185953506432426
20080626,59.15618790829777
20080627,58.77859308761945
20080628,58.77859308761945
20080629,58.77859308761945
20080630,58.72064331268133
20080701,60.43429747283599
20080702,59.65692757621058
20080703,59.543790103935436
20080704,59.543790103935436
20080705,59.543790103935436
20080706,59.543790103935436
20080707,59.84790793798103
20080708,60.54335838750726
20080709,59.691508028385435
20080710,60.32019439535796
20080711,60.269103587552614
20080712,60.269103587552614
20080713,60.269103587552614
20080714,59.37412043773768
20080715,57.889557847180996
20080716,58.68402476683113
20080717,58.99489620429373
20080718,59.13308773986615
20080719,59.13308773986615
20080720,59.13308773986615
20080721,55.83666470771356
20080722,60.46385213805712
20080723,60.36337663160812
20080724,60.60848464046902
20080725,53.97365837766868
20080726,53.97365837766868
20080727,53.97365837766868
20080728,54.70132559609553
20080729,60.326460260098486
20080730,66.19304310935803
20080731,66.03895506063951
20080801,68.24527137724225
20080802,68.24527137724225
20080803,68.24527137724225
20080804,58.97744555317088
20080805,60.54622378825304
20080806,69.6933531030226
20080807,68.61095475472757
20080808,69.20476522341467
20080809,69.20476522341467
20080810,69.20476522341467
20080811,71.26178348761322
20080812,70.56759929324849
20080813,70.42580151846371
20080814,71.27074828966384
20080815,64.21863201763837
20080816,64.21863201763837
20080817,64.21863201763837
20080818,71.79636907839561
20080819,69.29019035490911
20080820,69.5937527229827
20080821,69.72076946368006
20080822,69.75519811853778
20080823,69.75519811853778
20080824,69.75519811853778
20080825,68.62691785788462
20080826,66.37958651582281
20080827,65.15959801593817
20080828,62.914157144689156
20080829,72.10842018214849
20080830,72.10842018214849
20080831,72.10842018214849
20080901,74.16781955938941
20080902,73.79006754337685
20080903,73.73827222639994
20080904,72.11164847573632
20080905,73.6824259216908
20080906,73.6824259216908
20080907,73.6824259216908
20080908,75.0630160760594
20080909,74.18539011085822
20080910,74.46067288424945
20080911,74.5108640822782
20080912,74.7793718316994
20080913,74.7793718316994
20080914,74.7793718316994
20080915,73.24561363698366
20080916,92.83515032338666
20080917,73.0343408270058
20080918,66.98744247160741
20080919,69.5036628552839
20080920,69.5036628552839
20080921,69.5036628552839
20080922,68.16160315023905
20080923,67.71694172267841
20080924,71.5100246441753
20080925,71.89935388503766
20080926,116.32591205159035
20080927,116.32591205159035
20080928,116.32591205159035
20080929,113.54240770886838
20080930,113.4028748735133
20081001,33.32859810979987
20081002,48.22555566659045
20081003,30.891944852156858
20081004,30.891944852156858
20081005,30.891944852156858
20081006,30.227048635461973
20081007,30.731479319671163
20081008,34.13465955904854
20081009,33.09618873970105
20081010,32.74972194925117
20081011,32.74972194925117
20081012,32.74972194925117
20081013,36.133375932097714
20081014,36.380253087173294
20081015,35.2199797725898
20081016,35.901949752038966
20081017,35.578416629579095
20081018,35.578416629579095
20081019,35.578416629579095
20081020,36.42499456786097
20081021,37.24913861209425
20081022,36.5835298812229
20081023,36.63416999291812
20081024,36.19812930066476
20081025,36.19812930066476
20081026,36.19812930066476
20081027,35.60961829195766
20081028,36.90895796388166
20081029,39.42225738126832
20081030,42.27098805247254
20081031,49.12172555734096
20081101,30.062413779537923
20081102,30.062413779537923
20081103,25.880237364159328
20081104,26.256513709581522
20081105,30.7349898347102
20081106,30.318629804892364
20081107,25.245978345785733
20081108,25.245978345785733
20081109,25.245978345785733
20081110,25.30704198944693
20081111,25.025275756025458
20081112,24.718117731083385
20081113,25.028535682976997
20081114,24.757078462942037
20081115,24.757078462942037
20081116,24.757078462942037
20081117,24.62302773716653
20081118,24.712847768448633
20081119,25.37804210895044
20081120,27.511032032495926
20081121,29.729541653444617
20081122,29.729541653444617
20081123,29.729541653444617
20081124,30.49348425966377
20081125,30.562983965689998
20081126,31.20485542292904
20081127,31.20485542292904
20081128,30.80155937702573
20081129,30.80155937702573
20081130,30.80155937702573
20081201,24.292023513911232
20081202,24.598812749257057
20081203,19.97568861946095
20081204,24.629365775938744
20081205,20.80700352376239
20081206,20.80700352376239
20081207,20.80700352376239
20081208,21.04271437913773
20081209,20.871634112220345
20081210,20.88235687704641
20081211,20.00792698708744
20081212,20.153413248232756
20081213,20.153413248232756
20081214,20.153413248232756
20081215,19.899437952932363
20081216,20.28752580809024
20081217,20.127195331664076
20081218,19.913482928929977
20081219,19.944211033486162
20081220,19.944211033486162
20081221,19.944211033486162
20081222,16.398323473358793
20081223,19.6162043718055
20081224,19.58677718823918
20081225,19.58677718823918
20081226,19.622072228934616
20081227,19.622072228934616
20081228,19.622072228934616
20081229,19.666399434888838
20081230,27.422781176018244
20081231,18.05495165903583
20090101,16.812585275000625
20090102,20.919127590792776
20090103,20.919127590792776
20090104,20.919127590792776
20090105,21.152471531139675
20090106,21.58407446249043
20090107,21.770903475713208
20090108,17.160668804437986
20090109,17.10670854202292
20090110,17.10670854202292
20090111,17.10670854202292
20090112,18.298081246297237
20090113,18.30744498411351
20090114,20.79043875648779
20090115,22.462663678709333
20090116,22.536714221583246
20090117,22.536714221583246
20090118,22.536714221583246
20090119,22.536714221583246
20090120,22.393678204757308
20090121,22.75848471672779
20090122,22.68199087304559
20090123,22.55352335958215
20090124,22.55352335958215
20090125,22.55352335958215
20090126,27.9559027534572
20090127,29.058739524840774
20090128,29.17972072785934
20090129,29.345717510241208
20090130,29.143173743938405
20090131,29.143173743938405
20090201,28.46222209484562
20090202,28.192330156561063
20090203,28.32141217612104
20090204,26.36454421898594
20090205,21.387293082163108
20090206,19.63583658367298
20090207,19.63583658367298
20090208,19.63583658367298
20090209,26.592101819781174
20090210,26.14940825244525
20090211,26.146023297523932
20090212,26.103254828701118
20090213,22.03654323865076
20090214,22.03654323865076
20090215,22.03654323865076
20090216,22.03654323865076
20090217,21.81026054722017
20090218,21.783272504808725
20090219,21.632400602642548
20090220,23.319718755716078
20090221,23.319718755716078
20090222,23.319718755716078
20090223,23.111960192068587
20090224,23.488317595977353
20090225,23.24458922907157
20090226,23.09451686022456
20090227,21.687705218788917
20090228,21.687705218788917
20090301,21.521484344336535
20090302,21.467117044147336
20090303,21.38178412030422
20090304,25.186730263811754
20090305,24.88573620294513
20090306,25.275307283860712
20090307,25.275307283860712
20090308,25.275307283860712
20090309,25.29943422148106
20090310,24.437083288903295
20090311,24.18451800446292
20090312,24.58271817318489
20090313,24.721634434343386
20090314,24.721634434343386
20090315,24.721634434343386
20090316,24.851476887669445
20090317,25.140574278821912
20090318,24.6100971385949
20090319,20.82433417288185
20090320,20.725554665042434
20090321,20.725554665042434
20090322,20.725554665042434
20090323,21.326049388186288
20090324,21.023040289030046
20090325,21.159919809978703
20090326,21.41931326067049
20090327,23.807855511555974
20090328,23.807855511555974
20090329,23.807855511555974
20090330,23.63518486259346
20090331,23.605292221525733
20090401,23.404178471899957
20090402,20.10075755842164
20090403,20.146039333061665
20090404,20.146039333061665
20090405,20.146039333061665
20090406,20.388661596925424
20090407,20.207874695211512
20090408,20.334091766303757
20090409,20.370249713158415
20090410,20.370249713158415
20090411,20.370249713158415
20090412,20.370249713158415
20090413,25.250900702820708
20090414,20.20654632267773
20090415,22.873140031817446
20090416,22.82738302383307
20090417,22.84015157331219
20090418,22.84015157331219
20090419,22.84015157331219
20090420,22.37303543887835
20090421,22.520107720346566
20090422,22.53389794870427
20090423,19.87627479469124
20090424,19.95315325314894
20090425,19.95315325314894
20090426,19.95315325314894
20090427,19.838250039666637
20090428,19.811945615792755
20090429,19.98470457629981
20090430,19.98484680124858
20090501,29.36056108667891
20090502,29.36056108667891
20090503,29.36056108667891
20090504,31.78948344223076
20090505,23.81282894138827
20090506,32.39976921868754
20090507,32.46016869627462
20090508,23.977413173401647
20090509,23.977413173401647
20090510,23.977413173401647
20090511,23.87369559053587
20090512,23.73224541007546
20090513,23.50516555398833
20090514,27.08768621612294
20090515,26.87409927103392
20090516,26.87409927103392
20090517,26.87409927103392
20090518,27.1679993605857
20090519,27.246094035405275
20090520,27.291552304284856
20090521,27.280988615576927
20090522,27.242859920039134
20090523,27.242859920039134
20090524,27.242859920039134
20090525,27.242859920039134
20090526,25.860748596772833
20090527,25.577735553477922
20090528,25.69854877779033
20090529,25.777458136264773
20090530,25.777458136264773
20090531,25.777458136264773
20090601,27.77027510401721
20090602,27.971739136239687
20090603,27.887575321691234
20090604,31.28560229351931
20090605,31.00058839997072
20090606,31.00058839997072
20090607,31.00058839997072
20090608,31.403029036974523
20090609,32.61493104518026
20090610,32.60084071606312
20090611,33.70342436877136
20090612,35.65688650526476
20090613,35.65688650526476
20090614,35.65688650526476
20090615,35.16781665421881
20090616,34.517320221281345
20090617,34.59238256592606
20090618,34.78510498604281
20090619,34.353655994476654
20090620,34.353655994476654
20090621,34.353655994476654
20090622,34.17046905168495
20090623,31.378347167966215
20090624,37.55940165145772
20090625,34.41997508191076
20090626,35.4994445829689
20090627,35.4994445829689
20090628,35.4994445829689
20090629,35.71721502230062
20090630,37.49745469310644
20090701,35.17796634834402
20090702,35.02413602522813
20090703,35.02413602522813
20090704,35.02413602522813
20090705,35.02413602522813
20090706,34.70827148110899
20090707,34.51722096677004
20090708,30.823843578820135
20090709,31.109951822248853
20090710,30.936542147255157
20090711,30.936542147255157
20090712,30.936542147255157
20090713,31.371789286889094
20090714,31.53586270820016
20090715,32.08543783017885
20090716,35.912804103862996
20090717,35.68414384343846
20090718,35.68414384343846
20090719,35.68414384343846
20090720,35.8452759623221
20090721,35.86993767347063
20090722,35.66226603136291
20090723,35.95547022768574
20090724,36.270141977107635
20090725,36.270141977107635
20090726,36.270141977107635
20090727,36.22269543303488
20090728,33.20559577168455
20090729,40.87898884521612
20090730,32.59234965580841
20090731,31.871476400452945
20090801,31.87062170873277
20090802,31.87062170873277
20090803,32.18703574209893
20090804,33.39878300165234
20090805,40.40246276316869
20090806,32.57534575427266
20090807,33.103188633025084
20090808,33.103188633025084
20090809,33.103188633025084
20090810,32.62114372924899
20090811,32.33085521577094
20090812,32.65396996455544
20090813,32.75656483710204
20090814,32.488799993578354
20090815,32.488799993578354
20090816,32.488799993578354
20090817,31.126757538287134
20090818,34.29832454116116
20090819,33.629174456469784
20090820,33.7463597062818
20090821,33.992643077591104
20090822,33.992643077591104
20090823,33.992643077591104
20090824,33.84337235287734
20090825,37.97780089719719
20090826,37.86488062188944
20090827,37.77408083648102
20090828,37.4909871618269
20090829,37.4909871618269
20090830,37.4909871618269
20090831,33.08559733472586
20090901,32.87627424133583
20090902,32.852102242832785
20090903,33.01320495927205
20090904,33.675965814416806
20090905,33.675965814416806
20090906,33.675965814416806
20090907,33.675965814416806
20090908,33.61700106025017
20090909,34.36136402646616
20090910,34.5269324304091
20090911,32.51493031714019
20090912,32.51493031714019
20090913,32.51493031714019
20090914,35.325053917898366
20090915,35.62060129257824
20090916,34.80885606321847
20090917,35.578055206735776
20090918,42.52793922742154
20090919,42.52793922742154
20090920,42.52793922742154
20090921,41.75732853981761
20090922,36.991248080223286
20090923,37.09710150928608
20090924,36.189586904238084
20090925,35.806332618632034
20090926,35.806332618632034
20090927,35.806332618632034
20090928,36.18504844383731
20090929,46.81367789962292
20090930,45.775608348459464
20091001,33.637590790910195
20091002,34.281683414042085
20091003,34.281683414042085
20091004,34.281683414042085
20091005,34.8095354273344
20091006,35.8343263879632
20091007,37.122559053189555
20091008,36.942742653447894
20091009,42.01497106304673
20091010,42.01497106304673
20091011,42.01497106304673
20091012,42.384225922994936
20091013,39.426531824287245
20091014,40.8373214898901
20091015,40.46213042450072
20091016,39.11046099691621
20091017,39.11046099691621
20091018,39.11046099691621
20091019,39.724459148341325
20091020,38.31651558469452
20091021,38.864930794215304
20091022,40.867906625795776
20091023,40.34688814362548
20091024,40.34688814362548
20091025,40.34688814362548
