Date,A Brown Co Inc
20090420,14.942471519238962
20090421,15.614782968614916
20090422,15.371874985796396
20090423,15.023689174799445
20090424,15.150682624261213
20090425,15.150682624261213
20090426,15.150682624261213
20090427,15.014385031824679
20090428,15.568464089357047
20090429,15.535739786115073
20090430,14.10871433359012
20090501,14.10871433359012
20090502,14.10871433359012
20090503,14.10871433359012
20090504,17.485185159442437
20090505,16.763992559984562
20090506,17.338357316028663
20090507,15.175496264509906
20090508,15.313372636891414
20090509,15.313372636891414
20090510,15.313372636891414
20090511,12.630793343101475
20090512,13.268394038943313
20090513,13.009215576672544
20090514,13.54229154131957
20090515,13.258192029859382
20090516,13.258192029859382
20090517,13.258192029859382
20090518,22.771184561957693
20090519,23.117359393710043
20090520,22.557459114627825
20090521,23.83094737413317
20090522,22.85083006189262
20090523,22.85083006189262
20090524,22.85083006189262
20090525,23.959853417499303
20090526,22.666376423393835
20090527,21.649486431865018
20090528,22.276430077829126
20090529,24.158663133536006
20090530,24.158663133536006
20090531,24.158663133536006
20090601,23.769128058001222
20090602,20.44116420126528
20090603,21.124418120499048
20090604,19.47677164867809
20090605,19.476198863998654
20090606,19.476198863998654
20090607,19.476198863998654
20090608,20.0126101217363
20090609,22.968774640061245
20090610,22.240265148228385
20090611,22.773249555488377
20090612,22.773249555488377
20090613,22.773249555488377
20090614,22.773249555488377
20090615,22.973528451065928
20090616,23.781229031002365
20090617,25.710629802093244
20090618,25.71249110533893
20090619,25.658191367297054
20090620,25.658191367297054
20090621,25.658191367297054
20090622,25.853271810650718
20090623,27.295758777345497
20090624,24.855272873610527
20090625,25.127769143326823
20090626,22.5631774400715
20090627,22.5631774400715
20090628,22.5631774400715
20090629,22.535083638367944
20090630,23.394416149115656
20090701,23.559842951119137
20090702,23.30363385706186
20090703,22.880639705989886
20090704,22.880639705989886
20090705,22.880639705989886
20090706,22.184656953218425
20090707,22.813863504205216
20090708,21.479740285755973
20090709,20.82419814970761
20090710,21.101579155895934
20090711,21.101579155895934
20090712,21.101579155895934
20090713,20.85379844137609
20090714,21.670164516874543
20090715,22.317156434781705
20090716,21.140694841950385
20090717,21.140694841950385
20090718,21.140694841950385
20090719,21.140694841950385
20090720,19.33841489909338
20090721,19.822953487040905
20090722,19.272166938137627
20090723,18.006300967402414
20090724,17.722743752671036
20090725,17.722743752671036
20090726,17.722743752671036
20090727,18.823269145455697
20090728,18.616373743039816
20090729,19.18446332838759
20090730,18.984354099120488
20090731,17.980062123408928
20090801,17.980062123408928
20090802,17.980062123408928
20090803,16.8760939241491
20090804,17.89356642204683
20090805,17.89356642204683
20090806,18.302242295624534
20090807,18.806445092657086
20090808,18.806445092657086
20090809,18.806445092657086
20090810,16.977330836208367
20090811,15.713670562746335
20090812,15.593417317288239
20090813,15.90852208793587
20090814,17.27526069228815
20090815,17.27526069228815
20090816,17.27526069228815
20090817,18.76547518757303
20090818,20.15058260810099
20090819,16.21867313906292
20090820,16.080216044352518
20090821,16.080216044352518
20090822,16.080216044352518
20090823,16.080216044352518
20090824,15.0364639386597
20090825,14.703443814811438
20090826,13.945916344440981
20090827,14.554907588276503
20090828,16.090588577090692
20090829,16.090588577090692
20090830,16.090588577090692
20090831,16.090588577090692
20090901,15.849455618044813
20090902,15.661574964415289
20090903,15.704151961680894
20090904,15.89776401039912
20090905,15.89776401039912
20090906,15.89776401039912
20090907,15.89776401039912
20090908,14.969662594408728
20090909,14.452037698901623
20090910,14.18623004977984
20090911,15.208157702157987
20090912,15.208157702157987
20090913,15.208157702157987
20090914,14.969187054213078
20090915,14.893332154917234
20090916,14.668496777230596
20090917,14.779656561315726
20090918,14.443266849279293
20090919,14.443266849279293
20090920,14.443266849279293
20090921,14.443266849279293
20090922,15.052659770817064
20090923,15.130998080371175
20090924,15.197687169056904
20090925,15.67701205513854
20090926,15.67701205513854
20090927,15.67701205513854
20090928,15.48291078612879
20090929,14.704946329379
20090930,13.855177291460556
20091001,14.093842763410125
20091002,14.142050345989968
20091003,14.142050345989968
20091004,14.142050345989968
20091005,13.968780689350792
20091006,13.405479696729314
20091007,12.870411503565714
20091008,13.107812274228971
20091009,13.012989400430047
20091010,13.012989400430047
20091011,13.012989400430047
20091012,12.456243192501262
20091013,12.51216093855632
20091014,12.943701992167176
20091015,12.20773642401926
20091016,12.282190585176167
20091017,12.282190585176167
20091018,12.282190585176167
20091019,12.263254564742686
20091020,12.319184957644921
20091021,12.746007904827584
20091022,13.30395625535469
20091023,13.434919100814865
20091024,13.434919100814865
20091025,13.434919100814865
20091026,12.995480672232597
20091027,12.436553636432794
20091028,12.728775629132455
20091029,13.21349160845983
20091030,10.913324412356326
20091031,10.913324412356326
20091101,10.913324412356326
20091102,10.913324412356326
20091103,12.257095662106831
20091104,12.063116314559316
20091105,11.873346032799272
20091106,11.393857841427682
20091107,11.393857841427682
20091108,11.393857841427682
20091109,11.263689005243322
20091110,10.581948838434101
20091111,10.619827948320482
20091112,10.648942475507818
20091113,11.401011788260298
20091114,11.401011788260298
20091115,11.401011788260298
20091116,11.463514295526169
20091117,10.911581425159344
20091118,12.13217617014177
20091119,12.655853889459545
20091120,12.740130599707506
20091121,12.740130599707506
20091122,12.740130599707506
20091123,12.320714854146036
20091124,12.351430199582452
20091125,12.560540725589405
20091126,12.868296827388635
20091127,11.5019744068198
20091128,11.5019744068198
20091129,11.5019744068198
20091130,11.5019744068198
20091201,11.57665189757355
20091202,11.347467542748932
20091203,11.388636642290681
20091204,11.322164821777575
20091205,11.322164821777575
20091206,11.322164821777575
20091207,12.304791273254299
20091208,12.03092238191489
20091209,12.066780247355526
20091210,12.268056241140858
20091211,12.05921927575694
20091212,12.05921927575694
20091213,12.05921927575694
20091214,11.937482108638488
20091215,12.624786015943213
20091216,12.10558994111142
20091217,12.942898246072653
20091218,13.217141020208814
20091219,13.217141020208814
20091220,13.217141020208814
20091221,13.013165435390452
20091222,12.99081178543729
20091223,12.81470259506328
20091224,12.81470259506328
20091225,12.81470259506328
20091226,12.81470259506328
20091227,12.81470259506328
20091228,12.99061660185114
20091229,11.884644140837255
20091230,11.884644140837255
20091231,11.884644140837255
20100101,11.884644140837255
20100102,11.884644140837255
20100103,11.884644140837255
20100104,11.938028860507439
20100105,12.392091119064844
20100106,12.78066899460121
20100107,12.854932918254278
20100108,12.110039967125045
20100109,12.110039967125045
20100110,12.110039967125045
20100111,11.963493553898036
20100112,12.239512940303658
20100113,12.371818567353547
20100114,12.104676368764016
20100115,11.655164846597827
20100116,11.655164846597827
20100117,11.655164846597827
20100118,12.326976123184421
20100119,12.083541719111832
20100120,12.466432619503642
20100121,12.55173308261687
20100122,12.89848182421068
20100123,12.89848182421068
20100124,12.89848182421068
20100125,12.638336415074654
20100126,12.977890313556642
20100127,12.709538057602742
20100128,12.771934544636453
20100129,11.827355129105847
20100130,11.827355129105847
20100131,11.827355129105847
20100201,11.886799478211575
20100202,12.630781469305852
20100203,12.127542222563857
20100204,12.332522431962579
20100205,12.801956704105272
20100206,12.801956704105272
20100207,12.801956704105272
20100208,13.441433093855409
20100209,14.239632479234178
20100210,13.668605877167646
20100211,13.035466250636302
20100212,12.90319425780347
20100213,12.90319425780347
20100214,12.90319425780347
20100215,12.90358086403108
20100216,11.87030156665002
20100217,12.053731472489996
20100218,11.564730072487137
20100219,11.043015151699063
20100220,11.043015151699063
20100221,11.043015151699063
20100222,11.60638358918411
20100223,11.568271669417118
20100224,11.488976459030104
20100225,11.685289830685843
20100226,8.954332557143747
20100227,8.954332557143747
20100228,8.954332557143747
20100301,9.049105158836399
20100302,8.5687386867303
20100303,9.00350739961278
20100304,8.879001865718854
20100305,8.869565814230667
20100306,8.869565814230667
20100307,8.869565814230667
20100308,8.583614594461274
20100309,8.467607892475282
20100310,8.892779636188006
20100311,9.059791397586277
20100312,9.095515162590493
20100313,9.095515162590493
20100314,9.095515162590493
20100315,9.17696944361366
20100316,9.356155505118238
20100317,9.48915424714557
20100318,9.354269712178517
20100319,9.48145263628138
20100320,9.48145263628138
20100321,9.48145263628138
20100322,10.080917891452557
20100323,9.972837917147046
20100324,10.05701197896617
20100325,10.247421024166579
20100326,9.637668077254194
20100327,9.637668077254194
20100328,9.637668077254194
20100329,9.953187641452287
20100330,9.967758768639857
20100331,9.420344932145738
20100401,9.420344932145738
20100402,9.420344932145738
20100403,9.420344932145738
20100404,9.420344932145738
20100405,9.432706572875947
20100406,9.489264142045876
20100407,9.311005623407532
20100408,9.414798147225538
20100409,9.414798147225538
20100410,9.414798147225538
20100411,9.414798147225538
20100412,9.674456700386653
20100413,9.395716907639473
20100414,8.907099233286399
20100415,9.366570370303014
20100416,9.63593932259052
20100417,9.63593932259052
20100418,9.63593932259052
20100419,10.26266817152444
20100420,10.576956417295154
20100421,10.58909059633514
20100422,10.868365548234172
20100423,10.675934927473834
20100424,10.675934927473834
20100425,10.675934927473834
20100426,10.39128245282609
20100427,10.412023775815348
20100428,11.006598507617843
20100429,11.427272213272062
20100430,9.594602363572417
20100501,9.594602363572417
20100502,9.594602363572417
20100503,9.594602363572417
20100504,12.686767053318142
20100505,15.057508495673018
20100506,14.660463904570683
20100507,16.006492179260725
20100508,16.006492179260725
20100509,16.006492179260725
20100510,16.006492179260725
20100511,15.707682795831525
20100512,15.387010448613509
20100513,14.808259044986569
20100514,13.133380610470473
20100515,13.133380610470473
20100516,13.133380610470473
20100517,12.348538109645474
20100518,12.481108569184666
20100519,13.800484463885969
20100520,6.691291147090659
20100521,6.599759335386231
20100522,6.599759335386231
20100523,6.599759335386231
20100524,6.7319066921971835
20100525,7.372629048072851
20100526,7.381992265864658
20100527,7.609323374819712
20100528,7.042768908138196
20100529,7.042768908138196
20100530,7.042768908138196
20100531,4.303191534639945
20100601,4.0990785515153165
20100602,3.8367728930313856
20100603,3.8141684372517637
20100604,3.7039577606933394
20100605,3.7039577606933394
20100606,3.7039577606933394
20100607,6.451632462264361
20100608,6.200666610146476
20100609,6.068480895875856
20100610,6.465014672270076
20100611,6.542208310011192
20100612,6.542208310011192
20100613,6.542208310011192
20100614,6.542208310011192
20100615,6.090689940794462
20100616,6.193241670320449
20100617,5.907256266806047
20100618,5.796071649370035
20100619,5.796071649370035
20100620,5.796071649370035
20100621,5.440249007856125
20100622,4.900819259565228
20100623,4.951664663778393
20100624,5.385202397469447
20100625,5.313911336501103
20100626,5.313911336501103
20100627,5.313911336501103
20100628,5.170853464749479
20100629,7.367537318361923
20100630,7.367537318361923
20100701,7.4998573998264515
20100702,8.08792737290489
20100703,8.08792737290489
20100704,8.08792737290489
20100705,7.819951227456891
20100706,7.759080663838357
20100707,7.975745777490468
20100708,7.739471764821643
20100709,7.369977257265505
20100710,7.369977257265505
20100711,7.369977257265505
20100712,7.338634971264564
20100713,7.762352510604346
20100714,8.294589499227605
20100715,8.235583477303026
20100716,7.974864638272462
20100717,7.974864638272462
20100718,7.974864638272462
20100719,8.240753160868156
20100720,8.001819426074942
20100721,7.964196440218127
20100722,8.27236057888533
20100723,7.369005302510877
20100724,7.369005302510877
20100725,7.369005302510877
20100726,6.677802788061632
20100727,6.660438492936802
20100728,6.787554976500999
20100729,6.998327374345758
20100730,7.504097135290686
20100731,7.504097135290686
20100801,7.504097135290686
20100802,7.3380239169242945
20100803,8.567071691035899
20100804,8.391580900558228
20100805,8.095012445252022
20100806,8.023011387594106
20100807,8.023011387594106
20100808,8.023011387594106
20100809,7.883864051810028
20100810,7.455498388483739
20100811,7.409253546893083
20100812,7.681312799748901
20100813,4.44455668695286
20100814,4.44455668695286
20100815,4.44455668695286
20100816,4.522390371357467
20100817,4.272939521686373
20100818,4.472726105375231
20100819,4.282550079863626
20100820,4.331743839756848
20100821,4.331743839756848
20100822,4.331743839756848
20100823,3.946521398693932
20100824,4.191922540834192
20100825,4.240941774652154
20100826,4.0710551484202195
20100827,4.1921790883287535
20100828,4.1921790883287535
20100829,4.1921790883287535
20100830,4.1921790883287535
20100831,3.666773232751852
20100901,3.475953165408475
20100902,3.436560669550489
20100903,3.409277718714473
20100904,3.409277718714473
20100905,3.409277718714473
20100906,3.4059074329409555
20100907,3.415535048613483
20100908,3.2366352354954744
20100909,3.2106570508148207
20100910,3.2106570508148207
20100911,3.2106570508148207
20100912,3.2106570508148207
20100913,3.1310948020397023
20100914,3.0370374674729326
20100915,3.043326757068351
20100916,2.9278949995714445
20100917,2.9343902748571957
20100918,2.9343902748571957
20100919,2.9343902748571957
20100920,2.835804040201436
20100921,2.6738797459228194
20100922,2.647910293826944
20100923,2.6955756365200925
20100924,2.708371032507114
20100925,2.708371032507114
20100926,2.708371032507114
20100927,2.605522056728756
20100928,2.661918407177964
20100929,2.6838625597427
20100930,2.7710577533550613
20101001,2.475735997730689
20101002,2.475735997730689
20101003,2.475735997730689
20101004,2.4670870389933723
20101005,2.428465284907377
20101006,2.4008897128783104
20101007,2.507816430924193
20101008,2.5557864689685186
20101009,2.5557864689685186
20101010,2.5557864689685186
20101011,2.506835241083455
20101012,2.5423669251948
20101013,2.018176785395454
20101014,1.926608245240316
20101015,1.856233776041472
20101016,1.856233776041472
20101017,1.856233776041472
20101018,1.9742886523516876
20101019,1.9390180310919667
20101020,2.029655973767242
20101021,2.05303745428652
20101022,1.964935886725291
20101023,1.964935886725291
20101024,1.964935886725291
20101025,1.964935886725291
20101026,1.9088296084340648
20101027,1.8808636467931
20101028,1.96791017436313
20101029,2.2165491719461468
20101030,2.2165491719461468
20101031,2.2165491719461468
20101101,2.2165491719461468
20101102,2.071820116252902
20101103,2.0411087797134355
20101104,2.0639966326240633
20101105,2.0835891628828795
20101106,2.0835891628828795
20101107,2.0835891628828795
20101108,2.120173545012808
20101109,2.0574478790860327
20101110,2.185379887121052
20101111,2.2489147875065503
20101112,2.452667714093299
20101113,2.452667714093299
20101114,2.452667714093299
20101115,3.017014932195876
20101116,3.017014932195876
20101117,2.843679758611372
20101118,2.7399448044143675
20101119,2.751813233800855
20101120,2.751813233800855
20101121,2.751813233800855
20101122,2.892354757185907
20101123,2.956775820013801
20101124,2.9797310502858716
20101125,2.9768411037352966
20101126,3.079222651669558
20101127,3.079222651669558
20101128,3.079222651669558
20101129,3.079222651669558
20101130,3.0948845046420494
20101201,3.160268399569427
20101202,3.1138031628739102
20101203,3.031212834681289
20101204,3.031212834681289
20101205,3.031212834681289
20101206,2.710720868306142
20101207,2.715995566621213
20101208,2.7650683739460535
20101209,2.920078936186206
20101210,3.026568148306364
20101211,3.026568148306364
20101212,3.026568148306364
20101213,3.048758982992918
20101214,2.7963611714985817
20101215,2.9889575998314304
20101216,3.0476245648177396
20101217,3.115418357356022
20101218,3.115418357356022
20101219,3.115418357356022
20101220,2.9614637123320398
20101221,2.897347813837108
20101222,2.878676449977193
20101223,2.862613797872805
20101224,2.862613797872805
20101225,2.862613797872805
20101226,2.862613797872805
20101227,2.862613797872805
20101228,2.7656888667354154
20101229,2.842208681696328
20101230,2.7921226305475444
20101231,2.7921226305475444
20110101,2.7921226305475444
20110102,2.7921226305475444
20110103,2.8174524918953043
20110104,2.864505046101792
20110105,2.9036064627881184
20110106,2.9876780073444924
20110107,2.6476626800259564
20110108,2.6476626800259564
20110109,2.6476626800259564
20110110,2.6713959848517246
20110111,2.5235769879840113
20110112,2.5254017654817633
20110113,2.5314746532746915
20110114,2.55674514733834
20110115,2.55674514733834
20110116,2.55674514733834
20110117,2.4623616740385295
20110118,2.537043083846141
20110119,2.6158063653687704
20110120,2.557639477760975
20110121,2.5929800202538056
20110122,2.5929800202538056
20110123,2.5929800202538056
20110124,2.584801747917433
20110125,2.562669750835792
20110126,2.488413171227577
20110127,2.3661856137697064
20110128,2.3702228762767334
20110129,2.3702228762767334
20110130,2.3702228762767334
20110131,2.8969584179545773
20110201,2.942823636475157
20110202,2.8469415098578246
20110203,2.8340430941689267
20110204,2.9551415388772626
20110205,2.9551415388772626
20110206,2.9551415388772626
20110207,2.8951510929574233
20110208,2.9759121445498793
20110209,3.0062542875484737
20110210,3.182068747404124
20110211,3.277940684129613
20110212,3.277940684129613
20110213,3.277940684129613
20110214,3.1287936668289755
20110215,3.2687712617451874
20110216,3.2561165074765333
20110217,3.0472394442766473
20110218,3.1133033654929587
20110219,3.1133033654929587
20110220,3.1133033654929587
20110221,3.385878769304712
20110222,3.44397749977196
20110223,3.366126408478827
20110224,3.646100021298078
20110225,3.568543536150481
20110226,3.568543536150481
20110227,3.568543536150481
20110228,3.4447368687831057
20110301,3.5480658650937698
20110302,3.629517974716885
20110303,3.5691230524116353
20110304,3.5810071523540237
20110305,3.5810071523540237
20110306,3.5810071523540237
20110307,3.4490244669248264
20110308,3.3947913401956202
20110309,3.434822367819472
20110310,3.4052327783892746
20110311,3.5262836787760983
20110312,3.5262836787760983
20110313,3.5262836787760983
20110314,3.461142375633138
20110315,3.357827092520643
20110316,3.4635898241826912
20110317,3.48737942628498
20110318,3.4223217928699947
20110319,3.4223217928699947
20110320,3.4223217928699947
20110321,3.443219415857734
20110322,3.405854660903703
20110323,3.2688131072590854
20110324,3.3084308122920794
20110325,3.2970037153434393
20110326,3.2970037153434393
20110327,3.2970037153434393
20110328,3.370297473495668
20110329,3.3431023088020644
20110330,3.4226755038556345
20110331,3.3493629946153116
20110401,3.3374165095480133
20110402,3.3374165095480133
20110403,3.3374165095480133
20110404,3.146213783671875
20110405,3.2455451350429736
20110406,3.1717064539605704
20110407,3.0915727326469966
20110408,3.086586550675461
20110409,3.086586550675461
20110410,3.086586550675461
20110411,3.2342154325458266
20110412,3.4024914216638904
20110413,3.232230460549266
20110414,3.426778195377878
20110415,3.4067258302443495
20110416,3.4067258302443495
20110417,3.4067258302443495
20110418,3.0625986030317596
20110419,4.181580746361718
20110420,3.181259737908393
20110421,3.181259737908393
20110422,3.181259737908393
20110423,3.181259737908393
20110424,3.181259737908393
20110425,3.1562871989661465
20110426,3.2084750854009476
20110427,3.2379770273855946
20110428,3.247127832999425
20110429,3.6113903954622786
20110430,3.6113903954622786
20110501,3.6113903954622786
20110502,3.5467138758923262
20110503,3.4928115860385835
20110504,3.4695563441314246
20110505,3.5221204427393666
20110506,3.598176475029182
20110507,3.598176475029182
20110508,3.598176475029182
20110509,3.703625733573997
20110510,3.2883352284164595
20110511,3.1714427288187714
20110512,3.3369224357053517
20110513,3.4015322096934093
20110514,3.4015322096934093
20110515,3.4015322096934093
20110516,3.748385213308128
20110517,3.572136315903667
20110518,3.3543592386192196
20110519,3.118003632921513
20110520,3.094458930672405
20110521,3.094458930672405
20110522,3.094458930672405
20110523,3.0889979551301283
20110524,3.130988573981438
20110525,3.1702781408222265
20110526,3.8434135775532723
20110527,3.8865676157311118
20110528,3.8865676157311118
20110529,3.8865676157311118
20110530,3.943787796510358
20110531,4.331611235463522
20110601,3.9029302797651293
20110602,3.8241152513269827
20110603,3.8069643357058522
20110604,3.8069643357058522
20110605,3.8069643357058522
20110606,3.895379885783048
20110607,3.8382168965035217
20110608,3.875249103971613
20110609,3.80986212479651
20110610,3.7571127125377104
20110611,3.7571127125377104
20110612,3.7571127125377104
20110613,4.092671414883082
20110614,4.359613087150079
20110615,4.257543061645803
20110616,4.501421716086436
20110617,4.637998751205514
20110618,4.637998751205514
20110619,4.637998751205514
20110620,4.637998751205514
20110621,4.667684960868505
20110622,4.642641279509454
20110623,4.646684077056151
20110624,4.577018387333043
20110625,4.577018387333043
20110626,4.577018387333043
20110627,4.6271823357391
20110628,4.192185287728619
20110629,4.149931021035666
20110630,2.763101641982023
20110701,2.759152365957791
20110702,2.759152365957791
20110703,2.759152365957791
20110704,2.684642635332611
20110705,2.6551459221239275
20110706,2.698137484776821
20110707,2.7148322816177224
20110708,2.8710660117333706
20110709,2.8710660117333706
20110710,2.8710660117333706
20110711,2.801113441083476
20110712,2.758299918466344
20110713,2.71801200202206
20110714,2.558525305289692
20110715,2.53377792402346
20110716,2.53377792402346
20110717,2.53377792402346
20110718,2.7563270175362216
20110719,2.6948442028694015
20110720,2.6417780531224806
20110721,2.661616400992917
20110722,2.731152020310698
20110723,2.731152020310698
20110724,2.731152020310698
20110725,2.7092269789817993
20110726,2.69016802276152
20110727,2.348927850901762
20110728,2.585577392191616
20110729,2.5830149418152746
20110730,2.5830149418152746
20110731,2.5830149418152746
20110801,2.479571708317545
20110802,2.5080461015436146
20110803,2.684515993747734
20110804,2.6028615241843482
20110805,2.7930165746956117
20110806,2.7930165746956117
20110807,2.7930165746956117
20110808,3.0398890364380913
20110809,3.5857317123129735
20110810,3.3688367490048354
20110811,3.4278005665920652
20110812,3.143342529843335
20110813,3.143342529843335
20110814,3.143342529843335
20110815,3.2107292736429818
20110816,3.166951659176918
20110817,3.3637406172977853
20110818,3.4085292359845285
20110819,3.697288969398069
20110820,3.697288969398069
20110821,3.697288969398069
20110822,3.2512270130863428
20110823,3.3391765861090033
20110824,3.315538164463919
20110825,3.2843151561609654
20110826,3.4092521270385525
20110827,3.4092521270385525
20110828,3.4092521270385525
20110829,3.4092521270385525
20110830,3.4092521270385525
20110831,3.250027842964565
20110901,3.4947531643168674
20110902,3.5501433070809933
20110903,3.5501433070809933
20110904,3.5501433070809933
20110905,3.168010799103846
20110906,3.5366847650432875
20110907,3.515384673259393
20110908,3.4854038125601097
20110909,3.5129775793135383
20110910,3.5129775793135383
20110911,3.5129775793135383
20110912,3.5974123965055105
20110913,3.708386780957962
20110914,3.903156789771652
20110915,3.885727205635031
20110916,3.8730143058437907
20110917,3.8730143058437907
20110918,3.8730143058437907
20110919,3.9853894926298725
20110920,4.086245745787286
20110921,4.021250054569327
20110922,4.126676242339445
20110923,4.498628608823825
20110924,4.498628608823825
20110925,4.498628608823825
20110926,6.09650582059678
20110927,6.09650582059678
20110928,5.953938865892319
20110929,5.746016287498275
20110930,5.534985909993781
20111001,5.534985909993781
20111002,5.534985909993781
20111003,5.9512912464369325
20111004,6.108090026767152
20111005,5.9799356221312046
20111006,6.080175295642063
20111007,5.689747859466123
20111008,5.689747859466123
20111009,5.689747859466123
20111010,5.685454350572253
20111011,5.614734311439795
20111012,5.6798617830896205
20111013,5.379205159505486
20111014,4.725708878436251
20111015,4.725708878436251
20111016,4.725708878436251
20111017,3.942762811374225
20111018,4.272048147987782
20111019,4.087908617676579
20111020,4.336333541622868
20111021,4.353057201423828
20111022,4.353057201423828
20111023,4.353057201423828
20111024,4.3735914542472
20111025,4.341730676515871
20111026,4.213313235639669
20111027,3.953579281599934
20111028,4.5565020386248
20111029,4.5565020386248
20111030,4.5565020386248
20111031,4.5565020386248
20111101,4.5565020386248
20111102,4.813703861406667
20111103,4.785104704706529
20111104,4.77886672460069
20111105,4.77886672460069
20111106,4.77886672460069
20111107,4.77886672460069
20111108,4.526194973073687
20111109,4.497465247547449
20111110,4.608489588846169
20111111,4.521433665288512
20111112,4.521433665288512
20111113,4.521433665288512
20111114,3.9466976408074452
20111115,4.0000378951895295
20111116,4.080545468923568
20111117,3.9850553532399235
20111118,4.009932296036038
20111119,4.009932296036038
20111120,4.009932296036038
20111121,4.083909873806235
20111122,4.0891428165113926
20111123,4.098533799946013
20111124,4.3609344334253155
20111125,4.4474863036153955
20111126,4.4474863036153955
20111127,4.4474863036153955
20111128,4.391273270910159
20111129,3.7337549095769043
20111130,3.7337549095769043
20111201,3.8943309352349846
20111202,3.908927206309824
20111203,3.908927206309824
20111204,3.908927206309824
20111205,3.9076309637832374
20111206,3.9269801063382235
20111207,3.925079218820075
20111208,3.793223216898349
20111209,3.6463269062683272
20111210,3.6463269062683272
20111211,3.6463269062683272
20111212,2.9138404653186827
20111213,3.4600140164853372
20111214,3.6183629793768155
20111215,3.381665071075008
20111216,3.060799413432418
20111217,3.060799413432418
20111218,3.060799413432418
20111219,3.232863706735485
20111220,3.116378352061417
20111221,2.963290752253776
20111222,2.775736792379469
20111223,2.7096575715914653
20111224,2.7096575715914653
20111225,2.7096575715914653
20111226,2.7472411503130583
20111227,2.8033952691020088
20111228,2.726972285165166
20111229,2.786495172775229
20111230,2.786495172775229
20111231,2.786495172775229
20120101,2.786495172775229
20120102,2.921777871719801
20120103,2.928767643062247
20120104,2.9531652089114924
20120105,2.92917585879249
20120106,3.023265112606245
20120107,3.023265112606245
20120108,3.023265112606245
20120109,2.984416827756341
20120110,2.9164489392262927
20120111,2.8295013184386164
20120112,2.984035907501133
20120113,2.8109065804381768
20120114,2.8109065804381768
20120115,2.8109065804381768
20120116,2.958375930226044
20120117,2.984368424936429
20120118,3.0390247935651167
20120119,2.7986724004289734
20120120,2.8677152811339965
20120121,2.8677152811339965
20120122,2.8677152811339965
20120123,2.8677152811339965
20120124,2.9118967259913586
20120125,2.9650131383697826
20120126,2.791857062660714
20120127,2.8586577797609944
20120128,2.8586577797609944
20120129,2.8586577797609944
20120130,2.9833560790193903
20120131,3.0082470738282607
20120201,2.978564202816764
20120202,2.930235021180671
20120203,2.6421287390142405
20120204,2.6421287390142405
20120205,2.6421287390142405
20120206,2.642616914466745
20120207,2.747589589225233
20120208,2.7202887167867016
20120209,2.837935110963332
20120210,2.786923042925677
20120211,2.786923042925677
20120212,2.786923042925677
20120213,2.8916349936386716
20120214,2.8507814602436654
20120215,2.719110492958958
20120216,2.738131852680084
20120217,2.6440166567221692
20120218,2.6440166567221692
20120219,2.6440166567221692
20120220,2.7392855339055138
20120221,2.48690251688391
20120222,2.334668302586006
20120223,2.376756701651985
20120224,2.413790283221925
20120225,2.413790283221925
20120226,2.413790283221925
20120227,2.5309186232281626
20120228,2.5353390919485763
20120229,2.790926180228356
20120301,2.663822391137181
20120302,2.3559252890830704
20120303,2.3559252890830704
20120304,2.3559252890830704
20120305,2.5238823062986366
20120306,2.693049642858733
20120307,2.6731305175963542
20120308,2.6506925534408703
20120309,2.7727716518251797
20120310,2.7727716518251797
20120311,2.7727716518251797
20120312,2.693635060930561
20120313,2.6812805983614862
20120314,2.543190554330721
20120315,2.486802322988929
20120316,2.482765043386171
20120317,2.482765043386171
20120318,2.482765043386171
20120319,2.6712157277028026
20120320,2.7605736333561963
20120321,2.6890710332289816
20120322,2.5987211929163796
20120323,2.711887798971623
20120324,2.711887798971623
20120325,2.711887798971623
20120326,2.760659067271512
20120327,2.726441379962114
20120328,2.8435892988133675
20120329,2.7191104344881465
20120330,2.7352786253370485
20120331,2.7352786253370485
20120401,2.7352786253370485
20120402,2.7930725213522134
20120403,2.8754259578436265
20120404,2.92014584023662
20120405,2.92014584023662
20120406,2.92014584023662
20120407,2.92014584023662
20120408,2.92014584023662
20120409,2.92014584023662
20120410,2.9217081638146745
20120411,2.9586535676838186
20120412,3.199942463435037
20120413,3.2704230934062077
20120414,3.2704230934062077
20120415,3.2704230934062077
20120416,2.9989457984586596
20120417,3.200370364352923
20120418,3.141738277800861
20120419,3.1282192578382055
20120420,3.0760002616222852
20120421,3.0760002616222852
20120422,3.0760002616222852
20120423,2.7312515043148777
20120424,2.482202360014898
20120425,2.42447112585003
20120426,2.0799515429611763
20120427,2.2797544418970315
20120428,2.2797544418970315
20120429,2.2797544418970315
20120430,1.9413078705202358
20120501,1.9413078705202358
20120502,1.9156186601271092
20120503,1.9117616866538025
20120504,1.9614467026107
20120505,1.9614467026107
20120506,1.9614467026107
20120507,2.0141857131534135
20120508,2.029839081174449
20120509,2.191600359108056
20120510,2.3141558869810708
20120511,2.4542630878915737
20120512,2.4542630878915737
20120513,2.4542630878915737
20120514,2.629115763714696
20120515,2.593047391350497
20120516,2.8945779802604816
20120517,2.516847829184511
20120518,2.6745462151228825
20120519,2.6745462151228825
20120520,2.6745462151228825
20120521,2.6528741004335026
20120522,2.637273983144437
20120523,2.5428045725756516
20120524,2.33723430485206
20120525,2.3713162855896543
20120526,2.3713162855896543
20120527,2.3713162855896543
20120528,2.2684239203437606
20120529,2.0902588840953142
20120530,2.283046772779835
20120531,2.2378762217842576
