Date,1st Constitution Bancorp
20070427,5.493588759274307
20070428,5.493588759274307
20070429,5.493588759274307
20070430,4.5092636201552745
20070501,4.773027537821136
20070502,4.923471319722676
20070503,4.950674799697174
20070504,4.941455787901602
20070505,4.941455787901602
20070506,4.941455787901602
20070507,4.926594069354174
20070508,4.970711611806402
20070509,4.989455319945782
20070510,4.56773130388928
20070511,4.610638850028965
20070512,4.610638850028965
20070513,4.610638850028965
20070514,4.752573377056105
20070515,4.7186334255298625
20070516,5.1093225771693715
20070517,5.170185363247258
20070518,5.217103723612404
20070519,5.217103723612404
20070520,5.217103723612404
20070521,5.2673332139955065
20070522,4.797992709590754
20070523,5.640373151118801
20070524,5.582277616568682
20070525,5.557395529013244
20070526,5.557395529013244
20070527,5.557395529013244
20070528,5.557395529013244
20070529,5.540731480907162
20070530,4.849400123472235
20070531,4.835235444126048
20070601,5.052290825247869
20070602,5.052290825247869
20070603,5.052290825247869
20070604,5.045185894777498
20070605,5.086988935237305
20070606,5.066303594014521
20070607,4.7077405162492765
20070608,4.749614254784105
20070609,4.749614254784105
20070610,4.749614254784105
20070611,4.768230429849591
20070612,4.782555917013832
20070613,5.18880986764696
20070614,5.1847321840598015
20070615,5.657560124467624
20070616,5.657560124467624
20070617,5.657560124467624
20070618,5.507221173672839
20070619,5.2790701202583215
20070620,5.210618561370925
20070621,5.953144058174341
20070622,5.77026085773655
20070623,5.77026085773655
20070624,5.77026085773655
20070625,6.18682191624339
20070626,6.151405888140506
20070627,6.260223047404932
20070628,5.487640455617766
20070629,5.4144573634082445
20070630,5.4144573634082445
20070701,5.558029248364993
20070702,6.4453268366130265
20070703,6.426446939903557
20070704,6.426446939903557
20070705,6.453332471078266
20070706,5.716603982031652
20070707,5.716603982031652
20070708,5.716603982031652
20070709,5.396873224599898
20070710,5.320533216702841
20070711,6.303761968616353
20070712,6.47316758557924
20070713,6.552278378467499
20070714,6.552278378467499
20070715,6.552278378467499
20070716,6.559289958551635
20070717,6.572920459664759
20070718,6.779178246277763
20070719,6.219518780331748
20070720,6.6296606366494935
20070721,6.6296606366494935
20070722,6.6296606366494935
20070723,6.720348769112475
20070724,7.048677256640693
20070725,8.15162110392625
20070726,7.930435341103919
20070727,7.839485565077305
20070728,7.839485565077305
20070729,7.839485565077305
20070730,7.860679864674987
20070731,7.636262719501084
20070801,10.097562330170982
20070802,7.097960673183963
20070803,6.591206973247955
20070804,6.591206973247955
20070805,6.591206973247955
20070806,8.67672787837539
20070807,8.715256831422915
20070808,8.871785026775115
20070809,8.029412282637688
20070810,7.632060781524377
20070811,7.632060781524377
20070812,7.632060781524377
20070813,9.45940361638638
20070814,8.313735406748854
20070815,9.513945672797323
20070816,7.953259892060523
20070817,7.985790685262847
20070818,7.985790685262847
20070819,7.985790685262847
20070820,7.9302885196706905
20070821,7.954703956402622
20070822,8.01730049524346
20070823,8.024856058688268
20070824,8.193583448510855
20070825,8.193583448510855
20070826,8.193583448510855
20070827,8.093967286258476
20070828,7.5630681313720185
20070829,7.980615817826333
20070830,7.890803303751667
20070831,11.463382322405892
20070901,11.773008372724483
20070902,11.773008372724483
20070903,11.773008372724483
20070904,12.11017133546351
20070905,11.984361444658958
20070906,11.912645096942727
20070907,11.817785135460163
20070908,11.817785135460163
20070909,11.817785135460163
20070910,11.511383756856002
20070911,11.635709312537982
20070912,10.919879774245377
20070913,10.928686774470242
20070914,10.95246219839525
20070915,10.95246219839525
20070916,10.95246219839525
20070917,11.018376473883864
20070918,9.911779006092104
20070919,11.18077054825674
20070920,10.024534433875688
20070921,10.327011610563158
20070922,10.327011610563158
20070923,10.327011610563158
20070924,10.526868895080547
20070925,10.45697758289124
20070926,10.249156579332578
20070927,11.72223819440179
20070928,10.048798949818268
20070929,10.048798949818268
20070930,10.048798949818268
20071001,11.430619147113974
20071002,10.556488569565369
20071003,11.362032901646755
20071004,11.30790375427989
20071005,11.86197017222185
20071006,11.86197017222185
20071007,11.86197017222185
20071008,11.831356158144816
20071009,11.973937047823565
20071010,12.364639515245418
20071011,11.891212208599894
20071012,11.921102360485579
20071013,11.921102360485579
20071014,11.921102360485579
20071015,11.7903038155048
20071016,11.658501957087445
20071017,11.721486640524173
20071018,11.979061004585251
20071019,10.105048831633797
20071020,10.105048831633797
20071021,10.105048831633797
20071022,10.124523563793161
20071023,10.147024824685827
20071024,10.119021271206792
20071025,10.85638985741291
20071026,10.843344980063051
20071027,10.843344980063051
20071028,10.843344980063051
20071029,9.982777219444241
20071030,9.928183220740443
20071031,10.013530371951006
20071101,11.23944706373627
20071102,11.249201529488897
20071103,11.249201529488897
20071104,11.249201529488897
20071105,12.22444815488122
20071106,12.237015908875344
20071107,12.090307878218674
20071108,9.68254698269685
20071109,12.515011905982217
20071110,12.515011905982217
20071111,12.515011905982217
20071112,10.61413775140628
20071113,12.0260122956939
20071114,10.774017423371605
20071115,12.204327099215549
20071116,11.495174349169488
20071117,11.495174349169488
20071118,11.495174349169488
20071119,12.071735683793369
20071120,12.112792507627871
20071121,13.003701796674706
20071122,13.003701796674706
20071123,13.250128458082019
20071124,13.250128458082019
20071125,13.250128458082019
20071126,11.994389572833267
20071127,12.15566397563653
20071128,12.814684352620276
20071129,11.443326589014873
20071130,11.438181701713209
20071201,11.753528980670241
20071202,11.753528980670241
20071203,11.738442739800345
20071204,15.402814391596243
20071205,15.183429315786343
20071206,15.5857201232041
20071207,15.653416853285147
20071208,15.653416853285147
20071209,15.653416853285147
20071210,15.095845091298548
20071211,14.529071335734866
20071212,14.692839409817717
20071213,15.215592492271641
20071214,15.46167550457629
20071215,15.46167550457629
20071216,15.46167550457629
20071217,16.14198373909991
20071218,16.251202930182842
20071219,16.226921147916393
20071220,16.288372545774234
20071221,18.056408171828583
20071222,18.056408171828583
20071223,18.056408171828583
20071224,18.207213885320677
20071225,18.207213885320677
20071226,13.618532395619845
20071227,15.391378570928591
20071228,12.766875333292301
20071229,12.766875333292301
20071230,12.766875333292301
20071231,12.706034438896332
20080101,13.058368181515368
20080102,12.926151112556818
20080103,12.916042330811418
20080104,12.680310147781437
20080105,12.680310147781437
20080106,12.680310147781437
20080107,12.19013052309616
20080108,14.118498529268384
20080109,11.713611625264345
20080110,14.745667278417548
20080111,13.413930272395866
20080112,13.413930272395866
20080113,13.413930272395866
20080114,13.336313291734294
20080115,13.117507226699898
20080116,13.068061605206681
20080117,16.9230286762967
20080118,11.359781179334032
20080119,11.359781179334032
20080120,11.359781179334032
20080121,11.359781179334032
20080122,11.374179036574642
20080123,11.110477257182417
20080124,9.846871258424628
20080125,13.907753778932996
20080126,13.907753778932996
20080127,13.907753778932996
20080128,15.723940267620124
20080129,18.0050254138531
20080130,13.954454040281579
20080131,18.99657517662623
20080201,19.562155421139643
20080202,19.562155421139643
20080203,19.562155421139643
20080204,19.46177378326006
20080205,17.036077502839586
20080206,16.950101445646716
20080207,17.00167157391807
20080208,20.323828598595973
20080209,20.323828598595973
20080210,20.323828598595973
20080211,21.027662839467784
20080212,17.61651461201309
20080213,20.61343171327665
20080214,20.328933866996866
20080215,19.71169107011305
20080216,19.71169107011305
20080217,19.71169107011305
20080218,19.71169107011305
20080219,20.58026538485837
20080220,21.13871772062086
20080221,20.80085876628343
20080222,20.913228412677466
20080223,20.913228412677466
20080224,20.913228412677466
20080225,21.133557476893095
20080226,21.94564714207703
20080227,21.64104826573961
20080228,22.408060851954254
20080229,22.011815692411773
20080301,22.629601030352195
20080302,22.629601030352195
20080303,22.86387007966597
20080304,22.81989817713103
20080305,23.03498077453855
20080306,22.51273077778534
20080307,26.7852881255486
20080308,26.7852881255486
20080309,26.7852881255486
20080310,26.569426051803053
20080311,30.50170992375739
20080312,33.63453104233175
20080313,34.08283757447664
20080314,32.36307072388559
20080315,32.36307072388559
20080316,32.36307072388559
20080317,34.7086679678697
20080318,36.83929454341981
20080319,36.79249776942214
20080320,33.997762884757904
20080321,33.997762884757904
20080322,33.997762884757904
20080323,33.997762884757904
20080324,26.261204080389902
20080325,26.64987263519044
20080326,26.48335852490683
20080327,26.36903805518265
20080328,26.822035976522898
20080329,26.822035976522898
20080330,26.822035976522898
20080331,26.845277872024464
20080401,28.211984220622845
20080402,30.55272887264616
20080403,30.998988859337327
20080404,34.09437801110655
20080405,34.09437801110655
20080406,34.09437801110655
20080407,38.56623474918049
20080408,36.40086804109888
20080409,36.22363690439836
20080410,37.15715947421545
20080411,37.859325671708554
20080412,37.859325671708554
20080413,37.859325671708554
20080414,33.511888082118176
20080415,34.993381712646645
20080416,30.035393070899122
20080417,33.669206257944374
20080418,29.47930984267933
20080419,29.47930984267933
20080420,29.47930984267933
20080421,29.882242191112802
20080422,33.76841171915043
20080423,31.62844003339444
20080424,30.716738738371507
20080425,30.612184604834955
20080426,30.612184604834955
20080427,30.612184604834955
20080428,34.400954401902574
20080429,34.27847626419628
20080430,35.23950667293352
20080501,29.52114759399144
20080502,29.4389385146234
20080503,29.4389385146234
20080504,29.4389385146234
20080505,29.947369484030865
20080506,36.584420530033384
20080507,29.55697247843579
20080508,30.408367734134803
20080509,30.359312099709808
20080510,30.359312099709808
20080511,30.359312099709808
20080512,32.49613792842375
20080513,32.238997369263764
20080514,35.52414061225368
20080515,35.71359728133122
20080516,35.90251506855033
20080517,35.90251506855033
20080518,35.90251506855033
20080519,42.161004752066304
20080520,41.918269964448584
20080521,38.916618466109576
20080522,39.025195569231244
20080523,35.894917450668444
20080524,35.894917450668444
20080525,35.894917450668444
20080526,35.894917450668444
20080527,37.24783604070007
20080528,38.920924319695196
20080529,42.71328182734967
20080530,43.12778457213015
20080531,43.12778457213015
20080601,44.35134630178491
20080602,45.648876178255684
20080603,45.56825275807791
20080604,46.11515663223035
20080605,46.804324291043685
20080606,44.143566310712664
20080607,44.143566310712664
20080608,44.143566310712664
20080609,44.230081923399986
20080610,44.07216177925636
20080611,43.62582505315719
20080612,43.93363881151112
20080613,48.22992175463969
20080614,48.22992175463969
20080615,48.22992175463969
20080616,46.51064110927376
20080617,48.74669482575428
20080618,52.25570771781144
20080619,52.00646095284722
20080620,50.474973915621746
20080621,50.474973915621746
20080622,50.474973915621746
20080623,52.024748380693815
20080624,52.9911964702242
20080625,55.87972101909375
20080626,57.10017599643867
20080627,56.9574637225151
20080628,56.9574637225151
20080629,56.9574637225151
20080630,54.48576828373007
20080701,56.079818224452175
20080702,56.5684094699759
20080703,56.11309173338139
20080704,56.11309173338139
20080705,56.11309173338139
20080706,56.11309173338139
20080707,56.86222078077209
20080708,53.96976688809718
20080709,55.40678285904494
20080710,56.10774275489772
20080711,58.21611332870087
20080712,58.21611332870087
20080713,58.21611332870087
20080714,61.15826258375846
20080715,59.75734434121597
20080716,66.15191999649187
20080717,51.156583197202174
20080718,62.28099307166978
20080719,62.28099307166978
20080720,62.28099307166978
20080721,59.61603543787662
20080722,64.26517395356807
20080723,63.46871599935415
20080724,63.192159744758605
20080725,63.98715868484907
20080726,63.98715868484907
20080727,63.98715868484907
20080728,70.37235122553759
20080729,64.92015812871186
20080730,66.3569724365302
20080731,65.41815688703049
20080801,74.03353666599597
20080802,74.03353666599597
20080803,74.03353666599597
20080804,71.30600662187183
20080805,76.78655195228968
20080806,78.2371688336175
20080807,77.20432929359782
20080808,75.15829242956903
20080809,75.15829242956903
20080810,75.15829242956903
20080811,76.87203995739222
20080812,77.35381412619492
20080813,76.16431617555645
20080814,75.87640900097483
20080815,72.97354865188107
20080816,72.97354865188107
20080817,72.97354865188107
20080818,80.11849285420575
20080819,79.46616238515743
20080820,79.81427627049162
20080821,79.7807428858045
20080822,79.82128322370795
20080823,79.82128322370795
20080824,79.82128322370795
20080825,78.736512161189
20080826,78.88368477595172
20080827,79.58405517069173
20080828,81.18581538504466
20080829,58.183272100252005
20080830,58.183272100252005
20080831,58.183272100252005
20080901,59.843073033861394
20080902,80.92126068068943
20080903,61.66732792642744
20080904,60.284080575250904
20080905,60.722315052769765
20080906,60.722315052769765
20080907,60.722315052769765
20080908,61.87558306006348
20080909,78.54049020147306
20080910,76.33927867883904
20080911,76.39151407469338
20080912,68.6036323226796
20080913,68.6036323226796
20080914,68.6036323226796
20080915,74.34855490038795
20080916,81.82406824117132
20080917,80.62861695467244
20080918,87.0928666252157
20080919,91.66880250742547
20080920,91.66880250742547
20080921,91.66880250742547
20080922,101.82158239672073
20080923,107.44353025059257
20080924,94.7991534850703
20080925,95.30778686450249
20080926,106.84639209854927
20080927,106.84639209854927
20080928,106.84639209854927
20080929,101.23960035455501
20080930,108.94422933229241
20081001,49.48529358627952
20081002,44.56615974044002
20081003,43.120548665247675
20081004,43.120548665247675
20081005,43.120548665247675
20081006,45.43295242627169
20081007,44.248558569880544
20081008,29.264318371702924
20081009,41.81672526903877
20081010,41.331975992187
20081011,41.331975992187
20081012,41.331975992187
20081013,38.38587890727196
20081014,32.29479398930887
20081015,31.240033106936128
20081016,35.67676145247439
20081017,36.365776321943414
20081018,36.365776321943414
20081019,36.365776321943414
20081020,32.6987388569274
20081021,38.44465214907975
20081022,37.12159507192659
20081023,37.4024677859679
20081024,35.90862156749388
20081025,35.90862156749388
20081026,35.90862156749388
20081027,34.83692752989828
20081028,36.00859367729087
20081029,37.301704394630114
20081030,40.21265490555605
20081031,42.31237832538106
20081101,25.891913768415783
20081102,25.891913768415783
20081103,21.98823602625619
20081104,22.926528427636004
20081105,26.907381265491043
20081106,20.841575881174705
20081107,25.176073303748193
20081108,25.176073303748193
20081109,25.176073303748193
20081110,25.218571180135136
20081111,24.930189352235182
20081112,23.51667869845664
20081113,23.83227383209238
20081114,23.102441269577863
20081115,23.102441269577863
20081116,23.102441269577863
20081117,25.470688443968328
20081118,24.293876335219615
20081119,25.419059062862733
20081120,24.81937077272997
20081121,29.908493048524193
20081122,29.908493048524193
20081123,29.908493048524193
20081124,32.619667995214165
20081125,32.65708120802918
20081126,33.23979124177749
20081127,33.23979124177749
20081128,32.82909216694132
20081129,32.82909216694132
20081130,32.82909216694132
20081201,21.95374985183876
20081202,22.160985979040767
20081203,20.836067975635626
20081204,21.195446606252677
20081205,21.328913060571793
20081206,21.328913060571793
20081207,21.328913060571793
20081208,22.638979191906785
20081209,22.438822901880844
20081210,22.43789819872984
20081211,22.77432191497398
20081212,19.44752536092861
20081213,19.44752536092861
20081214,19.44752536092861
20081215,17.84504494415227
20081216,17.650298091044856
20081217,17.653097496137804
20081218,17.47437023074484
20081219,17.490983498389014
20081220,17.490983498389014
20081221,17.490983498389014
20081222,17.277368369497072
20081223,17.913177589635843
20081224,11.239806555090475
20081225,11.239806555090475
20081226,11.85816289240555
20081227,11.85816289240555
20081228,11.85816289240555
20081229,11.607839661076193
20081230,20.183573404479322
20081231,16.87261495679454
20090101,15.71156764397458
20090102,14.66959847752072
20090103,14.66959847752072
20090104,14.66959847752072
20090105,12.49958018025416
20090106,14.637463287627389
20090107,18.72778793949882
20090108,18.881061739570903
20090109,18.61733784096144
20090110,18.61733784096144
20090111,18.61733784096144
20090112,18.38578049771718
20090113,18.227393057278277
20090114,17.91500886300233
20090115,18.123643354014487
20090116,19.025804428403635
20090117,19.025804428403635
20090118,19.025804428403635
20090119,19.025804428403635
20090120,18.904537581026972
20090121,22.522620820555066
20090122,22.472502054427483
20090123,28.39664934782986
20090124,28.39664934782986
20090125,28.39664934782986
20090126,34.26540446526734
20090127,34.40802238451876
20090128,35.67904278821128
20090129,37.27932687184693
20090130,31.897742153624364
20090131,31.897742153624364
20090201,31.152540796458442
20090202,36.978276922463394
20090203,38.19491333046146
20090204,38.19972473914855
20090205,40.81460924828846
20090206,41.30025741633067
20090207,41.30025741633067
20090208,41.30025741633067
20090209,39.80935694826684
20090210,39.07077516295298
20090211,32.158122132288014
20090212,32.80792778528931
20090213,37.2840295291159
20090214,37.2840295291159
20090215,37.2840295291159
20090216,37.2840295291159
20090217,40.059729782461716
20090218,47.040217126885544
20090219,44.88420598813114
20090220,42.75260886059846
20090221,42.75260886059846
20090222,42.75260886059846
20090223,42.371514324774495
20090224,46.73530143794388
20090225,47.34974655142949
20090226,43.671530016160894
20090227,46.58435713561768
20090228,46.58435713561768
20090301,46.22775746900108
20090302,45.85507581775016
20090303,37.73500412703259
20090304,38.041265935150335
20090305,36.38938364024613
20090306,45.84087894331384
20090307,45.84087894331384
20090308,45.84087894331384
20090309,45.86374799227569
20090310,40.45255924496371
20090311,37.27958144510611
20090312,37.86035632318914
20090313,38.870272567683365
20090314,38.870272567683365
20090315,38.870272567683365
20090316,39.08606732988213
20090317,36.31720118139321
20090318,35.65960411216499
20090319,35.811406339290166
20090320,35.30949214420836
20090321,35.30949214420836
20090322,35.30949214420836
20090323,36.211531636844384
20090324,35.68421787904135
20090325,36.23118985848637
20090326,42.41581489600839
20090327,42.2907557545498
20090328,42.2907557545498
20090329,42.2907557545498
20090330,39.289260937439806
20090331,35.079758600971275
20090401,34.760641130781046
20090402,35.110550653771305
20090403,35.20229063204287
20090404,35.20229063204287
20090405,35.20229063204287
20090406,35.122034013888396
20090407,34.492051114198674
20090408,34.68140605662242
20090409,35.242580801820814
20090410,35.242580801820814
20090411,35.242580801820814
20090412,35.242580801820814
20090413,35.52859191471473
20090414,35.2764719092394
20090415,35.38074854079527
20090416,35.37338181237186
20090417,32.7073423247132
20090418,32.7073423247132
20090419,32.7073423247132
20090420,34.009221110408866
20090421,34.20863370906939
20090422,34.20949540524009
20090423,37.00439802833366
20090424,34.83061384082549
20090425,34.83061384082549
20090426,34.83061384082549
20090427,34.513574935506774
20090428,34.40890626965979
20090429,34.20607711330544
20090430,36.030545294346844
20090501,35.148526464978744
20090502,35.148526464978744
20090503,35.148526464978744
20090504,32.820398122353595
20090505,30.96657475184439
20090506,24.381493017304113
20090507,35.28568664632209
20090508,25.419757265430732
20090509,25.419757265430732
20090510,25.419757265430732
20090511,26.1704912913264
20090512,26.002734779988863
20090513,26.19171079803262
20090514,26.245155261442616
20090515,32.96974173009057
20090516,32.96974173009057
20090517,32.96974173009057
20090518,29.67254945630924
20090519,23.45401875149976
20090520,27.215342792275603
20090521,26.416575505999283
20090522,30.114410337700633
20090523,30.114410337700633
20090524,30.114410337700633
20090525,30.114410337700633
20090526,27.238180806121665
20090527,28.396824809532934
20090528,27.816176439639694
20090529,30.784568582081874
20090530,30.784568582081874
20090531,30.784568582081874
20090601,31.09894904584079
20090602,27.47476402508607
20090603,27.390973402135064
20090604,25.65129341574227
20090605,29.84061911216152
20090606,29.84061911216152
20090607,29.84061911216152
20090608,20.052608036960375
20090609,30.237442453820307
20090610,23.684523900624207
20090611,23.702896451729774
20090612,23.359501448335127
20090613,23.359501448335127
20090614,23.359501448335127
20090615,21.190277626974844
20090616,22.311811179848927
20090617,22.34563082412736
20090618,22.488134414913546
20090619,22.469033455388757
20090620,22.469033455388757
20090621,22.469033455388757
20090622,22.35693444062399
20090623,13.722555286216915
20090624,17.12361406675938
20090625,17.226253042819014
20090626,19.552928572700672
20090627,19.552928572700672
20090628,19.552928572700672
20090629,19.676440003762504
20090630,19.577611365859067
20090701,19.571754982013584
20090702,19.461809644479388
20090703,19.461809644479388
20090704,19.461809644479388
20090705,19.461809644479388
20090706,19.490477717772414
20090707,19.34424091224885
20090708,19.20141013394644
20090709,19.41239658690756
20090710,19.314297702333462
20090711,19.314297702333462
20090712,19.314297702333462
20090713,19.908924008618534
20090714,20.005376634084808
20090715,20.39351996058056
20090716,20.260582402746074
20090717,20.138674455146987
20090718,20.138674455146987
20090719,20.138674455146987
20090720,20.241557598444587
20090721,30.00803810050395
20090722,24.678642913684183
20090723,24.889174656158083
20090724,25.196557603831064
20090725,25.196557603831064
20090726,25.196557603831064
20090727,26.076160130494422
20090728,26.307764313181725
20090729,31.1681644668148
20090730,30.691697045056554
20090731,28.267373397715613
20090801,28.266615231012242
20090802,28.266615231012242
20090803,28.607875796765843
20090804,27.776906689226344
20090805,27.419036257313913
20090806,26.653401501840992
20090807,23.60670446247432
20090808,23.60670446247432
20090809,23.60670446247432
20090810,23.410486319230564
20090811,23.195703774004656
20090812,23.455260552999718
20090813,23.58911676023504
20090814,23.414621757698878
20090815,23.414621757698878
20090816,23.414621757698878
20090817,23.115581457458486
20090818,23.356753680382237
20090819,25.46285096360965
20090820,29.440839148616085
20090821,29.661762794797138
20090822,29.661762794797138
20090823,29.661762794797138
20090824,24.199600314253825
20090825,29.99470820239242
20090826,29.954606444207794
20090827,29.887858454422837
20090828,29.7098158711812
20090829,29.7098158711812
20090830,29.7098158711812
20090831,29.86005997697193
20090901,35.77861902592799
20090902,35.755283678292365
20090903,35.93348536777566
20090904,29.368650113378113
20090905,29.368650113378113
20090906,29.368650113378113
20090907,29.368650113378113
20090908,29.135773836165047
20090909,29.72870268634359
20090910,29.79230876320762
20090911,29.5581207721139
20090912,29.5581207721139
20090913,29.5581207721139
20090914,29.62635172767492
20090915,35.976412111086546
20090916,35.9646340814633
20090917,36.78245164399589
20090918,37.29971071044997
20090919,37.29971071044997
20090920,37.29971071044997
20090921,33.727781564495835
20090922,34.4639346168756
20090923,34.5288473015799
20090924,39.22074565931138
20090925,38.68189069538292
20090926,38.68189069538292
20090927,38.68189069538292
20090928,37.2825803396775
20090929,39.49157093799786
20090930,38.329346918426694
20091001,38.20396390308056
20091002,38.900087977870776
20091003,38.900087977870776
20091004,38.900087977870776
20091005,39.47038628798962
20091006,40.91692000687501
20091007,44.693259106386066
20091008,45.165070397954764
20091009,44.08487684683288
20091010,44.08487684683288
20091011,44.08487684683288
20091012,49.58623071421274
20091013,45.57274363677503
20091014,46.2145652123574
20091015,49.27793675514854
20091016,44.18898881403928
20091017,44.18898881403928
20091018,44.18898881403928
20091019,40.890244352213585
20091020,41.575028440227356
20091021,46.67863764039864
20091022,49.07191064646603
20091023,48.17917111964873
20091024,48.17917111964873
20091025,48.17917111964873
20091026,48.87755158377005
20091027,63.8018689241806
20091028,58.79315409079036
20091029,55.086337568487096
20091030,53.29180601381128
20091031,53.29180601381128
20091101,53.29175827253403
20091102,53.43775502012488
20091103,53.60835709238669
20091104,52.4667384554429
20091105,52.94903409063004
20091106,54.846084219244695
20091107,54.846084219244695
20091108,54.846084219244695
20091109,54.5180803538
20091110,46.14107426648987
20091111,60.053020224418944
20091112,61.95039621963412
20091113,59.31921912314447
20091114,59.31921912314447
20091115,59.31921912314447
20091116,63.31306101387645
20091117,63.11548033676446
20091118,62.611256590947725
20091119,85.99138770281361
20091120,85.19178107395685
20091121,85.19178107395685
20091122,85.19178107395685
20091123,69.21158601509856
20091124,66.05770495041477
20091125,65.96834732806336
20091126,65.96834732806336
20091127,63.590530933464656
20091128,63.590530933464656
20091129,63.590530933464656
20091130,79.95648395565433
20091201,87.71441627677639
20091202,95.50440712635717
20091203,90.1462019591761
20091204,92.45477901129661
20091205,92.45477901129661
20091206,92.45477901129661
20091207,89.98573284602048
20091208,90.3222565279493
20091209,96.35145156426007
20091210,94.30490569367664
20091211,88.51152256294039
20091212,88.51152256294039
20091213,88.51152256294039
20091214,88.37286998957283
20091215,103.63841407478792
20091216,93.77820182443045
20091217,101.36329322150603
20091218,100.62691478465099
20091219,100.62691478465099
20091220,100.62691478465099
20091221,89.68245438144756
20091222,86.91964043679877
20091223,91.64094049382685
20091224,100.14074813308255
20091225,100.14074813308255
20091226,100.14074813308255
20091227,100.14074813308255
20091228,95.040662006904
20091229,95.70904830116852
20091230,81.62812624851745
20091231,72.14844582826805
20100101,72.14843912610628
20100102,72.14843912610628
20100103,72.14843912610628
20100104,71.42454715802793
20100105,78.05772838551111
20100106,77.69666999588641
20100107,75.71356837940306
20100108,75.70750562307059
20100109,75.70750562307059
20100110,75.70750562307059
20100111,80.05221001689215
20100112,76.13440287603913
20100113,76.97591037225129
20100114,72.15591934514143
20100115,75.59831467758907
20100116,75.59831467758907
20100117,75.59831467758907
20100118,75.59831467758907
20100119,75.35113774126103
20100120,78.01365385709805
20100121,79.91638056027608
20100122,79.80621197065763
20100123,79.80621197065763
20100124,79.80621197065763
20100125,80.34716753018229
20100126,80.10526629349852
20100127,80.03702444654333
20100128,82.77154517075641
20100129,69.48085650092578
20100130,69.48085650092578
20100131,69.48085650092578
20100201,71.84878273080207
20100202,68.03217620874995
20100203,60.71110923605563
20100204,60.7961041384333
20100205,57.28711259686318
20100206,57.28711259686318
20100207,57.28711259686318
20100208,53.5663290706341
20100209,52.69427173730878
20100210,53.340930743278356
20100211,55.583030563660685
20100212,51.0168530255925
20100213,51.0168530255925
20100214,51.0168530255925
20100215,51.0168530255925
20100216,52.73184988332188
20100217,55.34019093851146
20100218,55.75707244123772
20100219,57.625442239927494
20100220,57.625442239927494
20100221,57.625442239927494
20100222,57.640049993413975
20100223,55.085346687828064
20100224,53.71857014105585
20100225,54.14556201474016
20100226,56.65383352135042
20100227,56.65383352135042
20100228,56.65383352135042
20100301,58.02671977238269
20100302,60.99568761371207
20100303,59.01590763798021
20100304,60.187895186190474
20100305,54.47474462932499
20100306,54.47474462932499
20100307,54.47474462932499
20100308,52.455672832770595
20100309,51.994046687752636
20100310,40.697092764701964
20100311,40.48053080286853
20100312,52.13835852462469
20100313,52.13835852462469
20100314,52.13835852462469
20100315,51.424165525354766
20100316,51.49175227084634
20100317,45.411395591887626
20100318,40.746362625359936
20100319,43.42535463810676
20100320,43.42535463810676
20100321,43.42535463810676
20100322,46.79639145731368
20100323,49.75327682687417
20100324,51.02702522108788
20100325,50.10288753161017
20100326,49.1885799823942
20100327,49.1885799823942
20100328,49.1885799823942
20100329,49.3753410034964
20100330,52.227775445048906
20100331,51.7872492106352
20100401,51.35815055736581
20100402,51.35815055736581
20100403,51.35815055736581
20100404,51.35815055736581
20100405,50.07080965455036
20100406,50.57474159829343
20100407,53.913746627865265
20100408,53.02625945539102
20100409,51.69114375335003
20100410,51.69114375335003
20100411,51.69114375335003
20100412,38.93932048674519
20100413,39.33109643086174
20100414,37.86956755784568
20100415,47.092269778927665
20100416,46.028826451899945
20100417,46.028826451899945
20100418,46.028826451899945
20100419,50.11014944030655
20100420,50.89977686342566
20100421,49.869405590701476
20100422,44.53350859524323
20100423,44.411973292026126
20100424,44.411973292026126
20100425,44.411973292026126
20100426,43.16220603597977
20100427,44.41775384622039
20100428,44.71884570423474
20100429,46.353873917369356
20100430,40.293630524762825
20100501,40.29363048436715
20100502,40.29363048436715
20100503,40.49575323127659
20100504,38.763897666256675
20100505,39.11997194819136
20100506,38.86920678788571
20100507,38.7418590821307
20100508,38.7418590821307
20100509,38.7418590821307
20100510,39.321865049440255
20100511,40.870206758165835
20100512,43.08553075685197
20100513,43.585110546361285
20100514,40.11514896059678
20100515,40.11514896059678
20100516,40.11514896059678
20100517,43.19990142138392
20100518,40.97246415022623
20100519,42.543473590553205
20100520,44.49593839885644
20100521,42.49644037407189
20100522,42.49644037407189
20100523,42.49644037407189
20100524,42.137913601584636
20100525,42.16073098681938
20100526,41.26156010591091
20100527,41.30464998379763
20100528,32.73846637830942
20100529,32.73846637830942
20100530,32.73846637830942
20100531,32.73846637830942
20100601,31.464211817527058
20100602,32.1386851631924
20100603,32.56720918956272
20100604,34.31907579538903
20100605,34.31907579538903
20100606,34.31907579538903
20100607,37.6059959874415
20100608,34.62359373156925
20100609,33.742640435133524
20100610,34.51897497935172
20100611,34.49658450343566
20100612,34.49658450343566
20100613,34.49658450343566
20100614,34.38865941452524
20100615,36.02321741603894
20100616,36.333752404649445
20100617,36.35531643619023
20100618,29.283836053446976
20100619,29.283836053446976
20100620,29.283836053446976
20100621,35.64481124303575
20100622,36.15853130652611
20100623,34.26861596259073
20100624,36.88611006923821
20100625,34.614055136455356
20100626,34.614055136455356
20100627,34.614055136455356
20100628,34.56460649237289
20100629,33.584606578056444
20100630,25.694058410468635
20100701,22.51208370483237
20100702,26.46828848062893
20100703,26.46828848062893
