Date,Hang Seng Bank Ltd
20001117,14.078837773690195
20001118,14.078837773690195
20001119,14.078837773690195
20001120,13.40682786399472
20001121,13.551137524916662
20001122,14.702700983791777
20001123,13.961235130168117
20001124,14.105068099228994
20001125,14.105068099228994
20001126,14.105068099228994
20001127,13.035807237371719
20001128,12.838797589886902
20001129,13.717759935858885
20001130,14.986861958492234
20001201,14.068669439063418
20001202,14.068669439063418
20001203,14.068669439063418
20001204,14.284215617689497
20001205,14.262688046356416
20001206,13.110348788458108
20001207,13.494148588565722
20001208,12.748771531743806
20001209,12.748771531743806
20001210,12.748771531743806
20001211,11.646479123158194
20001212,11.793934200069135
20001213,11.413630858099209
20001214,11.326614349620497
20001215,11.631870956908937
20001216,11.631870956908937
20001217,11.631870956908937
20001218,11.082172743767732
20001219,10.631629596906611
20001220,10.68149523329973
20001221,10.626234759694825
20001222,10.41282793452807
20001223,10.41282793452807
20001224,10.41282793452807
20001225,10.41282793452807
20001226,10.41282793452807
20001227,10.289237130939544
20001228,10.153248905502128
20001229,9.538294136254402
20001230,9.538294136254402
20001231,9.538294136254402
20010101,9.538294136254402
20010102,10.023015118597689
20010103,10.438417433075182
20010104,9.111179381220026
20010105,8.715468749578267
20010106,8.715468749578267
20010107,8.715468749578267
20010108,9.367759677537405
20010109,8.925356229952445
20010110,8.918689862199509
20010111,9.217286001526661
20010112,9.586607144151518
20010113,9.586607144151518
20010114,9.586607144151518
20010115,9.804559910825203
20010116,10.255520224686563
20010117,9.870598392527306
20010118,9.970811784280261
20010119,9.156890096764945
20010120,9.156890096764945
20010121,9.156890096764945
20010122,8.313333169126187
20010123,8.814409558473384
20010124,8.814409558473384
20010125,8.814409558473384
20010126,8.814409558473384
20010127,8.814409558473384
20010128,8.814409558473384
20010129,9.218495497306915
20010130,9.529887706971925
20010131,8.270518726916304
20010201,8.117908199705642
20010202,8.25509695034882
20010203,8.25509695034882
20010204,8.25509695034882
20010205,8.630845151531387
20010206,8.38065478026311
20010207,8.130112510949695
20010208,8.402058075368943
20010209,8.685435948168283
20010210,8.685435948168283
20010211,8.685435948168283
20010212,8.700956852626506
20010213,8.47531780828988
20010214,8.394342617136108
20010215,8.741407272517419
20010216,8.723505011105617
20010217,8.723505011105617
20010218,8.723505011105617
20010219,8.711168100238197
20010220,8.329891564337073
20010221,8.461481076840407
20010222,8.238528462243051
20010223,7.976246060952608
20010224,7.976246060952608
20010225,7.976246060952608
20010226,9.381014004807223
20010227,11.320544310147744
20010228,12.1397988491221
20010301,12.637450931763743
20010302,11.826025413273427
20010303,11.826025413273427
20010304,11.826025413273427
20010305,11.283594002198749
20010306,11.455948723686634
20010307,11.664886062267867
20010308,12.18786197603023
20010309,11.702982915333271
20010310,11.702982915333271
20010311,11.702982915333271
20010312,13.47213524754781
20010313,13.646887485406154
20010314,13.403768575942538
20010315,13.339462356341079
20010316,13.267481498699018
20010317,13.267481498699018
20010318,13.267481498699018
20010319,12.531102321052938
20010320,13.268241675980583
20010321,13.488881617080292
20010322,15.159634395284932
20010323,13.820084354003487
20010324,13.820084354003487
20010325,13.820084354003487
20010326,12.971889120941327
20010327,13.057978515338593
20010328,13.038087462339824
20010329,13.297532729058425
20010330,13.04924976176992
20010331,13.04924976176992
20010401,13.04924976176992
20010402,13.29143637412663
20010403,12.458380368968262
20010404,13.201883878527498
20010405,13.201883878527498
20010406,12.84322227900305
20010407,12.84322227900305
20010408,12.84322227900305
20010409,12.970043884292004
20010410,12.835710320547133
20010411,12.779125388087966
20010412,12.389331263621692
20010413,12.389331263621692
20010414,12.389331263621692
20010415,12.389331263621692
20010416,12.389331263621692
20010417,12.073371614833569
20010418,11.550884573339301
20010419,10.722280341604689
20010420,10.744616524045705
20010421,10.744616524045705
20010422,10.744616524045705
20010423,10.802267419327007
20010424,10.698592028086013
20010425,11.183043340462998
20010426,11.6285638070159
20010427,11.64955693591403
20010428,11.64955693591403
20010429,11.64955693591403
20010430,11.64955693591403
20010501,11.64955693591403
20010502,12.044472299811478
20010503,11.974451982662512
20010504,12.454452107755136
20010505,12.454452107755136
20010506,12.454452107755136
20010507,11.836799939267419
20010508,11.576788653300026
20010509,11.93514079442959
20010510,12.045267464600691
20010511,11.74300139503685
20010512,11.74300139503685
20010513,11.74300139503685
20010514,12.649535082169434
20010515,12.660353520632215
20010516,12.541282178952306
20010517,12.138261388657282
20010518,12.416407694152419
20010519,12.416407694152419
20010520,12.416407694152419
20010521,12.206940687403037
20010522,11.798526640228692
20010523,11.766200267454288
20010524,12.013199314595774
20010525,12.040736097039426
20010526,12.040736097039426
20010527,12.040736097039426
20010528,11.969958700537623
20010529,12.315118346594344
20010530,12.574919902359216
20010531,12.29137075873532
20010601,12.589110341934292
20010602,12.589110341934292
20010603,12.589110341934292
20010604,12.722095042633748
20010605,12.27790915653404
20010606,12.498350604873652
20010607,12.55967348493449
20010608,12.12782146546054
20010609,12.12782146546054
20010610,12.12782146546054
20010611,12.599041705499282
20010612,12.88133244416972
20010613,13.434386511856534
20010614,14.642574086168892
20010615,14.725711538070085
20010616,14.725711538070085
20010617,14.725711538070085
20010618,15.090406473008388
20010619,13.837920431451108
20010620,14.513543985424473
20010621,14.052246124867649
20010622,14.479062268213877
20010623,14.479062268213877
20010624,14.479062268213877
20010625,14.479062268213877
20010626,14.666065978500926
20010627,14.388625768635226
20010628,15.2498938179877
20010629,14.530155947600644
20010630,14.530155947600644
20010701,14.530155947600644
20010702,14.530155947600644
20010703,13.704243570123301
20010704,12.65274525743302
20010705,12.708541810256355
20010706,12.708541810256355
20010707,12.708541810256355
20010708,12.708541810256355
20010709,13.53272332380034
20010710,12.874411124768146
20010711,12.895242939705934
20010712,12.64480533991754
20010713,12.588165985342316
20010714,12.588165985342316
20010715,12.588165985342316
20010716,12.504075127748003
20010717,12.73424720422892
20010718,12.999503686750252
20010719,12.977760730620226
20010720,12.680368035705053
20010721,12.680368035705053
20010722,12.680368035705053
20010723,12.786269855833122
20010724,13.055031762218189
20010725,13.055031762218189
20010726,13.1164473046379
20010727,12.558260008818014
20010728,12.558260008818014
20010729,12.558260008818014
20010730,12.567995840099377
20010731,9.41570097392744
20010801,9.37207928918926
20010802,9.58339224861637
20010803,10.079416180767206
20010804,10.079416180767206
20010805,10.079416180767206
20010806,9.057041528137422
20010807,8.880512066171121
20010808,9.092814285395834
20010809,9.392997018526254
20010810,8.914420964735989
20010811,8.914420964735989
20010812,8.914420964735989
20010813,8.671090457662494
20010814,8.634540660408746
20010815,8.463165683388505
20010816,8.587437124357217
20010817,8.239680379549824
20010818,8.239680379549824
20010819,8.239680379549824
20010820,7.959262624475995
20010821,7.793349841199779
20010822,7.729068442821401
20010823,8.242903868504023
20010824,8.470008167589594
20010825,8.470008167589594
20010826,8.470008167589594
20010827,8.530121396727775
20010828,8.806269642050852
20010829,8.872192173084219
20010830,8.58856306945388
20010831,8.254666383563318
20010901,8.254666383563318
20010902,8.254666383563318
20010903,8.354668182188584
20010904,8.415434137283414
20010905,8.58852627344562
20010906,9.404478840246966
20010907,9.409590266348944
20010908,9.409590266348944
20010909,9.409590266348944
20010910,9.776906808781128
20010911,9.808122183209422
20010912,10.854876026413763
20010913,11.402270926517723
20010914,10.862548261804195
20010915,10.862548261804195
20010916,10.862548261804195
20010917,11.712009985178641
20010918,12.299854962570134
20010919,11.051218317329813
20010920,11.58943363257662
20010921,13.04150104575884
20010922,13.04150104575884
20010923,13.04150104575884
20010924,12.581903921135469
20010925,12.129940931621
20010926,12.062859197290628
20010927,11.68073499484995
20010928,10.55063747647045
20010929,10.55063747647045
20010930,10.55063747647045
20011001,10.55063747647045
20011002,10.55063747647045
20011003,10.344383404115739
20011004,9.482240176105586
20011005,9.426095298894348
20011006,9.426095298894348
20011007,9.426095298894348
20011008,9.314152897015283
20011009,8.693809745980046
20011010,8.796979078163064
20011011,8.98499658542592
20011012,9.689338237962842
20011013,9.689338237962842
20011014,9.689338237962842
20011015,10.004714605081313
20011016,9.890190494629488
20011017,9.26352876698116
20011018,10.333593943544907
20011019,10.890041253306926
20011020,10.890041253306926
20011021,10.890041253306926
20011022,10.900267266499181
20011023,10.568354910591497
20011024,10.820007607354526
20011025,10.820007607354526
20011026,9.852189176381689
20011027,9.852189176381689
20011028,9.852189176381689
20011029,10.711972777765475
20011030,11.00011754555952
20011031,10.588161061313546
20011101,10.528579035218451
20011102,10.362161694692823
20011103,10.362161694692823
20011104,10.362161694692823
20011105,9.521562966751329
20011106,9.992477996059202
20011107,10.404727006757406
20011108,9.70809701550244
20011109,9.77285812750474
20011110,9.77285812750474
20011111,9.77285812750474
20011112,9.834049546837083
20011113,9.529377251856804
20011114,8.962073505168414
20011115,9.006864597861405
20011116,9.429620642009484
20011117,9.429620642009484
20011118,9.429620642009484
20011119,8.952312009525789
20011120,8.780026303718028
20011121,8.699555923115888
20011122,8.88914279724006
20011123,8.857701301668785
20011124,8.857701301668785
20011125,8.857701301668785
20011126,9.03041738222432
20011127,9.17412789246067
20011128,8.731635242836397
20011129,8.031191566141498
20011130,7.128401437715775
20011201,7.128401437715775
20011202,7.128401437715775
20011203,7.40301534777593
20011204,6.809440640777372
20011205,6.525501544378199
20011206,6.8996461506119795
20011207,6.6757622157079535
20011208,6.6757622157079535
20011209,6.6757622157079535
20011210,6.78409529864879
20011211,6.7042864851051425
20011212,6.474774632281186
20011213,6.920656662364765
20011214,6.904971980892425
20011215,6.904971980892425
20011216,6.904971980892425
20011217,6.700148815112159
20011218,6.944867810477458
20011219,6.6188255962590095
20011220,6.441447880499938
20011221,7.33370301376586
20011222,7.33370301376586
20011223,7.33370301376586
20011224,7.175076384445471
20011225,7.175076384445471
20011226,7.175076384445471
20011227,6.869824642035474
20011228,6.680267473299009
20011229,6.680267473299009
20011230,6.680267473299009
20011231,6.975829020090249
20020101,6.975829020090249
20020102,6.995475893937296
20020103,6.966729783236079
20020104,6.487359269035467
20020105,6.487359269035467
20020106,6.487359269035467
20020107,6.431151104009646
20020108,6.473791184663759
20020109,6.684839686916307
20020110,6.89297649297138
20020111,6.723516069801646
20020112,6.723516069801646
20020113,6.723516069801646
20020114,6.465700148116168
20020115,6.764995237673757
20020116,6.607637299923256
20020117,6.53916607095732
20020118,6.639635788154642
20020119,6.639635788154642
20020120,6.639635788154642
20020121,6.778313396938647
20020122,6.81443609301827
20020123,6.774452735690598
20020124,6.9308344035198965
20020125,6.851123350832426
20020126,6.851123350832426
20020127,6.851123350832426
20020128,6.838724540913298
20020129,6.682294809562367
20020130,7.072085463030579
20020131,6.049113666690274
20020201,6.154938223944667
20020202,6.154938223944667
20020203,6.154938223944667
20020204,6.051647945973055
20020205,6.0936360266769904
20020206,6.134085224250852
20020207,6.406793300127731
20020208,5.942940471471343
20020209,5.942940471471343
20020210,5.942940471471343
20020211,5.426905064545372
20020212,5.426905064545372
20020213,5.426905064545372
20020214,5.426905064545372
20020215,5.18713014904689
20020216,5.18713014904689
20020217,5.18713014904689
20020218,5.259522647291827
20020219,5.475565507465355
20020220,5.518734774676847
20020221,5.398787058942822
20020222,5.70625705262665
20020223,5.70625705262665
20020224,5.70625705262665
20020225,5.885766556440435
20020226,5.833660751432153
20020227,5.635347244618247
20020228,4.667968983262309
20020301,4.601578008698447
20020302,4.601578008698447
20020303,4.601578008698447
20020304,3.892944061848053
20020305,3.730152344135686
20020306,3.8568975838904587
20020307,3.8825792806244657
20020308,3.644767958859113
20020309,3.644767958859113
20020310,3.644767958859113
20020311,3.7197995683070486
20020312,3.6958126459685112
20020313,3.599891876296204
20020314,3.3958363099155537
20020315,3.4003818009788365
20020316,3.4003818009788365
20020317,3.4003818009788365
20020318,3.716588670489029
20020319,3.7446500375521583
20020320,3.703819944024734
20020321,3.9400643346157276
20020322,3.891169214643437
20020323,3.891169214643437
20020324,3.891169214643437
20020325,3.8511117432861854
20020326,4.060909066003528
20020327,3.8779319053441905
20020328,3.229369069304092
20020329,3.229369069304092
20020330,3.229369069304092
20020331,3.229369069304092
20020401,3.229369069304092
20020402,3.5526697124722295
20020403,3.501333980509695
20020404,3.4890828077774576
20020405,3.4890828077774576
20020406,3.4890828077774576
20020407,3.4890828077774576
20020408,3.592519258301698
20020409,3.5797909418584024
20020410,3.729388365247701
20020411,3.6947976299318905
20020412,3.77690040717764
20020413,3.77690040717764
20020414,3.77690040717764
20020415,3.760685953843475
20020416,3.6872691284148327
20020417,3.305474895157513
20020418,3.2275608475561253
20020419,3.1597002121538385
20020420,3.1597002121538385
20020421,3.1597002121538385
20020422,3.417018370320767
20020423,3.1518001993216944
20020424,3.040320562700407
20020425,3.071878857805528
20020426,2.9954258908991767
20020427,2.9954258908991767
20020428,2.9954258908991767
20020429,2.9818027775815192
20020430,2.8190923986189
20020501,2.8190923986189
20020502,2.501481913193193
20020503,2.448956765991574
20020504,2.448956765991574
20020505,2.448956765991574
20020506,2.430888293031223
20020507,2.332835152468323
20020508,2.3991684003157383
20020509,2.4516354612653743
20020510,2.4990427764664966
20020511,2.4990427764664966
20020512,2.4990427764664966
20020513,2.499327653108421
20020514,2.445916288546478
20020515,2.430154772244788
20020516,2.3798847982487135
20020517,2.40737225444864
20020518,2.40737225444864
20020519,2.40737225444864
20020520,2.40737225444864
20020521,2.584221185828212
20020522,2.570617591093323
20020523,2.6407377260142733
20020524,2.6854770152788943
20020525,2.6854770152788943
20020526,2.6854770152788943
20020527,2.748983776418171
20020528,2.8106150363643034
20020529,2.847215474461153
20020530,2.835634389500378
20020531,3.0475207060549874
20020601,3.0475207060549874
20020602,3.0475207060549874
20020603,2.988986435979279
20020604,3.0368213482341657
20020605,2.930145579862359
20020606,2.8733382061985373
20020607,2.944210519898895
20020608,2.944210519898895
20020609,2.944210519898895
20020610,2.968746256393303
20020611,3.0206837738574017
20020612,3.0703603300781963
20020613,3.1149922589755925
20020614,3.1765287130000948
20020615,3.1765287130000948
20020616,3.1765287130000948
20020617,3.256372503779001
20020618,3.214404345495166
20020619,3.25270100898694
20020620,3.1978464232558115
20020621,3.352271369443904
20020622,3.352271369443904
20020623,3.352271369443904
20020624,3.3302185898335575
20020625,3.3674020080412346
20020626,3.5279701129692995
20020627,3.3459969764492836
20020628,2.9162875428282535
20020629,2.9162875428282535
20020630,2.9162875428282535
20020701,2.9162875428282535
20020702,2.967279723760688
20020703,2.7933831909811766
20020704,2.678208792915425
20020705,2.644874287346062
20020706,2.644874287346062
20020707,2.644874287346062
20020708,2.7679491042560755
20020709,2.6460772309947718
20020710,2.6467977221090115
20020711,2.84352027068127
20020712,2.8544449878859846
20020713,2.8544449878859846
20020714,2.8544449878859846
20020715,2.824854508442114
20020716,2.931153280036877
20020717,2.920346762465947
20020718,2.7422407938862836
20020719,2.7475955102882583
20020720,2.7475955102882583
20020721,2.7475955102882583
20020722,2.875102111649647
20020723,2.6888484029932367
20020724,2.8839751364348243
20020725,2.8922036112065803
20020726,3.048006114002901
20020727,3.048006114002901
20020728,3.048006114002901
20020729,2.9359571332166503
20020730,2.6626673168427
20020731,2.510116865634804
20020801,2.571964295296206
20020802,2.7437775257012116
20020803,2.7437775257012116
20020804,2.7437775257012116
20020805,2.87205513194716
20020806,2.833071971988782
20020807,2.5502236744627766
20020808,2.602730748014047
20020809,2.6120547768000746
20020810,2.6120547768000746
20020811,2.6120547768000746
20020812,2.633675953993072
20020813,2.4645863554863996
20020814,2.5368747147740445
20020815,2.4211780144325554
20020816,2.3603590536268917
20020817,2.3603590536268917
20020818,2.3603590536268917
20020819,2.2999928557119445
20020820,2.2894655285045826
20020821,2.297593708184593
20020822,2.234832564956916
20020823,2.6207073451211826
20020824,2.6207073451211826
20020825,2.6207073451211826
20020826,2.6085421191483444
20020827,2.6542897348026613
20020828,2.709297556757955
20020829,2.7026408806783726
20020830,2.74728651399751
20020831,2.74728651399751
20020901,2.74728651399751
20020902,2.7943285528901174
20020903,2.8521741833081755
20020904,2.7935840542217596
20020905,2.817819474157724
20020906,2.8020295551888754
20020907,2.8020295551888754
20020908,2.8020295551888754
20020909,2.8192518678056073
20020910,2.6948477094089793
20020911,2.685262381243322
20020912,2.5266197026150103
20020913,2.6920276976986366
20020914,2.6920276976986366
20020915,2.6920276976986366
20020916,2.716406351558335
20020917,2.477129950829282
20020918,2.662412774906482
20020919,2.704122891421782
20020920,2.6762057514493613
20020921,2.6762057514493613
20020922,2.6762057514493613
20020923,2.6372505608810206
20020924,2.7068340483773707
20020925,2.8580088241510686
20020926,2.7460884261638485
20020927,2.753244240832547
20020928,2.753244240832547
20020929,2.753244240832547
20020930,2.135736589900085
20021001,2.135736589900085
20021002,2.096249248479975
20021003,2.138861464378398
20021004,2.1210806311738524
20021005,2.1210806311738524
20021006,2.1210806311738524
20021007,2.14232559297648
20021008,2.035403290416818
20021009,1.896838480279788
20021010,2.0003791398483344
20021011,1.8899614896806947
20021012,1.8899614896806947
20021013,1.8899614896806947
20021014,1.8899614896806947
20021015,1.8070770297698653
20021016,1.8123277981664108
20021017,1.7733199282293535
20021018,1.858232119955604
20021019,1.858232119955604
20021020,1.858232119955604
20021021,1.7640399866230383
20021022,1.8012265237908545
20021023,1.7424520092980584
20021024,1.8161185391650718
20021025,1.793650069287983
20021026,1.793650069287983
20021027,1.793650069287983
20021028,1.7891250654503987
20021029,1.7918207047724146
20021030,1.771575906678161
20021031,1.4298271208282392
20021101,1.4659543794696477
20021102,1.4659543794696477
20021103,1.4659543794696477
20021104,1.3212983945080081
20021105,1.2822593489156167
20021106,1.2562060482745663
20021107,1.30065596571968
20021108,1.3172533616918138
20021109,1.3172533616918138
20021110,1.3172533616918138
20021111,1.365814611838963
20021112,1.3039263039937505
20021113,1.323589169038478
20021114,1.2711823787457772
20021115,1.314162868926027
20021116,1.314162868926027
20021117,1.314162868926027
20021118,1.290491993523673
20021119,1.2704197426026753
20021120,1.2526552249851641
20021121,1.2529967078346111
20021122,1.2320125507582171
20021123,1.2320125507582171
20021124,1.2320125507582171
20021125,1.211089445245845
20021126,1.244967892180633
20021127,1.2594763297032627
20021128,1.2472141810770063
20021129,1.1288362789580155
20021130,1.1288362789580155
20021201,1.1288362789580155
20021202,1.0385969085552234
20021203,1.0387023943959934
20021204,1.0834248997793625
20021205,1.083341965266559
20021206,1.096336440678372
20021207,1.096336440678372
20021208,1.096336440678372
20021209,1.1176140860719543
20021210,1.1166322492421028
20021211,1.1142509973191805
20021212,1.098993052478106
20021213,1.1155972083090109
20021214,1.1155972083090109
20021215,1.1155972083090109
20021216,1.12924994427056
20021217,1.0989718171530054
20021218,1.144335133117325
20021219,1.1081834305194933
20021220,1.103048333658037
20021221,1.103048333658037
20021222,1.103048333658037
20021223,1.106885907287012
20021224,1.1191235968244686
20021225,1.1191235968244686
20021226,1.1191235968244686
20021227,1.1305973830249842
20021228,1.1305973830249842
20021229,1.1305973830249842
20021230,1.1886786492497896
20021231,0.8985714175943758
20030101,0.8985714175943758
20030102,0.8820779828013594
20030103,0.8272714269513645
20030104,0.8272714269513645
20030105,0.8272714269513645
20030106,0.8007650620417965
20030107,0.8256008534243157
20030108,0.7893646182188272
20030109,0.7830361928275285
20030110,0.7617315931049192
20030111,0.7617315931049192
20030112,0.7617315931049192
20030113,0.7434676161277081
20030114,0.7404429877085631
20030115,0.7261717382364483
20030116,0.7360992344318266
20030117,0.7937683498242293
20030118,0.7937683498242293
20030119,0.7937683498242293
20030120,0.7891037243156298
20030121,0.7742377184586383
20030122,0.790005816439089
20030123,0.7796262542885043
20030124,0.7912206550777521
20030125,0.7912206550777521
20030126,0.7912206550777521
20030127,0.8183724772849643
20030128,0.8155639727205686
20030129,0.8237044596314974
20030130,0.7709609985383216
20030131,0.7709609985383216
20030201,0.7709609985383216
20030202,0.7709609985383216
20030203,0.7709609985383216
20030204,0.7501465450344338
20030205,0.7754741942474912
20030206,0.7829692145421626
20030207,0.7212536422565009
20030208,0.7212536422565009
20030209,0.7212536422565009
20030210,0.7078924490767554
20030211,0.7654917006418613
20030212,0.74891749195994
20030213,0.7676565936149318
20030214,0.7687907925873284
20030215,0.7687907925873284
20030216,0.7687907925873284
20030217,0.7152895718761294
20030218,0.7046864571621484
20030219,0.7014890035955266
20030220,0.6728837887879342
20030221,0.7001721660477673
20030222,0.7001721660477673
20030223,0.7001721660477673
20030224,0.6961343613831542
20030225,0.6943695743412108
20030226,0.7029048653305158
20030227,0.6851396425966215
20030228,0.5855747595534062
20030301,0.5855747595534062
20030302,0.5855747595534062
20030303,0.573316782280831
20030304,0.6151473373414574
20030305,0.6080837911399385
20030306,0.6371874783527157
20030307,0.6562657001648672
20030308,0.6562657001648672
20030309,0.6562657001648672
20030310,0.6607150797694165
20030311,0.6340166559816465
20030312,0.6270002527303585
20030313,0.645848410562233
20030314,0.5946532164327205
20030315,0.5946532164327205
20030316,0.5946532164327205
20030317,0.6995600421732392
20030318,0.7050154615218056
20030319,0.6795171859544623
20030320,0.6791338910546656
20030321,0.6787426295048337
20030322,0.6787426295048337
20030323,0.6787426295048337
20030324,0.6819393434307998
20030325,0.6965415157483974
20030326,0.7017899319520144
20030327,0.7424910859729228
20030328,0.7308927108040819
20030329,0.7308927108040819
20030330,0.7308927108040819
20030331,0.6985354080197611
20030401,0.7213951078759926
20030402,0.7098611985672564
20030403,0.7255062550544215
20030404,0.6787641614276574
20030405,0.6787641614276574
20030406,0.6787641614276574
20030407,0.6498862739348737
20030408,0.6661854882862245
20030409,0.7053593996048221
20030410,0.7399738759443892
20030411,0.7458181774407673
20030412,0.7458181774407673
20030413,0.7458181774407673
20030414,0.8553535838755154
20030415,0.8093698553639662
20030416,0.7922601534277606
20030417,0.8206488298740141
20030418,0.8206488298740141
20030419,0.8206488298740141
20030420,0.8206488298740141
20030421,0.8206488298740141
20030422,0.8352396287307937
20030423,0.8321503409097598
20030424,0.8342722184122766
20030425,0.8665647701923004
20030426,0.8665647701923004
20030427,0.8665647701923004
20030428,0.8250483621183802
20030429,0.730526665698786
20030430,0.670863934632308
20030501,0.670863934632308
20030502,0.6397767095589889
20030503,0.6397767095589889
20030504,0.6397767095589889
20030505,0.6053998772954087
20030506,0.6041939932729657
20030507,0.6113245874482856
20030508,0.6113245874482856
20030509,0.5577031963847795
20030510,0.5577031963847795
20030511,0.5577031963847795
20030512,0.5334537217048295
20030513,0.5326907499710987
20030514,0.5282421793868962
20030515,0.5340087503014442
20030516,0.5343897141475367
20030517,0.5343897141475367
20030518,0.5343897141475367
20030519,0.5145570286508434
20030520,0.5312774781602121
20030521,0.5176552295418171
20030522,0.49803264587403084
20030523,0.47795835094640066
20030524,0.47795835094640066
20030525,0.47795835094640066
20030526,0.44420362002771885
20030527,0.44940839373059643
20030528,0.44293392896773714
20030529,0.44005059882668307
20030530,0.4253356776637255
20030531,0.4253356776637255
20030601,0.4253356776637255
20030602,0.40914680821355753
20030603,0.41540803266010884
20030604,0.41540803266010884
20030605,0.40885937492349095
20030606,0.4093228957511411
20030607,0.4093228957511411
20030608,0.4093228957511411
20030609,0.39463389039165303
20030610,0.3832984825152225
20030611,0.38091014511240046
20030612,0.3742826136930479
20030613,0.35521753859563526
20030614,0.35521753859563526
20030615,0.35521753859563526
20030616,0.3601989527797715
20030617,0.34915629778111734
20030618,0.3537650368634166
20030619,0.3526195910067652
20030620,0.35432142295442387
20030621,0.35432142295442387
20030622,0.35432142295442387
20030623,0.37941360791758455
20030624,0.38928381784784366
20030625,0.3869945877765759
20030626,0.39386813840947477
20030627,0.3938844904805183
20030628,0.3938844904805183
20030629,0.3938844904805183
20030630,0.3838616191988017
20030701,0.3838616191988017
20030702,0.3774350264221892
20030703,0.38127568242232857
20030704,0.3816313715327744
20030705,0.3816313715327744
20030706,0.3816313715327744
20030707,0.3483624648353389
20030708,0.3507081353819508
20030709,0.3467876819440325
20030710,0.3505651375340108
20030711,0.3580290986966388
20030712,0.3580290986966388
20030713,0.3580290986966388
20030714,0.3453022920393084
20030715,0.3455719956719676
20030716,0.3451089984969602
20030717,0.359408082083564
20030718,0.34634227067607154
20030719,0.34634227067607154
20030720,0.34634227067607154
20030721,0.34952049552456815
20030722,0.347553593686022
20030723,0.3500125694948979
20030724,0.3477351714070814
20030725,0.3429410143506368
20030726,0.3429410143506368
20030727,0.3429410143506368
20030728,0.33613629227459846
20030729,0.3356622918024829
20030730,0.33970102070762215
20030731,0.25629371169627435
20030801,0.25413198908448936
20030802,0.25413198908448936
20030803,0.25413198908448936
20030804,0.3078324884944904
20030805,0.28592252088706166
20030806,0.294305166022439
20030807,0.29077495506607826
20030808,0.2903241210824048
20030809,0.2903241210824048
20030810,0.2903241210824048
20030811,0.28057210657956055
20030812,0.26910843224537
20030813,0.25661528924357246
20030814,0.2452496891077122
20030815,0.24537143866360644
20030816,0.24537143866360644
20030817,0.24537143866360644
20030818,0.23713309172829555
20030819,0.24111121385110412
20030820,0.22736510227377954
20030821,0.21965587601417214
20030822,0.2505378116700526
20030823,0.2505378116700526
20030824,0.2505378116700526
20030825,0.2518928250961101
20030826,0.2512969239500843
20030827,0.2511519989093264
20030828,0.2504804018677602
20030829,0.16366824705163976
20030830,0.16366824705163976
20030831,0.16366824705163976
20030901,0.15820643400171236
20030902,0.15637242870085058
20030903,0.14699803084289054
20030904,0.14859554144983725
20030905,0.14754778450317318
20030906,0.14754778450317318
20030907,0.14754778450317318
20030908,0.14459956536846308
20030909,0.15182177653959963
20030910,0.15831111637762693
20030911,0.1534590505699857
20030912,0.1534590505699857
20030913,0.1534590505699857
20030914,0.1534590505699857
20030915,0.14294512208360236
20030916,0.14472458949569178
20030917,0.1391716041414821
20030918,0.1367617773190615
20030919,0.12895889611114214
20030920,0.12895889611114214
20030921,0.12895889611114214
20030922,0.12068335595425964
20030923,0.11126746858166063
20030924,0.0938711571938157
20030925,0.09887068378727819
20030926,0.09686480282733965
20030927,0.09686480282733965
20030928,0.09686480282733965
20030929,0.09903575570791202
20030930,0.09709071105676426
20031001,0.09709071105676426
20031002,0.0858417977103228
20031003,0.0828665597174441
20031004,0.0828665597174441
20031005,0.0828665597174441
20031006,0.07721904267684286
20031007,0.07886479008831952
20031008,0.08500061389039971
20031009,0.08815811904083
20031010,0.08771751537430444
20031011,0.08771751537430444
20031012,0.08771751537430444
20031013,0.0843060387303572
20031014,0.08420891263929951
20031015,0.075979440999658
20031016,0.07216774727650413
20031017,0.07158619777987801
20031018,0.07158619777987801
20031019,0.07158619777987801
20031020,0.06917461394641242
20031021,0.071167063613731
20031022,0.07461186674129168
20031023,0.09120810423599629
20031024,0.08940162952263066
20031025,0.08940162952263066
20031026,0.08940162952263066
20031027,0.08203650647350944
20031028,0.07582760560342337
20031029,0.07668921821937202
20031030,0.07695187244519319
20031031,0.11135635080509425
20031101,0.11135635080509425
20031102,0.11135635080509425
20031103,0.10801103722125902
20031104,0.09999714559267744
20031105,0.0961866900284705
20031106,0.09925092905347202
20031107,0.10061559888195595
20031108,0.10061559888195595
20031109,0.10061559888195595
20031110,0.10259891019103726
20031111,0.10241089426750438
20031112,0.10600586760071952
20031113,0.09471294154595107
20031114,0.09569367614838598
20031115,0.09569367614838598
20031116,0.09569367614838598
20031117,0.1047009735809985
20031118,0.09807103157061638
20031119,0.10618429653745987
20031120,0.11005160622360796
20031121,0.10782286513815388
20031122,0.10782286513815388
20031123,0.10782286513815388
20031124,0.10390653097995295
20031125,0.10417213288424816
20031126,0.09946862480514626
20031127,0.09905224300475982
20031128,0.10215580189660507
20031129,0.10215580189660507
20031130,0.10215580189660507
20031201,0.09483228472642204
20031202,0.09743130168056101
20031203,0.09382959221900863
20031204,0.08892879587508713
20031205,0.09335269019219676
20031206,0.09335269019219676
20031207,0.09335269019219676
20031208,0.09745975928341338
20031209,0.08999988786050912
20031210,0.08777956829371655
20031211,0.0807913187237814
20031212,0.08510985981133463
20031213,0.08510985981133463
