Date,HSBC Holdings PLC
19981028,25.248387797173876
19981029,25.92752784480421
19981030,23.566819148970367
19981031,23.566819148970367
19981101,23.566819148970367
19981102,22.7602262549855
19981103,20.512751840648615
19981104,18.139153489286365
19981105,20.372684985479143
19981106,21.472896221190922
19981107,21.472896221190922
19981108,21.472896221190922
19981109,22.295558159501557
19981110,23.014836190163578
19981111,21.93514464449615
19981112,21.857920742717837
19981113,21.620649379203755
19981114,21.620649379203755
19981115,21.620649379203755
19981116,20.48844652340914
19981117,21.878432180002246
19981118,21.747042023442877
19981119,19.267462305221635
19981120,17.301125842121625
19981121,17.301125842121625
19981122,17.301125842121625
19981123,15.953535360409573
19981124,15.66439109646797
19981125,15.16307963363958
19981126,14.8360004176111
19981127,15.607645550842816
19981128,15.607645550842816
19981129,15.607645550842816
19981130,16.88712538588562
19981201,20.17971913825201
19981202,19.874904259783264
19981203,18.862376572263496
19981204,19.20742775344936
19981205,19.20742775344936
19981206,19.20742775344936
19981207,19.007416115651544
19981208,18.99396176033946
19981209,18.607160894591896
19981210,18.704980732034247
19981211,19.747408252419305
19981212,19.747408252419305
19981213,19.747408252419305
19981214,20.0525065158844
19981215,20.22794332616436
19981216,19.433776066865338
19981217,18.92928437515206
19981218,17.426038832117527
19981219,17.426038832117527
19981220,17.426038832117527
19981221,16.337394781308628
19981222,16.587577327443395
19981223,16.389353571757635
19981224,16.56368970673759
19981225,16.56368970673759
19981226,16.56368970673759
19981227,16.56368970673759
19981228,16.56368970673759
19981229,16.735933826879453
19981230,17.305056852935273
19981231,17.305056852935273
19990101,17.305056852935273
19990102,17.305056852935273
19990103,17.305056852935273
19990104,18.93925758790816
19990105,18.5582348248002
19990106,15.400217677916459
19990107,15.24196106291273
19990108,14.622196853275943
19990109,14.622196853275943
19990110,14.622196853275943
19990111,14.932720110311907
19990112,14.515789717515604
19990113,17.210062567335683
19990114,17.246828643652997
19990115,15.815149587532586
19990116,15.815149587532586
19990117,15.815149587532586
19990118,14.678762830964965
19990119,15.483442887121223
19990120,14.30523765809247
19990121,15.141410005986492
19990122,16.682483359005666
19990123,16.682483359005666
19990124,16.682483359005666
19990125,17.366745367315893
19990126,17.64610039809484
19990127,17.069540708583055
19990128,16.975874027469175
19990129,16.645426283203516
19990130,16.645426283203516
19990131,16.645426283203516
19990201,16.890115277883694
19990202,16.81121060576457
19990203,16.967205293015002
19990204,17.587548702875672
19990205,18.14168748457649
19990206,18.14168748457649
19990207,18.14168748457649
19990208,18.388977077091287
19990209,19.010099773000597
19990210,19.184055516303495
19990211,17.86573931696289
19990212,16.419157772237075
19990213,16.419157772237075
19990214,16.419157772237075
19990215,15.935444837240507
19990216,14.615102814682233
19990217,14.89993477111128
19990218,14.851837477244027
19990219,15.635483327109398
19990220,15.635483327109398
19990221,15.635483327109398
19990222,16.456394601406544
19990223,15.130655418537469
19990224,13.240060909907296
19990225,13.585360219235156
19990226,13.26978578719285
19990227,13.26978578719285
19990228,13.26978578719285
19990301,13.156639569166945
19990302,13.502111676606122
19990303,13.571628107372238
19990304,12.975080334645288
19990305,11.319393467409574
19990306,11.319393467409574
19990307,11.319393467409574
19990308,12.056349262544751
19990309,11.422320499488109
19990310,11.335375225416229
19990311,11.30924928388679
19990312,10.864792065936465
19990313,10.864792065936465
19990314,10.864792065936465
19990315,11.47581002187427
19990316,11.250604636374689
19990317,11.32248591081451
19990318,11.446626868884508
19990319,10.929834388309464
19990320,10.929834388309464
19990321,10.929834388309464
19990322,11.269333843087962
19990323,11.707520276348756
19990324,11.87117387129869
19990325,11.221490773109101
19990326,10.838919170650335
19990327,10.838919170650335
19990328,10.838919170650335
19990329,10.613833706065165
19990330,10.612482405857865
19990331,10.093411557036164
19990401,9.81430318666194
19990402,9.81430318666194
19990403,9.81430318666194
19990404,9.81430318666194
19990405,9.81430318666194
19990406,9.34424945469333
19990407,8.255067938667592
19990408,8.128071248556898
19990409,8.018309301300699
19990410,8.018309301300699
19990411,8.018309301300699
19990412,8.39324554840885
19990413,8.246977274323894
19990414,8.185924793418877
19990415,7.936772601332513
19990416,7.472767112354989
19990417,7.472767112354989
19990418,7.472767112354989
19990419,7.118386391063255
19990420,7.667222774279678
19990421,7.411042946816901
19990422,7.018375473695345
19990423,6.8938225442442835
19990424,6.8938225442442835
19990425,6.8938225442442835
19990426,6.687961671988886
19990427,6.485624995606037
19990428,6.558586391650227
19990429,6.803655780890454
19990430,6.420380066409882
19990501,6.420380066409882
19990502,6.420380066409882
19990503,6.420380066409882
19990504,6.878548659138928
19990505,7.426822102386171
19990506,7.556702196008696
19990507,7.8343632535647725
19990508,7.8343632535647725
19990509,7.8343632535647725
19990510,8.556552530193544
19990511,8.587254280407812
19990512,8.297675872270082
19990513,8.158140869695245
19990514,9.007678977506455
19990515,9.007678977506455
19990516,9.007678977506455
19990517,9.414261310591721
19990518,9.170770933984594
19990519,9.281030473280527
19990520,9.070266645412458
19990521,9.265227939101463
19990522,9.265227939101463
19990523,9.265227939101463
19990524,8.925210560668992
19990525,9.31155554188771
19990526,8.665974068136466
19990527,8.900605765481455
19990528,8.56171936440421
19990529,8.56171936440421
19990530,8.56171936440421
19990531,8.56171936440421
19990601,8.070451516628589
19990602,7.973383645570137
19990603,7.665610059669532
19990604,7.521127122132152
19990605,7.521127122132152
19990606,7.521127122132152
19990607,7.202205115539869
19990608,7.546352661281638
19990609,7.33162390773909
19990610,7.341161114834084
19990611,6.8474577036293
19990612,6.8474577036293
19990613,6.8474577036293
19990614,6.908184720851397
19990615,7.120544361414118
19990616,6.415294732803833
19990617,6.49163985836392
19990618,6.402497082691775
19990619,6.402497082691775
19990620,6.402497082691775
19990621,5.958411149636284
19990622,6.197930827985176
19990623,6.4568259278460385
19990624,6.851061941176367
19990625,6.955767975418766
19990626,6.955767975418766
19990627,6.955767975418766
19990628,6.965441976340935
19990629,7.609489603697264
19990630,7.585898113258982
19990701,6.556177618436826
19990702,5.923007369625265
19990703,5.923007369625265
19990704,5.923007369625265
19990705,6.157081160035457
19990706,6.057491837908115
19990707,6.487795511410376
19990708,6.118110964741633
19990709,7.306100084619341
19990710,7.306100084619341
19990711,7.306100084619341
19990712,5.866426933559552
19990713,7.366510235305065
19990714,6.696571788510701
19990715,6.242266933908142
19990716,6.5750613446584705
19990717,6.5750613446584705
19990718,6.5750613446584705
19990719,6.927788367390537
19990720,7.3538305809493805
19990721,7.451306229253489
19990722,7.542476101324224
19990723,8.587068646218155
19990724,8.587068646218155
19990725,8.587068646218155
19990726,8.609109146512447
19990727,8.364222412304139
19990728,8.41993433575176
19990729,8.946197418358286
19990730,9.144567770241578
19990731,9.144567770241578
19990801,9.144567770241578
19990802,9.239069304285481
19990803,9.158923118124413
19990804,9.368307247879283
19990805,10.305030005704094
19990806,10.621674118409514
19990807,10.621674118409514
19990808,10.621674118409514
19990809,10.649685421610302
19990810,11.739644134902624
19990811,10.65935542337448
19990812,9.697838484892623
19990813,9.40848892280502
19990814,9.40848892280502
19990815,9.40848892280502
19990816,9.776333684321402
19990817,9.884689745236637
19990818,9.811778235454915
19990819,9.894639770015988
19990820,9.508151012175574
19990821,9.508151012175574
19990822,9.508151012175574
19990823,8.374604272572247
19990824,8.851336066368258
19990825,8.753790241273046
19990826,8.794876603698002
19990827,8.996510024023832
19990828,8.996510024023832
19990829,8.996510024023832
19990830,8.996510024023832
19990831,9.019291114028475
19990901,9.005287430268956
19990902,9.823250344685116
19990903,8.979508453406213
19990904,8.979508453406213
19990905,8.979508453406213
19990906,8.816556219906621
19990907,9.198205563455764
19990908,9.703312246274015
19990909,9.182166486808974
19990910,9.024682008707426
19990911,9.024682008707426
19990912,9.024682008707426
19990913,9.364313422054087
19990914,9.803664490381363
19990915,10.715073639815655
19990916,10.774741791867735
19990917,9.921555309747584
19990918,9.921555309747584
19990919,9.921555309747584
19990920,10.344265522239175
19990921,11.18219158427035
19990922,11.47340977097584
19990923,11.64039609788659
19990924,11.476844040339557
19990925,11.476844040339557
19990926,11.476844040339557
19990927,11.331815179151793
19990928,11.747520598462271
19990929,12.405406387072885
19990930,11.695595485909738
19991001,11.576242201454544
19991002,11.576242201454544
19991003,11.576242201454544
19991004,11.040988750923935
19991005,10.77991222094444
19991006,10.781891985009379
19991007,10.431154717625564
19991008,10.564309029715414
19991009,10.564309029715414
19991010,10.564309029715414
19991011,11.031458795043026
19991012,12.399274978957566
19991013,13.348107986721041
19991014,13.443639515102657
19991015,14.981028371581038
19991016,14.981028371581038
19991017,14.981028371581038
19991018,15.236442389129511
19991019,13.90507248065241
19991020,14.009819168069669
19991021,14.881973354521465
19991022,12.848955143206872
19991023,12.848955143206872
19991024,12.848955143206872
19991025,12.96588679879029
19991026,12.459187425259337
19991027,12.895806620799181
19991028,11.14143224614238
19991029,10.604220757683754
19991030,10.604220757683754
19991031,10.604220757683754
19991101,11.003559789358752
19991102,11.23867368835205
19991103,11.264150216719905
19991104,10.894819646014396
19991105,10.672923161195596
19991106,10.672923161195596
19991107,10.672923161195596
19991108,10.49452358920479
19991109,9.821359741474955
19991110,10.047404493283217
19991111,9.899372079872915
19991112,10.059056966531305
19991113,10.059056966531305
19991114,10.059056966531305
19991115,9.772189560631189
19991116,8.771680493822519
19991117,8.899996872859337
19991118,9.05775497168353
19991119,9.217050546213772
19991120,9.217050546213772
19991121,9.217050546213772
19991122,9.425080093198948
19991123,9.008838849484254
19991124,8.78517063012786
19991125,8.923311548226266
19991126,8.844679178029349
19991127,8.844679178029349
19991128,8.844679178029349
19991129,8.577013757670635
19991130,9.271505362044644
19991201,8.827098668267476
19991202,8.68687042387257
19991203,7.953953001443553
19991204,7.953953001443553
19991205,7.953953001443553
19991206,8.355107201287316
19991207,8.703935018444103
19991208,8.753360119758872
19991209,8.710673432214206
19991210,8.012818836592805
19991211,8.012818836592805
19991212,8.012818836592805
19991213,8.261273074459076
19991214,7.905450533600096
19991215,8.955815642690238
19991216,8.866376496304941
19991217,8.551130724569967
19991218,8.551130724569967
19991219,8.551130724569967
19991220,8.54570403023126
19991221,8.659323955869896
19991222,8.719152033515044
19991223,8.889282252224898
19991224,8.479754063971475
19991225,8.479754063971475
19991226,8.479754063971475
19991227,8.479754063971475
19991228,8.479754063971475
19991229,8.826741411298734
19991230,8.550861921176754
19991231,8.550861921176754
20000101,8.550861921176754
20000102,8.550861921176754
20000103,8.550861921176754
20000104,8.937939849792688
20000105,10.011580926543846
20000106,11.14743524939757
20000107,10.761665907135717
20000108,10.761665907135717
20000109,10.761665907135717
20000110,10.641062776958456
20000111,11.56800531440138
20000112,11.040935050275278
20000113,10.924889430947324
20000114,10.779546056273299
20000115,10.779546056273299
20000116,10.779546056273299
20000117,11.17230644683106
20000118,11.842512582130091
20000119,12.511873569517135
20000120,13.92450897625415
20000121,12.55394273134558
20000122,12.55394273134558
20000123,12.55394273134558
20000124,12.592245707241165
20000125,13.19456518456266
20000126,12.67107135847426
20000127,11.445503425227935
20000128,11.903813040485613
20000129,11.903813040485613
20000130,11.903813040485613
20000131,13.00391232544571
20000201,13.425037801091419
20000202,13.77987164458195
20000203,13.361994776025217
20000204,15.11087888194823
20000205,15.11087888194823
20000206,15.11087888194823
20000207,15.105802042777215
20000208,14.021801786107693
20000209,14.270432874867632
20000210,14.692379135283339
20000211,16.32770099350207
20000212,16.32770099350207
20000213,16.32770099350207
20000214,16.09845370887739
20000215,15.566804356036101
20000216,13.736659607428956
20000217,13.693051888802408
20000218,15.303867238657674
20000219,15.303867238657674
20000220,15.303867238657674
20000221,16.11973351691066
20000222,17.815697837097364
20000223,16.732055688225092
20000224,15.910599789435182
20000225,15.173310524951336
20000226,15.173310524951336
20000227,15.173310524951336
20000228,16.647414461562086
20000229,17.009417271560647
20000301,17.762958726167398
20000302,18.084728927138897
20000303,17.905980811132707
20000304,17.905980811132707
20000305,17.905980811132707
20000306,19.435987078840412
20000307,19.73135757301845
20000308,18.907472226825323
20000309,19.101559390103567
20000310,18.8665645690784
20000311,18.8665645690784
20000312,18.8665645690784
20000313,20.220740291880492
20000314,20.68530394903236
20000315,19.835069661402862
20000316,18.195222851028124
20000317,18.068589537859154
20000318,18.068589537859154
20000319,18.068589537859154
20000320,18.290462859847956
20000321,18.114831846709574
20000322,17.328145891331175
20000323,17.65948217406389
20000324,16.235868331466044
20000325,16.235868331466044
20000326,16.235868331466044
20000327,17.001912730448435
20000328,17.17489757306339
20000329,17.14599434675675
20000330,18.840156585699706
20000331,17.69101706225997
20000401,17.69101706225997
20000402,17.69101706225997
20000403,19.786033792150885
20000404,20.15440903331658
20000405,20.302599902116373
20000406,20.147583656560077
20000407,19.998629507704063
20000408,19.998629507704063
20000409,19.998629507704063
20000410,20.29096622124805
20000411,20.5070934947235
20000412,20.261829348127076
20000413,20.54848387516919
20000414,21.302774406699033
20000415,21.302774406699033
20000416,21.302774406699033
20000417,22.29925410574232
20000418,21.178333008197427
20000419,20.668967444402732
20000420,19.84103621785753
20000421,19.84103621785753
20000422,19.84103621785753
20000423,19.84103621785753
20000424,19.84103621785753
20000425,19.28507488052157
20000426,19.99724761892039
20000427,20.243307988595454
20000428,20.069588309199464
20000429,20.069588309199464
20000430,20.069588309199464
20000501,20.069588309199464
20000502,19.61104811354757
20000503,20.070556000602767
20000504,19.946317996378284
20000505,19.892496697113152
20000506,19.892496697113152
20000507,19.892496697113152
20000508,20.190257368217694
20000509,20.71252325460142
20000510,20.663360420650005
20000511,20.219210202716738
20000512,19.82939822455406
20000513,19.82939822455406
20000514,19.82939822455406
20000515,19.686786122861548
20000516,18.965408460969567
20000517,18.754003943320175
20000518,18.94266838303924
20000519,19.867775411133078
20000520,19.867775411133078
20000521,19.867775411133078
20000522,20.035289244465933
20000523,20.150625853783325
20000524,19.89561663629961
20000525,19.901022849949996
20000526,19.992848850183563
20000527,19.992848850183563
20000528,19.992848850183563
20000529,19.992848850183563
20000530,19.519315408097274
20000531,19.86175764619683
20000601,19.11556923027159
20000602,18.313297072570588
20000603,18.313297072570588
20000604,18.313297072570588
20000605,17.789989636116488
20000606,17.372995881041163
20000607,17.910991165305536
20000608,18.151935362503714
20000609,18.118656835876497
20000610,18.118656835876497
20000611,18.118656835876497
20000612,18.188894985759017
20000613,18.108404159670265
20000614,17.218099990435658
20000615,17.39987422903141
20000616,18.224687847623613
20000617,18.224687847623613
20000618,18.224687847623613
20000619,18.479716657458784
20000620,18.42500179150981
20000621,19.11526010884038
20000622,19.496995708526814
20000623,19.439062522235208
20000624,19.439062522235208
20000625,19.439062522235208
20000626,19.409734745485277
20000627,19.381837398960986
20000628,19.29137304791687
20000629,19.342155681849984
20000630,18.52980132011946
20000701,18.52980132011946
20000702,18.52980132011946
20000703,18.81256695404284
20000704,18.804965954295067
20000705,18.982482039315
20000706,18.99369389188725
20000707,18.805285839222442
20000708,18.805285839222442
20000709,18.805285839222442
20000710,18.158794184742252
20000711,16.314698367239448
20000712,14.35398439865987
20000713,14.685859143717314
20000714,14.66936758890515
20000715,14.66936758890515
20000716,14.66936758890515
20000717,14.396178368610395
20000718,14.5518128593251
20000719,14.051654426962067
20000720,13.166033233281844
20000721,13.679080212285479
20000722,13.679080212285479
20000723,13.679080212285479
20000724,13.248940480657373
20000725,12.261705322101902
20000726,12.389536052739253
20000727,9.898263639787752
20000728,10.368168251756556
20000729,10.368168251756556
20000730,10.368168251756556
20000731,14.463286051722385
20000801,14.376609539401988
20000802,14.195720142511181
20000803,14.141961203608016
20000804,13.64155179522684
20000805,13.64155179522684
20000806,13.64155179522684
20000807,13.071450978374159
20000808,13.782593476328644
20000809,12.995590870815603
20000810,12.898704353454933
20000811,12.716776922383891
20000812,12.716776922383891
20000813,12.716776922383891
20000814,13.462233445442202
20000815,13.17690606896646
20000816,13.003290409672847
20000817,13.265527561539677
20000818,12.938812292088144
20000819,12.938812292088144
20000820,12.938812292088144
20000821,12.28434779087842
20000822,11.736897948919792
20000823,12.092780773987837
20000824,12.143749251112613
20000825,12.738028566918222
20000826,12.738028566918222
20000827,12.738028566918222
20000828,12.738028566918222
20000829,12.454114151473739
20000830,12.450774144442168
20000831,11.878807538683242
20000901,11.340872964506078
20000902,11.340872964506078
20000903,11.340872964506078
20000904,11.36570536347933
20000905,11.452203461665036
20000906,11.066488686032098
20000907,10.961872883749523
20000908,11.115309770381007
20000909,11.115309770381007
20000910,11.115309770381007
20000911,11.093922927460827
20000912,11.696051262931515
20000913,11.958557950194836
20000914,11.7726160580119
20000915,12.098770469228697
20000916,12.098770469228697
20000917,12.098770469228697
20000918,12.752731865569643
20000919,12.768755602872655
20000920,13.124126422900694
20000921,13.4541620819095
20000922,13.815208670378414
20000923,13.815208670378414
20000924,13.815208670378414
20000925,13.05673527942196
20000926,13.285797479340733
20000927,13.3962827695731
20000928,13.415392207211593
20000929,12.84427892557064
20000930,12.84427892557064
20001001,12.84427892557064
20001002,12.97828203271671
20001003,12.348668108797083
20001004,12.353147830895685
20001005,11.57059474894378
20001006,11.885313053399138
20001007,11.885313053399138
20001008,11.885313053399138
20001009,13.19520470295993
20001010,13.734904048258208
20001011,14.76295522504396
20001012,14.12468558683916
20001013,13.503197740872592
20001014,13.503197740872592
20001015,13.503197740872592
20001016,12.234598340863302
20001017,12.377433230309205
20001018,13.040508491154634
20001019,13.195792449118608
20001020,12.400697340446703
20001021,12.400697340446703
20001022,12.400697340446703
20001023,11.876528951809389
20001024,11.569340189343832
20001025,11.824715332075812
20001026,12.40137438825861
20001027,13.027001380801687
20001028,13.027001380801687
20001029,13.027001380801687
20001030,13.086480584725262
20001031,12.35869405497567
20001101,12.315554100625587
20001102,11.542059465361444
20001103,11.548423942028805
20001104,11.548423942028805
20001105,11.548423942028805
20001106,11.589236445411789
20001107,11.162857323388167
20001108,11.509495849489777
20001109,11.798999566592743
20001110,11.92715367254824
20001111,11.92715367254824
20001112,11.92715367254824
20001113,12.686877557189515
20001114,12.121248953460048
20001115,12.301760876303112
20001116,12.071034663009641
20001117,11.944343894420756
20001118,11.944343894420756
20001119,11.944343894420756
20001120,12.089099869031548
20001121,12.102000723975344
20001122,13.73538778870328
20001123,13.58893219499421
20001124,13.291695331292761
20001125,13.291695331292761
20001126,13.291695331292761
20001127,12.912707581577429
20001128,13.492166646048245
20001129,14.335535279843295
20001130,15.389822337925608
20001201,14.517574547629486
20001202,14.517574547629486
20001203,14.517574547629486
20001204,14.398564978915521
20001205,13.422082064382586
20001206,12.59898757033422
20001207,12.793651040732993
20001208,12.080301333528729
20001209,12.080301333528729
20001210,12.080301333528729
20001211,11.638968371207662
20001212,12.05557492094539
20001213,11.815250935872221
20001214,13.294010138004221
20001215,14.719772375930416
20001216,14.719772375930416
20001217,14.719772375930416
20001218,13.775111506093808
20001219,12.648498461839628
20001220,13.891289922818293
20001221,14.332667646383278
20001222,14.216291782329538
20001223,14.216291782329538
20001224,14.216291782329538
20001225,14.216291782329538
20001226,14.216291782329538
20001227,13.863236973966416
20001228,13.776599509836338
20001229,14.301780342513425
20001230,14.301780342513425
20001231,14.301780342513425
20010101,14.301780342513425
20010102,15.303024872157048
20010103,14.95332971606156
20010104,12.76030455882556
20010105,13.124899221919389
20010106,13.124899221919389
20010107,13.124899221919389
20010108,13.410496811939753
20010109,13.536451377809378
20010110,13.671460486120385
20010111,14.210127714288834
20010112,13.975812471038001
20010113,13.975812471038001
20010114,13.975812471038001
20010115,14.377933662968228
20010116,14.59052690298437
20010117,13.750763530960961
20010118,13.462493690630279
20010119,13.186409829766179
20010120,13.186409829766179
20010121,13.186409829766179
20010122,12.71420600936333
20010123,12.125046717927214
20010124,11.18992665892712
20010125,11.321168237396217
20010126,11.686400850025825
20010127,11.686400850025825
20010128,11.686400850025825
20010129,11.345851853603415
20010130,11.673855042127615
20010131,11.90836750851772
20010201,12.34089645010234
20010202,12.389925333987764
20010203,12.389925333987764
20010204,12.389925333987764
20010205,12.06728959686616
20010206,11.742453482032458
20010207,11.819112160834866
20010208,11.961971346442237
20010209,12.27058066003754
20010210,12.27058066003754
20010211,12.27058066003754
20010212,12.07910941328835
20010213,11.618898854630832
20010214,11.528603532022208
20010215,11.194594079796925
20010216,12.123658863407021
20010217,12.123658863407021
20010218,12.123658863407021
20010219,12.211311732588932
20010220,12.315632089140204
20010221,12.515755983870855
20010222,12.289604727694966
20010223,12.725442676645388
20010224,12.725442676645388
20010225,12.725442676645388
20010226,17.73548568780349
20010227,19.376191610766703
20010228,18.5220135052984
20010301,19.354285313321046
20010302,20.420077303066826
20010303,20.420077303066826
20010304,20.420077303066826
20010305,19.86671263580786
20010306,19.50436325050107
20010307,19.538562659142723
20010308,18.261184354892006
20010309,18.920752610445494
20010310,18.920752610445494
20010311,18.920752610445494
20010312,20.986835393014815
20010313,20.906562001098635
20010314,23.11485091331704
20010315,20.73263949586732
20010316,23.823845347887563
20010317,23.823845347887563
20010318,23.823845347887563
20010319,23.234184300900107
20010320,23.017083332189884
20010321,23.182884170458703
20010322,25.851899924906405
20010323,24.129729009188626
20010324,24.129729009188626
20010325,24.129729009188626
20010326,22.66899759590024
20010327,22.541904361970257
20010328,22.54561509378881
20010329,22.718723730162058
20010330,20.97265990154075
20010331,20.97265990154075
20010401,20.97265990154075
20010402,21.57661231268426
20010403,23.33423696216832
20010404,23.152312119640094
20010405,22.353588998447346
20010406,22.603850473150796
20010407,22.603850473150796
20010408,22.603850473150796
20010409,22.25205736790574
20010410,20.830733248313056
20010411,20.255964513586182
20010412,20.401874757890326
20010413,20.401874757890326
20010414,20.401874757890326
20010415,20.401874757890326
20010416,20.401874757890326
20010417,20.31452793651061
20010418,17.568460061928455
20010419,18.361379281478918
20010420,19.240616848447964
20010421,19.240616848447964
20010422,19.240616848447964
20010423,19.51194773344475
20010424,18.979542465254873
20010425,19.24966452235487
20010426,19.63027267636219
20010427,17.907401144691995
20010428,17.907401144691995
20010429,17.907401144691995
20010430,17.422282389450103
20010501,18.15700151540724
20010502,18.932169918938243
20010503,19.93667497916372
20010504,18.99722911976582
20010505,18.99722911976582
20010506,18.99722911976582
20010507,18.99722911976582
20010508,18.40371849168641
20010509,18.448856369928137
20010510,17.374275258890346
20010511,17.719706937141794
20010512,17.719706937141794
20010513,17.719706937141794
20010514,19.871252255960638
20010515,18.26220746591955
20010516,18.673813155929015
20010517,18.17564776544304
20010518,18.39374978716485
20010519,18.39374978716485
20010520,18.39374978716485
20010521,17.570136460500233
20010522,17.04143683408633
20010523,16.89971053796389
20010524,16.848965285636467
20010525,17.07970879417739
20010526,17.07970879417739
20010527,17.07970879417739
20010528,17.07970879417739
20010529,17.078625512453
20010530,17.875155403603035
20010531,17.383620344068245
20010601,17.73175973885788
20010602,17.73175973885788
20010603,17.73175973885788
20010604,17.44956135715548
20010605,17.780136780687553
20010606,17.478294554794527
20010607,17.006102905722784
20010608,17.06559011410044
20010609,17.06559011410044
20010610,17.06559011410044
20010611,17.949155455170686
20010612,19.207645340261465
20010613,19.325247336311016
20010614,20.172241246862484
20010615,20.092589714671192
20010616,20.092589714671192
20010617,20.092589714671192
20010618,20.38364999211444
20010619,19.85556706420634
20010620,20.03827177877814
20010621,20.436301514959446
20010622,20.32576068413845
20010623,20.32576068413845
20010624,20.32576068413845
20010625,19.960279011459306
20010626,21.66949515923818
20010627,20.521091310942122
20010628,20.42941657071215
20010629,18.973490124428526
20010630,18.973490124428526
20010701,18.973490124428526
20010702,18.343496208249434
20010703,19.103228778157668
20010704,19.16919796270722
20010705,19.58783132299357
20010706,20.548229848636037
20010707,20.548229848636037
20010708,20.548229848636037
20010709,21.144678318392227
20010710,21.063960474370027
20010711,22.871579684257412
20010712,21.263610855859447
20010713,21.136674407981822
20010714,21.136674407981822
20010715,21.136674407981822
20010716,21.33215403229528
20010717,22.101866789805847
20010718,22.69107808424865
20010719,21.62635179773665
20010720,22.463185993245656
20010721,22.463185993245656
20010722,22.463185993245656
20010723,22.226263591769378
20010724,22.50159505025014
20010725,23.222106799412604
20010726,23.126058041533177
20010727,22.344719395661944
20010728,22.344719395661944
20010729,22.344719395661944
20010730,21.592582881161796
20010731,14.864842415823944
20010801,14.607904001710185
20010802,14.157767664493901
20010803,14.744876002970928
20010804,14.744876002970928
20010805,14.744876002970928
20010806,14.17790041729438
20010807,14.387033773690899
20010808,14.48316680141721
20010809,15.527651455352766
20010810,15.180936923537002
20010811,15.180936923537002
20010812,15.180936923537002
20010813,15.340893756387322
20010814,14.365611152859096
20010815,14.780426234017218
20010816,15.14246524402734
20010817,15.477048032770309
20010818,15.477048032770309
20010819,15.477048032770309
20010820,15.519853482241533
20010821,14.707369352256036
20010822,15.2676473612859
20010823,15.643234136930271
20010824,14.865280093806595
20010825,14.865280093806595
20010826,14.865280093806595
20010827,14.865280093806595
20010828,14.611550931285642
20010829,14.5244954057045
20010830,15.176264085625617
20010831,18.19294457860385
20010901,18.19294457860385
20010902,18.19294457860385
20010903,18.33591238504161
20010904,17.04666089656441
20010905,17.304686288812864
20010906,18.472312824887982
20010907,20.79551846012712
20010908,20.79551846012712
20010909,20.79551846012712
20010910,20.078277742680037
20010911,27.46609489592061
20010912,24.76986764638312
20010913,23.45329123299141
20010914,26.836222674861773
20010915,26.836222674861773
20010916,26.836222674861773
20010917,25.778940744410114
20010918,26.821280561813964
20010919,29.104395528243707
20010920,34.122586025115154
20010921,34.586792661426664
20010922,34.586792661426664
20010923,34.586792661426664
20010924,30.114659978307525
20010925,28.579958247401112
20010926,28.165374130956895
20010927,25.968163109393092
20010928,24.282247600963043
20010929,24.282247600963043
20010930,24.282247600963043
20011001,25.934665613498815
20011002,25.294021975993132
20011003,23.5059564396772
20011004,21.822466179743902
20011005,22.203291265990075
20011006,22.203291265990075
20011007,22.203291265990075
20011008,22.99481971847808
20011009,23.354417235816744
20011010,22.118813431265536
20011011,20.235180024567438
20011012,21.068535641960235
20011013,21.068535641960235
20011014,21.068535641960235
20011015,21.544914914389132
20011016,21.612537579582416
20011017,19.701954940111737
20011018,21.00108174478312
20011019,22.532583920654854
20011020,22.532583920654854
20011021,22.532583920654854
20011022,21.517434786595828
20011023,19.575868921733353
20011024,19.309766692953453
20011025,19.355708189394274
20011026,18.412403073808182
20011027,18.412403073808182
20011028,18.412403073808182
20011029,19.83451366769973
20011030,21.698748366426685
20011031,20.178242381192028
20011101,19.51797053319778
20011102,19.35120708607642
20011103,19.35120708607642
20011104,19.35120708607642
20011105,18.081625580543733
20011106,17.63939252175627
20011107,17.423538939529486
20011108,16.635930356873807
20011109,17.141890300152177
20011110,17.141890300152177
20011111,17.141890300152177
20011112,18.21999329751306
20011113,16.44287861108614
20011114,16.16488482140421
20011115,16.177860703282576
20011116,15.640598243845064
20011117,15.640598243845064
20011118,15.640598243845064
20011119,15.145253304985745
20011120,15.359100190201623
20011121,14.838407645488303
20011122,14.417589546620464
20011123,14.691929155663402
20011124,14.691929155663402
20011125,14.691929155663402
20011126,14.630524609775843
20011127,14.977509148989473
20011128,15.434720946799194
20011129,15.0831900263891
20011130,14.55698313480182
20011201,14.55698313480182
20011202,14.55698313480182
20011203,14.948616577013395
20011204,14.561432759416794
20011205,13.207273583052759
20011206,12.884271323791749
20011207,13.447864597812304
20011208,13.447864597812304
20011209,13.447864597812304
20011210,14.044718785164415
20011211,14.606668759161332
20011212,14.853279206707244
20011213,15.247276457667093
20011214,15.135491478195501
20011215,15.135491478195501
20011216,15.135491478195501
20011217,14.70138919429931
20011218,14.827212526955947
20011219,15.236149224969415
20011220,15.80536846610163
20011221,15.539223900146935
20011222,15.539223900146935
20011223,15.539223900146935
20011224,14.770177716735718
20011225,14.770177716735718
20011226,14.770177716735718
20011227,14.932960149176742
20011228,14.681757488805422
20011229,14.681757488805422
20011230,14.681757488805422
20011231,14.406094997590607
20020101,14.406094997590607
20020102,14.63865432904132
20020103,13.808702132432176
