Date,Berkshire Bancorp Inc/NY
20020801,12.158347571693215
20020802,11.892642119850363
20020803,11.892642119850363
20020804,11.892642119850363
20020805,11.70523681725267
20020806,11.918794585615753
20020807,12.819245274015602
20020808,13.123013334264888
20020809,12.967385010116068
20020810,12.967385010116068
20020811,12.967385010116068
20020812,12.88881454863972
20020813,12.887836742568004
20020814,13.224236262828779
20020815,13.338458495390363
20020816,13.310010517375046
20020817,13.310010517375046
20020818,13.310010517375046
20020819,13.596858758845247
20020820,13.438689582350738
20020821,13.611214640265457
20020822,12.085037422144152
20020823,13.01680017302886
20020824,13.01680017302886
20020825,13.01680017302886
20020826,12.322787865547918
20020827,12.24364582786476
20020828,12.726273864967
20020829,12.815602275494436
20020830,11.40009851667622
20020831,11.40009851667622
20020901,11.491884556096709
20020902,11.491884556096709
20020903,11.915401849551683
20020904,12.849587712272989
20020905,12.723997821104703
20020906,12.73752549331033
20020907,12.73752549331033
20020908,12.73752549331033
20020909,12.777351978572252
20020910,13.201366607179475
20020911,13.191424392195904
20020912,13.019568577841094
20020913,12.988503477390394
20020914,12.988503477390394
20020915,12.988503477390394
20020916,13.000404522979093
20020917,13.169025220908312
20020918,13.118443699493442
20020919,12.379040730122268
20020920,12.606661242523904
20020921,12.606661242523904
20020922,12.606661242523904
20020923,12.628674944200014
20020924,12.247873687548692
20020925,12.651967881926833
20020926,12.817925487182332
20020927,11.84467203083723
20020928,11.84467203083723
20020929,11.84467203083723
20020930,14.57947416579198
20021001,12.006266537596117
20021002,12.191507915722019
20021003,12.014024726895723
20021004,11.641757376407963
20021005,11.641757376407963
20021006,11.641757376407963
20021007,12.264522485986824
20021008,14.468102627055984
20021009,14.28683694064115
20021010,13.6984616081207
20021011,14.199802147131763
20021012,14.199802147131763
20021013,14.199802147131763
20021014,14.288435210463556
20021015,14.74795306203004
20021016,12.074407684420343
20021017,14.714414510303966
20021018,14.822348083361486
20021019,14.822348083361486
20021020,14.822348083361486
20021021,14.95836694073366
20021022,14.71882669553246
20021023,14.823532211754914
20021024,14.199855159081975
20021025,14.22872407442054
20021026,14.22872407442054
20021027,14.22872407442054
20021028,13.962647092379578
20021029,13.852049049118467
20021030,13.520120851553434
20021031,13.896815566636663
20021101,13.985408366718836
20021102,13.985408366718836
20021103,13.985408366718836
20021104,14.031311338815438
20021105,13.971084577486584
20021106,15.155877386147866
20021107,14.974104744244286
20021108,14.886578772278778
20021109,14.886578772278778
20021110,14.886578772278778
20021111,14.353874099680882
20021112,14.401790463491567
20021113,14.448931458824962
20021114,13.764348173591404
20021115,13.794445724258104
20021116,13.794445724258104
20021117,13.794445724258104
20021118,14.607414470409145
20021119,14.477733833398192
20021120,14.684516142670228
20021121,14.845529835420324
20021122,14.893665338911402
20021123,14.893665338911402
20021124,14.893665338911402
20021125,14.822089911926629
20021126,14.451413675322161
20021127,14.803168694304183
20021128,14.803168694304183
20021129,14.516662558570113
20021130,14.516662558570113
20021201,14.643909310703497
20021202,14.597209526894165
20021203,14.523269654973285
20021204,14.40509717010009
20021205,14.160227262311274
20021206,14.233972943137847
20021207,14.233972943137847
20021208,14.233972943137847
20021209,14.121868889682643
20021210,14.327204574996989
20021211,14.359250024337225
20021212,12.956401606651903
20021213,13.170012765358171
20021214,13.170012765358171
20021215,13.170012765358171
20021216,13.192362863266949
20021217,13.026383236705827
20021218,12.878081551430725
20021219,12.138931983398823
20021220,12.70519250987981
20021221,12.70519250987981
20021222,12.70519250987981
20021223,12.757684518270853
20021224,12.707333930380528
20021225,12.707333930380528
20021226,11.510452364844669
20021227,11.219133900711117
20021228,11.219133900711117
20021229,11.219133900711117
20021230,11.08436768274301
20021231,11.17031270493494
20030101,11.271148889974947
20030102,13.460554294902945
20030103,13.392957390197385
20030104,13.392957390197385
20030105,13.392957390197385
20030106,13.517299014442104
20030107,14.048407808526608
20030108,13.964747062661122
20030109,14.207507422076604
20030110,14.203902950084558
20030111,14.203902950084558
20030112,14.203902950084558
20030113,14.262942391944515
20030114,14.80774724493443
20030115,14.639545099743097
20030116,15.278140584826286
20030117,13.822428770997421
20030118,13.822428770997421
20030119,13.822428770997421
20030120,13.822428770997421
20030121,14.598127132341936
20030122,14.016090423480279
20030123,14.453153443639913
20030124,14.679164872792477
20030125,14.679164872792477
20030126,14.679164872792477
20030127,14.734456182406449
20030128,14.750242148333971
20030129,15.218943036610835
20030130,14.946686533003426
20030131,14.363943848718167
20030201,14.497176422843383
20030202,14.497176422843383
20030203,14.601348403078084
20030204,14.654592168070755
20030205,15.245350032962012
20030206,15.201803447425021
20030207,15.142032565597578
20030208,15.142032565597578
20030209,15.142032565597578
20030210,14.668657391594014
20030211,14.10078505470523
20030212,14.716667990750125
20030213,14.600035087463434
20030214,14.758714783136842
20030215,14.758714783136842
20030216,14.758714783136842
20030217,14.758714783136842
20030218,14.945449727726357
20030219,14.960184718317729
20030220,13.007306801398821
20030221,13.667188956259249
20030222,13.667188956259249
20030223,13.667188956259249
20030224,14.658151156880127
20030225,13.752559090044656
20030226,12.960738669206433
20030227,13.794794576156933
20030228,4.899736875841136
20030301,4.946643716137832
20030302,4.946643716137832
20030303,4.739625081094036
20030304,4.349497795146184
20030305,4.798742440887085
20030306,4.680076319402307
20030307,4.390464363923801
20030308,4.390464363923801
20030309,4.390464363923801
20030310,4.373759452450866
20030311,4.2433504968452
20030312,4.291903775892876
20030313,4.503184189205891
20030314,4.510487688324336
20030315,4.510487688324336
20030316,4.510487688324336
20030317,4.570758194822632
20030318,5.02132061047225
20030319,5.031671613723649
20030320,5.216395731708728
20030321,5.276866707302401
20030322,5.276866707302401
20030323,5.276866707302401
20030324,5.6392585775060065
20030325,5.457283303208337
20030326,5.429179261913951
20030327,5.410594607494717
20030328,5.232654073261541
20030329,5.232654073261541
20030330,5.232654073261541
20030331,5.192933881728858
20030401,5.276280187011279
20030402,5.203136464156876
20030403,5.097607258178206
20030404,4.897457171182445
20030405,4.897457171182445
20030406,4.897457171182445
20030407,5.073899528050273
20030408,5.087686185933729
20030409,5.066092950096299
20030410,5.055647165037834
20030411,5.106018673985291
20030412,5.106018673985291
20030413,5.106018673985291
20030414,5.007453549672637
20030415,4.925101785527037
20030416,4.831909660935697
20030417,4.875426740092211
20030418,4.875426740092211
20030419,4.875426740092211
20030420,4.875426740092211
20030421,4.448915964953681
20030422,4.535375071473457
20030423,4.572438809852234
20030424,5.00312873249219
20030425,5.085712693341611
20030426,5.085712693341611
20030427,5.085712693341611
20030428,5.181549556778082
20030429,5.212324553235985
20030430,5.186838110106462
20030501,5.214356935444109
20030502,5.016088426439866
20030503,5.016088426439866
20030504,5.016088426439866
20030505,5.014606292081636
20030506,5.040484015787602
20030507,4.593903149146483
20030508,4.511740656037954
20030509,4.500826675331831
20030510,4.500826675331831
20030511,4.500826675331831
20030512,4.5828201324067726
20030513,4.343024779065961
20030514,4.276614173380497
20030515,4.308119704332911
20030516,4.28697276589467
20030517,4.28697276589467
20030518,4.28697276589467
20030519,4.043217338309121
20030520,4.142437943352044
20030521,4.17595802101806
20030522,4.104191054249447
20030523,4.081358366686444
20030524,4.081358366686444
20030525,4.081358366686444
20030526,4.081358366686444
20030527,4.159001460011664
20030528,4.183592829850927
20030529,4.191843776398543
20030530,3.6290359217463584
20030531,3.6290359217463584
20030601,3.6668462688118875
20030602,3.7089131378880222
20030603,3.4868004939850676
20030604,3.3603154522560787
20030605,2.893311914857706
20030606,2.830522543880086
20030607,2.830522543880086
20030608,2.830522543880086
20030609,2.832488251268313
20030610,2.8464961569145317
20030611,2.8911760851747217
20030612,2.953576823900209
20030613,2.9664315829381085
20030614,2.9664315829381085
20030615,2.9664315829381085
20030616,3.4954550442398755
20030617,3.9069290732639455
20030618,3.886984943454123
20030619,3.8895637008316317
20030620,4.784444270991262
20030621,4.784444270991262
20030622,4.784444270991262
20030623,4.446347605693267
20030624,4.445712594757805
20030625,4.5116449636729135
20030626,4.550408137884018
20030627,4.0555095311613165
20030628,4.0555095311613165
20030629,4.0555095311613165
20030630,3.912465457480709
20030701,2.926029169461726
20030702,2.995125910083837
20030703,2.965039880515074
20030704,2.965039880515074
20030705,2.965039880515074
20030706,2.965039880515074
20030707,2.9706514348188193
20030708,2.321272038973334
20030709,2.0368577241406935
20030710,2.0285207367514673
20030711,2.031751923320616
20030712,2.031751923320616
20030713,2.031751923320616
20030714,2.1409650940275387
20030715,2.139842208000653
20030716,2.2115329070848997
20030717,2.2407980243971632
20030718,2.1222402305638925
20030719,2.1222402305638925
20030720,2.1222402305638925
20030721,2.1552599536667123
20030722,2.230663023756601
20030723,2.2766533783204435
20030724,2.287341553577055
20030725,2.492013428734242
20030726,2.492013428734242
20030727,2.492013428734242
20030728,2.467906920738097
20030729,2.3580849321624164
20030730,2.348870763013368
20030731,2.3505292015471095
20030801,2.4036457743508777
20030802,2.4036457743508777
20030803,2.4036457743508777
20030804,2.4485588950546386
20030805,3.977089069644233
20030806,3.3893115850127833
20030807,3.3600610798490775
20030808,3.387753742981009
20030809,3.387753742981009
20030810,3.387753742981009
20030811,3.585266152343651
20030812,3.6316853641543534
20030813,3.7401467343206787
20030814,3.103354255890548
20030815,2.972079170404887
20030816,2.972079170404887
20030817,2.972079170404887
20030818,2.7747474130269065
20030819,2.789966936966412
20030820,2.6015787716017815
20030821,2.4331830638868968
20030822,2.327576136039488
20030823,2.327576136039488
20030824,2.327576136039488
20030825,2.416581564671965
20030826,2.4149199871785125
20030827,2.383167392553613
20030828,2.417570305949906
20030829,2.4352549078529555
20030830,2.4352549078529555
20030831,2.4352549078529555
20030901,2.46279013802797
20030902,2.4927921541686153
20030903,2.585773614468806
20030904,2.942181948334731
20030905,2.5329134521650176
20030906,2.5329134521650176
20030907,2.5329134521650176
20030908,2.739352785810263
20030909,2.7017331120798955
20030910,2.3207326681232687
20030911,2.237635658418239
20030912,2.3385201660640496
20030913,2.3385201660640496
20030914,2.3385201660640496
20030915,2.5623809245267153
20030916,2.609266335093095
20030917,2.1972091949638495
20030918,2.216159742148518
20030919,2.6681362321995934
20030920,2.6681362321995934
20030921,2.6681362321995934
20030922,2.2243341741010187
20030923,2.2665467377879223
20030924,2.489484352126531
20030925,1.895081569848383
20030926,1.8598846477694497
20030927,1.8598846477694497
20030928,1.8598846477694497
20030929,1.9344637473840045
20030930,2.004299226673908
20031001,3.1155729484548034
20031002,3.3340568159609427
20031003,3.427075896294039
20031004,3.427075896294039
20031005,3.427075896294039
20031006,3.5149477955192956
20031007,3.6066695742555828
20031008,4.050998981397798
20031009,4.164012189612444
20031010,3.792055819807799
20031011,3.792055819807799
20031012,3.792055819807799
20031013,3.6934813284373282
20031014,3.702398634228093
20031015,3.953974151284163
20031016,3.992294047597754
20031017,3.8871474441437766
20031018,3.8871474441437766
20031019,3.8871474441437766
20031020,3.5593824518979846
20031021,4.0155688028883345
20031022,3.4630124776411293
20031023,4.02417141695086
20031024,3.692457713826805
20031025,3.692457713826805
20031026,3.692457713826805
20031027,3.508485906609755
20031028,2.3975982742000665
20031029,2.8509173648157473
20031030,2.941342306959634
20031031,3.5263299629850433
20031101,3.568340618671582
20031102,3.568340618671582
20031103,3.3970264936648555
20031104,3.366832816411169
20031105,3.2329549161278437
20031106,3.226829004607534
20031107,3.24437925994294
20031108,3.24437925994294
20031109,3.24437925994294
20031110,3.2863525295960767
20031111,3.2988533706484016
20031112,2.972810626910407
20031113,3.8186589690826813
20031114,3.725633763679393
20031115,3.725633763679393
20031116,3.725633763679393
20031117,3.834110548539024
20031118,3.8466867479586466
20031119,3.903834122153086
20031120,3.809393176755274
20031121,3.0226880329243557
20031122,3.0226880329243557
20031123,3.0226880329243557
20031124,3.199662304402981
20031125,2.667461653560844
20031126,2.5028863007706326
20031127,2.5028863007706326
20031128,2.806615735614702
20031129,2.806615735614702
20031130,2.806615735614702
20031201,3.4818626349212303
20031202,3.4839187147611077
20031203,3.5075990360395193
20031204,3.5289823712942203
20031205,3.539854891144612
20031206,3.539854891144612
20031207,3.539854891144612
20031208,3.9573933910753474
20031209,3.211582594845533
20031210,3.837066796019994
20031211,3.8781836748077443
20031212,3.7986367945215314
20031213,3.7986367945215314
20031214,3.7986367945215314
20031215,3.4647726105018166
20031216,3.436434402990453
20031217,4.018725615583248
20031218,4.105100837696802
20031219,3.3994421368437426
20031220,3.3994421368437426
20031221,3.3994421368437426
20031222,3.2561702650739397
20031223,3.263031102362771
20031224,3.2876225784878934
20031225,3.2876225784878934
20031226,3.057437038878704
20031227,3.057437038878704
20031228,3.057437038878704
20031229,3.6647945128983923
20031230,3.658145955457565
20031231,5.510060216032009
20040101,5.5791242034260495
20040102,5.848786144454712
20040103,5.848786144454712
20040104,5.848786144454712
20040105,5.903838000222921
20040106,5.808226746885596
20040107,5.874083741184573
20040108,5.984126517108104
20040109,5.776341374529918
20040110,5.776341374529918
20040111,5.776341374529918
20040112,5.106925596898805
20040113,5.09058659698851
20040114,5.277002154529176
20040115,5.351715467208641
20040116,5.391370411239216
20040117,5.391370411239216
20040118,5.391370411239216
20040119,5.391370411239216
20040120,5.673776746452161
20040121,5.7874706098043065
20040122,5.5368550004777175
20040123,5.479263263801615
20040124,5.479263263801615
20040125,5.479263263801615
20040126,5.629337547616312
20040127,5.954726730781405
20040128,4.96852494983468
20040129,5.203685652662781
20040130,5.205903416285385
20040131,5.205903416285385
20040201,5.2728361380650695
20040202,5.252611972389645
20040203,5.238870157504242
20040204,5.2690975454886795
20040205,5.304208446848762
20040206,5.205307433781331
20040207,5.205307433781331
20040208,5.205307433781331
20040209,4.9203317672754805
20040210,4.947729036761938
20040211,5.09037908987475
20040212,5.495530083878314
20040213,5.474366004189726
20040214,5.474366004189726
20040215,5.474366004189726
20040216,5.474366004189726
20040217,5.452132946414835
20040218,5.289433193011811
20040219,5.298106926296084
20040220,4.802321427479477
20040221,4.802321427479477
20040222,4.802321427479477
20040223,4.290290275025563
20040224,4.372675657182718
20040225,4.380356497486273
20040226,4.525895406908622
20040227,4.384634182328313
20040228,4.384634182328313
20040229,4.384634182328313
20040301,4.431169979962765
20040302,4.409758519310146
20040303,4.3178586621947455
20040304,4.708292026123096
20040305,4.676451351221761
20040306,4.676451351221761
20040307,4.676451351221761
20040308,5.281063864430364
20040309,5.247795588311817
20040310,5.30241551058583
20040311,4.3804481513783715
20040312,4.451114486047217
20040313,4.451114486047217
20040314,4.451114486047217
20040315,4.237614645570288
20040316,4.279546308342797
20040317,4.20444027531326
20040318,4.178254274384861
20040319,4.10527532328386
20040320,4.10527532328386
20040321,4.10527532328386
20040322,4.220898689244936
20040323,4.0644965108444895
20040324,3.654104853813805
20040325,3.7358725156491883
20040326,3.750256762549976
20040327,3.750256762549976
20040328,3.750256762549976
20040329,3.77590163166004
20040330,5.254819320991817
20040331,5.7216167771103095
20040401,5.920859606027068
20040402,6.071198130716475
20040403,6.071198130716475
20040404,6.071198130716475
20040405,6.434869840497419
20040406,6.420231693813458
20040407,6.385394592210123
20040408,6.384723335958961
20040409,6.384723335958961
20040410,6.384723335958961
20040411,6.384723335958961
20040412,6.478060409327191
20040413,6.371745375625744
20040414,7.2117087409483265
20040415,7.167221540529232
20040416,7.259248443188028
20040417,7.259248443188028
20040418,7.259248443188028
20040419,6.880990092604492
20040420,6.9896067694361905
20040421,7.085842150624838
20040422,7.22801786236241
20040423,7.9425707734309725
20040424,7.9425707734309725
20040425,7.9425707734309725
20040426,8.059923151952788
20040427,6.7366190478504855
20040428,7.6048762961630585
20040429,7.791164567642043
20040430,6.802575906545918
20040501,6.896681294523399
20040502,6.896681294523399
20040503,6.863191501380524
20040504,7.90154086656826
20040505,8.497591852333894
20040506,7.83033839251773
20040507,8.258055061130863
20040508,8.258055061130863
20040509,8.258055061130863
20040510,8.147054694180756
20040511,7.62264656753723
20040512,7.574374893391271
20040513,7.9758834252321
20040514,8.271426509020593
20040515,8.271426509020593
20040516,8.271426509020593
20040517,7.37103133807073
20040518,7.785394775402576
20040519,7.538213432413572
20040520,6.739071849006318
20040521,7.7425016219804785
20040522,7.7425016219804785
20040523,7.7425016219804785
20040524,7.747581960125449
20040525,7.819565693301226
20040526,7.837641212879575
20040527,7.588777098907944
20040528,7.992428377597843
20040529,7.992428377597843
20040530,7.992428377597843
20040531,7.992428377597843
20040601,8.024678927454525
20040602,8.029633345630527
20040603,10.844114008598485
20040604,8.24135936554971
20040605,8.24135936554971
20040606,8.24135936554971
20040607,9.13663888766804
20040608,9.195516164962536
20040609,9.316251471017418
20040610,9.282510916802384
20040611,9.282510916802384
20040612,9.282510916802384
20040613,9.282510916802384
20040614,10.793185790068572
20040615,10.979182864980533
20040616,11.748764469838306
20040617,11.610668014624915
20040618,11.62743296991934
20040619,11.62743296991934
20040620,11.62743296991934
20040621,13.513245825104347
20040622,14.287487488014639
20040623,13.630324992255142
20040624,13.584462694068836
20040625,12.582600234580335
20040626,12.582600234580335
20040627,12.582600234580335
20040628,11.878954524259253
20040629,11.402415117222793
20040630,12.730464693041442
20040701,13.764273278886591
20040702,13.796498913986564
20040703,13.796498913986564
20040704,13.796498913986564
20040705,13.796498913986564
20040706,14.07515856323531
20040707,13.830104831229583
20040708,14.218119305748942
20040709,13.695555100334328
20040710,13.695555100334328
20040711,13.695555100334328
20040712,15.432181693882528
20040713,14.078906882028186
20040714,15.362846491927238
20040715,15.218602435142534
20040716,15.898242367900458
20040717,15.898242367900458
20040718,15.898242367900458
20040719,16.023756385991785
20040720,16.706616912208236
20040721,15.686745057544556
20040722,15.945965694437414
20040723,16.93295586647158
20040724,16.93295586647158
20040725,16.93295586647158
20040726,15.976913317544334
20040727,16.14675979772628
20040728,17.612218129108058
20040729,16.777187542821995
20040730,17.116751633107242
20040731,17.116751633107242
20040801,17.370837467322076
20040802,17.760602426247548
20040803,17.001789392848558
20040804,17.141052445871555
20040805,14.59397818710183
20040806,14.79559920929662
20040807,14.79559920929662
20040808,14.79559920929662
20040809,14.68337092598759
20040810,14.824089236699319
20040811,14.767380281570354
20040812,15.192293386434065
20040813,16.68561391431312
20040814,16.68561391431312
20040815,16.68561391431312
20040816,15.71316986722078
20040817,15.857982659698683
20040818,14.79429428393782
20040819,14.75549951971616
20040820,14.868650024811776
20040821,14.868650024811776
20040822,14.868650024811776
20040823,15.07417856020061
20040824,15.70460377484272
20040825,14.434933902490544
20040826,14.37152102171202
20040827,15.553340007292249
20040828,15.553340007292249
20040829,15.553340007292249
20040830,17.1458642021999
20040831,16.168918399129844
20040901,16.443747094563207
20040902,16.506324024530787
20040903,16.58260825331032
20040904,16.58260825331032
20040905,16.58260825331032
20040906,16.58260825331032
20040907,15.180014506340601
20040908,14.977074185326192
20040909,15.692442028322501
20040910,16.645602436139544
20040911,16.645602436139544
20040912,16.645602436139544
20040913,15.494868988411286
20040914,15.322733429633344
20040915,15.296301765696326
20040916,15.461486743148134
20040917,16.19220389063023
20040918,16.19220389063023
20040919,16.19220389063023
20040920,16.219134021710044
20040921,16.46525035616104
20040922,16.18568358853806
20040923,16.471787647539838
20040924,16.02638977837387
20040925,16.02638977837387
20040926,16.02638977837387
20040927,16.28163552549115
20040928,15.489128441028306
20040929,15.426998579161818
20040930,14.990660980914425
20041001,15.055421608414754
20041002,15.055421608414754
20041003,15.055421608414754
20041004,13.366990893374691
20041005,12.730264244734558
20041006,13.191691135037528
20041007,16.102702274911447
20041008,14.41855311258062
20041009,14.41855311258062
20041010,14.41855311258062
20041011,13.268463385802196
20041012,11.26101659970411
20041013,11.06742372512461
20041014,10.054614401559087
20041015,9.5578020320672
20041016,9.5578020320672
20041017,9.5578020320672
20041018,10.23178419357537
20041019,10.2131258883173
20041020,10.299383465759453
20041021,10.332873431307766
20041022,10.429413005344692
20041023,10.429413005344692
20041024,10.429413005344692
20041025,10.920141765947218
20041026,10.745813704246482
20041027,11.109090482114759
20041028,10.684446116121487
20041029,9.833494526433673
20041030,9.833494526433673
20041031,9.833494526433673
20041101,10.509643653673683
20041102,10.470847288244435
20041103,10.535838454226162
20041104,10.730049195440687
20041105,9.821527004367587
20041106,9.821527004367587
20041107,9.821527004367587
20041108,9.764108545214304
20041109,9.654469402379995
20041110,10.092424865205018
20041111,9.652501596488255
20041112,10.189076375234974
20041113,10.189076375234974
20041114,10.189076375234974
20041115,9.727378155793405
20041116,10.554917634181773
20041117,10.255285421917135
20041118,10.052710975184551
20041119,9.909327244514804
20041120,9.909327244514804
20041121,9.909327244514804
20041122,9.636527833012494
20041123,9.755855815105537
20041124,9.560811827472016
20041125,9.560811827472016
20041126,9.16742299385757
20041127,9.16742299385757
20041128,9.16742299385757
20041129,9.477462374620538
20041130,7.638319955887918
20041201,8.147560087301946
20041202,7.803866702855535
20041203,7.781701682491387
20041204,7.781701682491387
20041205,7.781701682491387
20041206,7.947910871364373
20041207,7.8790470956349665
20041208,7.879514074556309
20041209,7.963479351965237
20041210,7.968753234666651
20041211,7.968753234666651
20041212,7.968753234666651
20041213,8.479324596445634
20041214,8.51052194171384
20041215,8.327419619803917
20041216,7.886657149828242
20041217,8.615931712769148
20041218,8.615931712769148
20041219,8.615931712769148
20041220,7.9436957800251236
20041221,7.88461130976996
20041222,7.875829921273462
20041223,8.242866418956712
20041224,8.242866418956712
20041225,8.242866418956712
20041226,8.242866418956712
20041227,8.275458908397349
20041228,8.096488830995103
20041229,8.061727708116733
20041230,7.480866485099753
20041231,4.701768277203254
20050101,4.780039589118695
20050102,4.780039589118695
20050103,4.129892238919363
20050104,3.9097113843670273
20050105,3.869653016194091
20050106,3.5175748360776495
20050107,3.955437029892295
20050108,3.955437029892295
20050109,3.955437029892295
20050110,4.47775039150769
20050111,4.634693130728123
20050112,4.227145387862871
20050113,4.202507504121174
20050114,4.053004477646149
20050115,4.053004477646149
20050116,4.053004477646149
20050117,4.053004477646149
20050118,4.038038980180796
20050119,3.8007272502047926
20050120,3.7785536968359734
20050121,4.065495217453851
20050122,4.065495217453851
20050123,4.065495217453851
20050124,4.122099533889408
20050125,4.119709644247284
20050126,4.128025313881328
20050127,4.188975225935727
20050128,4.2008944446768135
20050129,4.2008944446768135
20050130,4.2008944446768135
20050131,4.20836493894515
20050201,4.764729599328879
20050202,4.870338717505342
20050203,4.377112645756213
20050204,4.1136479694787855
20050205,4.1136479694787855
20050206,4.1136479694787855
20050207,4.049267419625006
20050208,4.019670638018349
20050209,3.9586684154738347
20050210,3.973142002678661
20050211,3.9887247865101276
20050212,3.9887247865101276
20050213,3.9887247865101276
20050214,4.019226652246481
20050215,3.762911981176259
20050216,4.073485226241152
20050217,3.7829622259953526
20050218,3.790568121331382
20050219,3.790568121331382
20050220,3.790568121331382
20050221,3.790568121331382
20050222,3.5518502784997996
20050223,3.5759502060073483
20050224,4.323987015382537
20050225,4.868794802938888
20050226,4.868794802938888
20050227,4.868794802938888
20050228,4.5611196163511485
20050301,4.627613477749606
20050302,5.264072699009708
20050303,5.31126109283184
20050304,5.360787958422547
20050305,5.360787958422547
20050306,5.360787958422547
20050307,4.8340937972501195
20050308,5.388913059371949
20050309,5.316803989894964
20050310,4.69727361157124
20050311,4.731875341561721
20050312,4.731875341561721
20050313,4.731875341561721
20050314,4.7132931849646695
20050315,4.757666828212992
20050316,4.7107788182664025
20050317,5.366241951455416
20050318,4.761774486804041
20050319,4.761774486804041
20050320,4.761774486804041
20050321,5.1399311035537885
20050322,5.1521111955650465
20050323,5.478004792133954
20050324,5.483504931181224
20050325,5.483504931181224
20050326,5.483504931181224
20050327,5.483504931181224
20050328,5.434705826774702
20050329,5.7974630400060105
20050330,5.528682815553851
20050331,5.3159007615247615
20050401,5.387621126489338
20050402,5.387621126489338
20050403,5.387621126489338
20050404,4.763332647500637
20050405,4.75199510636863
20050406,4.4274578130238735
20050407,4.539598091707475
20050408,4.507301535602577
20050409,4.507301535602577
20050410,4.507301535602577
20050411,4.855032270424368
20050412,5.301486612549297
20050413,5.302594258522075
20050414,5.219917183027764
20050415,5.153140343123798
20050416,5.153140343123798
20050417,5.153140343123798
20050418,5.142804111166072
20050419,5.157951179548352
20050420,5.16021701305116
20050421,5.212326370228514
20050422,5.65578069513861
20050423,5.65578069513861
20050424,5.65578069513861
20050425,5.708024463316767
20050426,5.682963684902117
20050427,5.651499812981978
20050428,6.100309988606931
20050429,5.834404643344442
20050430,5.834404643344442
20050501,5.940100512264741
20050502,5.9798341648274365
20050503,5.476022956442584
20050504,5.971889549042652
20050505,5.949119531088483
20050506,5.987880660436171
20050507,5.987880660436171
20050508,5.987880660436171
20050509,6.08212481588236
20050510,7.009760423354093
20050511,6.965400342699563
20050512,7.594854225116539
20050513,7.785901375881257
20050514,7.785901375881257
20050515,7.785901375881257
20050516,7.853084546715058
20050517,8.55966434247512
20050518,8.977672205119722
20050519,9.03080477069627
20050520,7.056996706821735
20050521,7.056996706821735
20050522,7.056996706821735
20050523,8.137455213479772
20050524,8.131047975533683
20050525,8.18821620730851
20050526,7.921111656271939
20050527,8.017215427873696
20050528,8.017215427873696
20050529,8.017215427873696
20050530,8.017215427873696
20050531,6.97572254913545
20050601,6.602750372244961
20050602,6.564569782336097
20050603,6.578287009992651
20050604,6.578287009992651
20050605,6.578287009992651
20050606,6.556883930574703
20050607,7.176219970769024
20050608,7.1479937234561355
20050609,7.222425584757982
20050610,7.181818578809867
20050611,7.181818578809867
20050612,7.181818578809867
20050613,7.200869068207364
20050614,7.271751839230188
20050615,6.954020554854633
20050616,7.338074496580067
20050617,7.914766929510455
20050618,7.914766929510455
20050619,7.914766929510455
20050620,7.883103247542277
20050621,7.896698087592894
20050622,7.883539971588244
20050623,7.769636436248336
20050624,7.175011337737845
20050625,7.175011337737845
20050626,7.175011337737845
20050627,7.237755035454506
20050628,7.299691865801888
20050629,7.300643055627967
20050630,6.321348094339795
20050701,6.49509954890192
20050702,6.49509954890192
20050703,6.49509954890192
20050704,6.49509954890192
20050705,6.490131226374386
20050706,6.5153844781469
20050707,6.522277116981453
20050708,7.937938859218834
20050709,7.937938859218834
20050710,7.937938859218834
20050711,7.964705468574239
20050712,8.030292335087664
20050713,8.036056061550775
20050714,7.05862349629836
20050715,7.084677323559369
20050716,7.084677323559369
20050717,7.084677323559369
20050718,7.069771913268318
20050719,7.318302714669714
20050720,7.321992491220068
20050721,7.658330010893597
20050722,8.307316058993496
20050723,8.307316058993496
20050724,8.307316058993496
20050725,7.571516629874837
20050726,7.596295350501524
20050727,8.35638604728632
20050728,8.300385338802835
20050729,7.5507729552139295
20050730,7.5507729552139295
20050731,7.5507729552139295
20050801,7.666384697103076
20050802,8.641312858690137
20050803,8.446357349321397
20050804,7.758496878393102
20050805,7.753140571225014
20050806,7.753140571225014
20050807,7.753140571225014
20050808,7.543057935098101
20050809,7.177867281326953
20050810,6.358243295473642
20050811,6.42861142458002
20050812,6.501493605918936
20050813,6.501493605918936
20050814,6.501493605918936
20050815,7.533331309330087
20050816,7.417850348171004
20050817,7.447927990586945
20050818,7.337835777233626
20050819,6.839900060867591
20050820,6.839900060867591
20050821,6.839900060867591
20050822,6.774600819355909
20050823,6.766134128219958
20050824,7.301409196542325
20050825,7.122509677274409
20050826,7.079251524521267
20050827,7.079251524521267
20050828,7.079251524521267
20050829,6.972527081447462
20050830,7.248969411700675
20050831,6.614208181192917
20050901,6.885501261409021
20050902,6.911243211899589
20050903,6.911243211899589
20050904,6.911243211899589
20050905,6.911243211899589
20050906,6.383583427523876
20050907,7.078133808569213
20050908,6.869334932499248
20050909,6.903133013694651
20050910,6.903133013694651
20050911,6.903133013694651
20050912,7.528542557454714
20050913,6.68734817564985
20050914,7.2055272456642765
20050915,7.4965136437442395
20050916,6.845868479822836
20050917,6.845868479822836
20050918,6.845868479822836
20050919,6.865088768586381
20050920,6.8437536609692415
20050921,6.848589631015722
20050922,7.526286330692287
20050923,7.566950311056128
20050924,7.566950311056128
