Date,1st Constitution Bancorp,A Brown Co Inc,American National Insurance Co,BNC Bancorp,CRED Holding Co Ltd,Commonwealth Bank of Australia,FRACTALE Corp,First Commonwealth Financial Corp,Fonciere Atland,Fragrance Group Ltd,Glen Burnie Bancorp,HSBC Holdings PLC,Hang Seng Bank Ltd,Hitachi Capital Corp,Joindre Capital Services Ltd,Jordan French Insurance,Panther Securities PLC,Prudential Bancorp Inc,Public Bank Bhd,Southside Bancshares Inc
2013-01-06,0.048463564307923555,0.015347026699102826,0.00296092135361776,0.09537598765966501,0.2346599188796261,0.013366706892131888,0.19344057397070558,0.018159809481495398,0.12709837450652586,0.13075657481194106,0.03509084546187928,0.051791727589477456,0.002813982575263481,0.05203032072526681,0.008140544861422246,0.11277751455883964,0.16051846914681914,0.012690374045469782,0.0011107697754547433,0.026961654717015823
2013-01-07,0.048037028622819056,0.01337574827328011,0.0029747859945836153,0.09174338389916077,0.2353925187591526,0.013741506353378967,0.1916771143245839,0.01826541028438841,0.12653730561769727,0.13569613174260758,0.03371490425046632,0.051838745553705046,0.002852948604765382,0.055690932645310796,0.007354952275354896,0.10684184747918091,0.16270396995099037,0.015220602453657478,0.0010558496898813892,0.028084413373943237
2013-01-08,0.048349934583808964,0.013416331786875957,0.0028757841436530514,0.08830724028225635,0.23524587299298255,0.015110744024442227,0.16087397263212055,0.019371890161134265,0.1257950507136878,0.14009274995983065,0.03626079286836214,0.05344890817609667,0.0028355143937883313,0.05967248328028048,0.0072256462875604464,0.10683162867062795,0.1639065542515766,0.0164342666301034,0.0010628091742422908,0.029360976703970913
2013-01-09,0.049677339990966365,0.013928409475906385,0.0027531993080526424,0.09015953545923605,0.23336889586787318,0.015005080786742807,0.1594809881128778,0.01902042569065946,0.12533865742331474,0.14059901450436876,0.036914146637951235,0.05062492932080759,0.0028685805775135937,0.05876774556788117,0.007601542017881518,0.10482763805453267,0.16233710980362287,0.016170019259900276,0.0010606710108693707,0.029829328544164316
2013-01-10,0.04207935786006331,0.015335894663913037,0.002612901186974066,0.09357919016146378,0.23187757873664983,0.014700355162212454,0.17344942163028368,0.01847760004433588,0.12905149601224186,0.14100325213876252,0.03677386329081915,0.05136647257855417,0.002820185777055566,0.057489084520210634,0.008127748000347386,0.10482763805453267,0.16696690003074596,0.016006778910970135,0.0010330151791158911,0.029247306944846785
2013-01-11,0.04249603566149542,0.015059388006464869,0.002423245949782304,0.09097717632291355,0.2311521207560616,0.014999473365051277,0.16007413624216518,0.01971759429752824,0.1285853085520502,0.1415756117799944,0.03729364935796141,0.050094165900435035,0.002785860838405191,0.059224720428485735,0.007836193680740466,0.10482763805453267,0.16586962064790367,0.01551519141867293,0.0010050399254233,0.030272182958266614
2013-01-12,0.04249603566149542,0.015059388006464869,0.002423245949782304,0.09097717632291355,0.2311521207560616,0.014999473365051277,0.16007413624216518,0.01971759429752824,0.1285853085520502,0.1415756117799944,0.03729364935796141,0.050094165900435035,0.002785860838405191,0.059224720428485735,0.007836193680740466,0.10482763805453267,0.16586962064790367,0.01551519141867293,0.0010050399254233,0.030272182958266614
2013-01-13,0.04249603566149542,0.015059388006464869,0.002423245949782304,0.09097717632291355,0.2311521207560616,0.014999473365051277,0.16007413624216518,0.01971759429752824,0.1285853085520502,0.1415756117799944,0.03729364935796141,0.050094165900435035,0.002785860838405191,0.059224720428485735,0.007836193680740466,0.10482763805453267,0.16586962064790367,0.01551519141867293,0.0010050399254233,0.030272182958266614
2013-01-14,0.04303945907246591,0.014702886038759778,0.002295419695573481,0.08984488434284592,0.2343512088117366,0.014753138276173248,0.16007413624216518,0.01844478846504944,0.13037565060423348,0.15279691166536105,0.03597815387287767,0.05084288265275296,0.0027950456561249117,0.059224720428485735,0.006931301126901949,0.10543430754835484,0.16735442280861232,0.01289399302971544,0.0010051086046870034,0.028788927013267324
2013-01-15,0.04294927730207502,0.015378949192507959,0.002122164610869629,0.09029840242275633,0.23489556357866892,0.014568660201404513,0.11850483246088596,0.018051134056114745,0.13144091046257256,0.15834667800893512,0.03601075187744846,0.04961312423400597,0.0027806740091398407,0.05766854194437517,0.00697711813006321,0.10533937599940847,0.16599412645337414,0.012918384355937569,0.0010226476125358558,0.029287975551090667
2013-01-16,0.045406301636733586,0.014632891568938947,0.0020129376428615294,0.09039597543555646,0.2357585928818757,0.013874974492131119,0.12681453573137408,0.018034475111395772,0.13214797930206046,0.15327318771101398,0.03615590495149033,0.049091628103841004,0.002782300143910905,0.061857329548056415,0.007539906237715328,0.10466051928546043,0.16734919543407908,0.012585797705069093,0.0009845423988357712,0.029444514757893617
2013-01-17,0.042572833822291295,0.014356600232426388,0.0018048787553258919,0.08661024680877473,0.23246354961485272,0.013643149745191731,0.12871232200891577,0.01698753699868454,0.13356725511671688,0.1551739396025842,0.03628538206054724,0.048239268678853114,0.002800986303631461,0.06510439538488907,0.007675873850354397,0.1038861806692547,0.1691935736819954,0.012988652499524515,0.0010018275120735876,0.029324016687457904
2013-01-18,0.0423734314205294,0.014502918458256228,0.001663745085757867,0.08656681385805724,0.2344582614532304,0.013782966858726077,0.11187288573565918,0.017392307796217702,0.13299411357252466,0.16055676305089006,0.036462769412628056,0.0477541961432232,0.002739277920757925,0.0642223175119628,0.007852295137972498,0.1038861806692547,0.1697651362962286,0.01258809131918447,0.001027908269978402,0.02976270856104793
2013-01-19,0.0423734314205294,0.014502918458256228,0.001663745085757867,0.08656681385805724,0.2344582614532304,0.013782966858726077,0.11187288573565918,0.017392307796217702,0.13299411357252466,0.16055676305089006,0.036462769412628056,0.0477541961432232,0.002739277920757925,0.0642223175119628,0.007852295137972498,0.1038861806692547,0.1697651362962286,0.01258809131918447,0.001027908269978402,0.02976270856104793
2013-01-20,0.0423734314205294,0.014502918458256228,0.001663745085757867,0.08656681385805724,0.2344582614532304,0.013782966858726077,0.11187288573565918,0.017392307796217702,0.13299411357252466,0.16055676305089006,0.036462769412628056,0.0477541961432232,0.002739277920757925,0.0642223175119628,0.007852295137972498,0.1038861806692547,0.1697651362962286,0.01258809131918447,0.001027908269978402,0.02976270856104793
2013-01-21,0.0423734314205294,0.015050857931470677,0.001663745085757867,0.08656681385805724,0.2335674853616595,0.01391682367237015,0.11995811734339744,0.017392307796217702,0.1439288362711082,0.15768792979465024,0.036462769412628056,0.04823910600660003,0.0026961846218192397,0.06727803897354011,0.007892349558923838,0.10498202376695749,0.17163686152936086,0.01258809131918447,0.0011978028867769975,0.02976270856104793
2013-01-22,0.04240121824736129,0.015442292396025124,0.0015930350161441071,0.08479158718870045,0.23335276594166668,0.01350312432154282,0.08407751078803553,0.01609735529181232,0.14448615499787984,0.1509845339534004,0.036450369859118294,0.04860119284518783,0.0026614158841794483,0.06628812930302277,0.00807739092522206,0.10505333339834774,0.17156044642561694,0.011630249319909958,0.0012991800730224026,0.028926011989667256
2013-01-23,0.04252390974167152,0.015148908168657455,0.0015907670022908638,0.09277280469175089,0.2336754631059927,0.013323610940355456,0.08843435778891168,0.01673120211930049,0.14375646907646525,0.15054058807864007,0.036386507018180365,0.047802944649020435,0.002423774800776428,0.06811707845170711,0.007955167760735382,0.10505333339834774,0.17082503176430044,0.009977270982928051,0.0012378786774607914,0.029882967525451762
2013-01-24,0.04260762309011292,0.015581560322145924,0.0015676351111396172,0.10261370408670788,0.23330815298068927,0.012739368644348775,0.0944001242296786,0.016572082239092248,0.14313323815965023,0.15998830722098106,0.035291722091967105,0.04620851432986792,0.002313363707796507,0.06330770580767972,0.007828535439973059,0.10241074770825673,0.17199336150356342,0.010000415897282082,0.0012378786774607914,0.03038823348713715
2013-01-25,0.04250970359359933,0.015513266473973416,0.001573434319270828,0.10084526532501842,0.23307639863742854,0.012471578689073398,0.11243954909995749,0.016724075946218445,0.14358229587774757,0.15601453533188553,0.036405770897129104,0.04524057831789847,0.002221949365559604,0.06035788701163195,0.008213391247468619,0.10241074770825673,0.17246387286218684,0.009974646514186489,0.0012468575129030465,0.030549108005423972
2013-01-26,0.04250970359359933,0.015513266473973416,0.001573434319270828,0.10084526532501842,0.23307639863742854,0.012471578689073398,0.11243954909995749,0.016724075946218445,0.14358229587774757,0.15601453533188553,0.036405770897129104,0.04524057831789847,0.002221949365559604,0.06035788701163195,0.008213391247468619,0.10241074770825673,0.17246387286218684,0.009974646514186489,0.0012468575129030465,0.030549108005423972
2013-01-27,0.04250970359359933,0.015513266473973416,0.001573434319270828,0.10084526532501842,0.23307639863742854,0.012471578689073398,0.11243954909995749,0.016724075946218445,0.14358229587774757,0.15601453533188553,0.036405770897129104,0.04524057831789847,0.002221949365559604,0.06035788701163195,0.008213391247468619,0.10241074770825673,0.17246387286218684,0.009974646514186489,0.0012468575129030465,0.030549108005423972
2013-01-28,0.04260185581078476,0.01580064904503256,0.0015204663038824579,0.09929085618091564,0.2349430617173268,0.012471578689073398,0.09968137078979078,0.016222349585164397,0.1453549373849742,0.15319602328108275,0.036403886900468876,0.04456554068452629,0.002099689731306636,0.05919348178361127,0.0087756358273138,0.10656257022700254,0.17403837750263315,0.010023711668410791,0.0012468575129030465,0.03028272485993279
2013-01-29,0.05175695682117903,0.014770061771532448,0.0014598026575433154,0.1045501381174002,0.2354500034360175,0.011657970155005906,0.09289698083959347,0.015283812649179418,0.1456684672916219,0.153585527958492,0.035538233262223565,0.043513195754833166,0.002093241816856277,0.05786833467826294,0.007833977251903613,0.10677728815140476,0.1720231813095515,0.010080672790785556,0.0013084181268355833,0.030415830390889385
2013-01-30,0.0491613086605151,0.013893704393743458,0.0013528213539827116,0.11396727576364224,0.23732099767324158,0.011554241904960048,0.09282121459062626,0.01855878768136747,0.1452020092447012,0.1519384020767799,0.03513403335058907,0.04294548629965585,0.002025505026718626,0.05319800908101083,0.0074241780048733405,0.10564274063205266,0.17255245811043632,0.010046254029436843,0.0013521789410233642,0.030596269717510838
