Date,1st Source Corp,3i Group PLC,American Tower Corp,BlackRock Inc,Bridgemarq Real Estate Services,CVB Financial Corp,Daesung Private Equity Inc,Finbar Group Ltd,Gecina SA,Globe Life Inc,Guardian Capital Group Ltd,Landmark Bancorp Inc/Manhattan KS,Malayan Banking Bhd,MutualFirst Financial Inc,NBT Bancorp Inc,Societe Fonciere Lyonnaise SA,US Bancorp,US Global Investors Inc,Urstadt Biddle Properties Inc,Zurich Insurance Group AG
2005-02-09,0.12826163410161748,0.0025892476356558654,0.003516830399412516,0.0005934732701865136,6.0479999999999995e-06,0.03499395725747448,0.0033880886156813254,0.010186945851025163,0.012974288134416416,0.0006854260062181148,5.8588e-05,0.04257521689160791,0.06901789597549719,0.06787031465789892,0.04316979114481421,0.004276114689018672,0.007866465385004132,0.0019067060125494675,2.4432e-05,0.061618499382486334
2005-02-10,0.13943165887653258,0.002580530822162246,0.0036103523009804587,0.0005680353975268101,6.7413e-06,0.03374287953119759,0.0033880886156813254,0.010198817599879015,0.012773809946460246,0.0008517608276472713,5.724e-05,0.04221943771577018,0.06901789597549719,0.08297111584784997,0.04126712356199393,0.004284493037483752,0.007977949297496822,0.00199812336969867,2.5285999999999998e-05,0.06178570054159659
2005-02-11,0.14555885044847805,0.002489944594987535,0.003501082939646801,0.0005483920050278756,6.8796999999999995e-06,0.03074838652461054,0.003775801775564037,0.010109542811161932,0.011766668679076607,0.0007748763559119704,5.6527e-05,0.04661663046399174,0.06901789597549719,0.08172294238166922,0.03711647125640293,0.004248525007658104,0.007730184337878422,0.002001698234484419,2.3848000000000003e-05,0.05954117646245677
2005-02-12,0.14555885044847805,0.002489944594987535,0.003501082939646801,0.0005483920050278756,6.8796999999999995e-06,0.03074838652461054,0.003775801775564037,0.010109542811161932,0.011766668679076607,0.0007748763559119704,5.6527e-05,0.04661663046399174,0.06901789597549719,0.08172294238166922,0.03711647125640293,0.004248525007658104,0.007730184337878422,0.002001698234484419,2.3848000000000003e-05,0.05954117646245677
2005-02-13,0.14555885044847805,0.002489944594987535,0.003501082939646801,0.0005483920050278756,6.8796999999999995e-06,0.03074838652461054,0.003775801775564037,0.010109542811161932,0.011766668679076607,0.0007748763559119704,5.6527e-05,0.04661663046399174,0.06901789597549719,0.08172294238166922,0.03711647125640293,0.004248525007658104,0.007730184337878422,0.002001698234484419,2.3848000000000003e-05,0.05954117646245677
2005-02-14,0.13740561141559893,0.0023669870811062,0.0034432575824559827,0.0005118778022627954,6.5410000000000006e-06,0.033219116267639556,0.0035916915482104577,0.009664639090175071,0.011671663247819408,0.0007363561991520981,5.6588e-05,0.04696001589959813,0.06668995077117518,0.08291317147164644,0.038603977151219125,0.004025592345177471,0.007864666333411848,0.0023841173491726177,2.4348000000000005e-05,0.05859975356688229
2005-02-15,0.12911893334763944,0.0023334198245832305,0.003502827481873557,0.0004992732220105186,6.9176000000000005e-06,0.0332836332734464,0.003545558584256024,0.010721701623842127,0.011621348245035166,0.0006955248402011374,5.762399999999999e-05,0.04272965977106078,0.06722196018185224,0.08275048170872246,0.036215761434231934,0.004043282968435569,0.007828318242459071,0.0025993390260140364,2.5085999999999997e-05,0.05445257433015577
2005-02-16,0.12145281395620319,0.0024683740507864533,0.0029641928538167175,0.0004989088346299734,6.7539e-06,0.03264458697464054,0.003551189857537543,0.010089280878544136,0.011642511883284816,0.0007013671937576567,5.7708e-05,0.04273778939376384,0.06650276544802919,0.07937000391572169,0.03500388992527258,0.004016522222402109,0.008247629095193222,0.002468204760983696,2.2976999999999997e-05,0.057510861459108796
2005-02-17,0.12690864587244316,0.002493421955731018,0.0030102683612150227,0.0004579594523072771,6.9271e-06,0.035344289534005285,0.0035695707640498457,0.009571841191582305,0.012062986931899628,0.0007413718922149291,5.7215e-05,0.042232685128389444,0.06663720172980156,0.0806370252058547,0.03990501112469098,0.003983705274873634,0.008465952882434248,0.002373198434301409,2.4339000000000002e-05,0.048142279586707554
2005-02-18,0.13516857213698563,0.0025624683817918104,0.0028156965557176485,0.00044306406165099915,6.876099999999999e-06,0.03554248578051993,0.0033724375713707743,0.009585246188629992,0.01217580337033972,0.0007814870700309493,5.7937e-05,0.042114088695974466,0.07067909800631711,0.08358193970715702,0.04030762344251041,0.003718282227285701,0.008965482262739969,0.00240923709799777,2.5489000000000003e-05,0.04734785587617192
2005-02-19,0.13516857213698563,0.0025624683817918104,0.0028156965557176485,0.00044306406165099915,6.876099999999999e-06,0.03554248578051993,0.0033724375713707743,0.009585246188629992,0.01217580337033972,0.0007814870700309493,5.7937e-05,0.042114088695974466,0.07067909800631711,0.08358193970715702,0.04030762344251041,0.003718282227285701,0.008965482262739969,0.00240923709799777,2.5489000000000003e-05,0.04734785587617192
2005-02-20,0.13516857213698563,0.0025624683817918104,0.0028156965557176485,0.00044306406165099915,6.876099999999999e-06,0.03554248578051993,0.0033724375713707743,0.009585246188629992,0.01217580337033972,0.0007814870700309493,5.7937e-05,0.042114088695974466,0.07067909800631711,0.08358193970715702,0.04030762344251041,0.003718282227285701,0.008965482262739969,0.00240923709799777,2.5489000000000003e-05,0.04734785587617192
2005-02-21,0.13516857213698563,0.002573912262113349,0.0028156965557176485,0.00044306406165099915,8.0829e-06,0.03554248578051993,0.003003544581179049,0.010176949848871401,0.013298756845336122,0.0007814870700309493,5.9523999999999995e-05,0.042114088695974466,0.07050603151691719,0.08358193970715702,0.04030762344251041,0.003698088983961347,0.008965482262739969,0.00240923709799777,2.5489000000000003e-05,0.04867666268962306
2005-02-22,0.1411542611445329,0.002712784085016944,0.002900022128599034,0.00039519656476572665,6.949000000000001e-06,0.04082824825603792,0.003690953605175491,0.009631497911151936,0.013994550263935333,0.0008543191139143505,5.8314e-05,0.041794532987988825,0.0692290310043631,0.0829687797595675,0.04388246438672054,0.0038523171155288426,0.00928325972544814,0.0021455215449117885,2.6701999999999996e-05,0.05021836365544134
2005-02-23,0.14220293745961027,0.00280046270846214,0.002983037827014253,0.00039311767820242663,7.209700000000001e-06,0.03930463649615404,0.004159097413472937,0.009885231459931653,0.013268949701303507,0.0008107020068183164,6.014800000000001e-05,0.04206140786760788,0.0687271380794284,0.08306694534250714,0.04584502737883445,0.003883653641645222,0.008500024082730307,0.0020532953197860406,2.7063e-05,0.04995231064647884
2005-02-24,0.1328296377563406,0.002729167576925349,0.002973437289347373,0.0003850087366156224,7.3532999999999995e-06,0.03755578292129788,0.004116594747149948,0.009955934675583334,0.013234540653202724,0.0008358325545383885,5.9905e-05,0.04231640147322501,0.07217985489712057,0.08172757892071252,0.044828302527884195,0.003861217218186845,0.00837898273870064,0.0019945966036860855,2.4519000000000004e-05,0.04837310676569841
2005-02-25,0.11598124273099365,0.002765880441581276,0.002821933483639989,0.00037461077748883486,7.733300000000001e-06,0.03413203220272668,0.004169449451376395,0.010250648182987898,0.013520257267921585,0.0008407363005742788,7.1504e-05,0.048412723328385435,0.07187848678058495,0.08093563133221199,0.040081503942263064,0.004004638809134176,0.008339781145188793,0.0021687650716467285,2.3201999999999996e-05,0.0452117229003185
2005-02-26,0.11598124273099365,0.002765880441581276,0.002821933483639989,0.00037461077748883486,7.733300000000001e-06,0.03413203220272668,0.004169449451376395,0.010250648182987898,0.013520257267921585,0.0008407363005742788,7.1504e-05,0.048412723328385435,0.07187848678058495,0.08093563133221199,0.040081503942263064,0.004004638809134176,0.008339781145188793,0.0021687650716467285,2.3201999999999996e-05,0.0452117229003185
2005-02-27,0.11598124273099365,0.002765880441581276,0.002821933483639989,0.00037461077748883486,7.733300000000001e-06,0.03413203220272668,0.004169449451376395,0.010250648182987898,0.013520257267921585,0.0008407363005742788,7.1504e-05,0.048412723328385435,0.07187848678058495,0.08093563133221199,0.040081503942263064,0.004004638809134176,0.008339781145188793,0.0021687650716467285,2.3201999999999996e-05,0.0452117229003185
2005-02-28,0.11916277658536928,0.002422735765888101,0.0027285640254877887,0.0003407616297216217,9.378799999999999e-06,0.040549847856960204,0.005403844099852359,0.010062851343511361,0.006271002405341557,0.0018164925460253257,6.2013e-05,0.057692238815675534,0.06981575372038192,0.11445030414544284,0.0390071298095612,0.002700398691051695,0.008417225978251308,0.0015614259372017966,2.8601999999999998e-05,0.055364230191844416
2005-03-01,0.1148669887266225,0.002397493939808259,0.0025648458395915357,0.00032531220828385687,9.6243e-06,0.038813502692647245,0.005403844099852359,0.002628164781039097,0.006480678099988166,0.0016913629580479223,6.3645e-05,0.058538624989535576,0.07096932687334925,0.11399089717343495,0.03992751783033832,0.0028390248368569933,0.008368875054381412,0.0015433930985037094,2.8525999999999998e-05,0.0540572423039011
2005-03-02,0.1109147719391104,0.002352281360293717,0.0026123575526758786,0.00031771518275192784,9.0423e-06,0.03908553765432915,0.00548224581255058,0.0026177419590347677,0.006648101730553464,0.0016764798114322621,6.3398e-05,0.06210377456482816,0.07550896678433759,0.11518959577505429,0.04475334041232587,0.002839495152361714,0.008604541740309246,0.0015386111914305967,3.0203999999999997e-05,0.05508810728910892
2005-03-03,0.10429807936824538,0.002254561451072228,0.00251827185035136,0.00031072579343479386,8.4225e-06,0.038350370054322555,0.005366719140260783,0.002656676122894725,0.00693896672698634,0.0017961715850334248,6.6071e-05,0.062077702509786926,0.0748024930053894,0.11757305230196914,0.04388994785515951,0.002839255706920648,0.009038310867321969,0.001506507322113579,2.9476e-05,0.05488766519627025
2005-03-04,0.09540464194919512,0.002289321187962821,0.002516569671852527,0.00029947337555377826,8.0141e-06,0.034912791658484835,0.005377337146675658,0.002953610640604445,0.006481217082815147,0.001685710435080658,6.6292e-05,0.06635301987131044,0.07714474051507861,0.12191697370924659,0.04342504307849989,0.002897496484075591,0.008769042185613909,0.0014067972959602906,2.7809e-05,0.052931889958833495
2005-03-05,0.09540464194919512,0.002289321187962821,0.002516569671852527,0.00029947337555377826,8.0141e-06,0.034912791658484835,0.005377337146675658,0.002953610640604445,0.006481217082815147,0.001685710435080658,6.6292e-05,0.06635301987131044,0.07714474051507861,0.12191697370924659,0.04342504307849989,0.002897496484075591,0.008769042185613909,0.0014067972959602906,2.7809e-05,0.052931889958833495
2005-03-06,0.09540464194919512,0.002289321187962821,0.002516569671852527,0.00029947337555377826,8.0141e-06,0.034912791658484835,0.005377337146675658,0.002953610640604445,0.006481217082815147,0.001685710435080658,6.6292e-05,0.06635301987131044,0.07714474051507861,0.12191697370924659,0.04342504307849989,0.002897496484075591,0.008769042185613909,0.0014067972959602906,2.7809e-05,0.052931889958833495
2005-03-07,0.09795679985697074,0.002319053432141808,0.002406865942798802,0.00027649227924538613,6.9883e-06,0.03722752767564109,0.0057172912344179,0.0027141246005402196,0.006353188597724595,0.001669261692697684,6.533199999999999e-05,0.05605307904087709,0.07134126061030152,0.12060652793706172,0.04338138564944564,0.002766423682331531,0.008551252945785136,0.0011790716295911954,2.6944999999999997e-05,0.051298792079433664
2005-03-08,0.10662570595334751,0.0023797326521202717,0.0024035909037869977,0.0002673496703417896,6.283499999999999e-06,0.037854688109822385,0.006056420190234356,0.002723334519397745,0.006419667916216121,0.0016768453756264268,6.666199999999999e-05,0.06634782630586007,0.07247626474701925,0.12350277222817248,0.04358927127958757,0.0028206866151551098,0.008535556732669113,0.0010689941017911911,2.8979e-05,0.052381793449221246
2005-03-09,0.1090939847777786,0.002298017168454707,0.002624203703021043,0.0002596944661671512,7.5964e-06,0.04004150008981092,0.005798234607003857,0.0026991627614570495,0.006484478904602442,0.0017359265041995242,6.6579e-05,0.06604988438402622,0.06992919904206868,0.1229541771811346,0.04345815285266395,0.002772115716789667,0.008958799263072121,0.0009980113095739906,3.2685e-05,0.05260771017457887
2005-03-10,0.12542983301245836,0.0023675946559707024,0.00259453608805366,0.0002588040163360359,7.0994e-06,0.041290321809087774,0.005945918095763813,0.002706123757079371,0.0069899790843061015,0.001772693099704538,7.166500000000001e-05,0.06675462075772827,0.07143487201868223,0.12566146804756168,0.04649866956359165,0.002816327390637879,0.008905090592667895,0.0010159177719548367,3.3506e-05,0.053148094786090824
2005-03-11,0.12782355051490452,0.002273905683893867,0.0024112664129685166,0.00024717732898077,8.691e-06,0.041898645377434235,0.005558170571129582,0.002697482880472158,0.0068563842069710315,0.0019003263171876769,7.1949e-05,0.06703648326661464,0.06883432769447892,0.12680295418188622,0.04529201628409365,0.0027597017824440855,0.009018391332471976,0.0010310978330518427,7.104399999999999e-05,0.05227374618195926
