Date,Askari Bank Ltd,Beh-Property Co Ltd,Beijing Homyear Capital Holdings Co Ltd,Beijing Zodi Investment Co Ltd,CBL & Associates Properties Inc,DongfengSci-Tech Group Co Ltd,Ecobank Transnational Inc,Ecsponent Ltd,FlexiGroup Ltd/Australia,Harbin Gong Da High-Tech Enterprise Development Co Ltd,Intu Properties PLC,Jahangir Siddiqui & Co Ltd,Jilin Cheng Cheng Group Co Ltd,Metro Land Corp Ltd,Resimac Group Ltd,Soneri Bank Ltd,Tianjin Songjiang Co Ltd,UACN Property Development Co PLC
2006-04-05,34.968987936748896,,215.45921606813332,89.45419501242004,1.0587169147588944,439.2996937690268,,,,,0.9099208104325804,10.264438898009383,304.15317942254575,253.0602791073813,94.7930024722208,18.630330869611317,475.5069709407856,15.559679119202569
2006-04-06,33.716697312420195,,216.43665548213218,89.36305608165756,1.110302173886106,433.4769938369602,,,,,0.9064652028308352,9.802596333087703,295.1431677796633,250.78236365001064,93.21880266985359,17.656908353947646,478.906114496468,15.702047952888186
2006-04-07,33.09818598988623,,217.0027737443076,89.66369246652417,1.1956932913576577,420.1507280114114,,,,,0.9055603001774288,9.978228744924213,293.1433585138045,237.32163302311702,93.78725908143379,18.210692933329288,465.0450166730017,16.379064544212255
2006-04-08,33.09818598988623,,217.0027737443076,89.66369246652417,1.1956932913576577,420.1507280114114,,,,,0.9055603001774288,9.978228744924213,293.1433585138045,237.32163302311702,93.78725908143379,18.210692933329288,465.0450166730017,16.379064544212255
2006-04-09,33.09818598988623,,217.0027737443076,89.66369246652417,1.1956932913576577,420.1507280114114,,,,,0.9055603001774288,9.978228744924213,293.1433585138045,237.32163302311702,93.78725908143379,18.210692933329288,465.0450166730017,16.379064544212255
2006-04-10,31.84158478143327,,213.57173735127571,87.68646198174591,1.2516915005909222,410.4523713679592,,,,,0.9277837432237132,9.921496073929736,277.6102644383409,235.4258930018735,95.57701589601423,17.89656789584764,451.7719534791805,16.379064544212255
2006-04-11,31.84158478143327,,205.57228916361493,89.11151230624098,1.3162937292397134,411.6849037836551,,,,,0.9847484857126158,9.921496073929736,281.30917857551947,239.00007717315663,95.02904569348208,17.89656789584764,,15.879792191982586
2006-04-12,31.84158478143327,,206.2734976069952,88.21592961035792,1.2959301036629347,413.02907934989327,,,,,1.0000847126028194,9.921496073929736,285.6653526599258,239.3865650331586,95.17179353812789,17.89656789584764,,15.72113414536937
2006-04-13,29.553578859614266,,217.3858254349173,91.80980663617329,1.3855687694500085,421.68687591717065,,,,,0.95859167950496,9.903318967882758,282.69981419336034,235.5150978077184,96.80046590354782,17.979621304747802,,15.689451498696613
2006-04-14,30.20079735328617,,237.18268655585808,88.99174767029136,1.3855687694500085,416.523147813297,,,,,0.95859167950496,10.26768500852244,277.71187862101954,235.2578432363266,96.80046590354782,18.28230960569756,,15.689451498696613
2006-04-15,30.20079735328617,,237.18268655585808,88.99174767029136,1.3855687694500085,416.523147813297,,,,,0.95859167950496,10.26768500852244,277.71187862101954,235.2578432363266,96.80046590354782,18.28230960569756,,15.689451498696613
2006-04-16,30.20079735328617,,237.18268655585808,88.99174767029136,1.3855687694500085,416.523147813297,,,,,0.95859167950496,10.26768500852244,277.71187862101954,235.2578432363266,96.80046590354782,18.28230960569756,,15.689451498696613
2006-04-17,31.48192422382033,,242.2127948184469,88.614749660169,1.447217459456876,416.6858909523117,,,,,0.95859167950496,10.457871583355457,273.2624333359203,238.7570286807501,96.80046590354782,19.679124551428945,,15.689451498696613
2006-04-18,32.387857961708086,,238.92580697055703,90.8496983170804,1.3403739945254485,437.924651533462,,,,,0.9593591058234464,10.341791824813123,280.1915612068169,252.14720956653173,94.01867361687843,19.298586704895076,,16.937493901308738
2006-04-19,32.71918581846919,,244.42745780596073,93.42178090944724,1.2989331838489209,432.9717115511,,,,,0.9927645012377057,11.125626824022763,278.5319404379213,250.84601309770576,91.12269135504084,19.58075125716126,,18.807759480842453
2006-04-20,30.50147383849185,,254.05655063303345,92.19949894021126,1.354181672925888,430.5866321703696,,,,,1.008868607827927,10.556152008190994,300.26297273907454,262.95294021995585,92.28180056861677,18.302633265117397,,19.681529939365284
