Date,AEC Securities PCL,AEON Financial Service Co Ltd,AF Global Ltd,AF Global Ltd,Aichi Bank Ltd/The,Aksigorta AS,DNB ASA,FirstRand Ltd,GAM Holding AG,GEK Terna Holding Real Estate Construction SA,Gazit-Globe Ltd,Gemdale Properties & Investment Corp Ltd,Jyske Bank A/S,Kuwait Financial Centre SAK,LAMDA Development SA,Ladenburg Thalmann Financial Services Inc,Land & General Bhd,Skandinaviska Enskilda Banken AB,Skjern Bank
2010-11-14,0.12171627044387685,0.12168964453396015,0.04186378392636367,0.04186378392636367,0.2856700984077888,0.3704729677444114,0.25326326213242073,0.9692950130968373,0.07549125096766142,0.37549853179110926,0.08387937876618518,0.07641941763462362,0.23813917518977315,0.027903722802524195,0.6957042296257698,0.04962334454330119,0.03525312344358688,0.2423167537201708,0.4987685464709507
2010-11-15,0.11826731247202313,0.12123622999449607,0.041610347113918866,0.041610347113918866,0.3091225768256726,0.3650772571647151,0.2534664898644841,0.9838130421676768,0.07951518529106907,0.38570627713222344,0.08068426508414854,0.07430323837194501,0.2167549376269384,0.027903722802524195,0.701386077171716,0.0601772760263276,0.03477782366238268,0.23783853802210347,0.49318050422312276
2010-11-16,0.12473978322852868,0.12553945334343672,0.045426002714849326,0.045426002714849326,0.3231154991723277,0.3650772571647151,0.28470369437552373,1.0192768952698477,0.08128636710614781,0.4111391205423643,0.08166600434221709,0.07574230851857212,0.2403831286178227,0.027903722802524195,0.7044203373275547,0.0645960905950921,0.03814166187164102,0.2621791897128125,0.5110466942026338
2010-11-17,0.12673348857834488,0.1228190953800317,0.045426002714849326,0.045426002714849326,0.3232121921235372,0.3650772571647151,0.27145972271045715,1.012768324137585,0.08117816935982454,0.4026342711391005,0.0789631099127729,0.08234008042900307,0.24990519426696572,0.027903722802524195,0.6525145372522634,0.056114089681067465,0.03814166187164102,0.2538000010376966,0.4945118765392645
2010-11-18,0.11676353503182281,0.11230096979530478,0.042268137235701525,0.042268137235701525,0.2867725041813925,0.3650772571647151,0.2587549250792877,1.0422580595248778,0.0837755770106651,0.38317595022057815,0.07798434372401043,0.07988067789582312,0.242627987474693,0.027903722802524195,0.6419607445309583,0.05034794432047995,0.039299712695545566,0.24501793398001126,0.47479840334461615
2010-11-19,0.11425331985561274,0.11308042018631596,0.039628007276319314,0.039628007276319314,0.2688314617728391,0.3650772571647151,0.25493413013365285,1.0522671294561206,0.08334762268892822,0.3863661914047353,0.07798434372401043,0.07740616052315802,0.24629345661584431,0.027903722802524195,0.6233414978666438,0.04849419565936122,0.04066322847096378,0.24025033994533918,0.46951080937755635
2010-11-20,0.11425331985561274,0.11308042018631596,0.039628007276319314,0.039628007276319314,0.2688314617728391,0.3650772571647151,0.25493413013365285,1.0522671294561206,0.08334762268892822,0.3863661914047353,0.07798434372401043,0.07740616052315802,0.24629345661584431,0.027903722802524195,0.6233414978666438,0.04849419565936122,0.04066322847096378,0.24025033994533918,0.46951080937755635
2010-11-21,0.11425331985561274,0.11308042018631596,0.039628007276319314,0.039628007276319314,0.2688314617728391,0.3650772571647151,0.25493413013365285,1.0522671294561206,0.08334762268892822,0.3863661914047353,0.07798434372401043,0.07740616052315802,0.24629345661584431,0.027903722802524195,0.6233414978666438,0.04849419565936122,0.04066322847096378,0.24025033994533918,0.46951080937755635
2010-11-22,0.11302750065166464,0.10454450769983216,0.04137969541174869,0.04137969541174869,0.2575532804659517,0.38051453912227146,0.2658747090401704,0.963844474658642,0.08409929125422794,0.4037186622125209,0.07461200664653267,0.07229292715426325,0.2529528453159873,0.026803308497035543,0.6196910251387149,0.04862966235414537,0.0379470924737506,0.24850566077683958,0.47176645772355863
2010-11-23,0.11562311001176775,0.10454450769983216,0.04622038746348157,0.04622038746348157,0.2575532804659517,0.39578137238373756,0.2846917854251889,1.0333039324065125,0.08582112025332624,0.4082064492088447,0.07888308141651536,0.07717862539903017,0.25778375414641813,0.02923522748231437,0.6302371983530669,0.050184001725713634,0.04547763804152445,0.26346086960373444,0.46929891023588366
2010-11-24,0.11358357391740967,0.10813172145643281,0.042479689311733404,0.042479689311733404,0.2647604071633437,0.3971944037783558,0.27157234435463967,0.9968585242409107,0.08294840297065516,0.41570485627538223,0.07770936354552217,0.07655684893658876,0.25454851898604414,0.02886402143081225,0.6464521232816294,0.04838584346315889,0.043310236840289555,0.24921080166308907,0.44826827377050826
2010-11-25,0.11228115680230039,0.11150261839950107,0.04233913177963418,0.04233913177963418,0.28488634429368065,0.38357969972459716,0.27567446532556483,1.0155960563118664,0.08196526628335488,0.3997024542869479,0.07954395014097834,0.07620324012898563,0.26202016461770095,0.02951528258712166,0.6417931489303333,0.04838584346315889,0.042367966175183715,0.2439116665192847,0.4645460944249111
2010-11-26,0.11822927471272245,0.12127641172837215,0.04949399716660269,0.04949399716660269,0.2853015911108985,0.38984919356711495,0.28257382428796013,1.0298403254257287,0.0800732503504232,0.4037295344302613,0.07954395014097834,0.07272454998895356,0.261232976290948,0.02951528258712166,0.6297692430617258,0.04974107557851302,0.046414013535183464,0.2396095915764472,0.4791925951747592
2010-11-27,0.11822927471272245,0.12127641172837215,0.04949399716660269,0.04949399716660269,0.2853015911108985,0.38984919356711495,0.28257382428796013,1.0298403254257287,0.0800732503504232,0.4037295344302613,0.07954395014097834,0.07272454998895356,0.261232976290948,0.02951528258712166,0.6297692430617258,0.04974107557851302,0.046414013535183464,0.2396095915764472,0.4791925951747592
2010-11-28,0.11822927471272245,0.12127641172837215,0.04949399716660269,0.04949399716660269,0.2853015911108985,0.38984919356711495,0.28257382428796013,1.0298403254257287,0.0800732503504232,0.4037295344302613,0.07954395014097834,0.07272454998895356,0.261232976290948,0.02951528258712166,0.6297692430617258,0.04974107557851302,0.046414013535183464,0.2396095915764472,0.4791925951747592
2010-11-29,0.1108416687859538,0.10768492052785943,0.052877564800009866,0.052877564800009866,0.2806236882586319,0.40040275057852454,0.28423856204095715,1.070431058817856,0.08253668230220239,0.4736994231029891,0.07821777139560716,0.07208391963604276,0.2653760839649673,0.028116883123957787,0.6464685002682268,0.052040814685766816,0.04530668337488499,0.24274918975291318,0.4852192372659079
2010-11-30,0.11066015228954232,0.10490245621165148,0.050426127120694046,0.050426127120694046,0.29127135500834567,0.38792610357084883,0.2789168649447659,1.2093950114109804,0.07578163573916553,0.44593432004051897,0.07029186252560703,0.07196888303183209,0.2548704073600636,0.026558962423798082,0.7591319306468013,0.05917520690118447,0.05077113607026051,0.2314162772133057,0.473749888180145
2010-12-01,0.11002953093281792,0.1063280076848651,0.0502907061489677,0.0502907061489677,0.2791058459410586,0.36235209155980685,0.2520272447051135,0.832548998352996,0.07577366053343287,0.42458077974114744,0.07159952307772516,0.07139353346728723,0.23574589722745856,0.026391065759238122,0.6961166625304869,0.05868262289649936,0.05026739503768941,0.21832369265649285,0.4566242293460411
