Date,Beh-Property Co Ltd,Beijing Zodi Investment Co Ltd,CBL & Associates Properties Inc,Ecobank Transnational Inc,Ecsponent Ltd,FlexiGroup Ltd/Australia,Harbin Gong Da High-Tech Enterprise Development Co Ltd,Intu Properties PLC,Jahangir Siddiqui & Co Ltd,Metro Land Corp Ltd,Resimac Group Ltd,Soneri Bank Ltd,UACN Property Development Co PLC
2008-07-27,2.25633833552467,0.06552366041790958,0.5317114162974956,0.3750756519772137,0.2911886923899487,1.824362734901753,1.837097168579224,0.12511933608830966,0.3374184798352027,2.910143911655549,1.329272580874734,1.2533365453107537,0.4172761649830967
2008-07-28,2.25633833552467,0.06378787295260398,0.5872964253812839,0.3538989723445,0.2771551894704156,1.8168490797505736,1.837097168579224,0.13004419856815383,0.3822042955681486,2.8101779687855135,1.301777304811731,1.3968375375989763,0.380156610073413
2008-07-29,2.25633833552467,0.06546660794896648,0.5231585085055813,0.35144301322007027,0.27355188347545706,1.887197654984552,1.837097168579224,0.1267901155777956,0.4074810356287331,2.908542587852786,1.3106263745874838,1.4018569015586573,0.3761103610891836
2008-07-30,2.25633833552467,0.06475301047412568,0.5417377060134346,0.3378482202821562,0.27426197128985164,1.708156916816119,1.837097168579224,0.11976051581196287,0.3763864755736875,2.9539936493545516,1.3071794689927736,1.2827361193370495,0.3649640064607121
2008-07-31,2.25633833552467,0.06782627866984048,0.6739990696392468,0.3556441337810219,0.12536789189099687,1.613141953027919,1.837097168579224,0.1197097312308681,0.4026661295297431,3.028283037088293,1.3315936060258853,1.3602690697354956,0.2816105130094446
2008-08-01,2.25633833552467,0.06553481463905236,0.6602406828458615,0.36562069574786293,0.1208785164145521,1.3058271891695898,1.837097168579224,0.11703263070911801,0.4340137431236864,2.944120991705215,1.331444300675795,1.458561610298359,0.2954386770323502
2008-08-02,2.25633833552467,0.06553481463905236,0.6602406828458615,0.36562069574786293,0.1208785164145521,1.3058271891695898,1.837097168579224,0.11703263070911801,0.4340137431236864,2.944120991705215,1.331444300675795,1.458561610298359,0.2954386770323502
2008-08-03,2.25633833552467,0.06553481463905236,0.6602406828458615,0.36562069574786293,0.1208785164145521,1.3058271891695898,1.837097168579224,0.11703263070911801,0.4340137431236864,2.944120991705215,1.331444300675795,1.458561610298359,0.2954386770323502
2008-08-04,2.25633833552467,0.06598368701373604,0.7121341722120245,0.3721134253946494,0.12230898330578005,1.0993727661961288,1.837097168579224,0.12192377757138734,0.4836022117024023,2.971897055028038,1.3320393653230886,1.6058781725990188,0.294356064575956
2008-08-05,2.25633833552467,0.06687978537279698,0.7044645797089202,0.3543612628965808,0.12391853243649287,1.3004108467457016,1.837097168579224,0.10949031428266576,0.4952962851627996,3.0495441780247883,1.3661717737601995,1.541728314694229,0.3020321467185717
2008-08-06,2.25633833552467,0.06609252950740628,0.5838382450761616,0.3521152565472694,0.12433338334179714,1.1134130173112848,1.837097168579224,0.12248622212625909,0.5446774595980489,3.0200154465252336,1.3413211218178385,1.6899533579380985,0.2946459032589939
2008-08-07,2.25633833552467,0.06552990520521428,0.5925916107161135,0.3553861115565773,0.12448560166768181,1.2172388140223878,1.837097168579224,0.13801654472112246,0.5846319599245057,2.984432355085985,1.353494524732207,1.6813285196167869,0.3053690988765545
2008-08-08,2.25633833552467,0.11950541720385001,0.49856922054478814,0.38093015474588215,0.12773810162954283,1.2548235253039741,1.837097168579224,0.14293181153949824,0.546524183121346,3.2367811377948383,1.3727520781637415,1.6072097961936098,0.32557367443322177
2008-08-09,2.25633833552467,0.11950541720385001,0.49856922054478814,0.38093015474588215,0.12773810162954283,1.2548235253039741,1.837097168579224,0.14293181153949824,0.546524183121346,3.2367811377948383,1.3727520781637415,1.6072097961936098,0.32557367443322177
2008-08-10,2.25633833552467,0.11950541720385001,0.49856922054478814,0.38093015474588215,0.12773810162954283,1.2548235253039741,1.837097168579224,0.14293181153949824,0.546524183121346,3.2367811377948383,1.3727520781637415,1.6072097961936098,0.32557367443322177
2008-08-11,2.25633833552467,0.12985527722047588,0.5044915466321725,0.38567946569202255,0.12648541332310195,1.22494650627872,1.837097168579224,0.13204341081226434,0.49435558520049105,3.354827277667066,1.356780304015398,1.4407458414292942,0.32632062356963765
2008-08-12,2.25633833552467,0.13580413317926354,0.5465592446795253,0.38172572264359056,0.12874951202371768,1.2129882529510574,1.837097168579224,0.12909538409642493,0.484134888610003,3.2841190603228596,1.361578703876333,1.5604940840988908,0.32149354162051885
2008-08-13,2.25633833552467,0.13142781351562507,0.5529491052763903,0.38172572264359056,0.12959454440997673,1.3689071463997857,1.837097168579224,0.13839693087912366,0.4536263804678466,3.2088667572869616,1.3765938601528993,1.5831562187161383,0.32149354162051885
2008-08-14,2.25633833552467,0.1310860222811426,0.5494176227499692,0.41462964683468095,0.12817745073182926,1.2688140047013072,1.837097168579224,0.13968384975963477,0.4536263804678466,3.1988189688667616,1.3654413599264883,1.5831562187161383,0.3227447629326123
2008-08-15,2.25633833552467,0.133571058275201,0.5662682867443244,0.4224635320444328,0.12714526007830573,1.1746890179122031,1.837097168579224,0.13484211653475925,0.42464257816336565,3.20586829527217,1.3562971180295877,1.464388735070835,0.33626311867683895
2008-08-16,2.25633833552467,0.133571058275201,0.5662682867443244,0.4224635320444328,0.12714526007830573,1.1746890179122031,1.837097168579224,0.13484211653475925,0.42464257816336565,3.20586829527217,1.3562971180295877,1.464388735070835,0.33626311867683895
2008-08-17,2.25633833552467,0.133571058275201,0.5662682867443244,0.4224635320444328,0.12714526007830573,1.1746890179122031,1.837097168579224,0.13484211653475925,0.42464257816336565,3.20586829527217,1.3562971180295877,1.464388735070835,0.33626311867683895
2008-08-18,2.25633833552467,0.14646377995627735,0.5815410264211065,0.42720574367882796,0.12307036862476634,1.1937400087506758,1.837097168579224,0.13332570094427984,0.45126180921091097,3.4919400749576965,1.3180794128046636,1.3478364466816892,0.3347716069356721
2008-08-19,2.25633833552467,0.14521677560845955,0.6238058617943183,0.4355039452934564,0.13020851464521144,1.275429489254757,1.837097168579224,0.14226159314376052,0.4163798588587387,3.4792243267278313,1.3340956537365014,1.4308555592923549,0.3724438871445045
2008-08-20,2.25633833552467,0.13385156356149777,0.625945873442862,0.43548050737950883,0.12629610729704624,1.2245637288379445,1.837097168579224,0.1365108553452666,0.39219186983436183,3.2187586078912442,1.3548938772638772,1.5373696914202712,0.37133675708823155
2008-08-21,2.25633833552467,0.1357985465777671,0.6483895032834965,0.4352738764868085,0.12352316581403501,1.2274405943546258,1.837097168579224,0.12927423438391614,0.41002265700837115,3.317580201032198,1.381980813267582,1.6352254307487508,0.4002427686915724
2008-08-22,2.25633833552467,0.1401049002588523,0.6046700177402843,0.42459306609744757,0.12562528306927537,1.214904856000278,1.837097168579224,0.11030211396053591,0.4514055318728274,3.36811405152849,1.3790228932727229,1.7035315338821813,0.41627460875248035
2008-08-23,2.25633833552467,0.1401049002588523,0.6046700177402843,0.42459306609744757,0.12562528306927537,1.214904856000278,1.837097168579224,0.11030211396053591,0.4514055318728274,3.36811405152849,1.3790228932727229,1.7035315338821813,0.41627460875248035
2008-08-24,2.25633833552467,0.1401049002588523,0.6046700177402843,0.42459306609744757,0.12562528306927537,1.214904856000278,1.837097168579224,0.11030211396053591,0.4514055318728274,3.36811405152849,1.3790228932727229,1.7035315338821813,0.41627460875248035
2008-08-25,2.25633833552467,0.1409936289290981,0.6333135288109681,0.4321841061423192,0.12755150020770203,1.2513321641478388,1.837097168579224,0.11030211396053591,0.48399106017927357,3.360099976822811,1.3736196103061886,1.7082998250617873,0.41527799459306686
2008-08-26,2.25633833552467,0.14908385457911735,0.5950853856996284,0.44732099623282506,0.1345662106331821,1.387814220612948,1.837097168579224,0.09924219492656579,0.5156163852056769,3.497890582835325,1.4052085198096884,1.8249597541896225,0.42062354362569354
2008-08-27,2.25633833552467,0.1469374611886475,0.6002787380397134,0.44559104780157793,0.13445057322056703,1.4111388946517662,1.837097168579224,0.10563466622163505,0.5690055421496845,3.4368737549420767,1.4085756526206321,1.9580306976978974,0.4232271252224777
2008-08-28,2.25633833552467,0.14823518157756232,0.5315482268933515,0.4236423595283422,0.12718390877454894,1.3860778532996318,1.837097168579224,0.10231341640395533,0.5645140151656511,3.4443521246517435,1.3954566271548514,1.941088941220951,0.3709477485079519
2008-08-29,2.25633833552467,0.14362904111983352,0.5201204056561618,0.43027869610533737,0.12342767808112001,1.3549392729177148,1.837097168579224,0.10321103459458976,0.43986878151939285,3.323040073695891,1.1027468256738493,1.9431379168095557,0.3650489452054182
2008-08-30,2.25633833552467,0.14362904111983352,0.5201204056561618,0.43027869610533737,0.12342767808112001,1.3549392729177148,1.837097168579224,0.10321103459458976,0.43986878151939285,3.323040073695891,1.1027468256738493,1.9431379168095557,0.3650489452054182
