Date,MutualFirst Financial Inc
20050221,8.358193970715703
20050222,8.29687797595675
20050223,8.306694534250713
20050224,8.172757892071251
20050225,8.093563133221199
20050226,8.093563133221199
20050227,8.093563133221199
20050228,11.445030414544284
20050301,11.399089717343497
20050302,11.518959577505427
20050303,11.757305230196916
20050304,12.191697370924658
20050305,12.191697370924658
20050306,12.191697370924658
20050307,12.060652793706172
20050308,12.350277222817247
20050309,12.295417718113459
20050310,12.566146804756167
20050311,12.680295418188622
20050312,12.680295418188622
20050313,12.680295418188622
20050314,12.904839901531668
20050315,13.008452975325547
20050316,13.725146198264506
20050317,13.609494801324471
20050318,13.401620106177266
20050319,13.401620106177266
20050320,13.401620106177266
20050321,13.342449374974972
20050322,13.365515471331232
20050323,13.634601897724876
20050324,14.102060568332123
20050325,14.102060568332123
20050326,14.102060568332123
20050327,14.102060568332123
20050328,13.972861589487062
20050329,15.798740262522148
20050330,15.867681172990165
20050331,15.442671967725714
20050401,15.77060523447555
20050402,15.77060523447555
20050403,15.77060523447555
20050404,15.675839434968024
20050405,15.445613781630055
20050406,14.780200620871554
20050407,15.179691180963227
20050408,15.396227656292115
20050409,15.396227656292115
20050410,15.396227656292115
20050411,15.607662993335946
20050412,15.460691012019415
20050413,15.465584962179085
20050414,15.081605445133613
20050415,15.364783274230248
20050416,15.364783274230248
20050417,15.364783274230248
20050418,15.140805489560027
20050419,15.124587238983837
20050420,15.133239055336478
20050421,15.54187800775621
20050422,13.525603978601406
20050423,13.525603978601406
20050424,13.525603978601406
20050425,13.613202055164406
20050426,12.61464690290724
20050427,13.566482316896977
20050428,13.05291632522992
20050429,15.948287059297348
20050430,15.948287059297348
20050501,16.237190622071346
20050502,17.600683704827265
20050503,17.352422321697905
20050504,16.70167579053448
20050505,16.288859628882815
20050506,16.33662287604824
20050507,16.33662287604824
20050508,16.33662287604824
20050509,18.942134741892684
20050510,18.119671542619948
20050511,17.85058760448594
20050512,18.602183619775076
20050513,18.20975052587488
20050514,18.20975052587488
20050515,18.20975052587488
20050516,19.178891211836387
20050517,19.41090053571129
20050518,19.842570542204374
20050519,18.91737406744957
20050520,20.527119901386307
20050521,20.527119901386307
20050522,20.527119901386307
20050523,21.05045347654817
20050524,20.981240565557414
20050525,20.52079489052804
20050526,20.235816140608932
20050527,20.15163773641851
20050528,20.15163773641851
20050529,20.15163773641851
20050530,20.15163773641851
20050531,19.936670132113445
20050601,19.845358998003228
20050602,19.801792768708374
20050603,19.82569159110827
20050604,19.82569159110827
20050605,19.82569159110827
20050606,19.712653171492562
20050607,19.594645741412506
20050608,19.57706814901371
20050609,20.192768775088272
20050610,19.725930288824802
20050611,19.725930288824802
20050612,19.725930288824802
20050613,19.84014147196771
20050614,20.032809393244737
20050615,19.846414349648693
20050616,20.415996691189143
20050617,20.519756312577393
20050618,20.519756312577393
20050619,20.519756312577393
20050620,20.78087839199464
20050621,20.851655042261157
20050622,20.723597374712163
20050623,20.503783246058664
20050624,21.571089241523065
20050625,21.571089241523065
20050626,21.571089241523065
20050627,21.496813364272864
20050628,20.86230959273962
20050629,21.83779143760234
20050630,19.365623060066905
20050701,20.2650191904821
20050702,20.2650191904821
20050703,20.2650191904821
20050704,20.2650191904821
20050705,20.45401129052638
20050706,20.45666543956254
20050707,20.462881706749542
20050708,22.271925313280526
20050709,22.271925313280526
20050710,22.271925313280526
20050711,20.706715948768775
20050712,21.653889711911216
20050713,21.302866653509383
20050714,22.19245844316828
20050715,22.27189581162052
20050716,22.27189581162052
20050717,22.27189581162052
20050718,21.789145603794537
20050719,22.785229154274344
20050720,21.930648094893396
20050721,21.276718224726764
20050722,22.3823417968479
20050723,22.3823417968479
20050724,22.3823417968479
20050725,22.40755978290665
20050726,23.984518204036824
20050727,23.884229868276794
20050728,20.947211682602987
20050729,22.217231380037067
20050730,22.217231380037067
20050731,22.217231380037067
20050801,22.851209782868413
20050802,22.2831809748323
20050803,21.71634839301765
20050804,21.62686768486026
20050805,21.796173084353782
20050806,21.796173084353782
20050807,21.796173084353782
20050808,22.345787357061486
20050809,24.261156452083156
20050810,23.014344174462114
20050811,23.76988135873046
20050812,23.854665894462627
20050813,23.854665894462627
20050814,23.854665894462627
20050815,24.124688799947645
20050816,23.658895288530502
20050817,23.64992774775132
20050818,23.218681559221725
20050819,23.28428521826612
20050820,23.28428521826612
20050821,23.28428521826612
20050822,23.224592304129786
20050823,23.285132567343606
20050824,22.449216830476857
20050825,22.9542645658395
20050826,22.817248379394943
20050827,22.817248379394943
20050828,22.817248379394943
20050829,22.87286187834442
20050830,23.107037371777405
20050831,22.88077721374264
20050901,23.641278579181876
20050902,23.27174728875316
20050903,23.27174728875316
20050904,23.27174728875316
20050905,23.27174728875316
20050906,23.678586778000284
20050907,23.612997436902916
20050908,23.85538244932955
20050909,24.028939455247606
20050910,24.028939455247606
20050911,24.028939455247606
20050912,23.916641911575603
20050913,23.59847320603465
20050914,22.546569503256002
20050915,22.56990704750102
20050916,23.371484039105894
20050917,23.371484039105894
20050918,23.371484039105894
20050919,23.49815961609986
20050920,23.524877376558006
20050921,23.649198179851442
20050922,25.10252861933402
20050923,24.816102212526303
20050924,24.816102212526303
20050925,24.816102212526303
20050926,24.990431378231982
20050927,25.3824072229676
20050928,26.670797356125416
20050929,27.693526443548063
20050930,25.719762040578715
20051001,26.233437275999666
20051002,26.233437275999666
20051003,26.35314115092489
20051004,26.09175737311767
20051005,25.837483022219594
20051006,26.572524257628903
20051007,26.806825981688117
20051008,26.806825981688117
20051009,26.806825981688117
20051010,26.801921759816846
20051011,28.75749450062032
20051012,28.661212777851457
20051013,28.790772375533184
20051014,29.977369020552146
20051015,29.977369020552146
20051016,29.977369020552146
20051017,29.933928432269507
20051018,29.562814518263504
20051019,31.045051251082718
20051020,30.77827587376137
20051021,30.13233260994558
20051022,30.13233260994558
20051023,30.13233260994558
20051024,30.221205363371862
20051025,30.246022703136344
20051026,29.88321752125942
20051027,37.075889061601146
20051028,37.15741563268911
20051029,37.15741563268911
20051030,37.15741563268911
20051031,36.763068446801086
20051101,36.57020344538462
20051102,37.986297135650084
20051103,38.126889356421145
20051104,36.794794465585284
20051105,36.794794465585284
20051106,36.794794465585284
20051107,37.82593880095976
20051108,36.40101118226671
20051109,36.91823492163443
20051110,37.37388725389642
20051111,37.250835072198726
20051112,37.250835072198726
20051113,37.250835072198726
20051114,36.18697328815546
20051115,37.092352963167585
20051116,36.75550156971751
20051117,38.523113984390186
20051118,38.911842427274216
20051119,38.911842427274216
20051120,38.911842427274216
20051121,39.36144915054002
20051122,39.39337337370142
20051123,37.38586272533335
20051124,37.38586272533335
20051125,37.326475617405485
20051126,37.326475617405485
20051127,37.326475617405485
20051128,37.48075955349385
20051129,38.11536595022072
20051130,38.07369209209103
20051201,38.50974375155632
20051202,38.55221607653496
20051203,38.55221607653496
20051204,38.55221607653496
20051205,43.18584226263296
20051206,39.07892511668107
20051207,39.66737447609496
20051208,39.44180039117913
20051209,39.3263654269888
20051210,39.3263654269888
20051211,39.3263654269888
20051212,38.55051578921987
20051213,41.0315715687087
20051214,39.91936846215148
20051215,38.66330531125359
20051216,37.97136835771392
20051217,37.97136835771392
20051218,37.97136835771392
20051219,38.74518791393116
20051220,38.580100120818074
20051221,39.063002353565466
20051222,38.246452154813895
20051223,39.22271667331166
20051224,39.22271667331166
20051225,39.22271667331166
20051226,39.22271667331166
20051227,39.08087241250675
20051228,40.177089065693025
20051229,38.81753105360894
20051230,38.70007252954383
20051231,38.70007252954383
20060101,39.51581143894229
20060102,39.51581143894229
20060103,41.20931918782582
20060104,41.670711034959744
20060105,41.777377039725856
20060106,42.190428559457196
20060107,42.190428559457196
20060108,42.190428559457196
20060109,42.31400129914239
20060110,41.74242585235748
20060111,42.849960873069804
20060112,44.336052213858906
20060113,43.31546789429846
20060114,43.31546789429846
20060115,43.31546789429846
20060116,43.31546789429846
20060117,44.981944879370985
20060118,42.29729226708438
20060119,45.23664050714179
20060120,45.42989323992262
20060121,45.42989323992262
20060122,45.42989323992262
20060123,47.30368340185935
20060124,47.51799004708304
20060125,45.99465033601219
20060126,43.335732921874246
20060127,44.333782876371785
20060128,44.333782876371785
20060129,44.333782876371785
20060130,44.39861621882888
20060131,47.800636973317765
20060201,49.83993753419801
20060202,49.42396178942235
20060203,49.478492701269516
20060204,49.478492701269516
20060205,49.478492701269516
20060206,49.25872097178803
20060207,48.70442301431955
20060208,51.584068413624806
20060209,56.5145394701511
20060210,56.666551393584264
20060211,56.666551393584264
20060212,56.666551393584264
20060213,55.027686769749245
20060214,55.9269177125896
20060215,55.98870925064863
20060216,55.48526189114076
20060217,59.287165519467024
20060218,59.287165519467024
20060219,59.287165519467024
20060220,59.287165519467024
20060221,54.65662241656899
20060222,56.97805369076849
20060223,56.58615481305511
20060224,56.33678796225402
20060225,56.33678796225402
20060226,56.33678796225402
20060227,53.72590817844491
20060228,58.560026310529814
20060301,62.69285250525119
20060302,65.49421789778056
20060303,63.75016682389859
20060304,63.75016682389859
20060305,63.75016682389859
20060306,62.89563814454553
20060307,65.26147811055606
20060308,66.39672073623963
20060309,66.64084925396104
20060310,72.77694741659585
20060311,72.77694741659585
20060312,72.77694741659585
20060313,74.37614560653985
20060314,74.16438303825436
20060315,74.2532072458053
20060316,74.96396795544126
20060317,76.40206364758109
20060318,76.40206364758109
20060319,76.40206364758109
20060320,74.85854604385075
20060321,72.32723220005126
20060322,75.18413011157914
20060323,77.46891957593809
20060324,77.5144666130149
20060325,77.5144666130149
20060326,77.5144666130149
20060327,76.12862380907741
20060328,77.41549998073717
20060329,77.20474879720446
20060330,76.8392329477089
20060331,71.05266862984963
20060401,72.62588350500774
20060402,72.62588350500774
20060403,75.13497307534399
20060404,73.3999444770808
20060405,71.15929286050478
20060406,77.26869426465092
20060407,74.59187570880094
20060408,74.59187570880094
20060409,74.59187570880094
20060410,74.34389946385122
20060411,73.89803818572894
20060412,73.67216456325248
20060413,78.4611555304232
20060414,78.4611555304232
20060415,78.4611555304232
20060416,78.4611555304232
20060417,77.55770902436379
20060418,78.54744636606931
20060419,78.54028030379317
20060420,71.0928869948718
20060421,69.21108728274007
20060422,69.21108728274007
20060423,69.21108728274007
20060424,70.04571875286864
20060425,67.9249294659374
20060426,70.07006863746496
20060427,69.41485622352505
20060428,86.90223187895883
20060429,86.90223187895883
20060430,86.90223187895883
20060501,86.93983301013276
20060502,88.43678142874988
20060503,88.201023105595
20060504,88.17420161071267
20060505,86.1681761594777
20060506,86.1681761594777
20060507,86.1681761594777
20060508,86.40468920791268
20060509,86.05780916697888
20060510,86.5982181361192
20060511,85.54271405825482
20060512,85.39697524182839
20060513,85.39697524182839
20060514,85.39697524182839
20060515,88.1058393865028
20060516,87.3192896909517
20060517,87.2324383519378
20060518,85.30663078697864
20060519,85.36204119917764
20060520,85.36204119917764
20060521,85.36204119917764
20060522,86.11749908819576
20060523,85.28657669160204
20060524,89.93633329100876
20060525,94.22727001336605
20060526,87.79549451753886
20060527,87.79549451753886
20060528,87.79549451753886
20060529,87.79549451753886
20060530,93.4307340224442
20060531,96.73748918615249
20060601,99.57344237567783
20060602,97.43374004838415
20060603,97.43374004838415
20060604,97.43374004838415
20060605,92.43798791161298
20060606,96.01282288280233
20060607,95.2927760549242
20060608,88.38903415217548
20060609,87.0054065794669
20060610,87.0054065794669
20060611,87.0054065794669
20060612,94.17711042522727
20060613,92.66596958919824
20060614,93.3161820350219
20060615,93.41949867467449
20060616,96.41603425489915
20060617,96.41603425489915
20060618,96.41603425489915
20060619,96.43835968440713
20060620,101.74262160254307
20060621,101.87529725883888
20060622,100.24175163289794
20060623,101.48240852007453
20060624,101.48240852007453
20060625,101.48240852007453
20060626,106.99763858549125
20060627,107.57664248400958
20060628,112.53900791434135
20060629,105.98647537935457
20060630,105.85742413344184
20060701,108.3099082845716
20060702,108.3099082845716
20060703,106.74512802022805
20060704,106.74512802022805
20060705,104.12389643185003
20060706,104.89514289002905
20060707,99.92715257193925
20060708,99.92715257193925
20060709,99.92715257193925
20060710,93.71636843959685
20060711,87.91035980528291
20060712,87.04980521671139
20060713,94.35900110655346
20060714,96.42916119192479
20060715,96.42916119192479
20060716,96.42916119192479
20060717,99.20787653447609
20060718,97.39723328778602
20060719,102.57524164819067
20060720,101.64099038085341
20060721,97.11721754741897
20060722,97.11721754741897
20060723,97.11721754741897
20060724,105.73080241055581
20060725,98.82900826278512
20060726,101.193464333944
20060727,94.84604506924462
20060728,93.09435640993121
20060729,93.09435640993121
20060730,93.09435640993121
20060731,93.28712464461344
20060801,95.11596657700989
20060802,95.04084294475629
20060803,94.17507657783118
20060804,94.34751325124465
20060805,94.34751325124465
20060806,94.34751325124465
20060807,95.36585183087018
20060808,95.06818858184465
20060809,104.07744924495795
20060810,104.29421218420339
20060811,103.70226851731593
20060812,103.70226851731593
20060813,103.70226851731593
20060814,103.90532883224066
20060815,101.52961414980767
20060816,102.0478835987081
20060817,100.66188301664027
20060818,106.86243669829285
20060819,106.86243669829285
20060820,106.86243669829285
20060821,106.54438441236792
20060822,103.76373085226184
20060823,103.62913705928773
20060824,107.05952940780276
20060825,100.46242249780612
20060826,100.46242249780612
20060827,100.46242249780612
20060828,107.7656602413094
20060829,106.05079691454362
20060830,107.97409451926275
20060831,106.03426083746837
20060901,110.53402608399277
20060902,110.53402608399277
20060903,110.53402608399277
20060904,110.53402608399277
20060905,109.8606957964372
20060906,108.31482799290806
20060907,110.0668845440021
20060908,110.61505131174609
20060909,110.61505131174609
20060910,110.61505131174609
20060911,105.65343069003517
20060912,106.74512200799478
20060913,112.41156518801535
20060914,112.52673019744718
20060915,112.70702004821449
20060916,112.70702004821449
20060917,112.70702004821449
20060918,112.07906995126001
20060919,112.23853629689673
20060920,112.39213302791602
20060921,112.62925505744865
20060922,112.50302321853452
20060923,112.50302321853452
20060924,112.50302321853452
20060925,112.41235347705998
20060926,112.63402476926446
20060927,114.08596247822013
20060928,111.86596532371361
20060929,115.00625073393314
20060930,115.00625073393314
20061001,117.78345322631282
20061002,118.44121542895016
20061003,121.00200842457971
20061004,122.14115526099881
20061005,124.42056849583766
20061006,124.02601245714993
20061007,124.02601245714993
20061008,124.02601245714993
20061009,123.79996013087907
20061010,117.39344589266356
20061011,123.76348146476927
20061012,125.28613645004486
20061013,126.69899700229425
20061014,126.69899700229425
20061015,126.69899700229425
20061016,123.21181106754608
20061017,127.47463935631787
20061018,126.76324910303981
20061019,125.49645246122077
20061020,122.92244253747376
20061021,122.92244253747376
20061022,122.92244253747376
20061023,127.65131425292184
20061024,123.7911052914377
20061025,114.07647361518715
20061026,122.16796765957959
20061027,122.06788037091127
20061028,122.06788037091127
20061029,122.06788037091127
20061030,118.31785249541076
20061031,118.65427932286809
20061101,112.48651935651213
20061102,113.64582538965006
20061103,113.12800903844251
20061104,113.12800903844251
20061105,113.12800903844251
20061106,116.28333912720382
20061107,108.37659288902744
20061108,101.47733130317438
20061109,104.11840337732166
20061110,107.78057694545198
20061111,107.78057694545198
20061112,107.78057694545198
20061113,107.52435254050337
20061114,112.36009814761181
20061115,114.36348522228946
20061116,117.83438329440119
20061117,117.06132067291745
20061118,117.06132067291745
20061119,117.06132067291745
20061120,118.54547901245218
20061121,118.29734090902025
20061122,111.91102003394788
20061123,111.91102003394788
20061124,110.13858530978223
20061125,110.13858530978223
20061126,110.13858530978223
20061127,108.50458435165307
20061128,109.35574658906287
20061129,110.12275829918408
20061130,109.4118315971297
20061201,117.2651988549214
20061202,117.2651988549214
20061203,117.2651988549214
20061204,118.21408309174929
20061205,118.81989266351016
20061206,116.59269647117813
20061207,116.65015087433028
20061208,122.64925608723203
20061209,122.64925608723203
20061210,122.64925608723203
20061211,123.37750107779432
20061212,126.36531181659807
20061213,127.64831261001909
20061214,128.0427498363402
20061215,133.1590258929182
20061216,133.1590258929182
20061217,133.1590258929182
20061218,133.13540605391628
20061219,125.25149786538819
20061220,127.24734324069416
20061221,126.19449322978413
20061222,130.6885929324445
20061223,130.6885929324445
20061224,130.6885929324445
20061225,130.6885929324445
20061226,131.08671447702068
20061227,134.6353093790878
20061228,134.29762622209338
20061229,126.9829089619007
20061230,126.9829089619007
20061231,126.9829089619007
20070101,130.16338188348476
20070102,130.16338188348476
20070103,129.03989308509412
20070104,128.84217155062032
20070105,139.34711585215553
20070106,139.34711585215553
20070107,139.34711585215553
20070108,140.38288303974338
20070109,128.17205038622325
20070110,128.36078794278788
20070111,130.73853567789632
20070112,134.73886779135313
20070113,134.73886779135313
20070114,134.73886779135313
20070115,134.73886779135313
20070116,141.31589775103987
20070117,141.24884364368668
20070118,144.21607838565896
20070119,145.12302402248253
20070120,145.12302402248253
20070121,145.12302402248253
20070122,143.50690167609727
20070123,145.83442594289554
20070124,143.27751346608824
20070125,143.91457708812078
20070126,143.1253840601002
20070127,143.1253840601002
20070128,143.1253840601002
20070129,139.94377626964572
20070130,142.36931628123298
20070131,147.06477298330657
20070201,148.40475090173157
20070202,149.51931658670546
20070203,149.51931658670546
20070204,149.51931658670546
20070205,149.50277292951318
20070206,148.9750625539339
20070207,149.1082384108183
20070208,149.61578580433596
20070209,149.07432659394027
20070210,149.07432659394027
20070211,149.07432659394027
20070212,154.21526917061684
20070213,157.9685197102374
20070214,156.69290143788265
20070215,150.35685480994138
20070216,149.13716528989804
20070217,149.13716528989804
20070218,149.13716528989804
20070219,149.13716528989804
20070220,142.06200957773282
20070221,147.38622138295224
20070222,146.0404313215677
20070223,146.01250981820536
20070224,146.01250981820536
20070225,146.01250981820536
20070226,147.04464343779404
20070227,144.8770718640002
20070228,144.2758434571574
20070301,148.64126100870814
20070302,147.67776486022584
20070303,147.67776486022584
20070304,147.67776486022584
20070305,149.49786361068323
20070306,146.4359130999058
20070307,150.85309282275512
20070308,154.29774302192536
20070309,155.07735342715628
20070310,155.07735342715628
20070311,155.07735342715628
20070312,150.0121225899917
20070313,151.66071882899203
20070314,151.3939692445947
20070315,152.26346691151866
20070316,151.6437672003215
20070317,151.6437672003215
20070318,151.6437672003215
20070319,152.6778364297509
20070320,151.73270332796332
20070321,157.0704115028091
20070322,156.28536559961188
20070323,155.1434337748567
20070324,155.1434337748567
20070325,155.1434337748567
20070326,158.27986092834115
20070327,154.57653452511695
20070328,155.7870541936395
20070329,163.54112212057623
20070330,163.80025567499442
20070331,163.80025567499442
20070401,168.0363521200405
20070402,160.52181973094574
20070403,166.978457950289
20070404,173.43241458525767
20070405,173.43670901212082
20070406,173.43670901212082
20070407,173.43670901212082
20070408,173.43670901212082
20070409,175.95164827463094
20070410,173.9887146013357
20070411,168.12951512752386
20070412,179.18316047022682
20070413,186.62998054288488
20070414,186.62998054288488
20070415,186.62998054288488
20070416,188.56667394922218
20070417,181.2809246528529
20070418,179.10113155863397
20070419,180.05302763566988
20070420,171.16031085120903
20070421,171.16031085120903
20070422,171.16031085120903
20070423,156.65316034821356
20070424,166.54835507786706
20070425,175.76189547831078
20070426,176.47217462440946
20070427,172.5206656997245
20070428,172.5206656997245
20070429,172.5206656997245
20070430,137.5679765804674
20070501,138.64032919837592
20070502,138.91265840977255
20070503,139.67330393899428
20070504,134.32236837621872
20070505,134.32236837621872
20070506,134.32236837621872
20070507,141.05631104481984
20070508,135.80953577531133
20070509,130.17146591922847
20070510,129.66812860438532
20070511,133.9802085842137
20070512,133.9802085842137
20070513,133.9802085842137
20070514,145.7654740455847
20070515,149.85578586878714
20070516,135.2605679399857
20070517,136.43133257682547
20070518,138.68862101329262
20070519,138.68862101329262
20070520,138.68862101329262
20070521,135.64535536943453
20070522,134.57981683293235
20070523,134.84517926657045
20070524,146.40289912494262
20070525,145.88444073223906
20070526,145.88444073223906
20070527,145.88444073223906
20070528,145.88444073223906
20070529,155.6754701412423
20070530,158.58783189904565
20070531,158.08069444477178
20070601,162.9160535134122
20070602,162.9160535134122
20070603,162.9160535134122
20070604,160.67251967914268
20070605,153.1297744929732
20070606,144.72640413930893
20070607,136.93726927040865
20070608,141.8071947022109
20070609,141.8071947022109
20070610,141.8071947022109
20070611,142.4711821420103
20070612,152.21721113959677
20070613,150.67587938508868
20070614,150.6036201420788
20070615,149.31026071566475
20070616,149.31026071566475
20070617,149.31026071566475
20070618,149.47208658432135
20070619,152.20584975400698
20070620,150.27463863085003
20070621,149.93690489371423
20070622,163.2603017016619
20070623,163.2603017016619
20070624,163.2603017016619
20070625,163.7831521160854
20070626,162.90241650351098
20070627,165.1029122501987
20070628,164.42608377808247
20070629,163.07509190210146
20070630,163.07509190210146
20070701,167.4098010935418
20070702,168.8159550287745
20070703,170.42552648757365
20070704,170.42552648757365
20070705,171.40591446881646
20070706,172.00286355618465
20070707,172.00286355618465
20070708,172.00286355618465
20070709,176.61867047332052
20070710,174.46918779519052
20070711,183.7161876953854
20070712,183.53666500434642
20070713,194.61555712252067
20070714,194.61555712252067
20070715,194.61555712252067
20070716,194.4826970097095
20070717,219.25820799925586
20070718,219.1679779070437
20070719,195.94735480131817
20070720,193.7848613496523
20070721,193.7848613496523
20070722,193.7848613496523
20070723,192.3555710390359
20070724,184.22493451597137
20070725,181.2530561758731
20070726,168.5754024891981
20070727,161.86001380046895
20070728,161.86001380046895
20070729,161.86001380046895
20070730,156.96738036475966
20070731,156.57838179935797
20070801,186.2418194874114
20070802,187.2035876721031
20070803,191.0285262414886
20070804,191.0285262414886
20070805,191.0285262414886
20070806,176.96154296437808
20070807,188.68204041155093
20070808,180.67927783969068
20070809,177.41788031757835
20070810,193.51054127692402
20070811,193.51054127692402
20070812,193.51054127692402
20070813,178.36495043007176
20070814,181.00500511136403
20070815,167.92334339153206
20070816,168.4141713612056
20070817,162.81574268726584
20070818,162.81574268726584
20070819,162.81574268726584
20070820,162.6919240664334
20070821,170.43930802376698
20070822,171.06452828540432
20070823,165.11811094243896
20070824,165.60428409564045
20070825,165.60428409564045
20070826,165.60428409564045
20070827,163.73292232941057
20070828,161.55217590249435
20070829,173.88958519845326
20070830,181.47332117422187
20070831,180.09762338513505
20070901,184.9669574739122
20070902,184.9669574739122
20070903,184.9669574739122
20070904,165.24559043558307
20070905,155.73184610216364
20070906,149.21011937016823
20070907,163.21403957991345
20070908,163.21403957991345
20070909,163.21403957991345
20070910,166.2723222523495
20070911,167.83554673920918
20070912,154.93298668539953
20070913,153.95285000262479
20070914,154.28689575176304
20070915,154.28689575176304
20070916,154.28689575176304
20070917,151.407948657657
20070918,160.9806383139458
20070919,158.21999264235313
20070920,159.29447190738188
20070921,173.56553789781594
20070922,173.56553789781594
20070923,173.56553789781594
20070924,172.3999026604095
20070925,177.97906610546224
20070926,178.0505246600149
20070927,173.8228160223164
20070928,172.96255593849605
20070929,172.96255593849605
20070930,172.96255593849605
20071001,183.16162227433782
20071002,181.3250316193208
20071003,190.00526972289495
20071004,169.92930698491708
20071005,171.43444621806327
20071006,171.43444621806327
20071007,171.43444621806327
20071008,168.7873835500605
20071009,174.11695603086775
20071010,176.37315910402253
20071011,178.80508129835383
20071012,178.06704062793824
20071013,178.06704062793824
20071014,178.06704062793824
20071015,172.61229728666248
20071016,161.15995761419157
20071017,155.46400434836278
20071018,177.42022088618313
20071019,183.24189293730225
20071020,183.24189293730225
20071021,183.24189293730225
20071022,167.07430159432897
20071023,178.6927655615296
20071024,187.10827564811788
20071025,186.66789496573415
20071026,182.3192714592283
20071027,182.3192714592283
20071028,182.3192714592283
20071029,191.44317014296232
20071030,183.2279727557596
20071031,190.1069030393729
20071101,190.88179101917248
20071102,190.3967329768192
20071103,190.3967329768192
20071104,190.3967329768192
20071105,194.2031375812445
20071106,182.25431240246775
20071107,187.63414017542036
20071108,188.69620836793717
20071109,176.63303307138847
20071110,176.63303307138847
20071111,176.63303307138847
20071112,174.72381895185177
20071113,174.80303602187948
20071114,182.28121183519235
20071115,181.43002192531995
20071116,178.03857076013938
20071117,178.03857076013938
20071118,178.03857076013938
20071119,175.6142573015151
20071120,186.30920307740857
20071121,180.2533588201199
20071122,180.2533588201199
20071123,184.9912904209896
20071124,184.9912904209896
20071125,184.9912904209896
20071126,171.48154207066514
20071127,184.4260218502921
20071128,176.5323830724415
20071129,176.3280764123611
20071130,172.16852805559446
20071201,176.92479808318885
20071202,176.92479808318885
20071203,201.8270868386199
20071204,190.38117206923528
20071205,194.822289440799
20071206,179.06412715460255
20071207,181.388852079833
20071208,181.388852079833
20071209,181.388852079833
20071210,200.52987905055372
20071211,196.08235999726247
20071212,217.31350589000442
20071213,213.25185106680163
20071214,216.4839648364356
20071215,216.4839648364356
20071216,216.4839648364356
20071217,222.85623807943165
20071218,212.33930735774925
20071219,226.73217861163377
20071220,214.34251607188676
20071221,233.13907927768005
20071222,233.13907927768005
20071223,233.13907927768005
20071224,240.9414496891542
20071225,240.9414496891542
20071226,246.3615255788908
20071227,260.37079278574413
20071228,258.8166695443393
20071229,258.8166695443393
20071230,258.8166695443393
20071231,256.70068218822115
20080101,263.8153743028054
20080102,259.300835727757
20080103,258.28961971141706
20080104,250.93199135057642
20080105,250.93199135057642
20080106,250.93199135057642
20080107,275.6586630502625
20080108,278.9482874990792
20080109,287.14123553028736
20080110,287.8191203125628
20080111,273.094123489706
20080112,273.094123489706
20080113,273.094123489706
20080114,272.62991991503196
20080115,268.62179886087654
20080116,263.23911877655274
20080117,257.9287130638201
20080118,273.7243153038331
20080119,273.7243153038331
20080120,273.7243153038331
20080121,273.7243153038331
20080122,252.6026792101429
20080123,250.42629330214731
20080124,258.54252928554195
20080125,259.047200031352
20080126,259.047200031352
20080127,259.047200031352
20080128,259.4902531175562
20080129,258.7342377790146
20080130,246.5278426989987
20080131,235.48739480608646
20080201,228.5368361847036
20080202,228.5368361847036
20080203,228.5368361847036
20080204,240.3331504393939
20080205,241.56954871863817
20080206,231.83774482734958
20080207,236.8949318298557
20080208,252.57498617314727
20080209,252.57498617314727
20080210,252.57498617314727
20080211,263.00838273206415
20080212,253.93265351549806
20080213,248.26733976303956
20080214,253.88761105909188
20080215,260.0266368922844
20080216,260.0266368922844
20080217,260.0266368922844
20080218,260.0266368922844
20080219,260.3595124816061
20080220,258.62555733543104
20080221,253.70034007003179
20080222,250.97573314497308
20080223,250.97573314497308
20080224,250.97573314497308
20080225,245.03461258354494
20080226,247.84989395813446
20080227,237.7718065324465
20080228,241.66852651192997
20080229,240.28520290613818
20080301,247.02192684228126
20080302,247.02192684228126
20080303,253.25627108901526
20080304,263.7598726964402
20080305,248.11869311800876
20080306,259.27282957876633
20080307,252.80165506373888
20080308,252.80165506373888
20080309,252.80165506373888
20080310,242.56952588807962
20080311,231.3009580555348
20080312,235.27192635116415
20080313,241.9415786614125
20080314,237.3140863894674
20080315,237.3140863894674
20080316,237.3140863894674
20080317,236.7204397442663
20080318,239.45923617968168
20080319,240.5192898126715
20080320,246.91197862320672
20080321,246.91197862320672
20080322,246.91197862320672
20080323,246.91197862320672
20080324,254.53916674496247
20080325,252.16085202373375
20080326,248.93887772519832
20080327,251.25431852758672
20080328,247.16222192330554
20080329,247.16222192330554
20080330,247.16222192330554
20080331,249.0720276772139
20080401,277.4845983256919
20080402,242.41468192289628
20080403,262.28770979719746
20080404,251.78815513285943
20080405,251.78815513285943
20080406,251.78815513285943
20080407,257.7118344045686
20080408,258.4708135552981
20080409,260.3817689660955
20080410,266.9297492635964
20080411,258.961822192035
20080412,258.961822192035
20080413,258.961822192035
20080414,274.6892519579364
20080415,262.9137830050167
20080416,283.4146076328057
20080417,242.81974315415567
20080418,253.67397998508432
20080419,253.67397998508432
20080420,253.67397998508432
20080421,279.6443209621999
20080422,270.68305024824326
20080423,274.91359811304505
20080424,270.23335326470465
20080425,257.0540830020898
20080426,257.0540830020898
20080427,257.0540830020898
20080428,265.0538034706029
20080429,257.7243677774976
20080430,243.433883184251
20080501,292.9949145966589
