Date,Landmark Bancorp Inc/Manhattan KS
20010531,110.17905550432451
20010601,109.78411891697142
20010602,109.78411891697142
20010603,109.78411891697142
20010604,108.24886122718
20010605,105.69184391944779
20010606,99.24811148225996
20010607,104.80959675318883
20010608,103.22293863547483
20010609,103.22293863547483
20010610,103.22293863547483
20010611,103.08236027618771
20010612,103.62404085659693
20010613,102.70675291325543
20010614,101.79894612440201
20010615,101.41415593145433
20010616,101.41415593145433
20010617,101.41415593145433
20010618,102.11929814645747
20010619,101.55703059559518
20010620,102.19966270228261
20010621,103.30313388920491
20010622,102.94937412982515
20010623,102.94937412982515
20010624,102.94937412982515
20010625,103.11624479248242
20010626,102.5170537874635
20010627,102.30831074412853
20010628,104.36030866227422
20010629,104.28395352091911
20010630,104.28395352091911
20010701,104.82328731450178
20010702,103.78047457534498
20010703,104.81512191475875
20010704,104.81512191475875
20010705,101.11401880282602
20010706,99.55365758253252
20010707,99.55365758253252
20010708,99.55365758253252
20010709,101.0712190968985
20010710,100.35752901235146
20010711,97.86632978623132
20010712,98.50448999407998
20010713,99.478998815893
20010714,99.478998815893
20010715,99.478998815893
20010716,98.09791068148358
20010717,96.9476594118214
20010718,98.00691555366565
20010719,98.61547200116753
20010720,98.07686648115609
20010721,98.07686648115609
20010722,98.07686648115609
20010723,95.22158801366986
20010724,93.4048528886021
20010725,91.86093620596758
20010726,91.4925049981725
20010727,91.72078330426683
20010728,91.72078330426683
20010729,91.72078330426683
20010730,91.94974765163606
20010731,87.0812579792197
20010801,88.27925910106742
20010802,88.42052069417417
20010803,87.78651447570317
20010804,87.78651447570317
20010805,87.78651447570317
20010806,87.49857825701176
20010807,83.82288786102896
20010808,83.14494557001134
20010809,86.46593195764832
20010810,87.14380907928792
20010811,87.14380907928792
20010812,87.14380907928792
20010813,86.50906949295889
20010814,85.72091948803866
20010815,77.18937800449903
20010816,77.52418078791887
20010817,75.11813390449079
20010818,75.11813390449079
20010819,75.11813390449079
20010820,73.30538534946687
20010821,74.23756795605176
20010822,75.67839046871053
20010823,74.24531799990612
20010824,79.4912981303288
20010825,79.4912981303288
20010826,79.4912981303288
20010827,72.74568340450124
20010828,72.04745868039855
20010829,71.72524930574974
20010830,74.27038027650354
20010831,73.04738815945669
20010901,73.45086972125476
20010902,73.45086972125476
20010903,73.45086972125476
20010904,75.42387259055843
20010905,75.59949975646654
20010906,79.08672013110542
20010907,78.30664202879521
20010908,78.30664202879521
20010909,78.30664202879521
20010910,85.10739434202178
20010911,85.10739434202178
20010912,85.10739434202178
20010913,85.10739434202178
20010914,85.10739434202178
20010915,85.10739434202178
20010916,85.10739434202178
20010917,84.72902159995164
20010918,85.27125045064452
20010919,84.76404372784096
20010920,85.71639435074061
20010921,86.92381564260961
20010922,86.92381564260961
20010923,86.92381564260961
20010924,88.20242428938957
20010925,88.63987926080564
20010926,85.31490251185737
20010927,87.14490269919109
20010928,87.1377859289678
20010929,87.1377859289678
20010930,87.1377859289678
20011001,64.53508367962174
20011002,68.7111324581517
20011003,69.44322756123748
20011004,66.7506296424114
20011005,66.88520596168041
20011006,66.88520596168041
20011007,66.88520596168041
20011008,67.22593671352456
20011009,66.88213139757435
20011010,71.17878246619951
20011011,68.93096723159037
20011012,72.04129367540637
20011013,72.04129367540637
20011014,72.04129367540637
20011015,72.68918359345825
20011016,72.916065528476
20011017,71.6199657592468
20011018,72.67016269701186
20011019,71.76296130795296
20011020,71.76296130795296
20011021,71.76296130795296
20011022,70.10709766758042
20011023,69.93605872841975
20011024,69.83755968836552
20011025,72.94930181311796
20011026,73.85968894045304
20011027,73.85968894045304
20011028,73.85968894045304
20011029,72.7428398980037
20011030,68.86735539617803
20011031,22.657757415588073
20011101,22.784975636030392
20011102,22.725061379336957
20011103,22.725061379336957
20011104,22.725061379336957
20011105,22.930926290139322
20011106,23.09214369105161
20011107,23.077806985695116
20011108,23.20188007052581
20011109,23.291482994538917
20011110,23.291482994538917
20011111,23.291482994538917
20011112,23.579492669186394
20011113,23.3537971432836
20011114,22.892335740327717
20011115,22.841477304732003
20011116,22.918334663925606
20011117,22.918334663925606
20011118,22.918334663925606
20011119,23.10115572381096
20011120,22.807089133394992
20011121,22.25773168862106
20011122,22.25773168862106
20011123,23.500694299748297
20011124,23.500694299748297
20011125,23.500694299748297
20011126,23.4042886801673
20011127,23.998669464423596
20011128,23.24849912285041
20011129,23.018710004687918
20011130,22.52027700592063
20011201,22.657899003403273
20011202,22.657899003403273
20011203,22.359411431239774
20011204,20.185645976329322
20011205,20.00538950047243
20011206,20.195332429795247
20011207,19.667217087859548
20011208,19.667217087859548
20011209,19.667217087859548
20011210,17.563988239179704
20011211,17.47650372836605
20011212,17.527839173691355
20011213,14.466627088934205
20011214,14.60310100553885
20011215,14.60310100553885
20011216,14.60310100553885
20011217,15.636176842288364
20011218,15.735569038077585
20011219,15.90177625338545
20011220,16.138971155047102
20011221,16.098689545170707
20011222,16.098689545170707
20011223,16.098689545170707
20011224,15.894053522054714
20011225,15.894053522054714
20011226,16.52862875467331
20011227,16.446804556930093
20011228,16.449699743840025
20011229,16.449699743840025
20011230,16.449699743840025
20011231,15.654665025236412
20020101,15.753581777112327
20020102,16.378531931702284
20020103,16.033544389000685
20020104,16.198164292331516
20020105,16.198164292331516
20020106,16.198164292331516
20020107,16.600165425431886
20020108,16.70025608893108
20020109,16.84065300072012
20020110,16.680591963753653
20020111,16.725649114176292
20020112,16.725649114176292
20020113,16.725649114176292
20020114,16.72095756220224
20020115,16.78387143433396
20020116,16.446178217900204
20020117,16.393708043811106
20020118,16.257520597609695
20020119,16.257520597609695
20020120,16.257520597609695
20020121,16.257520597609695
20020122,16.623124771101164
20020123,17.117216684011517
20020124,17.126373000779886
20020125,17.46130825791228
20020126,17.46130825791228
20020127,17.46130825791228
20020128,17.48264693823597
20020129,17.16328840666696
20020130,17.177041725133773
20020131,15.985249399468392
20020201,15.841992344074598
20020202,15.841992344074598
20020203,15.841992344074598
20020204,15.478012410083473
20020205,14.98764017933424
20020206,15.470927969944984
20020207,14.970183255148225
20020208,15.493842273220865
20020209,15.493842273220865
20020210,15.493842273220865
20020211,15.41075375088606
20020212,15.306493341533702
20020213,15.143726988311673
20020214,14.615642953794652
20020215,13.794263131005193
20020216,13.794263131005193
20020217,13.794263131005193
20020218,13.794263131005193
20020219,14.249661195242908
20020220,15.204336675088024
20020221,14.900637740930733
20020222,14.418620605049195
20020223,14.418620605049195
20020224,14.418620605049195
20020225,14.51110205223016
20020226,15.102692849434797
20020227,15.17311799753787
20020228,15.306917521979498
20020301,13.537114434011222
20020302,13.537114434011222
20020303,13.537114434011222
20020304,13.736619424726557
20020305,13.983432782880445
20020306,13.722597391990426
20020307,13.360589405056974
20020308,13.386513018230398
20020309,13.386513018230398
20020310,13.386513018230398
20020311,14.125862137990568
20020312,14.158491096307374
20020313,13.893718207327362
20020314,13.905245764087585
20020315,14.378612825380939
20020316,14.378612825380939
20020317,14.378612825380939
20020318,13.881598073870611
20020319,13.776540245363405
20020320,13.845144987169126
20020321,14.023072410575349
20020322,14.08364038409198
20020323,14.08364038409198
20020324,14.08364038409198
20020325,13.787799346272836
20020326,13.886768100373398
20020327,13.744509617794588
20020328,14.000425061002339
20020329,14.000425061002339
20020330,14.000425061002339
20020331,14.000425061002339
20020401,3.214859343116945
20020402,3.1413979599879527
20020403,3.1564577894209647
20020404,3.159421268788255
20020405,2.9746989597440776
20020406,2.9746989597440776
20020407,2.9746989597440776
20020408,2.966187328617319
20020409,2.899906471608014
20020410,2.312918262587551
20020411,2.2853349922373467
20020412,0.09389023282824388
20020413,0.09389023282824388
20020414,0.09389023282824388
20020415,0.09606955954155484
20020416,0.08573397728833987
20020417,0.08499410075143918
20020418,0.08292963247800052
20020419,0.07854335485431604
20020420,0.07854335485431604
20020421,0.07854335485431604
20020422,0.07826855949186813
20020423,0.07466982412343541
20020424,0.07437930472674857
20020425,0.07045554724656224
20020426,0.07350661023480372
20020427,0.07350661023480372
20020428,0.07350661023480372
20020429,0.07216162419926116
20020430,9.704525062803263
20020501,9.016734579720913
20020502,8.76321460826913
20020503,8.181454186915374
20020504,8.181454186915374
20020505,8.181454186915374
20020506,8.087473713594122
20020507,8.740072450221739
20020508,8.884921713044067
20020509,9.181759194971194
20020510,9.351490516831133
20020511,9.351490516831133
20020512,9.351490516831133
20020513,9.359578551429538
20020514,9.17221221267824
20020515,8.740730732965607
20020516,8.659137776446206
20020517,8.54557188051487
20020518,8.54557188051487
20020519,8.54557188051487
20020520,8.54068618506321
20020521,9.088608324149867
20020522,8.605888550005577
20020523,8.944175299828816
20020524,8.874103202561963
20020525,8.874103202561963
20020526,8.874103202561963
20020527,8.874103202561963
20020528,9.128920065122994
20020529,8.954570710814892
20020530,9.025759467559924
20020531,8.253606254096379
20020601,8.31446642300175
20020602,8.31446642300175
20020603,8.22286631992692
20020604,8.19529156802336
20020605,8.091990769360947
20020606,7.906097417016392
20020607,7.894387982988756
20020608,7.894387982988756
20020609,7.894387982988756
20020610,7.947643641041345
20020611,7.9120464901340455
20020612,7.871612750015534
20020613,8.025653434753279
20020614,8.08896335849724
20020615,8.08896335849724
20020616,8.08896335849724
20020617,8.293139777795151
20020618,8.494611129099138
20020619,8.397378993599766
20020620,8.301842900726841
20020621,8.007053078225505
20020622,8.007053078225505
20020623,8.007053078225505
20020624,8.072370532948412
20020625,8.133957406544935
20020626,8.315599602573197
20020627,8.412508179428734
20020628,7.515093976138696
20020629,7.515093976138696
20020630,7.515093976138696
20020701,7.540385321619052
20020702,15.02444465968176
20020703,15.075515719569562
20020704,15.075515719569562
20020705,15.42557033166862
20020706,15.42557033166862
20020707,15.42557033166862
20020708,15.504922782879165
20020709,15.040937290196368
20020710,15.293559318884183
20020711,15.371611524529877
20020712,14.900281474225885
20020713,14.900281474225885
20020714,14.900281474225885
20020715,14.815827573028608
20020716,14.743081277390013
20020717,14.715753672000059
20020718,14.539929405365825
20020719,14.562926464631502
20020720,14.562926464631502
20020721,14.562926464631502
20020722,14.411997598598902
20020723,14.362890514767697
20020724,14.767973644196028
20020725,14.627506967661022
20020726,13.80211696792141
20020727,13.80211696792141
20020728,13.80211696792141
20020729,14.80559217474438
20020730,15.359600797096881
20020731,19.349162413787724
20020801,18.862429404568058
20020802,18.83609139061842
20020803,18.83609139061842
20020804,18.83609139061842
20020805,18.80000627081349
20020806,19.034615996508656
20020807,19.19127110102518
20020808,19.62878117028571
20020809,19.69422646699314
20020810,19.69422646699314
20020811,19.69422646699314
20020812,20.17955107928751
20020813,20.273305658727413
20020814,20.61941734331824
20020815,20.654089702895234
20020816,20.604242374027958
20020817,20.604242374027958
20020818,20.604242374027958
20020819,20.890058001940066
20020820,20.658435544202437
20020821,20.921426490749475
20020822,21.02741198595272
20020823,20.58415569628306
20020824,20.58415569628306
20020825,20.58415569628306
20020826,20.845529809121366
20020827,20.283656722617227
20020828,19.790439408635336
20020829,19.90505156123366
20020830,19.85516042374447
20020831,19.85516042374447
20020901,20.014325603788112
20020902,20.014325603788112
20020903,19.742148021257176
20020904,19.91950367613857
20020905,19.566033152809904
20020906,20.16608108508286
20020907,20.16608108508286
20020908,20.16608108508286
20020909,20.483670385829985
20020910,20.608534983314243
20020911,20.705210753753207
20020912,20.457232667114706
20020913,21.35082878084054
20020914,21.35082878084054
20020915,21.35082878084054
20020916,21.471727395923416
20020917,21.513158317492135
20020918,22.75850982029548
20020919,23.181745201456675
20020920,23.650525971094595
20020921,23.650525971094595
20020922,23.650525971094595
20020923,24.01689892632052
20020924,23.32055820777227
20020925,23.701965257108075
20020926,24.15146493685574
20020927,23.96016176206685
20020928,23.96016176206685
20020929,23.96016176206685
20020930,23.279814886955027
20021001,24.00394759284132
20021002,23.539186537374384
20021003,22.462501230421243
20021004,23.290999746883934
20021005,23.290999746883934
20021006,23.290999746883934
20021007,23.810478860754937
20021008,24.068437506709543
20021009,25.076015798027004
20021010,25.386952937713875
20021011,25.770233218514235
20021012,25.770233218514235
20021013,25.770233218514235
20021014,24.805169474344076
20021015,25.27859968982278
20021016,24.50105629994794
20021017,24.99298970220416
20021018,24.579722320488806
20021019,24.579722320488806
20021020,24.579722320488806
20021021,24.87206139233327
20021022,24.47313119935677
20021023,24.62835076968917
20021024,24.406162293551994
20021025,24.973294970013008
20021026,24.973294970013008
20021027,24.973294970013008
20021028,24.77894887452704
20021029,24.126162716712006
20021030,24.07616640440064
20021031,23.320642160572845
20021101,23.789344900268702
20021102,23.789344900268702
20021103,23.789344900268702
20021104,23.601372024918668
20021105,23.386047665366092
20021106,22.766996361407784
20021107,22.487994865222017
20021108,22.415734184598147
20021109,22.415734184598147
20021110,22.415734184598147
20021111,22.172617189439272
20021112,22.50157902069374
20021113,22.06234974614915
20021114,22.315026920113475
20021115,22.648336767245244
20021116,22.648336767245244
20021117,22.648336767245244
20021118,22.55997659173734
20021119,23.327511542887432
20021120,23.71945242375857
20021121,23.2885956152472
20021122,23.192988192252006
20021123,23.192988192252006
20021124,23.192988192252006
20021125,23.758078887749935
20021126,23.08731304388662
20021127,23.491998915539362
20021128,23.491998915539362
20021129,23.277874650250197
20021130,23.277874650250197
20021201,23.481109230228224
20021202,23.59091739791984
20021203,22.944072564135602
20021204,22.769346906812796
20021205,22.409098824978674
20021206,22.7590492978376
20021207,22.7590492978376
20021208,22.7590492978376
20021209,22.597130772267658
20021210,22.985698016522804
20021211,22.304891400555913
20021212,22.67773694940871
20021213,22.73127481607325
20021214,22.73127481607325
20021215,22.73127481607325
20021216,21.774059269152094
20021217,21.98125141238065
20021218,21.702032649176065
20021219,21.594462377707988
20021220,21.82601838012489
20021221,21.82601838012489
20021222,21.82601838012489
20021223,22.301541977489876
20021224,22.207877156627532
20021225,22.207877156627532
20021226,22.484880399373537
20021227,22.30431814023843
20021228,22.30431814023843
20021229,22.30431814023843
20021230,22.307615445612427
20021231,22.514165135097933
20030101,22.716414188025716
20030102,23.161614011875756
20030103,23.051375080663327
20030104,23.051375080663327
20030105,23.051375080663327
20030106,23.255070057100237
20030107,23.81323958897686
20030108,23.665315966742718
20030109,23.938406073521268
20030110,23.92065442608831
20030111,23.92065442608831
20030112,23.92065442608831
20030113,24.600178350650463
20030114,24.73809606995453
20030115,24.8529774880229
20030116,25.082171333203558
20030117,24.83993635301275
20030118,24.83993635301275
20030119,24.83993635301275
20030120,24.83993635301275
20030121,25.164991707614515
20030122,25.296241590922808
20030123,25.211764250073042
20030124,24.80170583770923
20030125,24.80170583770923
20030126,24.80170583770923
20030127,24.910497193310782
20030128,25.17246430017557
20030129,25.622637392848247
20030130,25.170844578789843
20030131,25.176812062096182
20030201,25.409283632946035
20030202,25.409283632946035
20030203,25.703892656853206
20030204,28.397474615027438
20030205,28.35612632961841
20030206,28.329270800719367
20030207,28.20169333963478
20030208,28.20169333963478
20030209,28.20169333963478
20030210,28.498824151072178
20030211,27.719549803087823
20030212,27.035863847578536
20030213,26.87825826437088
20030214,27.139983362573066
20030215,27.139983362573066
20030216,27.139983362573066
20030217,27.139983362573066
20030218,27.980815143331036
20030219,28.0711670172841
20030220,27.734324172914413
20030221,28.109468556427462
20030222,28.109468556427462
20030223,28.109468556427462
20030224,27.7370249764101
20030225,28.056916189560226
20030226,28.55925999389319
20030227,28.152072098473784
20030228,28.890826412653283
20030301,29.165106158082075
20030302,29.165106158082075
20030303,29.394130872966127
20030304,28.991726631469945
20030305,29.19324586694936
20030306,28.759462482809468
20030307,28.577183630835062
20030308,28.577183630835062
20030309,28.577183630835062
20030310,28.1854486304989
20030311,28.159340839724475
20030312,28.21123577664231
20030313,28.719738833717287
20030314,28.928938898250433
20030315,28.928938898250433
20030316,28.928938898250433
20030317,29.599719189570546
20030318,29.618315568530335
20030319,30.302766749046235
20030320,30.558529638392667
20030321,30.863309928854335
20030322,30.863309928854335
20030323,30.863309928854335
20030324,30.407907988925764
20030325,31.01350253027485
20030326,31.380363298523307
20030327,31.706587358256467
20030328,31.66484230635612
20030329,31.66484230635612
20030330,31.66484230635612
20030331,31.699648235378817
20030401,33.61735472985248
20030402,35.09630183946384
20030403,35.13591809897247
20030404,35.13908059580391
20030405,35.13908059580391
20030406,35.13908059580391
20030407,35.6445199977852
20030408,35.58904934516986
20030409,42.81740774714946
20030410,43.25964164324167
20030411,42.879358209323165
20030412,42.879358209323165
20030413,42.879358209323165
20030414,42.8129405520563
20030415,42.79312053107734
20030416,41.52106902731536
20030417,42.947126349828025
20030418,42.947126349828025
20030419,42.947126349828025
20030420,42.947126349828025
20030421,42.927912112798154
20030422,43.70968533667629
20030423,44.04568274189514
20030424,44.0249168758501
20030425,43.73147329220329
20030426,43.73147329220329
20030427,43.73147329220329
20030428,44.49363622720635
20030429,44.81042388417345
20030430,44.59337869742685
20030501,20.745419550597394
20030502,20.89142194454389
20030503,20.89142194454389
20030504,20.89142194454389
20030505,22.31333030224455
20030506,22.649894754681352
20030507,21.341399916580666
20030508,20.79645771600121
20030509,21.47246455354991
20030510,21.47246455354991
20030511,21.47246455354991
20030512,21.851133170561482
20030513,21.593003923799927
20030514,21.258040782675824
20030515,20.266840033413004
20030516,20.167646749230244
20030517,20.167646749230244
20030518,20.167646749230244
20030519,17.46205152662041
20030520,19.9671590722123
20030521,17.94530284217937
20030522,19.933141280656482
20030523,17.442191400397025
20030524,17.442191400397025
20030525,17.442191400397025
20030526,17.442191400397025
20030527,17.773707106121336
20030528,18.64529222350025
20030529,20.308240130761103
20030530,19.933506818873777
20030531,19.933506818873777
20030601,20.140053835033672
20030602,18.01721725055288
20030603,19.589210990325945
20030604,18.77424947275019
20030605,19.850545599732143
20030606,19.11982012274746
20030607,19.11982012274746
20030608,19.11982012274746
20030609,21.765683413607853
20030610,22.313946436292465
20030611,22.79354985662509
20030612,22.716970311304053
20030613,20.02879929468954
20030614,20.02879929468954
20030615,20.02879929468954
20030616,20.34244743747953
20030617,17.40803026694617
20030618,18.657192237272643
20030619,18.627583732695772
20030620,17.558463274374905
20030621,17.558463274374905
20030622,17.558463274374905
20030623,17.569859131839447
20030624,17.561959898975697
20030625,19.6689439249186
20030626,19.60993712629914
20030627,19.29869356786193
20030628,19.29869356786193
20030629,19.29869356786193
20030630,1.7986060557679038
20030701,1.8549855720170154
20030702,1.40148924724377
20030703,1.2644301433487741
20030704,1.2644301433487741
20030705,1.2644301433487741
20030706,1.2644301433487741
20030707,1.5187405772224878
20030708,1.544820480996525
20030709,1.8688212556245027
20030710,1.7880193801068645
20030711,1.7932738063319553
20030712,1.7932738063319553
20030713,1.7932738063319553
20030714,1.7852020073937844
20030715,2.0472460428487627
20030716,1.9630046019889407
20030717,1.9344828619742604
20030718,1.9908362593921767
20030719,1.9908362593921767
20030720,1.9908362593921767
20030721,1.9814317751716
20030722,2.050577883549371
20030723,2.169613032799658
20030724,2.0674502844813687
20030725,2.0037878922674874
20030726,2.0037878922674874
20030727,2.0037878922674874
20030728,2.149327696517351
20030729,1.877454670151074
20030730,2.0873572637011892
20030731,2.8017053229672135
20030801,2.865355018966014
20030802,2.865355018966014
20030803,2.865355018966014
20030804,2.7763173769880036
20030805,2.97016471105227
20030806,2.923322501498951
20030807,2.8973642062069405
20030808,2.812334973250075
20030809,2.812334973250075
20030810,2.812334973250075
20030811,2.8226940632330884
20030812,2.859422817187799
20030813,3.323774837600094
20030814,3.5617956077748985
20030815,3.060236082063136
20030816,3.060236082063136
20030817,3.060236082063136
20030818,3.560652404516783
20030819,3.294600797983268
20030820,3.0768282194775116
20030821,3.0529752599910718
20030822,2.9962568632854216
20030823,2.9962568632854216
20030824,2.9962568632854216
20030825,3.040461297725949
20030826,2.972254148966314
20030827,3.0312839562995517
20030828,3.085092894977061
20030829,3.1057283596847407
20030830,3.1057283596847407
20030831,3.1057283596847407
20030901,3.1408073123115052
20030902,3.176974666197144
20030903,4.10158743084449
20030904,4.440223050425799
20030905,4.284815638142031
20030906,4.284815638142031
20030907,4.284815638142031
20030908,4.394303670788169
20030909,4.265272150002006
20030910,3.9605632790550835
20030911,3.979485102169856
20030912,4.4134337968697865
20030913,4.4134337968697865
20030914,4.4134337968697865
20030915,4.371860042650948
20030916,4.259657010602818
20030917,4.309285395853094
20030918,4.344264094721061
20030919,4.300744386850452
20030920,4.300744386850452
20030921,4.300744386850452
20030922,4.037633911070734
20030923,4.360330865319321
20030924,3.9494737336272445
20030925,3.84468999075442
20030926,3.920229027929104
20030927,3.920229027929104
20030928,3.920229027929104
20030929,4.052071551317021
20030930,3.9940450626516077
20031001,4.508843951135545
20031002,4.6007309474830445
20031003,4.640306507892812
20031004,4.640306507892812
20031005,4.640306507892812
20031006,4.747851618756562
20031007,4.7276529762101775
20031008,4.321463839350959
20031009,4.44175527250768
20031010,4.152142671048997
20031011,4.152142671048997
20031012,4.152142671048997
20031013,4.044981551663094
20031014,4.1906947484260595
20031015,3.949879371604719
20031016,3.9248304577634503
20031017,3.8921856882913892
20031018,3.8921856882913892
20031019,3.8921856882913892
20031020,3.9884045515728754
20031021,3.942723928124927
20031022,3.8233452479487955
20031023,3.8112892652443087
20031024,3.9886713049255014
20031025,3.9886713049255014
20031026,3.9886713049255014
20031027,3.926857680710201
20031028,3.6678866499591596
20031029,3.6340595010874965
20031030,3.5559122810419748
20031031,3.1673301060122543
20031101,3.2050478330999894
20031102,3.2050478330999894
20031103,3.280834059895363
20031104,3.1789731921835127
20031105,3.0480978432428456
20031106,3.0514404689359016
20031107,2.8670249717446676
20031108,2.8670249717446676
20031109,2.8670249717446676
20031110,2.7968094151072282
20031111,2.8323897111073806
20031112,2.716377020145102
20031113,2.70660605970118
20031114,2.7747068084744217
20031115,2.7747068084744217
20031116,2.7747068084744217
20031117,2.6052429750717523
20031118,2.6466671285294403
20031119,2.619144219250793
20031120,2.5632061021917583
20031121,2.4801686595467727
20031122,2.4801686595467727
20031123,2.4801686595467727
20031124,2.53654369399636
20031125,2.5418150540507782
20031126,2.4633575751945735
20031127,2.4633575751945735
20031128,2.4396015783640346
20031129,2.4396015783640346
20031130,2.4396015783640346
20031201,2.1614905790247945
20031202,2.3246868442652286
20031203,2.3415607502123885
20031204,2.1916744890118505
20031205,2.1302681696374037
20031206,2.1302681696374037
20031207,2.1302681696374037
20031208,2.082318804734606
20031209,2.1047656312334975
20031210,2.1195015508287565
20031211,2.129619598727997
20031212,2.1489474549308194
20031213,2.1489474549308194
20031214,2.1489474549308194
20031215,2.1541458612337694
20031216,2.1131395672183855
20031217,2.4735448877141253
20031218,2.192154005730348
20031219,2.1686557860616307
20031220,2.1686557860616307
20031221,2.1686557860616307
20031222,2.4082259517796945
20031223,2.290460627452263
20031224,2.299075014266981
20031225,2.299075014266981
20031226,2.273159699835319
20031227,2.273159699835319
20031228,2.273159699835319
20031229,2.41248971200634
20031230,2.4083107741682723
20031231,2.8767686519013353
20040101,2.912846048302583
20040102,2.7798130084605206
20040103,2.7798130084605206
20040104,2.7798130084605206
20040105,2.859617231390978
20040106,2.797522403403702
20040107,2.782917878982762
20040108,2.7868244397450206
20040109,2.556800454198943
20040110,2.556800454198943
20040111,2.556800454198943
20040112,2.4756375460941684
20040113,2.2845878027682156
20040114,2.450729815049087
20040115,2.2196627755394602
20040116,2.0077929291025534
20040117,2.0077929291025534
20040118,2.0077929291025534
20040119,2.0077929291025534
20040120,1.979165002406538
20040121,1.7155690691705647
20040122,1.910163916301206
20040123,1.8943070678925291
20040124,1.8943070678925291
20040125,1.8943070678925291
20040126,2.0277675122098606
20040127,1.9790831211845736
20040128,2.0683907944794346
20040129,1.9829090891870724
20040130,2.167984067273631
20040131,2.167984067273631
20040201,2.195881225869548
20040202,2.2101575093027153
20040203,2.120996585913607
20040204,2.126810278021393
20040205,2.1420321983644612
20040206,2.3079867745225844
20040207,2.3079867745225844
20040208,2.3079867745225844
20040209,2.329665286455887
20040210,2.438743717471475
20040211,2.487860015384142
20040212,2.4890575128596297
20040213,2.4944622821101285
20040214,2.4944622821101285
20040215,2.4944622821101285
20040216,2.4944622821101285
20040217,2.360900875266578
20040218,2.314918667031753
20040219,2.3193823507416775
20040220,2.4153867983105606
20040221,2.4153867983105606
20040222,2.4153867983105606
20040223,2.3746249883206088
20040224,2.2292281447388067
20040225,2.373598196895516
20040226,2.402588008832869
20040227,1.9630257545985885
20040228,1.9630257545985885
20040229,1.9630257545985885
20040301,1.8430411845185941
20040302,1.8299392159010983
20040303,2.1567453542706163
20040304,2.2389553014094496
20040305,2.2227970154949257
20040306,2.2227970154949257
20040307,2.2227970154949257
20040308,2.2025067963546987
20040309,2.189342118142723
20040310,2.212104982290599
20040311,2.149554606337794
20040312,2.1800038262930737
20040313,2.1800038262930737
20040314,2.1800038262930737
20040315,2.0746914355635497
20040316,2.083707277191747
20040317,2.048217467102267
20040318,2.036038891884347
20040319,1.9996757335116169
20040320,1.9996757335116169
20040321,1.9996757335116169
20040322,1.9346872260080874
20040323,1.9349135684140524
20040324,1.9885172581932824
20040325,1.99942647156504
20040326,2.0066710585213197
20040327,2.0066710585213197
20040328,2.0066710585213197
20040329,2.0434078668512368
20040330,2.047069905965927
20040331,1.8256852871044935
20040401,1.8166380089980056
20040402,2.1339052677037076
20040403,2.1339052677037076
20040404,2.1339052677037076
20040405,2.1513751651834876
20040406,2.1425611025366975
20040407,1.9425106263983551
20040408,1.9400549198825106
20040409,1.9400549198825106
20040410,1.9400549198825106
20040411,1.9400549198825106
20040412,1.9651144227010786
20040413,1.8756440554344975
20040414,1.8379612963009606
20040415,1.6870517510045426
20040416,1.699213829096719
20040417,1.699213829096719
20040418,1.699213829096719
20040419,1.6557299432179335
20040420,1.630976129299286
20040421,1.7486361475595118
20040422,1.7272090636408985
20040423,1.734270992733315
20040424,1.734270992733315
20040425,1.734270992733315
20040426,1.700083634520504
20040427,1.7021136238154315
20040428,1.6567372382160148
20040429,1.5696311709507194
20040430,1.7058688047085537
20040501,1.7294994048251198
20040502,1.7294994048251198
20040503,1.822915079045069
20040504,1.9847455656539537
20040505,1.9943414794451402
20040506,1.9830942088424433
20040507,1.962693349560318
20040508,1.962693349560318
20040509,1.962693349560318
20040510,1.934840358259675
20040511,1.9465581343539347
20040512,1.971689164332237
20040513,1.973596214097004
20040514,2.3674653735384816
20040515,2.3674653735384816
20040516,2.3674653735384816
20040517,2.1608667311308225
20040518,2.165131386234663
20040519,2.0593914953961794
20040520,1.9172087872759025
20040521,1.918565853908801
20040522,1.918565853908801
20040523,1.918565853908801
20040524,1.7682039228726647
20040525,1.7623281542569573
20040526,1.7550546146337633
20040527,1.6696986839041175
20040528,1.6661562391433031
20040529,1.6661562391433031
20040530,1.6661562391433031
20040531,1.6661562391433031
20040601,1.4560249299959074
20040602,1.333173353002122
20040603,1.3901403183725762
20040604,1.3928326925989305
20040605,1.3928326925989305
20040606,1.3928326925989305
20040607,1.371931245892652
20040608,1.3763491953211475
20040609,1.3822107368636056
20040610,1.3421428450240975
20040611,1.3421428450240975
20040612,1.3421428450240975
20040613,1.3421428450240975
20040614,1.3940736747045763
20040615,1.491173621775862
20040616,1.175792680108742
20040617,1.310993220138543
20040618,1.3139870640262434
20040619,1.3139870640262434
20040620,1.3139870640262434
20040621,1.323876415495715
20040622,1.3290258873134428
20040623,1.3801977540228765
20040624,1.375110731903738
20040625,1.3825065226764823
20040626,1.3825065226764823
20040627,1.3825065226764823
20040628,1.266915446658545
20040629,1.3382842841492002
20040630,0.6805073300601979
20040701,0.6800692851366349
20040702,0.6702890161267235
20040703,0.6702890161267235
20040704,0.6702890161267235
20040705,0.6702890161267235
20040706,0.6682896641617199
20040707,0.7452716753365041
20040708,0.8381588383528308
20040709,1.0369755010993083
20040710,1.0369755010993083
20040711,1.0369755010993083
20040712,1.0094407176679938
20040713,0.9004281611422592
20040714,0.8951001824558369
20040715,0.8971738965138578
