Date,Daesung Private Equity Inc
20050216,0.3551189857537543
20050217,0.3569570764049846
20050218,0.33724375713707744
20050219,0.33724375713707744
20050220,0.33724375713707744
20050221,0.3003544581179049
20050222,0.3690953605175491
20050223,0.4159097413472937
20050224,0.4116594747149948
20050225,0.41694494513763947
20050226,0.41694494513763947
20050227,0.41694494513763947
20050228,0.5403844099852358
20050301,0.5403844099852358
20050302,0.548224581255058
20050303,0.5366719140260783
20050304,0.5377337146675658
20050305,0.5377337146675658
20050306,0.5377337146675658
20050307,0.57172912344179
20050308,0.6056420190234356
20050309,0.5798234607003857
20050310,0.5945918095763814
20050311,0.5558170571129583
20050312,0.5558170571129583
20050313,0.5558170571129583
20050314,0.5749131787573071
20050315,0.6209119123822022
20050316,0.5194403851070402
20050317,0.5217740702733412
20050318,0.5291966202729653
20050319,0.5291966202729653
20050320,0.5291966202729653
20050321,0.5682313066943446
20050322,0.6047107874972423
20050323,0.6349897228666002
20050324,0.604031738114098
20050325,0.6323340022529812
20050326,0.6323340022529812
20050327,0.6323340022529812
20050328,0.6273789040816624
20050329,0.666596850629112
20050330,0.6787445714372671
20050331,0.668135798620009
20050401,0.6834992352204843
20050402,0.6834992352204843
20050403,0.6834992352204843
20050404,0.6748948176805559
20050405,0.6748948176805559
20050406,0.7189663474818062
20050407,0.7220297291062269
20050408,0.7261431552866872
20050409,0.7261431552866872
20050410,0.7261431552866872
20050411,0.7803705045833716
20050412,0.7580821291508434
20050413,0.7208552263738253
20050414,0.719572284795416
20050415,0.7284596936993807
20050416,0.7284596936993807
20050417,0.7284596936993807
20050418,0.7904110910437986
20050419,0.8080939990713738
20050420,0.7997430932851284
20050421,0.8220821211206693
20050422,0.8150527659177706
20050423,0.8150527659177706
20050424,0.8150527659177706
20050425,0.8216769506626079
20050426,0.8276106464443738
20050427,0.8396932920949017
20050428,0.8184309561371578
20050429,0.7163352490981164
20050430,0.7163352490981164
20050501,0.7163352490981164
20050502,0.7100455921890219
20050503,0.7221140759073339
20050504,0.7384812610195789
20050505,0.7384812610195789
20050506,0.7091313405730811
20050507,0.7091313405730811
20050508,0.7091313405730811
20050509,0.7176407259114437
20050510,0.7177575004746124
20050511,0.5984053458764912
20050512,0.6517662894244293
20050513,0.5686762458120496
20050514,0.5686762458120496
20050515,0.5686762458120496
20050516,0.5757115099756636
20050517,0.5139845069021938
20050518,0.4923573673817089
20050519,0.3896816791227501
20050520,0.3931408812860149
20050521,0.3931408812860149
20050522,0.3931408812860149
20050523,0.45384875457060664
20050524,0.5015130983033401
20050525,0.49680647116602217
20050526,0.4686566826137118
20050527,0.4739926360473159
20050528,0.4739926360473159
20050529,0.4739926360473159
20050530,0.4272425956444367
20050531,0.5013302720189341
20050601,0.5650559351340546
20050602,0.5140125103690979
20050603,0.5230487626984185
20050604,0.5230487626984185
20050605,0.5230487626984185
20050606,0.5230487626984185
20050607,0.4434099642611524
20050608,0.49642505868795134
20050609,0.4487882481117544
20050610,0.5177489463050542
20050611,0.5177489463050542
20050612,0.5177489463050542
20050613,0.5201571206480339
20050614,0.5306941564910873
20050615,0.46768819104611636
20050616,0.48050497210153353
20050617,0.49347074364890575
20050618,0.49347074364890575
20050619,0.49347074364890575
20050620,0.49882619116868676
20050621,0.4904194442907825
20050622,0.38791167625467987
20050623,0.30824978446478557
20050624,0.24750482005086463
20050625,0.24750482005086463
20050626,0.24750482005086463
20050627,0.23999396656799843
20050628,0.26179589556776
20050629,0.327203212591663
20050630,0.49069170684646307
20050701,0.5131795748305793
20050702,0.5131795748305793
20050703,0.5131795748305793
20050704,0.4606279634001337
20050705,0.47230137278012124
20050706,0.48279507680228745
20050707,0.5118505681238414
20050708,0.5442463769884162
20050709,0.5442463769884162
20050710,0.5442463769884162
20050711,0.5171368944243585
20050712,0.595247149943145
20050713,0.5935580995951548
20050714,0.6211195996170097
20050715,0.6414499045358323
20050716,0.6414499045358323
20050717,0.6414499045358323
20050718,0.5645030600151152
20050719,0.5468954491614285
20050720,0.5967645185288897
20050721,0.5934240658110519
20050722,0.5748656464988987
20050723,0.5748656464988987
20050724,0.5748656464988987
20050725,0.5946725753749773
20050726,0.6436035862591417
20050727,0.6441192398132666
20050728,0.6124400163466001
20050729,0.6762620808118349
20050730,0.6762620808118349
20050731,0.6762620808118349
20050801,0.679689363484283
20050802,0.6834818010786371
20050803,0.6588731275826092
20050804,0.6991932759366484
20050805,0.8424824598173499
20050806,0.8424824598173499
20050807,0.8424824598173499
20050808,0.8604584095273635
20050809,0.797369785392616
20050810,0.848470815086681
20050811,0.8442110686791111
20050812,0.8912428240423549
20050813,0.8912428240423549
20050814,0.8912428240423549
20050815,0.8912428240423549
20050816,0.9562595573378095
20050817,1.011152142103014
20050818,1.0379873549557364
20050819,1.0635865005463414
20050820,1.0635865005463414
20050821,1.0635865005463414
20050822,1.0094133333638509
20050823,0.9983246491434623
20050824,1.0496014009906622
20050825,1.0025587152861428
20050826,0.9942713603811528
20050827,0.9942713603811528
20050828,0.9942713603811528
20050829,1.1234040270447248
20050830,1.122297141568188
20050831,1.129073402396583
20050901,1.1039956118979257
20050902,1.065115430435213
20050903,1.065115430435213
20050904,1.065115430435213
20050905,0.9804482760400389
20050906,0.9651317073301574
20050907,0.9395377853203306
20050908,1.0414507447045926
20050909,1.024024708747161
20050910,1.024024708747161
20050911,1.024024708747161
20050912,1.018920540136242
20050913,1.050800435834336
20050914,1.059693550383412
20050915,1.0675577938125578
20050916,1.0747647046222146
20050917,1.0747647046222146
20050918,1.0747647046222146
20050919,1.0747647046222146
20050920,1.0789058102277231
20050921,1.0387218423532667
20050922,1.0668095951759176
20050923,1.1096978095088712
20050924,1.1096978095088712
20050925,1.1096978095088712
20050926,1.0308245463894674
20050927,1.0524798067276304
20050928,0.9946444721815514
20050929,0.9643164323142954
20050930,1.0022502582800359
20051001,1.0022502582800359
20051002,1.0022502582800359
20051003,1.0022502582800359
20051004,0.9091510561507966
20051005,0.9897837252999218
20051006,0.9747054721688656
20051007,0.9495899195011807
20051008,0.9495899195011807
20051009,0.9495899195011807
20051010,0.8807842997191246
20051011,0.8278304075544148
20051012,0.814621871954426
20051013,0.8413480864155
20051014,0.896368033280211
20051015,0.896368033280211
20051016,0.896368033280211
20051017,0.9550713892693279
20051018,0.8460701260899897
20051019,0.6954061307492292
20051020,0.7010380525596419
20051021,0.5619055258343497
20051022,0.5619055258343497
20051023,0.5619055258343497
20051024,0.6031490343878451
20051025,0.5994503603072261
20051026,0.5417723060297154
20051027,0.6194403349102264
20051028,0.7106167605328013
20051029,0.7106167605328013
20051030,0.7106167605328013
20051031,0.8045487869895972
20051101,0.7225214004631002
20051102,0.7820561863971598
20051103,0.8147947354522423
20051104,0.7635605669702019
20051105,0.7635605669702019
20051106,0.7635605669702019
20051107,0.6691395649779538
20051108,0.6559262135044106
20051109,0.7019420805350212
20051110,0.7132814679903704
20051111,0.659161991320615
20051112,0.659161991320615
20051113,0.659161991320615
20051114,0.6886407921901098
20051115,0.7052432172105936
20051116,0.7156260898590163
20051117,0.7215529766266117
20051118,0.6579330394099108
20051119,0.6579330394099108
20051120,0.6579330394099108
20051121,0.6468067478814595
20051122,0.7135649624110504
20051123,0.6701795995107128
20051124,0.7292228579266796
20051125,0.7277245003911724
20051126,0.7277245003911724
20051127,0.7277245003911724
20051128,0.7758443084573672
20051129,0.7763823390457012
20051130,0.8000037605012894
20051201,0.7510690083370822
20051202,0.7720429987278555
20051203,0.7720429987278555
20051204,0.7720429987278555
20051205,0.7811351703428132
20051206,0.7601249241580995
20051207,0.8210714091559367
20051208,0.8603035423119034
20051209,0.8756453351246181
20051210,0.8756453351246181
20051211,0.8756453351246181
20051212,0.9040060114544204
20051213,0.8388571974157135
20051214,0.8519539496080093
20051215,0.8238412467043117
20051216,1.0743232281045512
20051217,1.0743232281045512
20051218,1.0743232281045512
20051219,1.1485512676939944
20051220,1.2218361078246838
20051221,1.1718968080535004
20051222,1.2509463420030658
20051223,1.2448585554463218
20051224,1.2448585554463218
20051225,1.2448585554463218
20051226,1.226589656620666
20051227,1.2892296047676624
20051228,1.1750777769717746
20051229,1.104406525886869
20051230,1.104406525886869
20051231,1.104406525886869
20060101,1.104406525886869
20060102,1.079496216793402
20060103,1.038869716019592
20060104,1.067874502071616
20060105,1.0443517174624248
20060106,1.088370054443845
20060107,1.088370054443845
20060108,1.088370054443845
20060109,1.0721577135369373
20060110,1.1320309551234518
20060111,1.1484833971456145
20060112,1.1383547745469424
20060113,1.166832314379828
20060114,1.166832314379828
20060115,1.166832314379828
20060116,1.1609511178017995
20060117,1.240263069873556
20060118,1.4144834307121426
20060119,1.4327048308120949
20060120,1.5663891813121438
20060121,1.5663891813121438
20060122,1.5663891813121438
20060123,2.0433874114523247
20060124,2.054996498607585
20060125,1.7571582519931677
20060126,1.7343889373597883
20060127,1.6124465277696125
20060128,1.6124465277696125
20060129,1.6124465277696125
20060130,1.6124465277696125
20060131,1.451530225344883
20060201,1.589715237639609
20060202,1.5494658807888904
20060203,1.7169224027946266
20060204,1.7169224027946266
20060205,1.7169224027946266
20060206,1.5665668418832444
20060207,1.5386979179823934
20060208,1.6144383541408522
20060209,1.6511498153054833
20060210,1.5655130773581067
20060211,1.5655130773581067
20060212,1.5655130773581067
20060213,1.5920919149890267
20060214,1.6278038947732476
20060215,1.6887108365647618
20060216,1.7011219041090613
20060217,1.6633717386230868
20060218,1.6633717386230868
20060219,1.6633717386230868
20060220,1.5835360766086195
20060221,1.6066460362032426
20060222,1.5186650096560483
20060223,1.2958644570128157
20060224,1.2609443373200793
20060225,1.2609443373200793
20060226,1.2609443373200793
20060227,1.2451282502595271
20060228,1.2229924826759833
20060301,1.2229924826759833
20060302,1.3335615589089143
20060303,1.4219567924423047
20060304,1.4219567924423047
20060305,1.4219567924423047
20060306,1.4406256662110486
20060307,1.5551410265716326
20060308,1.5469312672720577
20060309,1.4511901603616462
20060310,1.3848770734529068
20060311,1.3848770734529068
20060312,1.3848770734529068
20060313,1.398802658059682
20060314,1.4206192569471257
20060315,1.3900352246648426
20060316,1.4515561347672954
20060317,1.5228878859738126
20060318,1.5228878859738126
20060319,1.5228878859738126
20060320,1.4919150063193867
20060321,1.4803919752306565
20060322,1.5848344736158997
20060323,1.528185037962145
20060324,1.466134016330528
20060325,1.466134016330528
20060326,1.466134016330528
20060327,1.4828084447492804
20060328,1.5033399677177528
20060329,1.5251403220803599
20060330,1.2258691226465495
20060331,1.125804183130983
20060401,1.125804183130983
20060402,1.125804183130983
20060403,1.0798265625018015
20060404,1.0691390646946688
20060405,0.9478748992730651
20060406,0.9455653244078135
20060407,0.9578029736440256
20060408,0.9578029736440256
20060409,0.9578029736440256
20060410,0.9830675179146868
20060411,0.986569797710331
20060412,1.010733234936191
20060413,0.9572520926848715
20060414,0.9127559596893743
20060415,0.9127559596893743
20060416,0.9127559596893743
20060417,0.9414816520000093
20060418,0.927665405595745
20060419,0.9321058098603298
20060420,0.9919735531671904
20060421,0.9862022187090269
20060422,0.9862022187090269
20060423,0.9862022187090269
20060424,0.9983899041616247
20060425,1.068880023742041
20060426,1.0762200604673149
20060427,1.0881502764700335
20060428,1.1729059319929378
20060429,1.1729059319929378
20060430,1.1729059319929378
20060501,1.1729059319929378
20060502,1.1699887994626432
20060503,1.1615755656075828
20060504,1.187645263860358
20060505,1.187645263860358
20060506,1.187645263860358
20060507,1.187645263860358
20060508,1.140280640348898
20060509,1.1523704982748884
20060510,1.143581706254602
20060511,1.1680999151555924
20060512,1.1943928193225735
20060513,1.1943928193225735
20060514,1.1943928193225735
20060515,3.0334878639609086
20060516,3.165954710424227
20060517,3.1608882659003608
20060518,3.3714787287939783
20060519,3.343466185976293
20060520,3.343466185976293
20060521,3.343466185976293
20060522,3.456144246617733
20060523,3.479653615825117
20060524,3.035377673960872
20060525,3.378737966407067
20060526,3.39501620945176
20060527,3.39501620945176
20060528,3.39501620945176
20060529,3.359944364497413
20060530,3.128709170985771
20060531,3.128709170985771
20060601,3.339047072489419
20060602,3.362364634310694
20060603,3.362364634310694
20060604,3.362364634310694
20060605,3.6040843295238187
20060606,3.6040843295238187
20060607,3.783271055511521
20060608,3.7788472610488624
20060609,3.5667530580011344
20060610,3.5667530580011344
20060611,3.5667530580011344
20060612,3.5839729107198326
20060613,3.6225644033226603
20060614,3.6180559743403835
20060615,3.594533083258228
20060616,3.3019343858349184
20060617,3.3019343858349184
20060618,3.3019343858349184
20060619,3.488152022506421
20060620,3.6305297460236288
20060621,3.4916865110860553
20060622,3.491577922105161
20060623,3.709872070850058
20060624,3.709872070850058
20060625,3.709872070850058
20060626,3.366128272188825
20060627,3.411120045998987
20060628,3.5401755699277433
20060629,3.4435177473385443
20060630,2.4563622243003924
20060701,2.4563622243003924
20060702,2.4563622243003924
20060703,2.4456470799770718
20060704,2.4124218849996404
20060705,2.5275010785936396
20060706,2.6101826756161475
20060707,2.562223396318135
20060708,2.562223396318135
20060709,2.562223396318135
20060710,2.5468892471457627
20060711,2.5804069286259805
20060712,2.552893528855371
20060713,2.5419587810105493
20060714,2.724476266117305
20060715,2.724476266117305
20060716,2.724476266117305
20060717,2.724476266117305
20060718,2.755098246191031
20060719,2.8403238287136854
20060720,2.730805810562053
20060721,2.775304538243856
20060722,2.775304538243856
20060723,2.775304538243856
20060724,2.855389812356302
20060725,2.8339492538097315
20060726,2.878692783939347
20060727,2.8374088142968015
20060728,2.8880478314835805
20060729,2.8880478314835805
20060730,2.8880478314835805
20060731,2.5282922985191343
20060801,2.6148983888534048
20060802,2.557837764479581
20060803,2.5592279658773966
20060804,2.544313798242351
20060805,2.544313798242351
20060806,2.544313798242351
20060807,2.5415679496540835
20060808,2.526049586869509
20060809,2.4418543339020187
20060810,2.652108999311777
20060811,1.01430770696966
20060812,1.01430770696966
20060813,1.01430770696966
20060814,1.017544643532774
20060815,1.017544643532774
20060816,1.005409407677396
20060817,0.9986793269424654
20060818,0.9566971347859908
20060819,0.9566971347859908
20060820,0.9566971347859908
20060821,0.9835448291758048
20060822,0.974400571895145
20060823,1.0120723387579755
20060824,1.0668800244451333
20060825,1.031510499306768
20060826,1.031510499306768
20060827,1.031510499306768
20060828,0.9604733373902219
20060829,0.9384797453088142
20060830,0.9745834352211787
20060831,0.7995986592385108
20060901,0.7891952555768672
20060902,0.7891952555768672
20060903,0.7891952555768672
20060904,0.7458669888454809
20060905,0.7683227070389362
20060906,0.7550690863603053
20060907,0.782857516046499
20060908,0.770938190870927
20060909,0.770938190870927
20060910,0.770938190870927
20060911,0.7660613301597349
20060912,0.7566103783407011
20060913,0.7625154429264304
20060914,0.7708341448746567
20060915,0.7651340682262858
20060916,0.7651340682262858
20060917,0.7651340682262858
20060918,0.7468042017058579
20060919,0.7323032323532501
20060920,0.72262495777765
20060921,0.7459084765735956
20060922,0.754310573689937
20060923,0.754310573689937
20060924,0.754310573689937
20060925,0.7645225139188185
20060926,0.8240167680771338
20060927,0.8173596878826125
20060928,0.803118331457854
20060929,0.7203905605171922
20060930,0.7203905605171922
20061001,0.7203905605171922
20061002,0.7179353792666568
20061003,0.7179353792666568
20061004,0.7304134053491244
20061005,0.7304134053491244
20061006,0.7304134053491244
20061007,0.7304134053491244
20061008,0.7304134053491244
20061009,0.8989033610597039
20061010,0.8837966171487539
20061011,0.8672840729270125
20061012,0.8428678859606216
20061013,0.7814219157537345
20061014,0.7814219157537345
20061015,0.7814219157537345
20061016,0.766701982429736
20061017,0.7800393223352466
20061018,0.778382015317994
20061019,0.6805252875906863
20061020,0.6590874110920476
20061021,0.6590874110920476
20061022,0.6590874110920476
20061023,0.7012752830066109
20061024,0.6204696375973853
20061025,0.6283539805957229
20061026,0.6140121582476342
20061027,0.6084931858699353
20061028,0.6084931858699353
20061029,0.6084931858699353
20061030,0.6119517872706727
20061031,0.3726435984605134
20061101,0.36471414638203314
20061102,0.3629667139729075
20061103,0.3807229907147531
20061104,0.3807229907147531
20061105,0.3807229907147531
20061106,0.31937846621666616
20061107,0.3529214323323323
20061108,0.37631388911748426
20061109,0.34845485402028714
20061110,0.3127558540124738
20061111,0.3127558540124738
20061112,0.3127558540124738
20061113,0.3853095845868634
20061114,0.3667978938311732
20061115,0.3567583835847352
20061116,0.3671729636292687
20061117,0.366967111148428
20061118,0.366967111148428
20061119,0.366967111148428
20061120,0.377282902674649
20061121,0.3804757888490999
20061122,0.37921872366675863
20061123,0.36627859894929704
20061124,0.37680642929912295
20061125,0.37680642929912295
20061126,0.37680642929912295
20061127,0.3643714708559643
20061128,0.36527648696669
20061129,0.34357420931903615
20061130,0.3047455090709659
20061201,0.2909930087277475
20061202,0.2909930087277475
20061203,0.2909930087277475
20061204,0.29692983269308376
20061205,0.29632641992476105
20061206,0.3103859755703462
20061207,0.313787128856385
20061208,0.322527197703194
20061209,0.322527197703194
20061210,0.322527197703194
20061211,0.32652481038254894
20061212,0.3404289571918964
20061213,0.3391863377090185
20061214,0.3286870290878249
20061215,0.33343548850239396
20061216,0.33343548850239396
20061217,0.33343548850239396
20061218,0.334089405232061
20061219,0.3190347535961433
20061220,0.3203490337045502
20061221,0.338690011427378
20061222,0.3375248234668804
20061223,0.3375248234668804
20061224,0.3375248234668804
20061225,0.3375248234668804
20061226,0.3466996330332718
20061227,0.3461481697889031
20061228,0.22457564037939867
20061229,0.22457564037939867
20061230,0.22457564037939867
20061231,0.22457564037939867
20070101,0.22457564037939867
20070102,0.22637607601530044
20070103,0.228242913194352
20070104,0.22551360952378396
20070105,0.23019625733819918
20070106,0.23019625733819918
20070107,0.23019625733819918
20070108,0.2435942768276541
20070109,0.24206381017199885
20070110,0.23691534090728608
20070111,0.2313423302077996
20070112,0.2007208188289628
20070113,0.2007208188289628
20070114,0.2007208188289628
20070115,0.21315584188535913
20070116,0.2129394272409339
20070117,0.20825515733223846
20070118,0.19538659866071356
20070119,0.20044486189093616
20070120,0.20044486189093616
20070121,0.20044486189093616
20070122,0.1776991193372956
20070123,0.17350116380172767
20070124,0.1781840986887654
20070125,0.1816935710806201
20070126,0.2030983276886475
20070127,0.2030983276886475
20070128,0.2030983276886475
20070129,0.18470037714098675
20070130,0.19883854058766864
20070131,0.11396005984065088
20070201,0.11096092491103579
20070202,0.08254349757702711
20070203,0.08254349757702711
20070204,0.08254349757702711
20070205,0.08046672519149631
20070206,0.08767622552564222
20070207,0.08351763594097489
20070208,0.08332637272018249
20070209,0.08649858735498464
20070210,0.08649858735498464
20070211,0.08649858735498464
20070212,0.08468647026333127
20070213,0.07907663225601001
20070214,0.08179694419763257
20070215,0.08229995929637361
20070216,0.08429058772431076
20070217,0.08429058772431076
20070218,0.08429058772431076
20070219,0.08429058772431076
20070220,0.08152024930471045
20070221,0.08284307918674699
20070222,0.08390037404906567
20070223,0.08182118749696012
20070224,0.08182118749696012
20070225,0.08182118749696012
20070226,0.08102349122887988
20070227,0.07960707529168523
20070228,0.0572400273816916
20070301,0.0572400273816916
20070302,0.05560498416108677
20070303,0.05560498416108677
20070304,0.05560498416108677
20070305,0.05647526424663799
20070306,0.05709866912624415
20070307,0.054308614337390426
20070308,0.05394959751160054
20070309,0.05464735340202214
20070310,0.05464735340202214
20070311,0.05464735340202214
20070312,0.05380432904158386
20070313,0.0540401801210354
20070314,0.05477384657426773
20070315,0.05197043197860131
20070316,0.049713814562607796
20070317,0.049713814562607796
20070318,0.049713814562607796
20070319,0.04520614241712102
20070320,0.03715686646217264
20070321,0.034846910939789616
20070322,0.03368767856356158
20070323,0.033206926164339096
20070324,0.033206926164339096
20070325,0.033206926164339096
20070326,0.03044977026574842
20070327,0.03358705864769624
20070328,0.02448364909683402
20070329,0.017582184773637984
20070330,0.07978946628104203
20070331,0.07978946628104203
20070401,0.07978946628104203
20070402,0.08423131074564784
20070403,0.09489300859479773
20070404,0.08713504910113419
20070405,0.08780924604967043
20070406,0.08262784224155197
20070407,0.08262784224155197
20070408,0.08262784224155197
20070409,0.0710544953430787
20070410,0.075156235832354
20070411,0.07110442362501028
20070412,0.06342593834173185
20070413,0.06272092446427276
20070414,0.06272092446427276
20070415,0.06272092446427276
20070416,0.06402392248739047
20070417,0.08233761682630959
20070418,0.08197815545015155
20070419,0.08604471761346227
20070420,0.07774296594614642
20070421,0.07774296594614642
20070422,0.07774296594614642
20070423,0.07824851661831886
20070424,0.07746561687890575
20070425,0.08040665974025499
20070426,0.0853454031048946
20070427,0.08751046997907569
20070428,0.08751046997907569
20070429,0.08751046997907569
20070430,0.11845611557130509
20070501,0.11845611557130509
20070502,0.10624889968605544
20070503,0.10605571409734892
20070504,0.10706386029998827
20070505,0.10706386029998827
20070506,0.10706386029998827
20070507,0.10465016301866499
20070508,0.10984616196404169
20070509,0.10910671953418523
20070510,0.10430872449029023
20070511,0.0845729712887705
20070512,0.0845729712887705
20070513,0.0845729712887705
20070514,0.09139670872371268
20070515,0.10176402706044163
20070516,0.09196257466311883
20070517,0.0898826142245012
20070518,0.09086404060088034
20070519,0.09086404060088034
20070520,0.09086404060088034
20070521,0.09180335321704831
20070522,0.09111890838819375
20070523,0.09480766964695772
20070524,0.09480766964695772
20070525,0.08942929791731655
20070526,0.08942929791731655
20070527,0.08942929791731655
20070528,0.08844641766657088
20070529,0.08792371844303376
20070530,0.09032469708894861
20070531,0.10139062363751447
20070601,0.10545694044409935
20070602,0.10545694044409935
20070603,0.10545694044409935
20070604,0.10282100988162954
20070605,0.0982608897026372
20070606,0.0982608897026372
20070607,0.10384187762757743
20070608,0.10892357302845307
20070609,0.10892357302845307
20070610,0.10892357302845307
20070611,0.09834454648751498
20070612,0.09683973779011233
20070613,0.09390467769170274
20070614,0.08896535528453797
20070615,0.08347788258213314
20070616,0.08347788258213314
20070617,0.08347788258213314
20070618,0.06293052230005994
20070619,0.06627073711910679
20070620,0.08374488351433779
20070621,0.06868486346033727
20070622,0.07547269322120342
20070623,0.07547269322120342
20070624,0.07547269322120342
20070625,0.07436796827172461
20070626,0.07495953543220568
20070627,0.07847430440751353
20070628,0.0745057155083426
20070629,0.11327804112330261
20070630,0.11327804112330261
20070701,0.11327804112330261
20070702,0.10255333601758035
20070703,0.10158915164001811
20070704,0.10407086576030387
20070705,0.10233882652089388
20070706,0.09105790963779013
20070707,0.09105790963779013
20070708,0.09105790963779013
20070709,0.10071085831533977
20070710,0.10328550626634522
20070711,0.10387726401465583
20070712,0.10179296633632332
20070713,0.09912784973246219
20070714,0.09912784973246219
20070715,0.09912784973246219
20070716,0.10969932531370963
20070717,0.10969932531370963
20070718,0.106413775863581
20070719,0.10127280563782327
20070720,0.09551094410775411
20070721,0.09551094410775411
20070722,0.09551094410775411
20070723,0.07388117885401985
20070724,0.07454445390826127
20070725,0.08980352478033181
20070726,0.08635663365244134
20070727,0.09629813731320871
20070728,0.09629813731320871
20070729,0.09629813731320871
20070730,0.08903396333398379
20070731,0.1181013802464215
20070801,0.12785131418409404
20070802,0.12923398485081417
20070803,0.12877215726322064
20070804,0.12877215726322064
20070805,0.12877215726322064
20070806,0.1308685448049412
20070807,0.11099320160475061
20070808,0.10614169664879451
20070809,0.10886188886260498
20070810,0.12164539812883257
20070811,0.12164539812883257
20070812,0.12164539812883257
20070813,0.12162201009660056
20070814,0.1180867767092184
20070815,0.1180867767092184
20070816,0.16315266642957504
20070817,0.1597530457139164
20070818,0.1597530457139164
20070819,0.1597530457139164
20070820,0.13067355151369747
20070821,0.1275235456958
20070822,0.12943305653958623
20070823,0.12311279752419595
20070824,0.12946731261388295
20070825,0.12946731261388295
20070826,0.12946731261388295
20070827,0.12741339053276377
20070828,0.12404126383101238
20070829,0.12927691607416944
20070830,0.12168134919804027
20070831,0.15025120436765524
20070901,0.15025120436765524
20070902,0.15025120436765524
20070903,0.15190720139465855
20070904,0.15470015603133402
20070905,0.15736427795393365
20070906,0.15668076244114873
20070907,0.15582716804809787
20070908,0.15582716804809787
20070909,0.15582716804809787
20070910,0.16216384813733187
20070911,0.16509703029064218
20070912,0.1666651147464946
20070913,0.165767311775823
20070914,0.1654368779259096
20070915,0.1654368779259096
20070916,0.1654368779259096
20070917,0.1683865368287725
20070918,0.17185872218342385
20070919,0.16571994256376152
20070920,0.17589173021785573
20070921,0.1755135747509417
20070922,0.1755135747509417
20070923,0.1755135747509417
20070924,0.1755135747509417
20070925,0.1755135747509417
20070926,0.1755135747509417
20070927,0.170714446058164
20070928,0.1787552649924815
20070929,0.1787552649924815
20070930,0.1787552649924815
20071001,0.17919586991455377
20071002,0.17728948840864214
20071003,0.17728948840864214
20071004,0.18431496079711202
20071005,0.18399249169470325
20071006,0.18399249169470325
20071007,0.18399249169470325
20071008,0.18492000088349458
20071009,0.18148109025227746
20071010,0.1753292006049083
20071011,0.17382733167581166
20071012,0.1826553416375598
20071013,0.1826553416375598
20071014,0.1826553416375598
20071015,0.18134177889133415
20071016,0.19555684994381398
20071017,0.21683330580704638
20071018,0.2022973179761497
20071019,0.2241516868797737
20071020,0.2241516868797737
20071021,0.2241516868797737
20071022,0.23330979070411836
20071023,0.22076503292177801
20071024,0.28178889021481635
20071025,0.26669259947997026
20071026,0.25587858666525526
20071027,0.25587858666525526
20071028,0.25587858666525526
20071029,0.2429712413206371
20071030,0.25590759709401817
20071031,0.2568501455149663
20071101,0.2519591857327001
20071102,0.2496359635690383
20071103,0.2496359635690383
20071104,0.2496359635690383
20071105,0.24335385270853502
20071106,0.31300305316106386
20071107,0.34159325991543704
20071108,0.3393928098602527
20071109,0.3392643571183562
20071110,0.3392643571183562
20071111,0.3392643571183562
20071112,0.3414129958038018
20071113,0.3515964327074462
20071114,0.3378292297419811
20071115,0.35990993647867364
20071116,0.3588817748190818
20071117,0.3588817748190818
20071118,0.3588817748190818
20071119,0.35705187959509765
20071120,0.36837012841065314
20071121,0.3948303203630583
20071122,0.3776738765188229
20071123,0.39953691288654547
20071124,0.39953691288654547
20071125,0.39953691288654547
20071126,0.3721425272143431
20071127,0.37903212624949717
20071128,0.3951614025505031
20071129,0.3941929414451811
20071130,0.4068735312488816
20071201,0.4068735312488816
20071202,0.4068735312488816
20071203,0.39735946551349394
20071204,0.3943069557215889
20071205,0.39218840663874
20071206,0.3428327265088092
20071207,0.3264099381226746
20071208,0.3264099381226746
20071209,0.3264099381226746
20071210,0.3322747181780991
20071211,0.3135305809808901
20071212,0.30986748044654533
20071213,0.3189465669092259
20071214,0.325813247442157
20071215,0.325813247442157
20071216,0.325813247442157
20071217,0.334246952703364
20071218,0.3416586851521175
20071219,0.3416586851521175
20071220,0.3394473322630627
20071221,0.3372076349044074
20071222,0.3372076349044074
20071223,0.3372076349044074
20071224,0.33364196720620015
20071225,0.33364196720620015
20071226,0.34426256394734095
20071227,0.3466703656168137
20071228,0.3513446208664993
20071229,0.3513446208664993
20071230,0.3513446208664993
20071231,0.3513446208664993
20080101,0.3513446208664993
20080102,0.35481378636624483
20080103,0.3597681368580236
20080104,0.3624347897069126
20080105,0.3624347897069126
20080106,0.3624347897069126
20080107,0.36834528248438914
20080108,0.3687717926808122
20080109,0.37599408424187736
20080110,0.37875866707602796
20080111,0.42540978836040416
20080112,0.42540978836040416
20080113,0.42540978836040416
20080114,0.43768057041363
20080115,0.43957635477224744
20080116,0.5112596164287002
20080117,0.5018955544487191
20080118,0.43264551292450854
20080119,0.43264551292450854
20080120,0.43264551292450854
20080121,0.43953116188297375
20080122,0.5040408265732911
20080123,0.47066221407025033
20080124,0.46879168229648416
20080125,0.4604511104498577
20080126,0.4604511104498577
20080127,0.4604511104498577
20080128,0.47898436066498495
20080129,0.4582241340054898
20080130,0.5171165138729582
20080131,0.5555332983223115
20080201,0.5349840408279571
20080202,0.5349840408279571
20080203,0.5349840408279571
20080204,0.5131107632811612
20080205,0.7091871635447542
20080206,0.7091871635447542
20080207,0.7091871635447542
20080208,0.7091871635447542
