Date,Maruhachi Securities Co Ltd
20080928,331.5941338866732
20080929,323.9999112236526
20080930,334.74849051314345
20081001,328.2104268650681
20081002,368.396183077217
20081003,394.6797001498461
20081004,394.6797001498461
20081005,394.6797001498461
20081006,490.960880587557
20081007,495.5650083741223
20081008,640.3676426080583
20081009,694.1220052534571
20081010,694.157524927924
20081011,694.157524927924
20081012,694.157524927924
20081013,694.157524927924
20081014,460.4991337457916
20081015,501.96799095540143
20081016,578.9323938199667
20081017,584.8368771723527
20081018,584.8368771723527
20081019,584.8368771723527
20081020,550.5106186807334
20081021,457.9929211942052
20081022,395.6347658781579
20081023,438.92029725977284
20081024,497.25251570196065
20081025,497.25251570196065
20081026,497.25251570196065
20081027,386.6363029549507
20081028,372.47882309997823
20081029,385.7174314873048
20081030,363.64754122657627
20081031,155.94834280081187
20081101,155.94834280081187
20081102,155.94834280081187
20081103,155.94834280081187
20081104,195.35910741820388
20081105,199.92587494301307
20081106,203.89754426393
20081107,205.3443172660688
20081108,205.3443172660688
20081109,205.3443172660688
20081110,219.11500099612087
20081111,187.959759167793
20081112,194.72623642904725
20081113,211.54305059674752
20081114,212.04831362527761
20081115,212.04831362527761
20081116,212.04831362527761
20081117,212.37974774596503
20081118,211.83970663904844
20081119,208.67138036015172
20081120,248.945882775619
20081121,247.49719752019882
20081122,247.49719752019882
20081123,247.49719752019882
20081124,247.49719752019882
20081125,210.7591717498213
20081126,220.30603205164132
20081127,221.91304954737845
20081128,257.46460186504015
20081129,257.46460186504015
20081130,257.46460186504015
20081201,254.0969599930914
20081202,257.39710065138263
20081203,252.36172896159013
20081204,251.84274905683938
20081205,250.39188651311315
20081206,250.39188651311315
20081207,250.39188651311315
20081208,240.7419483954805
20081209,181.75554344556858
20081210,182.7623683844316
20081211,194.30630686668542
20081212,229.95278307136456
20081213,229.95278307136456
20081214,229.95278307136456
20081215,224.28125453553477
20081216,227.40687232275883
20081217,177.51455921553932
20081218,179.9953338986666
20081219,146.6727528577848
20081220,146.6727528577848
20081221,146.6727528577848
20081222,147.7669986720778
20081223,147.7669986720778
20081224,143.2279512356378
20081225,114.63466337490686
20081226,112.14727351469435
20081227,112.14727351469435
20081228,112.14727351469435
20081229,120.60172049488331
20081230,141.93796637589733
20081231,141.93796637589733
20090101,141.93796637589733
20090102,141.93796637589733
20090103,141.93796637589733
20090104,141.93796637589733
20090105,126.41958180583399
20090106,122.79552640429507
20090107,113.55843342606568
20090108,116.43747350011992
20090109,119.93711731667989
20090110,119.93711731667989
20090111,119.93711731667989
20090112,119.93711731667989
20090113,123.1416755237013
20090114,129.14803190107915
20090115,130.70371685651426
20090116,138.8694964464049
20090117,138.8694964464049
20090118,138.8694964464049
20090119,139.76991343621876
20090120,125.39418470689611
20090121,128.7442167810692
20090122,126.21739478445778
20090123,130.2634026979773
20090124,130.2634026979773
20090125,130.2634026979773
20090126,139.78681805305692
20090127,134.3151599136665
20090128,147.25052241361502
20090129,145.39216135293344
20090130,136.92062878893609
20090131,136.92062878893609
20090201,136.92062878893609
20090202,125.19717202062375
20090203,138.70081244151112
20090204,141.13372659349196
20090205,136.72589199623712
20090206,128.47047424164552
20090207,128.47047424164552
20090208,128.47047424164552
20090209,127.64694178964815
20090210,123.80631432209223
20090211,123.80631432209223
20090212,127.7359339965295
20090213,128.81828123635876
20090214,128.81828123635876
20090215,128.81828123635876
20090216,133.76861066261725
20090217,138.70666260052195
20090218,136.67785042292263
20090219,135.78958563679765
20090220,140.65591895466818
20090221,140.65591895466818
20090222,140.65591895466818
20090223,152.03492316146392
20090224,164.68019964256055
20090225,143.2973642865695
20090226,151.4540025458127
20090227,151.56694572232604
20090228,151.56694572232604
20090301,151.56694572232604
20090302,151.3492481348336
20090303,159.10057136331832
20090304,159.75652228874193
20090305,157.34145979512553
20090306,150.99835869072655
20090307,150.99835869072655
20090308,150.99835869072655
20090309,151.96430459599267
20090310,137.7350693444041
20090311,139.43436528724786
20090312,139.99546873745587
20090313,141.9208072950817
20090314,141.9208072950817
20090315,141.9208072950817
20090316,140.46018591663506
20090317,136.09614481540518
20090318,149.66676392905495
20090319,149.33066134539592
20090320,149.33066134539592
20090321,149.33066134539592
20090322,149.33066134539592
20090323,130.7489132351437
20090324,148.9091884099864
20090325,132.53456106159723
20090326,133.53596469874094
20090327,127.15727821366171
20090328,127.15727821366171
20090329,127.15727821366171
20090330,122.20352520102018
20090331,135.42788954183686
20090401,121.40563570506708
20090402,120.93470760774338
20090403,126.2660402620416
20090404,126.2660402620416
20090405,126.2660402620416
20090406,108.55356646633757
20090407,120.69414038401348
20090408,116.92072065611583
20090409,114.27421933024755
20090410,105.40548284983424
20090411,105.40548284983424
20090412,105.40548284983424
20090413,100.8159063623921
20090414,86.33505987615062
20090415,90.59325185809949
20090416,92.30181304688818
20090417,86.17371673164838
20090418,86.17371673164838
20090419,86.17371673164838
20090420,90.84867822797746
20090421,96.9339166509451
20090422,84.34903388927047
20090423,83.85164293355217
20090424,84.25550387949326
20090425,84.25550387949326
20090426,84.25550387949326
20090427,81.34598822125967
20090428,66.75950703901235
20090429,66.75950703901235
20090430,79.94360795744929
20090501,73.74002598509918
20090502,73.74002598509918
20090503,73.74002598509918
20090504,73.74002598509918
20090505,73.74002598509918
20090506,73.74002598509918
20090507,71.73873763505924
20090508,67.41586017800586
20090509,67.41586017800586
20090510,67.41586017800586
20090511,57.188214863507376
20090512,62.02937138960826
20090513,61.123578037716555
20090514,58.07622426003986
20090515,60.17991102346455
20090516,60.17991102346455
20090517,60.17991102346455
20090518,67.77843032848989
20090519,65.76737846098214
20090520,67.84622542889485
20090521,62.99882250404855
20090522,64.08471938206927
20090523,64.08471938206927
20090524,64.08471938206927
20090525,57.80851876960539
20090526,55.75389574384566
20090527,55.179558563470515
20090528,54.7212071890383
20090529,59.32907644398583
20090530,59.32907644398583
20090531,59.32907644398583
20090601,56.397569203245425
20090602,57.92959693114965
20090603,54.878214510712006
20090604,55.55103063479646
20090605,54.599568577436784
20090606,54.599568577436784
20090607,54.599568577436784
20090608,52.566648080192316
20090609,48.946706305332846
20090610,47.87627873192908
20090611,49.01527638183081
20090612,45.170328472580856
20090613,45.170328472580856
20090614,45.170328472580856
20090615,34.49583319035095
20090616,36.63902922830284
20090617,37.52403066571032
20090618,41.90095422857264
20090619,41.52371424603063
20090620,41.52371424603063
20090621,41.52371424603063
20090622,38.38041340729231
20090623,41.65631233850881
20090624,43.157414205802134
20090625,41.883980529179766
20090626,41.18319224272744
20090627,41.18319224272744
20090628,41.18319224272744
20090629,41.33455886479969
20090630,40.54275901295306
20090701,40.613105183689385
20090702,40.62129282707882
20090703,40.97014335335085
20090704,40.97014335335085
20090705,40.97014335335085
20090706,42.1697104915837
20090707,44.30558880033982
20090708,47.856994618803384
20090709,46.671274212322395
20090710,48.96757148278799
20090711,48.96757148278799
20090712,48.96757148278799
20090713,53.01878470939561
20090714,52.57277649734338
20090715,52.5788923343216
20090716,52.83756269882752
20090717,52.557994545486046
20090718,52.557994545486046
20090719,52.557994545486046
20090720,52.557994545486046
20090721,49.92250497604454
20090722,50.051365689244555
20090723,48.87548241731218
20090724,50.17658343803118
20090725,50.17658343803118
20090726,50.17658343803118
20090727,44.61386570634928
20090728,44.544044129516145
20090729,44.48592732922803
20090730,47.73806157908161
20090731,76.34469553626856
20090801,76.34469553626856
20090802,76.34469553626856
20090803,76.46944230057291
20090804,72.64446786970402
20090805,78.3276176890455
20090806,78.10923635838266
20090807,76.76301391677309
20090808,76.76301391677309
20090809,76.76301391677309
20090810,76.00457554786462
20090811,73.70442083176327
20090812,73.38127251331282
20090813,73.25088601563745
20090814,69.98411774614553
20090815,69.98411774614553
20090816,69.98411774614553
20090817,70.58945165508109
20090818,72.75353534049474
20090819,70.57699233703794
20090820,71.71385795707887
20090821,76.74455737213654
20090822,76.74455737213654
20090823,76.74455737213654
20090824,73.15644528865255
20090825,74.60118563567646
20090826,70.88305664428502
20090827,71.84080376216116
20090828,74.81078689515827
20090829,74.81078689515827
20090830,74.81078689515827
20090831,74.41119589203319
20090901,72.50131752032219
20090902,79.81623393267266
20090903,78.21057072149057
20090904,80.68796629834453
20090905,80.68796629834453
20090906,80.68796629834453
20090907,80.91261973741945
20090908,80.1100969870527
20090909,80.02687907890028
20090910,77.76821203479436
20090911,76.72997495093801
20090912,76.72997495093801
20090913,76.72997495093801
20090914,79.39659118176215
20090915,84.50352082483354
20090916,84.65377103058813
20090917,82.24869580272828
20090918,83.35915475978872
20090919,83.35915475978872
20090920,83.35915475978872
20090921,83.35915475978872
20090922,83.35915475978872
20090923,83.35915475978872
20090924,80.9962766653806
20090925,83.56088012784404
20090926,83.56088012784404
20090927,83.56088012784404
20090928,89.6724801214451
20090929,91.56267226860423
20090930,86.68530955233848
20091001,87.74844626194889
20091002,87.8454493635668
20091003,87.8454493635668
20091004,87.8454493635668
20091005,98.39025505958458
20091006,94.40240833932731
20091007,95.3992808652739
20091008,89.93513258960317
20091009,87.43131594147629
20091010,87.43131594147629
20091011,87.43131594147629
20091012,87.43131594147629
20091013,84.84905051478466
20091014,89.19791138507783
20091015,90.88660081189018
20091016,89.76077545764782
20091017,89.76077545764782
20091018,89.76077545764782
20091019,90.02648946690526
20091020,89.34111657175151
20091021,90.82728084590553
20091022,90.77751857237007
20091023,90.74965685790855
20091024,90.74965685790855
20091025,90.74965685790855
20091026,89.71187524599368
20091027,93.10540115581666
20091028,94.1126833910708
20091029,96.25104749303249
20091030,81.96546468406099
20091031,81.96546468406099
20091101,81.96546468406099
20091102,80.88392997544807
20091103,80.88392997544807
20091104,92.68750805339901
20091105,89.04323215661654
20091106,88.2986987163836
20091107,88.2986987163836
20091108,88.2986987163836
20091109,92.22937706120557
20091110,90.504522463511
20091111,92.17927193342722
20091112,94.68786279863032
20091113,93.79440960440257
20091114,93.79440960440257
20091115,93.79440960440257
20091116,93.47144719027679
20091117,93.44154227862816
20091118,94.14805210460278
20091119,138.09103632667075
20091120,121.35939317582108
20091121,121.35939317582108
20091122,121.35939317582108
20091123,121.35939317582108
20091124,118.3766644867603
20091125,113.93608717434519
20091126,112.78568592455483
20091127,114.0595793840008
20091128,114.0595793840008
20091129,114.0595793840008
20091130,110.86780541888818
20091201,100.63725810316502
20091202,102.60865996891278
20091203,90.17310390418142
20091204,90.66495874705532
20091205,90.66495874705532
20091206,90.66495874705532
20091207,93.09178892853285
20091208,98.5220354389375
20091209,102.00763469808795
20091210,103.67112799449256
20091211,104.35241807004562
20091212,104.35241807004562
20091213,104.35241807004562
20091214,93.48132828496122
20091215,102.24897464132314
20091216,101.28313681953607
20091217,99.4457471513216
20091218,98.94413775048432
20091219,98.94413775048432
20091220,98.94413775048432
20091221,102.02696956047988
20091222,93.43106941641972
20091223,93.43106941641972
20091224,90.40786807436649
20091225,88.42478102544924
20091226,88.42478102544924
20091227,88.42478102544924
20091228,86.34219640046236
20091229,86.66471433564107
20091230,87.25973298526795
20091231,87.25973298526795
20100101,87.25973298526795
20100102,87.25973298526795
20100103,87.25973298526795
20100104,89.65882538266798
20100105,87.83078980841407
20100106,82.84927544680683
20100107,85.97404085125257
20100108,85.23903610971765
20100109,85.23903610971765
20100110,85.23903610971765
20100111,85.23903610971765
20100112,78.78044888313005
20100113,75.19604934384078
20100114,73.25131384625055
20100115,71.44954525319689
20100116,71.44954525319689
20100117,71.44954525319689
20100118,72.1947559947982
20100119,74.48622103360148
20100120,74.06254020933127
20100121,73.93976065806764
20100122,71.66900893263052
20100123,71.66900893263052
20100124,71.66900893263052
20100125,71.4890883113904
20100126,71.00814949055695
20100127,72.5093732441121
20100128,71.04016365953537
20100129,38.49311416911674
20100130,38.49311416911674
20100131,38.49311416911674
20100201,39.54902142822451
20100202,38.31107972268908
20100203,40.32882171576033
20100204,42.13494383094639
20100205,43.64740888112911
20100206,43.64740888112911
20100207,43.64740888112911
20100208,43.810557629759835
20100209,43.86637140986091
20100210,35.09979973246995
20100211,35.09979973246995
20100212,41.836514299151816
20100213,41.836514299151816
20100214,41.836514299151816
20100215,42.05913125377743
20100216,42.01370198223564
20100217,42.97659253288798
20100218,42.92628165602435
20100219,43.7558484509378
20100220,43.7558484509378
20100221,43.7558484509378
20100222,39.18291258185246
20100223,39.9696770692509
20100224,38.61161385344604
20100225,39.952531917368546
20100226,43.13313517391457
20100227,43.13313517391457
20100228,43.13313517391457
20100301,43.287885227764534
20100302,41.29119163859353
20100303,39.713580229828736
20100304,39.60710628632128
20100305,39.714801696261794
20100306,39.714801696261794
20100307,39.714801696261794
20100308,40.11374698920749
20100309,42.068786516068926
20100310,41.19640540971666
20100311,40.6920027629113
20100312,40.46243205527723
20100313,40.46243205527723
20100314,40.46243205527723
20100315,40.79352274388216
20100316,41.20421157574895
20100317,41.01157069391665
20100318,39.938674848584256
20100319,40.20375692276696
20100320,40.20375692276696
20100321,40.20375692276696
20100322,40.20375692276696
20100323,39.572917688984866
20100324,40.027732176886154
20100325,40.46494002678772
20100326,38.0893126731479
20100327,38.0893126731479
20100328,38.0893126731479
20100329,40.00382914949561
20100330,38.08854549825603
20100331,35.442867625833784
20100401,36.446278326288635
20100402,35.955030738876786
20100403,35.955030738876786
20100404,35.955030738876786
20100405,36.04155189041232
20100406,34.711486446200674
20100407,33.85128883464086
20100408,31.646111830026094
20100409,32.18524473986465
20100410,32.18524473986465
20100411,32.18524473986465
20100412,30.569236773834863
20100413,29.025695081769534
20100414,28.339947669133345
20100415,24.986869970336638
20100416,24.986400358117425
20100417,24.986400358117425
20100418,24.986400358117425
20100419,25.513984899505378
20100420,26.764520904994384
20100421,23.63256291796391
20100422,24.256881402559227
20100423,26.16303453780629
20100424,26.16303453780629
20100425,26.16303453780629
20100426,26.19867029798401
20100427,25.508929666857824
20100428,26.797129815902682
20100429,26.797129815902682
20100430,27.042138313126017
20100501,27.042138313126017
20100502,27.042138313126017
20100503,27.042138313126017
20100504,27.042138313126017
20100505,27.042138313126017
20100506,28.59698505834414
20100507,32.50566921664134
20100508,32.50566921664134
20100509,32.50566921664134
20100510,31.064969013210284
20100511,31.10411712032457
20100512,33.06375214800149
20100513,31.11087628503144
20100514,31.050396121539894
20100515,31.050396121539894
20100516,31.050396121539894
20100517,32.441127459253515
20100518,36.09065977842288
20100519,33.744340284419415
20100520,33.949597622812426
20100521,33.2440205125157
20100522,33.2440205125157
20100523,33.2440205125157
20100524,32.36263460545649
20100525,42.59004516540017
20100526,34.47607434393699
20100527,34.66678036065695
20100528,32.83821151443252
20100529,32.83821151443252
20100530,32.83821151443252
20100531,33.66642123770196
20100601,33.474907834263256
20100602,34.08234832139903
20100603,34.80966549801166
20100604,33.80938614003017
20100605,33.80938614003017
20100606,33.80938614003017
20100607,34.01068112291101
20100608,33.786376032490956
20100609,33.935470236769696
20100610,32.991321215504364
20100611,33.01907952432807
20100612,33.01907952432807
20100613,33.01907952432807
20100614,32.78994797691948
20100615,32.5233466014761
20100616,33.07930845707648
20100617,32.950045924778905
20100618,32.99577817233792
20100619,32.99577817233792
20100620,32.99577817233792
20100621,32.52087979577063
20100622,32.40003510327123
20100623,31.566498352156238
20100624,31.16060038567725
20100625,30.904076074673682
20100626,30.904076074673682
20100627,30.904076074673682
20100628,30.696612950098697
20100629,30.56917783357738
20100630,30.076277778066867
20100701,30.71125025536203
20100702,30.363022970697678
20100703,30.363022970697678
20100704,30.363022970697678
20100705,31.750648939733306
20100706,31.774614046599048
20100707,30.08361745216297
20100708,30.023666655560216
20100709,30.12936904797689
20100710,30.12936904797689
20100711,30.12936904797689
20100712,30.067692764042455
20100713,30.059495618438586
20100714,29.83129732771296
20100715,29.98062602728232
20100716,29.963070680921298
20100717,29.963070680921298
20100718,29.963070680921298
20100719,29.963070680921298
20100720,30.69676725209935
20100721,30.917648253987437
20100722,31.045679511745405
20100723,30.995329044501663
20100724,30.995329044501663
20100725,30.995329044501663
20100726,30.818876629584683
20100727,31.83149063145384
20100728,30.95273167086775
20100729,30.599131399565124
20100730,29.99219690196025
20100731,29.99219690196025
20100801,29.99219690196025
20100802,30.19651678538836
20100803,30.470450401028515
20100804,30.629677813804843
20100805,31.262290086455717
20100806,31.287948982707462
20100807,31.287948982707462
20100808,31.287948982707462
20100809,30.957827761352668
20100810,30.455936429681728
20100811,28.84745420239211
20100812,29.766834265777323
20100813,30.668813056707258
20100814,30.668813056707258
20100815,30.668813056707258
20100816,31.65998128865862
20100817,32.17723307771939
20100818,28.439298933710216
20100819,28.374566141228765
20100820,28.65615795975326
20100821,28.65615795975326
20100822,28.65615795975326
20100823,27.94436445515163
20100824,29.32170827845124
20100825,29.366034010054527
20100826,29.182143516635517
20100827,29.08700678219016
20100828,29.08700678219016
20100829,29.08700678219016
20100830,29.520863621748052
20100831,28.7588778142296
20100901,28.763136890391795
20100902,28.739264140078603
20100903,28.79923945232169
20100904,28.79923945232169
20100905,28.79923945232169
20100906,28.249406462157342
20100907,27.4671841027103
20100908,28.42103175133993
20100909,27.711133885841424
20100910,29.291466234055672
20100911,29.291466234055672
20100912,29.291466234055672
20100913,28.43589555530638
20100914,28.151901996747178
20100915,28.741012616874663
20100916,29.092797665699262
20100917,31.454380763167546
20100918,31.454380763167546
20100919,31.454380763167546
20100920,31.454380763167546
20100921,32.160784761335826
20100922,31.67508454756198
20100923,31.67508454756198
20100924,31.148452335891005
20100925,31.148452335891005
20100926,31.148452335891005
20100927,30.65636894629441
20100928,29.11565904877669
20100929,30.54444229333857
20100930,31.807952765078966
20101001,30.78146767881857
20101002,30.78146767881857
20101003,30.78146767881857
20101004,30.81725067357354
20101005,32.97695489575344
20101006,32.514082703927855
20101007,31.32192026767979
20101008,32.42140966094539
20101009,32.42140966094539
20101010,32.42140966094539
20101011,32.42140966094539
20101012,30.77411459132103
20101013,31.572232284366432
20101014,31.131207083243854
20101015,32.33691225253204
20101016,32.33691225253204
20101017,32.33691225253204
20101018,31.238804411258005
20101019,30.370669626064117
20101020,30.581415011964054
20101021,30.74291413758881
20101022,32.53544929226599
20101023,32.53544929226599
20101024,32.53544929226599
20101025,30.474933227829176
20101026,29.070537390183432
20101027,30.114797034183844
20101028,28.713990397858744
20101029,25.442536880234222
20101030,25.442536880234222
20101031,25.442536880234222
20101101,25.55345508354321
20101102,25.428628615015175
20101103,25.428628615015175
20101104,26.078279761931128
20101105,25.984567899659147
20101106,25.984567899659147
20101107,25.984567899659147
20101108,26.12233519044868
20101109,26.06892047942464
20101110,24.148433505530267
20101111,24.03398064786814
20101112,24.781535202914572
20101113,24.781535202914572
20101114,24.781535202914572
20101115,24.586673638183203
20101116,26.176040665707333
20101117,24.806979204581
20101118,24.3204538580632
20101119,24.34937778691426
20101120,24.34937778691426
20101121,24.34937778691426
20101122,23.736889016875466
20101123,23.736889016875466
20101124,24.4238777787253
20101125,24.07257300811594
20101126,25.432433380725698
20101127,25.432433380725698
20101128,25.432433380725698
20101129,24.058894057229793
20101130,22.93687418532038
20101201,23.532662172864008
20101202,22.65852629317994
20101203,22.004614579799426
20101204,22.004614579799426
20101205,22.004614579799426
20101206,22.905149718222052
20101207,23.629280475764556
20101208,23.380931267543964
20101209,23.591452443748878
20101210,24.104416181957518
20101211,24.104416181957518
20101212,24.104416181957518
20101213,24.138786245761242
20101214,24.611975985883564
20101215,24.255805251538085
20101216,24.909089922260517
20101217,24.426584968117872
20101218,24.426584968117872
20101219,24.426584968117872
20101220,24.491981398413877
20101221,24.81933475912014
20101222,24.079931973124122
20101223,24.079931973124122
20101224,24.101454392290705
20101225,24.101454392290705
20101226,24.101454392290705
20101227,25.474262152458852
20101228,24.41816967097007
20101229,24.983078435545192
20101230,23.12932332083357
20101231,23.12932332083357
20110101,23.12932332083357
20110102,23.12932332083357
20110103,23.12932332083357
20110104,21.29016982521374
20110105,21.155355246689727
20110106,20.317176209651414
20110107,20.518333089596936
20110108,20.518333089596936
20110109,20.518333089596936
20110110,20.518333089596936
20110111,20.415051678404662
20110112,20.460080774639867
20110113,21.386451371353072
20110114,21.48011291001079
20110115,21.48011291001079
20110116,21.48011291001079
20110117,21.55392908076846
20110118,22.074613314770627
20110119,20.659190145980737
20110120,21.912313523759654
20110121,23.669821894666367
20110122,23.669821894666367
20110123,23.669821894666367
20110124,23.609500330485975
20110125,21.882257673934156
20110126,22.518052927233832
20110127,22.549970464595717
20110128,23.514077148214767
20110129,23.514077148214767
20110130,23.514077148214767
20110131,30.170354035549455
20110201,29.765401392691533
20110202,28.677072048730842
20110203,27.992844359980392
20110204,27.180856182331503
20110205,27.180856182331503
20110206,27.180856182331503
20110207,28.08084364886923
20110208,27.17024656677704
20110209,28.197988601795952
20110210,28.99329423297394
20110211,28.99329423297394
20110212,28.99329423297394
20110213,28.99329423297394
20110214,27.63707907283079
20110215,27.690156131665077
20110216,26.92232943643709
20110217,26.296704339571477
20110218,26.88437076425318
20110219,26.88437076425318
20110220,26.88437076425318
20110221,26.66950430596848
20110222,27.76390711246997
20110223,28.01526029411484
20110224,27.920167866870802
20110225,28.57902875628238
20110226,28.57902875628238
20110227,28.57902875628238
20110228,26.178086274029752
20110301,25.426022287567466
20110302,27.124921939942347
20110303,26.342054479120677
20110304,25.896252260748476
20110305,25.896252260748476
20110306,25.896252260748476
20110307,25.251661114708092
20110308,25.44263936991721
20110309,25.64350812299924
20110310,26.604726826907044
20110311,27.21476672833403
20110312,27.21476672833403
20110313,27.21476672833403
20110314,38.17758435431089
20110315,70.2022868763249
20110316,60.49212358711503
20110317,61.09737334030661
20110318,51.75851652088619
20110319,51.75851652088619
20110320,51.75851652088619
20110321,51.75851652088619
20110322,43.47892840795634
20110323,43.689792643677805
20110324,41.042087616615014
20110325,41.08672844412078
20110326,41.08672844412078
20110327,41.08672844412078
20110328,45.45239910825857
20110329,45.42879016639066
20110330,45.63502423794033
20110331,49.695573083012704
20110401,50.98716184576958
20110402,50.98716184576958
20110403,50.98716184576958
20110404,52.97097042095205
20110405,53.746229533217615
20110406,56.727677387734815
20110407,54.626777005657125
20110408,54.6204913867016
20110409,54.6204913867016
20110410,54.6204913867016
20110411,52.04305386635181
20110412,56.21356163505337
20110413,55.80258552362487
20110414,51.6508119816894
20110415,50.28538663814609
20110416,50.28538663814609
20110417,50.28538663814609
20110418,49.84149966397973
20110419,49.89623471120577
20110420,18.81267270381714
20110421,19.327223384859842
20110422,19.33011728991421
20110423,19.33011728991421
20110424,19.33011728991421
20110425,19.40671715320888
20110426,20.198105261689044
20110427,20.341298014751107
20110428,21.84433638720084
20110429,21.84433638720084
20110430,21.84433638720084
20110501,21.84433638720084
20110502,20.992134229400513
20110503,20.992134229400513
20110504,20.992134229400513
20110505,20.992134229400513
20110506,20.81411988223388
20110507,20.81411988223388
20110508,20.81411988223388
20110509,21.060675905288278
20110510,20.237382146838026
20110511,20.839444082155385
20110512,20.87459732807206
20110513,22.766310108194645
20110514,22.766310108194645
20110515,22.766310108194645
20110516,22.118325918474344
20110517,21.572144835447816
20110518,22.08398205768901
20110519,22.462461534026964
20110520,22.38110651136142
20110521,22.38110651136142
20110522,22.38110651136142
20110523,24.174918020066173
20110524,25.06887839134419
20110525,24.237800003132033
20110526,24.050279318861058
20110527,23.873773465849958
20110528,23.873773465849958
20110529,23.873773465849958
20110530,23.97991490044192
20110531,22.63602366367986
20110601,22.52378069881435
20110602,22.38149817338755
20110603,22.572864655551395
20110604,22.572864655551395
20110605,22.572864655551395
20110606,21.77336984080806
20110607,22.39625291347737
20110608,22.33951786460203
20110609,21.617194497147302
20110610,21.747631778093133
20110611,21.747631778093133
20110612,21.747631778093133
20110613,21.896395316787753
20110614,22.639719442167344
20110615,22.780103463121527
20110616,22.04854797005071
20110617,19.89183251850224
20110618,19.89183251850224
20110619,19.89183251850224
20110620,14.184508267177769
20110621,16.914945604594795
20110622,15.322572885128551
20110623,16.05542801718596
20110624,16.458598625065324
20110625,16.458598625065324
20110626,16.458598625065324
20110627,15.62358964629562
20110628,16.023997281143323
20110629,15.522426667409112
20110630,18.244916283857467
20110701,15.003344716367101
20110702,15.003344716367101
20110703,15.003344716367101
20110704,16.182450695493312
20110705,16.384203216532136
20110706,15.466762950684661
20110707,15.965914562034387
20110708,16.058182778591924
20110709,16.058182778591924
20110710,16.058182778591924
20110711,16.032922797189173
20110712,16.409967116086627
20110713,15.331498063186888
20110714,15.905304699304871
20110715,16.823356468311314
20110716,16.823356468311314
20110717,16.823356468311314
20110718,16.823356468311314
20110719,16.89550991848215
20110720,16.83280276246284
20110721,16.39069693559437
20110722,16.69588580758106
20110723,16.69588580758106
20110724,16.69588580758106
20110725,16.88493023496436
20110726,17.361537481605126
20110727,16.498834558778064
20110728,18.241500792923905
20110729,16.315025185455283
20110730,16.315025185455283
20110731,16.315025185455283
20110801,16.11275142685794
20110802,17.29038327060526
20110803,17.548597574976906
20110804,18.156784866035537
20110805,19.826474966405772
20110806,19.826474966405772
20110807,19.826474966405772
20110808,21.270698116526766
20110809,21.244489378970663
20110810,18.488221839571214
20110811,18.448686768781098
20110812,18.363993637893508
20110813,18.363993637893508
20110814,18.363993637893508
20110815,17.397172569647267
20110816,18.948737339957756
20110817,18.882685830730765
20110818,19.12431254719928
20110819,20.526427477720816
20110820,20.526427477720816
20110821,20.526427477720816
20110822,19.571468971483426
20110823,19.936984305005353
20110824,20.128496545078747
20110825,19.58286274224205
20110826,17.361016918192767
20110827,17.361016918192767
20110828,17.361016918192767
20110829,18.384631931317948
20110830,17.850766390981164
20110831,19.714612514272183
20110901,19.885913058037506
20110902,20.6138406521095
20110903,20.6138406521095
20110904,20.6138406521095
20110905,21.526299640910565
20110906,22.733778036574158
20110907,22.652201491588883
20110908,21.868751600800444
20110909,22.124661347998735
20110910,22.124661347998735
20110911,22.124661347998735
20110912,21.635363754955115
20110913,20.92075626009956
20110914,21.11677059494659
20110915,21.596689068193424
20110916,21.427261396920926
20110917,21.427261396920926
20110918,21.427261396920926
20110919,21.427261396920926
20110920,21.749301508375073
20110921,21.745575877402118
20110922,23.39589806827632
20110923,23.39589806827632
20110924,23.39589806827632
20110925,23.39589806827632
20110926,25.350682757875628
20110927,24.982136548909867
20110928,24.036709652064495
20110929,22.458614628581433
20110930,22.886629858370423
20111001,22.886629858370423
20111002,22.886629858370423
20111003,24.033399164485328
20111004,24.139159613040995
20111005,24.466398835509676
20111006,24.34876632659794
20111007,23.701041023818128
20111008,23.701041023818128
20111009,23.701041023818128
20111010,23.701041023818128
20111011,23.639844379892214
20111012,22.932246803177943
20111013,23.02515361454411
20111014,23.2940523384645
20111015,23.2940523384645
20111016,23.2940523384645
20111017,23.972019037132352
20111018,24.032479344289378
20111019,22.58624731087806
20111020,24.88856013832554
20111021,24.21790383014925
20111022,24.21790383014925
20111023,24.21790383014925
20111024,23.856947204986895
20111025,23.319171215315198
20111026,23.320046045506587
20111027,23.11601368439245
20111028,10.774837567860263
20111029,10.774837567860263
20111030,10.774837567860263
20111031,15.16620615391272
20111101,15.282180035476415
20111102,15.901814599285453
20111103,15.901814599285453
20111104,15.891936038723228
20111105,15.891936038723228
20111106,15.891936038723228
20111107,16.03603480551904
20111108,16.103928130328754
20111109,15.812655014276523
20111110,17.110820365807793
20111111,16.652730389148417
20111112,16.652730389148417
20111113,16.652730389148417
20111114,15.88267120393275
20111115,15.937117431912045
20111116,15.979348633718237
20111117,16.668983125359425
20111118,16.757456334091803
20111119,16.757456334091803
20111120,16.757456334091803
20111121,16.770548174565686
20111122,16.27137331393223
20111123,16.27137331393223
20111124,17.091804379295716
20111125,17.22573736345904
20111126,17.22573736345904
20111127,17.22573736345904
20111128,17.194940450722594
20111129,17.01600448700287
20111130,16.639455338536614
20111201,16.499896851745376
20111202,16.034168650761778
20111203,16.034168650761778
20111204,16.034168650761778
20111205,15.45949749063603
20111206,16.173614749167932
20111207,16.112400246143483
