Date,Urstadt Biddle Properties Inc
20101120,0.07174866803409935
20101121,0.07174866803409935
20101122,0.07276957612682326
20101123,0.07304008215785625
20101124,0.06928242055900344
20101125,0.06928242055900344
20101126,0.07037409373228742
20101127,0.07037409373228742
20101128,0.07037409373228742
20101129,0.07142777200904539
20101130,0.06024382643420886
20101201,0.05697801473412098
20101202,0.0568997343511247
20101203,0.05724501584800656
20101204,0.05724501584800656
20101205,0.05724501584800656
20101206,0.05712128715158595
20101207,0.0547160685702579
20101208,0.05525299152049822
20101209,0.05657178764359774
20101210,0.05577776086521999
20101211,0.05577776086521999
20101212,0.05577776086521999
20101213,0.053179900257786725
20101214,0.05389351017797042
20101215,0.05634677761162304
20101216,0.019042145491194606
20101217,0.019770929522803835
20101218,0.019770929522803835
20101219,0.019770929522803835
20101220,0.018396940884192272
20101221,0.018537451535163153
20101222,0.01773546864353956
20101223,0.01716245805813118
20101224,0.01716245805813118
20101225,0.01716245805813118
20101226,0.01716245805813118
20101227,0.016043221292519505
20101228,0.015485338037649655
20101229,0.015530580973871234
20101230,0.015385727602679925
20101231,0.014258306925642636
20110101,0.014258306925642636
20110102,0.014258306925642636
20110103,0.013166063766609865
20110104,0.014624314989567731
20110105,0.015079506962169918
20110106,0.015598237664756742
20110107,0.015989266371502803
20110108,0.015989266371502803
20110109,0.015989266371502803
20110110,0.016043711965162827
20110111,0.016179098580656075
20110112,0.016232223854119484
20110113,0.01531008687572977
20110114,0.014872697870565048
20110115,0.014872697870565048
20110116,0.014872697870565048
20110117,0.014872697870565048
20110118,0.014470958905944806
20110119,0.014002378010725097
20110120,0.014497991608987177
20110121,0.014831804628785847
20110122,0.014831804628785847
20110123,0.014831804628785847
20110124,0.014408984369201199
20110125,0.013202099832804681
20110126,0.013198401904815377
20110127,0.013039422570142012
20110128,0.01378410550339814
20110129,0.01378410550339814
20110130,0.01378410550339814
20110131,0.013234134439905407
20110201,0.013164850185352999
20110202,0.012792212702352907
20110203,0.013524571633186808
20110204,0.013994719107403247
20110205,0.013994719107403247
20110206,0.013994719107403247
20110207,0.01378588609655087
20110208,0.01389457303931634
20110209,0.013738628824723553
20110210,0.013646329924926663
20110211,0.013284510526845756
20110212,0.013284510526845756
20110213,0.013284510526845756
20110214,0.013651276528712213
20110215,0.014018952893789027
20110216,0.014400567543432722
20110217,0.013882004156684436
20110218,0.013703488870704189
20110219,0.013703488870704189
20110220,0.013703488870704189
20110221,0.013703488870704189
20110222,0.013038267600249233
20110223,0.01410596082294953
20110224,0.014021828515806422
20110225,0.0129197129946511
20110226,0.0129197129946511
20110227,0.0129197129946511
20110228,0.011838886714271128
20110301,0.012440837637700772
20110302,0.012731937176685738
20110303,0.012661043843379065
20110304,0.012527288459365214
20110305,0.012527288459365214
20110306,0.012527288459365214
20110307,0.012872976970004868
20110308,0.012289608852994129
20110309,0.012546447629664519
20110310,0.014021952713957977
20110311,0.013692231600599064
20110312,0.013692231600599064
20110313,0.013692231600599064
20110314,0.013683092850245023
20110315,0.013637439975250994
20110316,0.014538410622957096
20110317,0.014972444774970887
20110318,0.01567050872626885
20110319,0.01567050872626885
20110320,0.01567050872626885
20110321,0.04689940215356218
20110322,0.013948798358271331
20110323,0.013647272263335824
20110324,0.01381330268267323
20110325,0.013147395104805327
20110326,0.013147395104805327
20110327,0.013147395104805327
20110328,0.012065372826953207
20110329,0.012512959904937206
20110330,0.012632962283311846
20110331,0.2552366762525192
20110401,0.25886707087876687
20110402,0.25886707087876687
20110403,0.25886707087876687
20110404,0.25836482663339994
20110405,0.24505837626599003
20110406,0.24315829807383452
20110407,0.2551749994079714
20110408,0.2603855171057907
20110409,0.2603855171057907
20110410,0.2603855171057907
20110411,0.25730801013861787
20110412,0.25595806321466297
20110413,0.25528799644322175
20110414,0.24247291571707655
20110415,0.23372409485587267
20110416,0.23372409485587267
20110417,0.23372409485587267
20110418,0.23531626893851523
20110419,0.23417600348634643
20110420,0.22970767069647838
20110421,0.22598095619066322
20110422,0.22598095619066322
20110423,0.22598095619066322
20110424,0.22598095619066322
20110425,0.2316718685552838
20110426,0.2328406929118778
20110427,0.2384028865330272
20110428,0.23880508071980516
20110429,0.24046583974262387
20110430,0.24046583974262387
20110501,0.24046583974262387
20110502,0.25104639781032945
20110503,0.2569559140693745
20110504,0.27407657190674917
20110505,0.28617049823504664
20110506,0.28569412146270345
20110507,0.28569412146270345
20110508,0.28569412146270345
20110509,0.2958554013532168
20110510,0.2804685896556429
20110511,0.2732657482196272
20110512,0.2721839269635667
20110513,0.2831292390393339
20110514,0.2831292390393339
20110515,0.2831292390393339
20110516,0.2911794055528495
20110517,0.294115245286834
20110518,0.28657381332028337
20110519,0.2826587161339064
20110520,0.2940455796195739
20110521,0.2940455796195739
20110522,0.2940455796195739
20110523,0.3012659387060829
20110524,0.30301352116909525
20110525,0.2989619655297783
20110526,0.29593687491324927
20110527,0.294563205721657
20110528,0.294563205721657
20110529,0.294563205721657
20110530,0.294563205721657
20110531,0.2647638463516309
20110601,0.26820535591856204
20110602,0.27459785270462356
20110603,0.29081999083896837
20110604,0.29081999083896837
20110605,0.29081999083896837
20110606,0.28596458887633835
20110607,0.32681853957557105
20110608,0.3316128040022778
20110609,0.3508527674312071
20110610,0.36911699569375017
20110611,0.36911699569375017
20110612,0.36911699569375017
20110613,0.3778981084269101
20110614,0.36189291897305537
20110615,0.35135569544697315
20110616,0.346713818888556
20110617,0.3534236948810427
20110618,0.3534236948810427
20110619,0.3534236948810427
20110620,0.3505299487000234
20110621,0.3528362384331178
20110622,0.35352608544119407
20110623,0.3528883067614337
20110624,0.3595854160742239
20110625,0.3595854160742239
20110626,0.3595854160742239
20110627,0.3545828206548136
20110628,0.370000350520855
20110629,0.3913096309436169
20110630,0.37025081886208716
20110701,0.36788383119824997
20110702,0.36788383119824997
20110703,0.36788383119824997
20110704,0.36788383119824997
20110705,0.364518665742391
20110706,0.359026656336522
20110707,0.33301608178723474
20110708,0.3304352848443215
20110709,0.3304352848443215
20110710,0.3304352848443215
20110711,0.3391598193680758
20110712,0.33164563503899336
20110713,0.31616488794322856
20110714,0.31774450489034956
20110715,0.3220996425789626
20110716,0.3220996425789626
20110717,0.3220996425789626
20110718,0.3339329997392148
20110719,0.32711817369106333
20110720,0.327893559621274
20110721,0.33026156582675303
20110722,0.3295995484652182
20110723,0.3295995484652182
20110724,0.3295995484652182
20110725,0.337774734886331
20110726,0.3355727989533635
20110727,0.3673140896756417
20110728,0.364944432814739
20110729,0.37110215971020394
20110730,0.37110215971020394
20110731,0.37110215971020394
20110801,0.3776914979523779
20110802,0.3757055213821208
20110803,0.3701753133070749
20110804,0.38375674919326613
20110805,0.41047735375711686
20110806,0.41047735375711686
20110807,0.41047735375711686
20110808,0.514283293984631
20110809,0.40994877740613794
20110810,0.4676700952895872
20110811,0.4289059892811136
20110812,0.44579163488253665
20110813,0.44579163488253665
20110814,0.44579163488253665
20110815,0.4317833903211595
20110816,0.4538820295833312
20110817,0.44262001401851003
20110818,0.45553426988194107
20110819,0.47584646584726553
20110820,0.47584646584726553
20110821,0.47584646584726553
20110822,0.4792608832714051
20110823,0.43977958935212275
20110824,0.43407221657955813
20110825,0.4702353637337601
20110826,0.47095145900427154
20110827,0.47095145900427154
20110828,0.47095145900427154
20110829,0.46927141729191474
20110830,0.4680813018281089
20110831,0.5350932333201668
20110901,0.5596098693913902
20110902,0.5641878825200433
20110903,0.5641878825200433
20110904,0.5641878825200433
20110905,0.5641878825200433
20110906,0.5577162953502935
20110907,0.5650307696369834
20110908,0.5567208093313513
20110909,0.5712735402785272
20110910,0.5712735402785272
20110911,0.5712735402785272
20110912,0.5764467326128859
20110913,0.5667586350318126
20110914,0.5533722910581483
20110915,0.556037154771737
20110916,0.5615499244174259
20110917,0.5615499244174259
20110918,0.5615499244174259
20110919,0.5760695183069474
20110920,0.5716700283768889
20110921,0.5971578847061594
20110922,0.6176696017851593
20110923,0.5897723919697525
20110924,0.5897723919697525
20110925,0.5897723919697525
20110926,0.5799631059926795
20110927,0.5317603183091335
20110928,0.6026799719851897
20110929,0.5680138498636399
20110930,0.5360079827894445
20111001,0.5360079827894445
20111002,0.5360079827894445
20111003,0.5644328943414818
20111004,0.48894463717396985
20111005,0.5240952246385229
20111006,0.5124565998354955
20111007,0.5508335453215333
20111008,0.5508335453215333
20111009,0.5508335453215333
20111010,0.5145515391847293
20111011,0.5290419178835409
20111012,0.5197983324284537
20111013,0.5119562718976637
20111014,0.5467254103265031
20111015,0.5467254103265031
20111016,0.5467254103265031
20111017,0.5489674430621788
20111018,0.5197802768133936
20111019,0.5207172703576489
20111020,0.5082080799463419
20111021,0.488572090680197
20111022,0.488572090680197
20111023,0.488572090680197
20111024,0.4520913806477052
20111025,0.46960912181645237
20111026,0.47118763350601256
20111027,0.42549475874725645
20111028,0.43823881191690717
20111029,0.43823881191690717
20111030,0.43823881191690717
20111031,0.4746194477341253
20111101,0.5022763358684423
20111102,0.4927378494389329
20111103,0.48151577763013126
20111104,0.4807617130681722
20111105,0.4807617130681722
20111106,0.4807617130681722
20111107,0.47481529103750586
20111108,0.46787157885270025
20111109,0.512485446542828
20111110,0.5212127203114147
20111111,0.5078064666851473
20111112,0.5078064666851473
20111113,0.5078064666851473
20111114,0.5571702359076607
20111115,0.5377121801261878
20111116,0.5630443982637439
20111117,0.5615492795387738
20111118,0.5479470096502048
20111119,0.5479470096502048
20111120,0.5479470096502048
20111121,0.5820401123035415
20111122,0.5896511535518956
20111123,0.6349650867289821
20111124,0.6349650867289821
20111125,0.6303696941872758
20111126,0.6303696941872758
20111127,0.6303696941872758
20111128,0.6158620561635871
20111129,0.6364798912522046
20111130,0.5948876749115963
20111201,0.5943147087617192
20111202,0.6106931329660712
20111203,0.6106931329660712
20111204,0.6106931329660712
20111205,0.5905499118913644
20111206,0.5904171721810265
20111207,0.57566975404011
20111208,0.6060031350712309
20111209,0.5693891232240542
20111210,0.5693891232240542
20111211,0.5693891232240542
20111212,0.5757939020274894
20111213,0.5783078593423598
20111214,0.5643351520033268
20111215,0.7954587639310728
20111216,0.8121578752407391
20111217,0.8121578752407391
20111218,0.8121578752407391
20111219,0.8268302238082353
20111220,0.7764605505253448
20111221,0.7686071330848717
20111222,0.7560461754982355
20111223,0.7585413499579572
20111224,0.7585413499579572
20111225,0.7585413499579572
20111226,0.7585413499579572
20111227,0.7495577346060807
20111228,0.7386641045995266
20111229,0.7331478248569864
20111230,0.7212146505738137
20111231,0.7212146505738137
20120101,0.7212146505738137
20120102,0.7212146505738137
20120103,0.7108005414828934
20120104,0.7648880422614189
20120105,0.7438301087143973
20120106,0.7476677941572564
20120107,0.7476677941572564
20120108,0.7476677941572564
20120109,0.7587470440441972
20120110,0.7533272442039123
20120111,0.7425295952950187
20120112,0.7515569583857034
20120113,0.8052107079265494
20120114,0.8052107079265494
20120115,0.8052107079265494
20120116,0.8052107079265494
20120117,0.797851761573305
20120118,0.7281543556600685
20120119,0.7508466804251199
20120120,0.7232350234377981
20120121,0.7232350234377981
20120122,0.7232350234377981
20120123,0.7353950467670668
20120124,0.7031048936591806
20120125,0.7064616504684521
20120126,0.6183206679752584
20120127,0.6057347813408414
20120128,0.6057347813408414
20120129,0.6057347813408414
20120130,0.6307659053924541
20120131,0.6506290150685222
20120201,0.6244093044121077
20120202,0.6319588554882068
20120203,0.6076604929284208
20120204,0.6076604929284208
20120205,0.6076604929284208
20120206,0.6238175534698559
20120207,0.6199886832884195
20120208,0.6481815322850214
20120209,0.6654161819961862
20120210,0.6864954447974192
20120211,0.6864954447974192
20120212,0.6864954447974192
20120213,0.6759200277324432
20120214,0.7046914010928786
20120215,0.7242650761288804
20120216,0.692943323365868
20120217,0.6900276369060785
20120218,0.6900276369060785
20120219,0.6900276369060785
20120220,0.6900276369060785
20120221,0.7281765590744571
20120222,0.7744727121487104
20120223,0.7470239830965855
20120224,0.7464643583298136
20120225,0.7464643583298136
20120226,0.7464643583298136
20120227,0.7557497268301381
20120228,0.7584766992937827
20120229,0.7790451766626812
20120301,0.7887736734062294
20120302,0.8337090284951985
20120303,0.8337090284951985
20120304,0.8337090284951985
20120305,0.8111490720888461
20120306,0.8183270981002593
20120307,0.9372002982988231
20120308,0.9086575452282187
20120309,0.9048952053453645
20120310,0.9048952053453645
20120311,0.9048952053453645
20120312,0.8878798892457991
20120313,0.8506395351595966
20120314,0.8868977314051363
20120315,0.9205754887948541
20120316,0.9432701485483855
20120317,0.9432701485483855
20120318,0.9432701485483855
20120319,0.9597543039027416
20120320,0.9889682234079465
20120321,0.9819586278913671
20120322,1.0077192507063653
20120323,0.9897676722068431
20120324,0.9897676722068431
20120325,0.9897676722068431
20120326,0.9508343111746057
20120327,0.9826558859801863
20120328,0.9774016142677774
20120329,0.9509487186672363
20120330,0.08383938120752876
20120331,0.08383938120752876
20120401,0.08383938120752876
20120402,0.0821961544970051
20120403,0.08872764737272103
20120404,0.08623880017831177
20120405,0.08801631320799409
20120406,0.08801631320799409
20120407,0.08801631320799409
20120408,0.08801631320799409
20120409,0.09321210658664518
20120410,0.10014527369481156
20120411,0.0937423876989245
20120412,0.09368323805408964
20120413,0.09163274924451006
20120414,0.09163274924451006
20120415,0.09163274924451006
20120416,0.08819541855467132
20120417,0.08449062687384847
20120418,0.08927794766929485
20120419,0.08749593759032287
20120420,0.08111622039513935
20120421,0.08111622039513935
20120422,0.08111622039513935
20120423,0.08438296546297097
20120424,0.0820522789329155
20120425,0.07791832351048578
20120426,0.08190830118875093
20120427,0.07997624854701488
20120428,0.07997624854701488
20120429,0.07997624854701488
20120430,0.08371206751285187
20120501,0.08424123840425204
20120502,0.08379110445897937
20120503,0.08321767212774575
20120504,0.08675947005633522
20120505,0.08675947005633522
20120506,0.08675947005633522
20120507,0.08471501694542934
20120508,0.08357408202045565
20120509,0.08431187564615343
20120510,0.0839063093178814
20120511,0.08472111612880882
20120512,0.08472111612880882
20120513,0.08472111612880882
20120514,0.08604972940149162
20120515,0.08572777191700603
20120516,0.08779142127341748
20120517,0.09323063411853152
20120518,0.0961746087931685
20120519,0.0961746087931685
20120520,0.0961746087931685
20120521,0.09712647478014974
20120522,0.0997502862661228
20120523,0.10492129252039477
20120524,0.102305557083274
20120525,0.1031891275885534
20120526,0.1031891275885534
20120527,0.1031891275885534
20120528,0.1031891275885534
20120529,0.1009202691477241
20120530,0.10613455448551115
20120531,0.09947218280699963
20120601,0.10641998039032396
20120602,0.10641998039032396
20120603,0.10641998039032396
20120604,0.10030132633451433
20120605,0.07003326592569442
20120606,0.06322311295350463
20120607,0.06140315129363061
20120608,0.05940076851981281
20120609,0.05940076851981281
20120610,0.05940076851981281
20120611,0.06397978806295224
20120612,0.06317198701160924
20120613,0.0627686467021045
20120614,0.060495857666827746
20120615,0.061059681451335335
20120616,0.061059681451335335
20120617,0.061059681451335335
20120618,0.05967778731748316
20120619,0.057718910473120215
20120620,0.05833226292795074
20120621,0.059448971367215615
20120622,0.059946817518379186
20120623,0.059946817518379186
20120624,0.059946817518379186
20120625,0.05836862728829226
20120626,0.0593327373310216
20120627,0.05764180588946826
20120628,0.05665024882034517
20120629,0.053548927579751944
20120630,0.053548927579751944
20120701,0.053548927579751944
20120702,0.051125514131850756
20120703,0.052885130729705375
20120704,0.052885130729705375
20120705,0.053566757628668624
20120706,0.05232046484381366
20120707,0.05232046484381366
20120708,0.05232046484381366
20120709,0.050744537876361615
20120710,0.05312398539009424
20120711,0.05448276692233068
20120712,0.053778765838735
20120713,0.053103966890242736
20120714,0.053103966890242736
20120715,0.053103966890242736
20120716,0.05289912662671892
20120717,0.054111128848823714
20120718,0.05238360565010029
20120719,0.05446373410727588
20120720,0.05451843931435087
20120721,0.05451843931435087
20120722,0.05451843931435087
20120723,0.05484380730830125
20120724,0.05697483570303344
20120725,0.05768244821514363
20120726,0.058064321804872025
20120727,0.056771943815325576
20120728,0.056771943815325576
20120729,0.056771943815325576
20120730,0.05703775289886798
20120731,0.05381687469610528
20120801,0.054309634632062107
20120802,0.05691593734534195
20120803,0.05048274552461195
20120804,0.05048274552461195
20120805,0.05048274552461195
20120806,0.05261469837698498
20120807,0.05423388265312455
20120808,0.059721755274083556
20120809,0.059490170772345446
20120810,0.06266510908141391
20120811,0.06266510908141391
20120812,0.06266510908141391
20120813,0.05882092967647714
20120814,0.05752166158585474
20120815,0.05644759233715281
20120816,0.054820332194227266
20120817,0.05183727538859831
20120818,0.05183727538859831
20120819,0.05183727538859831
20120820,0.05275616564454334
20120821,0.053606959418467534
20120822,0.05349922706750337
20120823,0.0544873855091225
20120824,0.05278624049816395
20120825,0.05278624049816395
20120826,0.05278624049816395
20120827,0.05270212739974685
20120828,0.052106406041077975
20120829,0.049965908456241
20120830,0.04969821176776245
20120831,0.012930636988177533
20120901,0.012930636988177533
20120902,0.012930636988177533
20120903,0.012930636988177533
20120904,0.012392523180335957
20120905,0.012888947715194077
20120906,0.013063848008826186
20120907,0.012685498539707992
20120908,0.012685498539707992
20120909,0.012685498539707992
20120910,0.012605412963737272
20120911,0.012833850399430025
20120912,0.012386497358984177
20120913,0.012033309946501574
20120914,0.011264072505531512
20120915,0.011264072505531512
20120916,0.011264072505531512
20120917,0.010305110128903703
20120918,0.010499677763551752
20120919,0.01055312973283676
20120920,0.010525085965437777
20120921,0.011545333470829741
20120922,0.011545333470829741
20120923,0.011545333470829741
20120924,0.010455785794514947
20120925,0.010550038897788782
20120926,0.010601998181426178
20120927,0.010514588913275709
20120928,0.0072563
20120929,0.0072563
20120930,0.0072563
20121001,0.0071767
20121002,0.005942
20121003,0.0063985
20121004,0.0061044
20121005,0.0061107
20121006,0.0061107
20121007,0.0061107
20121008,0.0059543
20121009,0.0060419
20121010,0.0056166
20121011,0.0056254
20121012,0.0057665
20121013,0.0057665
20121014,0.0057665
20121015,0.0056439
20121016,0.0056563
20121017,0.0059002
20121018,0.0058675
20121019,0.0059796
20121020,0.0059796
20121021,0.0059796
20121022,0.0057682
20121023,0.0054576
20121024,0.0055024
20121025,0.0055331
20121026,0.0055305
20121027,0.0055305
20121028,0.0055305
20121029,0.0055305
20121030,0.0055305
20121031,0.0020195
20121101,0.0020291
20121102,0.0019531
20121103,0.0019531
20121104,0.0019531
20121105,0.0019006
20121106,0.0018712
20121107,0.0019133
20121108,0.0019962
20121109,0.0019574
20121110,0.0019574
20121111,0.0019574
20121112,0.0019955
20121113,0.0020043
20121114,0.0021864
20121115,0.0022421
20121116,0.0022473
20121117,0.0022473
20121118,0.0022473
20121119,0.0021196
20121120,0.0021214
20121121,0.0021987
20121122,0.0021987
20121123,0.0021506
20121124,0.0021506
20121125,0.0021506
20121126,0.0019928
20121127,0.0019902
20121128,0.00196
20121129,0.0019546
20121130,0.00066654
20121201,0.00066654
20121202,0.00066654
20121203,0.00064532
20121204,0.00062919
20121205,0.00063932
20121206,0.00062832
20121207,0.0006005
20121208,0.0006005
20121209,0.0006005
20121210,0.00059666
20121211,0.00056776
20121212,0.00064495
20121213,0.0012761
20121214,0.0013068
20121215,0.0013068
20121216,0.0013068
20121217,0.0011737
20121218,0.0011182
20121219,0.001145
20121220,0.0011025
20121221,0.001069
20121222,0.001069
20121223,0.001069
20121224,0.0010534
20121225,0.0010534
20121226,0.0010306
20121227,0.0010223
20121228,0.001024
20121229,0.001024
20121230,0.001024
20121231,0.02120095867108294
20130101,0.02120095867108294
20130102,0.021415011811847014
20130103,0.020906277311493
20130104,0.021687528232990645
20130105,0.021687528232990645
20130106,0.021687528232990645
20130107,0.021132056792658154
20130108,0.021258360756329055
20130109,0.021512224094401067
20130110,0.02142411730910095
20130111,0.020748945527766325
20130112,0.020748945527766325
20130113,0.020748945527766325
20130114,0.02026296452740916
20130115,0.020397689200527733
20130116,0.01998095454678999
20130117,0.01996289791734405
20130118,0.020056713319507764
20130119,0.020056713319507764
20130120,0.020056713319507764
20130121,0.020056713319507764
20130122,0.01935918815459141
20130123,0.01949214476287986
20130124,0.01932796122459178
20130125,0.019590765918992024
20130126,0.019590765918992024
20130127,0.019590765918992024
20130128,0.019132357860051616
20130129,0.01787401573238296
20130130,0.018104697213998416
20130131,0.013809064228961073
20130201,0.012860874415591294
20130202,0.012860874415591294
20130203,0.012860874415591294
20130204,0.01272469833639828
20130205,0.012742367307314513
20130206,0.012750544500367885
20130207,0.013560782925861232
20130208,0.012895701174735378
20130209,0.012895701174735378
20130210,0.012895701174735378
20130211,0.012831889426686666
20130212,0.01258941344950107
20130213,0.011786427908834551
20130214,0.01236591560091247
20130215,0.012145942918490088
20130216,0.012145942918490088
20130217,0.012145942918490088
20130218,0.012145942918490088
20130219,0.011756877530892985
20130220,0.011969487875323212
20130221,0.011603635303221546
20130222,0.010844455579999695
20130223,0.010844455579999695
20130224,0.010844455579999695
20130225,0.011699293818017974
20130226,0.01113643893060676
20130227,0.011449829433619193
20130228,0.011047342480429602
20130301,0.0099467
20130302,0.0099467
20130303,0.0099467
20130304,0.010073729522720972
20130305,0.0099343
20130306,0.0027795
20130307,0.0030315
20130308,0.0028886
20130309,0.0028886
20130310,0.0028886
20130311,0.0030194
20130312,0.0030533
20130313,0.0029487
20130314,0.0029638
20130315,0.0028033
20130316,0.0028033
20130317,0.0028033
20130318,0.0027919
20130319,0.0027991
20130320,0.0028043
20130321,0.002973
20130322,0.0027984
20130323,0.0027984
20130324,0.0027984
20130325,0.0027509
20130326,0.0026733
20130327,0.0026351
20130328,0.0032073
20130329,0.0032073
20130330,0.0032073
20130331,0.0032073
20130401,0.0031263
20130402,0.0031558
20130403,0.0033473
20130404,0.0032245
20130405,0.0031408
20130406,0.0031408
20130407,0.0031408
20130408,0.0030522
20130409,0.0031367
20130410,0.0031166
20130411,0.0031223
20130412,0.0030741
20130413,0.0030741
20130414,0.0030741
20130415,0.0033487
20130416,0.0031476
20130417,0.0034016
20130418,0.0033345
20130419,0.002992
20130420,0.002992
20130421,0.002992
20130422,0.0030156
20130423,0.0029685
20130424,0.0029631
20130425,0.0029632
20130426,0.0029802
20130427,0.0029802
20130428,0.0029802
20130429,0.0028568
20130430,0.0027984
20130501,0.0029555
20130502,0.0028341
20130503,0.0027374
20130504,0.0027374
20130505,0.0027374
20130506,0.0027453
20130507,0.0026504
20130508,0.0027005
20130509,0.0027452
20130510,0.0026748
20130511,0.0026748
20130512,0.0026748
20130513,0.0026687
20130514,0.0026487
20130515,0.0026466
20130516,0.0026939
20130517,0.0026938
20130518,0.0026938
20130519,0.0026938
20130520,0.002737
20130521,0.0026334
20130522,0.0027414
20130523,0.0029145
20130524,0.0030902
20130525,0.0030902
20130526,0.0030902
20130527,0.0030902
20130528,0.003059
20130529,0.0033495
20130530,0.0035003
20130531,0.0039875
20130601,0.0039875
20130602,0.0039875
20130603,0.0040089
20130604,0.0039269
20130605,0.0042319
20130606,0.003934
20130607,0.0060009
20130608,0.0060009
20130609,0.0060009
20130610,0.0055371
20130611,0.0058827
20130612,0.0063109
20130613,0.0058755
20130614,0.00572
20130615,0.00572
20130616,0.00572
20130617,0.0056866
20130618,0.0054952
20130619,0.0061298
20130620,0.0068905
20130621,0.0068887
20130622,0.0068887
20130623,0.0068887
20130624,0.0067076
20130625,0.0069217
20130626,0.0072149
20130627,0.0066357
20130628,0.0078471
20130629,0.0078471
20130630,0.0078471
20130701,0.0077571
20130702,0.007381
20130703,0.0080423
20130704,0.0080423
20130705,0.0078371
20130706,0.0078371
20130707,0.0078371
20130708,0.0076921
20130709,0.0071141
20130710,0.007246
20130711,0.0067729
20130712,0.0067505
20130713,0.0067505
20130714,0.0067505
20130715,0.006452
20130716,0.0062069
20130717,0.0063048
20130718,0.0060948
20130719,0.0059339
20130720,0.0059339
20130721,0.0059339
20130722,0.0058191
20130723,0.0059107
20130724,0.0062532
20130725,0.0059191
20130726,0.0059592
20130727,0.0059592
20130728,0.0059592
20130729,0.0059568
20130730,0.0060063
20130731,0.0072048
20130801,0.0072429
20130802,0.0072388
20130803,0.0072388
20130804,0.0072388
20130805,0.0070665
20130806,0.0070851
20130807,0.0071216
20130808,0.007235
20130809,0.006883
20130810,0.006883
20130811,0.006883
20130812,0.0071535
20130813,0.0081276
20130814,0.0079644
20130815,0.0082878
20130816,0.0093282
20130817,0.0093282
20130818,0.0093282
20130819,0.0097031
20130820,0.0089394
20130821,0.009256
20130822,0.0092922
20130823,0.0089104
20130824,0.0089104
20130825,0.0089104
20130826,0.0089646
20130827,0.0090336
20130828,0.0093462
20130829,0.0090807
20130830,0.01024109447455539
20130831,0.01024109447455539
20130901,0.01024109447455539
20130902,0.01024109447455539
20130903,0.010970227424847821
20130904,0.01094321894488452
20130905,0.011559742306882661
20130906,0.013505369493775636
20130907,0.013505369493775636
20130908,0.013505369493775636
20130909,0.012735409939025165
20130910,0.013349054479688266
20130911,0.012682541568881553
20130912,0.013624975103545826
20130913,0.013752859800906144
20130914,0.013752859800906144
20130915,0.013752859800906144
20130916,0.014119765851327532
20130917,0.014157286733022165
20130918,0.012672859505806041
20130919,0.013434886677622352
20130920,0.012910346154007548
20130921,0.012910346154007548
20130922,0.012910346154007548
20130923,0.012583842093778046
20130924,0.012812146570578843
20130925,0.01284971107458223
20130926,0.012971749312887984
20130927,0.013199268308927339
20130928,0.013199268308927339
20130929,0.013199268308927339
20130930,0.013608640657118493
20131001,0.012653142830770367
20131002,0.014111902981155104
20131003,0.015119018907565052
20131004,0.015610193475436596
20131005,0.015610193475436596
20131006,0.015610193475436596
20131007,0.015625373942061187
20131008,0.015975008544947086
20131009,0.01663844143746576
20131010,0.01621478883170989
20131011,0.015350158402431948
20131012,0.015350158402431948
20131013,0.015350158402431948
20131014,0.015559822720935142
20131015,0.01586602106031083
20131016,0.015508250400731985
20131017,0.014836300603452682
20131018,0.014410029880731484
20131019,0.014410029880731484
20131020,0.014410029880731484
20131021,0.01536047501420567
20131022,0.015307054277861144
20131023,0.015107263100074604
20131024,0.014785436966135147
20131025,0.014442971275057634
20131026,0.014442971275057634
20131027,0.014442971275057634
20131028,0.01491472779769843
20131029,0.015258894893442045
20131030,0.015545519525501383
20131031,0.016998701185685767
20131101,0.017796660886367426
20131102,0.017796660886367426
20131103,0.017796660886367426
20131104,0.01776724166042631
20131105,0.01878063751475008
20131106,0.01907999961460152
20131107,0.019613603471993354
20131108,0.020766158305715574
20131109,0.020766158305715574
20131110,0.020766158305715574
20131111,0.021217086677033377
20131112,0.021203102756913034
20131113,0.021490080735009413
20131114,0.021348252279482293
20131115,0.021196707661340665
20131116,0.021196707661340665
20131117,0.021196707661340665
20131118,0.02122441555111561
20131119,0.021392008952182233
20131120,0.021881206160193924
20131121,0.02161667657528965
20131122,0.020969740089069513
20131123,0.020969740089069513
20131124,0.020969740089069513
20131125,0.020710293208362526
20131126,0.02145119493764374
20131127,0.02195547862662849
20131128,0.02195547862662849
20131129,0.021857924365234812
20131130,0.021857924365234812
20131201,0.021857924365234812
20131202,0.023706031615170927
20131203,0.02318960288409158
20131204,0.024013964476883257
20131205,0.02371775208533935
20131206,0.022539495380162314
20131207,0.022539495380162314
20131208,0.022539495380162314
20131209,0.021933617492956962
20131210,0.022718726492017095
20131211,0.02401763110599672
20131212,0.02556997819642292
20131213,0.028142508061028953
20131214,0.028142508061028953
20131215,0.028142508061028953
20131216,0.02734452054120607
20131217,0.02621922729368775
20131218,0.024336003464541605
20131219,0.026085476400523992
20131220,0.024817801301935897
20131221,0.024817801301935897
20131222,0.024817801301935897
20131223,0.025559540051899744
20131224,0.025912490110829866
20131225,0.025912490110829866
20131226,0.025978446499303882
20131227,0.025760770316413165
20131228,0.025760770316413165
20131229,0.025760770316413165
20131230,0.026071492479952618
20131231,0.0016155
20140101,0.0016155
20140102,0.0016261
20140103,0.0015416
20140104,0.0015416
20140105,0.0015416
20140106,0.0015228
