Date,Finbar Group Ltd
20050303,0.26566761228947255
20050304,0.29536106406044454
20050305,0.29536106406044454
20050306,0.29536106406044454
20050307,0.271412460054022
20050308,0.2723334519397745
20050309,0.26991627614570496
20050310,0.2706123757079371
20050311,0.2697482880472158
20050312,0.2697482880472158
20050313,0.2697482880472158
20050314,0.28438134746834653
20050315,0.2705536778568219
20050316,0.2692632455795563
20050317,0.2682820344878806
20050318,0.26694962252718296
20050319,0.26694962252718296
20050320,0.26694962252718296
20050321,0.28776881059761894
20050322,0.28050598841347946
20050323,0.2984809124476485
20050324,0.29843527704424616
20050325,0.29843527704424616
20050326,0.29843527704424616
20050327,0.29843527704424616
20050328,0.29843527704424616
20050329,0.297522989853735
20050330,0.2835784416424515
20050331,0.25483792237822067
20050401,0.23841949906404292
20050402,0.23841949906404292
20050403,0.23841949906404292
20050404,0.2356097060228568
20050405,0.23616324020556365
20050406,0.23090470676226893
20050407,0.24632940848277848
20050408,0.2595550317202284
20050409,0.2595550317202284
20050410,0.2595550317202284
20050411,0.2585044592774331
20050412,0.25886692409259643
20050413,0.2566614183923975
20050414,0.25843082790837557
20050415,0.26213048632552033
20050416,0.26213048632552033
20050417,0.26213048632552033
20050418,0.26324967821777207
20050419,0.2614938663832272
20050420,0.24575787438653265
20050421,0.2385179497627674
20050422,0.23792777373301105
20050423,0.23792777373301105
20050424,0.23792777373301105
20050425,0.23792777373301105
20050426,0.23955184360489268
20050427,0.24080256861108298
20050428,0.23834759094259614
20050429,0.23712231455056215
20050430,0.23712231455056215
20050501,0.23712231455056215
20050502,0.2382001738555956
20050503,0.24239424194387701
20050504,0.26130519573586847
20050505,0.2595138425126983
20050506,0.25876494508639164
20050507,0.25876494508639164
20050508,0.25876494508639164
20050509,0.26168868446941534
20050510,0.26024404385626965
20050511,0.2570513117827033
20050512,0.24557916852583359
20050513,0.24455083777207534
20050514,0.24455083777207534
20050515,0.24455083777207534
20050516,0.23044788762111112
20050517,0.2308408692202397
20050518,0.24644155954097854
20050519,0.23565367233034681
20050520,0.23648998353513243
20050521,0.23648998353513243
20050522,0.23648998353513243
20050523,0.248973589094045
20050524,0.24194510291801877
20050525,0.23699173266879833
20050526,0.2310919833331258
20050527,0.23084904933135783
20050528,0.23084904933135783
20050529,0.23084904933135783
20050530,0.22992765265963772
20050531,0.21010640757847257
20050601,0.21028835601040202
20050602,0.18552401625956105
20050603,0.18563642703445804
20050604,0.18563642703445804
20050605,0.18563642703445804
20050606,0.17774664490747652
20050607,0.17739877079962765
20050608,0.17935918666588638
20050609,0.17341997218177624
20050610,0.17314735581701723
20050611,0.17314735581701723
20050612,0.17314735581701723
20050613,0.17314735581701723
20050614,0.1817307370243697
20050615,0.1780331319314672
20050616,0.18600096317399475
20050617,0.18877546583355945
20050618,0.18877546583355945
20050619,0.18877546583355945
20050620,0.18711467470657137
20050621,0.18813571693750009
20050622,0.18815222336646847
20050623,0.18855825772384047
20050624,0.2018408295794979
20050625,0.2018408295794979
20050626,0.2018408295794979
20050627,0.20292681060245285
20050628,0.18785232949260985
20050629,0.18833551117251404
20050630,0.17973676586140552
20050701,0.18137042148696847
20050702,0.18137042148696847
20050703,0.18137042148696847
20050704,0.18112523070501604
20050705,0.15837417033783716
20050706,0.15952652336225107
20050707,0.1597771321348343
20050708,0.15979614492932495
20050709,0.15979614492932495
20050710,0.15979614492932495
20050711,0.15824708465578077
20050712,0.15783560425757817
20050713,0.15674150450718966
20050714,0.16516700222842484
20050715,0.14692717976875583
20050716,0.14692717976875583
20050717,0.14692717976875583
20050718,0.15391828334754754
20050719,0.15452480974776842
20050720,0.1534397359821908
20050721,0.1595935657534032
20050722,0.1578088953826428
20050723,0.1578088953826428
20050724,0.1578088953826428
20050725,0.15446295700010962
20050726,0.15454829744140405
20050727,0.16294544679622944
20050728,0.1664258660723088
20050729,0.15993797616824398
20050730,0.15993797616824398
20050731,0.15993797616824398
20050801,0.14869407786304353
20050802,0.14880721912559836
20050803,0.15331409898983286
20050804,0.15025095209971512
20050805,0.1509965204389786
20050806,0.1509965204389786
20050807,0.1509965204389786
20050808,0.14591290528814432
20050809,0.14057955598161678
20050810,0.14815583359012852
20050811,0.15154230753220038
20050812,0.15388972532401027
20050813,0.15388972532401027
20050814,0.15388972532401027
20050815,0.15523817268747675
20050816,0.14455262009061795
20050817,0.1451214983462828
20050818,0.1461870844580078
20050819,0.14705461604145886
20050820,0.14705461604145886
20050821,0.14705461604145886
20050822,0.14307529071368263
20050823,0.14662860516139636
20050824,0.13705258535576528
20050825,0.13054356411012408
20050826,0.1317698682110459
20050827,0.1317698682110459
20050828,0.1317698682110459
20050829,0.13567014088508433
20050830,0.1336231720971237
20050831,0.10412958756793515
20050901,0.1043767986604972
20050902,0.10265501365133814
20050903,0.10265501365133814
20050904,0.10265501365133814
20050905,0.09779144314640466
20050906,0.09776700029538132
20050907,0.09752149805056126
20050908,0.09302615676789004
20050909,0.09802059543044603
20050910,0.09802059543044603
20050911,0.09802059543044603
20050912,0.12691367033970394
20050913,0.12836985403369924
20050914,0.1309120427371558
20050915,0.12745138186964824
20050916,0.12416081384009738
20050917,0.12416081384009738
20050918,0.12416081384009738
20050919,0.1219770078299686
20050920,0.1215040983225397
20050921,0.12713073446114473
20050922,0.11619642730591394
20050923,0.11614541425741706
20050924,0.11614541425741706
20050925,0.11614541425741706
20050926,0.11984211014897686
20050927,0.12039496466935763
20050928,0.12024399712086246
20050929,0.12031197222914446
20050930,0.15030631386457569
20051001,0.15030631386457569
20051002,0.15030631386457569
20051003,0.15003366232267507
20051004,0.15355725749308574
20051005,0.15867477345000938
20051006,0.15979139978635937
20051007,0.14888725032213163
20051008,0.14888725032213163
20051009,0.14888725032213163
20051010,0.1553468318546176
20051011,0.15593402952224608
20051012,0.1731019711046661
20051013,0.17387852984567234
20051014,1.9717760495228103
20051015,1.9717760495228103
20051016,1.9717760495228103
20051017,1.9680767109378188
20051018,1.9803688934826482
20051019,1.989261610699583
20051020,1.9342156836565128
20051021,1.985017839352351
20051022,1.985017839352351
20051023,1.985017839352351
20051024,1.9093672877712804
20051025,1.9287699434389418
20051026,2.00784164152554
20051027,1.8665073467661146
20051028,1.723633635747733
20051029,1.723633635747733
20051030,1.723633635747733
20051031,1.6672323636016328
20051101,1.8828560695429384
20051102,1.9024842706041465
20051103,1.904429284628287
20051104,1.9139031260639703
20051105,1.9139031260639703
20051106,1.9139031260639703
20051107,1.9615596572611045
20051108,1.9510196834870281
20051109,1.9526376376147931
20051110,1.8653862714262592
20051111,1.965842032592543
20051112,1.965842032592543
20051113,1.965842032592543
20051114,1.867217146390214
20051115,1.9857497884435442
20051116,1.9768288701817596
20051117,1.96668874047037
20051118,1.9666915885903644
20051119,1.9666915885903644
20051120,1.9666915885903644
20051121,1.870945553283492
20051122,1.8926972927658838
20051123,1.9881239511113513
20051124,1.9763295802359817
20051125,1.9994312178347167
20051126,1.9994312178347167
20051127,1.9994312178347167
20051128,1.9815593258372195
20051129,1.990081744054217
20051130,1.8444507315200969
20051201,1.8576018998095014
20051202,1.9326616293933394
20051203,1.9326616293933394
20051204,1.9326616293933394
20051205,2.018116405704672
20051206,1.870577984729069
20051207,1.8399550707114778
20051208,1.8847673468978892
20051209,1.8914606108927499
20051210,1.8914606108927499
20051211,1.8914606108927499
20051212,1.8961855347806507
20051213,1.869207188480321
20051214,1.8144581611198027
20051215,1.8692325995218189
20051216,1.866056924065157
20051217,1.866056924065157
20051218,1.866056924065157
20051219,1.7920006871523968
20051220,1.8002432717320727
20051221,1.798280621868605
20051222,1.8723296638555942
20051223,1.8646031447076827
20051224,1.8646031447076827
20051225,1.8646031447076827
20051226,1.8646031447076827
20051227,1.8646031447076827
20051228,1.8670067781346695
20051229,1.813994705485024
20051230,1.8494250569560742
20051231,1.8494250569560742
20060101,1.8494250569560742
20060102,1.8494250569560742
20060103,1.8543135718955983
20060104,1.3974232429702405
20060105,1.3868229759385255
20060106,1.3546943712053354
20060107,1.3546943712053354
20060108,1.3546943712053354
20060109,1.3833182895407845
20060110,1.3542903665978134
20060111,1.3601197113744463
20060112,1.3452080760427765
20060113,1.3515494193133504
20060114,1.3515494193133504
20060115,1.3515494193133504
20060116,1.3335325743878133
20060117,1.3304862503652746
20060118,1.3553824016222213
20060119,1.4015074735746025
20060120,1.3989538480312578
20060121,1.3989538480312578
20060122,1.3989538480312578
20060123,1.4900073608348583
20060124,1.399727070342585
20060125,1.3876330996578137
20060126,1.3876330996578137
20060127,1.3767181539097362
20060128,1.3767181539097362
20060129,1.3767181539097362
20060130,1.378173926416451
20060131,1.4056513420377392
20060201,1.4045324716375078
20060202,1.4195333680306328
20060203,1.4268749660539632
20060204,1.4268749660539632
20060205,1.4268749660539632
20060206,1.363061884686357
20060207,1.371056047607152
20060208,1.3905780385074253
20060209,1.379027944308879
20060210,1.3861297379725162
20060211,1.3861297379725162
20060212,1.3861297379725162
20060213,1.3987811864803734
20060214,1.3952040417129516
20060215,1.417765680081724
20060216,1.4597293103992741
20060217,1.4625104848426231
20060218,1.4625104848426231
20060219,1.4625104848426231
20060220,1.4688592092764716
20060221,1.4449474366117567
20060222,1.400074602228355
20060223,1.3728278014464486
20060224,1.3731774865930637
20060225,1.3731774865930637
20060226,1.3731774865930637
20060227,1.3749544856510743
20060228,1.1404525635858165
20060301,1.1760425821932496
20060302,1.1657348737919668
20060303,1.1978154182843366
20060304,1.1978154182843366
20060305,1.1978154182843366
20060306,1.1543957722053646
20060307,1.1149895931405243
20060308,1.3117259547308466
20060309,1.3103897810738272
20060310,1.294445492201445
20060311,1.294445492201445
20060312,1.294445492201445
20060313,0.382672226641489
20060314,0.36124740042436393
20060315,0.34563429675874774
20060316,0.35588837143698976
20060317,0.3324716330982408
20060318,0.3324716330982408
20060319,0.3324716330982408
20060320,0.33775902920745204
20060321,0.3309342125837631
20060322,0.33137487009200217
20060323,0.31595941077906825
20060324,0.3276304968376901
20060325,0.3276304968376901
20060326,0.3276304968376901
20060327,0.3083586280956575
20060328,0.3076075254881745
20060329,0.2893349441031115
20060330,0.27991058104288336
20060331,0.26998058736055525
20060401,0.26998058736055525
20060402,0.26998058736055525
20060403,0.2748934902126041
20060404,0.2908445129532182
20060405,0.2947830393931414
20060406,0.2768127456404403
20060407,0.3124780318121775
20060408,0.3124780318121775
20060409,0.3124780318121775
20060410,0.286740572906927
20060411,0.27219484381135384
20060412,0.29160799588311304
20060413,0.29378205521311507
20060414,0.29378205521311507
20060415,0.29378205521311507
20060416,0.29378205521311507
20060417,0.29378205521311507
20060418,0.23538063968440587
20060419,0.23506735410666704
20060420,0.2362882705608163
20060421,0.22709260171846113
20060422,0.22709260171846113
20060423,0.22709260171846113
20060424,0.21762355821007756
20060425,0.21762355821007756
20060426,0.19271725120118727
20060427,0.17666098173631445
20060428,0.25357291545485283
20060429,0.25357291545485283
20060430,0.25357291545485283
20060501,0.2266901450459228
20060502,0.22881926342332964
20060503,0.21771279971745833
20060504,0.18683978550954375
20060505,0.18304348903754158
20060506,0.18304348903754158
20060507,0.18304348903754158
20060508,0.14244897223920483
20060509,0.14360855893036664
20060510,0.1265574263317523
20060511,0.12019562123485544
20060512,0.10077809885589452
20060513,0.10077809885589452
20060514,0.10077809885589452
20060515,0.0813613824559113
20060516,0.10004592916555397
20060517,0.08513026461693735
20060518,0.11445360903780133
20060519,0.11540496912351125
20060520,0.11540496912351125
20060521,0.11540496912351125
20060522,0.1088703079333993
20060523,0.09410504939402742
20060524,0.08953911365401773
20060525,0.10421845449412641
20060526,0.09697621121581754
20060527,0.09697621121581754
20060528,0.09697621121581754
20060529,0.09700676837390422
20060530,0.09688863698316606
20060531,0.2872926993290318
20060601,0.279357488115608
20060602,0.2851124779766739
20060603,0.2851124779766739
20060604,0.2851124779766739
20060605,0.28130917214441753
20060606,0.28476998705621165
20060607,0.22580254121221824
20060608,0.26186084629987394
20060609,0.2623481121213473
20060610,0.2623481121213473
20060611,0.2623481121213473
20060612,0.2623481121213473
20060613,0.26915974611357446
20060614,0.26904875367473874
20060615,0.2165368883317357
20060616,0.2202753469426986
20060617,0.2202753469426986
20060618,0.2202753469426986
20060619,0.24384723643244025
20060620,0.23022025066341198
20060621,0.22653710071917557
20060622,0.21988712301366473
20060623,0.2208807102671935
20060624,0.2208807102671935
20060625,0.2208807102671935
20060626,0.2207497837118094
20060627,0.22198954148135988
20060628,0.2382871588658934
20060629,0.2321550402562506
20060630,0.31264743601740796
20060701,0.31264743601740796
20060702,0.31264743601740796
20060703,0.3072135622856814
20060704,0.30594353139338476
20060705,0.32410971226064306
20060706,0.325914650031582
20060707,0.32524570725157215
20060708,0.32524570725157215
20060709,0.32524570725157215
20060710,0.3350630069963556
20060711,0.3716083116526278
20060712,0.33683660744665583
20060713,0.3457828065761632
20060714,0.3358846331639391
20060715,0.3358846331639391
20060716,0.3358846331639391
20060717,0.3765908763790873
20060718,0.3695175260819451
20060719,0.34976996785529785
20060720,0.3396966678045855
20060721,0.3485982038449837
20060722,0.3485982038449837
20060723,0.3485982038449837
20060724,0.3589902177606537
20060725,0.37983962798303256
20060726,0.3879347987281285
20060727,0.3630967182123864
20060728,0.36190664213002266
20060729,0.36190664213002266
20060730,0.36190664213002266
20060731,0.3669993172759538
20060801,0.3805538575954039
20060802,0.3849237706056396
20060803,0.3848665969744654
20060804,0.38456427213239325
20060805,0.38456427213239325
20060806,0.38456427213239325
20060807,0.41134208790245175
20060808,0.4119458790365176
20060809,0.40128321186463084
20060810,0.3999035033577233
20060811,0.42708631691824134
20060812,0.42708631691824134
20060813,0.42708631691824134
20060814,0.740553813770571
20060815,0.8012685299962748
20060816,0.8038328381579719
20060817,0.7966540963986372
20060818,0.8170264921273575
20060819,0.8170264921273575
20060820,0.8170264921273575
20060821,0.8387639933836223
20060822,0.8396854986608213
20060823,0.7908459857097259
20060824,0.7920616500953145
20060825,0.8058626123681627
20060826,0.8058626123681627
20060827,0.8058626123681627
20060828,0.8103274881909814
20060829,0.8938366234027316
20060830,0.8951357729174803
20060831,1.2047228589767471
20060901,1.2029721495159253
20060902,1.2029721495159253
20060903,1.2029721495159253
20060904,1.3070097660131608
20060905,1.3096824744906999
20060906,1.3226683674223667
20060907,1.3171841210953312
20060908,1.3072941253415065
20060909,1.3072941253415065
20060910,1.3072941253415065
20060911,1.417533951999997
20060912,1.429119007079137
20060913,1.4296144475372325
20060914,1.4732776760174122
20060915,1.4305408006772435
20060916,1.4305408006772435
20060917,1.4305408006772435
20060918,1.4531733105424207
20060919,1.4581037933739371
20060920,1.4692951847811864
20060921,1.4801541702429166
20060922,1.465905486570118
20060923,1.465905486570118
20060924,1.465905486570118
20060925,1.4639329739118254
20060926,1.5773957669688836
20060927,1.5668087499927585
20060928,1.4977594417405773
20060929,1.4195713202954698
20060930,1.4195713202954698
20061001,1.4195713202954698
20061002,1.4210321329755389
20061003,1.4275474536866264
20061004,1.4980732655913478
20061005,1.45764946420549
20061006,1.5168949723198033
20061007,1.5168949723198033
20061008,1.5168949723198033
20061009,1.5735249008186238
20061010,1.5607006828672663
20061011,1.560390807216006
20061012,1.4847876438456002
20061013,1.4718993113068708
20061014,1.4718993113068708
20061015,1.4718993113068708
20061016,1.5393482669931908
20061017,1.5540750531746874
20061018,1.4400652618964203
20061019,1.4404055365432977
20061020,1.4521151147080065
20061021,1.4521151147080065
20061022,1.4521151147080065
20061023,1.4374784692147797
20061024,1.2711916869716928
20061025,1.2442896068457323
20061026,1.2689392376480861
20061027,1.272499008516382
20061028,1.272499008516382
20061029,1.272499008516382
20061030,1.2974610779022204
20061031,1.054782399484723
20061101,1.0427299030048007
20061102,1.044361363765234
20061103,1.1017283349564417
20061104,1.1017283349564417
20061105,1.1017283349564417
20061106,1.104468195687219
20061107,1.1079327993761383
20061108,1.1187493326017315
20061109,1.2833756821739075
20061110,1.1381876324547433
20061111,1.1381876324547433
20061112,1.1381876324547433
20061113,1.1533766800554106
20061114,1.312465824943641
20061115,1.3374335371979897
20061116,1.291678173852435
20061117,1.3212942434647235
20061118,1.3212942434647235
20061119,1.3212942434647235
20061120,1.3373652211439608
20061121,1.316194907360239
20061122,1.3091474925425242
20061123,1.2845055936506868
20061124,1.197865138159743
20061125,1.197865138159743
20061126,1.197865138159743
20061127,1.1877407063236876
20061128,1.1952441218185963
20061129,1.1916708234924178
20061130,1.213578372972905
20061201,1.153118830897673
20061202,1.153118830897673
20061203,1.153118830897673
20061204,1.2311108003084106
20061205,1.265005876583132
20061206,1.2808063865465265
20061207,1.2761836169684417
20061208,1.283992765199047
20061209,1.283992765199047
20061210,1.283992765199047
20061211,1.1941456339610663
20061212,1.1696983257485494
20061213,1.1290179428874436
20061214,1.1187077534961956
20061215,1.1669936009463167
20061216,1.1669936009463167
20061217,1.1669936009463167
20061218,1.1132225533630513
20061219,1.114427897745239
20061220,1.1114925863054355
20061221,1.2055506144667174
20061222,1.1965862222949002
20061223,1.1965862222949002
20061224,1.1965862222949002
20061225,1.1965862222949002
20061226,1.1965862222949002
20061227,1.2160767245055775
20061228,1.2644283442808026
20061229,1.2700841220769286
20061230,1.2700841220769286
20061231,1.2700841220769286
20070101,1.2700841220769286
20070102,1.2219360149945262
20070103,1.2293867522283868
20070104,1.3052565018072608
20070105,1.3086228314928698
20070106,1.3086228314928698
20070107,1.3086228314928698
20070108,1.3479981073670624
20070109,1.3552812434960633
20070110,1.3732712309797177
20070111,1.3271263260159503
20070112,1.3675477107287726
20070113,1.3675477107287726
20070114,1.3675477107287726
20070115,1.3713072564569468
20070116,1.3449952884583192
20070117,1.3881950287519549
20070118,1.3791023455227271
20070119,1.3363403831259055
20070120,1.3363403831259055
20070121,1.3363403831259055
20070122,1.3337636717466317
20070123,1.332919724746854
20070124,1.3854035400405005
20070125,1.3931663058849928
20070126,1.3931663058849928
20070127,1.3931663058849928
20070128,1.3931663058849928
20070129,1.4710715105142709
20070130,1.4750952164846138
20070131,1.3870462935241867
20070201,1.3861130947032319
20070202,1.3637260103057247
20070203,1.3637260103057247
20070204,1.3637260103057247
20070205,1.4042206684501597
20070206,1.3824063092671464
20070207,1.380881794867027
20070208,1.3956511906179492
20070209,1.4135042989014137
20070210,1.4135042989014137
20070211,1.4135042989014137
20070212,1.515668901547852
20070213,1.5098781898643767
20070214,1.4617335840182106
20070215,1.407305508150629
20070216,1.3922344510552989
20070217,1.3922344510552989
20070218,1.3922344510552989
20070219,1.4212949447416217
20070220,1.4621128702186443
20070221,1.4672283319894166
20070222,1.4782100948768457
20070223,1.4430816241235584
20070224,1.4430816241235584
20070225,1.4430816241235584
20070226,1.4621627985582144
20070227,5.03968859396676
20070228,6.691118279552031
20070301,6.855732627724699
20070302,7.198724689401768
20070303,7.198724689401768
20070304,7.198724689401768
20070305,7.4839640955870825
20070306,7.338220125536411
20070307,7.293160980627156
20070308,7.097313639801509
20070309,7.155109536750956
20070310,7.155109536750956
20070311,7.155109536750956
20070312,7.217195204557696
20070313,7.263805738644623
20070314,7.616878929174088
20070315,7.516438769543017
20070316,7.94893754848569
20070317,7.94893754848569
20070318,7.94893754848569
20070319,7.615621856772989
20070320,7.625792844193487
20070321,7.538037527680951
20070322,7.500326542808158
20070323,7.763334495524895
20070324,7.763334495524895
20070325,7.763334495524895
20070326,8.302652960176525
20070327,8.436854538006148
20070328,8.392371982585917
20070329,8.411943055296874
20070330,8.215236936189193
20070331,8.215236936189193
20070401,8.215236936189193
20070402,8.19891477210469
20070403,8.259882117592152
20070404,8.30798455050436
20070405,8.702037537812835
20070406,8.702037537812835
20070407,8.702037537812835
20070408,8.702037537812835
20070409,8.702037537812835
20070410,8.725518430759777
20070411,8.847361450830595
20070412,9.348302327057535
20070413,10.00521472168562
20070414,10.00521472168562
20070415,10.00521472168562
20070416,10.207958188329592
20070417,10.235365357630657
20070418,10.32133490162352
20070419,10.415104907031143
20070420,10.403107220316214
20070421,10.403107220316214
20070422,10.403107220316214
20070423,10.567666299393782
20070424,10.803213040612883
20070425,10.803213040612883
20070426,10.966215768622593
20070427,10.99993787972028
20070428,10.99993787972028
20070429,10.99993787972028
20070430,10.799456597897239
20070501,11.123659711790223
20070502,11.901811159884335
20070503,10.916442130725036
20070504,10.989256576403738
20070505,10.989256576403738
20070506,10.989256576403738
20070507,11.04272732451613
20070508,11.062236380467581
20070509,11.08207023979619
20070510,10.676974461310667
20070511,10.876568101431271
20070512,10.876568101431271
20070513,10.876568101431271
20070514,10.746786975702925
20070515,10.672284660875347
20070516,10.716789441771205
20070517,11.135596581791551
20070518,11.097702598513218
20070519,11.097702598513218
20070520,11.097702598513218
20070521,11.022875523473596
20070522,10.607318083916462
20070523,10.000728926927016
20070524,10.347952547689713
20070525,10.369866899989232
20070526,10.369866899989232
20070527,10.369866899989232
20070528,10.324708819165593
20070529,10.097535556979604
20070530,10.033449886459248
20070531,8.186054818701226
20070601,8.166344757747442
20070602,8.166344757747442
20070603,8.166344757747442
20070604,8.507413753729988
20070605,9.298499970800595
20070606,9.00235952690087
20070607,8.914098320257857
20070608,9.004187864850426
20070609,9.004187864850426
20070610,9.004187864850426
20070611,9.004187864850426
20070612,9.227730586678872
20070613,9.413219643991848
20070614,9.38433464527569
20070615,9.31350646490411
20070616,9.31350646490411
20070617,9.31350646490411
20070618,9.23466050705033
20070619,9.127096067917796
20070620,9.121806896715748
20070621,8.800254427334348
20070622,9.030761852183367
20070623,9.030761852183367
20070624,9.030761852183367
20070625,9.29718389081254
20070626,8.388069589225697
20070627,8.561478538321811
20070628,8.417963604605905
20070629,7.0528110476605645
20070630,7.0528110476605645
20070701,7.0528110476605645
20070702,6.559058816741078
20070703,6.454920063158488
20070704,6.462310477298514
20070705,6.012217579636233
20070706,5.919701163096375
20070707,5.919701163096375
20070708,5.919701163096375
20070709,5.9271470904067085
20070710,5.751981126397039
20070711,5.938082730334654
20070712,6.064003499368362
20070713,6.049834565615742
20070714,6.049834565615742
20070715,6.049834565615742
20070716,6.48568967944
20070717,6.439770008723946
20070718,6.4418995429120685
20070719,5.777720155844203
20070720,5.804557014063764
20070721,5.804557014063764
20070722,5.804557014063764
20070723,5.8542705193455244
20070724,5.830806170903023
20070725,6.268298325941872
20070726,6.212229205652035
20070727,6.384177808118298
20070728,6.384177808118298
20070729,6.384177808118298
20070730,6.317063240082398
20070731,6.011031983420995
20070801,6.195972226699173
20070802,6.178623997043825
20070803,6.172313463922087
20070804,6.172313463922087
20070805,6.172313463922087
20070806,6.205845326211022
20070807,6.099352857848686
20070808,5.903153172090726
20070809,5.938516943080881
20070810,6.320853727884747
20070811,6.320853727884747
20070812,6.320853727884747
20070813,6.3475977030408846
20070814,6.087699199756036
20070815,6.337668180606478
20070816,6.810080555002448
20070817,7.014724987276679
20070818,7.014724987276679
20070819,7.014724987276679
20070820,6.740519258882993
20070821,6.719245487274276
20070822,6.684466812390014
20070823,6.547306515398773
20070824,6.562861610919272
20070825,6.562861610919272
20070826,6.562861610919272
20070827,6.326762661903812
20070828,6.485529312896535
20070829,6.594849990424131
20070830,6.762501828834705
20070831,4.615195817911621
20070901,4.615195817911621
20070902,4.615195817911621
20070903,4.872075437504674
20070904,5.0025825715655765
20070905,5.071793786896668
20070906,5.553555075533807
20070907,5.278778798680967
20070908,5.278778798680967
20070909,5.278778798680967
20070910,5.275833857063707
20070911,5.22668537360095
20070912,5.411604425989925
20070913,5.3182408677558834
20070914,4.992830311116066
20070915,4.992830311116066
20070916,4.992830311116066
20070917,5.452464153195086
20070918,5.6776369297641525
20070919,5.8069107781586
20070920,5.375655749282757
20070921,5.40025285635315
20070922,5.40025285635315
20070923,5.40025285635315
20070924,5.376196853803349
20070925,4.748941281881003
20070926,4.961342978659818
20070927,4.9623124786349795
20070928,6.228801759732852
20070929,6.228801759732852
20070930,6.228801759732852
20071001,6.193805287595747
20071002,13.668283346540276
20071003,13.535507810140288
20071004,13.42170959780446
20071005,13.401624498842567
20071006,13.401624498842567
20071007,13.401624498842567
20071008,13.259667203091968
20071009,13.427673130869739
20071010,13.370448914428119
20071011,13.318008465196302
20071012,13.341071164942454
20071013,13.341071164942454
20071014,13.341071164942454
20071015,12.805198073790477
20071016,12.251957419298837
20071017,12.787092915093039
20071018,12.56564037403975
20071019,11.922949258228998
20071020,11.922949258228998
20071021,11.922949258228998
20071022,12.543412540947788
20071023,12.266757782399187
20071024,12.23417880207098
20071025,13.527721656630261
20071026,13.508428574275538
20071027,13.508428574275538
20071028,13.508428574275538
20071029,13.455846400828502
20071030,13.536965051369862
20071031,13.143211591460126
20071101,12.086844057453954
20071102,12.166298405897452
20071103,12.166298405897452
20071104,12.166298405897452
20071105,13.015539327174372
20071106,12.984217970750516
20071107,12.92879244962906
20071108,12.964295241790502
20071109,13.037264920690077
20071110,13.037264920690077
20071111,13.037264920690077
20071112,13.731732364053448
20071113,14.206243957584407
20071114,13.938710114746433
20071115,13.040274469098032
20071116,12.956906913659639
20071117,12.956906913659639
20071118,12.956906913659639
20071119,12.863398543787449
20071120,13.293392255652044
20071121,13.716510898957281
20071122,13.894083043879311
20071123,14.10874712369212
20071124,14.10874712369212
20071125,14.10874712369212
20071126,13.685298067830765
20071127,14.904478745306557
20071128,14.824481288560577
20071129,14.762009059039189
20071130,14.701029646333206
20071201,14.701029646333206
20071202,14.701029646333206
20071203,13.606315831299794
20071204,13.611154322860509
20071205,13.513057269077741
20071206,13.691689862838194
20071207,13.274863448852667
20071208,13.274863448852667
20071209,13.274863448852667
20071210,13.425509878041309
20071211,13.322136114983174
20071212,13.356777148738765
20071213,13.155612738835465
20071214,13.612567890266769
20071215,13.612567890266769
20071216,13.612567890266769
20071217,14.861058399982683
20071218,15.255220937240567
20071219,15.20943146401483
20071220,15.298250913015487
20071221,15.278722695545229
20071222,15.278722695545229
20071223,15.278722695545229
20071224,15.096738986132797
20071225,15.096738986132797
20071226,15.096738986132797
20071227,15.02033293702445
20071228,14.984359535752146
20071229,14.984359535752146
20071230,14.984359535752146
20071231,14.206573276195249
20080101,14.206573276195249
20080102,14.080102595251256
20080103,14.499305575150485
20080104,14.396752386570308
20080105,14.396752386570308
20080106,14.396752386570308
20080107,15.357654810163941
20080108,15.279258967188436
20080109,15.325680094526525
20080110,15.118122954418693
20080111,15.200807168063871
20080112,15.200807168063871
20080113,15.200807168063871
20080114,15.230862760166556
20080115,14.62885075587836
20080116,17.082452275940845
20080117,17.01594872362632
20080118,17.44621115563433
20080119,17.44621115563433
20080120,17.44621115563433
20080121,17.788475906195146
20080122,21.14932487690067
20080123,18.242474027506564
20080124,19.893079630697688
20080125,18.250350098626967
20080126,18.250350098626967
20080127,18.250350098626967
20080128,18.250350098626967
20080129,18.230514033456846
20080130,18.43012473579369
20080131,19.25978750339699
20080201,17.664809806669044
20080202,17.664809806669044
20080203,17.664809806669044
20080204,15.55623926453005
20080205,15.649687943408976
20080206,15.87433330429334
20080207,16.936634526680574
20080208,16.789291532799883
20080209,16.789291532799883
20080210,16.789291532799883
20080211,16.786184681221993
20080212,17.60291147910694
20080213,18.940512652593554
20080214,18.382961408599197
20080215,18.44465779316828
20080216,18.44465779316828
20080217,18.44465779316828
20080218,18.28752296620551
20080219,18.12823952150675
20080220,18.299012382133775
20080221,18.231082374010242
20080222,10.946864476470994
20080223,10.946864476470994
20080224,10.946864476470994
20080225,10.661059897784293
20080226,9.689993745627383
20080227,9.348625247681712
20080228,9.179661329195351
20080229,5.164551801687459
20080301,5.164551801687459
20080302,5.164551801687459
20080303,7.02726082450515
20080304,5.737032136493523
20080305,5.734153861991678
20080306,5.727142914778064
20080307,5.783961749742929
20080308,5.783961749742929
20080309,5.783961749742929
20080310,5.960690598252318
20080311,6.047033652510593
20080312,5.960807914782332
20080313,6.082986112925315
20080314,6.123601269094126
20080315,6.123601269094126
20080316,6.123601269094126
