Date,American Tower Corp
20070412,0.032381101153033214
20070413,0.032085886937369884
20070414,0.032085886937369884
20070415,0.032085886937369884
20070416,0.0321286982383728
20070417,0.031285426393770785
20070418,0.03046106663832223
20070419,0.031292295814619286
20070420,0.032367107372522824
20070421,0.032367107372522824
20070422,0.032367107372522824
20070423,0.033277657514550446
20070424,0.032076309042584364
20070425,0.03246115533441843
20070426,0.03401227584341352
20070427,0.033573502154670753
20070428,0.033573502154670753
20070429,0.033573502154670753
20070430,0.024454559350960234
20070501,0.025224594026656645
20070502,0.023349203457311368
20070503,0.02478957510579605
20070504,0.02388815988509468
20070505,0.02388815988509468
20070506,0.02388815988509468
20070507,0.023946527907231865
20070508,0.022693865508234237
20070509,0.023301941762129994
20070510,0.024644341741374354
20070511,0.022116084296861835
20070512,0.022116084296861835
20070513,0.022116084296861835
20070514,0.02001268520308783
20070515,0.02053404499540999
20070516,0.019750041453063902
20070517,0.02012323102676899
20070518,0.018861204444417565
20070519,0.018861204444417565
20070520,0.018861204444417565
20070521,0.018526093656508955
20070522,0.018465151757634437
20070523,0.017776928590270125
20070524,0.018144272002209357
20070525,0.017030200242748653
20070526,0.017030200242748653
20070527,0.017030200242748653
20070528,0.017030200242748653
20070529,0.01593855205718272
20070530,0.015284049518988787
20070531,0.010487783453698534
20070601,0.010878224457157661
20070602,0.010878224457157661
20070603,0.010878224457157661
20070604,0.01082491753924117
20070605,0.010843553118766874
20070606,0.011566186340062432
20070607,0.012545151800372013
20070608,0.012106024966215887
20070609,0.012106024966215887
20070610,0.012106024966215887
20070611,0.011579787846552107
20070612,0.011116511715086085
20070613,0.011083891800818937
20070614,0.010951236239409764
20070615,0.010313920085793444
20070616,0.010313920085793444
20070617,0.010313920085793444
20070618,0.010262498615363996
20070619,0.01001392399615668
20070620,0.01130567610360173
20070621,0.011347964636345197
20070622,0.01153756478637878
20070623,0.01153756478637878
20070624,0.01153756478637878
20070625,0.011897306868571308
20070626,0.012254257721495772
20070627,0.011038752321829451
20070628,0.010816857545696761
20070629,0.0054761
20070630,0.0054761
20070701,0.0056193
20070702,0.0049197
20070703,0.0050549
20070704,0.0050549
20070705,0.0050539
20070706,0.0046311
20070707,0.0046311
20070708,0.0046311
20070709,0.0046887
20070710,0.0050561
20070711,0.0049258
20070712,0.0041875
20070713,0.0041525
20070714,0.0041525
20070715,0.0041525
20070716,0.0042632
20070717,0.0043789
20070718,0.0044469
20070719,0.0036524
20070720,0.0036532
20070721,0.0036532
20070722,0.0036532
20070723,0.0037394
20070724,0.0041204
20070725,0.004292
20070726,0.0049733
20070727,0.0052518
20070728,0.0052518
20070729,0.0052518
20070730,0.0043572
20070731,0.0045363
20070801,0.0054485
20070802,0.0061815
20070803,0.0070065
20070804,0.0070065
20070805,0.0070065
20070806,0.0070126
20070807,0.006928
20070808,0.006507
20070809,0.0067394
20070810,0.0070591
20070811,0.0070591
20070812,0.0070591
20070813,0.0072326
20070814,0.0078424
20070815,0.0091198
20070816,0.010103978874275152
20070817,0.0076427
20070818,0.0076427
20070819,0.0076427
20070820,0.0082446
20070821,0.0091966
20070822,0.0078015
20070823,0.0082918
20070824,0.0075843
20070825,0.0075843
20070826,0.0075843
20070827,0.0075758
20070828,0.0080974
20070829,0.0077491
20070830,0.0080535
20070831,0.018170360449112032
20070901,0.018653453984721038
20070902,0.018653453984721038
20070903,0.018653453984721038
20070904,0.01762407267031655
20070905,0.01941816534312265
20070906,0.020841984073838034
20070907,0.021347570792289057
20070908,0.021347570792289057
20070909,0.021347570792289057
20070910,0.021795484923915413
20070911,0.018815696143552066
20070912,0.02047370749663703
20070913,0.018616157831914622
20070914,0.01781125251427427
20070915,0.01781125251427427
20070916,0.01781125251427427
20070917,0.015717271350831036
20070918,0.014602426240688122
20070919,0.014778714185376225
20070920,0.013937625345138356
20070921,0.013419508348802393
20070922,0.013419508348802393
20070923,0.013419508348802393
20070924,0.013252510960165808
20070925,0.01303839500558291
20070926,0.012110999860932769
20070927,0.011038942144303746
20070928,0.014532150953205064
20070929,0.014532150953205064
20070930,0.014532150953205064
20071001,0.01418946932968696
20071002,0.016195719324448438
20071003,0.016314357618780372
20071004,0.015007918129857927
20071005,0.016034738693869274
20071006,0.016034738693869274
20071007,0.016034738693869274
20071008,0.016437139935137013
20071009,0.015834565930550267
20071010,0.01597171253377751
20071011,0.014611962890067972
20071012,0.014259472410530724
20071013,0.014259472410530724
20071014,0.014259472410530724
20071015,0.014810235045533558
20071016,0.0153717278396944
20071017,0.015156074000222975
20071018,0.015021087006483474
20071019,0.016031515986144985
20071020,0.016031515986144985
20071021,0.016031515986144985
20071022,0.015015034045078144
20071023,0.013774165903725615
20071024,0.013483984703463953
20071025,0.011851493506573026
20071026,0.011201942699600089
20071027,0.011201942699600089
20071028,0.011201942699600089
20071029,0.01011606777646093
20071030,0.011406644508000205
20071031,0.014211686618369366
20071101,0.014604565017944646
20071102,0.012830907635201389
20071103,0.012830907635201389
20071104,0.012830907635201389
20071105,0.012851378559627386
20071106,0.012090576981272465
20071107,0.015253840434476654
20071108,0.01672233633874378
20071109,0.01941661054975711
20071110,0.01941661054975711
20071111,0.01941661054975711
20071112,0.01946622419393583
20071113,0.018927047645580956
20071114,0.017304133659826748
20071115,0.015735804936405664
20071116,0.014675146344696386
20071117,0.014675146344696386
20071118,0.014675146344696386
20071119,0.014417819396267986
20071120,0.01580422349879908
20071121,0.016260194607969503
20071122,0.016260194607969503
20071123,0.01565709450094836
20071124,0.01565709450094836
20071125,0.01565709450094836
20071126,0.015717089138041596
20071127,0.015917770862909394
20071128,0.015286963930216077
20071129,0.01390779014532128
20071130,0.012953409648239067
20071201,0.013304077687362892
20071202,0.013304077687362892
20071203,0.014032559682339909
20071204,0.017577797570797745
20071205,0.01707853385419283
20071206,0.018536333490567602
20071207,0.017591150701731745
20071208,0.017591150701731745
20071209,0.017591150701731745
20071210,0.016743877268155447
20071211,0.017651488267113425
20071212,0.018653477988244058
20071213,0.020562028874813513
20071214,0.02033841329483428
20071215,0.02033841329483428
20071216,0.02033841329483428
20071217,0.02154275958431605
20071218,0.01987064134620197
20071219,0.01866522376921939
20071220,0.018725767911287373
20071221,0.01790173973376967
20071222,0.01790173973376967
20071223,0.01790173973376967
20071224,0.017504018370990193
20071225,0.017504018370990193
20071226,0.016822082789072924
20071227,0.017333650432022275
20071228,0.01725476653823115
20071229,0.01725476653823115
20071230,0.01725476653823115
20071231,0.021002939949876145
20080101,0.021574877742936198
20080102,0.024384603239603057
20080103,0.026318537956458467
20080104,0.0288036734583729
20080105,0.0288036734583729
20080106,0.0288036734583729
20080107,0.02976481083748002
20080108,0.03301136413934811
20080109,0.03153230632254836
20080110,0.029045092405816757
20080111,0.029519832279263535
20080112,0.029519832279263535
20080113,0.029519832279263535
20080114,0.02686563106041071
20080115,0.028981592691819595
20080116,0.031066642579240068
20080117,0.03041299016806828
20080118,0.03644528877459767
20080119,0.03644528877459767
20080120,0.03644528877459767
20080121,0.03644528877459767
20080122,0.039354514720416935
20080123,0.040007213691522846
20080124,0.03175451619228622
20080125,0.03869476268333475
20080126,0.03869476268333475
20080127,0.03869476268333475
20080128,0.036129225758933355
20080129,0.029519928647629215
20080130,0.03308631831118726
20080131,0.06631271483096891
20080201,0.06057067086616145
20080202,0.06057067086616145
20080203,0.06057067086616145
20080204,0.0606414165838818
20080205,0.06972587898540766
20080206,0.06392706487587888
20080207,0.06855183869045338
20080208,0.06478008373272118
20080209,0.06478008373272118
20080210,0.06478008373272118
20080211,0.05870989073660369
20080212,0.055647276175869384
20080213,0.053275780234708005
20080214,0.05769967120514063
20080215,0.057047999477550425
20080216,0.057047999477550425
20080217,0.057047999477550425
20080218,0.057047999477550425
20080219,0.05615848278124648
20080220,0.0545639814096216
20080221,0.05705865725304044
20080222,0.052763420547742704
20080223,0.052763420547742704
20080224,0.052763420547742704
20080225,0.05174814186739359
20080226,0.04753721878107335
20080227,0.05218690611336992
20080228,0.05054259880374419
20080229,0.07858688391562783
20080301,0.08075122561735992
20080302,0.08075122561735992
20080303,0.08474591288663542
20080304,0.08815955781461035
20080305,0.08576357656168511
20080306,0.09057650761059508
20080307,0.09380000729109379
20080308,0.09380000729109379
20080309,0.09380000729109379
20080310,0.10568758482499424
20080311,0.0948729395908479
20080312,0.09869021423149313
20080313,0.09140339209312066
20080314,0.09682456240291987
20080315,0.09682456240291987
20080316,0.09682456240291987
20080317,0.10166017403921902
20080318,0.09078100599446029
20080319,0.09050857971161286
20080320,0.09042215176933799
20080321,0.09042215176933799
20080322,0.09042215176933799
20080323,0.09042215176933799
20080324,0.08326798123549622
20080325,0.08417129871882377
20080326,0.07940931555052275
20080327,0.07933621175957592
20080328,0.0915856539198245
20080329,0.0915856539198245
20080330,0.0915856539198245
20080331,0.10696254278859824
20080401,0.10549488842694545
20080402,0.10157370956061314
20080403,0.09503984080956805
20080404,0.09801372567845458
20080405,0.09801372567845458
20080406,0.09801372567845458
20080407,0.10411760232845926
20080408,0.0993176744483715
20080409,0.1069283246520487
20080410,0.10874240850018309
20080411,0.11309634326996812
20080412,0.11309634326996812
20080413,0.11309634326996812
20080414,0.11165271440929758
20080415,0.11380292979667661
20080416,0.10370573379296856
20080417,0.10514274776646147
20080418,0.09588061739396624
20080419,0.09588061739396624
20080420,0.09588061739396624
20080421,0.089465854087164
20080422,0.09326672938971474
20080423,0.0821222113594253
20080424,0.07754038683759433
20080425,0.07682013561390306
20080426,0.07682013561390306
20080427,0.07682013561390306
20080428,0.07839483171455588
20080429,0.08056998669147318
20080430,0.08914655104876595
20080501,0.09107643629777304
20080502,0.0962224812776133
20080503,0.0962224812776133
20080504,0.0962224812776133
20080505,0.10449941084088607
20080506,0.0992543827475047
20080507,0.09769248365950421
20080508,0.09806660101438189
20080509,0.09940680107682393
20080510,0.09940680107682393
20080511,0.09940680107682393
20080512,0.0950214663194951
20080513,0.09277729824646837
20080514,0.08923455515756576
20080515,0.08837332249840382
20080516,0.08844234165065688
20080517,0.08844234165065688
20080518,0.08844234165065688
20080519,0.08904410089545152
20080520,0.09296005715310447
20080521,0.10158577150639467
20080522,0.10233762404851958
20080523,0.10359428238245373
20080524,0.10359428238245373
20080525,0.10359428238245373
20080526,0.10359428238245373
20080527,0.09870470648671138
20080528,0.09479409954602702
20080529,0.09304402450341236
20080530,0.08114368860719134
20080531,0.08114368860719134
20080601,0.08339827324355753
20080602,0.0889194949554927
20080603,0.09081188553645732
20080604,0.09990607047381687
20080605,0.09740438145086976
20080606,0.11631287601518014
20080607,0.11631287601518014
20080608,0.11631287601518014
20080609,0.10800585491437363
20080610,0.10367628964162941
20080611,0.1123274833696108
20080612,0.11237206407215569
20080613,0.10492307711223432
20080614,0.10492307711223432
20080615,0.10492307711223432
20080616,0.09794048603869944
20080617,0.09422271974811797
20080618,0.0973889889420818
20080619,0.0963139756989029
20080620,0.10411045113445633
20080621,0.10411045113445633
20080622,0.10411045113445633
20080623,0.11693694984782134
20080624,0.11774245086588406
20080625,0.11174628582092468
20080626,0.12150402474870536
20080627,0.12104596237466948
20080628,0.12104596237466948
20080629,0.12104596237466948
20080630,0.13226162523064688
20080701,0.1581343557230596
20080702,0.17347085002031268
20080703,0.16673552113690698
20080704,0.16673552113690698
20080705,0.16673552113690698
20080706,0.16673552113690698
20080707,0.163484873068824
20080708,0.1601237192866648
20080709,0.16543021158663454
20080710,0.14968895838794516
20080711,0.16507840154571593
20080712,0.16507840154571593
20080713,0.16507840154571593
20080714,0.16558032278368162
20080715,0.1625683156141205
20080716,0.16402069347059697
20080717,0.17290672069181037
20080718,0.1733853711501564
20080719,0.1733853711501564
20080720,0.1733853711501564
20080721,0.17863236952842945
20080722,0.1865094975690897
20080723,0.16520396591418318
20080724,0.1765383835446995
20080725,0.15493817753136985
20080726,0.15493817753136985
20080727,0.15493817753136985
20080728,0.1658426479964904
20080729,0.16235042762727145
20080730,0.1441876822800636
20080731,0.1559293091621178
20080801,0.16294530247085087
20080802,0.16294530247085087
20080803,0.16294530247085087
20080804,0.17337470205687952
20080805,0.17452383937320867
20080806,0.14346599725317888
20080807,0.160451587532628
20080808,0.14504216181179203
20080809,0.14504216181179203
20080810,0.14504216181179203
20080811,0.14175753048273304
20080812,0.1437837808228838
20080813,0.14842422336237446
20080814,0.14914663348687882
20080815,0.15454020761649886
20080816,0.15454020761649886
20080817,0.15454020761649886
20080818,0.1644499771664831
20080819,0.18484097658436555
20080820,0.18909366001621708
20080821,0.17961214253364868
20080822,0.17134701515752854
20080823,0.17134701515752854
20080824,0.17134701515752854
20080825,0.18168842419609557
20080826,0.1760548270948514
20080827,0.16871168582602428
20080828,0.16189903989322202
20080829,0.1381262935165589
20080830,0.1381262935165589
20080831,0.1381262935165589
20080901,0.1419849847840996
20080902,0.14439703010268926
20080903,0.1580569068969413
20080904,0.17745160720921468
20080905,0.1780310889982882
20080906,0.1780310889982882
20080907,0.1780310889982882
20080908,0.16356436341121025
20080909,0.1817188843321235
20080910,0.18815804101141798
20080911,0.18045794086388348
20080912,0.17179132759345542
20080913,0.17179132759345542
20080914,0.17179132759345542
20080915,0.19857940468945312
20080916,0.1892284702374037
20080917,0.24144055250022445
20080918,0.245849696537291
20080919,0.1653187990312871
20080920,0.1653187990312871
20080921,0.1653187990312871
20080922,0.20331534640453525
20080923,0.23966478850646053
20080924,0.2443821990665004
20080925,0.18868828358437012
20080926,0.18742022562622104
20080927,0.18742022562622104
20080928,0.18742022562622104
20080929,0.26560160328504256
20080930,0.6074328457931016
20081001,0.26267556082565435
20081002,0.3182700450273281
20081003,0.2857865048277124
20081004,0.2857865048277124
20081005,0.2857865048277124
20081006,0.3149340769837758
20081007,0.369188469132509
20081008,0.30977590750032524
20081009,0.37487778065930044
20081010,0.4263660311167632
20081011,0.4263660311167632
20081012,0.4263660311167632
20081013,0.2896484925788202
20081014,0.319254687552024
20081015,0.41453041220284337
20081016,0.34038316813264485
20081017,0.2871172184414139
20081018,0.2871172184414139
20081019,0.2871172184414139
20081020,0.31984538157797143
20081021,0.3820494164413292
20081022,0.45150631721907225
20081023,0.5329830070669048
20081024,0.563904805010378
20081025,0.563904805010378
20081026,0.563904805010378
20081027,0.5762220763871153
20081028,0.4083034002330209
20081029,0.46528253128095015
20081030,0.42806548604376765
20081031,0.8307010472519195
20081101,0.5080056395207457
20081102,0.5080056395207457
20081103,0.5541794706932269
20081104,0.5756061799473032
20081105,0.6372347874753584
20081106,0.6828471529488902
20081107,0.6515310397195008
20081108,0.6515310397195008
20081109,0.6515310397195008
20081110,0.7209287530032146
20081111,0.82818074120715
20081112,0.98558230742895
20081113,0.9016003574372419
20081114,0.9410064406607244
20081115,0.9410064406607244
20081116,0.9410064406607244
20081117,1.1517288628572855
20081118,1.2513289122241094
20081119,1.6439003966572292
20081120,1.9219946693232977
20081121,1.7862106759818106
20081122,1.7862106759818106
20081123,1.7862106759818106
20081124,1.1095146934489133
20081125,1.1235273340330263
20081126,0.9269078528810113
20081127,0.9269078528810113
20081128,1.358164198409527
20081129,1.358164198409527
20081130,1.358164198409527
20081201,1.2788672817052784
20081202,1.0969914408806904
20081203,1.0456003848399396
20081204,1.0315075466693935
20081205,0.8913985479599185
20081206,0.8913985479599185
20081207,0.8913985479599185
20081208,0.9520652935215979
20081209,1.1057394934646585
20081210,1.0617213833977295
20081211,1.0980731159659725
20081212,1.1732533935432647
20081213,1.1732533935432647
20081214,1.1732533935432647
20081215,1.2391189073369617
20081216,1.059352298615128
20081217,1.024003204659995
20081218,1.0415954551130797
20081219,0.9491808449059516
20081220,0.9491808449059516
20081221,0.9491808449059516
20081222,1.1062020323391166
20081223,1.0919988092177964
20081224,1.09788046475093
20081225,1.09788046475093
20081226,1.0554108790953882
20081227,1.0554108790953882
20081228,1.0554108790953882
20081229,1.1505577288636877
20081230,1.083962488257234
20081231,1.1006944863001493
20090101,1.0249119626503986
20090102,0.9748582070536222
20090103,0.9748582070536222
20090104,0.9748582070536222
20090105,1.0005410289636865
20090106,0.9954839585180495
20090107,1.0860704727701243
20090108,1.1173709681529957
20090109,1.1489061419635989
20090110,1.1489061419635989
20090111,1.1489061419635989
20090112,1.1884745001176742
20090113,1.1450146931190641
20090114,1.1661797317449707
20090115,1.1201809943490328
20090116,1.0878009136377884
20090117,1.0878009136377884
20090118,1.0878009136377884
20090119,1.0878009136377884
20090120,1.2037402646762323
20090121,1.0685541528686489
20090122,1.0443619902225805
20090123,1.0098939125002169
20090124,1.0098939125002169
20090125,1.0098939125002169
20090126,1.035125342221767
20090127,1.022090870805791
20090128,0.8948783288798431
20090129,0.9354297536437554
20090130,0.9823973588767506
20090131,0.9823973588767506
20090201,0.959416123022406
20090202,0.964754194009357
20090203,0.944507177545649
20090204,0.9765845369269245
20090205,0.9649793832034722
20090206,1.0197724284695882
20090207,1.0197724284695882
20090208,1.0197724284695882
20090209,1.0426735281379833
20090210,1.1269913062961099
20090211,1.1294731286457245
20090212,1.1353034784176945
20090213,1.1273756381917583
20090214,1.1273756381917583
20090215,1.1273756381917583
20090216,1.1273756381917583
20090217,1.303510148858636
20090218,1.3440676216640264
20090219,1.4260474635008717
20090220,1.3695147248882644
20090221,1.3695147248882644
20090222,1.3695147248882644
20090223,1.4890726334910178
20090224,1.3068848886998823
20090225,1.3483712647642707
20090226,1.0691511545849546
20090227,1.050679269728863
20090228,1.050679269728863
20090301,1.042619736560746
20090302,1.1700081149570265
20090303,1.2221896256782405
20090304,1.1398638303760762
20090305,1.2121704029903888
20090306,1.2294732819376646
20090307,1.2294732819376646
20090308,1.2294732819376646
20090309,1.2867777781938958
20090310,1.1510842937430132
20090311,1.0489649276740236
20090312,1.0213528577325142
20090313,1.0803321050871681
20090314,1.0803321050871681
20090315,1.0803321050871681
20090316,1.1157851991009486
20090317,1.0271790161032757
20090318,0.9558707927330907
20090319,0.9746293356814338
20090320,0.9767247160285294
20090321,0.9767247160285294
20090322,0.9767247160285294
20090323,0.8996763852886545
20090324,0.8919877127737847
20090325,0.9050963328296991
20090326,0.9345582467312114
20090327,0.9084403928098382
20090328,0.9084403928098382
20090329,0.9084403928098382
20090330,1.0268260739553843
20090331,1.0525490926315122
20090401,0.9521818180565167
20090402,0.8494233399182232
20090403,0.7749593966278734
20090404,0.7749593966278734
20090405,0.7749593966278734
20090406,0.8887413351246973
20090407,0.9467407621013898
20090408,0.9486814954258727
20090409,0.9002425735165325
20090410,0.9002425735165325
20090411,0.9002425735165325
20090412,0.9002425735165325
20090413,0.9634736814342393
20090414,1.0639709680370968
20090415,0.9450291961889449
20090416,0.893997869339415
20090417,0.9165144988500192
20090418,0.9165144988500192
20090419,0.9165144988500192
20090420,1.0018775761561491
20090421,0.9617215570389703
20090422,0.980782488340997
20090423,0.9881391110314885
20090424,0.9335557358853588
20090425,0.9335557358853588
20090426,0.9335557358853588
20090427,0.9251688383521511
20090428,0.9559253481862737
20090429,0.9042145278441193
20090430,1.0946552783816939
20090501,1.1785160313453436
20090502,1.1785160313453436
20090503,1.1785160313453436
20090504,1.3068159618918316
20090505,1.1838853506096445
20090506,1.1843092798845327
20090507,1.3024580272591875
20090508,1.3798283906072768
20090509,1.3798283906072768
20090510,1.3798283906072768
20090511,1.364027360462915
20090512,1.4363171925023261
20090513,1.537562675405726
20090514,1.4357014272796442
20090515,1.5131725891482986
20090516,1.5131725891482986
20090517,1.5131725891482986
20090518,1.2924616559117714
20090519,1.3093202977530118
20090520,1.3304356216365933
20090521,1.399385165201448
20090522,1.3827116539302327
20090523,1.3827116539302327
20090524,1.3827116539302327
20090525,1.3827116539302327
20090526,1.3185585483227462
20090527,1.289090239758818
20090528,1.241629872643776
20090529,1.246825679556534
20090530,1.246825679556534
20090531,1.246825679556534
20090601,1.2390211004854057
20090602,1.2659477917043287
20090603,1.3729997772254257
20090604,1.4058130502890467
20090605,1.43750457399279
20090606,1.43750457399279
20090607,1.43750457399279
20090608,1.5692958459783206
20090609,1.4542871495000704
20090610,1.5152105554991357
20090611,1.5303092799464648
20090612,1.5071971123897185
20090613,1.5071971123897185
20090614,1.5071971123897185
20090615,1.5640866501854769
20090616,1.6162676981558932
20090617,1.6475774590147798
20090618,1.6221399594196901
20090619,1.6178650807224397
20090620,1.6178650807224397
20090621,1.6178650807224397
20090622,1.6812590353784918
20090623,1.6003428250584557
20090624,1.3881277745863652
20090625,1.3578688906586596
20090626,1.4017387308068474
20090627,1.4017387308068474
20090628,1.4017387308068474
20090629,1.386616024400989
20090630,1.4401755486820647
20090701,1.4313948699540873
20090702,1.5047411718787975
20090703,1.5047411718787975
20090704,1.5047411718787975
20090705,1.5047411718787975
20090706,1.5655215066164527
20090707,1.636130190018788
20090708,1.6032461025628681
20090709,1.5412263242872826
20090710,1.55510204199802
20090711,1.55510204199802
20090712,1.55510204199802
20090713,1.4898223317670158
20090714,1.4810977408692414
20090715,1.4159322879196294
20090716,1.4216249673805106
20090717,1.4610600552710298
20090718,1.4610600552710298
20090719,1.4610600552710298
20090720,1.456142256463894
20090721,1.47820773347136
20090722,1.4299266179988124
20090723,1.336409348540872
20090724,1.3871784105698866
20090725,1.3871784105698866
20090726,1.3871784105698866
20090727,1.4049447726413702
20090728,1.411538136911429
20090729,1.4881471659469891
20090730,1.3754145214061677
20090731,1.4174100212895981
20090801,1.4173719494840298
20090802,1.4173719494840298
20090803,1.364038832038136
20090804,1.4309790614404452
20090805,1.510064399850971
20090806,1.5957702161471037
20090807,1.696105592083751
20090808,1.696105592083751
20090809,1.696105592083751
20090810,1.6882188233862
20090811,1.6909950931297624
20090812,1.718750508646745
20090813,1.6965521327582322
20090814,1.7412142966293542
20090815,1.7412142966293542
20090816,1.7412142966293542
20090817,1.7887631763877863
20090818,1.7179331016381272
20090819,1.7504043564514478
20090820,1.6717748240652368
20090821,1.6813491150889677
20090822,1.6813491150889677
20090823,1.6813491150889677
20090824,1.7303626095614646
20090825,1.7962900658690613
20090826,1.810475674722473
20090827,1.8416779717515643
20090828,1.8490384450918897
20090829,1.8490384450918897
20090830,1.8490384450918897
20090831,1.9167460826804594
20090901,1.9886873308457602
20090902,2.0128560546485352
20090903,1.8679631743450933
20090904,1.7166465695457551
20090905,1.7166465695457551
20090906,1.7166465695457551
20090907,1.7166465695457551
20090908,1.6056870455415042
20090909,1.6497980206706302
20090910,1.5758182799993574
20090911,1.5137654358759394
20090912,1.5137654358759394
20090913,1.5137654358759394
20090914,1.6034055208503482
20090915,1.5811756861892454
20090916,1.551172455408709
20090917,1.5001481184173242
20090918,1.3780422425153382
20090919,1.3780422425153382
20090920,1.3780422425153382
20090921,1.3815192442400954
20090922,1.430058114207035
20090923,1.4509922095041485
20090924,1.5319913843128024
20090925,1.5150672774248748
20090926,1.5150672774248748
20090927,1.5150672774248748
20090928,1.4955201519269787
20090929,1.6364863238923049
20090930,1.2431147403877716
20091001,1.3266656160165742
20091002,1.3302669417148072
20091003,1.3302669417148072
20091004,1.3302669417148072
20091005,1.2839986534525132
20091006,1.2582387550236203
20091007,1.349079345842477
20091008,1.403043388906309
20091009,1.4931368684872535
20091010,1.4931368684872535
20091011,1.4931368684872535
20091012,1.4131354374506921
20091013,1.3586643570541153
20091014,1.2959744371968638
20091015,1.2292793234570167
20091016,1.2365125531147019
20091017,1.2365125531147019
20091018,1.2365125531147019
20091019,1.2090234437400822
20091020,1.2013708050918543
20091021,1.2844453239860385
20091022,1.3559286588468966
20091023,1.3890893423074016
20091024,1.3890893423074016
20091025,1.3890893423074016
20091026,1.4566004909254355
20091027,1.5357999762751726
20091028,1.4481890604082508
20091029,1.3963035866650184
20091030,0.825004936454768
20091031,0.825004936454768
20091101,0.8250041950744498
20091102,0.804790641444822
20091103,0.6873886557733601
20091104,0.6731553899341597
20091105,0.6927149811847265
20091106,0.6844405433940155
20091107,0.6844405433940155
20091108,0.6844405433940155
20091109,0.6371639641726543
20091110,0.647949418066224
20091111,0.6490884050035212
20091112,0.7023596421869294
20091113,0.6534484651439678
20091114,0.6534484651439678
20091115,0.6534484651439678
20091116,0.6523722902544247
20091117,0.639944536513639
20091118,0.6460341217181197
20091119,0.7025067748583294
20091120,0.7433846242273194
20091121,0.7433846242273194
20091122,0.7433846242273194
20091123,0.7077957711098791
20091124,0.6709351122902103
20091125,0.6510637317164503
20091126,0.6510637317164503
20091127,0.6420687362634198
20091128,0.6420687362634198
20091129,0.6420687362634198
20091130,0.2450502864565954
20091201,0.2531318843129082
20091202,0.2479849047687832
20091203,0.2523182841878235
20091204,0.2613685158483875
20091205,0.2613685158483875
20091206,0.2613685158483875
20091207,0.26784581526805695
20091208,0.284173074890153
20091209,0.2860384889150553
20091210,0.267772787777867
20091211,0.2774617904703586
20091212,0.2774617904703586
20091213,0.2774617904703586
20091214,0.2602715955500682
20091215,0.2594319833229004
20091216,0.23682859398787232
20091217,0.2350416195383841
20091218,0.23271429627187884
20091219,0.23271429627187884
20091220,0.23271429627187884
20091221,0.22450551568061183
20091222,0.22229565579621033
20091223,0.22689664606430848
20091224,0.2190757775074563
20091225,0.2190757775074563
20091226,0.2190757775074563
20091227,0.2190757775074563
20091228,0.2173900708141625
20091229,0.22327739687076745
20091230,0.21692983726098639
20091231,0.13044708407152378
20100101,0.130447071895439
20100102,0.130447071895439
20100103,0.130447071895439
20100104,0.12618396292840825
20100105,0.11963322103933119
20100106,0.11663201812494767
20100107,0.12155088197572554
20100108,0.12078063715459104
20100109,0.12078063715459104
20100110,0.12078063715459104
20100111,0.1270422556352766
20100112,0.1344033261392274
20100113,0.12571881887113392
20100114,0.12772477794367845
20100115,0.13261611520111724
20100116,0.13261611520111724
20100117,0.13261611520111724
20100118,0.13261611520111724
20100119,0.13086984750003444
20100120,0.13504583355601646
20100121,0.13098417772612778
20100122,0.1509391608756188
20100123,0.1509391608756188
20100124,0.1509391608756188
20100125,0.1383365758805511
20100126,0.14485520517138945
20100127,0.14313286461702956
20100128,0.1415283998451372
20100129,0.11931630463393285
20100130,0.11931630463393285
20100131,0.11931630463393285
20100201,0.11657266746658057
20100202,0.11839239295642925
20100203,0.11846418688826822
20100204,0.1350982763364044
20100205,0.14512434716113573
20100206,0.14512434716113573
20100207,0.14512434716113573
20100208,0.13329131398132923
20100209,0.1256409669123997
20100210,0.12936789316165034
20100211,0.11970445665311552
20100212,0.11824634641332167
20100213,0.11824634641332167
20100214,0.11824634641332167
20100215,0.11824634641332167
20100216,0.11337614206248993
20100217,0.11563871520659533
20100218,0.11974978772494352
20100219,0.1162503211643642
20100220,0.1162503211643642
20100221,0.1162503211643642
20100222,0.11859375955959305
20100223,0.1316256449688055
20100224,0.1367661933404381
20100225,0.1359572060045057
20100226,0.1045837004822949
20100227,0.1045837004822949
20100228,0.1045837004822949
20100301,0.10546805532661208
20100302,0.11295303698359548
20100303,0.1120280476150603
20100304,0.11010632033066817
20100305,0.11313986786161466
20100306,0.11313986786161466
20100307,0.11313986786161466
20100308,0.12247805584196343
20100309,0.11837075758380478
20100310,0.10908950261365943
20100311,0.10603184683697935
20100312,0.10264274993111396
20100313,0.10264274993111396
20100314,0.10264274993111396
20100315,0.10185486677905302
20100316,0.09532591942519397
20100317,0.09299164281511821
20100318,0.0929835682360654
20100319,0.09165942084825121
20100320,0.09165942084825121
20100321,0.09165942084825121
20100322,0.09411838137712372
20100323,0.08616612066880641
20100324,0.08833605746867643
20100325,0.1038259950141476
20100326,0.10923836437647608
20100327,0.10923836437647608
20100328,0.10923836437647608
20100329,0.101055443754658
20100330,0.10463719493426901
20100331,0.07553113797336485
20100401,0.07407998572072294
20100402,0.07407998572072294
20100403,0.07407998572072294
20100404,0.07407998572072294
20100405,0.06782583339595072
20100406,0.07111711742514029
20100407,0.07910597191963184
20100408,0.07704417553868857
20100409,0.07083387853685998
20100410,0.07083387853685998
20100411,0.07083387853685998
