Date,Bridge Capital Holdings
20060903,5.420742416189963
20060904,5.420742416189963
20060905,5.504289169448627
20060906,5.618377161841234
20060907,5.368767362550052
20060908,5.432976632081837
20060909,5.432976632081837
20060910,5.432976632081837
20060911,5.352310629803962
20060912,5.465061531749924
20060913,5.39207860693949
20060914,5.282874847006409
20060915,5.0098096973243935
20060916,5.0098096973243935
20060917,5.0098096973243935
20060918,5.166515797101628
20060919,5.186968544313978
20060920,4.889250000498098
20060921,4.759426470758971
20060922,4.575168472036309
20060923,4.575168472036309
20060924,4.575168472036309
20060925,4.586508891057447
20060926,4.3130187277654235
20060927,3.8139987795208
20060928,3.6295304777368007
20060929,3.2495478095041914
20060930,3.2495478095041914
20061001,3.3277878128108833
20061002,3.728766220105013
20061003,3.5382472780197523
20061004,3.7774049780173518
20061005,3.6909004378211816
20061006,3.741789074325635
20061007,3.741789074325635
20061008,3.741789074325635
20061009,3.7872904508982024
20061010,3.6744465259123085
20061011,3.490036162458307
20061012,3.5761032642704063
20061013,3.596444759506667
20061014,3.596444759506667
20061015,3.596444759506667
20061016,3.7813080823883847
20061017,3.761965609745214
20061018,3.5854750997425224
20061019,3.792457404627587
20061020,3.744294627081816
20061021,3.744294627081816
20061022,3.744294627081816
20061023,3.705465780632539
20061024,3.5729894111139684
20061025,3.6158808362650805
20061026,3.707315778111863
20061027,3.6685567185729555
20061028,3.6685567185729555
20061029,3.6685567185729555
20061030,3.6205090482197666
20061031,2.6177620802093395
20061101,2.894259859139201
20061102,3.02934086108083
20061103,3.09325921393805
20061104,3.09325921393805
20061105,3.09325921393805
20061106,3.142678311609083
20061107,3.3016316431550354
20061108,3.454877021666627
20061109,3.50237991678605
20061110,3.4935949967342697
20061111,3.4935949967342697
20061112,3.4935949967342697
20061113,3.7142910445751958
20061114,3.73500743824733
20061115,3.805090105789097
20061116,3.7232449893000426
20061117,3.4888249021231688
20061118,3.4888249021231688
20061119,3.4888249021231688
20061120,3.4224600014684836
20061121,3.262147147405138
20061122,3.070056939545391
20061123,3.070056939545391
20061124,3.1006795800232734
20061125,3.1006795800232734
20061126,3.1006795800232734
20061127,3.012719786736037
20061128,3.399916814832161
20061129,3.501890714996623
20061130,3.9324759532656453
20061201,3.9569245560898367
20061202,3.9569245560898367
20061203,3.9569245560898367
20061204,3.8886536476020495
20061205,4.003834629157256
20061206,4.040041392688584
20061207,3.9201426251586438
20061208,4.075967832497037
20061209,4.075967832497037
20061210,4.075967832497037
20061211,4.01387466132213
20061212,4.002053840258762
20061213,3.9286881382072196
20061214,4.031928859802922
20061215,4.15707290725754
20061216,4.15707290725754
20061217,4.15707290725754
20061218,3.926850167644851
20061219,3.9457916360211627
20061220,3.8917267039301997
20061221,4.173376497550953
20061222,4.323685140375496
20061223,4.323685140375496
20061224,4.323685140375496
20061225,4.323685140375496
20061226,4.179402524329403
20061227,4.260157472683529
20061228,4.4207765101668794
20061229,3.659716139326003
20061230,3.659716139326003
20061231,3.659716139326003
20070101,3.7510893765936117
20070102,3.7510893765936117
20070103,3.905886552805501
20070104,3.9322395791990195
20070105,3.9994948532789603
20070106,3.9994948532789603
20070107,3.9994948532789603
20070108,3.8900129659790945
20070109,2.5659707165544257
20070110,2.5814653138353156
20070111,3.044795627601433
20070112,3.1490380846167767
20070113,3.1490380846167767
20070114,3.1490380846167767
20070115,3.1490380846167767
20070116,3.0544625074354914
20070117,2.869048736597393
20070118,2.919677714001297
20070119,2.865730428748341
20070120,2.865730428748341
20070121,2.865730428748341
20070122,2.6509756766116985
20070123,2.6295180181180906
20070124,2.657326401302353
20070125,2.5252612470415716
20070126,2.7926780805740585
20070127,2.7926780805740585
20070128,2.7926780805740585
20070129,2.6164155610774196
20070130,2.6529824229150254
20070131,3.25066134040635
20070201,3.316717673096858
20070202,3.4106200199704224
20070203,3.4106200199704224
20070204,3.4106200199704224
20070205,4.024323575059181
20070206,4.128833946368283
20070207,4.105326001500396
20070208,5.751241785737642
20070209,5.065036529112767
20070210,5.065036529112767
20070211,5.065036529112767
20070212,5.28488655166156
20070213,5.555266685043488
20070214,5.338103843322611
20070215,5.224594111708862
20070216,5.356490437410721
20070217,5.356490437410721
20070218,5.356490437410721
20070219,5.356490437410721
20070220,5.275393426216261
20070221,5.360388015537103
20070222,5.328604114548111
20070223,5.341425415320624
20070224,5.341425415320624
20070225,5.341425415320624
20070226,5.32720289788059
20070227,5.1111925190059155
20070228,5.2814069490651425
20070301,5.542748814963195
20070302,5.380583116048102
20070303,5.380583116048102
20070304,5.380583116048102
20070305,5.509116331693242
20070306,5.771418237960124
20070307,5.887567337308401
20070308,5.844098362707313
20070309,5.8105202561067575
20070310,5.8105202561067575
20070311,5.8105202561067575
20070312,6.022738438014016
20070313,6.1254852719644
20070314,5.935246707208647
20070315,6.4568651856770485
20070316,6.624421093120793
20070317,6.624421093120793
20070318,6.624421093120793
20070319,6.4027529018450995
20070320,6.36695109518573
20070321,6.098014720824913
20070322,5.857193851974106
20070323,5.607480573003847
20070324,5.607480573003847
20070325,5.607480573003847
20070326,5.480465884536269
20070327,5.418098421041429
20070328,5.357928463563203
20070329,5.6049726929028365
20070330,5.051037120419533
20070331,5.051037120419533
20070401,5.18132279410908
20070402,5.247364468523624
20070403,5.317685579794068
20070404,5.221847406632547
20070405,5.1897414756439755
20070406,5.1897414756439755
20070407,5.1897414756439755
20070408,5.1897414756439755
20070409,5.254946911066826
20070410,5.19221123678671
20070411,4.986449133105133
20070412,4.915485820002768
20070413,4.923680051346504
20070414,4.923680051346504
20070415,4.923680051346504
20070416,4.914367841590185
20070417,4.95368583201855
20070418,4.546152120296606
20070419,4.604108662652022
20070420,4.651782366729409
20070421,4.651782366729409
20070422,4.651782366729409
20070423,4.680381182800219
20070424,4.941808510834579
20070425,4.887408681510886
20070426,4.844433366941033
20070427,4.72963753696328
20070428,4.72963753696328
20070429,4.72963753696328
20070430,3.2400692768872257
20070501,3.4313621349412236
20070502,3.454624092792799
20070503,3.377101878827373
20070504,3.1826790801195535
20070505,3.1826790801195535
20070506,3.1826790801195535
20070507,3.0354361716215106
20070508,3.2039027268414935
20070509,3.1233862954378786
20070510,3.1152103622368803
20070511,3.195796753629241
20070512,3.195796753629241
20070513,3.195796753629241
20070514,3.205640731531069
20070515,3.2231735021495016
20070516,3.260612449047462
20070517,3.313045733841077
20070518,3.308796045629491
20070519,3.308796045629491
20070520,3.308796045629491
20070521,3.220133481309515
20070522,3.2368052357379846
20070523,3.3322609975795396
20070524,3.3729026047449566
20070525,3.3017542554541244
20070526,3.3017542554541244
20070527,3.3017542554541244
20070528,3.3017542554541244
20070529,3.3376941903104753
20070530,3.3517912912524706
20070531,2.899645148727921
20070601,2.9628608856794085
20070602,2.9628608856794085
20070603,2.9628608856794085
20070604,3.03522509457124
20070605,3.062590028881079
20070606,3.0672742272569473
20070607,2.9987076747482617
20070608,3.017352932199883
20070609,3.017352932199883
20070610,3.017352932199883
20070611,2.9885084947401452
20070612,2.97774304964038
20070613,3.094709128321599
20070614,3.0812663819945447
20070615,3.026192712547542
20070616,3.026192712547542
20070617,3.026192712547542
20070618,2.878535913659656
20070619,2.9000875460595434
20070620,2.904612409297036
20070621,2.9505617284087986
20070622,2.723509852626388
20070623,2.723509852626388
20070624,2.723509852626388
20070625,2.7415479736043915
20070626,2.7278602213308916
20070627,2.7963032966664505
20070628,2.526157135356676
20070629,2.2152790171186494
20070630,2.2152790171186494
20070701,2.2738603197686
20070702,2.01746161966387
20070703,2.0972925709844032
20070704,2.0972925709844032
20070705,2.2637277922445116
20070706,2.3668709315156424
20070707,2.3668709315156424
20070708,2.3668709315156424
20070709,2.5499316998846138
20070710,2.4909043642071715
20070711,2.8813806412324765
20070712,3.1380422102351937
20070713,2.9706504376314893
20070714,2.9706504376314893
20070715,2.9706504376314893
20070716,3.0181426409640286
20070717,2.994558457940008
20070718,2.971000152339036
20070719,3.4143608420280067
20070720,3.502332563779797
20070721,3.502332563779797
20070722,3.502332563779797
20070723,3.562431652977201
20070724,3.456431675413756
20070725,3.445355306490878
20070726,3.3294204039383035
20070727,3.310816579587013
20070728,3.310816579587013
20070729,3.310816579587013
20070730,3.2580602610336684
20070731,2.18030941448658
20070801,2.4590114343822362
20070802,2.432769035412691
20070803,2.3756583469308037
20070804,2.3756583469308037
20070805,2.3756583469308037
20070806,2.438871783294297
20070807,3.1503584138905167
20070808,3.120445640932905
20070809,3.348857581820811
20070810,3.0128449580965246
20070811,3.0128449580965246
20070812,3.0128449580965246
20070813,2.942666978730261
20070814,2.496679323718343
20070815,2.7429528526807965
20070816,2.140313872707519
20070817,2.0642820827615185
20070818,2.0642820827615185
20070819,2.0642820827615185
20070820,2.164817206337999
20070821,2.163199677532127
20070822,2.2044150241569476
20070823,2.1922712216515685
20070824,2.2341122921797827
20070825,2.2341122921797827
20070826,2.2341122921797827
20070827,2.2673810860909547
20070828,2.16178999135734
20070829,2.15370250411213
20070830,2.1472179798704194
20070831,2.9602979117459416
20070901,3.0399190143595187
20070902,3.0399190143595187
20070903,3.0399190143595187
20070904,2.8739813532905787
20070905,2.8081788680388438
20070906,2.9996005344802414
20070907,2.9590118844900406
20070908,2.9590118844900406
20070909,2.9590118844900406
20070910,3.139399452244696
20070911,3.23125013948038
20070912,3.256342899478562
20070913,3.4965390205052294
20070914,3.2167728439687804
20070915,3.2167728439687804
20070916,3.2167728439687804
20070917,3.38609511932547
20070918,3.312059731054559
20070919,3.2268499601944525
20070920,3.2083559859498
20070921,3.195829964454398
20070922,3.195829964454398
20070923,3.195829964454398
20070924,3.212190092192608
20070925,3.300468757050016
20070926,3.0765149025101057
20070927,3.1120659346682964
20070928,2.778833001139994
20070929,2.778833001139994
20070930,2.778833001139994
20071001,2.9159090031889066
20071002,2.9297260673222048
20071003,2.838356236482077
20071004,3.009253305852585
20071005,2.971759232373361
20071006,2.971759232373361
20071007,2.971759232373361
20071008,2.8393723574760252
20071009,3.052583522857358
20071010,3.1076543409404382
20071011,3.08909443978301
20071012,3.097516193245643
20071013,3.097516193245643
20071014,3.097516193245643
20071015,3.0160335960393554
20071016,3.059906333357465
20071017,3.0179985021618094
20071018,3.0536245715521826
20071019,2.9793906415104265
20071020,2.9793906415104265
20071021,2.9793906415104265
20071022,3.0251617275351
20071023,3.181718121392448
20071024,3.1692181452462282
20071025,2.892003441513162
20071026,2.6248468102806144
20071027,2.6248468102806144
20071028,2.6248468102806144
20071029,2.6001956048759247
20071030,2.6656622788833366
20071031,2.5608679072227143
20071101,2.634093963389734
20071102,2.602669140438879
20071103,2.602669140438879
20071104,2.602669140438879
20071105,2.888267391999307
20071106,3.048944759293314
20071107,3.304821243918353
20071108,3.093386517458866
20071109,3.02319589913995
20071110,3.02319589913995
20071111,3.02319589913995
20071112,2.970380026739993
20071113,3.088175502643749
20071114,2.4997229165319914
20071115,2.5174876707828666
20071116,2.799236160894394
20071117,2.799236160894394
20071118,2.799236160894394
20071119,2.938654139107897
20071120,3.224022388285696
20071121,3.25596881250474
20071122,3.25596881250474
20071123,3.148140074115389
20071124,3.148140074115389
20071125,3.148140074115389
20071126,3.052994934975702
20071127,3.104769809334039
20071128,3.1659345749757155
20071129,3.1375778861915826
20071130,3.2661749068871826
20071201,3.3558302238380766
20071202,3.3558302238380766
20071203,3.440928815677024
20071204,3.2698798645380407
20071205,3.3579114306652182
20071206,3.30702539652272
20071207,3.357512231034099
20071208,3.357512231034099
20071209,3.357512231034099
20071210,3.471258462748715
20071211,3.301334245646235
20071212,3.3791640218449746
20071213,3.326446658323158
20071214,3.265139147903101
20071215,3.265139147903101
20071216,3.265139147903101
20071217,3.2674976267851377
20071218,3.285057146470473
20071219,3.216907732422887
20071220,3.172931729170397
20071221,3.295622724831755
20071222,3.295622724831755
20071223,3.295622724831755
20071224,3.390131159040105
20071225,3.390131159040105
20071226,3.478132724601438
20071227,3.249314866004201
20071228,3.245234114682691
20071229,3.245234114682691
20071230,3.245234114682691
20071231,3.1524121925776996
20080101,3.239415144146668
20080102,3.3145478694440715
20080103,3.2867366385939594
20080104,3.1012996432777293
20080105,3.1012996432777293
20080106,3.1012996432777293
20080107,3.2486114424137003
20080108,3.091627697936487
20080109,3.2284830370859257
20080110,3.299512527424007
20080111,3.2774205510055996
20080112,3.2774205510055996
20080113,3.2774205510055996
20080114,3.203041208626285
20080115,3.2016991579348457
20080116,3.0035841164602175
20080117,3.176938705964321
20080118,3.196680126277274
20080119,3.196680126277274
20080120,3.196680126277274
20080121,3.196680126277274
20080122,3.6911232680868418
20080123,3.0363455033923143
20080124,2.8077372044254827
20080125,3.084584818658706
20080126,3.084584818658706
20080127,3.084584818658706
20080128,2.470129688337354
20080129,2.3439456123543296
20080130,2.3696163256296785
20080131,2.0600141032587627
20080201,2.1315549212665874
20080202,2.1315549212665874
20080203,2.1315549212665874
20080204,2.195060562821137
20080205,2.14886244452935
20080206,2.0176480378050283
20080207,1.7745282608353747
20080208,1.6876067930616783
20080209,1.6876067930616783
20080210,1.6876067930616783
20080211,1.7781578592208476
20080212,1.7594085276358695
20080213,1.700191255766909
20080214,1.6752695256444539
20080215,1.7027471394397806
20080216,1.7027471394397806
20080217,1.7027471394397806
20080218,1.7027471394397806
20080219,1.850143688773009
20080220,1.8306784679040453
20080221,1.7602688929185186
20080222,1.813235365949561
20080223,1.813235365949561
20080224,1.813235365949561
20080225,1.8645851146697743
20080226,1.8493666474346169
20080227,1.818067093523037
20080228,1.8344217040639335
20080229,1.016521761431128
20080301,1.0447713245007724
20080302,1.0447713245007724
20080303,1.0461943301504586
20080304,1.0179913261320492
20080305,1.0431498450585173
20080306,0.9619139841947835
20080307,0.9383013110547508
20080308,0.9383013110547508
20080309,0.9383013110547508
20080310,0.9309240550572697
20080311,0.9561553150843989
20080312,0.9485509392600932
20080313,0.9734332178208105
20080314,0.986435925766153
20080315,0.986435925766153
20080316,0.986435925766153
20080317,1.101589524954282
20080318,1.1655719399255853
20080319,0.9563194180197215
20080320,1.0201057081057034
20080321,1.0201057081057034
20080322,1.0201057081057034
20080323,1.0201057081057034
20080324,1.0328324354769463
20080325,1.0504997065577486
20080326,1.100385673891014
20080327,1.0236532347642857
20080328,0.9331442442636277
20080329,0.9331442442636277
20080330,0.9331442442636277
20080331,0.9559037297400652
20080401,1.0197723915463217
20080402,1.1292640568512247
20080403,1.1608662239118195
20080404,1.5334156422623213
20080405,1.5334156422623213
20080406,1.5334156422623213
20080407,1.8229478780943098
20080408,1.781215054107709
20080409,1.7238682866037642
20080410,1.6675734288693387
20080411,1.6830559582823836
20080412,1.6830559582823836
20080413,1.6830559582823836
20080414,1.8441728205419956
20080415,2.511293775647419
20080416,2.67686845500935
20080417,2.8194964096439183
20080418,4.149681150174351
20080419,4.149681150174351
20080420,4.149681150174351
20080421,3.813576470794171
20080422,4.361612057919021
20080423,4.12878487210012
20080424,4.417075649442084
20080425,4.655240779794173
20080426,4.655240779794173
20080427,4.655240779794173
20080428,5.223183350674908
20080429,6.442453584559921
20080430,9.875385599287812
20080501,9.146615540256024
20080502,9.437344893480546
20080503,9.437344893480546
20080504,9.437344893480546
20080505,8.260817050337891
20080506,8.429829567809717
20080507,7.81467502565595
20080508,7.80167007778153
20080509,7.725879640116988
20080510,7.725879640116988
20080511,7.725879640116988
20080512,8.371145719320149
20080513,7.927845435324059
20080514,8.085909719330495
20080515,9.041077237488357
20080516,9.002995935545556
20080517,9.002995935545556
20080518,9.002995935545556
20080519,8.402146748106958
20080520,8.828957972354035
20080521,8.628168640595261
20080522,8.407110586790523
20080523,8.749361810838886
20080524,8.749361810838886
20080525,8.749361810838886
20080526,8.749361810838886
20080527,8.816599162201374
20080528,8.963150568631674
20080529,9.06656535216323
20080530,9.83044103497098
20080531,9.83044103497098
20080601,10.107875442971642
20080602,9.648233315694283
20080603,9.60274553786902
20080604,10.05999769084247
20080605,10.253671011985197
20080606,10.4323589562394
20080607,10.4323589562394
20080608,10.4323589562394
20080609,12.473480655149901
20080610,14.433433614505233
20080611,15.641203774195784
20080612,15.529575574732856
20080613,15.812750216387558
20080614,15.812750216387558
20080615,15.812750216387558
20080616,16.174801321645713
20080617,15.591985784476087
20080618,16.1251199592533
20080619,16.020465994158812
20080620,16.429708629009436
20080621,16.429708629009436
20080622,16.429708629009436
20080623,18.383519414392133
20080624,18.20880997266555
20080625,18.328152664258752
20080626,20.465714948834663
20080627,20.20115487336216
20080628,20.20115487336216
20080629,20.20115487336216
20080630,20.8016577038762
20080701,30.18096852231022
20080702,31.47155709377802
20080703,38.65943138959318
20080704,38.65943138959318
20080705,38.65943138959318
20080706,38.65943138959318
20080707,38.62603710801412
20080708,38.54367210575737
20080709,36.339876388116714
20080710,39.29468344029984
20080711,41.88193529933477
20080712,41.88193529933477
20080713,41.88193529933477
20080714,44.61674953952183
20080715,44.76469505887034
20080716,38.7507229277015
20080717,17.807560713447682
20080718,22.764276221326096
20080719,22.764276221326096
20080720,22.764276221326096
20080721,24.955830934921966
20080722,27.25279840178516
20080723,18.536004110868305
20080724,15.831515408255356
20080725,15.993058209538962
20080726,15.993058209538962
20080727,15.993058209538962
20080728,15.223953306291612
20080729,16.03674565741549
20080730,17.212614882410637
20080731,25.1468831586655
20080801,25.026624199417515
20080802,25.026624199417515
20080803,25.026624199417515
20080804,26.18105289136475
20080805,26.185726801148988
20080806,26.43119386544394
20080807,23.430470577028427
20080808,20.680776971807635
20080809,20.680776971807635
20080810,20.680776971807635
20080811,20.718479099024727
20080812,20.736006271639262
20080813,20.233762947649428
20080814,20.978081157843974
20080815,20.981214036391854
20080816,20.981214036391854
20080817,20.981214036391854
20080818,20.48382855221556
20080819,20.36327657876345
20080820,20.441602356948344
20080821,26.179056343235057
20080822,24.83924858867987
20080823,24.83924858867987
20080824,24.83924858867987
20080825,24.453856042857996
20080826,24.94659905830893
20080827,25.30608232454202
20080828,29.864581126759422
20080829,27.056102210911547
20080830,27.056102210911547
20080831,27.056102210911547
20080901,27.825727980257952
20080902,29.607204233133096
20080903,28.86969206906773
20080904,30.465455803941587
20080905,45.30861797746925
20080906,45.30861797746925
20080907,45.30861797746925
20080908,42.43925825919274
20080909,44.449616329579406
20080910,39.44550030529119
20080911,39.4640598634147
20080912,41.40776694787363
20080913,41.40776694787363
20080914,41.40776694787363
20080915,36.4185858639636
20080916,38.22063474138853
20080917,41.406212049626255
20080918,46.968970630175576
20080919,37.04324332603212
20080920,37.04324332603212
20080921,37.04324332603212
20080922,50.17877479294297
20080923,32.67007064502166
20080924,33.06606647883968
20080925,37.59578183400854
20080926,34.953252082155544
20080927,34.953252082155544
20080928,34.953252082155544
20080929,30.732650937302136
20080930,44.100355937636266
20081001,22.220837657267612
20081002,22.559283417911494
20081003,21.853233846263993
20081004,21.853233846263993
20081005,21.853233846263993
20081006,23.985495657415935
20081007,24.32069276068282
20081008,21.046714666757616
20081009,18.561982208073086
20081010,22.82992542072368
20081011,22.82992542072368
20081012,22.82992542072368
20081013,21.4947697467486
20081014,23.976659485579773
20081015,23.164467403431875
20081016,23.667165732253242
20081017,23.546029677043055
20081018,23.546029677043055
20081019,23.546029677043055
20081020,18.95289489406662
20081021,18.034585835353838
20081022,21.47137287136922
20081023,23.654220147200082
20081024,23.32068554305417
20081025,23.32068554305417
20081026,23.32068554305417
20081027,22.846093835644066
20081028,23.61578421243609
20081029,23.21140078457718
20081030,23.421027982729125
20081031,24.626681031162928
20081101,15.06484583435334
20081102,15.06484583435334
20081103,16.536069638938255
20081104,19.521043955705537
20081105,23.961716339284603
20081106,25.66816143341648
20081107,26.500641939179342
20081108,26.500641939179342
20081109,26.500641939179342
20081110,25.66973610402879
20081111,26.136910297390376
20081112,26.100751900446912
20081113,29.367824252258156
20081114,30.74726392811459
20081115,30.74726392811459
20081116,30.74726392811459
20081117,32.37881773649544
20081118,33.327996558511316
20081119,37.61069078881844
20081120,60.0020459835357
20081121,83.32236150540845
20081122,83.32236150540845
20081123,83.32236150540845
20081124,83.53452867692832
20081125,90.41098211400194
20081126,56.18691141999243
20081127,56.18691141999243
20081128,54.01185186199386
20081129,54.01185186199386
20081130,54.01185186199386
20081201,47.44156053113608
20081202,43.98695541221746
20081203,44.41320964839321
20081204,39.09214539449547
20081205,47.51841786819609
20081206,47.51841786819609
20081207,47.51841786819609
20081208,40.53964626276627
20081209,38.4403634731586
20081210,50.198070388506025
20081211,47.956280031998574
20081212,57.53965807196203
20081213,57.53965807196203
20081214,57.53965807196203
20081215,59.29572440171542
20081216,62.438655400726056
20081217,59.50050874964856
20081218,59.42507615127524
20081219,62.16267457089709
20081220,62.16267457089709
20081221,62.16267457089709
20081222,68.80319417864243
20081223,57.62932849253592
20081224,57.524695814740014
20081225,57.524695814740014
20081226,57.59077525883168
20081227,57.59077525883168
20081228,57.59077525883168
20081229,67.60011559887194
20081230,68.48995911478495
20081231,71.44300555282537
20090101,66.53938480995048
20090102,47.4496603641158
20090103,47.4496603641158
20090104,47.4496603641158
20090105,29.104125699939317
20090106,20.319919091707348
20090107,19.52070807907177
20090108,19.400851006610285
20090109,19.367034495211804
20090110,19.367034495211804
20090111,19.367034495211804
20090112,17.82388769815366
20090113,21.790272961060477
20090114,22.446116162868655
20090115,23.38163313373835
20090116,34.38112293389367
20090117,34.38112293389367
20090118,34.38112293389367
20090119,34.38112293389367
20090120,44.642727034179984
20090121,38.12927700844157
20090122,43.5212467898583
20090123,39.65390130684946
20090124,39.65390130684946
20090125,39.65390130684946
20090126,44.00592525195636
20090127,46.209785689715225
20090128,43.37817238663546
20090129,40.037190753284676
20090130,50.712768810635566
20090131,50.712768810635566
20090201,49.52912013171869
20090202,36.5458250472949
20090203,37.16263570999317
20090204,37.55690646567096
20090205,38.20837050612543
20090206,39.82963059742132
20090207,39.82963059742132
20090208,39.82963059742132
20090209,38.695466731801
20090210,48.800785431197795
20090211,43.328657932244624
20090212,41.71628425684053
20090213,42.16964570136989
20090214,42.16964570136989
20090215,42.16964570136989
20090216,42.16964570136989
20090217,48.09850401126126
20090218,50.00909097828696
20090219,49.7295682001113
20090220,53.0323442475941
20090221,53.0323442475941
20090222,53.0323442475941
20090223,50.9742736618227
20090224,62.588478524896324
20090225,89.20894478736993
20090226,58.96611902613704
20090227,49.89044719678193
20090228,49.89044719678193
20090301,49.508608625805266
20090302,71.75942600619229
20090303,64.02741157748378
20090304,71.95550475061836
20090305,70.67606894693691
20090306,68.20803314128776
20090307,68.20803314128776
20090308,68.20803314128776
20090309,69.814944384208
20090310,61.16653820282727
20090311,67.0775885587372
20090312,68.08577656408269
20090313,67.73814436797474
20090314,67.73814436797474
20090315,67.73814436797474
20090316,55.04728740846755
20090317,54.68139944291417
20090318,58.97914249636324
20090319,58.0243221960437
20090320,64.14154558098237
20090321,64.14154558098237
20090322,64.14154558098237
20090323,54.744761048618294
20090324,62.36306729573176
20090325,55.707697716295456
20090326,52.187699602484074
20090327,57.0967911050528
20090328,57.0967911050528
20090329,57.0967911050528
20090330,65.05800180875055
20090331,68.41354202727926
20090401,66.91993617471206
20090402,67.55304553852326
20090403,68.388971233043
20090404,68.388971233043
20090405,68.388971233043
20090406,68.29343419626458
20090407,56.454160733338824
20090408,60.58226883383951
20090409,63.45203760241363
20090410,63.45203760241363
20090411,63.45203760241363
20090412,63.45203760241363
20090413,58.727512330901064
20090414,65.70362141492812
20090415,66.64426989631012
20090416,66.53539307255723
20090417,66.81172628190156
20090418,66.81172628190156
20090419,66.81172628190156
20090420,62.718579533762934
20090421,58.57940272577462
20090422,61.27673191557581
20090423,61.565147920907435
20090424,53.49028621859972
20090425,53.49028621859972
20090426,53.49028621859972
20090427,46.492036661292076
20090428,48.680723078791054
20090429,50.28808679995578
20090430,50.87300877536428
20090501,51.13546747306393
20090502,51.13546747306393
20090503,51.13546747306393
20090504,42.0464488398109
20090505,46.34183490198722
20090506,48.44547620701555
20090507,44.197096269912436
20090508,41.78589780468405
20090509,41.78589780468405
20090510,41.78589780468405
20090511,41.60588057822422
20090512,42.34021831706935
20090513,41.93511760893623
20090514,42.026994412280345
20090515,40.44926374309175
20090516,40.44926374309175
20090517,40.44926374309175
20090518,42.36709445754036
20090519,43.47954976454068
20090520,38.08295127125007
20090521,45.22368466119447
20090522,42.57234741330267
20090523,42.57234741330267
20090524,42.57234741330267
20090525,42.57234741330267
20090526,43.503655515102366
20090527,46.38213028662784
20090528,47.38967518560879
20090529,37.28650043315433
20090530,37.28650043315433
20090531,37.28650043315433
20090601,50.3369780106224
20090602,51.27824984727947
20090603,49.59272234064211
20090604,42.23390361402013
20090605,43.635025511507614
20090606,43.635025511507614
20090607,43.635025511507614
20090608,45.30053572134653
20090609,45.40803351273719
20090610,43.546701234641304
20090611,45.58291702788011
20090612,50.22855681161379
20090613,50.22855681161379
20090614,50.22855681161379
20090615,49.53711401229343
20090616,49.217546073831265
20090617,49.651292698026054
20090618,42.80748939038882
20090619,48.01991850415763
20090620,48.01991850415763
20090621,48.01991850415763
20090622,38.10087805830919
20090623,38.036065648490045
20090624,38.79235468320623
20090625,38.890024776229104
20090626,38.83295918543763
20090627,38.83295918543763
20090628,38.83295918543763
20090629,39.716711293344865
20090630,38.95267855375684
20090701,42.200907446417034
20090702,38.660555195814624
20090703,38.660555195814624
20090704,38.660555195814624
20090705,38.660555195814624
20090706,43.352261048085744
20090707,43.05656817641061
20090708,42.411836001357955
20090709,41.13230334773009
20090710,42.25132613894885
20090711,42.25132613894885
20090712,42.25132613894885
20090713,40.93935909708138
20090714,42.542356890729195
20090715,42.42625550008127
20090716,46.00676392028935
20090717,42.44669357587654
20090718,42.44669357587654
20090719,42.44669357587654
20090720,41.6389544018023
20090721,44.11799311923944
20090722,45.287906420729406
20090723,42.47854458259718
20090724,42.92666375437315
20090725,42.92666375437315
20090726,42.92666375437315
20090727,43.152696759457925
20090728,43.50241738070891
20090729,41.001365676432606
20090730,40.879191042868335
20090731,36.727849438271235
20090801,36.72686476360205
20090802,36.72686476360205
20090803,37.217420574154566
20090804,40.014091073835786
20090805,39.482352198064255
20090806,36.356640677615005
20090807,35.129592487393005
20090808,35.129592487393005
20090809,35.129592487393005
20090810,34.689343759409496
20090811,36.27592139452089
20090812,32.165507316124526
20090813,34.296026378926335
20090814,33.27203131354855
20090815,33.27203131354855
20090816,33.27203131354855
20090817,35.28419010146939
20090818,35.71185953179596
20090819,35.99388538538717
20090820,37.1886822716475
20090821,37.531197092374455
20090822,37.531197092374455
20090823,37.531197092374455
20090824,36.94928258196118
20090825,33.96680151814239
20090826,34.95475996869695
20090827,32.88903082741933
20090828,30.396034359658355
20090829,30.396034359658355
20090830,30.396034359658355
20090831,38.3705820996864
20090901,34.05347725391988
20090902,33.11797594248964
20090903,33.1106279784676
20090904,30.39738726707409
20090905,30.39738726707409
20090906,30.39738726707409
20090907,30.39738726707409
20090908,33.998429220605985
20090909,32.22309154752654
20090910,31.139474925562602
20090911,35.38660151038019
20090912,35.38660151038019
20090913,35.38660151038019
20090914,35.02385711844383
20090915,34.952635576058924
20090916,34.984644458433436
20090917,33.05113321039884
20090918,31.058803040441884
20090919,31.058803040441884
20090920,31.058803040441884
20090921,33.82987515151896
20090922,36.021558591290905
20090923,36.315864930113065
20090924,35.1369733956909
20090925,35.7990734377918
20090926,35.7990734377918
20090927,35.7990734377918
20090928,33.210164935369775
20090929,36.234256663411614
20090930,30.23955641067769
20091001,34.661345688189
20091002,35.37636520364246
20091003,35.37636520364246
20091004,35.37636520364246
20091005,35.49114581517079
20091006,36.950300573302044
20091007,38.36200271462647
20091008,39.329616167610254
20091009,36.081388786057495
20091010,36.081388786057495
20091011,36.081388786057495
20091012,37.7821015479417
20091013,35.11374048109903
20091014,38.23011592370921
20091015,40.52580417597065
20091016,42.31929647603061
20091017,42.31929647603061
20091018,42.31929647603061
